DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
1,10.75,0.346,4.685,5.159,0.176,0.198,-0.004,12.18175,1.48575,19.73,0.449,-2.441,0.411,0.96825,58.67,77.5,387.076,5.15,109.65,1173.133,553.575,823.25,360.2,228.55,314.875,4.864,321.5
1,11.25,0.3785,5.083,5.09225,0.206,0.2085,-0.00175,13.629,1.093,22.24925,0.4015,-2.38125,0.425,0.96925,57.27,77.49,386.971,5.415,128.95,1280.0295,610.375,906.5,392.175,227.575,316.375,4.836,343.59325
1,11.75,0.351,5.31,5.5835,0.16425,0.19,-0.003,15.25225,0.7705,26.2365,0.381,-2.3185,0.4705,0.97,58.77,77.47,386.7075,5.485,136.875,1356.4155,649.125,971,419.85,230.55,317.55,5.00025,373.71475
1,12.25,0.395,5.732,5.5835,0.201,0.203,0.001,16.3645,0.791,27.09675,0.413,-2.30925,0.476,0.97125,56.29,77.45,386.83325,5.5,148.475,1375.073,670.525,1012.5,438.85,229.35,318.75,4.991,351.65225
1,12.75,0.388,5.597,5.54,0.151,0.173,0,17.30125,0.833,29.082,0.4125,-2.2405,0.47525,0.973,57.29,77.43,386.987,5.63,144.45,1318.70575,675.6,1024.5,440.375,229.525,319.075,5.046,401.7735
1,13.25,0.369,5.908,5.62225,0.165,0.171,0.0015,17.2765,0.5465,28.638,0.327,-2.0355,0.4775,0.975,55.79,77.4,386.855,5.82,141.425,1292.04575,659.4,992.5,429.025,230.975,320.125,5.015,404.0715
1,13.75,0.3905,6.077,5.24725,0.1545,0.16025,0,13.669,0.675,30.41975,0.3365,-1.993,0.4775,0.982,56.04,77.38,386.5075,6.0575,131.85025,1229.1055,620.625,946.5,411.1,232.6,319.3,4.965,437.0295
1,14.25,0.39425,5.935,5.472,0.203,0.19225,0.003,14.007,0.2975,26.61925,0.3195,-1.93325,0.478,0.99075,54.21,77.37,386.681,5.7825,115.425,1142.1835,573.75,875.5,375.775,231.425,318.25,4.986,393.7795
1,14.75,0.3925,5.815,5.128,0.172,0.176,0.0035,9.491,0.32,24.497,0.305,-1.94375,0.47825,0.9905,59.31,77.37,386.475,5.6025,94.175,1053.5055,517.05,768.5,336.5,233.975,317.675,5.063,319.9585
1,15.25,0.3775,5.862,5.042,0.1745,0.18075,0.002,4.476,0.28525,22.65825,0.242,-1.934,0.47825,1.00325,58.33,77.36,386.342,5.65,68.335,916.551,440.25,651.9,282.275,237.475,317.375,5.051,283.379
1,15.75,0.3545,5.678,5.195,0.17,0.175,0.003,8.1005,0.146,19.097,0.2545,-1.9605,0.47825,1.00875,56.22,77.36,386.444,5.515,38.4325,734.14,343.9,511.025,222.775,234.6,315.975,4.979,248.93225
1,16.25,0.33325,5.275,5.117,0.224,0.225,0.012,3.4035,-0.11175,15.548,0.244,-1.90575,0.478,1.0085,59.65,77.36,386.247,5.265,4.35125,514.0455,249.275,345.15,161.425,237.1,312.25,4.907,173.9915
1,16.75,0.3205,4.873,4.772,0.211,0.2155,0.019,-1.0375,-0.25175,8.70375,0.27525,-1.925,0.47725,1.013,64.58,77.36,386.33225,4.91,-28.07,277.182,136.775,183.025,88.975,238.2,307.725,4.989,102.08025
1,17.25,0.283,3.627,4.492,0.23725,0.22525,0.03,-3.755,-0.3655,3.62725,0.2215,-2.01275,0.4755,1.012,66.55,77.34,386.587,4.725,-51.74,62.232,23.0025,43.9225,19.73,242.75,304.5,4.991,52.2635
1,17.75,0.2305,2.502,4.442,0.31775,0.303,0.04375,-3.5475,-0.5665,1.93975,0.23975,-2.228,0.472,1.01075,69.12,77.34,386.885,3.7475,-60.4075,7.428,2.093,6.24625,3.8405,246.775,301,4.9915,7.4885
1,18.25,0.26525,1.392,4.415,0.364,0.339,0.049,-5.2755,-0.3915,1.935,0.189,-2.31125,0.46875,1.00975,72.33,77.34,387.10825,3.4675,-56.24,0,-1.08075,0,1.3865,236.925,298.775,4.94125,0
1,18.75,0.241,0.827,4.175,0.382,0.36375,0.05425,-6.03875,-0.02875,3.132,0.07575,-2.36875,0.467,1.00875,73.78,77.35,387.66775,3.265,-61.895,0,-0.85325,0,1.57275,221.65,297.675,4.7965,0
1,19.25,0.25675,0.602,4.7205,0.358,0.359,0.049,-9.02575,-0.03525,2.583,0.1365,-2.57675,0.4665,0.99925,76.0675,77.36,388.0495,3.22,-62.8325,0,-0.849,0,1.70075,214.2,295.425,4.59225,0
1,19.75,0.24475,0.309,4.585,0.395,0.343,0.041,-10.47275,0.1195,2.32,0.117,-3.3385,0.4435,0.99925,78.0725,77.35075,388.207,3.1425,-61.0175,0,-0.982,0,1.6855,217.775,293.375,4.676,0
1,20.25,0.25375,0.14475,4.33425,0.3435,0.3335,0.04325,-6.6165,0.24275,3.142,0.083,-3.39175,0.423,0.987,77.9875,77.3575,388.199,3.27,-61.5625,0,-0.795,0,1.739,215.6,293.725,4.65,0
1,20.75,0.27375,-0.1565,5.33,0.40975,0.3915,0.038,-8.23875,0.122,2.8385,0.111,-3.61125,0.4235,0.98575,77.705,77.37525,388.44425,3.18,-58.835,0,-0.703,0,1.735,218.25,293.075,4.705,0
1,21.25,0.29475,-0.15175,5.482,0.40125,0.39925,0.039,-8.6685,0.26475,3.61075,0.10275,-3.982,0.4235,0.9855,77.135,77.375,388.5245,3.13,-57.8475,0,-0.69125,0,1.71375,229,295.125,4.70075,0
1,21.75,0.311,-0.165,5.47075,0.4285,0.41125,0.0395,-7.55525,0.11175,3.29675,0.17425,-4.34425,0.42125,0.98075,77.5275,77.38,388.63125,3.1,-51.2225,0,-0.61475,0,1.4635,234.075,294.35,4.519,0
1,22.25,0.29375,-0.24425,5.26675,0.47,0.4535,0.02375,-10.955,0.6505,3.255,0.1535,-4.67575,0.4205,0.982,78.625,77.395,388.73275,2.99,-54.235,0,-0.529,0,1.52975,233.975,294.25,4.54025,0
1,22.75,0.319,-0.22175,5.5655,0.403,0.401,0.033,-6.662,0.18,3.169,0.14,-4.86525,0.42125,0.973,78.6525,77.39,388.589,2.98,-50.6325,0,-0.547,0,1.54675,244.275,293.15,4.63475,0
1,23.25,0.34425,-0.22075,6.04725,0.4885,0.49,0.0215,-7.656,0.474,4.164,0.162,-4.908,0.41925,0.97275,76.87,77.3775,388.3575,2.92,-45.8525,0,-0.51575,0,1.73375,250.175,294.45,4.592,0
1,23.75,0.38375,-0.31075,6.14675,0.45625,0.4645,0.02525,-10.8615,0.326,4.2645,0.143,-4.94875,0.413,0.97325,75.615,77.375,388.71875,2.925,-44.7025,0,-0.562,0,1.44275,244.35,294.65,4.6145,0
2,0.25,0.461,0.9035,6.88,0.44775,0.422,0.02175,-16.324,0.23225,7.433,0.15625,-4.03625,0.259,0.859,80.375,77.26,388.423,3.615,-61.33,0,-0.92375,0,1.6915,239.275,300.4,5.145,0
2,0.75,0.471,1.07975,7.0215,0.47425,0.481,0.02525,-14.997,0.339,5.364,0.155,-3.89225,0.244,0.8395,78.5425,77.25,388.82,3.725,-55.175,0,-0.842,0,1.384,239.7,300.275,5.133,0
2,1.25,0.413,1.02425,6.905,0.493,0.488,0.026,-16.472,0.384,7.533,0.241,-3.9555,0.245,0.8355,80.525,77.23,388.673,3.545,-53.5225,0,-0.704,0,1.61225,239,301.575,5.001,0
2,1.75,0.402,0.6325,6.79075,0.4935,0.477,0.01725,-10.25,0.336,4.595,0.194,-3.995,0.254,0.815,80.575,77.22775,389.21,3.52,-46.5575,0,-0.91425,0,1.405,243.475,300.9,4.951,0
2,2.25,0.427,0.29225,6.96775,0.482,0.475,0.027,-14.812,0.085,7.025,0.077,-4.01475,0.2465,0.7935,79.7775,77.21075,389.18,3.48,-54.515,0,-0.96725,0,1.29875,234.075,299.575,4.939,0
2,2.75,0.431,0.0075,6.2895,0.4775,0.452,0.016,-9.097,0.235,7.528,0.128,-4.03525,0.239,0.783,80.5325,77.23,389.105,3.305,-51.465,0,-0.839,0,1.43025,245.225,299.475,5.028,0
2,3.25,0.409,-0.188,6.4835,0.4135,0.429,0.022,-12.854,0.186,5.849,0.167,-4.0375,0.2245,0.782,81.4,77.2175,389.079,3.63,-50.62,0,-0.7645,0,1.59125,246.65,297.65,5.007,0
2,3.75,0.46325,0.129,6.77975,0.4445,0.44625,0.026,-13.55425,0.1965,5.105,0.17175,-3.8955,0.2195,0.7745,81.975,77.1875,389.2935,3.505,-52.2925,0,-0.766,0,1.4865,244.475,296.675,5.0115,0
2,4.25,0.41025,-0.20525,6.85425,0.56275,0.5305,0.017,-14.79075,0.3715,6.866,0.1405,-3.9615,0.2235,0.7745,81.975,77.16775,388.95425,3.235,-54.3775,0,-0.834,0,1.444,240.675,296.325,5.00825,0
2,4.75,0.446,-0.2085,6.82475,0.4395,0.42025,0.0145,-10.254,0.36325,7.287,0.17125,-3.99925,0.21375,0.7675,81.275,77.16825,388.82275,3.445,-46.8025,0,-0.72225,0,1.5065,234.125,295.875,4.95525,0
2,5.25,0.425,-0.58825,6.40425,0.55975,0.551,0.016,-15.0075,0.39,6.555,0.22025,-4.0195,0.198,0.7675,80.675,77.18,389.242,3.38,-53.2075,0,-0.7065,0,1.50325,231.6,296.775,4.945,0
2,5.75,0.407,-0.03375,6.28825,0.4325,0.432,0.017,-12.876,0.342,6.132,0.18,-4.03225,0.195,0.766,82.375,77.1875,388.85125,3.3175,-47.21,0,-0.88525,0,1.484,239.225,295.825,4.985,0
2,6.25,0.42125,-0.433,6.227,0.43375,0.4235,0.01475,-12.94175,0.253,4.0555,0.235,-4.03525,0.1905,0.76,82.875,77.1875,388.778,3.34,-39.74,0,-0.71425,0,1.46325,246.65,295.8,5.07625,0
2,6.75,0.396,-0.65725,6.1975,0.458,0.442,0.02475,-10.089,0.256,4.519,0.124,-3.88525,0.19,0.756,84.2,77.1975,389.648,3.04,-48.44,0,-0.523,0,1.733,246.125,293.75,5.0665,0.0825
2,7.25,0.41775,-0.409,6.0375,0.421,0.42475,0.011,-10.00075,0.35225,4.11875,0.213,-3.955,0.1905,0.7485,84.575,77.2,389.435,2.9175,-45.785,20.17325,8.7125,13.31,6.6805,242.8,293.9,5.131,22.71725
2,7.75,0.43,-0.25925,6.29825,0.464,0.46475,0.008,-7.8795,0.923,6.8145,0.352,-3.9995,0.19,0.751,83.825,77.225,389.239,3.215,-21.2325,134.9925,71.37,59.7475,37.725,251.85,296.65,5.07,88.01125
2,8.25,0.403,0.14475,6.5115,0.409,0.425,0.0045,-0.32625,2.6965,11.14175,0.472,-4.01825,0.1895,0.7485,80.475,77.2475,388.61125,3.72,18.545,385.1105,202.3,195.275,109.9,244.475,299.8,5.20975,176.42775
2,8.75,0.42225,2.0065,6.03,0.2805,0.31975,-0.00025,17.28725,3.3575,19.56325,0.42825,-4.03,0.18775,0.745,74.865,77.2875,388.4355,4.4525,68.7125,625.73625,316.1,377.775,185.15,229.35,312.8,5.2615,246.91575
2,9.25,0.437,3.838,5.80825,0.2805,0.321,-0.006,47.546,2.859,26.5035,0.40975,-3.9915,0.1925,0.742,71.1125,77.3075,388.445,5.015,146.675,875.2715,417.225,539.9,252.1,233.325,319.7,5.347,305.671
2,9.75,0.472,5.139,6.2935,0.205,0.2395,-0.006,76.24575,1.98325,33.70025,0.2645,-3.5795,0.199,0.7495,65.9275,77.3375,388.06275,5.83,223.475,1071.27875,510.975,675,314.7,233.975,329.5,5.427,379.58325
2,10.25,0.4915,6.062,6.328,0.2125,0.2265,-0.0025,106.437,1.402,41.9,0.2655,-2.671,0.20425,0.753,62.8,77.37,388.0615,6.18,258.3,1235.471,597,850,374.6,233.9,332.3,5.4315,431.3
2,10.75,0.472,6.3555,6.327,0.2275,0.2255,-0.0035,128.9555,1.0815,47.7315,0.3065,-2.571,0.23725,0.75325,60.45,77.38,387.9725,6.63,324.1,1396.34,680.8,922,425,234.6,339.9,5.261,443.632
2,11.25,0.479,6.753,6.32925,0.2065,0.21525,-0.001,134.0695,0.95675,51.251,0.354,-2.30325,0.3425,0.7615,61.4525,77.3775,387.6335,6.325,355.625,1516.431,740.55,1000.5,469,239.825,357.4,5.36125,553.0805
2,11.75,0.472,7.24075,6.16525,0.1935,0.19175,-0.003,154.16375,0.932,47.0265,0.2235,-1.96225,0.381,0.775,57.94,77.37,387.5145,6.52,346.8,1556.65425,776.95,1064,485.625,242.25,366.675,5.40175,535.9845
2,12.25,0.4855,7.2095,6.378,0.18275,0.18625,-0.0015,164.828,0.742,55.36475,0.284,-2.093,0.508,0.782,55.48,77.35,387.422,6.4475,383.3,1580.525,801,1115,513.201,244.2,359.2,5.6115,577.706
2,12.75,0.445,7.497,6.20575,0.198,0.197,-0.001,174.814,0.7965,56.679,0.3895,-1.89,0.9475,0.8215,54.5025,77.32025,387.271,6.86,408.65,1528.78,810.75,1115,513.525,245.85,368.25,5.611,629.053
2,13.25,0.49175,7.603,6.1665,0.193,0.201,-0.002,185.78675,0.554,62.015,0.287,-1.798,1.5525,0.85525,54.025,77.3,387.028,7.08,399.55,1534.40825,794.225,1104.5,502.9,247.375,371.25,5.5525,618.96
2,13.75,0.4955,7.901,6.244,0.18225,0.187,-0.001,176.288,0.47725,56.417,0.272,-1.74775,2.39,0.863,52.61,77.27,387.064,7.1725,363.1,1467.72,771.6,1071.5,476.5,244.3,371,5.5725,585.137
2,14.25,0.5,7.869,6.26575,0.2005,0.2075,-0.002,157.556,0.487,52.1585,0.2885,-0.094,3.043,0.875,53.535,77.235,386.9945,7.365,340.075,1429.14225,727.875,943.75,447.7,245.625,371.125,5.582,579.47
2,14.75,0.503,7.94225,6.13075,0.215,0.214,0,145.975,0.36725,50.7355,0.267,0,3.3785,0.934,53.375,77.2225,386.861,7.51,301.975,1337.60275,666.65,892.25,407.8,241.9,363.075,5.53725,524.99075
2,15.25,0.49575,7.99,6.242,0.201,0.21075,0,116.00425,0.283,53.54625,0.238,-0.379,3.352,1.0335,55.74,77.23,386.794,7.595,246.6,1187.181,581,739.375,352,243.3,347.1,5.4165,436.664
2,15.75,0.4805,7.986,6.177,0.204,0.205,0.001,85.285,0.167,46.638,0.24,-0.3785,3.61,1.223,57.15,77.23,386.8065,7.4575,151.6,1001.6,489.8,631.85,290.4,246.9,345.4,5.47025,375.348
2,16.25,0.457,7.672,6.161,0.215,0.2185,0.004,58.4155,-0.015,37.052,0.378,-1.56875,3.66275,1.413,58.895,77.255,386.828,7.3225,102.725,799.285,393.85,503.15,226.125,243.325,337.2,5.6685,289.39
2,16.75,0.4185,7.478,5.7795,0.26,0.23675,0.00775,30.908,-0.1235,29.553,0.331,-1.56125,3.53925,1.523,59.9125,77.27,386.71925,7.17,31.3525,535.614,265.375,327.725,155.1,238.075,329.85,5.63925,206.893
2,17.25,0.41725,7.006,5.679,0.238,0.2355,0.014,4.8,-0.294,20.2675,0.463,-1.47825,3.4095,1.6085,58.1425,77.26,386.781,6.49,-14.45,285.0535,151.15,154.375,83.625,241.175,324.075,5.5545,125.93975
2,17.75,0.39825,5.795,5.781,0.2575,0.25025,0.021,-2.97775,-0.39625,9.1885,0.3015,-1.5625,3.13875,1.65475,64.3275,77.255,387.113,6.01,-52.71,86.31025,47.58,47.0525,24.6275,240.15,315.4,5.515,61.34675
2,18.25,0.349,4.454,5.9305,0.3015,0.28525,0.03575,-5.83375,-0.481,7.6185,0.35725,-1.7095,2.72025,1.65775,69.3625,77.2475,387.323,5.3125,-67.4725,7.813,3.037,3.213,3.251,239.9,310.725,5.4865,10.2825
2,18.75,0.35925,3.117,5.7965,0.342,0.33,0.05125,-6.953,-0.467,6.196,0.327,-2.2215,2.3185,1.62075,71.29,77.2575,387.497,4.705,-68.1575,0,-1.342,0,1.45975,231.35,308.9,5.369,0
2,19.25,0.364,2.54975,5.633,0.33,0.314,0.052,-6.622,-0.359,6.181,0.185,-2.62325,1.91425,1.55725,72.985,77.2675,387.8135,4.3875,-66.76,0,-1.297,0,1.5485,233.675,306.2,5.455,0
2,19.75,0.36,2.25275,5.73,0.393,0.368,0.046,-10.426,0.005,7.32,0.134,-3.16475,1.5965,1.48225,73.1425,77.27075,388.099,4.0425,-65.975,0,-1.33025,0,1.80275,234.3,305.125,5.42,0
2,20.25,0.383,1.656,5.497,0.405,0.373,0.039,-9.122,0.204,5.046,0.20175,-3.92725,1.03175,1.4025,77.08,77.275,388.005,3.9275,-70.11,0,-1.0575,0,1.76725,234.425,303.575,5.38825,0
2,20.75,0.376,1.32725,6.283,0.355,0.339,0.04675,-10.902,0.098,4.623,0.156,-3.95275,0.714,1.329,76.4775,77.2775,388.3595,3.88,-67.0475,0,-1.19625,0,1.71975,228.175,304.05,5.38575,0
2,21.25,0.3695,1.37575,6.108,0.4435,0.422,0.03975,-10.774,0.1825,6.6215,0.175,-4.0105,0.475,1.20675,77.1825,77.29,388.2125,3.8,-59.4,0,-0.96525,0,1.655,235.45,302.6,5.30425,0
2,21.75,0.3745,1.2625,6.22,0.419,0.4205,0.0405,-9.689,0.0845,7.323,0.1965,-3.8815,0.3575,1.10975,79.895,77.295,388.0995,3.8025,-57.9775,0,-0.94575,0,1.6315,240.575,301.175,5.20425,0
2,22.25,0.384,1.1185,5.933,0.41675,0.40525,0.031,-12.0805,0.351,6.173,0.227,-3.952,0.3295,1.0285,80.825,77.28,388.113,3.79,-60.2275,0,-0.72375,0,1.843,237.05,301.45,5.229,0
2,22.75,0.37025,0.90975,6.24,0.418,0.39225,0.0405,-9.04725,0.23525,6.799,0.18175,-4.00425,0.30125,0.8945,81.3,77.271,388.7125,3.68,-62.475,0,-0.95,0,1.664,232.5,300.775,5.2895,0
2,23.25,0.4035,0.86375,6.413,0.42675,0.417,0.0285,-14.6625,0.25875,9.1745,0.194,-4.02325,0.29125,0.871,80.39,77.27775,388.3825,3.555,-61.585,0,-0.907,0,1.69375,230.9,299.975,5.087,0
2,23.75,0.4305,0.655,6.732,0.412,0.41975,0.0245,-15.40075,0.246,6.4965,0.179,-4.0355,0.27025,0.87,81.25,77.271,388.7385,3.74,-63.0025,0,-1.00225,0,1.6105,228.8,298.95,4.9665,0
3,0.25,0.4185,3.69075,5.818,0.453,0.487,0.03475,-13.843,0.20625,11.24775,0.25975,-4.09325,3.72675,5.275,66.145,77.25525,388.679,4.665,-80.45,0,-1.3275,0,1.979,227.675,311.525,5.006,0
3,0.75,0.423,3.8385,5.875,0.528,0.534,0.042,-14.838,0.17425,9.62575,0.24425,-3.937,3.4225,5.08325,68.8525,77.24075,388.431,4.675,-79.1675,0,-1.3815,0,2.0095,233.725,310.975,5.107,0
3,1.25,0.44725,3.35925,5.745,0.582,0.60025,0.0395,-12.2575,0.075,8.80725,0.271,-4.04525,3.21275,4.9225,70.0875,77.2425,389.051,4.55,-78.64,0,-1.279,0,1.9385,229.725,310.45,5.034,0
3,1.75,0.46275,2.97625,6.088,0.513,0.548,0.02475,-15.3455,0.167,10.75075,0.2145,-4.095,3.0115,4.77775,68.9475,77.23575,388.967,4.495,-74.38,0,-1.2485,0,1.827,231.825,309.775,4.967,0
3,2.25,0.4575,3.08725,6.067,0.50575,0.516,0.028,-13.5525,0.20075,11.26025,0.19225,-4.133,2.87925,4.6045,70.2275,77.21825,389.233,4.4,-80.875,0,-1.312,0,1.91625,225.5,308.275,4.972,0
3,2.75,0.46825,2.593,6.583,0.588,0.558,0.0335,-16.172,0.10225,9.4305,0.182,-4.16025,2.791,4.454,70.635,77.2,389.376,4.3775,-78.4175,0,-1.255,0,1.86375,220.7,307.65,4.868,0
3,3.25,0.4735,2.4675,6.58,0.58,0.58675,0.022,-12.189,0.1405,9.06925,0.192,-4.18125,2.56425,4.31925,68.7775,77.1875,389.303,4.175,-68.88,0,-1.152,0,1.96725,229.875,307.55,4.861,0
3,3.75,0.492,2.42275,6.833,0.519,0.557,0.023,-16.00075,0.5625,8.83925,0.23975,-4.0485,2.49325,4.2365,69.6825,77.2,388.776,4.185,-73.4925,0,-1.11875,0,2.003,225.9,307.175,4.784,0
3,4.25,0.523,2.729,6.353,0.48325,0.5015,0.021,-15.666,0.3335,8.72,0.289,-4.12675,2.31225,4.07575,70.5175,77.205,388.55,4.065,-67.8925,0,-1.102,0,1.85725,229.55,307.275,4.759,0
3,4.75,0.50125,2.1265,6.662,0.529,0.525,0.02775,-11.8045,0.27075,9.25625,0.28,-4.1655,2.12,3.93325,71.1925,77.2075,388.979,3.96,-71.41,0,-1.121,0,1.836,229.95,306.575,4.805,0
3,5.25,0.4645,2.09525,6.335,0.555,0.5685,0.02875,-14.9325,0.2115,7.894,0.279,-4.191,2.00225,3.82675,71.795,77.2275,389.073,3.99,-64.6925,0,-1.21275,0,1.935,229.2,305.35,4.832,0
3,5.75,0.47125,2.185,6.658,0.507,0.4995,0.019,-12.5885,0.25125,9.54,0.198,-4.227,1.88825,3.6665,72.125,77.2475,389.417,3.93,-67.5375,0,-1.12125,0,1.922,225.75,304.5,4.797,0
3,6.25,0.485,2.04025,6.327,0.4525,0.4835,0.023,-12.56825,0.319,7.40325,0.12475,-4.28025,1.766,3.54625,73.75,77.26,389.925,4.0725,-61.7725,0.2325,0.4825,0,2.3795,226.575,304.75,4.808,0.57575
3,6.75,0.4505,1.75825,5.705,0.43625,0.4385,0.028,-11.3235,0.3765,9.7505,0.297,-4.17125,1.68075,3.46625,76.095,77.27,389.481,3.83,-55.3175,52.2565,29.505,12.86,12.88,231.75,304.925,4.795,41.62275
3,7.25,0.4805,2.37075,6.232,0.44,0.45225,0.008,-4.82825,1.79775,13.93625,0.54,-4.23975,1.65075,3.404,74.41,77.2875,389.309,4.0225,-9.58,226.394,122.875,64.4775,37.6225,230.975,309.55,5.028,109.2555
3,7.75,0.475,3.55575,5.797,0.33225,0.369,-0.001,12.1315,2.521,20.957,0.89525,-4.2725,1.6055,3.303,71.025,77.2975,388.544,4.535,50.255,483.09,240.3,189.325,94.675,232.4,322.025,5.25425,168.984
3,8.25,0.479,5.357,6.333,0.237,0.26825,-0.014,43.841,3.16425,29.42375,0.63075,-4.244,1.5825,3.20375,64.5225,77.325,387.6685,5.09,132.075,746.13,363.7,365.4,165.6,235.025,337.075,5.3365,239.034
3,8.75,0.51475,6.81825,6.885,0.186,0.24625,-0.014,76.0725,1.8155,37.8295,0.365,-3.84025,1.691,3.14775,61.79,77.34,387.1105,6.04,211.95,1015.093,477.75,527.05,223,232.675,354.1,5.341,324.305
