DOY2,HR2,TA_1_3_1,RH,TA_1_6_1,TA_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_1_1_1,T_BOLE_1_1_2,T_BOLE_1_1_3,CO2_1_1_1,H2O,CO2_1_2_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_2,TA_1_4_1,TA_1_3_3,TA_1_2_1,TA_1_1_1,WS_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,T_SONIC,WS_1_1_2,LW_IN,LW_OUT,RH_1_2_1,CO2_1_3_1,SG,WS_1_2_1,U_SIGMA,V_SIGMA,W_SIGMA,VPD,T_SONIC_SIGMA,NETRAD_1_2_1,PPFD_IN_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,G_1_2_1,G_1_2_2,TA_1_6_2
1,0.25,8.2251,98.567,7.416475,7.61375,6.85142,6.6048,6.7771,6.56602,5.61391999999999,3.6162,1.7646975,4.65869999999999,2.5521775,4.30325,7.5278,7.6027,7.6638,404.19,10.8797375,438.825,0.65698625,22.239525,15.80094,4.45092499999998,0.906816975,5.6356,3.10351825,6.802695,5.85475,8.614775,8.52614999999999,7.82475,9.45975,7.6856,3.372625,1.24071675,7.31344999999999,0.868315,2.615,0.5703,0.880249999999998,2.99875,0,0.734325,22.81825,0.412159999999999,6.64438,6.64188,6.67488,6.54172,7.2789,101.9,11.2306375,3.804975,349.88,350.275,100,434.4499,3.440206,3.706063,1.4578175,1.484475,0.855158,2.1435735,1.1210075,5.14122,7.31208025,3.5843525,3.1047975,0.6970643,1.4082355,7.4615965
1,0.75,8.4034,98.57,7.393575,7.5785,6.86114,6.63054,6.7905,6.54478,5.35975,3.4888,1.48949999999999,3.87115,2.63622499999999,4.68282499999999,7.5335,7.5477,7.6029,405.7225,10.75155,439.8175,0.64473775,21.76647,7.57951299999995,3.67925675,0.788503574999999,5.45480000000001,2.77882,6.3535835,3.7169,8.62445,8.60199999999999,7.63825,9.4414,7.675775,3.660625,1.00434525,7.3912,0.861065,2.615,0.531044999999999,1.1025,2.6685,0,0.733115,22.81825,0.379302999999998,6.61728,6.64556,6.67616,6.54354,7.2787,101.91675,11.12853,3.89189999999999,349.8275,350.3,100,434.756025,3.0717825,3.832255,1.5454705,1.47806675,0.875443124999998,2.07413618175,1.13502825,3.9105615,7.64258949999998,3.74636749999999,2.9839445,0.60392855,1.38212775,6.88435475
1,1.25,8.38705,98.603,7.2884,7.5485,6.82776,6.62888,6.7972,6.52702,5.64655,3.6113,1.53937499999999,4.28493,2.45348749999999,4.801675,7.5672,7.489,7.5456,405.6,10.71344,439.345,0.62140595,22.9382124999999,9.182706,4.816125,0.93719915,5.1768,2.806089,6.12956024999999,4.29275,8.66245,8.61977499999999,7.83875,9.52565,7.798875,3.2375,1.574775,7.46744999999999,0.8636775,2.6136,0.4933175,0.9617975,2.9591,0,0.7308,22.81825,0.447246424999999,6.62272,6.64244,6.6737,6.54608,7.28434,101.9163,11.1378625,3.437525,348.85755,350.302625,100,434.788,3.4812525,3.994555,1.578245,1.6591375,0.9200132,2.089004560925,1.080975,4.4567825,7.301521,3.579175,2.947709,0.604380175,1.35610925,6.95544625
1,1.75,7.906415,98.412,7.2157,7.49575,6.79296,6.6454,6.8041,6.52,4.97515,3.518025,1.53934999999999,4.38022999999999,2.501405,4.777275,7.529,7.4886,7.5024,403.695,10.78162,439.8575,0.640296875,32.7068,8.89824949999996,4.7088,0.825167400000001,5.2147,3.44992499999999,6.9385985,4.1718,8.5038,8.35827499999999,7.6445,9.44395,7.7402,3.0795,0.779831999999998,7.13664999999999,0.85836,2.6136,0.5391275,0.847725,2.714375,0,0.728215,22.81825,0.478253050000002,6.6087,6.64672,6.67724,6.55032,7.27616,101.933875,11.047,3.41649999999999,349.6,350.2375,100,434.38185,3.289804,3.935249,1.651781,1.85539275,0.924209399999999,2.30973197075,1.15910525,4.245575,7.1835265,3.5213375,3.02815725,0.6712976,1.09722325,7.088025
1,2.25,8.56897499999999,98.385,7.2657,7.5545,6.81606,6.65579999999999,6.8123,6.54036,5.4477,3.6341,1.4776,4.5878375,2.4709525,4.34030249999999,7.5403,7.5033,7.5019,403.95,10.768,440.91,0.632397149999999,40.09625,6.98210099999996,4.68210374999998,1.018832,5.0069,3.8408575,7.72590874999999,4.0415,8.340825,8.21339999999999,7.5705,9.44705,7.76725,2.984875,-0.301057500000001,6.95469999999999,0.8600475,2.6136,0.53884,0.868575,2.8363,0,0.734725,22.81825,0.558186450000003,6.60092,6.66716,6.67552,6.57084,7.26478,101.95375,10.9297175,3.226625,349.72575,350.369875,100,434.4374,3.065172,3.975335,1.7221725,1.7595035,1.063498,2.2934701472,1.28294275,4.431235,7.80308374999999,3.8250425,2.9000795,0.8856689,1.00221485,7.2225085
1,2.75,8.016375,98.393,7.263575,7.61025,6.8206,6.67789999999999,6.8203,6.50192,5.3103,3.88460000000001,1.254745,4.237875,2.2654925,4.364945,7.5457,7.5261,7.524,403.4875,10.77866,441.215,0.622038875,29.319575,11.2295875,3.9839225,0.991614424999999,5.3905,6.878325,8.5290497499999,3.530125,8.30935,7.7952,7.62325,9.42685,7.968675,2.875625,1.389525,6.98624999999999,0.79549,2.6119,0.58349,0.975275,2.9895,0,0.734525,22.81825,0.408675,6.5976,6.64604,6.671,6.5808,7.27038,101.9718,10.9319425,3.122325,350.0837,350.8344,100,434.6212,2.58316,3.69294975,1.7106325,1.5307425,1.02773125,2.544758,1.17765,4.20755399999999,7.4014985,3.628185,2.745454,0.781961299999999,0.821705724999999,7.5044205
1,3.25,8.47242499999999,98.302,7.2436,7.75675,6.83986,6.68109999999999,6.8269,6.47932,5.3723475,4.2431,1.227285,4.5095,2.3781575,4.6564775,7.5234,7.5362,7.539,398.45,10.33662,442.11,0.68309905,28.873785,12.3614425,4.061509,1.530419,4.8193,3.72461199999999,7.20037550000001,4.602775,8.192525,7.9806,7.699,9.1437,7.788975,3.092375,1.1161375,6.61975,0.756985,2.6123,0.4825075,0.8748375,2.90735,0,0.730155,22.81825,0.6800481,6.60158,6.64248,6.65886,6.5798,7.27244,101.961375,10.9668,3.3329,349.800425,351.68765,100,434.975,2.960184,3.576746,1.6596,1.582285,1.0200845,2.4016995,1.38650925,4.75071499999999,7.338451,3.59728,3.05270925,0.950353874999998,0.942536824999999,7.246646
1,3.75,8.180225,98.389,7.28055,7.7905,6.82096,6.66937999999999,6.8434,6.45844,4.950625,4.4481,1.16355,4.31533,2.28795,4.7872075,7.4728,7.5084,7.5147,403,10.8383475,440.9775,0.67442355,20.7978275,9.90315249999998,4.37683499999999,1.085977,4.9868,4.5987935,6.81199699999999,4.32775,8.0848,8.23319999999999,7.77475,9.07975,7.895775,3.267,0.690264999999999,6.40619999999998,0.64133,2.6103,0.6321,1.0125,2.841,0,0.739725,22.81825,0.624122874999999,6.5975,6.62884,6.65264,6.5684,7.27254,101.958375,10.86264,3.4714,350.395,351.919,100,434.439,2.809356,3.56231625,1.58614225,1.45674725,0.9522195,2.2313381664,1.54124575,4.4982375,7.552951,3.702425,3.162294,0.918118499999998,0.925925899999999,7.01314099999999
1,4.25,8.4235,98.463,7.298125,7.7635,6.8712,6.65501999999999,6.8691,6.40094,5.460325,4.0258,1.1726,4.54325,2.407,4.728815,7.4825,7.457,7.4689,403.455,10.84576,440.3,0.663388999999999,34.18875,9.45715750000002,4.51722699999997,1.096064,5.3444,3.75496949999999,6.21154599999995,5.99665,8.032725,7.99775,7.5085,9.3485,7.786325,3.236375,0.85471,6.83349999999999,0.68064,2.6076,0.6611525,0.98814,2.8947,0,0.738825,22.81825,0.693158049999994,6.60002,6.62704,6.64118,6.5612,7.27166,101.91465,10.95614,3.4451,350.23925,351.6051,100,435.6467,2.8966965,3.5370295,1.5760025,1.64836,0.902226299999998,2.306015,1.3807,4.5058175,7.8725875,3.85911,3.08728,0.978129049999997,0.883196499999998,7.378373
1,4.75,8.667,98.446,7.19175,7.764425,6.7954,6.64146,6.8784,6.39838,5.42526499999999,4.095975,1.18313999999999,4.6161,2.3231475,4.7995,7.5457,7.4691,7.4668,404.515,10.74649,446.1475,0.684004224999999,22.2973949999999,11.869525,4.54338075,1.0115348,5.9664,3.725,6.01926474999999,3.919975,8.201725,8.3927,7.57475,8.99695,7.782425,3.139875,0.96063,6.88329999999998,0.6138525,2.5488,0.74165,1.076225,2.928,0,0.737335,22.81825,0.711559999999999,6.60016,6.62276,6.63104,6.5584,7.2749,101.91,11.00425,3.42994999999999,349.6018,351.30825,100,435.32765,3.146764,3.789211,1.559571,1.4886465,0.870067574999999,2.29915875,1.151036,4.21650749999999,7.7650265,3.8063875,3.112294,0.987378499999996,0.814549149999998,7.34428325
1,5.25,8.188475,98.423,7.1435,7.54325,6.6996775,6.6063475,6.885375,6.4062375,5.96825,4.1203,1.06835,5.4263125,2.655475,5.0592,7.539875,7.4548,7.46785,403.1,10.75615,447.5375,0.62178775,25.455235,9.19380624999997,4.441529,1.2182465,6.44875,3.93811,7.69251574999999,4.20575,8.05945,8.3284,7.75475,9.14225,7.812125,3.333875,0.8775375,6.91124999999998,0.572945,2.521875,0.813824999999999,0.9893775,2.88275,0,0.725285,22.81825,0.718416,6.598805,6.6029425,6.6131475,6.560425,7.26961,101.93975,11.1588975,3.47975,348.561,350.845,100,435.43355,4.84067999999996,3.470045,1.440396,1.4432465,0.769688275,2.420867,1.0725255,3.6242405,7.64483575,3.74747,3.013481,0.812155824999996,0.935650674999998,7.10206425
1,5.75,8.1887,98.2155,6.88475,7.45025,6.669,6.588775,6.891075,6.42094,6.59546,4.28999999999999,1.058,5.49693,2.5048,4.8504,7.5459,7.449825,7.492425,403.2875,10.76675,451.505,0.69796495,31.3851,11.1539375,4.000428,1.354318,5.56525,3.42083799999999,8.60150924999999,4.0292,8.2588,8.3641,7.73625,9.08445,7.962675,3.35245,0.927925,6.43959999999998,0.572565,2.507125,0.685037499999997,0.98973,2.8086,0,0.7354,22.81825,0.645217199999998,6.5955575,6.5749775,6.59605,6.5687,7.2691025,101.95,11.132425,3.6733,347.94435,350.91805,100,435.59125,3.69291,3.657777,1.66303625,1.57306125,0.908994300000001,2.3503248608,1.10619875,4.030455,6.9403655,3.40214,3.44244625,0.703804249999995,2.27946425,7.18100875
1,6.25,8.17245,98.23025,6.69225,7.609,6.659775,6.5494075,6.81065,6.4266675,5.83304999999998,4.64975,1.375,4.96078,2.5692125,5.29046,7.623,7.51625,7.5272,404.2,10.711,442.05,0.718657450000001,36.3742774999997,8.60266224999999,3.6494,1.21222,6.10292499999997,3.484707,6.849809,4.22,8.3276,8.4736,7.6755,8.95535,8.033,3.23209999999999,1.43615,6.06109999999998,0.5722175,2.597225,0.457662499999999,0.871455,2.8136,0,0.741775,22.81825,0.609465999999998,6.60024,6.5637075,6.5743,6.585375,7.2670425,101.933125,11.2366125,3.58225,347.980025,350.51,100,435.55425,3.23086349999999,3.903579,1.655964,1.589505,0.924574600000001,2.53672875,1.047648,3.9484555,7.177414,3.51834,3.102754,2.25836875,2.661762,7.3701615
1,6.75,8.01695,98.3675,6.785,7.5684,6.75177,6.56036,6.8027,6.4380425,5.75135000000001,4.578425,1.3424,4.7436,2.84169999999999,5.35895,7.63939999999999,7.57835,7.574775,404.5975,10.75176,447.7575,0.679009999999999,23.146015,10.273165,3.6260355,1.30332375,6.438975,3.859094,6.57625799999996,4.418925,8.1535,8.38375,7.507,8.7673,8.09675,3.192,1.51066,5.87055000000001,0.5722125,2.612,0.726569999999999,0.87941,2.77475,0,0.73505,22.81825,0.609834399999995,6.599755,6.553275,6.56124,6.582975,7.2678975,101.900975,11.02825,3.47105,349.0182,350.10725,100,435.8565,2.220914,3.9344005,1.544577,1.6589455,1.0177025,2.35703475,1.1703795,4.30062,7.20648725,3.5325925,3.14084,3.11432,2.38389425,7.33772875
