DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,RH,PA,T_SONIC,T_SONIC_SIGMA,CO2,H2O,FC,NEE,H,LE,USTAR,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A
1,10.25,3.40525,0.35715,0,0,0,100.00075,-21.2576,0.0088,495.364,0.008925,-1.9197,-1.9197,-12.507425,-1.3528,0,0.2323,162.2175,198.3225,0,0,-11.379275,-11.758775,-7.080725,-10.055325,-12.073975,-12.102525,-12.380375,-12.225775,-13.101,-10.7758,-14.85845,-12.7768,-11.73225,-12.2723,-12.5891,-12.3102,-10.22425,-14.00335,-11.95625,-11.0715,-11.4623,-12.15365
1,10.75,4.44935,0.428575,0,0,0,100.01745,-20.9533,0.007725,496.6018,0.008275,-0.4599,-0.4599,-12.686725,-0.4075,0,0.2108,163.94275,197.039,0,0,-11.279,-11.942925,-7.16665,-10.015675,-12.072325,-12.11725,-12.3874,-12.227725,-13.11215,-10.77745,-14.8426,-12.7747,-11.73645,-12.26545,-12.5927,-12.3087,-10.2228,-14.0051,-11.9591,-11.0684,-11.4647,-12.1627
1,11.25,4.780675,0.4224,0,0,0,100,-20.88225,0.0054,493.947,0.0081,-1.631475,-1.631475,-13.016,-2.5881,0,0.210125,163.729,197.896,0,0.00325,-11.37765,-11.78215,-7.15185,-10.0305,-12.07065,-12.114525,-12.40025,-12.229925,-13.1204,-10.7761,-14.83035,-12.7704,-11.73685,-12.2601,-12.5921,-12.3094,-10.2238,-13.99575,-11.94655,-11.0661,-11.4585,-12.173
1,11.75,3.45545,0.48215,0,0,0,100,-21.404575,0.007575,494.50715,0.00865,-0.97665,-0.97665,-15.2276,-3.0606,0,0.40375,164.16175,198.0745,0.047,0.0821,-11.266225,-11.82455,-7.1922,-10.052525,-12.073025,-12.1042,-12.3949,-12.235625,-13.1167,-10.7777,-14.834,-12.7654,-11.7419,-12.2578,-12.5915,-12.3065,-10.22725,-13.99875,-11.9375,-11.0644,-11.4694,-12.18005
1,12.25,3.86155,0.4946,0,0,0,100,-21.3022,0.00855,483.5753,0.008425,-0.57645,-0.57645,-13.31495,-2.316875,0,0.638425,166.13525,198.08625,0.339475,0.5086,-11.364725,-11.803525,-7.086375,-10.044425,-12.0681,-12.09785,-12.38425,-12.238525,-13.10905,-10.7819,-14.85085,-12.763,-11.74295,-12.26135,-12.5931,-12.31045,-10.21985,-13.99305,-11.9382,-11.0665,-11.4663,-12.18375
1,12.75,4.50055,0.4429,0,0,0,100,-21.7816,0.0045,475.8725,0.0085,-1.313675,-1.313675,-17.4884,-1.218275,0,0.6676,164.736,199.0125,0.6759,0.7452,-11.412075,-11.8979,-7.227,-10.043,-12.05745,-12.09775,-12.3683,-12.23705,-13.10815,-10.78975,-14.8761,-12.76115,-11.7868,-12.27025,-12.5951,-12.2998,-10.22485,-13.9934,-11.97995,-11.0631,-11.4667,-12.18675
1,13.25,4.5838,0.4824,0,0,0,100,-21.87905,0.00805,478.33765,0.009,-1.448175,-1.448175,-8.17585,-0.4241,0,1.0409,164.334,198.0185,0.7012,0.9056,-11.27485,-11.87905,-7.182725,-10.036775,-12.05725,-12.1021,-12.352575,-12.2305,-13.1028,-10.7914,-14.88675,-12.75665,-11.7877,-12.26665,-12.60175,-12.29965,-10.22215,-13.9878,-11.97985,-11.0651,-11.474,-12.1841
1,13.75,4.3127,0.46065,0,0,0,100,-21.9586,0.00865,480.4751,0.0092,-0.57095,-0.57095,-12.843425,-1.065,0,1.044975,163.8565,199.01875,0.7044,0.9155,-11.30895,-11.9414,-7.2812,-9.9017,-12.058825,-12.11355,-12.341,-12.226175,-13.10025,-10.78785,-14.90695,-12.7503,-11.7895,-12.2651,-12.60175,-12.2978,-10.22075,-13.9882,-11.9761,-11.0632,-11.4866,-12.18435
1,14.25,4.36515,0.446125,0,0,0,100,-21.4281,0.009525,488.08065,0.0112,-0.91775,-0.91775,0,-3.864675,0,0.9048,163.25575,198.811,0.6759,0.7452,-11.467275,-11.80795,-7.270475,-9.945575,-12.063125,-12.11885,-12.3376,-12.245775,-13.09185,-10.7919,-14.9086,-12.7488,-11.7874,-12.2675,-12.60915,-12.2999,-10.2283,-13.98915,-11.98075,-11.0597,-11.4917,-12.183
1,14.75,4.1922,0.29955,0,0,0,100,-21.71945,0.0105,484.36845,0.038775,-1.412425,-1.412425,-11.5423,-0.7934,0,0.62885,163.07,199.08,0.467875,0.6429,-11.3535,-11.9998,-7.2518,-9.9186,-12.0823,-12.1261,-12.3339,-12.2481,-13.0846,-10.80315,-14.92725,-12.7418,-11.78115,-12.26905,-12.6107,-12.30125,-10.22625,-13.98035,-11.98815,-11.0625,-11.4965,-12.1796
1,15.25,4.01775,0.313275,0,0,0,100,-21.787575,0.00805,499.6731,0.0514,-1.1562,-1.1562,-20.4813,-1.619975,0,0.519625,163.308,200.089,0.068925,0.1431,-11.3695,-11.8823,-7.2205,-9.9146,-12.0955,-12.1484,-12.336,-12.2502,-13.08405,-10.795,-14.9444,-12.73605,-11.7809,-12.26865,-12.60995,-12.3054,-10.23275,-13.98005,-11.9887,-11.0596,-11.5072,-12.1791
1,15.75,4.0322,0.3449,0,0,0,100,-21.14025,0.01435,501.217375,0.0513,-0.996,-0.996,-14.639475,-1.0391,0,0.3867,164.231,200.169,0,0.0131,-11.3735,-11.839,-7.3163,-9.982,-12.1082,-12.1654,-12.3376,-12.2334,-13.08895,-10.7909,-14.9547,-12.73245,-11.7842,-12.2709,-12.61005,-12.2927,-10.2314,-13.9735,-11.992,-11.0624,-11.5007,-12.1768
1,16.25,4.1323,0.37185,0,0,0,100,-21.318,0.0119,501.10925,0.038025,-0.8601,-0.8601,-21.4885,-1.614675,0,0.23495,164.789,199.034,0,0,-11.4525,-11.9052,-7.3721,-9.9586,-12.1159,-12.1862,-12.3452,-12.2252,-13.09,-10.78745,-14.97225,-12.7238,-11.79705,-12.2659,-12.61135,-12.30465,-10.23385,-13.9781,-11.99525,-11.0789,-11.5093,-12.1751
1,16.75,4.207625,0.3884,0,0,0,100,-21.23645,0.00645,494.331575,0.02845,-1.217275,-1.217275,-22.0988,-1.22155,0,0.19645,163.885,198.835,0,0,-11.3504,-11.9051,-7.2408,-10.0889,-12.1193,-12.1962,-12.3507,-12.216,-13.08795,-10.7816,-14.97525,-12.73185,-11.8053,-12.27235,-12.6111,-12.30425,-10.23295,-13.9841,-11.9978,-11.0749,-11.506,-12.17275
1,17.25,4.6968,0.33975,0,0,0,100,-20.8965,0.0115,501.1551,0.009,-0.495925,-0.495925,-8.8553,-0.2708,0,0.2217,164.136,200.016,0,0,-11.556,-11.9331,-7.2752,-10.107,-12.1248,-12.217,-12.3557,-12.2114,-13.1023,-10.7863,-14.9679,-12.7399,-11.8051,-12.2702,-12.6192,-12.3021,-10.23555,-13.98945,-12.00505,-11.0728,-11.5001,-12.16945
1,17.75,4.553525,0.28405,0,0,0,100,-21.185375,0.01215,500.6423,0.0222,-1.736,-1.736,-14.722325,-0.151725,0,0.2367,164.638,200.656,0,0,-11.4795,-11.9108,-7.3719,-10.229,-12.1281,-12.2223,-12.3646,-12.2109,-13.10925,-10.78615,-14.9696,-12.75105,-11.79325,-12.27585,-12.62215,-12.3077,-10.23365,-13.97745,-12.0062,-11.0802,-11.4966,-12.16585
1,18.25,4.597825,0.2823,0,0,0,100,-21.00445,0.0045,487.62625,0.0089,-1.4107,-1.4107,-14.23245,-0.3025,0,0.217875,163.785,199.939,0,0,-11.4733,-11.9826,-7.1538,-10.3389,-12.1102,-12.2135,-12.3738,-12.2109,-13.12525,-10.78495,-14.9654,-12.76775,-11.78165,-12.26995,-12.6157,-12.3083,-10.2356,-13.9772,-12.0109,-11.0797,-11.5034,-12.1647
1,18.75,4.606375,0.301075,0,0,0,100,-21.070475,0.0063,487.1894,0.012875,-0.3903,-0.3903,-22.3439,-2.4233,0,0.197,164.961,200.736,0,0,-11.5222,-11.9702,-7.4013,-10.2985,-12.0902,-12.2071,-12.3824,-12.2114,-13.1364,-10.77415,-14.9561,-12.7896,-11.78305,-12.2802,-12.61675,-12.30475,-10.23385,-13.97245,-12.01735,-11.0852,-11.5046,-12.15765
1,19.25,4.18355,0.3275,0,0,0,100,-21.013525,0.007,479.0182,0.00885,-0.7692,-0.7692,-18.62605,-0.4556,0,0.2459,166.168,200.341,0,0,-11.5675,-12.0441,-7.4071,-10.199,-12.0857,-12.2061,-12.392,-12.2119,-13.13875,-10.78435,-14.95495,-12.80355,-11.7803,-12.2792,-12.61985,-12.30805,-10.22805,-13.9811,-12.0161,-11.0829,-11.5031,-12.15285
1,19.75,4.3964,0.3219,0,0,0,100,-21.239775,0.0062,476.7799,0.008975,-0.943325,-0.943325,-16.2687,-1.000075,0,0.217525,165.898,200.748,0,0,-11.5485,-12.0146,-7.4623,-10.3429,-12.0636,-12.2183,-12.4027,-12.2104,-13.14385,-10.78085,-14.96325,-12.80975,-11.7784,-12.2775,-12.61675,-12.31575,-10.2204,-13.9841,-12.0233,-11.0909,-11.5021,-12.14885
1,20.25,4.46045,0.24145,0,0,0,100,-20.79665,0.004,481.455,0.009,-1.0707,-1.0707,-10.4897,-1.19205,0,0.1294,163.665,199.4,0,0,-11.5903,-12.0404,-7.3405,-10.28,-12.0533,-12.2278,-12.4084,-12.2081,-13.1503,-10.7832,-14.9579,-12.81375,-11.7796,-12.2836,-12.6125,-12.3214,-10.2195,-13.9972,-12.02615,-11.0899,-11.4919,-12.14465
1,20.75,4.07495,0.230525,0,0,0,100,-20.7534,0.0147,478.6118,0.00845,-0.903525,-0.903525,-12.1431,-1.57165,0,0.1386,164.687,199.886,0,0,-11.6172,-12.0896,-7.2888,-10.2482,-12.0491,-12.219,-12.4045,-12.2051,-13.149,-10.78,-14.96275,-12.81515,-11.78295,-12.2812,-12.60925,-12.3228,-10.22415,-13.99425,-12.02755,-11.0901,-11.4927,-12.1439
1,21.25,3.927925,0.20835,0,0,0,100,-20.45285,0.0142,476.6123,0.00885,-1.0266,-1.0266,-8.069925,-2.6474,0,0.2333,166.641,200.509,0,0,-11.5403,-11.8908,-7.402,-10.2867,-12.0467,-12.2083,-12.4069,-12.2109,-13.15405,-10.78495,-14.9668,-12.81565,-11.7844,-12.28345,-12.6042,-12.32935,-10.23255,-14.00005,-12.0386,-11.0898,-11.5014,-12.1392
1,21.75,3.7817,0.2391,0,0,0,100,-20.991725,0.0087,484.809125,0.0087,-1.6562,-1.6562,-10.82415,-4.0808,0,0.132225,167.139,200.547,0,0,-11.58,-12.0359,-7.3653,-10.4071,-12.0442,-12.209,-12.4126,-12.2309,-13.17005,-10.79195,-14.9654,-12.81595,-11.7805,-12.2811,-12.6021,-12.3373,-10.24025,-14.0007,-12.04455,-11.0887,-11.5074,-12.13445
1,22.25,3.6818,0.2175,0,0,0,100,-21.253575,0.0108,494.424,0.00885,-1.1981,-1.1981,-13.25555,-2.2258,0,0.1994,164.143,199.815,0,0,-11.6095,-12.051,-7.3508,-10.1857,-12.0431,-12.2191,-12.4168,-12.2268,-13.1732,-10.7967,-14.9707,-12.8131,-11.77865,-12.28245,-12.6016,-12.3401,-10.2436,-13.9993,-12.05565,-11.097,-11.4971,-12.1347
1,22.75,3.12535,0.24565,0,0,0,100.0028,-21.23985,0.013,495.2705,0.01365,-1.12455,-1.12455,-8.74285,-0.6052,0,0.110625,162.736,200.817,0,0,-11.5533,-12.026,-7.3063,-10.273,-12.0411,-12.2224,-12.4189,-12.2205,-13.16715,-10.79295,-14.9715,-12.8207,-11.7773,-12.28785,-12.6035,-12.34595,-10.2508,-14.002,-12.0589,-11.1057,-11.5058,-12.13855
1,23.25,3.371525,0.2664,0,0,0,100.0784,-21.3894,0.01185,497.2398,0.0123,-0.302725,-0.302725,-14.29925,-3.6862,0,0.14255,163.115,199.859,0,0,-11.6109,-12.0257,-7.2782,-10.2327,-12.0482,-12.2199,-12.4149,-12.2179,-13.1847,-10.80725,-14.965,-12.8188,-11.7752,-12.28445,-12.6119,-12.33925,-10.25015,-13.99895,-12.06005,-11.1057,-11.496,-12.1468
1,23.75,3.331825,0.194575,0,0,0,100.0184,-21.2138,0.0173,493.6206,0.00895,-0.909625,-0.909625,-17.6938,-0.7876,0,0.2235,163.899,199.428,0,0,-11.5972,-12.2059,-7.262,-10.2519,-12.0673,-12.2157,-12.4065,-12.2326,-13.1981,-10.8077,-14.9643,-12.8248,-11.7712,-12.2944,-12.617,-12.3422,-10.24975,-14.0056,-12.068,-11.1059,-11.5064,-12.1536
2,0.25,3.95485,0.2026,0,0,0,100.2992,-21.543575,0.005775,506.056075,0.0535,-0.69565,-0.69565,-17.85865,-2.4394,0.088275,0.1579,159.831,194.018,0,0,-9.7364,-10.4886,-7.0219,-9.0893,-12.9302,-13.316,-13.4763,-13.2759,-16.4547,-12.1478,-16.98685,-15.20875,-14.0124,-14.729,-14.9739,-15.5081,-11.4607,-15.4455,-14.3454,-12.2389,-13.7121,-13.26715
2,0.75,3.69015,0.2036,0,0,0,100.3023,-21.410425,0.0084,501.40975,0.0492,-0.996625,-0.996625,-19.1628,-1.58345,0.097675,0.2108,159.238,194.466,0,0,-9.5966,-10.4123,-7.0488,-9.0809,-12.939,-13.3298,-13.4878,-13.3002,-16.4421,-12.15375,-16.9805,-15.2024,-14.012,-14.7255,-14.97835,-15.5103,-11.45845,-15.4501,-14.34185,-12.2265,-13.7093,-13.28195
2,1.25,3.735125,0.19525,0,0,0,100.30015,-21.542625,0.004125,500.975425,0.0492,-0.790425,-0.790425,-16.0345,-2.5295,0.0528,0.2073,159.109,194.479,0,0,-9.8816,-10.2821,-6.9636,-8.9748,-12.9429,-13.3362,-13.5017,-13.3134,-16.4418,-12.15,-16.98715,-15.2043,-14.00995,-14.72025,-14.98235,-15.51065,-11.44905,-15.4509,-14.33975,-12.202,-13.7111,-13.2975
2,1.75,3.7458,0.2005,0,0,0,100.2862,-21.5943,0.00525,497.4456,0.0477,-0.8542,-0.8542,-23.2636,-3.1852,0.0658,0.11385,161.512,194.239,0,0,-9.5352,-10.3742,-6.9111,-8.9279,-12.9527,-13.3393,-13.5084,-13.323,-16.43535,-12.1528,-16.9869,-15.2085,-14.0078,-14.7356,-14.9839,-15.51185,-11.44605,-15.4579,-14.34015,-12.1842,-13.7085,-13.3053
2,2.25,3.9844,0.22495,0,0,0,100.27395,-21.912375,0.00655,493.7161,0.045775,-0.380125,-0.380125,-19.2404,-3.54035,0.0715,0.101925,160.326,193.989,0,0,-9.6936,-10.2328,-6.9716,-8.9576,-12.9608,-13.342,-13.521,-13.3173,-16.4161,-12.15275,-16.9792,-15.20165,-14.00895,-14.7314,-14.98725,-15.50885,-11.44415,-15.45975,-14.334,-12.1636,-13.7117,-13.3192
2,2.75,3.7575,0.2878,0,0,0,100,-21.881225,0.006925,494.91995,0.0541,-0.639625,-0.639625,-19.373625,-3.9863,0.0202,0.11175,159.434,194.177,0,0,-9.4961,-10.2514,-7.0353,-8.9316,-12.9637,-13.3442,-13.5284,-13.3346,-16.40615,-12.15575,-16.9787,-15.19,-14.003,-14.7366,-14.99135,-15.5148,-11.4508,-15.465,-14.33105,-12.1464,-13.7315,-13.32735
2,3.25,4.1662,0.266,0,0,0,100.14895,-21.74895,0.00275,493.0354,0.05,-0.43395,-0.43395,-20.924725,-4.51685,0.0649,0.18115,158.974,195.246,0,0,-9.4967,-10.1959,-6.8616,-8.9611,-12.9736,-13.3446,-13.5412,-13.3507,-16.3954,-12.15785,-16.9762,-15.1938,-14.0066,-14.75125,-14.9978,-15.5253,-11.44685,-15.47625,-14.3292,-12.1219,-13.7521,-13.3351
2,3.75,4.0658,0.3193,0,0,0,100.106575,-21.79595,0.007775,496.452,0.05035,-0.6267,-0.6267,-21.4805,-4.21025,0.029675,0.25065,158.429,195.49,0,0,-9.4088,-10.2282,-6.9181,-8.8837,-12.9803,-13.3462,-13.5536,-13.3476,-16.38935,-12.15445,-16.97605,-15.2035,-14.0087,-14.75535,-15.001,-15.52355,-11.4471,-15.4806,-14.33115,-12.1086,-13.778,-13.3283
2,4.25,3.6624,0.2504,0,0,0,100,-21.826625,0.004075,499.5066,0.05435,-0.580625,-0.580625,-20.504825,-2.79425,0.070175,0.179825,158.676,196.152,0,0,-9.5208,-10.1908,-6.9388,-9.0444,-12.9545,-13.3477,-13.5682,-13.3429,-16.38995,-12.1554,-16.9859,-15.2034,-14.0022,-14.75395,-15.00285,-15.5211,-11.44465,-15.4923,-14.3228,-12.1,-13.7566,-13.31705
2,4.75,3.7217,0.2555,0,0,0,100,-21.657175,0.0058,496.718,0.0543,-0.5318,-0.5318,-20.4131,-1.91995,0.06835,0.204425,158.818,195.596,0,0,-9.493,-10.0561,-6.91,-8.9724,-12.9442,-13.3493,-13.5887,-13.3398,-16.38815,-12.15865,-16.985,-15.19715,-14.00575,-14.75985,-15.0072,-15.5276,-11.44605,-15.4883,-14.3157,-12.1014,-13.7457,-13.3079
2,5.25,3.856825,0.23655,0,0,0,100,-21.775975,0.0091,495.1368,0.0549,-0.6199,-0.6199,-20.12325,-1.94075,0.0614,0.12935,158.758,195.435,0,0,-9.6048,-10.0038,-7.1044,-8.921,-12.9223,-13.3512,-13.5918,-13.3357,-16.3887,-12.15795,-16.9869,-15.21805,-14.00595,-14.7581,-15.01315,-15.52665,-11.44545,-15.4919,-14.3136,-12.1025,-13.7217,-13.29765
2,5.75,4.15625,0.213725,0,0,0,100.1119,-21.6809,0.00565,486.192775,0.056,-1.0312,-1.0312,-25.1637,-2.8768,0.0495,0.195725,160.515,195.076,0,0,-9.5359,-10.3003,-6.866,-8.9994,-12.8955,-13.3524,-13.5549,-13.3303,-16.38735,-12.15575,-16.9895,-15.2195,-14.01265,-14.7528,-15.0155,-15.5277,-11.4508,-15.49915,-14.3089,-12.1,-13.7066,-13.2851
