DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,0.25,0.053136123845,-13.595,1.11061859408,-0.010544268825,-0.056521402275,-0.48645642,-87.443356373,-21.28318,-2.602452210625,-4.1199368126,-0.4161,-0.69585,-0.049825,27.255613507475,77.29077925,336.135758822,-85.833475,0,0,0,171.5675,240.375,1.29696841795,-0.4319045,0.29845157442,0.3107710825625,0.0965706489925,-11.958126,0.071720510945,-0.1,-0.37125,0.6,1.3,2.4
1,0.75,0.06384492779,-12.84,1.078780023185,-0.7754845915,-0.697877667,-0.2476041865,-89.25273746625,-32.3590865695,-1.819689048,-3.9136637065,-0.41225,-0.69875,-0.038,24.3897392559,77.264232,336.2985275205,-84.8669,0,0,0,172.81,239.41,1.15661313968,-0.472038587675,0.267231085555,0.2624810668175,0.0742404358825,-12.2994,0.0616766894,-0.145,-0.35,0.6,1.3,2.4
1,1.25,0.0574197125,-12.8725,1.13813675,-0.05593893805,-0.012398257075,-0.1651388893,-80.7310144525,-15.80432937725,-1.3948143974,-3.684715767,-0.4166,-0.7035,-0.041,25.80059086635,77.270032,336.262028043,-84.40455,0,0,0,178.5,242.15,1.0712025022825,-0.3733404651,0.216556542305,0.23782473572,0.0736771725,-11.9494,0.0637017037375,-0.15,-0.3725,0.6,1.3,2.4
1,1.75,0.0301062843,-12.9155,0.9994364599075,-0.72242829135,-0.69498775,-0.407873368575,-91.737450304,-26.73684768,-1.3238150997,-4.1914596015,-0.41935,-0.69435,-0.0369,25.0234611945,77.2855785,336.54739944925,-83.9865,0,0,0,178.355,241.21,1.1475888016625,-0.3776176779,0.3225357134275,0.3073470474525,0.0879258850525,-12.1282,0.070127716775,-0.1725,-0.3225,0.6,1.3,2.4
1,2.25,0.064659142335,-13.08,1.108359695435,-0.619356905575,-0.618446681375,-0.25015517015,-130.2037044375,-19.51824,-1.3540386434,-4.67468456565,-0.41735,-0.70025,-0.04345,27.3312031242,77.31867275,336.413552729,-84.78825,0,0,0,179,241.955,0.92436734232,-0.57634414845,0.351047469625,0.33980082131,0.0957767924925,-11.983675,0.0845936879,-0.15,-0.35,0.6,1.3,2.4
1,2.75,0.052604106925,-12.994,1.239810837475,-1.9405768331,-3.19669,-0.1682188363,-97.94691207125,-27.0975875,-1.273944137775,-4.61249675725,-0.42035,-0.7119,-0.04835,29.27332469365,77.3478275,336.241475566,-88.38985,0,0,0,179.46,241.165,0.614658689975,-0.45525625,0.29583499551,0.29221204454,0.1057924623775,-11.606209,0.073732933375,-0.15,-0.3725,0.6,1.3,2.4
1,3.25,0.071358042185,-13.1135,0.8103174,-0.33510652405,-0.50834085,-0.2807197387,-98.063823424,-13.969265,-2.1797574653,-4.9913711272,-0.41935,-0.7127,-0.0454,27.60162403225,77.353974,335.9991100605,-88.23345,0,0,0,180.18,240.83,0.9726801728,-0.4415448,0.36099534838,0.35259815348,0.08096032491,-11.589482,0.07500403985,-0.1225,-0.4,0.6,1.3,2.4
1,3.75,0.0408937139025,-13.17675,0.8357375012,-0.370799504625,-1.52296148705,-0.197437145575,-98.8202345685,-16.64684,-2.02948218195,-3.998580391275,-0.4199,-0.702275,-0.032,26.2187203488,77.3606075,336.377546472,-86.439625,0,0,0,175.935,239.935,0.79068314128,-0.481973900875,0.3409098989,0.28331929144,0.08434156718,-11.982898,0.05351953178,-0.17375,-0.35,0.6,1.3,2.4
1,4.25,0.057390940265,-13.10575,1.013139808605,-0.8942961566,-0.85931400255,-0.334498630625,-82.64580613125,-23.2691775,-2.3735374008,-4.239291641975,-0.418475,-0.711,-0.037475,24.788967963975,77.37709,336.522627963,-89.1951,0,0,0,175.97,238.7825,0.99216141994,-0.378901225,0.36540632328,0.31959083908,0.10127349638,-12.421611,0.0726092299825,-0.12375,-0.3475,0.6,1.3,2.4
1,4.75,0.0702165683275,-12.9015,0.989730885815,-0.352532517325,-0.25456525645,-0.323962561875,-89.395219731,-18.595855,-1.88640659025,-4.2939191637,-0.42385,-0.7049,-0.0459,25.415965923675,77.369795,336.52381268,-85.5013,0,0,0,175.8025,238.1675,1.18570747264,-0.3206825,0.29722044254,0.302094798495,0.104582585235,-12.723325,0.0784712839625,-0.15,-0.3475,0.6,1.3,2.4
