DOY2,HR2,CO2_1_1_1,H2O_1_1_1,CH4_1_1_1,FC_1_1_1,FCH4_1_1_1,SC_1_1_1,SCH4_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,SH_1_1_1,SLE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,T_BOLE_1_1_1,T_BOLE_2_1_1,NEE
1,10.75,419.65385,1.2618325,2057.5005,0.15006475,3.735882,-0.02703807,-0.1275471,-12.06,51.895575,4.513411,3.2288565,0.30537145,3.1405215,0.38064655,95.96538,-8.669734,-8.083333,-7.893,-7.753334,-7.573,-2.694333,-2.188333,-1.613,-0.6363,1.075,2.715,3.886001,86.13,436.0721,197.8654,80.821655,253.37435,282.6415,-6.088666,-4.198,0.09841655
1,11.25,419.1721,1.30737,2056.213,0.1600157,4.1755405,-0.02860622,-0.126753,-11.83333,57.91696,5.6755835,3.0504495,0.1583409,3.2757965,0.40697495,95.929615,-8.4405385,-7.65,-7.49,-7.39,-7.367,-2.605,-2.116667,-1.627,-0.6556666,1.079333,2.699667,3.885932,98.91866,479.805,221.4,89.41205,251.0143,285.5404,-5.748333,-3.412667,0.10550045
1,11.75,418.5841,1.326328,2053.139,0.1425377,3.826887,-0.031333395,-0.1765024,-11.55,60.975985,7.030741,2.635803,0.1676552,3.314096,0.4019082,95.89933,-8.109167,-7.32,-7.083333,-6.945667,-6.767334,-2.543333,-2.075,-1.678,-0.6746666,1.053,2.695,3.869668,103.1836,537.999,231.42465,93.83702,245.957,288.13775,-5.238,-3.211334,0.07796113
1,12.25,418.688,1.3407615,2049.873,0.1516367,4.5844895,-0.02110249,-0.09358297,-11.241665,65.17827,7.071594,1.616123,0.15700435,3.353074,0.3956412,95.86733,-7.699199,-6.9098335,-6.8195,-6.6715005,-6.4723335,-2.37,-2.0525,-1.6845,-0.66699995,1.0768335,2.7091665,3.874,108.0126,529.1083,233.4789,94.376495,250.3914,287.08355,-4.7625,-2.8965,0.1109229
1,12.75,418.0336,1.348975,2049.07,0.1448751,4.041505,-0.02758412,-0.099197,-11.18,63.97667,7.42215,2.066654,0.1076239,3.452478,0.4109118,95.83655,-7.2686,-6.959833,-6.8231665,-6.6978335,-6.4356665,-2.3596665,-1.956,-1.6556665,-0.67533335,1.07,2.7193335,3.853199,100.7883,497.5317,226.31665,91.21643,250.89065,289.2234,-4.6911665,-2.988,0.11069685
1,13.25,418.0767,1.3588705,2049.8945,0.1446848,4.262189,-0.01998228,-0.21451095,-11.2,57.63873,7.5571295,0.8165841,0.1173643,3.398767,0.40523625,95.8014,-6.854733,-6.685,-6.5505,-6.5881665,-6.3683335,-2.3491665,-1.9333335,-1.5953335,-0.6773333,1.0695,2.7196665,3.852599,90.36084,464.27305,211.45745,83.25474,252.5807,290.17615,-4.5760005,-2.3065,0.1240087
1,13.75,417.7598,1.368027,2047.6285,0.1513911,3.672567,-0.01592662,-0.20349365,-11.323335,47.67373,7.019767,0.72675315,0.1216366,3.448,0.4038682,95.79419,-6.86655,-6.5698335,-6.4918335,-6.4264995,-6.1953335,-2.3278335,-1.942,-1.5255,-0.6528333,1.11,2.776333,3.849817,76.35201,418.9424,191.8,75.39429,255.6344,289.3984,-4.4946665,-2.4535,0.10535135
1,14.25,417.62665,1.37621,2045.9245,0.13462155,3.5870855,-0.015381315,-0.1000901,-11.53667,38.00714,6.464635,0.35261815,0.07738497,3.3056055,0.3857266,95.81851,-6.8645005,-6.492334,-6.360334,-6.303,-6.217,-2.403,-1.879,-1.490667,-0.6056667,1.130333,2.778,3.846934,62.14043,365.976,167.2806,65.14142,255.7773,288.8831,-4.54,-2.621,0.09824746
1,14.75,417.7034,1.400515,2043.271,0.14083335,3.448279,-0.0082187235,-0.2894203,-11.33,27.3068,5.165998,-0.1733074,0.03786218,3.293223,0.3780246,95.82234,-6.709199,-6.6108335,-6.5536665,-6.3146665,-6.3031665,-2.4366665,-1.9215,-1.5188335,-0.5648333,1.1325,2.7811665,3.837533,41.671,269.2184,126.1232,50.31332,254.8813,287.9201,-5.1425,-2.919,0.09247369
1,15.25,417.38025,1.396175,2042.24,0.1489851,2.62972,-0.0006980981,-0.1081709,-11.496665,15.09715,4.37722,-0.9388709,0.031684235,3.22426,0.3647694,95.83199,-6.876,-6.691,-6.6356665,-6.518667,-6.5638335,-2.357,-1.906333,-1.4996665,-0.55833335,1.168,2.8203335,3.83459,21.91209,198.08315,90.42367,35.919925,256.0297,285.9032,-5.519667,-3.4061665,0.1152931
1,15.75,416.8293,1.3645185,2040.694,0.1224578,3.024658,0.0057870595,-0.1939804,-11.753335,4.493311,2.743959,-1.735713,0.028026395,2.99253,0.34696415,95.817695,-7.06215,-6.7510005,-6.6573335,-6.6106665,-6.5793335,-2.2626665,-1.901667,-1.4478335,-0.54215,1.2035,2.8466665,3.8124335,3.7133325,109.73405,52.66693,20.80324,254.58095,282.8618,-6.0389995,-4.5578335,0.10342365
1,16.25,416.6719,1.3789095,2039.894,0.128057,2.274297,0.001179907,-0.02305064,-12.028335,-2.815958,1.296602,-2.0735825,-0.05238853,2.758994,0.3254614,95.82334,-7.241233,-6.8861665,-6.857833,-6.9248335,-6.9908335,-2.3531665,-1.8168335,-1.404,-0.5291667,1.2525,2.8981665,3.804101,-10.74808,42.09695,17.85367,7.696668,253.9549,280.6835,-6.7188335,-6.5100005,0.138188
1,16.75,416.6508,1.356397,2039.212,0.0983795,2.3816185,0.001014979,0.005505126,-12.201665,-6.177179,0.43205115,-2.167841,-0.066582885,2.56507,0.2805007,95.83934,-7.569067,-7.2501665,-7.296333,-7.4033335,-7.55,-2.2505,-1.7955,-1.3285,-0.49533335,1.3281665,2.936,3.815034,-19.71863,6.110999,1.569175,1.419422,250.048,279.6714,-7.271667,-7.268167,0.1031342
1,17.25,416.61305,1.351652,2039.594,0.1068076,2.256558,0.01559953,0.15629845,-12.61,-6.59975,0.2707179,-1.79108,-0.09361165,2.3753105,0.2626842,95.85635,-7.644633,-7.6745,-7.7,-7.8949995,-8.186667,-2.3176665,-1.7981665,-1.243667,-0.45835,1.3665,3.004,3.823866,-22.94547,0,0,0.41979825,247.8322,277.0324,-7.8033335,-7.869833,0.14081565
1,17.75,416.9386,1.3451335,2042.292,0.11725285,2.071565,0.02447817,0.1618013,-12.80167,-6.259459,0.2193303,-1.547882,-0.11602155,2.4692885,0.2507381,95.895,-7.912415,-7.903333,-8.0083335,-8.264833,-8.4781665,-2.2763335,-1.796667,-1.2736665,-0.42565,1.4,3.0425,3.822688,-20.47223,0,0,0.4772788,246.1307,275.9668,-8.5383335,-8.365,0.1841842
1,18.25,417.5685,1.313865,2044.011,0.09853873,2.293528,-0.002092571,0.14096045,-13.04,-5.76757,0.1279062,-1.1829285,-0.09052883,2.439072,0.2608715,95.912,-8.509333,-8.136666,-8.183333,-8.246667,-8.376667,-2.181667,-1.773,-1.226333,-0.4043333,1.419,3.061666,3.8179035,-20.0912,0,0,0.43052665,251.2776,275.5859,-8.5,-8.463333,0.15098505
1,18.75,417.924,1.293448,2042.08,0.1138332,2.545067,0.01605626,0.1201196,-13.24,-5.639764,0.15412395,-1.281662,-0.05450674,2.4824985,0.2560717,95.91199,-8.783567,-8.4,-8.643333,-8.656667,-8.73,-2.17,-1.785667,-1.28,-0.3927,1.417,3.057,3.796049,-17.97127,0,0,0.3829575,252.37005,275.50935,-8.833333,-8.886666,0.1655301
1,19.25,418.2907,1.289865,2045.3015,0.1166345,2.063142,0.01590616,0.02207743,-13.28,-5.7107695,0.060117885,-0.9052806,-0.0762431,2.501895,0.26598015,95.92035,-9.0068495,-8.6816665,-8.8850005,-8.966667,-9.1249995,-2.2506665,-1.783667,-1.2815,-0.37565,1.424,3.0581665,3.795965,-17.640495,0,0,0.4158175,253.915,275.3685,-9.3216665,-9.3183335,0.1609674
1,19.75,418.2126,1.279953,2045.632,0.1396492,2.181731,0.02040099,0.004671615,-13.508335,-5.39395,0.01330404,-0.9533818,-0.05253027,2.4302265,0.2630525,95.91766,-9.0425,-9.245,-9.4615,-9.4735,-9.6266665,-2.3176665,-1.7995,-1.2555,-0.37685,1.423,3.0683335,3.794392,-18.01072,0,0,0.4423179,253.95835,275.12965,-9.819998,-9.77,0.1810753
1,20.25,418.14755,1.264891,2046.5045,0.1178465,1.805963,0.01595167,0.1146027,-13.328335,-5.422102,0.032935185,-1.060505,-0.066428975,2.423,0.2610157,95.89664,-9.1128,-9.3333335,-9.438333,-9.495,-9.5700005,-2.3406665,-1.8141665,-1.2225,-0.3641833,1.4235,3.0676665,3.810758,-17.173,0,0,0.4427093,254.6143,274.1656,-9.8548335,-9.8101665,0.1586132
1,20.75,418.3978,1.2528295,2047.2805,0.1221533,1.861882,0.0224205,0.09296355,-13.271665,-4.8481065,0.00370984,-0.8898395,-0.02183555,2.3789945,0.26918135,95.90219,-9.331331,-9.7215,-9.745,-9.747,-9.881666,-2.3195,-1.7678335,-1.2463335,-0.3693333,1.4175,3.0541665,3.8013165,-16.44987,0,0,0.46413715,256.11755,273.90845,-9.983335,-9.9849985,0.16868405
1,21.25,418.5249,1.249831,2052.956,0.1228878,1.91768,0.014104555,0.194474,-13.25,-5.448893,0.02306347,-0.78080955,-0.07632578,2.309,0.2437099,95.885655,-9.387667,-9.61,-9.6065,-9.7883335,-9.955,-2.2986665,-1.7548335,-1.2626665,-0.37815,1.426,3.0551665,3.8120835,-15.93593,0,0,0.4239073,256.65875,274.03825,-10.061665,-10.0299985,0.156473
1,21.75,418.6307,1.249182,2054.4955,0.1255063,2.5667125,0.02166179,0.1664814,-13.3,-4.414532,0.02759944,-0.6768079,-0.07817881,2.247819,0.24485825,95.87568,-9.5818,-9.706666,-9.703334,-10.25667,-10.33,-2.262,-1.595667,-1.239333,-0.4017,1.396,3.05,3.81115,-15.52967,0,0,0.4122536,259.47435,273.9019,-10.27,-10.5,0.16444465
1,22.25,419.2885,1.277202,2058.3,0.120167,2.33037,0.0125417,0.1228934,-13.46667,-4.136391,0.047375415,-0.8434928,-0.1215826,2.2383995,0.239856,95.87703,-9.622963,-9.79,-10.22333,-10.20333,-10.28667,-2.283,-1.667,-1.236,-0.3573333,1.427,3.052334,3.814075,-14.68619,0,0,0.3842386,262.5741,273.96045,-10.35,-10.40333,0.1392356
1,22.75,419.34495,1.273773,2060.725,0.114651,2.350004,0.018187945,-0.01768421,-13.64,-3.885608,0.03373028,-0.6798955,-0.09087419,2.219221,0.22921835,95.88465,-9.785335,-10.30667,-10.32,-10.52,-10.57,-2.334333,-1.813,-1.253,-0.39,1.388,3.045,3.825665,-13.3551,0,0,0.38454755,264.579,275.0009,-10.66,-10.66667,0.1402346
1,23.25,419.4294,1.271495,2059.407,0.1257287,2.413212,0.01700036,0.10905575,-13.72667,-3.539736,0.05733848,-0.74218185,-0.0714624,2.181005,0.237524,95.88036,-9.7193505,-10.42,-10.43333,-10.6,-10.68333,-2.35,-1.820333,-1.241333,-0.399,1.399,3.035,3.823999,-12.95816,0,0,0.4120001,263.6848,276.5581,-10.86,-10.83667,0.15560815
1,23.75,419.8578,1.292558,2059.897,0.1099093,1.996327,0.01712489,0.1241393,-13.77,-3.983277,0.05038157,-0.60413175,-0.1020908,2.115666,0.2293301,95.87803,-9.933001,-10.52333,-10.55667,-10.77667,-10.91333,-2.455,-1.857667,-1.273667,-0.3903333,1.387,3.032666,3.838299,-12.33667,0,0,0.3800217,265.2104,277.181,-10.89333,-10.87667,0.12562095
2,0.25,416.5897,1.173049,2033.657,0.124437,1.817383,0.0027012655,0.0617576,-11.61,-5.809723,-0.06706879,-1.097449,-0.1068943,2.079413,0.1993781,95.894165,-11.66867,-9.871667,-10.183335,-11.21,-11.701665,-1.6881665,-1.3645,-0.979,-0.32433335,0.76299995,2.377,3.093701,-20.606665,0,0,0.70675575,239.6832,263.384,-11.533335,-11.71,0.1407157
2,0.75,416.7166,1.177311,2032.668,0.1357256,1.7167605,7.826465e-05,0.07129345,-11.54167,-5.129914,-0.036705865,-0.8329344,-0.116044,2.10555,0.2021273,95.88599,-11.85003,-10.03,-10.526665,-11.355,-11.785,-1.703167,-1.3543335,-0.9845,-0.33999995,0.75366665,2.3703335,3.094733,-18.315715,0,0,0.6566895,245.0049,263.5575,-11.953335,-12.075,0.1405697
2,1.25,416.5309,1.174202,2033.7505,0.08458692,1.811374,0.01190051,0.1106985,-11.585,-5.682341,-0.07921118,-0.9089698,-0.1360417,2.046888,0.1979209,95.88668,-11.801285,-10.12667,-11.105,-11.451665,-11.926665,-1.7181665,-1.3975,-0.9703333,-0.34966665,0.7548333,2.357,3.0999165,-19.80905,0,0,0.638372,242.2845,263.1855,-12.126665,-12.21,0.1327128
2,1.75,416.487,1.166563,2032.4595,0.09978943,2.013163,0.01097726,0.075528595,-11.658335,-5.52914,-0.04871713,-0.9007891,-0.13281615,2.01265,0.1868,95.897995,-11.937835,-10.655,-11.44833,-11.898335,-12.09,-1.737333,-1.3746665,-0.9736667,-0.363,0.7605,2.352667,3.1069,-20.14033,0,0,0.650768,242.5267,261.5056,-12.31833,-12.348335,0.1507368
2,2.25,416.90475,1.169071,2033.395,0.1078072,1.5674305,0.001964568,0.2198014,-11.545,-5.5438755,-0.031161135,-0.890442,-0.14529,2.052797,0.1931454,95.89458,-12.173125,-10.863335,-11.795,-12.11,-12.31667,-1.7543335,-1.3596665,-0.99199995,-0.37433335,0.7521667,2.3563335,3.110167,-21.071545,0,0,0.6169092,242.8685,261.4805,-12.473335,-12.705,0.1463006
2,2.75,416.8692,1.149668,2034.871,0.12071055,1.6807205,0.0067539545,0.1454638,-11.606665,-4.8739995,-0.02174934,-0.9397117,-0.15435255,2.1372815,0.1940205,95.87433,-12.29035,-11.515,-12.063335,-12.2,-12.55,-1.739667,-1.354167,-0.9966665,-0.38600005,0.75085,2.3476665,3.109717,-19.70171,0,0,0.60395135,241.12455,259.13315,-12.806665,-13.031665,0.1397799
2,3.25,416.9502,1.1330205,2037.248,0.09117887,1.935942,0.010790005,0.07770992,-11.59,-5.347965,-0.04031058,-0.9908871,-0.14873675,2.048426,0.2032,95.8575,-12.43226,-11.31333,-12.271665,-12.536665,-12.711665,-1.776333,-1.3371665,-1.0071667,-0.3845,0.74,2.3546665,3.111467,-18.79,0,0,0.62576195,242.39265,259.54945,-13.21,-13.27833,0.1258926
2,3.75,417.0598,1.125304,2039.4345,0.1232787,1.72883,0.007154471,0.06674366,-11.55,-5.062076,-0.018719465,-0.8943423,-0.12114495,2.081323,0.207163,95.84017,-12.589365,-11.705,-12.38,-12.63333,-12.846665,-1.755,-1.328833,-1.0263335,-0.39285,0.72718335,2.3385,3.113033,-18.291,0,0,0.6635376,247.5728,260.3539,-13.305,-13.263335,0.1181711
2,4.25,417.23,1.113049,2037.173,0.094644725,1.4899455,0,0.01909103,-11.52,-5.176,-0.05360108,-0.5807769,-0.1092013,2.0567495,0.2005449,95.86403,-12.83183,-11.86,-12.4,-12.586665,-12.738335,-1.735333,-1.3401665,-1.043833,-0.39983335,0.72600005,2.3421665,3.1101665,-17.66347,0,0,0.6369728,246.6695,259.83255,-12.97333,-13.151665,0.1078598
2,4.75,417.4967,1.082922,2032.356,0.09908798,1.8854785,0.01255857,0.0665965,-11.543335,-4.832457,-0.03292509,-0.66178935,-0.1371432,2.068729,0.19320875,95.844665,-12.96955,-11.933335,-12.401665,-12.696665,-12.89833,-1.7378335,-1.3131665,-1.0328335,-0.42268335,0.7283333,2.3236665,3.112,-17.5383,0,0,0.6313297,245.0503,260.758,-13.035,-13.166665,0.12169015
2,5.25,417.4301,1.077213,2034.711,0.09881692,2.2124795,0.003664421,0.04068426,-11.473335,-4.7113095,0.02152452,-0.4493148,-0.07733912,2.0224655,0.18809725,95.822345,-12.63343,-11.98667,-12.476665,-12.65833,-12.925,-1.747333,-1.341833,-1.0493335,-0.43865,0.72785,2.327167,3.112,-16.32033,0,0,0.6797799,244.9887,261.6651,-13.201665,-13.163335,0.1216228
2,5.75,416.8506,1.0762535,2033.508,0.1095444,1.8661815,0.0126633,0.003834923,-11.433335,-4.7011595,-0.001919851,-0.4862752,-0.07198498,2.076917,0.1950005,95.82399,-12.741235,-12.23,-12.435,-12.581665,-12.93,-1.7726665,-1.371,-1.0173335,-0.44715,0.70931665,2.3196665,3.111167,-15.966295,0,0,0.6667422,245.1824,261.8754,-13.105,-13.085,0.1285458
2,6.25,417.21965,1.0611755,2034.5745,0.1220951,2.104029,0.0084083495,0.01017309,-11.45,-4.5310745,0.03435079,-0.4400651,-0.06299741,2.088593,0.198482,95.82734,-12.73923,-12.25,-12.52167,-12.64,-12.8,-1.7488335,-1.386833,-1.0268335,-0.45966665,0.70485,2.3295,3.126483,-14.916495,0,0,0.5054666,246.82885,262.22505,-12.986665,-12.963335,0.14458705
2,6.75,417.16725,1.064398,2036.1485,0.1016001,1.722384,0.01139171,-0.037448585,-11.428335,-4.436923,-0.03037444,-0.1448257,-0.021786035,2.056451,0.213621,95.845015,-12.65367,-12.273335,-12.468335,-12.556665,-12.761665,-1.7521665,-1.4153335,-1.0483335,-0.4663333,0.6863333,2.298,3.1254995,-13.297505,0,0,0.9707749,247.2965,264.31095,-12.963335,-13.265,0.1511269
2,7.25,417.08865,1.069831,2035.723,0.1412112,1.963498,0.02570714,0.1534756,-11.45,-3.853495,0.0009915069,1.3247065,0.2233699,2.0458245,0.2089248,95.843035,-12.5529,-12.12667,-12.23333,-12.295,-12.378335,-1.7678335,-1.4018335,-1.0508335,-0.4668333,0.68915,2.2898335,3.126566,-6.468,0,6.2621195,5.110494,248.6055,264.8387,-12.511665,-12.33,0.20084135
2,7.75,418.14,1.0822985,2041.5125,0.1609669,3.080163,0.02353065,0.3716757,-11.396665,-0.64427,0.13718,2.824625,0.34476695,2.272915,0.2427233,95.88367,-12.3512,-11.575,-11.591665,-11.613335,-11.571665,-1.7925,-1.428,-1.0866665,-0.49283335,0.65848335,2.271667,3.1245505,4.333252,88.51099,44.12307,17.763885,248.3835,266.86575,-11.56333,-11.348335,0.1893681
