DOY2,HR2,CO2,FC,SC,G_1_1_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,USTAR,WS_1_1_1
1,0.25,426.8282547,0.228966996,0.059374999,-3.07321655775,-1.148839951,0.83159399,1.4620589985,0.09411699825,98.777584075,100,-8.925525665,0.341826707,-1.7505227325,0.09200000225,-1.448964059,0.30058624575,2.14456844375
1,0.75,426.45000455,0.233392,0.11936774825,-3.081485033,-1.028507516,0.399436489,0.133849498,0.095342498,98.74959755,97.97249603,-8.74554967875,0.335261643,-1.45334422575,0.0930000025,-1.437865466,0.2462169975,1.963341534
1,1.25,425.675498975,0.397811249,0.085162253,-3.2222560645,-4.956479818,-0.091499999,0.178017005,0.0693967485,98.849300385,98.50475311,-8.991320133,0.328331262,-2.3853110075,0.0945000015,-1.40893805,0.232013002,2.417165995
1,1.75,424.7380066,0.4216637615,0.0175,-3.17106491325,-1.40051251625,0.579181015,0.60222700225,0.34593901,98.9424610125,98.50475311,-9.1573491095,0.327352077,1.51680576775,0.102500001,-1.40893805,0.269125238,2.418749094
1,2.25,423.83750915,0.257222004,0.0500499985,-3.149876118,-0.744980991,0.556698024,1.28487253175,0.263562996,99.03410339,96.37572479,-9.2407102585,0.323570222,0.316391885,0.103,-1.40893805,0.25508999475,2.404728889
1,2.75,423.9100113,0.2039429995,0.037974999,-3.14747899775,-4.0216259065,0.5993697645,1.3381450175,0.1088534985,99.1202850375,98.50475311,-9.1058330535,0.316844434,5.17748415475,0.1017500035,-1.40893805,0.23028650125,2.334235966
1,3.25,423.4039917,0.2274437505,0.0197,-1.534967482,-1.027080059,0.5089799985,0.15972324625,0.047800001,98.70875168,97.70636749,-9.3468949795,0.31110291925,-1.058555961,0.092,-1.4091122745,0.27258025075,2.4130940435
1,3.75,423.4747543,0.237246007,0.02195,-1.538865,0.035792999,0.5626179875,0.499067493,0.1055102515,98.7230854075,98.50475311,-9.105296135,0.31195900575,-0.88707937275,0.092,-1.4091122745,0.24836200125,2.396908283
1,4.25,423.4747391,0.2550157535,0.0375500015,-1.5489324925,-2.835264921,0.508391976,0.49211798425,0.111470999,98.7437076575,98.50475311,-8.608780861,0.31282492725,-1.0141947865,0.092,-1.41947808875,0.262575738,2.3856353165
1,4.75,423.8370056,0.22999000575,0.016575,-1.55431926225,-0.9252775015,0.440537989,0.302976504,0.06627500275,98.774145125,97.70636749,-8.563643456,0.3102888615,-1.6407384875,0.0907499995,-1.409634948,0.246767253,2.30126976975
1,5.25,423.7505035,0.2702599915,0.0363,-1.556192994,-1.45765996,0.403988987,0.3227320015,0.0764500015,98.7789135,96.8813724525,-8.608780861,0.30320075875,-1.03531551375,0.0917499995,-1.409634948,0.261221498,2.06014716625
1,5.75,423.833496125,0.19734924675,0.0407000015,-1.556369483,-0.105783492,0.65473324075,0.643033981,0.0846999995,98.7723712925,97.04104614,-8.744194031,0.298439927,-0.88828621775,0.092,-1.409634948,0.26222374275,2.02265644025
1,6.25,423.699256875,0.2239414975,0.049150001,-1.554237962,-1.3420750495,0.6127800045,0.672055751,0.0745750015,98.80847168,97.067655565,-9.028557777,0.30620674075,-1.280446053,0.092,-1.42932117,0.2458672485,1.962434053
1,6.75,424.0397415,0.1748680025,0.035799999,-1.51335528475,-0.134644754,0.339881986,0.81189723325,0.092699997,98.771175385,96.50878906,-9.234623909,0.2939487845,-0.62281189875,0.093999997,-1.449007511,0.2302345035,1.8176042435
1,7.25,423.4559937,0.221776996,0.02690000025,-1.54235753425,-0.7334435285,0.32067450175,0.792947978,0.13418274725,98.7057552375,96.37572479,-9.337656975,0.281615466,-0.05584361525,0.17349999775,-1.42932117,0.207167998,1.72054871925
1,7.75,423.78499605,0.175044499,0.0304000005,-1.5351462665,0.959260486,0.3402100055,0.69858852025,0.1375105005,98.6789073925,96.24266052,-9.337656975,0.282437481,-0.755326301,3.7492499945,-1.4094607235,0.219374001,1.61068078875
1,8.25,424.5190125,0.217497006,0.038250001,-1.524346948,1.13519001,0.4023955015,0.77531251325,0.0799000005,98.69322205,95.84346771,-9.85282135,0.28314701425,-1.337263942,28.5,-1.42422539,0.23557999725,1.570319057
1,8.75,423.85999295,0.2381235025,0.038350001,-1.517325997,0.638292015,0.285344005,0.801358238,0.1017459965,98.68273163,98.23862457,-9.7497887605,0.2898167,-2.329581976,90.80000305,-1.43899014575,0.2389900015,1.647879958
1,9.25,424.858757025,0.273442,0.0470000005,-1.52485623925,0.9472037405,0.3571475,0.705937028,0.139995493,98.61226273,98.265233995,-9.92548275,0.29407562325,-3.9776972535,186.950004575,-1.42422539,0.228139997,1.81166270375
1,9.75,424.70399475,0.1888489945,0.0731999985,-1.73482003775,0.722663492,0.270929992,0.341834992,0.11619825325,98.54273987,98.0656414,-9.543723106,0.3008325025,-3.5406710505,306.5249939,-1.4094607235,0.259420007,2.057708025
1,10.25,424.1000061,0.283481747,0.0513,-1.7227891985,5.32755518,0.49377999425,1.705989957,0.079700001,98.57607269,97.70636749,-9.996476412,0.304862052,-6.5740715265,411.15000915,-1.4094607235,0.22973174975,2.15598428275
1,10.75,424.24850465,0.2172724975,0.02992500075,-4.125863433,8.069760323,0.6587454975,2.71153503625,0.116515752,98.4835605625,97.70636749,-10.445260525,0.31794670975,-14.62926054,64.779998775,-1.4094607235,0.2658357395,2.6436144115
1,11.25,424.541999825,0.24269025375,0.0406250015,-3.306892216,11.32380009,0.802154005,2.823515058,0.2031055015,99.86815262,97.44023895,-9.65499687175,0.3339909465,-13.114832165,97.149997675,-1.479059696,0.3072234985,2.700472116
1,11.75,425.530014,0.284166254,0.03772500075,-3.2408741715,14.61645031,1.0623734895,3.5853049755,0.34143675875,99.56362152,96.64185333,-10.126379725,0.3475819905,-12.8141398425,114.950000775,-1.507286906,0.3186089995,2.50982975925
1,12.25,424.3785095,0.3543644995,0.00544,-3.23392367375,18.806300165,1.13154751075,5.843440056,0.37914150225,99.1572399175,95.31121063,-9.55860352475,0.361566588,-14.0930747975,121.7000027,-1.489077091,0.3582785055,2.59663653375
1,12.75,424.4555054,0.26036224525,0.0114,-3.0019210575,23.0818247825,1.440539956,5.209552407,0.444959007,99.1722240475,95.84346771,-9.51153779125,0.372082867,-12.13503027,122.0499992,-1.499007374,0.3501890005,2.20268195875
1,13.25,420.222236625,0.4093350025,0.010145,-2.866975546,20.9779505725,1.73992002,6.21820771725,0.36499125525,99.09205246,95.31121063,-9.2234926225,0.413520008,-12.8813347825,110.3249969,-1.499007374,0.3594127595,1.902871013
1,13.75,422.7465057,0.468096502,0.0174999995,-2.840851068,26.06025028,0.4000350015,2.976887524,0.0904252495,99.04752922,95.84346771,-9.055768728,0.380364209,-9.55626297,111.0999985,-1.51266473525,0.373347014,2.1316307485
1,14.25,422.9909973,0.3105729965,0.068700001,-2.843394041,5.41698014725,-0.0688344985,3.142135024,0.249524489,99.04405975,97.17411041,-9.71735096,0.33659821,-7.2094841,79.86000061,-1.508763433,0.36732775,2.0227059725
1,14.75,423.5360107,0.22813849925,0.033399999,-2.847652912,9.66323757175,-0.0391049905,3.160955012,0.208079994,98.64330292,96.24266052,-9.326030731,0.3358195725,2.902605057,80,-1.489077091,0.32065075625,2.135040045
1,15.25,423.7839966,0.3176817445,0.02844999975,-2.76293903575,8.522239685,-0.092193,2.8903950455,0.09502974875,98.75636101,96.37572479,-9.03745126675,0.35090209575,9.031873703,40.4000005725,-1.488728642,0.27831450125,2.191952288
1,15.75,423.75050355,0.348218739,0.02195000025,-2.69838571575,5.846320152,-0.266239762,2.316565037,0.443205252,98.7298851,96.24266052,-9.2329137325,0.3374884275,7.3719038965,22.5575008425,-1.488728642,0.311394498,2.121118069
1,16.25,423.8252487,0.3787450045,0.02407500075,-2.506278217,5.54946243725,0.12176600075,1.08700752275,0.09420000175,98.5468044275,97.44023895,-9.386902094,0.327416152,5.65458309625,7.714750171,-1.488728642,0.34048625875,2.181308508
1,16.75,421.279754625,0.2806837485,0.023500001,-2.5027016995,2.645772427,0.732361019,1.82399502375,0.152358994,98.55149078,98.0025978075,-10.49527692875,0.3131115365,4.10989922325,1.8232500255,-1.488728642,0.325179011,2.1800734995
1,17.25,420.7890015,0.166608006,0.02167499925,-2.27751576925,-1.599457532,0.18346549575,0.818159997,0.14884674925,98.5467205,99.808300015,-10.12049103,0.30355425175,3.25123828625,0.15675000075,-1.568519354,0.36579050875,2.463787556
