DOY2,HR2,USTAR,TA_1_1_1,WS,NEE,FC_1_1_1,SC,H_1_1_1,SH,LE_1_1_1,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2_1_1_1,VPD,NETRAD,PPFD_IN_1_1_1,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
1,11.25,1.03615,1.4524,5.0616,2.09785,1.726,0.5129,199.882175,24.80995,31.376,4.455675,-1.0311,1.65265,1.595575,96.22,98.5,399.807,0.705,285.4455,773.81505,405.9175,123.8005,78.555,314.445,320.24625,448.314
1,11.75,0.995375,1.49109999999999,5.1058,1.4578,1.271,0.4415,195.3622,20.5888,30.017,4.0106,-0.9663,1.649175,1.59765,96.31,98.4075,399.945,0.811,306.25475,805.452925,422.94,123.46675,76.23,314.53775,320.662,449.2435
1,12.25,1.0036,1.66729999999999,5.2472,1.83085,1.6643,0.4234,215.2397,16.843025,30.9365,4.01729999999999,-1.078425,1.655775,1.588175,96.21,98.4,400.8989,0.825,288.39125,798.95775,417.445,126.2305,77.73,315.695,321.129,475.73275
1,12.75,1.0145,1.1914,5.3276,1.482575,1.90627499999999,0.36215,222.398875,15.3101,32.309775,3.9874,-1.2305,1.6494,1.59305,96.015,98.4,399.1535,0.806999999999999,287.39125,798.37725,412.31,125.462,70.998,319.09225,321.43075,462.05625
1,13.25,0.9915,1.7473,5.209,1.2091,1.19445,0.28075,190.87035,11.3338,32.9727,3.8564,-1.2331,1.651875,1.60475,95.7,98.4,398.6453,0.984999999999999,281.165,735.847025,380.3975,117.254,66.93,320.18875,321.68925,443.89075
1,13.75,1.01205,1.7595,5.3516,1.438825,1.478375,0.211974999999998,155.72165,11.9861,41.27275,4.1183,-1.1917,1.653525,1.590925,95.5,98.4,398.93605,1.104,253.24475,675.104875,340.3425,104.90925,62.3365,318.784,321.87025,405.0155
1,14.25,1.004925,1.821875,5.4276,1.698,1.71055,0.24275,146.12465,9.4449,32.80595,3.6595,-0.93,1.64685,1.596625,95.2375,98.4,398.961,1.24375,197.09,590.25385,280.055,91.026925,54.52375,316.8125,321.8175,325.81925
1,14.75,0.947849999999999,1.928625,5.032075,1.234925,1.1405,0.3245,100.819825,5.6995,22.344,3.04475,-1.1131,1.650175,1.578175,95.2125,98.4,399.120475,1.04375,125.74625,468.62875,233.82,69.715325,49.2705,317.743,321.59825,259.857
1,15.25,0.93315,1.94875,5.42245,1.19675,1.2822,0.3675,65.287075,3.765375,19.676,2.180375,-1.11125,1.647875,1.586825,95.225,98.3,398.15235,1.0525,80.2371500000001,341.861,169.7775,46.6805,39.013,315.569,321.04525,217.77375
1,15.75,0.9733,1.901,5.69925,1.43595,1.4571,0.4412,32.5547,1.805125,16.0722,1.50725,-1.0092,1.64955,1.597775,95.3,98.3,398.61565,1.0105,38.755375,205.130475,98.375,27.548275,25.5555,316.323,320.72075,125.1285
1,16.25,0.938,1.22575,5.17995,1.216,1.30775,0.44335,8.304,2.0015,9.83989999999999,1.3445,-0.97475,1.645325,1.59855,95.5125,98.3,398.211,0.895,14.78345,77.07455,41.2385,12.136825,13.5635,314.373,318.584,56.37185
1,16.75,0.9738,1.3205,5.134225,1.3374,1.28295,0.38425,12.089,2.328,16.4558,1.369,-1.0524,1.64865,1.60735,95.7125,98.2125,398.397,0.86125,4.11315000000001,13.39725,3.44209999999999,2.535425,2.48595,314.3305,318.575,12.87515
1,17.25,0.9004,1.4358,4.87065,0.9233,0.95185,0.3461,5.299,4.13229999999999,9.62295,1.4329,-1.0198,1.645775,1.610725,96,98.3,398.545,0.747999999999999,5.00640000000001,3.386,0.00674999999999983,0.855000000000001,1.87205,315.929,319.166,7.442725
1,17.75,0.870675,1.614,4.68395,0.929,1.0396,0.4757,2.786925,5.3421,8.90645,1.6368,-1.006,1.6465,1.601325,96.21,98.21,398.833,0.754999999999999,6.88370000000001,3.21325,0.00405000000000001,0.69485,1.9977,316.7765,319.566,7.442425
1,18.25,0.92525,1.6049,4.870425,1.07925,1.0255,0.54145,7.89099999999997,5.2082,11.1395,1.6787,-0.912950000000001,1.641975,1.6035,96.13,98.12,400.309,0.643999999999999,6.953175,3.57325,0.110375,0.722525000000001,1.880125,317.276,319.653,7.4421
1,18.75,0.99225,1.2618,4.915625,1.46115,1.43485,0.58165,11.86295,5.3925,10.3449,1.7728,-1.0699,1.646675,1.60335,96.61,98.12,399.206,0.645,7.3827,3.8365,0.0565999999999999,0.72885,1.9646,317.4295,318.1645,7.434425
1,19.25,0.88975,0.821599999999997,4.995275,1.0093,1.023625,0.6425,3.270625,7.6363,6.42025,2.0338,-1.20865,1.657275,1.595325,96.6,98.12,399.526675,0.565999999999999,8.12897500000001,3.493,0.1224,0.674575,1.834925,317.59325,317.23925,7.437425
1,19.75,0.9353,0.63485,4.999875,1.175275,1.3809,0.56495,3.269075,9.4716,6.939,2.4722,-1.245725,1.65965,1.6131,96.045,98.1075,399.4239,0.593,7.53615,3.4115,0.14,0.5273,1.827475,316.43525,316.50875,7.430775
1,20.25,0.913,0.724899999999999,5.034725,1.3819,1.11435,0.63635,4.41895,8.7647,7.82245,2.30359999999999,-1.049525,1.650825,1.6032,96.6,98.2,399.451,0.5515,6.81925000000001,3.45175,0.171099999999999,0.5775,1.81815,317.04425,316.35775,7.431
1,20.75,0.93785,0.775949999999998,5.3665,1.2922,1.18115,0.450375,2.93414999999999,8.6103,6.33085,2.6009,-1.074025,1.63755,1.6101,96.4075,98.2,399.503,0.51225,5.326675,3.2975,0.15675,0.6346,1.808,317.035,316.582,7.432
1,21.25,0.95895,0.7985,5.258025,1.2201,0.909975,0.58415,6.06752499999998,9.4985,6.55512499999998,2.53075,-1.1281,1.6525,1.596425,96.8,98.2,399.531575,0.514,5.32715,3.37625,0.253224999999998,0.765225000000001,1.843075,316.781,316.7905,7.432
1,21.75,0.922024999999999,0.856,5.338075,1.3678,1.1848,0.843125,6.08,8.6595,7.7713,2.097125,-1.122325,1.64715,1.612425,96.5375,98.2,399.2962,0.55,5.13700000000001,3.26125,0.187275,0.54425,1.7938,316.85425,316.859,7.432
1,22.25,0.93855,0.854750000000001,5.29335,1.07625,0.996375,0.596,6.81,7.0098,7.93775,2.492625,-1.014775,1.64915,1.602075,96.4525,98.2075,398.9044,0.57,4.9546,3.6073,0.1718,0.8713,1.69185,316.4635,316.62325,7.431775
1,22.75,0.91025,0.864399999999999,4.9848,1.032825,1.1191,0.51875,4.3787,10.125,6.2655,2.74555,-1.2449,1.637825,1.617425,96.43,98.2075,398.756625,0.515,6.23817500000001,3.53625,0.188625,0.667825,1.7518,316.71375,316.786,7.438425
1,23.25,0.91605,0.886399999999998,4.937875,1.1602,1.16415,0.519625,10.98265,10.3353,6.44,3.50275,-1.1765,1.64655,1.621375,96.13,98.3075,398.666125,0.503,6.876175,3.28,0.2844,0.60195,1.837575,316.8865,316.73275,7.432
1,23.75,0.882425,0.9841,5.087,0.8834,0.842249999999999,0.605375,12.347,10.3093,8.39057499999995,2.5291,-1.04175,1.640825,1.623225,96.06,98.31,398.7917,0.511,4.599,3.53795,0.12585,0.643,1.79975,316.95,317.98,7.431
2,0.25,0.79415,-0.669499999999999,4.60895,0.967875,0.8671,0.5982,3.4607,10.082375,7.02415000000001,3.249,-0.7545,1.2203,1.5287,93.9,98.2,396.74665,0.98,4.568225,2.730625,0.1195,1.2957,1.71,304.70825,311.12,7.969675
2,0.75,0.846949999999999,-0.759499999999999,4.34705,0.9745,0.785700000000001,0.725850000000001,5.271225,10.69895,10.4621,2.9909,-0.93525,1.2321,1.517,93.9375,98.2,396.61985,0.944,6.43027500000001,2.8175,0.102399999999999,1.3549,1.8026,304.10775,310.352,7.95025
2,1.25,0.87015,-0.782499999999999,4.3138,1.54875,1.304475,0.61185,10.1471,9.46367499999999,16.371875,2.70825,-0.968400000000001,1.225,1.5226,94.7875,98.2,396.634,0.966,5.554125,2.7585,0.13935,1.2611,1.943625,303.87625,309.933,7.945625
2,1.75,0.89175,-0.832899999999999,4.438,0.91915,0.806050000000001,0.6692,4.6416,9.992225,10.0802,1.962175,-0.8995,1.243,1.5218,94.575,98.2,396.7885,0.936,5.3848,2.6622,0.1342,1.3488,1.8526,305.42475,309.83175,7.909225
2,2.25,0.87735,-0.801199999999999,4.55475,1.0498,0.8565,0.6881,7.91612500000001,9.6419,15.1133,2.445,-0.7687,1.2316,1.5205,94.35,98.2,396.10195,0.983000000000001,10.114825,2.9785,-0.076375,1.11845,1.429,303.49825,309.7395,7.97625
2,2.75,0.84955,-0.908875,4.5302,1.2556,0.9203,0.5952,12.999125,9.43915,14.553,2.32875,-0.897375,1.2303,1.5227,94.4,98.2,396.2083,0.9375,10.9799,2.6396,-0.00190000000000114,1.2556,1.3335,302.745,309.67275,8.0357
2,3.25,0.818025,-1.039,4.44615,0.9322,0.864999999999999,0.688299999999997,6.568425,13.572,8.15759999999999,2.2737,-0.907,1.2235,1.5181,94.6875,98.2,396.3474,0.895,11.828025,2.624,0.023325,1.021975,1.2671,303.46225,308.6895,8.03645
2,3.75,0.81625,-1.382875,4.3515,0.770875,0.82155,0.449799999999999,5.51354999999998,11.98875,11.09035,2.4515,-0.8875,1.231,1.5244,94.875,98.2,396.461325,0.86375,9.415425,2.77,0.1562,1.0269,1.55185,304.93675,308.91625,8.0298
2,4.25,0.8831,-1.268625,4.4866,0.914925,0.946999999999998,0.5784,6.72292499999999,13.176125,12.8552,3.594,-0.872425,1.231325,1.523925,95.2375,98.2,396.438375,0.89,7.07319999999998,2.659725,0.337,1.0159,1.5317,302.952,307.4,8.045
2,4.75,0.8891,-1.034875,4.572,1.0008,0.78175,0.611674999999999,7.71809999999998,12.6715,10.57825,2.878375,-0.843000000000001,1.233,1.517725,95.4625,98.2875,396.56535,0.9,8.88919999999999,2.8964,0.3645,1.3837,1.69905,302.7,309.154,8.0582
2,5.25,0.8916,-1.160875,4.5866,1.072,0.933849999999999,0.574199999999999,5.9273,14.209625,8.026175,3.406,-0.759575,1.229625,1.506875,95.2375,98.3,396.7302,0.91375,9.37952500000001,3.002,0.32295,1.1894,1.592375,303.452,308.805,8.05915
2,5.75,0.9195,-0.999,4.6069,1.1284,0.886275,0.4853,7.26799999999995,18.56945,10.534925,3.947,-0.905875,1.224875,1.518475,95.475,98.3,396.8266,0.84625,7.879175,2.77475,0.505175000000001,1.0212,1.717,304.13725,308.6495,8.0635
2,6.25,0.8624,-0.98325,4.55425,0.985,0.90935,0.396449999999999,5.29859999999996,20.1099,13.9234,2.58315,-0.8776,1.22595,1.515925,95.1875,98.3875,396.8658,0.8475,8.42227500000002,2.920625,0.239125,1.0554,1.8767,303.5625,308.77975,8.065475
2,6.75,0.920675,-1.135875,4.43175,0.983275,0.99635,0.436399999999999,10.1686,17.8108,13.224725,3.17515,-0.9554,1.23025,1.523725,95.6625,98.3875,396.640625,0.84,8.43680000000001,18.2675,10.53775,2.111,3.5084,304.04325,308.286,12.2826
2,7.25,0.8517,-1.195,4.305675,1.0696,0.926774999999999,0.363649999999999,8.27519999999992,25.75105,8.95607499999998,3.87235,-0.9321,1.23115,1.51425,96.15,98.4,396.40965,0.863000000000001,30.35525,105.0775,85.52,8.5606,21.85,304.6335,308.559,69.3391
2,7.75,0.8517,-0.9939,4.47035,1.449,1.1648,0.4581,26.8107999999999,44.01275,14.4674,4.785,-0.985400000000001,1.228825,1.521725,96.275,98.4,396.4838,0.918000000000001,113.048,263.86325,179.3975,20.855225,39.283,306.00025,309.673,164.7025
2,8.25,0.8962,-0.535499999999999,4.912925,1.585425,1.5652,0.513849999999999,61.6299999999999,56.788,12.6384,5.960625,-0.8803,1.241125,1.517925,96.45,98.4,396.4718,1.042,177.17275,420.6136,268.12,36.888925,54.49425,306.64475,311.66375,257.1725
2,8.75,0.97095,-0.4746,5.0026,1.3158,1.826,0.52315,106.3815,67.1035,19.22,8.515875,-0.846625,1.2256,1.5236,96.225,98.4,396.76805,1.179,235.444,577.255875,348.08,54.0436,65.0359999999999,308.384,313.148,311.91075
2,9.25,1.0236,-0.3321,5.2484,1.74975,1.784,0.711749999999997,162.999625,60.615125,27.1412,8.9935,-0.8918,1.2444,1.5236,96.15,98.4,396.5365,1.443,298.59,725.86325,415.22,68.743,69.898,311.266,313.814,411.626
2,9.75,1.003625,-0.19085,5.1836,1.3095,1.72825,0.737875,207.92075,44.26875,33.4015,7.4145,-0.814550000000001,1.23305,1.5283,95.99,98.4,396.302525,1.56075,342.25,863.999,469.28,88.6072,80.4899999999999,312.684,314.568,525.55575
2,10.25,0.995,0.199,5.0002,1.7804,1.7426,0.4532,251.460625,35.094,36.8285,5.6075,-0.9349,1.22995,1.53185,95.825,98.4,396.3325,1.73,381.918,974.2805,517.001,105.92,78.6199999999999,308.866,316.668,555.01025
2,10.75,1.0716,0.543,5.328,1.4441,1.2855,0.39725,282.308,28.052125,48.0538,4.672925,-1.0046,1.23605,1.5207,95.745,98.4,396.0455,1.93,409.072,1063.97475,557.8,122.138,80.02,308.246,317.33,591.66525
2,11.25,1.029325,0.695249999999999,5.289,1.28015,1.3319,0.3074,294.745825,21.9053,50.792075,5.3948,-1.0033,1.2298,1.5209,95.56,98.4,396.019,2.05025,425.204,1126.07145,587.48,133.754,91.8799999999999,307.924,319.24,642.2085
2,11.75,1.072275,0.909299999999995,5.42275,1.6782,1.3639,0.462799999999999,318.233625,19.7339,46.5013,4.7015,-0.8581,1.2426,1.52485,94.67,98.4,396.2305,2.224,431.43275,1155.307125,602.3325,141.552,89.8325000000001,308.9985,320.003,673.117
2,12.25,0.9843,1.01,5.371075,1.3526,1.26675,0.470699999999999,321.06305,17.60605,50.3535,4.01805,-0.840700000000002,1.226575,1.534,94.2925,98.4,396.136475,2.31,428.48825,1161.795625,602.6575,143.4375,85.0325,308.04375,320.545,658.524
2,12.75,1.0181,1.3152,5.556,1.5127,1.437075,0.478875,322.0015,15.8585,53.3109,3.99874999999999,-0.867,1.22265,1.5228,93.9,98.39,395.842525,2.3625,413.09475,1139.660725,585.6975,140.4965,80.985,310.6775,321.39125,696.17475
2,13.25,1.051625,1.3834,5.471825,1.622275,1.0755,0.259949999999999,330.859625,15.084075,44.158675,4.10795,-0.937374999999999,1.2446,1.5314,93.75,98.39,395.69895,2.378,386.88775,1088.549375,559.195,137.6925,78.2775,315.32025,322.00725,710.439999999999
2,13.75,1.0394,1.2785,5.751475,1.6633,1.3502,0.25075,257.13975,13.2496,41.24015,3.496,-0.94825,1.2231,1.5169,93.69,98.3,395.916225,2.395,357.68875,1024.784475,524.2525,121.88125,69.1795,316.43625,322.17625,642.257249999999
2,14.25,1.0333,1.3872,5.534625,1.7046,1.545125,0.325699999999999,253.055025,9.127775,38.114375,2.813025,-0.872300000000001,1.2336,1.5249,93.7925,98.3,395.5902,2.6005,311.12125,916.469375,472.4175,107.6995,64.211,315.4055,322.36775,559.514725
2,14.75,1.07045,1.40894999999999,5.69965,1.14885,1.07045,0.29195,232.221,6.6508,38.6554,2.7274,-0.527,1.2235,1.523025,93.85,98.29,395.5558,2.5795,260.31825,800.511,409.7775,81.648625,52.52725,314.264,321.775,442.82275
2,15.25,1.049,1.2618,5.7561,1.19415,1.189625,0.295975,185.7762,5.33595,40.50535,2.743125,-0.620399999999999,1.2333,1.521475,93.69,98.2,395.640625,2.523,198.28625,659.95645,340.695,62.666875,43.9875,313.65725,321.05,394.4335
2,15.75,1.031175,1.2204,5.7366,1.49405,1.1713,0.284875,135.940575,4.1732,29.4797,3.12285,-0.406700000000004,1.2338,1.514475,94.59,98.29,395.38315,2.478,133.3635,499.8296,260.651,45.705725,35.06,312.66575,320.34925,306.85675
2,16.25,0.976925,1.27402499999999,5.5925,1.6013,1.6013,0.432175,84.43825,1.9977,26.078075,2.367125,-0.869575000000001,1.237875,1.51795,94.4,98.2,395.3433,2.34925,64.778,337.1709,175.6325,30.553,28.31875,311.85925,318.344,194.24225
2,16.75,0.958,0.537475,5.451975,1.002625,0.87825,0.452549999999999,38.682925,0.617499999999996,14.820875,1.74075,-0.941875000000001,1.2292,1.5157,94.7875,98.2,395.3166,2.22175,23.69265,169.501375,93.06,17.365875,21.30975,312.2195,316.479,115.668
2,17.25,0.93905,0.344174999999994,5.0908,1.35105,1.2713,0.47395,13.13175,1.299575,15.318,1.646175,-0.975025,1.2397,1.523725,95.0625,98.2,395.45475,2.07175,4.31859999999999,52.639875,25.045,8.31899999999998,11.566,309.274,315.406,46.0806
2,17.75,0.955,0.187949999999993,4.7164,1.03635,1.04015,0.5109,5.27679999999996,1.51209999999999,12.02735,1.470325,-0.972,1.2253,1.5201,94.575,98.2,395.6613,1.93875,3.23619999999999,8.3054,1.0261,3.483,2.2966,306.642,314.798,8.0608
2,18.25,0.935125,0.0782999999999926,4.8896,1.1631,0.965699999999999,0.52495,4.643825,1.130775,14.921,1.8071,-0.921400000000001,1.2377,1.52455,94.2875,98.2,395.6498,1.73925,4.86099999999997,3.097,-0.0234,2.85135,2.062375,306.554,314.446,7.9214
2,18.75,0.967525,-0.127799999999999,5.110825,1.01155,0.86785,0.542625,5.16874999999999,2.92085,11.2248,2.562525,-0.9562,1.237,1.534025,94.75,98.2875,395.531125,1.658,4.487775,3.2776,-0.0338000000000003,2.85724999999999,2.186475,304.04975,313.99475,7.94425
2,19.25,0.9878,-0.1854,5.16015,1.186525,0.82235,0.60045,4.98634999999995,7.09519999999996,11.338525,2.60599999999999,-0.9619,1.2197,1.51585,94.5875,98.2875,395.6327,1.559,4.92495,2.774375,-0.0400500000000002,2.508,2.2659,303.3405,313.92575,7.8848
2,19.75,0.886225,-0.133499999999999,5.09935,1.172475,0.939125,0.708,4.74877499999999,7.5412,11.61885,2.28519999999999,-0.8585,1.237,1.5144,94.4875,98.2875,395.8347,1.48,5.545625,3.047,-0.0515000000000002,2.55919999999999,2.266075,302.60325,313.7995,7.854575
2,20.25,0.854825,-0.165399999999999,5.051625,1.012275,0.866700000000001,0.6105,6.83872499999998,9.46259999999998,11.9798,2.37579999999999,-0.9204,1.2258,1.5254,94.7875,98.2875,395.9144,1.419,5.708025,2.73305,0.104899999999999,2.03645,2.2114,304.344,313.6325,7.856275
2,20.75,0.901,-0.225999999999999,4.830225,0.853699999999999,0.7655,0.6285,5.55899999999999,8.4404,11.4214,2.69999999999999,-0.93225,1.2373,1.5244,94.75,98.2875,396.0121,1.431,6.68867500000001,2.8964,0.1163,1.729525,2.0426,304.20425,313.32525,7.95965
2,21.25,0.847,-0.181499999999998,4.685275,1.0527,0.936349999999999,0.756,5.25759999999997,6.87039999999999,12.109375,1.9916,-0.87785,1.2378,1.51485,94.8625,98.2875,396.135275,1.385,6.0137,2.5208,0.076,1.4571,2.16,303.422,313.3155,7.887875
2,21.75,0.846,-0.252499999999998,4.549725,0.8582,0.767899999999999,0.5665,5.2106,8.615,12.3161499999999,2.91839999999999,-0.86275,1.2224,1.51925,95.0875,98.2875,396.103275,1.316,6.11592500000001,2.672875,0.12715,1.43999999999999,2.0762,304.2145,312.7275,7.825275
2,22.25,0.817,-0.328899999999998,4.485775,0.920199999999999,0.83335,0.604,5.75579999999997,10.1084,9.81629999999998,3.02939999999999,-0.837400000000002,1.2291,1.520925,95.0875,98.2875,396.34295,1.247,5.0951,2.730125,0.195199999999999,1.456925,1.802975,305.98825,311.96725,7.828425
2,22.75,0.838,-0.409399999999999,4.4136,0.990099999999998,0.86725,0.578225,4.9806,8.69339999999999,10.84625,2.5386,-0.860225000000001,1.2231,1.534025,95.1625,98.2875,396.4053,1.157,5.92675000000001,2.848125,0.245675,1.744925,2.03215,307.34375,311.73975,7.979
2,23.25,0.785,-0.4639,4.208525,0.865549999999999,0.7149,0.5956,5.67659999999999,8.113525,8.53489999999999,3.346775,-0.8534,1.2301,1.539925,95.2375,98.2875,396.54645,1.066,7.06757500000001,2.940625,0.153999999999999,1.13335,1.64755,306.804,311.5935,7.951
2,23.75,0.78,-0.513699999999999,4.262,1.0014,0.8381,0.672,6.534,10.12375,6.59669999999999,2.6375,-0.883575,1.21365,1.52945,95.2375,98.2875,396.71565,1.113,6.71379999999995,2.5536,0.1526,1.23855,1.7799,306.042,311.474,7.958
3,0.25,0.934625,2.585025,4.98515,1.337175,1.213,0.637225,10.37685,5.95439999999999,16.485,2.4372,-0.066125000000001,1.20305,1.3756,95.6425,98.5,399.2204,3.552,2.5967,2.953675,0.13605,1.1432,2.4904,318.4475,322.467,8.0821
3,0.75,0.9853,2.597875,5.102725,1.27125,1.195525,0.6598,18.972,6.228475,10.8235,2.73715,-0.1554,1.19405,1.37105,95.43,98.5775,399.25225,3.36775,2.490075,3.4656,0.1,0.654600000000001,2.726625,318.1955,322.32625,8.24965
3,1.25,0.945625,2.608575,5.1263,1.82149999999999,1.39575,0.7615,11.995,6.74059999999999,17.9805,3.41365,-0.147949999999999,1.20205,1.36905,94.5775,98.6,399.7352,3.31875,3.696975,2.666,0.191774999999999,0.644125000000001,2.60835,321.47225,321.5995,8.24975
3,1.75,0.92225,1.9932,5.20695,1.312125,1.10345,0.70125,7.682,8.99299999999998,11.001625,3.2396,-0.163375,1.19215,1.3692,95.51,98.6,399.25975,3.276,3.8228,2.917,0.275,0.793575000000001,2.3814,319.1805,320.4885,8.24085
3,2.25,0.862,1.99,4.8967,1.4303,0.9585,0.8029,6.688,9.46739999999999,12.175,4.357,-0.017625,1.208,1.3773,96.0875,98.6775,399.31545,3.25199999999999,5.9461,2.649,0.0800500000000024,0.883125000000001,2.333625,318.453,320.637,8.2103
