DOY2,HR2,CO2,FC,SC,H,LE,SH,SLE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,397.658204361146,4.31253625250723,0.17616552135,2.33799015214466,39.4701929047407,0.794420321427277,0.438539506729969,6.78607284599008,7.83798861103823,0.505550702436904,87.5279455575,3.4001707599567,94.6404376899917,61.1154999999991,428.547499999999,9.71966119132553,0.575977306734925,-0.00698048209407616,1.71089235821813,1.29973561831512,0.619446524960314
1,0.75,415.089385189478,2.15091915101199,0.188115703258502,2.71521547762898,34.2306266808073,0.883654856426044,0.4270104748,6.67250969532862,7.6598900846481,0.573128118085854,90.2130504195,3.17701635726267,94.6488604165414,50.2229999999999,531.527499999999,8.92525537672989,0.574995815871559,-0.00578809000203661,1.71715965995568,1.13077555452831,0.647873790645271
1,1.25,399.7053056,2.31177637815734,0.0767884735512873,4.43773276718381,45.1219342521165,1.06160064193008,0.569196777328787,6.5647604189979,7.51984784709089,0.597891385234485,88.52141411625,3.40057460506107,94.6425078590777,67.0882499999999,597.739999999999,9.75965477764499,0.616218216872989,-0.00502093321520587,1.57596653425168,1.32543191393236,0.6476955729999
1,1.75,401.879183675,2.43109473559091,0.069975,1.32694800151297,38.2284485093343,0.741783936237964,0.326583198875,6.3888171121386,7.35812733874854,0.475405436807435,90.4247652695,3.53374914463622,94.6492615090738,40.4047499999997,711.6875,8.58698407104612,0.557765400267115,-0.00530115673302661,1.85983375258107,1.14513701588975,0.647040165320458
1,2.25,396.65123186,2.20798182310555,0.0523676312984201,5.93993274320414,39.79871099175,1.09700055045,0.434030500213858,6.59679514325468,7.64436576855979,0.52020154077226,89.3241328705,3.23962655731086,94.6793618079231,57.3812499999993,628.857499999999,8.40891637290871,0.609329446620324,-0.00539400000000004,1.50755958423501,1.38749452561316,0.647849046843322
1,2.75,439.363956419381,5.807445040875,0.237226835795392,3.13975270233055,34.6037284024691,0.726009826838771,1.22882934314999,6.10042940898473,7.14191693809429,0.538203627902464,97.425325179,3.50906255761441,94.6977239936094,46.8304999999995,512.314999999998,8.23080138481507,0.584627980571031,-0.00766983175499484,1.55194276643123,1.1405274058977,0.657054912458133
1,3.25,429.086515753794,3.10359254426522,0.0591245424794187,2.354581951125,35.7585807825257,0.729248821445887,0.2081764204,5.9717176449246,6.96082659691706,0.712488075782304,94.4860028521057,3.38161791378389,94.6982128139722,59.9059999999993,448.689999999999,9.65864222601398,0.640665370393763,-0.00270251125573467,1.64743915153867,1.28966147884105,0.67864996196994
1,3.75,402.598855663626,3.67965824352955,0.222574955375,4.13018772797501,44.6527334458987,0.736848538585073,0.516893635925,6.04421406809496,7.03984513363309,0.510663272057197,90.673749584,3.33049770463389,94.687143526191,36.8012499999996,389.697499999998,9.46917109974764,0.601051012050966,-0.00410091410580605,1.6663173838869,1.31839502333013,0.64322719024627
1,4.25,409.349558713492,3.32168007299806,0.1632370455,4.44535124970757,42.1713738549744,0.661300331938615,0.567770627992765,5.85514449022293,6.89737521298397,0.563470850681898,91.677835968,3.22361326180944,94.6775776735,33.4572499999996,436.434999999999,10.565672762312,0.601590496809448,-0.00817992606709852,1.7150840425801,1.25474980464521,0.644595864213739
1,4.75,400.1770626,2.27501003175684,0.07035,4.1560570538,38.1182953544566,0.632545007656073,0.306152770138224,5.88185200402558,6.96325154697941,0.574743130157847,90.30100922,3.40462373878015,94.6750809986458,13.8727499999999,302.54,8.91381692219694,0.566813579391156,-0.00523735125488489,1.49199500101299,1.52193576076407,0.664653005696751
1,5.25,420.319475381287,2.73667009825464,0.157852675512786,1.26959761885072,45.5637019481958,1.0559545578,0.662179618227761,5.94920019276937,6.93917159625156,0.588098574050908,93.3178999465,3.11096266044932,94.6628438516569,8.91727499999994,208.0575,9.0686936313364,0.605753447691065,-0.00386871530482201,1.68444610648246,1.34344372082925,0.690478758558964
1,5.75,400.2979343925,2.31942864228795,0.096428641718933,1.79599220425,45.1880640746573,0.652153346277415,0.524044945,5.64480715408326,6.62600548950627,0.609552973798352,93.16267133225,3.07547864658718,94.6898912306037,8.59197499999991,125.525,9.6764020301261,0.588386391275833,-0.0039325,1.68271467974853,1.30900291531773,0.673937717404148
1,6.25,405.861740765,2.39697534800272,0.157374560110001,4.19553809311783,43.6603737515081,1.30757361951041,0.518425428581198,5.52091912261115,6.44183666195339,0.451983828448517,92.8493196985,2.92399077797114,94.7267474540781,1.10037499999999,51.808,10.2345076924396,0.59968534092896,-0.00431450000000001,1.74088538093093,1.35825104653635,0.663102689602507
1,6.75,405.0488483,2.36371432821028,0.0564544948908298,3.289245907375,44.1250570805,0.623576658008317,0.18796009996771,6.15926391347251,7.06418914710146,0.53277425660927,90.959237256,3.18230082320961,94.7392985546701,0.914522399999996,9.51799999999999,11.081339030137,0.615246109870046,-0.0107775,1.8889733887959,1.45108665768769,0.682254508814863
