DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1,CH4_1_5_1,CH4_1_6_1
1,0.25,4.22638214780453,5.65203499616132,0.188615778894289,1.19083669502645,0.991576023302881,1.88063919478015,5.9516687143608,2.12440712008938,0.553215933284684,-7.13890215219237,-1.91454754981675,1.0396032814424,2.46,1.88,0.99,0.65,0.43,5.6144,5.4865,4.2902,6.23475,4.235175,4.1284,2.06245,102.53577,75.01,3.4287,5.375,5.17,4.87,4.82,4.07,1.6,-1.17,3.75,0.81,311.4,337.8,323.9,329.7,0.16,0.26,0.12,0.19,0.41,0.24,0.14,0.26,0.15,-0.09,5.101,5.426,6.529,6.876,7.833,8.599,9.81,11.187,11.773,5.541,6.15,6.683,6.978,7.921,8.137,9.495,10.996,11.804,5.501,5.841,6.325,6.685,8.072,8.93,10.85625,12.23325,12.89475,4.528,5.136,5.437,6.242,7.03,7.455,9.393,11.287,11.978,4.385,4.723,5.509,6.164,7.271,8.052,9.288,10.934,11.948,-8.945,-5.808,-5.84,-16.64,5.35638638353094,6.25375270546871,5.52965574542359,6.18622314874109,6.07065610561437,6.2267057294056,6.1428026554706,426.956596309023,431.982615399867,431.24249294704,430.643415172828,431.111856529324,433.117834762348,431.353798427324,434.942733291219,428.447454398882,448.632751482972,450.463892709568,455.87557294463,467.716020781063,2094.76859610082,2085.86235961207,2077.10163933748,2071.55017618116,2066.494439144,2066.32144490758
1,0.75,4.22447807720074,5.4869262646792,0.194070930714071,1.67533525269176,2.00219825551566,2.50158143771823,8.09790016851037,2.50593287540704,0.549184597079324,-7.72318144286039,1.55221867795524,0.948066537886846,2.45,1.84,1.03,0.65,0.45,5.4863,5.34,4.12405,5.90025,3.942375,3.8221,1.7913,102.538105,77.76,3.34405,5.325,5.2,4.75,4.75,4.04,1.6,-1.29,3.75,0.75,310.7,337.5,322.5,329.8,0.16,0.26,0.12,0.2,0.42,0.24,0.16,0.27,0.15,-0.09,5.158,5.451,6.503,6.85,7.822,8.601,9.81,11.185,11.772,5.487,6.133,6.622,6.961,7.924,8.132,9.491,10.99625,11.803,5.415,5.757,6.327,6.676,8.067,8.926,10.854,12.233,12.894,4.624,5.156,5.417,6.206,7.032,7.455,9.391,11.286,11.977,4.413,4.627,5.541,6.16,7.261,8.046,9.29275,10.933,11.947,-9.11525,-5.94375,-5.593,-16.53,5.34668128885286,6.11626996005502,6.0692499980271,6.23831133711916,6.03287861918128,6.26606964437196,6.20803107162484,428.312419590886,432.199049503651,430.817513091525,430.523138859983,430.570563848885,433.229220189424,432.929392527315,434.205605392922,433.348673173323,452.250224023977,451.159714144575,455.849330879338,444.383187431563,2081.12816438884,2100.23775087785,2068.86494555849,2086.46031423649,2099.69072698665,2065.07553713085
1,1.25,4.16408343696942,5.57464707773499,0.179452413478189,1.27916811978268,1.33345360401538,1.65063716037375,9.30577473227542,3.19979142381046,0.532599567364938,-10.1476433116476,-0.444145110411157,0.978604855468283,2.46,1.88,0.98,0.66,0.42,5.2975,5.317,3.96195,5.61675,3.627925,3.7424,2.09755,102.496555,78.035,3.1784,5.045,4.88,4.69,4.61,3.91,1.5,-1.16,3.75,0.78,309.9,336.1,323.1,329.8,0.16,0.26,0.12,0.2,0.42,0.25,0.16,0.26,0.15,-0.09,5.215,5.467,6.433,6.824,7.813,8.59925,9.811,11.184,11.77,5.428,6.064,6.59,6.935,7.927,8.13325,9.487,10.99475,11.802,5.35,5.74,6.326,6.668,8.06,8.922,10.85175,12.23175,12.89275,4.714,5.136,5.431,6.17,7.034,7.46675,9.39,11.286,11.976,4.486,4.633,5.546,6.092,7.252,8.04,9.29125,10.932,11.946,-9.5965,-6.08875,-5.625,-16.12,5.39094668332846,6.0946373258328,5.88938784033156,6.17498674472056,6.00970179319358,6.1768691230215,6.36670397654452,428.408462581076,432.014731553647,430.798037507553,431.736463511588,432.467804063126,432.785598978497,430.797690530461,434.832007493456,432.167130723857,449.833597220556,445.539067140096,455.694518769988,454.989885013193,2097.30803736943,2087.26436886823,2091.01732810302,2089.60825263486,2102.23745875159,2101.92656808909
1,1.75,4.18152454753791,5.50202331554913,0.18262311649685,1.57569836201314,0.152163569157999,1.6936553174763,9.8712933014714,4.34898819790497,0.522569656214873,-7.90426323313107,3.10404088710288,1.02636309038569,2.4,1.8725,1.17,0.66,0.44,5.0353,4.974,3.857,5.3603,3.491425,3.4892,1.97575,102.4971725,79.22,3.041175,5.01,4.93,4.67,4.68,4.13,1.6,-0.99,3.25,0.8,312.5,334.9,323,330,0.16,0.26,0.11,0.19,0.42,0.24,0.14,0.26,0.15,-0.09,5.035,5.354,6.391,6.802,7.808,8.6005,9.811,11.183,11.769,5.358,6.041,6.606,6.933,7.928,8.13075,9.484,10.9925,11.801,5.297,5.75,6.321,6.66,8.054,8.919,10.84875,12.23075,12.892,4.607,4.977,5.395,6.137,7.033,7.4655,9.389,11.285,11.975,4.404,4.586,5.49,6.027,7.243,8.033,9.283,10.929,11.944,-10.16075,-6.203,-6.37325,-15.35,5.38482071776915,6.20182010192077,5.86158182334469,6.28130284158254,6.10110901029219,6.34232225017398,6.29488816136312,428.577205710315,432.084369815716,429.171378223337,431.582960807823,429.547535909684,433.218037664416,429.896743960797,435.616481647045,428.68149812051,446.359199633699,430.166695022174,452.851103452946,445.110786242189,2083.86453812077,2096.70655783958,2097.49712054467,2108.80253619337,2098.30830192846,2099.84268483074
1,2.25,4.43157026141019,5.01477861491434,0.169435594639477,1.73948059373218,0.31082256289365,1.52847687221725,7.43064094258843,3.48984011801196,0.578826127243139,-10.4460805473056,0.577857544007378,1.04360463421934,2.6,2.12,1.19,0.69,0.46,4.6207,4.821,3.80615,5.19325,3.4269,3.6273,2.04985,102.520285,80.88,2.921925,5.06,4.69,4.61,4.64,4.16,1.6,-1.06,3.02,0.77,311.8,333.9,320.8,330,0.15,0.26,0.12,0.19,0.42,0.24,0.14,0.26,0.15,-0.09,5.005,5.255,6.347,6.773,7.796,8.597,9.811,11.182,11.768,5.354,5.995,6.577,6.94,7.928,8.123,9.483,10.991,11.8,5.206,5.826,6.271,6.652,8.048,8.916,10.8465,12.2295,12.891,4.755,5.015,5.394,6.145,7.028,7.46575,9.386,11.284,11.973,4.32,4.61,5.481,6.017,7.234,8.027,9.28075,10.927,11.943,-9.924,-6.0425,-5.8835,-12.82,5.42843947253351,6.27287317024474,5.8590026152062,6.23533708923361,6.02468510097356,6.33159732502679,6.0993590834279,428.687412063912,432.277982535024,431.959235388418,431.377364013988,431.29497552289,433.257426824798,435.651099078401,434.443999112054,436.617377557109,446.967149018243,450.848082182235,455.939138828585,450.578945426796,2130.6457716895,2096.79904537674,2096.99610217855,2095.77552213658,2084.51910416512,2067.54121262644
1,2.75,4.56366748275352,4.95065583400146,0.164146232280509,1.51808652882747,0.608308973915844,1.51506731649225,7.46424514263339,1.92443638445993,0.614472549503867,-10.7434772126148,0.643121131197133,1.08352815877763,2.73,2.08,1.25,0.72,0.48,4.6503,4.77975,3.48215,5.2439,3.32585,3.4332,1.7991,102.53258,79.86,2.82705,4.8,4.57,4.57,4.47,4.04,1.6,-1.17,2.79,0.74,311.6,333,320.2,330,0.16,0.26,0.12,0.19,0.42,0.25,0.15,0.26,0.15,-0.09,5.026,5.252,6.345,6.805,7.784,8.598,9.811,11.181,11.767,5.358,5.955,6.551,6.908,7.927,8.129,9.482,10.989,11.799,5.193,5.761,6.312,6.64,8.045,8.912,10.8445,12.22925,12.89,4.729,5.067,5.417,6.179,7.023,7.469,9.386,11.284,11.972,4.355,4.606,5.489,6.009,7.219,8.02,9.28025,10.925,11.942,-10.04425,-6.208,-5.85475,-14.64,5.29685279203239,5.81208614222055,5.67033425097638,6.01166250798207,5.77376870992279,6.04948143223495,5.93724159550443,428.729204681331,431.995996511297,429.281736403856,429.961732065365,428.492457110428,433.658965462928,430.535579560047,435.303405264352,433.401752396666,450.644139516748,451.857871385611,456.334741858079,451.867239240494,2084.63015326482,2054.41766002832,2118.45568176624,2136.08564304696,2094.85728149596,2086.16685477731
1,3.25,4.34055213478385,4.54005961521206,0.162266348480328,1.59406294358114,1.3922567365682,2.5011044384806,9.1000957198976,1.97130488739273,0.59683834463626,-9.7085606236779,2.30712292598878,1.02975663461555,2.53,1.98,1.17,0.67,0.46,4.4947,4.66975,3.2255,5.37225,3.4982,3.1194,1.8125,102.52443,81.995,2.90235,4.775,4.49,4.48,4.48,3.88,1.6,-1.21,2.56,0.8,313.1,331.4,321.4,328.6,0.16,0.26,0.11,0.19,0.42,0.25,0.14,0.26,0.15,-0.09,5.141,5.255,6.332,6.822,7.772,8.6,9.811,11.18,11.765,5.44,5.945,6.527,6.882,7.925,8.1265,9.48,10.986,11.799,5.182,5.747,6.272,6.628,8.041,8.909,10.8415,12.228,12.88925,4.7,5.063,5.452,6.198,7.019,7.474,9.384,11.283,11.971,4.413,4.591,5.434,6.001,7.201,8.014,9.288,10.924,11.941,-10.133,-6.8285,-6.61575,-14.24,5.30294725510088,6.02617856638877,5.71020368343774,5.68386951782893,5.66277758467879,5.99112547792312,5.8556213893267,427.892436719024,431.627897646127,432.60831956259,430.410253703604,432.859169648792,433.570771581928,433.114580555812,436.168342746895,432.59949698707,449.494906043162,460.780262984829,461.384330975615,450.013990269478,2119.57012256046,2121.67153713825,2092.30938277275,2081.33580184594,2093.77686640009,2069.7228190259
1,3.75,4.25383670500453,4.62627029839541,0.164105558708829,1.38897841021028,0.947154029845958,2.39963739645555,10.9179216417369,1.52296651766314,0.538068870124752,-10.5397836859596,0.846242773203111,0.950191422105396,2.51,1.98,1.18,0.66,0.44,4.3717,4.444,3.20685,5.4116,3.5098,3.1728,1.5088,102.51086,80.275,2.8301,4.62,4.57,4.21,4.47,3.53,1.6,-1,2.33,0.83,313.5,331.2,322.4,328.5,0.16,0.26,0.11,0.2,0.42,0.25,0.14,0.25,0.15,-0.09,5.183,5.327,6.325,6.815,7.761,8.596,9.811,11.179,11.764,5.455,5.959,6.518,6.87,7.923,8.12425,9.479,10.983,11.798,5.17,5.764,6.212,6.619,8.039,8.906,10.83925,12.227,12.88825,4.661,5.044,5.51,6.224,7.014,7.468,9.384,11.283,11.97,4.487,4.625,5.424,5.996,7.184,8.008,9.289,10.923,11.94,-10.2345,-7.124,-6.92375,-13.63,5.37986640839946,5.79626108418572,5.44842049859221,5.54843136074705,5.66112184451922,5.61100953495611,5.58132090240753,428.525016120286,432.023146980024,430.598897246171,429.645110107821,430.725481431789,433.383616003212,430.578991040561,434.502973490002,433.483228359582,449.646098900213,446.754459542831,458.540766906989,455.371461562037,2085.6133910115,2088.76609224265,2091.30598023821,2095.78170409438,2103.66166957577,2067.01802360366
1,4.25,4.11660276891939,4.49557262721361,0.175567442480141,1.49938439410507,0.834195252121365,2.10428050490858,7.5430311852475,1.75155478343711,0.507826682149664,-11.1893224944125,-0.741402693561811,0.963242759467319,2.39,1.82,1.05,0.64,0.42,4.2827,4.365,3.4667,4.97555,3.56115,2.9737,1.37565,102.51226,79.77,2.75045,4.385,4.1,3.94,3.76,3.26,1.6,-1.02,2.1,0.8,314.5,332.2,322.9,326.3,0.16,0.26,0.12,0.2,0.43,0.25,0.14,0.25,0.15,-0.09,5.162,5.225,6.372,6.808,7.762,8.59225,9.811,11.178,11.763,5.467,5.923,6.513,6.891,7.919,8.1255,9.478,10.981,11.797,5.155,5.783,6.188,6.611,8.037,8.903,10.837,12.22575,12.8865,4.641,4.983,5.486,6.251,7.01,7.462,9.381,11.282,11.969,4.502,4.566,5.407,6.023,7.17,8.001,9.289,10.922,11.939,-9.555,-6.6385,-5.98775,-8.75,5.08942732723258,5.8689318660167,5.77952035226646,5.85404633448812,6.00184992530055,5.8652289342947,5.7752832031986,429.296859592353,432.706011635519,431.640485316351,429.856731220889,432.010696295043,433.879645187249,435.402010367351,435.412754631017,428.98139617455,453.70076940758,439.924400766041,463.669426362027,455.03020778709,2115.1251428488,2141.78771169718,2131.95865979267,2086.12208339142,2102.80127762123,2080.29447728203
1,4.75,4.17561320054953,4.50435377117827,0.177938634279315,1.28559549307442,1.71861151895643,1.59676421841197,7.63619623709352,2.87050116566746,0.548931284521718,-10.274075579983,2.00724805073335,0.97829245448748,2.42,1.86,1.05,0.62,0.39,4.1421,4.346,3.26685,5.30075,3.59205,2.5302,1.583,102.49163,79.425,2.815525,4.32,4.28,4.03,4.07,3.49,1.5,-0.92,3.5,0.83,315.5,332.4,322.1,327.3,0.16,0.26,0.12,0.2,0.42,0.24,0.14,0.26,0.15,-0.09,5.144,5.246,6.301,6.801,7.75075,8.58925,9.811,11.177,11.761,5.305,5.905,6.489,6.866,7.916,8.13,9.477,10.978,11.796,5.138,5.821,6.191,6.603,8.035,8.899,10.83425,12.2255,12.88575,4.593,4.787,5.453,6.238,7.006,7.457,9.381,11.281,11.967,4.488,4.583,5.434,6.051,7.16,7.995,9.29,10.922,11.937,-10.16775,-7.006,-6.8555,-8.61,5.1733045637492,5.72201278102028,5.77249200271499,5.77445650038783,5.88590220420247,5.84993407220065,5.72627855094741,428.639822392658,433.274646433547,431.888307736603,431.234514938196,430.775973921414,434.260092070807,433.024288359002,435.242430953854,437.622804915735,455.812248534579,458.276922224248,466.603697650603,454.414300914981,2127.063033478,2089.66535466887,2111.45360836507,2119.12639462943,2099.08424022516,2073.42698361241
