DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
1,5.25,426.58641,6.5544115,2188.14853425,0.5275655,-6.3842175,-19.578296,-7.313511,1.1557745,1.0452895,0.0815325,-0.05719,0.29722625,0.08566775,101.69075,87.4,4.3165,0.129818,13.455374,0.1212705,8.725,9.6525,10.0445,10.69,11.44,7.96525,9.15,10.6025,9.5175,11.3525,8.6,8.52,10.01,10.7825,11.5825,-66.0607635,0,0,-2.898551,0.549451,279.29174925,331.017185,-0.363196
1,5.75,425.213902,6.5177365,2186.279395,0.44176325,-5.13755575,-19.850773,-6.50913175,1.0455625,0.9762455,0.078153,-0.06063925,0.2804035,0.0876895,101.71,88.5,4.19475,0.1348005,13.242969,0.128947,8.65,9.5675,10.0128615,10.6775,11.44,7.8235,9.09,10.5925,9.4475,11.32,8.5525,8.405,9.945,10.775,11.5925,-63.507318,0,0,-2.8374235,0.503018,281.58871575,330.261209,-0.363196
1,6.25,426.948133,6.47260475,2173.246271,0.60650675,-3.8367095,-20.112846,-5.9262425,0.6995885,0.925852,0.0839335,-0.057038,0.2856595,0.0907065,101.71,87.425,4.12925,0.133864,13.058255,0.121508,8.575,9.5425,9.935,10.67,11.4325,7.75275,9.0225,10.57,9.3825,11.31,8.505,8.315,9.8625,10.765,11.585,-61.88566375,0,0,-2.898551,0.503018,284.74904375,329.76704275,-0.363196
1,6.75,425.55543725,6.4524155,2156.639304,0.46020525,-3.0444745,-20.35337,-7.68628575,1.1538335,0.9910315,0.0915075,-0.057868,0.2919115,0.089423,101.73,86.475,3.8945,0.11169775,12.6142215,0.12599875,8.545,9.4875,9.92,10.67,11.44,7.69325,8.97,10.5725,9.2875,11.3125,8.44,8.2375,9.8025,10.74,11.5825,-58.956786,0,0,-2.691511,0.4884,287.44661475,328.55004825,-0.363196
1,7.25,425.7096195,6.5337745,2166.097423,0.565762,-6.009052,-20.6239265,-7.0917405,1.232601,1.1007295,0.0904635,-0.05930925,0.301378,0.0950955,101.74,87.975,3.74175,0.0996035,12.403075,0.121829,8.42,9.4375,9.87,10.6525,11.4325,7.62125,8.8775,10.555,9.1975,11.3125,8.39,8.1375,9.7,10.725,11.58,-56.5302985,3.571429,0.239234,0.437101,0.603622,287.82539725,328.418708,2.784504
1,7.75,425.4357435,6.46133425,2145.20272725,0.25989,-3.813049,-20.440195,-8.15513525,2.012524,1.2150605,0.0921635,-0.06061775,0.31194825,0.0987745,101.71,86.1,3.883,0.097287,12.2696065,0.1271545,8.38,9.42,9.855,10.65,11.44,7.656,8.77,10.55,9.19,11.32,8.32,8.1,9.64,10.74,11.58,-34.71091175,31.15763575,1.555024,14.5961145,1.465201,285.571691,329.2221805,25.39346225
1,8.25,428.122033,6.5631945,2143.370014,0.2840705,-7.437948,-18.611409,-4.492169,3.95501575,1.16254875,0.102657,-0.06640475,0.31522575,0.1190955,101.7575,86.2,4.126,0.105725,12.15401975,0.14156225,8.43,9.32,9.785,10.64,11.44,7.932,8.76,10.52,9.25,11.3,8.36,8.18,9.61,10.7,11.6,11.77141175,80.757389,3.91746375,43.21319,2.8147515,279.17508125,332.7323155,63.77118625
1,8.75,428.96409075,7.0805315,2148.201817,-0.070676,-9.87555525,-17.1006355,-1.347677,8.324117,1.268054,0.11675425,-0.082863,0.329158,0.14306325,101.77275,83.2,4.7445,0.1994215,12.40529,0.159549,8.62,9.29,9.725,10.61,11.43,8.22,8.81,10.48,9.26,11.26,8.47,8.31,9.66,10.69,11.58,40.19253375,139.655172,7.3564595,74.663958,4.365079,278.20646825,336.843242,104.933414
1,9.25,427.5747125,7.4216125,2133.08073025,0.005397,-4.43675,-14.19356125,0.15578225,11.58458,1.22589825,0.13355225,-0.0914945,0.3621895,0.1627165,101.79,81.4,5.4395,0.3515965,13.02656725,0.173793,8.8,9.28,9.6475,10.59,11.43,8.44,8.87,10.43,9.23,11.21,8.59,8.35,9.65,10.68,11.56,71.2529805,201.847291,10.526316,104.48619625,6.043956,264.9963315,340.546991,125.1513315
1,9.75,426.5800455,7.5475055,2132.1117355,-0.233484,-6.671351,-11.950364,2.7144575,13.546055,1.10096025,0.1299105,-0.0816015,0.36770875,0.1748175,101.8,78.62,6.168,0.609548,13.70283425,0.192315,9.01,9.28,9.59,10.57,11.42,8.55,8.99,10.4,9.26,11.24,8.77,8.4,9.65,10.69,11.57,102.145471,266.133005,14.144737,132.566462,8.180708,264.11731375,344.29612,140.859564
1,10.25,424.56763475,7.67278475,2117.9237985,-0.5820935,-5.8040755,-9.72644,3.0197755,19.444913,1.08945525,0.139327,-0.087645,0.40550675,0.19078325,101.8175,75.865,7.09325,0.90320975,14.200098,0.194526,9.18,9.35,9.6575,10.58,11.43,8.85,9.1,10.38,9.32,11.23,9.12,8.64,9.64,10.67,11.58,119.78413075,341.009852,16.507177,169.336585,9.657948,265.103726,348.949666,149.4552055
1,10.75,422.4625645,7.789275,2106.19100125,-0.39223625,-4.5294685,-7.91589,5.4710895,21.284823,1.15529,0.135698,-0.09702825,0.3947935,0.193224,101.80375,71.965,7.83775,1.21775275,14.468179,0.21122275,9.36,9.42,9.7525,10.58,11.43,9.1,9.31,10.38,9.43,11.23,9.24,8.94,9.64,10.66,11.59,154.436803,386.82266,21.052632,195.849528,11.770624,265.991184,352.303012,152.2397095
1,11.25,420.976863,7.9099905,2088.051606,-0.3640575,-2.944667,-6.4179495,6.18064,23.211661,1.1143365,0.145272,-0.1017895,0.4341775,0.2052135,101.786,68.3225,8.46,1.38937725,15.0269915,0.207299,9.54,9.52,9.78,10.53,11.43,9.39,9.53,10.39,9.56,11.24,9.46,9.1,9.84,10.65,11.61,157.044628,421.3362065,23.5944975,210.224949,11.9260435,267.803168,355.8264755,157.02179175
1,11.75,420.071328,8.1568425,2084.84591675,-0.419956,-3.647738,-4.7732925,8.738002,26.913425,1.0610075,0.13872025,-0.10022525,0.4183995,0.20839875,101.7625,65.905,8.8775,1.61127075,15.391589,0.23069,9.65,9.5,9.8675,10.53,11.43,9.48,9.66,10.38,9.68,11.24,9.62,9.36,9.92,10.63,11.61,171.04484775,471.08990175,26.794258,241.4454965,14.102564,270.8669,359.007446,154.96368
1,12.25,419.62998575,8.0446265,2066.64533,-0.38714475,-2.912381,-2.67058175,9.463295,27.96539,1.16950825,0.14332275,-0.1010095,0.45096575,0.21244075,101.7065,62.0275,9.28,2.0770435,15.89338275,0.219208,9.76,9.59,9.9025,10.53,11.43,9.61,9.9,10.38,9.7,11.24,9.81,9.61,9.98,10.61,11.61,196.29904525,564.53202,30.143541,279.156823,15.995976,272.93927125,362.05736,159.140436
1,12.75,419.0363875,8.1559185,2064.251073,-0.1060295,-0.05384075,-1.32986375,8.737966,35.136504,1.3001185,0.15067,-0.099699,0.44533375,0.21047075,101.67,61.3,9.5925,2.31140925,16.5135035,0.207426,9.82,9.77,9.96,10.54,11.42,9.93,10.07,10.38,9.73,11.27,9.99,9.83,10.08,10.62,11.6,184.2459035,519.211823,29.665072,267.887151,17.216117,273.4277325,364.516208,159.3523
1,13.25,418.269856,8.08237,2053.022273,-0.09388025,-0.64201075,0.2966305,7.596937,39.5772185,1.18600075,0.151143,-0.090246,0.46152625,0.211948,101.645,58.61,10.175,2.72296825,16.82152175,0.20500325,9.94,9.93,10,10.53,11.43,10.23,10.15,10.41,9.91,11.28,10.27,10.05,10.14,10.59,11.61,162.29579,476.8780785,25.62799075,240.0846575,15.4963975,273.6207315,366.6789815,153.3595645
1,13.75,418.04378275,8.228883,2050.84209975,-0.112896,0.453833,1.54334475,9.026329,37.051889,1.184937,0.143212,-0.087743,0.451864,0.2096,101.61825,57.205,10.505,2.782281,17.299647,0.195312,10.1125,10.045,10.03,10.5125,11.4275,10.37,10.1725,10.385,10.045,11.295,10.465,10.25,10.16,10.5775,11.605,148.17779875,414.901478,24.401914,207.694274,12.877264,274.79401025,368.556278,152.118644
1,14.25,417.277817,8.24413,2048.92303625,-0.376176,0.5033885,2.8227625,8.404111,38.5174715,1.220401,0.136196,-0.08242825,0.447874,0.201862,101.6185,55.045,10.69,3.023256,17.49667,0.190042,10.25,10.2025,10.06,10.51,11.445,10.5625,10.3225,10.4225,10.07,11.3375,10.61,10.475,10.26,10.57699975,11.6075,122.25903275,382.05049275,25.17942575,190.2862985,13.181869,275.23553225,369.85733825,146.0048425
1,14.75,416.920831,8.045074,2043.99268,-0.139339,-1.828423,3.574476,4.490001,32.61887725,1.068998,0.132545,-0.087401,0.433962,0.188008,101.603,53.8175,10.9,3.0678095,17.734487,0.168799,10.3775,10.3075,10.13,10.515,11.4375,10.6575,10.4825,10.4475,10.1375,11.345,10.7475,10.62,10.3075,10.5875,11.6,95.49402975,328.72536925,19.61722475,174.90719725,11.288672,274.8497875,370.073338,138.014528
1,15.25,416.5731475,7.950426,2033.793817,0.1749265,0.707118,4.0379645,2.28365,28.60073125,1.133043,0.135648,-0.08463025,0.400332,0.176681,101.605,52.2875,11.11,3.169911,18.023282,0.139058,10.44,10.4,10.19,10.5025,11.43,10.7375,10.61,10.4375,10.155,11.33,10.8675,10.7925,10.485,10.6055,11.59,71.95595325,273.15270975,17.91267975,142.89405775,10.0700355,274.22132525,368.82159925,123.7288135
1,15.75,416.12073725,8.0278125,2037.9632245,0.26076425,-0.6650795,4.13439975,-1.98454625,25.176954,1.325529,0.11873,-0.0782105,0.37385,0.154642,101.5975,50.74,11.22,3.295196,18.234866,0.12584775,10.48,10.5175,10.22,10.5025,11.43,10.84,10.71,10.43,10.2625,11.33,10.9375,10.8175,10.5825,10.61849975,11.5775,22.069482,182.9741375,12.41028725,92.261905,7.02161675,272.001091,367.731479,106.234867
1,16.25,416.275322,8.492311,2043.507894,0.30878725,-0.30114,3.13230125,-4.22296225,17.795825,1.307048,0.113279,-0.064854,0.323194,0.133237,101.58475,53.5325,11.07,3.132836,18.240103,0.10165525,10.525,10.5725,10.235,10.51,11.4425,10.7975,10.6725,10.445,10.3,11.3725,10.94,10.905,10.65,10.61216675,11.6025,-18.236274,106.71182275,6.6686605,51.305586,4.527163,271.439799,364.86280675,75.24213075
1,16.75,416.402764,8.433571,2052.784055,0.201424,-0.24900475,-0.14099,-7.502575,7.23388,1.241514,0.080354,-0.0533985,0.2527655,0.092219,101.59625,57.295,10.7,2.6816535,18.1177485,0.106098,10.525,10.5475,10.275,10.53,11.4325,10.59,10.5775,10.48,10.3225,11.36,10.8825,10.815,10.6725,10.654,11.6025,-66.59448425,35.46798,2.392344,14.557771,2.380952,270.4702465,360.966275,29.08595625
1,17.25,417.84326725,8.645996,2067.920885,0.1876695,-1.508978,-2.19461875,-8.05030675,2.01983775,1.038374,0.073748,-0.04211775,0.2560965,0.0693765,101.58,63.66,10.1975,2.3627995,17.828824,0.119803,10.42,10.4525,10.32,10.5525,11.44,10.465,10.435,10.5125,10.3525,11.42,10.8025,10.8325,10.6775,10.68083325,11.615,-93.24677975,2.70936,0.239234,-1.578675,0.854701,270.170251,357.97447575,2.300242
1,17.75,419.99511275,8.6108345,2076.962852,0.0357215,-2.3504815,-3.361458,-8.33793025,0.9060525,0.952969,0.0705605,-0.04038275,0.2395285,0.060684,101.58025,67.48,9.58,2.080634,17.846488,0.126256,10.47,10.41,10.35,10.56,11.4375,10.455,10.415,10.535,10.3275,11.4125,10.82,10.835,10.73,10.70550025,11.6225,-97.725488,0,0,-4.1666665,0.732601,267.9205645,355.102102,-0.363196
1,18.25,421.64876375,8.80730475,2088.247162,0.266401,-3.153446,-4.714168,-10.066758,1.4325175,0.9661115,0.0713635,-0.038143,0.2397925,0.064172,101.61,71.235,9.12,1.8460085,17.4805655,0.1386995,10.43,10.395,10.325,10.5625,11.43,10.4025,10.415,10.56,10.29,11.385,10.7425,10.76,10.6475,10.72,11.615,-96.16814625,0,0,-4.037267,0.793651,266.045788,353.101892,-0.363196
1,18.75,424.2569545,8.74032275,2096.623516,0.341299,-3.589688,-5.717332,-7.93687325,1.2366935,0.9684045,0.0696615,-0.042904,0.2583775,0.0647435,101.605,73.085,8.8925,1.62768725,17.2631795,0.130546,10.425,10.395,10.31,10.58,11.425,10.345,10.405,10.585,10.325,11.37,10.7,10.67,10.605,10.7526665,11.6,-95.09587475,0,0,-3.830228,0.732601,266.58161275,351.5851795,-0.363196
1,19.25,424.8055715,8.75677075,2090.36974,0.210481,-3.7829285,-7.44110925,-9.965745,1.2156055,0.94668625,0.07297625,-0.046239,0.24696775,0.06373625,101.596,75.4275,8.45,1.535253,16.99495975,0.128099,10.2675,10.3875,10.35,10.59,11.4475,10.21,10.405,10.615,10.36,11.3675,10.625,10.6275,10.5875,10.75,11.6,-92.49463475,0,0,-3.623188,0.671551,266.758149,350.091161,-0.363196
1,19.75,424.455438,8.76311875,2112.6389205,0.4276485,-5.72342725,-8.9034385,-8.8061395,0.794457,0.9019305,0.07401325,-0.04227375,0.271837,0.074784,101.6045,76.76,8.3175,1.342734,16.752962,0.12492925,10.21,10.375,10.36,10.605,11.425,9.965,10.33,10.6,10.325,11.36,10.595,10.41,10.59,10.745,11.585,-90.527671,0,0,-3.629857,0.732601,266.15784275,347.9543825,-0.363196
1,20.25,424.41491,8.6580915,2114.874378,0.139703,-2.72654175,-9.73478625,-9.4146945,0.112296,0.8914855,0.08096,-0.0408895,0.2684705,0.0725515,101.62,78.7225,8.04,1.15898075,16.537347,0.1266175,10.22,10.31,10.365,10.61,11.41,9.85,10.31,10.59,10.35,11.33,10.55,10.34,10.51,10.74,11.56,-89.524445,0,0,-3.523638,0.732601,265.503403,347.15179375,-0.363196
1,20.75,424.1396315,8.54477925,2111.01610725,0.37468975,-4.913188,-10.762975,-10.8822385,0.77203575,0.919022,0.076912,-0.0495545,0.277366,0.073594,101.63,79.43,7.77525,1.114679,16.342657,0.1349835,10.08,10.32,10.33,10.63,11.41,9.77,10.25,10.6,10.29,11.33,10.38,10.23,10.5,10.75,11.56,-87.499581,0,0,-3.4872795,0.732601,267.5266395,345.91311075,-0.363196
1,21.25,426.965492,8.404214,2118.4405165,0.344695,-3.038459,-11.866878,-9.577034,-0.444827,0.98383275,0.08657025,-0.053343,0.286918,0.07726625,101.6425,80.45,7.67,0.927556,16.29066375,0.12826925,10,10.35,10.375,10.64,11.42,9.74,10.11,10.62,10.28,11.32,10.31,10.15,10.49,10.79,11.56,-86.352814,0,0,-3.5216535,0.793651,266.38410125,344.27239175,-0.363196
1,21.75,427.8529605,8.1436555,2128.4428545,0.526525,-7.003056,-13.08819475,-9.497561,0.7007805,1.106639,0.085297,-0.052389,0.272677,0.087239,101.64,80.925,7.399,0.85188475,16.09824425,0.1301055,9.92,10.33,10.3733335,10.66,11.42,9.55,10.11,10.64,10.27,11.32,10.17,10.05,10.55,10.78,11.58,-84.907703,0,0,-3.527607,0.732601,265.429134,343.26986075,-0.363196
1,22.25,425.878606,8.263565,2116.39966225,0.68649625,-2.622452,-13.5973175,-9.265912,0.2398955,1.04058975,0.0844905,-0.056675,0.28119475,0.08385375,101.649,81.925,7.161,0.77560425,15.7751195,0.126081,9.86,10.32,10.384167,10.66,11.43,9.48,10.03,10.64,10.26,11.33,9.99,9.9,10.57,10.79,11.57,-81.5658815,0,0,-3.3178685,0.704225,265.132645,342.355788,-0.363196
1,22.75,427.9792255,8.2748865,2131.564303,0.524739,-3.76029,-14.03538,-8.76244,0.625189,1.06167975,0.0812925,-0.051371,0.2671315,0.08655825,101.654,82.1,6.895,0.70098375,15.58442775,0.120965,9.74,10.31,10.36583325,10.66,11.42,9.37,10,10.65,10.25,11.33,9.91,9.83,10.47,10.81,11.57,-82.74453475,0,0,-3.20911,0.732601,265.659456,341.7214415,-0.363196
1,23.25,426.910254,8.04931725,2142.787459,0.50244425,-5.89364575,-15.047785,-9.278395,0.151247,1.086351,0.082617,-0.04946675,0.284753,0.08872,101.66,82.7,6.5065,0.619846,15.430882,0.1173495,9.72,10.29333325,10.39083325,10.7,11.4225,9.285,9.965,10.695,10.2275,11.34,9.795,9.735,10.4775,10.82,11.615,-81.34059275,0,0,-3.271984,0.732601,267.67485275,340.439087,-0.363196
1,23.75,425.9422065,7.88520725,2132.199387,0.42758475,-4.701292,-15.91918225,-7.94913375,1.27058775,0.971596,0.082494,-0.058285,0.274821,0.093374,101.665,83.25,6.45225,0.58985875,15.26546,0.119647,9.575,10.2875,10.39416675,10.6975,11.43,9.21,9.895,10.7175,10.18,11.3375,9.6275,9.7275,10.44,10.8275,11.6175,-79.11089525,0,0,-3.169734,0.725507,265.987002,340.117585,-0.363196
2,0.25,420.789699,6.93218925,2070.006251,0.22178,1.904937,-36.53507725,-20.061424,0.446439,1.097923,0.0810375,-0.0582525,0.288798,0.0790705,101.41,72.4425,6.15925,1.18593725,14.46608225,0.190274,8.575,10.2,10.64,11.3,11.6625,7.951,9.09,11.02,10.075,11.54,8.425,8.9,10.085,11.285,11.8125,-91.19459925,0,0,-3.519669,0.793651,253.2828445,334.40415125,-0.363196
2,0.75,421.34625,6.874801,2074.227464,0.17757025,-2.94715325,-35.04018375,-19.443306,-0.2294595,1.01309425,0.07967225,-0.057494,0.28404425,0.07979,101.4,73.57,5.99525,1.1183895,14.27428975,0.1895655,8.42,10.085,10.575,11.275,11.6575,7.5885,8.875,10.965,9.965,11.54,8.13,8.73,9.985,11.295,11.8275,-90.560642,0,0,-3.46370175,0.817297,251.429412,333.10578725,-0.363196
2,1.25,421.75431625,6.77185225,2082.033412,0.185336,-3.7635565,-35.605849,-16.44232075,0.3947575,0.96565,0.0798215,-0.05515,0.304353,0.082843,101.42,75.15,5.65725,1.0397685,14.1189795,0.180454,8.285,9.875,10.495,11.25,11.66,7.5475,8.76,10.9,9.835,11.555,8.055,8.57,9.85,11.26,11.82,-89.82218725,0,0,-3.323108,0.817297,251.60118275,331.7733905,-0.363196
2,1.75,420.057739,6.60928025,2096.5049835,0.1571945,-5.769787,-35.798719,-15.8705335,-0.045794,1.082224,0.084099,-0.051401,0.300445,0.082872,101.45325,76.09,5.368,0.96849,13.675579,0.172136,8.225,9.715,10.4,11.22,11.6625,7.5405,8.67,10.835,9.715,11.545,7.888,8.405,9.82,11.235,11.835,-87.81177225,0,0,-3.312629,0.854701,250.980905,330.766858,-0.363196
2,2.25,420.787573,6.461967,2094.96800575,0.213209,-2.063083,-36.114553,-15.9743145,0.150539,0.94509825,0.076326,-0.056658,0.294667,0.07967225,101.4335,77.7,5.209,0.881804,13.58158775,0.164009,8.08,9.585,10.275,11.21,11.6675,7.3845,8.55,10.795,9.59,11.56,7.696,8.185,9.775,11.22,11.8425,-86.860901,0,0,-3.271984,0.854701,251.705667,330.260241,-0.363196
2,2.75,422.76544,6.48267375,2092.179049,0.156903,-1.8538015,-36.377273,-17.377803,0.273589,1.03459225,0.0829695,-0.0571445,0.30576075,0.0841015,101.4305,77.9,4.914,0.880217,13.488399,0.187687,7.873,9.51,10.17,11.22,11.6675,7.2065,8.395,10.725,9.515,11.565,7.55,8.07,9.7,11.205,11.8425,-85.34478925,0,0,-3.20911,0.793651,250.254569,328.749748,-0.363196
2,3.25,421.793588,6.262004,2085.49040625,0.306699,-0.214501,-36.52984975,-15.9180805,-0.203324,1.00934975,0.0849285,-0.05643275,0.29712475,0.081278,101.44,77.96,4.542,0.782306,13.37133575,0.182581,7.8525,9.365,10.09,11.21,11.66,6.9995,8.25,10.63,9.39,11.57,7.343,7.858,9.585,11.195,11.8425,-86.8283585,0,0,-3.169734,0.976801,248.182627,328.321591,-0.363196
2,3.75,421.78427525,6.4279225,2089.529234,0.27665975,-2.931867,-37.18640975,-14.84872325,-0.2358785,1.02495025,0.08415575,-0.056382,0.31584825,0.074853,101.45,78.36,4.371,0.746047,13.090746,0.17575825,7.78,9.265,10.01,11.185,11.665,6.8685,8.255,10.53,9.265,11.56,7.1865,7.703,9.52,11.18,11.85,-85.834062,0,0,-3.10559,0.905433,249.304105,326.85064525,-0.363196
2,4.25,421.04474475,6.3049855,2093.454718,0.46151425,-2.4285835,-38.42419775,-15.932695,-0.0372345,1.07508475,0.07957,-0.057383,0.2691685,0.0839885,101.465,77.48,4.155,0.699827,13.186506,0.16349825,7.6275,9.185,9.94,11.165,11.67,6.659,8.04,10.44,9.13,11.54,7.057,7.674,9.425,11.12,11.835,-84.786692,0,0,-3.067485,0.9080125,247.774526,326.3173665,-0.363196
2,4.75,421.75103725,6.1822885,2075.009526,0.159626,-1.597194,-37.5021655,-14.8257065,-0.678842,0.97851725,0.083896,-0.05509175,0.2734155,0.08158475,101.48375,78.13,4.01425,0.6662955,12.9286765,0.16219125,7.43,9.035,9.845,11.16,11.6575,6.4225,7.913,10.39,9.035,11.51,6.8915,7.591,9.3,11.07,11.83,-84.899245,0,0,-3.20911,0.910592,248.13276175,325.8265455,-0.363196
2,5.25,421.54211425,6.1526915,2079.3350685,0.203828,-0.7670765,-38.0888695,-17.11524,0.17378825,0.937733,0.090256,-0.05417275,0.281876,0.080209,101.4815,77.1775,3.91625,0.66573175,12.741053,0.183747,7.3005,8.88,9.74,11.14,11.6425,6.288,7.863,10.3,8.945,11.485,6.7015,7.4085,9.14,10.97,11.83,-82.9135745,0,0,-3.199266,0.946276,247.669207,324.6702155,-0.363196
2,5.75,421.455018,5.968189,2080.952601,0.33516725,-3.955833,-37.999033,-16.954353,0.342388,1.114553,0.085654,-0.049456,0.268624,0.081423,101.464,77.76,3.606,0.646304,12.617661,0.167593,7.22525,8.74,9.6475,11.0925,11.61,6.125,7.74925,10.165,8.8375,11.5,6.5555,7.19125,9.0525,10.8975,11.83,-82.63224275,0,0,-3.189422,0.8020345,248.860823,324.610229,-0.363196
2,6.25,421.08102325,5.86406375,2080.974316,0.4591225,-2.13761625,-38.458362,-14.93031325,0.380825,0.96214475,0.07944475,-0.04311575,0.27989725,0.07522925,101.453,79.325,3.8065,0.5941925,12.44706425,0.1709595,7.05475,8.6475,9.545,11.055,11.6,5.85,7.5385,10.0525,8.7375,11.5025,6.3465,6.9505,8.915,10.805,11.82,-81.3383805,0,0,-3.118609,0.910592,248.0646295,323.9319625,-0.363196
