DOY2,HR2,USTAR,TA,WS,NEE,FC,H,SH,LE,SLE,TS,RH,PA,CO2,VPD,NETRAD,T_CANOPY,H2O,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,0.093,-8.424425,0.588350663,0.3157407725,0.31794779625,-12.15601324,-0.630743534,-0.14872979,-0.254240274,-1.53365,68.45848,97.63761,388.322323375,0.357,-6.520845,-9.66,2.211859881,-2.82822,0.2528914,272.8239,275.1657
1,5.75,0.0917,-8.191334,0.614513566,0.23984606725,0.184628291,-14.59796648,-0.70261397,-0.532771066,-0.2083232815,-1.569284,68.48011,97.6552,388.87536305,0.399,-6.600644,-9.61,2.198817202,-3.055078,0.2497059,271.9466,274.2081
1,6.25,0.0962,-8.684646,0.557345828,-0.096708403,0.0778544025,-12.32415495,-0.700498276,-0.104771518,-0.267347893,-1.60257,69.66524,97.72321,388.81140185,0.345,-6.611444,-9.73,2.255573341,-3.071954,0.2501782,270.042,272.5768
1,6.75,0.0996,-9.139382,0.622907971,0.2156657715,0.0997936435,-13.35701962,-0.696278187,0.437449339,-0.4423202445,-1.624619,69.20349,97.75539,388.6897277,0.346,-6.668444,-9.61,2.29398915,-2.825058,0.2673473,269.6757,270.66
1,7.25,0.0921,-9.047623,0.706001288,0.1446038765,0.0615,-14.2109647,-0.670137493,0.02981,-0.351817043,-1.640533,68.34578,97.73078,389.055255,0.328,-5.198528,-9.55,2.25817278,-1.671948,0.4593622,269.7482,272.4786
1,7.75,0.09,-8.770351,0.451677715,0.21497562275,0.23745898575,-7.674260986,-0.427150713,-0.22825994825,-0.2733102865,-1.68209425,68.42135,97.6974,388.88556975,0.318,0.02878537,-9.3975,2.231712722,4.08789925,1.626397,270.86095,273.026375
1,8.25,0.094075,-8.574349,0.61582994275,0.124788712,0.07205,-6.97877457825,-0.12402429,0.50636806575,-0.1273938535,-1.686964,68.2221675,97.6854875,388.997335225,0.32525,11.02089,-8.34,2.254853575,19.3948,3.686773,274.3329,275.3434
1,8.75,0.128338208,-8.197697,0.629796742,-0.0137,-0.0608,-6.603118514,0.119939858,2.30344786275,-0.11040778075,-1.61290325,67.19405,97.66784,389.355444625,0.505,24.5291275,-7.78525,2.257161908,38.0426525,8.5856585,277.91585,278.939375
1,9.25,0.124802608,-8.08217025,0.7978788095,-0.266222427,-0.204606906,-1.768615006,0.139673518,3.4180469045,-0.25324939225,-1.549215,65.553375,97.686085,389.4374272,0.67375,35.87978,-6.55325,2.30721713325,53.590335,11.4813325,279.563025,281.1467
1,9.75,0.14035812375,-7.590241,0.87344946125,-0.776387201,-0.695696094,-3.36171014525,0.238032289,8.651107221,-0.185206357,-1.49308525,62.7069275,97.6823525,389.7884866,0.82,47.443215,-6.02875,2.31532507225,70.2834225,14.48969,282.313175,284.265725
1,10.25,0.15234562875,-7.0440885,1.0753628635,-0.557206061,-0.535475484,-2.81203598475,0.35598800325,6.50973704225,-0.0845,-1.410354,61.0216375,97.66562,389.1383653,0.9475,56.54186,-5.0085,2.3587854255,80.421875,18.091935,287.88575,287.96985
1,10.75,0.17252984625,-6.57280475,1.1976692395,-0.95789873,-0.806209196,0.73141742825,0.12453819475,7.844047032,-0.1792339735,-1.19260325,58.970435,97.64935,388.3725181,0.99347848,71.0185925,-4.27,2.3776207895,101.57393,22.5869425,290.566025,292.616675
1,11.25,0.1602667565,-6.1984085,1.123537428,-0.869923325,-0.882894579,2.413074331,0.177314457,11.66723315,-0.28945187,-1.004965575,57.3213225,97.60051,388.3327919,1.0969230825,71.53044,-3.53275,2.33534697625,132.120375,22.9910825,291.669725,294.2195
1,11.75,0.16146689075,-5.9334255,1.24331902775,-1.343926649,-1.423682697,-0.9754889175,0.37210428875,13.7401501375,-0.295528745,-0.8189878,55.3200175,97.5538275,388.6984748,1.275651195,80.6177775,-3.056,2.252453442,136.5577,29.0200175,294.284925,297.307325
1,12.25,0.206519661,-4.983734,1.33204223725,-1.180138915,-0.95417024,3.3119530545,0.182588566,12.840477735,-0.19927960925,-0.659274875,52.16351,97.5197525,389.2412358,1.237746,87.295535,-3.8075,2.17966548225,135.747125,32.9072975,294.83865,297.36105
1,12.75,0.17981796975,-5.07673325,1.36258704425,-1.229670072,-0.998463377,4.89460182375,0.14088586775,14.99494182,-0.249239696,-0.557705575,49.93321,97.4250775,389.2605156,1.287643765,95.6194825,-3.2345,2.15466918275,146.589525,28.8464375,295.0582,297.96445
1,13.25,0.203969802,-4.86772725,1.32013041025,-1.003825541,-0.89211553125,3.0563595005,-0.082925,12.608347685,-0.103000823,-0.45317465,48.1074775,97.4702775,388.653361125,1.290573,79.02809,-3.4895,2.1048789485,119.096075,25.6739925,297.3889,298.84655
1,13.75,0.198886882,-4.38517125,1.15455138375,-0.7756646555,-0.81468358525,1.44574405875,0.0383,12.1847590825,-0.116192069,-0.3686428,46.5830725,97.383435,388.5208449,1.239454725,79.8474475,-3.5875,2.083170013,119.5973,20.82252,298.0273,299.2907
1,14.25,0.1660904645,-4.06595325,1.29489188825,-0.78803886625,-0.76254176875,1.1193830265,-0.0888532225,10.1059759975,-0.0993377455,-0.3300501,45.4349475,97.44286,388.764934325,1.15658915,67.1797975,-3.86925,2.04446052425,108.98315,19.943195,298.095675,299.31225
1,14.75,0.209659978,-4.0953915,1.3157339125,-0.68373020225,-0.6366394355,-1.8616454795,-0.209509853,6.98770384775,-0.175316905,-0.28481895,46.42072,97.46102,388.1070843,1.3272706275,52.077115,-4.44075,2.06799036875,95.138555,17.303975,296.9627,298.204875
1,15.25,0.17855558125,-4.0780255,1.300968541,-0.45346964075,-0.4902230285,-2.9092940775,-0.4014046545,7.75513827,-0.180887593,-0.242060925,45.8730275,97.475035,389.301108975,1.3776457675,37.51124,-4.74275,2.0890137185,68.3261925,13.488675,296.96065,298.120275
1,15.75,0.16384548975,-4.06115625,1.29678463925,-0.0888,-0.0381,-8.402420382,-0.609287877,6.326541358,-0.17796751725,-0.219668225,46.312245,97.4899075,389.0545433,1.4220673,23.270325,-5.08025,2.10828034225,44.97695,9.72632925,295.93555,297.214425
1,16.25,0.10545737575,-4.06691525,1.12344945025,0.156524899,0.161360488,-12.7483898425,-0.91217762125,3.46121866975,-0.30831318075,-0.2546869,46.956875,97.4960725,389.0657205,1.3503609775,9.686644,-5.417,2.126360963,27.410475,5.2590285,294.17925,295.880025
1,16.75,0.13133990075,-4.10075,1.084346707,0.102710948,0.13238713175,-18.7861789875,-1.66400093925,0.107938264,-0.323392306,-0.3164359,50.5827825,97.5187275,389.129439375,1.361829,-0.243408825,-7.282,2.158369595,7.65765975,2.2066785,292.467325,295.215575
1,17.25,0.093925,-4.29270925,0.84793427075,0.238808381,0.189147784,-18.2950527275,-1.57975009975,0.48336947225,-0.262834368,-0.4493764,53.02069,97.53509,388.9871592,1.235322,-5.91955175,-8.06175,2.22323410125,-0.8953919,0.608552125,289.24105,290.48675
1,17.75,0.095575,-4.95764875,0.7369158085,0.171824608,0.14876232425,-17.7395948475,-1.411392363,0.381633747,-0.16278846125,-0.576937225,53.6817675,97.56737,389.2955078,1.0441847325,-7.27598,-8.143,2.18631964675,-3.04762875,0.242080075,289.250475,290.160325
1,18.25,0.082225,-5.3930265,0.63759451525,0.2296232295,0.313531102,-20.15776142,-1.13446594475,0.38613998275,-0.0992961095,-0.644923975,54.6597575,97.58568,389.50306015,1.0977921325,-7.21499325,-8.03075,2.18717611425,-3.11743475,0.244527025,288.644925,289.55215
1,18.75,0.08355,-5.7399665,0.54592437275,0.0821,0.0577,-16.061052835,-0.89681869075,-0.0163,-0.126987654,-0.685842225,56.6766875,97.63249,389.568983275,0.99720248,-7.19326175,-8.08775,2.22122156525,-2.91580825,0.30772595,285.4312,287.7977
1,19.25,0.0892,-6.2223205,0.56615144925,0.31960818875,0.250435909,-15.87966723,-0.86682486275,0.0623,-0.1605718135,-0.89207565,57.8150925,97.671595,389.844615575,1.003249975,-7.056194,-8.147,2.21462176425,-3.06841025,0.359307975,283.935225,285.978625
1,19.75,0.092475,-6.411571,0.4838408,0.2615927385,0.2107270095,-16.218502585,-1.02683068925,0.24949712975,-0.199296297,-0.9873749,59.27223,97.676865,389.865369175,0.90825,-7.12931625,-8.285,2.234651599,-3.14054625,0.3006132,284.383525,284.79195
1,20.25,0.099351485,-6.60676975,0.5569147885,0.139365912,0.20379718375,-17.47974106,-0.8855281545,-0.1400274475,-0.190025341,-1.082565675,59.4652025,97.68186,390.0104641,0.861,-7.0982415,-8.75,2.26795437275,-3.13845025,0.293647825,284.533775,284.977725
1,20.75,0.097909695,-6.735039,0.56317977425,0.032325,0.1691741905,-21.830095425,-0.81697434775,0.0901734085,-0.274731809,-1.097046,60.191565,97.68578,389.661435275,0.81825,-7.05150675,-8.97,2.2945577925,-3.14488975,0.24595615,283.673775,283.643075
1,21.25,0.098275,-6.567777,0.651005031,0.00256,-0.0104,-13.5656689275,-0.90828181475,-0.1201765535,-0.297209895,-1.08936625,60.3525125,97.714545,390.436576,0.7855,-7.432635,-9.0325,2.1642712605,-2.79086975,0.1797564,282.183025,284.082625
1,21.75,0.09325,-6.6452795,0.614789512,0.229965461,0.138026006,-16.6455970075,-0.721513247,0.00547,-0.137011397,-1.079094225,61.185635,97.69402,390.359393275,0.75425,-6.92769625,-8.6425,2.31605918675,-2.93661475,0.317480725,279.5858,281.131925
1,22.25,0.097625,-6.490849,0.5543585255,0.10412519175,0.07885,-21.85439648,-0.7008304785,0.0498,-0.213886427,-1.059843,61.24097,97.6513275,389.6777593,0.7205,-7.0037125,-9.695,2.26229131175,-3.004735,0.275688,278.6346,280.62765
1,22.75,0.08165,-6.694709,0.603283696,0.325551561,0.29325949,-17.7884484175,-0.6412160205,-0.28601066875,-0.230385799,-1.0802025,61.9474225,97.6637225,389.7264338,0.59825,-7.03619275,-9.365,2.27579370875,-3.08709975,0.2677525,278.59535,280.0691
1,23.25,0.10094599975,-7.38092725,0.48144077375,-0.09435,-0.0187175,-18.2016579525,-0.74482192175,-0.29741278125,-0.163564003,-1.237855,63.103205,97.6560375,389.9127732,0.6045,-7.1038475,-10.725,2.27776099525,-3.07923725,0.35427445,277.76725,279.0789
1,23.75,0.095075,-7.8096445,0.48264295275,0.157016304,0.18198700475,-19.646128345,-0.82288478325,0.36284470525,-0.1614548375,-1.21418,63.4297,97.6896425,389.8219211,0.6625,-6.900496,-10.7,2.2801938295,-3.200185,0.2588207,275.7404,276.9063
2,0.25,0.088875,-2.86083425,0.530708634,-0.0879,-0.1072980225,-11.070658875,-0.924368952,-0.2845167935,-0.2419954875,0.03958882,61.8280875,97.639215,391.170884825,0.75,-6.8450595,-5.7155,3.0487918125,-2.7314045,0.2263458,293.2462,294.9494
2,0.75,0.083825,-3.207567,0.4958857125,0.152413184,0.222745468,-13.5643833875,-0.91833222,-0.1124433055,-0.241063184,0.04081868,61.8212675,97.646405,391.1529493,0.7705,-6.710089,-6.13375,2.99306559775,-2.80549475,0.2937917,292.698075,295.27545
2,1.25,0.0805,-3.527259,0.56147984625,0.0956,0.112578666,-10.6815871425,-0.62839721625,-0.35039283,-0.3550856025,0.0410037525,62.091475,97.64358,391.15951075,0.7315,-6.51415325,-5.76625,2.9401809225,-2.8439195,0.321316875,291.4747,293.0462
2,1.75,0.08,-3.810556,0.5856833335,0.068625,0.0211,-11.7829023775,-0.92195652525,-0.814158579,-0.355875142,0.033671385,61.51188,97.6508325,391.38895725,0.7595,-6.56016025,-5.7275,3.01195731475,-2.54228625,0.278148075,291.4848,293.17185
2,2.25,0.08395,-3.84365675,0.58951754975,0.0798,0.0296,-13.10131497,-0.781467523,-0.61893958925,-0.2342247065,0.00715034675,62.798655,97.6314125,391.1167465,0.655,-6.6661105,-6.214,3.01343938725,-2.539638,0.199341025,289.75625,292.676575
2,2.75,0.080025,-4.0293865,0.60872574875,-0.038,-0.033275,-13.142555325,-0.912987568,-0.558358142,-0.31279952475,-0.00940187525,62.391575,97.6267525,390.593014625,0.739,-6.24756575,-6.28725,3.1890788555,-2.44548875,0.3254903,287.8118,290.6446
2,3.25,0.093625,-3.90524025,0.55889550475,-0.0461,0.02025,-17.663368825,-0.76197310075,0.09514260675,-0.29871170875,-0.049810415,63.382105,97.6087,391.00085135,0.766,-6.6850715,-6.33725,3.2143459475,-2.55167,0.295624425,287.4927,290.457375
2,3.75,0.090325,-4.20443675,0.4994305475,0.084275,0.15972422325,-14.8218064425,-0.9642288515,-0.0211,-0.37415419,-0.044424445,64.3326325,97.5945525,390.99899295,0.6925,-6.9422025,-6.235,3.16616150625,-2.8787175,0.280045625,287.784,290.012525
2,4.25,0.096625,-4.64632125,0.4580832045,0.1141878395,0.06995,-14.8783830375,-1.03100582175,-0.219597211,-0.204761929,-0.0784114475,66.09876,97.607185,391.26560335,0.6175,-6.83045675,-6.22075,3.1217123075,-2.72963625,0.2478785,286.742225,288.53295
2,4.75,0.090025,-4.9525085,0.430940173,-0.2628539685,-0.1196107615,-15.0118206975,-0.85440969275,-0.51200299725,-0.278002083,-0.0690369325,66.917025,97.6311725,391.4927433,0.59225,-7.304723,-6.364,3.10811346725,-2.7526725,0.347899025,287.41565,290.0886
2,5.25,0.089875,-5.0719905,0.480976691,0.21099382625,0.12567010575,-16.9855843475,-1.0231992615,-0.455987581,-0.31861684275,-0.130636525,68.940735,97.64552,391.97491395,0.45575,-7.3569775,-6.403,3.14849852775,-2.770171,0.38486685,284.800175,286.484275
2,5.75,0.084475,-5.09620425,0.5581162155,-0.4800094785,-0.4499889355,-14.759161455,-0.6972208955,-0.56037034875,-0.355063108,-0.156080075,69.7993725,97.6394025,391.8572081,0.43,-7.07776675,-6.1295,3.193616264,-2.995556,0.354477775,282.407125,283.639075
2,6.25,0.09960721625,-4.99819375,0.39030521625,0.0818,-0.0325,-12.9257600375,-0.94136499325,-0.945710182,-0.399014684,-0.161995675,68.2441175,97.664485,392.3596553,0.422,-6.7178225,-6.177,3.03404354225,-2.7016155,0.365801775,282.844875,284.697525
2,6.75,0.091,-4.9700795,0.55988944875,-0.410108555,-0.125863291,-14.3531717425,-0.63964857575,-0.33819063,-0.22936597,-0.25142915,69.17977,97.64052,392.97880735,0.35525,-4.278952,-5.889,3.149594887,-2.0699875,0.3080243,281.97115,283.88655
2,7.25,0.08545,-5.2003915,0.479951108,0.177193626,0.0856,-14.502289325,-0.5641608895,-0.23242329075,-0.246247266,-0.27024095,69.366075,97.66935,392.2782285,0.395,-0.74383495,-6.248,3.0766978565,1.0685175,1.306052,282.15805,284.1854
2,7.75,0.09985936,-4.844076,0.544863659,0.1696703565,0.1631470435,-13.51866929,-0.2431357825,-0.02725,-0.1392559265,-0.2821254,69.11862,97.682095,392.18883045,0.385,9.0224485,-5.4075,3.165527126,13.44894,4.106572,283.84245,285.89565
2,8.25,0.103333219,-4.1410845,0.6188452165,0.081449936,0.03674,-9.8555290665,0.2502011615,2.0028225235,-0.10793800175,-0.293466275,66.841205,97.684775,392.187787,0.5825,23.6592075,-4.668,3.1968801985,34.7004475,9.24498075,289.82865,291.92255
2,8.75,0.11658308175,-4.05557675,0.69257421475,-0.09192268975,-0.099161925,-7.95478002275,0.17234094225,3.258548175,-0.2165571465,-0.24999765,63.6433,97.689415,392.732461125,0.87825,39.4006775,-3.9435,3.21751475,54.37792,12.672735,295.190125,296.6951
2,9.25,0.1213503525,-3.7019685,0.8528082,-0.519377488,-0.504309254,-6.2595520285,0.32381570475,6.4460005805,-0.1260424275,-0.20085905,60.14267,97.6814575,392.36821185,0.82275,45.73645,-3.615,3.11633260025,74.34876,20.015395,298.2529,299.8862
2,9.75,0.148915171,-2.51924025,0.94815592825,-0.9773729845,-0.87285086325,-2.576871657,0.531011872,6.975874905,-0.1108447475,-0.1377994,58.1469475,97.6569975,391.9546298,0.974405,52.39595,-2.4445,3.24712840625,106.432925,27.164155,302.1644,304.8007
2,10.25,0.156543924,-2.53309025,1.13702190125,-0.6429420585,-0.6503061485,-0.0370475,0.21752020425,9.513362024,-0.1889218575,-0.0961547875,56.7212725,97.664685,392.047186375,1.2514496575,59.3917475,-2.20725,3.10387767375,114.458575,32.2140375,306.1968,307.0526
2,10.75,0.17691145325,-2.3376105,1.0980040615,-1.038791076,-1.076766407,-2.0891558905,0.34823672125,10.55955005,-0.0898,-0.0727131175,52.0580425,97.6307825,392.209387,1.377822175,60.136625,-1.74275,3.1292536995,128.412875,34.5957775,307.975825,308.857325
2,11.25,0.2149103365,-1.598497,1.5145970715,-1.07545674025,-1.105211838,2.1751938315,0.342268997,10.47311523,-0.330653398,-0.05369534,49.916935,97.6083675,392.055807625,1.4178188675,66.6466725,-1.8065,3.17142130425,158.903075,37.83929,309.3034,310.589675
2,11.75,0.1892746395,-1.0839734,1.5759583155,-1.007200078,-1.128125072,0.28526630825,0.3932792295,14.287698975,-0.2874504095,-0.0042390265,47.72537,97.575545,391.818927175,1.5464525575,86.41205,-1.48,3.2179751505,165.549025,48.8500075,310.0955,311.814125
2,12.25,0.22180859825,-0.8252741,1.72513264225,-1.098987869,-0.967599712,-0.62081376525,0.408871287,14.3612809625,-0.219144385,0.0329441625,46.5947475,97.5331325,392.030003025,1.65410333,73.1011025,-1.2665,3.22333965225,138.939825,45.9525425,313.8263,315.199275
2,12.75,0.2357043615,-0.626612525,1.7481775115,-1.55371948925,-1.209291604,-0.370202668,-0.0013785,22.913666975,-0.33823576175,0.0613061775,44.414825,97.46754,391.6997532,1.71955608,84.2500425,-0.802,3.140744777,142.9992,34.5524975,314.336,315.7984
2,13.25,0.2527633955,-0.274089,1.75997793975,-0.81348611975,-0.780475736,2.0650451605,0.23877899575,18.66447701,-0.114018772,0.06457708,43.1796125,97.440935,391.61934735,1.6949222425,85.0855375,-1.04475,3.210928793,155.2312,35.623505,315.076825,317.121475
2,13.75,0.22724981125,-0.024550125,1.6639747195,-1.2119221355,-1.1580470725,0.34087641275,0.046325,20.96041733,-0.198179191,0.065563885,41.6085075,97.4056125,390.888519,1.7365996375,81.13343,-0.7795,3.24846888625,157.5511,31.8435025,315.54995,315.573875
2,14.25,0.2207915915,0.268296175,1.58987589125,-0.9234895145,-1.080013324,-1.4519936045,0.08565,18.7287759625,-0.185816115,0.0658733975,40.7898375,97.4087225,391.3481303,1.6824171525,83.0150325,-0.36525,3.19738706375,156.116175,34.3879825,317.47955,317.520025
2,14.75,0.209242401,0.256337975,1.708217587,-0.981840448,-0.9622507995,-1.6805139015,-0.1978077505,16.58560562,-0.367660464,0.065266595,40.936005,97.383035,391.57038925,1.7136533675,76.785515,-0.6955,3.21857205025,144.92985,28.41278,317.344025,317.724325
2,15.25,0.18690374625,0.409914125,1.90225570475,-0.85255934,-0.7941669995,-3.05541880975,-0.418680021,17.439036075,-0.3186801155,0.0663624275,40.6299075,97.3649,391.3428755,1.63944208,57.2644825,-0.745,3.19242295475,123.35085,25.897195,317.7765,319.757825
2,15.75,0.2192961975,0.281569475,1.74897109025,-0.337229445,-0.1606051045,-7.56051032975,-0.60702629175,18.1756001775,-0.154414636,0.065519445,40.54365,97.381425,391.4246641,1.6524287375,44.291,-1.16675,3.15162981775,103.339175,24.0978325,316.04245,316.692025
2,16.25,0.170529042,0.100364075,1.7319104975,-0.2574869425,-0.249039564,-13.71657444,-0.622420431,10.66488395,-0.35345268,0.0668006925,40.86479,97.41224,391.41865215,1.5299965775,28.952215,-1.6535,3.10469157675,65.6520375,15.130875,314.238925,315.63135
2,16.75,0.1581546375,-0.181854,1.62834305775,0.1017961705,0.149913032,-14.8033783325,-1.1196697585,7.00481466925,-0.334338569,0.066770205,42.3680675,97.4183175,391.2609905,1.5477883925,14.6932275,-2.2985,3.10007551225,37.445535,9.45516975,312.285975,312.25065
2,17.25,0.1264958965,-0.31631665,1.21374128325,0.25236591825,0.2309634555,-25.4146122025,-1.48587393075,3.06808386,-0.47594394425,0.064936385,44.7069,97.42261,391.0733834,1.711152485,1.836366,-3.01075,3.1185881985,13.8137175,3.91454275,309.098225,310.32865
2,17.75,0.13054218775,-0.52779035,0.936067579,0.169049076,0.288803638,-24.70931872,-1.71664399875,0.405549879,-0.40226795375,0.06587507,46.3473075,97.461655,390.526911625,1.69011574,-4.589129,-3.21375,3.23557352125,0.1307998,0.7367305,307.0011,308.1938
2,18.25,0.093925,-0.590509725,0.85382127125,0.134032843,0.260764558,-25.2877729725,-1.75631846125,0.337256366,-0.316634797,0.065896245,48.4858325,97.4621725,390.182701825,1.540748635,-6.95887275,-3.3515,3.27070563625,-3.12497375,0.246079075,306.411525,307.886575
2,18.75,0.093475,-0.91582435,0.66889842975,0.14577826175,0.1013051525,-19.43309172,-1.5595172915,0.216371399,-0.37966325025,0.0651647925,49.16938,97.4952975,390.2976763,1.5124316025,-7.28897775,-3.421,3.1842716525,-3.34105625,0.209660625,303.6824,306.6231
2,19.25,0.09695,-1.0905255,0.57216809375,-0.00475575,0.063575,-18.573589745,-1.0978430155,0.068975,-0.22425584775,0.06450903,52.71112,97.5190075,390.75424545,1.3389495,-7.20753825,-3.80825,3.23406244975,-2.92092475,0.24001675,303.345,305.95135
2,19.75,0.09605,-1.3301975,0.69431737725,0.1645882715,0.1608279525,-23.95756036,-0.891315414,0.002726,-0.24715088325,0.0654991675,52.14393,97.519935,391.5900056,1.235728985,-7.34905325,-4.2855,3.296073777,-2.9947605,0.26666535,302.47815,305.077775
2,20.25,0.098025,-1.4544205,0.5826432395,-0.0101,0.03985,-19.4535744325,-1.096547899,0.193339703,-0.4053135085,0.06461333,54.11377,97.560705,391.5514908,1.098052,-7.31402075,-4.45325,3.31192228025,-3.0288435,0.2400284,300.63825,302.214125
2,20.75,0.09295,-1.39818775,0.52045396475,-0.185833047,-0.00983,-18.5367061775,-1.1562932185,0.0199,-0.38486292325,0.0654049975,54.43855,97.57737,391.5047607,1.162071555,-7.1825125,-4.5825,3.22410663975,-2.58566575,0.229167125,299.27605,301.919375
2,21.25,0.08755,-1.50133425,0.60170248975,0.0451223465,0.0384,-22.3121374775,-0.96992772725,-0.181722857,-0.2860007725,0.0658122875,56.684225,97.58316,391.371411075,0.98525,-6.912567,-5.0025,3.16238965275,-3.05273825,0.21831235,299.019075,301.348725
2,21.75,0.092275,-1.79182775,0.55786290025,0.038275,0.14566842075,-21.5111210025,-0.96116792025,-0.0609,-0.3270017495,0.063275835,56.9600225,97.5980075,391.4127954,0.95575,-6.64656175,-5.196,3.28801314325,-2.78860825,0.215633075,298.52265,299.7077
2,22.25,0.089375,-2.03950375,0.534536492,-0.1181518245,-0.0403,-15.52317007,-1.00060061925,0.15991951625,-0.178909821,0.064230625,58.39295,97.6049975,391.307402225,0.90125,-7.1425175,-5.24025,3.17792366175,-2.63406,0.2448024,297.31965,299.8954
2,22.75,0.08535,-2.26403025,0.5460854035,0.270401559,0.312698663,-17.50492083,-1.24558793775,-0.223390567,-0.2260549295,0.0550031225,57.168375,97.60929,391.78841305,0.80225,-7.002831,-5.43625,3.1446649485,-3.04083425,0.2381577,296.088575,298.75765
2,23.25,0.085775,-2.56042675,0.5344660335,0.182498441,0.23807962875,-24.9434452275,-0.92606121775,-0.125898263,-0.281212728,0.05509062,58.691615,97.608195,391.75882745,0.80175,-7.14316925,-5.44025,3.12197664675,-3.03316275,0.29729455,294.643575,296.45625
2,23.75,0.10112679225,-2.52060725,0.618470617,-0.315701192,-0.1894115975,-14.40042064,-0.89491252325,-1.17602125775,-0.22767430025,0.06146333,59.5237225,97.61609,390.65873605,0.76175,-7.104851,-5.495,3.117606344,-2.863632,0.2595672,293.605,295.7019
3,0.25,0.10475338525,-1.9759725,0.67976997975,0.3127567365,0.306313737,-16.2617203925,-0.9771636305,-0.26280010325,-0.204998198,0.94634605,54.1574925,97.7519325,382.3711582,1.1906306075,-8.40821725,-4.2915,3.035322049,-3.8483615,0.466144525,299.76535,301.95735
3,0.75,0.106535786,-2.4021195,0.6213067285,0.2087194905,0.2376136835,-18.8787654425,-0.93406332825,0.081202946,-0.11904999725,0.9124201,55.6013625,97.7557275,381.77463055,1.067565785,-8.50724225,-4.76575,3.03849893175,-3.96685725,0.511289875,299.103525,300.307775
3,1.25,0.104309291,-2.6020975,0.6054208685,0.1210537665,0.0158275,-19.530089205,-1.02041412175,0.4601251,-0.21775752375,0.8317097,56.38251,97.7601275,383.6259515,1.0297650825,-8.323077,-5.116,3.10017538475,-3.69278,0.4517628,296.7213,299.7063
3,1.75,0.0893,-2.648434,0.627805448,0.14708884225,0.19859956225,-16.72703635,-1.036147464,0.40843399025,-0.37258053675,0.810973,56.89291,97.74646,381.682511875,0.902,-8.260294,-5.812,3.312373981,-3.766975,0.4223603,298.4671,299.8318
3,2.25,0.0909,-2.738281,0.716807751,0.391786501,0.538546801,-13.22106976,-1.103791498,0.527700428,-0.162593112,0.7949771,57.43791,97.70695,383.0648868,0.946,-7.890588,-5.705,3.290041407,-3.81422,0.4600451,298.6697,299.3822
