DOY2,HR2,LE,H,FC,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS_1_1_1,PPFD_IN,SW_IN
1,0.25,94.2918804912889,30.2500203691615,8.0621576047523,0.09975195,-0.232869949177,0.520135105000001,-0.030139179204894,-3.1897071,-1.066381,-2.379439475,90.7028730057813,3.71109691850609,66.802871,1.489185075,24.74819,426.072433435606,6.06107128075111,-2.444009275,0.03351262025,0.0817680249999997
1,0.75,76.5867278902307,26.9697320383717,8.32883006122284,-0.63191416750001,-0.23643472708237,0.322151329999998,-0.181716899136599,-3.98785445000001,-1.2085655,-2.257157,90.8713661154725,3.64371974158338,66.812679,1.569010125,24.42808,426.211291512735,6.07774759950957,-2.5941672,0.03104890125,0.0826848333333331
1,1.25,77.5502050212181,33.388608984804,7.54687053529181,-1.16413196499999,-0.380231765002137,-0.0298264150000074,-0.0640973206588741,-4.5409967,-1.364317825,-2.58026215,91.0388821522562,3.82373016709919,66.826865,1.543364625,24.97310425,426.224784176404,5.76356604183887,-2.609436,0.02901026775,0.0798501166666665
1,1.75,59.5055906862747,26.7257858006758,7.34921655873318,-1.04257815499999,-0.334503600659111,0.0777857690000019,-0.0310556970301329,-4.74234360000001,-1.4390674,-2.47467982500001,90.9746752964764,3.78196713413102,66.8428295,1.5041712,24.627772,425.605934131072,5.84815958473122,-2.6042666,0.03053192025,0.0883081333333333
1,2.25,69.0272432800509,40.720335799953,8.57598202769179,-1.09350603,-0.273800145133939,0.502838907499999,-0.0696399344855778,-4.50259880000001,-1.2931567,-2.04912765,91.0833349968495,3.83087133185615,66.86254375,1.4429002,24.707346,426.494079125153,5.8177953645414,-2.623329,0.0312620145,0.0920562999999999
1,2.75,81.2801834387243,39.0589940237108,7.97770284095628,-1.24080725,-0.304675179223173,-0.31508537,-0.107923082807014,-4.78175725,-1.43014260000001,-2.13789355,91.1368314500648,3.75271305323079,66.8662205,1.48200235,24.71795,425.492718445521,5.75042141745874,-2.6398052,0.0320976745,0.0808220166666665
1,3.25,77.0311728789535,43.2116790854316,7.21757982710877,-1.18463665,-0.360841034975294,-0.287263075000002,-0.278075146729081,-4.3203668,-1.3249853,-1.98962765,91.341225921659,4.0944486829075,66.8634925,1.503961875,24.5199055,425.996150197974,5.62590016464088,-2.6419198,0.03150041125,0.0736721249999999
1,3.75,75.1941282913585,50.9781985332307,7.75567864800669,-0.7711455,-0.378717276946692,0.118970428499996,-0.191339660792292,-4.75786710000001,-1.51380525,-2.1339775,91.4384930727398,4.18233894395424,66.87017375,1.513459025,25.14293475,425.759037021198,5.65190704746389,-2.6509178,0.03075844875,0.0786589249999999
1,4.25,74.6527327968306,56.9325285182675,8.87284992959285,-1.0392799,-0.265354755304599,0.151568593249995,-0.0837990827757485,-4.46272860000001,-1.60347725,-1.92599485,91.6854395749046,4.04038072161973,66.877832,1.48039065,25.238012,424.908278788259,5.63563148839021,-2.6504762,0.03199488625,0.0848329416666666
1,4.75,70.3746719829496,45.2777853816594,6.83968328721879,-0.963880275,-0.201203589008691,-0.4246778975,-0.0254119678558367,-4.7365036,-1.5049256,-2.060789725,91.7082240612285,3.98672033091941,66.839605,1.5490563,25.316342,426.142356688784,5.65590104287914,-2.6857452,0.03139865375,0.1000896
1,5.25,76.7763464756926,45.7878710420186,8.01040557630562,-0.461214619999995,-0.181136464562347,-0.285936544999996,0.00237091553809285,-4.83394060000001,-1.49302295,-2.36900627500001,91.354436449435,4.08055669854048,66.84887875,1.55627285,25.27069525,426.111761452381,5.6023539414005,-2.7014746,0.02892541075,0.0999976166666667
1,5.75,57.7715687182549,42.885460014528,8.05233168217453,-0.402528634999995,-0.166579945916973,-0.0283514419999971,0.0406244849407239,-4.4872186,-1.61417015,-2.33866317500001,91.0597834000906,4.141427675267,66.842665,1.51653345,25.290262,426.1592148661,5.55212802503665,-2.706949,0.02823769875,0.108928533333333
1,6.25,82.5087652111392,44.8955535533964,7.62958344471857,-1.1289082,-0.118219678605127,-0.148506645000001,0.181707247149165,-4.4648163,-1.5062725,-2.06452572500001,91.8651025588773,4.21434504669531,66.857021,1.50430525,24.173565,426.00146352658,5.55385232135373,-2.7113372,0.02866274925,0.104329508333333
1,6.75,80.530572813356,41.5085296790769,8.00462003727513,-1.114689625,0.00239188710167744,-0.163269556750003,0.374191908293206,-4.38535120000001,-1.44369735,-1.95690625,91.8964542073697,4.20208500666465,66.86598975,1.529940125,25.22404975,426.041401237829,5.54058978706978,-2.725671,0.3728673,1.08944825833333
1,7.25,69.5949381146999,47.0371187985075,8.0657181145215,-0.919788509999999,0.0784483165403589,0.484453915000002,0.417903359805616,-3.52135075,-1.4921466,-1.67090265,91.393397304396,4.16542732111591,66.86873375,1.5048012,24.533504,425.943335733994,5.55429887779962,-2.753763225,18.43282825,24.9037009416666
1,7.75,85.9800303945973,48.9214488467851,9.32064215786853,2.190145375,0.149411136548154,1.921518275,0.642643088769982,12.10511125,-1.25478952500001,-1.59013870000001,91.6211291835803,4.43162121852449,66.870696,1.471890825,24.45298625,426.002309646959,5.56414096866172,-2.75544165,123.7417675,127.080522766667
1,8.25,79.6358342989748,53.4077418053831,7.3271518287196,13.1063785,0.360941458465471,9.84861977499998,1.45171630591116,47.78764625,-1.3310715,-1.643251675,90.5634168755905,4.28800128654527,66.900318,1.4732155,24.633705,426.041654374815,5.60349453848285,-2.8924725,353.08496,224.6939375
1,8.75,91.5973273545508,78.9888250154504,8.71833495816158,34.425362,0.573092753020493,24.934906,3.92515465736415,81.6626275,-0.9468014,-1.0186213175,90.5562213724439,4.52547321124831,66.924586,1.51147,24.7428425,426.005269106021,5.62211415167718,-2.997965825,535.5838975,322.642445833333
1,9.25,100.018276540165,103.328967783764,8.36305024673766,64.3629425,1.52233484875873,38.19711625,8.45055774905531,126.2284,-0.77696422,-0.149582784999993,90.2109152835477,4.63222751124142,66.929309,1.507847825,24.42490875,425.901527264867,5.67498000020073,-2.9623689,707.2712325,415.022965833334
1,9.75,89.6819901542462,121.176786738191,8.4158894198084,88.3774244999999,3.11284471922486,53.5539245,12.7041635466719,184.247075,-0.64707194,-0.267241055000001,90.4234068040913,4.68475513174207,66.94919825,1.5449222,24.182284,426.151051057146,5.63079415498194,-2.9434695,831.190225,480.3036425
1,10.25,111.486494099339,135.881108979805,8.45029396407062,115.69118,4.6710433238911,65.19765,18.005188149007,245.97089,-0.00646470775000097,0.200693600749995,89.9555975451962,4.84848815679396,66.9525595,1.4812245,24.55578275,426.160763431399,5.58359697162607,-2.88805235,967.3490175,554.2267
1,10.75,108.875890307792,173.679006507788,8.50956748907771,145.752525,6.1200453060299,72.4219975,21.2253891014016,305.373665,0.6063214775,0.399132135,89.4141716305338,4.90917950078073,66.94722125,1.5129905,24.30850625,426.062468509946,5.56445453362835,-2.8152015,1076.2707,599.84325
1,11.25,108.071960991413,182.227713657569,7.87709463728686,149.922825,7.12154679968696,82.4586045000001,23.5785875326467,354.449885,0.804755630000002,0.578337502499997,89.2178428710862,4.93454753026799,66.91615475,1.47797185,24.4940505,426.702595107689,5.63770399358295,-2.84237195,1148.892925,628.928763333333
1,11.75,115.355862313187,214.745342388339,9.20441112241269,152.7735,8.06577981541135,83.626634,23.4819246099061,376.0522875,1.329632,0.906269409999994,89.4649396361868,5.06954236176497,66.884512,1.4680865,24.308785,426.816445672055,5.68753598903374,-2.839934325,1204.161675,656.401175833333
1,12.25,116.014639053174,216.855265426179,8.84507366244567,156.4945225,9.89349321402186,82.7524632499999,24.5639661741453,398.05226,1.7689539,1.3088499,89.0757099867121,5.23321834974544,66.86919,1.534374675,23.67705025,426.338027025207,5.8224775711019,-2.5955929,1212.67735,660.016485
1,12.75,109.735052954594,225.171443154727,9.17454685443484,144.43557,11.0370881733081,82.50465375,23.8076298284364,412.6983625,1.30357115,0.843122180000002,89.3340490330106,5.23328398098719,66.8761875,1.4706764,24.1608725,426.136392010429,5.84854859580199,-2.4304234,1232.024525,656.662090191666
1,13.25,100.166049523724,219.71650491793,8.38895092418816,137.8999425,11.4910487677198,77.75952125,22.0638631622908,383.0549125,1.0586103,0.702862059999999,89.7190440226823,5.21371595569807,66.834469,1.49479095,24.00157,426.480756591461,5.97925797331557,-2.2709293,1193.44015,632.383784166667
1,13.75,110.007469650971,201.958667607181,9.26441625873435,130.3353275,11.4895127929976,71.253131,19.4310931651495,343.6149875,1.109744,0.639548135000004,89.4829078093472,5.14027351095713,66.8280355,1.452755,23.52232,426.695508277794,5.9234827983659,-2.091266025,1084.406825,583.117631666667
1,14.25,94.8035187497035,179.310112839538,8.74540024267074,104.9450625,11.1149496837669,59.8502019999999,17.5900943354088,306.653275,1.1026,0.453474215,89.7602113191843,5.07372912413088,66.8278745,1.499596,23.428664,426.720421676741,6.04740897766083,-1.808803425,977.80628,528.768109166667
1,14.75,93.1941396999827,159.742924130112,8.18730010686482,92.3305799999999,10.1981856690424,48.4823095,15.2682321211621,249.94809,0.939785139999998,0.458117142499999,89.4156959659034,4.9495595914111,66.850076,1.4871678,23.449854,426.505479702518,5.89229769375515,-1.5295001,890.9579475,454.281409166666
1,15.25,75.4659737503849,122.202746840443,8.55381779680992,66.92212,8.42013362457643,35.465099,10.9472385285552,175.61405,0.6568031875,0.0997046452499964,89.8995482656718,4.81204643878719,66.8578925,1.441406,23.15493375,426.677290098152,5.86041532701224,-1.2199989,731.3640175,363.575680833333
1,15.75,71.0895964261597,98.2083932794132,6.95829669072622,41.2718399999999,6.75836766637375,21.00327575,7.56548301672309,87.066877,0.515178687500001,0.0669031750000007,90.4755991515622,4.58175191035777,66.87659625,1.4944988,22.56624125,427.056728794607,6.20585550767511,-1.1222098,540.950365,266.511526666667
1,16.25,55.7696501156242,48.7309642742747,6.91295619201507,16.418672,4.56251453690361,8.50829179999998,4.80324689736111,23.566781,-0.0340864200000152,-0.668993349999999,90.7430095513143,4.24398110898798,66.89333625,1.4820826,23.027344,425.932148930971,6.23694367435473,-1.096531025,321.438035,150.6157025
1,16.75,69.2701227648832,31.7479875319707,6.18555041145282,0.2647244375,2.16922020188541,1.204528175,1.42478047866733,-1.4621548375,-0.0790136217499972,-1.4343192,90.9950944486344,4.08846672787686,66.914841,1.4574928,22.57351925,426.646899588447,6.16700754504771,-1.0851622,95.3229945,42.8076250833332
1,17.25,66.1955934776969,29.7616828480216,6.1007582093245,-1.01763610000002,1.14448372282733,-0.239860875000004,0.00891176797375401,-4.65356560000001,-0.502784600000004,-1.6199693,92.1543008772832,4.00865900901875,66.9109425,1.4607622,23.425538,426.503682814008,6.22219370087288,-1.230730025,17.88138675,5.26477609166666
1,17.75,64.4921310103294,33.6943311457497,7.1757878026883,-1.1887454,0.213503473614147,-0.268904275,-0.410656707551301,-5.144412575,-0.2872524875,-1.43672460000001,92.1781760302175,3.94159212638658,66.900777,1.541443125,23.08344025,426.144089860195,6.27310568193322,-1.36179680000001,0.5321923425,0.10641815
1,18.25,61.0819575201679,26.7343376097025,5.97347630064436,-1.360994375,-0.12926903668263,-0.5653168,-0.457033981628716,-4.33711072500001,-0.358287762499996,-1.5148268,91.9218692543916,3.77800727925679,66.90677625,1.4383701,22.93975825,426.326812119188,6.30314557679597,-1.50699220000001,0.027081338,0.0890719499999998
1,18.75,74.8135057446225,32.5196540206365,6.76164901570653,-1.54317095,-0.226671403024094,-0.527956120000003,-0.467315244470303,-4.26586152500001,-0.67520178,-1.7507905,91.7784986492073,3.86380148413085,66.9005225,1.467576625,22.958774,426.480381311402,6.18272669734736,-1.6718748,0.02866796975,0.0792970416666665
1,19.25,74.1675697580607,30.999655280565,8.14692607601574,-0.583435571250016,-0.381768471140916,-0.17816915625,-0.474616942462995,-3.96712857500001,-0.612115420000001,-1.54346165,92.0891484840976,3.82302371638814,66.899532,1.4620504,23.265796,426.064064802894,6.27919812127484,-1.8481308,0.026006313,0.0866338749999999
1,19.75,59.1817713396562,28.9223539378268,6.5605304008053,-0.158002264500004,-0.392616108456534,0.33429268199999,-0.484542628762027,-4.167197325,-0.6539234,-1.56121045,92.2910916943047,3.84475060151665,66.910705,1.46530225,22.835712,425.834091028792,6.34196282098782,-1.9851542,0.0297689525,0.0912552499999995
1,20.25,61.6870612383558,42.5280440242288,7.70248498024569,-0.228136608000005,-0.400010326034144,0.5709597625,-0.498706922061623,-4.17697417500001,-0.403619140000001,-1.747764175,91.9669220501777,3.83763848163741,66.9373675,1.412846,23.15168,426.495079788747,6.21991762291479,-2.1017862,0.0296923555,0.0817782166666666
1,20.75,59.7798008789877,33.482961065839,6.37936731049425,-0.610753505000004,-0.431595199870017,0.294759739999984,-0.509722450051814,-3.84175285,-0.582389040000003,-1.7948106,91.8482592904296,3.85858518973926,66.927344,1.491769,23.66351,425.772165815294,6.27266415042123,-2.2032636,0.02976522775,0.0826934416666665
1,21.25,55.2306408035567,42.5330728952836,6.57751053752452,-0.239630757500003,-0.44650008176192,0.384636153199978,-0.521409905664591,-3.998073925,-0.9113747375,-2.170522425,92.1691025701456,3.81009330236946,66.88984625,1.4950995,23.80161,425.592835188688,6.30916727468231,-2.2503392,0.0272043665,0.0847937999999999
1,21.75,65.842889115483,26.2042241918909,7.70018144076132,-0.132930324999999,-0.451447718868561,-0.0754410000000038,-0.521223191792998,-4.52249230000001,-0.766867345000005,-2.15757075,92.2237871847906,3.91036771824877,66.857031,1.452793,23.42032425,425.092104684261,6.31366198057311,-2.361105,0.0268377055,0.0840294499999998
1,22.25,79.4975908580326,23.6889681912009,6.8573338787453,0.422565485000003,-0.456664164612606,0.212364459999989,-0.560645362289063,-5.227378175,-0.603349592500008,-2.1853602,92.0035414932846,3.92229546848964,66.854302,1.464625,23.6190325,426.986106213125,6.34905599944328,-2.3779042,0.028188891,0.0855802333333332
1,22.75,81.5044974524332,25.8435962746263,6.55240707943078,0.751838435000021,-0.460998800215664,0.690829379999998,-0.595842124701852,-4.603897275,-0.79722247,-1.89253725,91.7962586414501,3.84595164445347,66.831742,1.4363435,23.56639,427.34857901221,6.18081080847726,-2.418479,0.03086009825,0.0844631999999998
1,23.25,57.7196539660528,40.3100937277535,8.34355532135822,-0.203288084999998,-0.465298826755635,0.933976999999995,-0.51673075688309,-3.85051175,-0.958522615000005,-2.300019,91.2750402208356,3.77608035532206,66.799226,1.487186475,24.00842875,426.531522536482,6.20429313086648,-2.4266096,0.0296115905,0.0979534249999998
1,23.75,81.442928341712,27.2948278664447,8.51251391846349,-0.236883349999998,-0.405785355891612,0.7442214375,-0.44146377262911,-3.3144248,-1.024417275,-1.974406,91.697753207892,3.86445040457614,66.803048,1.4629115,24.46964125,426.131358355014,6.08124341013416,-2.4383034,0.02842549675,0.0931101499999999
2,0.25,105.592338168037,45.0850750850208,6.8974322414239,-1.12577075,-0.964430094222199,-0.549201440000001,-1.36169130110951,-2.91237232500002,-1.7406492,-2.51184965,92.6152589631598,3.34290804990014,66.61164375,1.4937135,24.06785125,426.642039403205,5.60523923620985,-1.4445157,0.0284991625,0.130343666666667
2,0.75,83.8440546472634,36.8344584607715,6.53075262844513,-0.961977325,-0.965158521455252,-0.660790044999999,-1.33343098987413,-3.69780060000002,-2.1026295,-2.5718226,92.1782584014167,3.34760078072386,66.5960735,1.52047,24.43691625,428.027212786317,5.52396952182726,-1.574325925,0.03006778625,0.132758208333334
2,1.25,97.8718626103865,33.0167685821389,7.19450202461957,-1.112214375,-0.959732101967876,-0.76045132,-1.31014751911721,-4.0366452,-1.56169237500001,-2.4160163,92.3361634612882,3.54004726023159,66.5912515,1.471376,24.00947975,426.953818277921,5.62757014952848,-1.790029375,0.03160713875,0.133014133333334
2,1.75,73.0141450151853,30.8746002757193,6.23742216108097,-1.0816285,-1.02133318540505,-0.781485905000001,-1.28653763478082,-3.88916899999999,-1.5639348,-2.45902450000001,92.1195810143504,3.55154400422081,66.5952365,1.494609,24.444694,427.276454368884,5.65208425557741,-1.868960925,0.0289989575,0.132914658333333
2,2.25,84.2425968415698,47.4519579603103,7.104429463301,-1.05342875,-1.02625235014346,-0.668843607500004,-1.25654534252419,-3.7529186,-1.879421375,-2.30220330000001,92.147625621871,3.51200793490806,66.604949,1.4517177,23.98308125,426.759790985437,5.51081050667792,-1.9256778,0.02708064,0.132465216666666
