DOY2,HR2,FC,H,LE,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,0.874002,-8.8248625,23.059125,0.348029,1.28475000000002,98.665225,99.276475,1.5263325,4.33265,0.956324202201478,0.695324652441146,0.413342473017231
1,0.75,0.8680985,-6.9475525,21.7163,0.340826,1.35150000000002,98.63265,93.018525,1.4905275,4.16301,0.931749225776667,0.714888437493295,0.407204688427103
1,1.25,0.8668675,-7.0659525,17.0819,0.3232735,1.03100000000003,98.6447,98.4599,1.455895,4.00564,0.863929974014098,0.679705818718657,0.399704534195191
1,1.75,0.779427,-2.9857175,19.76345,0.30538,1.01350000000002,98.65665,91.33225,1.606905,4.4513,0.869166179451902,0.694973362187249,0.401686817360477
1,2.25,0.6898915,-4.2932625,17.471825,0.313793,1.31250000000004,98.5976,90.2932,1.810275,4.38982,0.909115675334673,0.727796949606849,0.398224500954668
1,2.75,0.9434205,-4.61297,19.46935,0.3027175,0.896000000000015,98.5474,89.9631,1.51627,4.0809,0.892211766787078,0.681406632535913,0.373079410686461
1,3.25,0.842216,-3.58075,17.397275,0.310403,0.413000000000011,98.6276,88.22695,1.5487675,4.15966,0.889304784649222,0.686754686915204,0.381233794702646
1,3.75,0.8471085,-2.64242,17.982575,0.3007335,0.261500000000041,98.63545,86.78525,1.414745,3.942275,0.798184262716225,0.659015397396627,0.369037552575119
1,4.25,0.677445,-2.39556,17.0973,0.29635775,0.390000000000043,98.6564,85.8383,2.07207,3.9968975,0.810821246314113,0.637661421587198,0.358530928276855
1,4.75,0.874438,-1.978375,18.2183,0.32937725,0.266000000000034,98.63985,87.5763,1.3839,4.1738725,0.836720980972749,0.688751043556378,0.382311567999721
1,5.25,0.730969,-2.8037075,13.2159,0.2958935,0.350500000000039,98.60585,89.37735,1.302485,3.95429,0.823984223149934,0.711509469998221,0.350858712461027
1,5.75,1.1749275,-5.926785,17.6049,0.300276,0.438750000000013,98.618475,88.8567,1.25644,4.07088,0.818444866805333,0.709831670186672,0.358279220720376
1,6.25,1.13682,-4.3847675,13.5208,0.299418,0.423000000000002,98.6558,87.760375,1.4283675,3.9907675,0.816812098801529,0.655785223607191,0.358115747470992
1,6.75,1.01830825,-5.19359,19.9995,0.32312025,0.40100000000001,98.6922,87.869425,1.486455,4.056695,0.877403307733447,0.63893505147237,0.376203618391827
1,7.25,0.8612375,-3.7293125,15.495475,0.31526275,0.605750000000015,98.577375,87.5556,1.75842,4.026255,0.899085406938439,0.65431054399755,0.389196575361808
1,7.75,0.91793175,-4.124205,15.1337,0.32693,0.691250000000025,98.59575,88.1298,1.40395,4.163105,0.901718907138333,0.707053039028898,0.37903594133789
1,8.25,0.970148,-2.21035,21.3827,0.31550075,0.538000000000011,98.622,87.3529,1.51726,4.283895,0.90935416642802,0.723336712741722,0.36664696916789
1,8.75,0.69215825,4.114525,19.133,0.320554,1.61799999999999,98.6291,100,1.46478,4.25812,0.858888817018827,0.682400908557426,0.399537232307579
