DOY2,HR2,CO2,FC,H2O,SC,H,LE,SH,PA,T_SONIC,PPFD_IN,TAU,USTAR,WS,G_1_3_1,G_2_3_1,LW_OUT,SW_IN,SW_OUT,SLE,RH_1_1_1,RH_2_1_1,TA_1_1_1,TA_2_1_1,VPD_1_1_1,VPD_2_1_1,LW_IN
1,7.25,390.644132,1.035290918,10.65799146,-0.00197,-56.5299162,3.841435194,-0.5748630345,97.11505138,16.46505125,0,-0.150492648,0.3606992675,2.4150343605,-13.425,-11.185,369,-2.8595,1.105,-0.519005542,59.7,64.24679681,11.47372335,12.212778,5.7020457165,5.874806987,307.15
1,7.75,390.8067405,0.736303714,10.66220507,-0.00255,-56.257883805,7.891959075,-0.3610071315,97.137940525,16.2333947,0.6435,-0.12339893,0.324441455,2.2943200615,-13.405,-11.475,368.95,-2.571,1.1415,0.114595182,61.07,66.79218583,11.36036215,12.1746788,5.502020057,5.795589143,307.55
1,8.25,390.4009929,0.61564002,10.5821185,0.00208,-52.5110001,6.9168909,1.2392508555,97.17187315,16.3345796,24.94,-0.1460160825,0.3528526315,2.350089776,-13.405,-11.52,369.4,7.212,2.088,-0.890117803,61.57,66.18816679,11.3254237,12.24438925,5.3489888145,5.969742264,306.65
1,8.75,390.5780654,1.0505473415,10.63007476,-0.06385,-42.95729822,11.352115395,7.055174232,97.208398385,17.265285,77.22,-0.1233409425,0.3245606735,2.264140501,-13.405,-11.72,373.15,26.43,4.166,0.619985764,57.07402259,62.3332993,11.965,13.57372925,6.138005491,6.500126991,308.35
1,9.25,390.5947127,0.584712371,10.9126145,-0.05255,-15.5866611,19.1186491,17.190895435,97.26379914,18.29507215,309.05,-0.138350562,0.3456304225,2.058505892,-13.4,-11.765,386.85,124.95,26.41,1.150577866,51.325168965,52.58724615,14.54,16.0844078,8.041109549,9.5783502575,311.45
1,9.75,389.53986985,-0.4037752515,10.774719955,-0.1557277935,29.22322548,32.764070535,24.43389196,97.29619918,20.0606733,542,-0.116134374,0.3184469585,1.5521950805,-9.45,-11.145,404.05,264.55,44.385,-0.643163043,44.797548465,44.354384975,17.238113,18.92794015,11.092991,12.516390785,316.7
1,10.25,388.6738222,-1.303977097,10.71906565,-0.189498885,76.62272446,45.55909036,19.743448245,97.331247645,21.92198555,748.95,-0.08695,0.275109126,1.120973247,-2.3955,-9.29,425,361.45,51.475,-5.010619194,38.705,40.05040171,20.10805925,21.555,15.08762049,15.80957903,326.15
1,10.75,387.5037281,-2.365463547,10.362400505,-0.22366454,164.5622384,49.214510105,12.030995875,97.323467215,23.6561768,932.5,-0.0903,0.2814794385,1.035868443,4.9465,-7.2075,444.7,447.75,58.885,-4.889575737,34.595600505,33.98386865,22.2609052,23.6569878,19.21347157,19.903022365,334.05
1,11.25,387.4233655,-2.6021255005,10.0327836815,0.03985,208.630465,35.13083,12.07514216,97.293781335,25.2891765,1093,-0.118489283,0.323506729,1.3233420795,11.68,-4.7875,460.55,521.8,65.145,-2.2582280195,29.25843325,30.738622205,23.98371615,25.23,21.874727875,22.52828316,339.35
1,11.75,387.22987065,-2.419115248,10.026992925,-0.0862,240.4610754,37.43412374,7.0869310775,97.254150195,26.1399592,1224,-0.180936524,0.4015519195,1.4858849135,13.575,-2.295,473.65,583.45,69.935,-0.453592018,27.44485133,28.942389195,24.99389495,26.08,23.18281567,24.159810455,344.8
1,12.25,387.3633839,-2.389009455,9.7414524705,-0.0446,277.7094512,42.40383197,5.7141623675,97.22208457,27.04029405,1328,-0.2031782345,0.424459241,1.523819958,14.215,0.4735,481.95,634.85,73.66,-2.444566876,24.190080795,27.80405736,25.8015112,26.7845441,25.029655325,25.5237614,349.4
1,12.75,386.5037949,-2.42331861,9.579848839,-0.01402,268.2464713,39.34594736,4.015808055,97.16507397,27.597156,1400,-0.207763373,0.431145672,1.687205716,19.535,2.743,490.65,664.8,75.72,-1.872966546,22.550814185,26.00006745,26.45,27.31,26.27053374,26.46622764,351.2
1,13.25,386.2439808,-2.639480591,9.049379198,-0.0554,301.184169,40.14951098,3.47521678,97.099729125,27.72711925,1435.5,-0.2228671395,0.4457667885,1.682370775,26.61,3.073,494,677.75,77.015,-1.55607345,23.031456485,24.894081705,27.2392792,27.67,27.46785414,27.31322072,354.15
1,13.75,387.0233422,-2.4867713635,8.9084723965,0.004225,259.5818966,28.71161228,2.1615906415,97.0464173,28.18379395,1444.5,-0.2174329345,0.4390910235,1.790517523,26.735,5.6985,496.45,679.7,76.78,-2.949349995,22.20818505,24.076009295,27.505,28.01,28.29793965,27.53222103,356.4
1,14.25,387.6960664,-2.634214242,8.675686471,0.098584268,263.74291215,33.63100508,5.4948455025,97.002623085,28.3086194,1412.5,-0.2153008815,0.4379394605,1.716152518,21.345,8.66,497.75,658.25,76.03,-0.365914203,21.26371452,23.86795929,27.71094275,28.49,29.45816225,28.79245883,357.9
1,14.75,386.1221173,-2.806268135,8.559164407,-0.0132,265.0575634,34.52772274,0.8444968605,96.973499335,28.6115573,1361,-0.219318902,0.439784731,1.8300509915,20.11,10.725,499.45,630.85,74.215,-2.183294778,21.00669723,22.98086546,27.995,28.85590545,29.915821095,28.982849665,358.05
1,15.25,387.96281915,-2.5898252285,8.5179530585,0.107020492,231.86533775,25.53594306,2.6142550015,96.94302301,28.7103851,1267.5,-0.2163306705,0.4411291315,1.8546364655,23.82,14.655,497.55,581.7,70.125,-0.5073877425,20.065,21.96868357,28.10283825,29.31817445,30.84799677,29.785644175,358.75
1,15.75,387.8257609,-2.3125236445,8.496106014,-0.0262,210.76101625,24.210805805,0.0809,96.939215655,28.86721405,1134.5,-0.238102084,0.46370056,2.021853972,26.76,15.07,492.75,513.9,63.18,0.8569511835,20.36,21.54526283,28.17229435,29.155,31.117729135,30.09501622,357.25
1,16.25,387.73844675,-1.906778176,8.780241095,-0.002915,155.4840581,21.286244165,-1.516404755,96.917660575,28.704396,918.5,-0.269397297,0.490200975,2.043171835,26.76,15.08,487.8,431.15,55.48,-0.6875861325,20.03,21.54445356,28.10035865,28.94,30.859180895,29.99288869,358.75
1,16.75,387.3884457,-1.4144822725,8.9530643845,-0.0424,103.379159,16.63491393,-2.624601157,96.917546425,28.31146445,754.8,-0.2448100065,0.467053509,1.961147753,24.98,15.07,480.5,331.05,45.725,0.5093159745,19.697755245,22.238676375,28.0442173,28.72,30.18746728,29.06121577,356.75
1,17.25,387.2400913,-0.99300302,9.225311502,-0.06815,61.047385015,11.24574957,-5.376173041,96.929304255,28.0817738,549.15,-0.221882101,0.445738975,2.0019748015,19.76,14.885,473.35,231.75,36.315,1.919890325,21.257170015,25.125201175,27.6192271,28.36,28.69417258,27.96676382,356.6
1,17.75,386.44392615,-0.429582912,9.8029266485,-0.0517,13.903048475,5.1836037015,-7.198726633,96.93519352,27.4639636,345.75,-0.163190439,0.378327867,1.8889774715,13.58,12.72,464,143.3,24.735,3.798418055,23.402396205,27.20920031,26.985,27.9474828,26.76321756,25.603948705,354.85
1,18.25,384.6567423,0.0041,10.41210667,-0.08145,-13.77340353,5.140581495,-10.50218992,96.937005375,26.3474725,140.05,-0.119508817,0.325328613,1.447762597,9.84,9.745,452.65,55.955,12.745,4.666263511,27.974100665,31.454024085,26.01859095,26.44,24.37326961,22.67753686,349.75
1,18.75,384.92997365,0.157368729,10.721063345,0.07005,-7.5090210435,-0.435842368,-13.18214274,96.97149995,25.2109509,13.235,-0.04215,0.19121703,0.8664044925,6.4175,9.03,439.75,0.2645,1.666,3.591845204,30.50488268,34.52998991,24.11017675,24.59,20.971913945,19.919664745,344.55
1,19.25,385.45971715,0.0751290975,10.846472615,0.208564787,-6.228311977,0.1141455115,-13.772821315,96.991938645,24.0836382,0.105,-0.01505,0.11495837,0.709346722,0.934,6.938,428.55,-6.436,1.278,1.68193194,34.225,38.67519593,22.1338448,22.32107775,17.97123659,17.371472015,339.05
1,19.75,385.84142355,0.1987647455,10.99681507,0.06865,-4.4328748175,-0.0749,-11.910349065,97.022037,22.78773925,0,-0.006905,0.07725,0.8660283475,-0.363,4.889,416.9,-5.6985,1.6105,2.205718147,37.705,42.17242371,20.60051245,21.045,15.627197065,15.31329899,333.95
1,20.25,385.91355235,0.183935772,11.28461551,0.128258525,-3.7767384205,-0.335985724,-9.5372592635,97.03791538,22.12243605,0,-0.00701,0.0781,0.9236767785,-4.404,2.983,409.55,-4.9775,1.681,3.056076472,40.41332539,46.10774547,19.1498047,19.49702805,13.054564135,13.32226432,329.8
1,20.75,385.5785863,0.307916328,11.4234496,0.0803,-7.4736973665,-0.30242393,-5.684275188,97.068420505,21.731311,0,-0.006985,0.0773,1.1245610995,-6.6955,1.0935,403.9,-4.2435,1.7635,2.026171134,43.70052133,50.61209067,18.229438,18.52624785,11.59358444,11.70947434,327.6
1,21.25,387.1055289,0.225771013,11.62755092,0.163675813,-6.8745023305,0.4412193415,-4.4728278765,97.094793925,21.2517693,0,-0.008675,0.0865,1.3296338945,-6.7575,-0.159,401.25,-4.0335,1.9045,0.585441433,45.73,53.42202267,17.4337283,18.165,10.8076738,10.15586557,325.95
1,21.75,387.2401496,0.53712877,11.60435329,0.0661,-12.777707085,-0.130349023,-2.717843884,97.109711285,21.095195,0,-0.014,0.1094666505,1.423260644,-8.29,-1.7355,397.8,-3.86,1.7435,1.221267119,46.10941004,53.76342203,16.75901685,17.49217495,10.170928415,9.58890221,323.75
1,22.25,388.2220699,0.623050236,11.74593303,0.163009623,-23.620254245,-0.0164,-4.139582977,97.12944808,20.49114805,0,-0.02425,0.143351659,1.4803574365,-10.945,-3.026,396.35,-3.5165,1.8225,-1.756709033,47.141184315,56.14011698,16.5928191,17.30308185,9.662919491,9.55938968,322.8
1,22.75,388.1749672,1.166830181,11.80021378,0.159437119,-39.340719045,-0.13338454,-3.200255008,97.13557209,20.1083108,0,-0.0561,0.2200122525,1.714094344,-12.48,-4.326,394,-3.837,1.531,0.193334983,48.318054915,56.99028683,15.69392145,16.88,9.2839077925,9.248684492,322.05
1,23.25,388.5565067,1.215921409,11.80816781,0.130553782,-42.043082625,-0.000858,-3.8577014965,97.11690121,19.81251655,0,-0.08005,0.2628120495,2.012229468,-13.225,-5.5085,391.25,-3.703,1.4995,-1.812100009,49.146069375,57.95934439,15.13390265,16.69984145,9.177556502,9.171048278,320.65
1,23.75,389.136184,1.205823523,11.53442049,0.0818,-44.38896681,0.224755942,-4.0638519895,97.123042245,19.3418075,0,-0.0922,0.283325347,2.022046529,-13.375,-5.995,390.45,-3.661,1.36,-1.322137375,50.14769736,59.73338365,14.76192345,16.04313275,8.7392941425,8.912007954,317.1
2,0.25,380.99809955,1.849579196,13.190739255,0.224724823,-28.8560478,1.642808323,-5.490216172,97.0613153,19.5128756,0,-0.0818,0.2632312835,1.8342158305,-9.09,-5.5495,397.3,-3.846,1.4605,-2.3781883975,55.44,70.300060045,17.4531966,17.16777375,9.636231584,5.84929165,327.3
2,0.75,380.8650659,1.875171095,12.99625005,0.000118,-37.0758419,-1.8645167905,-3.979168909,97.06963869,19.3704506,0,-0.08875,0.274767864,1.885256971,-10.09,-5.994,394.65,-3.4065,1.4625,-1.990582551,55.465268365,67.33514377,16.57757695,16.4838559,8.552100915,6.073884515,326.55
2,1.25,381.1026197,1.523593732,13.08598537,0.141410242,-34.436755775,-2.1854826035,-2.440423617,97.0621101,18.9128439,0,-0.101198332,0.29541406,2.1417287745,-10.63,-6.0355,392.15,-3.32,1.509,-1.519629194,57.200511385,66.43861246,16.2519038,16.1474519,8.272558766,5.788593894,328.25
2,1.75,380.4403203,1.904455544,13.0735608,0.0186,-39.481682,2.151893601,-3.4700230455,97.067622315,18.48722375,0,-0.0947,0.285807277,1.94059651,-11.18,-6.036,389.75,-3.382,1.414,-0.96316156,58.104572405,69.17243979,15.79429825,15.73676215,8.258978716,4.952680128,323.75
2,2.25,380.8701782,2.022483102,12.87759053,0.0321,-54.8911356,8.547149916,-1.474156951,97.047060745,18.36268855,0,-0.1124790205,0.3099863275,1.9214969145,-11.94,-6.037,388.15,-3.4825,1.2865,-2.075056774,57.662496945,66.73989711,15.82322175,15.4565092,7.8403650625,5.473042392,322.8
2,2.75,380.53656685,2.2846003805,12.69819184,-0.2194239675,-45.84251489,3.998310713,-2.9909743165,97.029896615,18.5178192,0,-0.1068756005,0.3026456315,2.111621673,-13.055,-6.0455,387.4,-3.297,1.382,-1.654802605,58.422887835,70.04674221,15.65053735,15.56530245,7.360315423,4.913120024,324.3
2,3.25,381.06396775,2.662851469,12.64669584,0.0632693835,-54.91588833,12.886144965,-2.990508798,97.0109024,18.06325235,0,-0.1321637545,0.335055769,2.327908187,-13.32,-6.19,385.7,-3.297,1.238,-1.1337965435,60.0183748,69.13265661,15.11665225,15.0224297,7.1850038565,4.9143615785,323.9
2,3.75,380.35972755,1.5423333115,12.64891811,-0.0984,-54.54004392,10.05512258,-0.527724411,96.98981655,18.25157705,0,-0.119325177,0.3193779205,2.126791213,-13.32,-6.5,386,-3.133,1.35,-1.32064809,58.276735435,69.152642735,15.48710105,15.2811857,7.1203633965,4.954579254,322.7
2,4.25,379.8516041,1.831421362,12.446557735,-0.02545,-63.54671238,10.97005877,-2.037955503,96.97434732,18.19109035,0,-0.1113170415,0.3085130195,2.162641161,-13.31,-7.019,384.8,-3.19,1.251,-1.1471106315,58.845,69.11529482,15.11431725,14.8485928,7.494899981,4.974653058,321.2
2,4.75,379.4678017,1.503486692,12.53590917,0.0249,-52.01551357,5.630523089,-1.8640162675,96.975126545,17.87971235,0,-0.1125690255,0.3109164295,2.241249972,-13.33,-7.27,382,-3.176,1.183,-0.8428988545,59.595,69.10618105,14.93505265,14.476896,7.689529819,5.308464899,320.3
2,5.25,379.4789003,1.682098917,12.504855965,-0.106025846,-55.94660532,6.538861509,-1.5770594655,96.978601935,17.73766545,0,-0.1407150335,0.3472220665,2.2737181345,-13.38,-8.2695,381.25,-3.115,1.1935,-1.338846871,59.3869347,70.3335848,14.9191562,14.27442185,7.3897860815,4.9340616035,321.75
2,5.75,379.5839013,1.798822793,12.409295015,0.0559,-58.25336585,9.121734846,-1.7550806205,96.984032975,17.54481605,0,-0.1271727635,0.32735928,2.321845098,-13.36,-8.655,380.25,-3.114,1.2195,-0.954014178,59.893382925,70.621098075,14.57539115,13.99568785,7.039404314,4.7943734135,320.3
2,6.25,380.07388885,1.2216452905,12.129852355,0.01921,-54.953448535,7.600280191,-1.4975025965,96.99267803,17.2247397,0,-0.1161785935,0.3143407565,2.30822425,-13.245,-8.815,379.1,-3.21,1.1025,-1.0402200905,61.44870959,70.19595253,14.1169763,13.711727,7.035765073,4.7255038245,318.95
2,6.75,379.8534512,1.233423878,11.80283895,-0.129785939,-48.585234345,7.815917498,-1.851843601,97.00685908,17.03225175,0,-0.1214384905,0.3218893595,2.288793042,-13.23,-8.94,378,-3.1425,1.1855,-0.326743822,62.104126095,71.388927,14.0590518,13.51890835,6.979209235,4.739097799,318.35
2,7.25,379.24759015,1.309077,11.7911373,0.0441,-49.932208365,9.2268044,-1.659555753,97.03668931,16.71388795,0.001,-0.1418169195,0.3482870915,2.4173835955,-13.2,-9.45,376.95,-2.982,1.1495,-0.86672774,61.25,71.21916574,13.96804665,13.5112914,6.6153778925,4.626285088,318.95
2,7.75,378.9645134,1.625186562,11.65193802,-0.01665,-70.2759669,15.42226916,0.4613181395,97.072789005,16.8164147,7.803,-0.1406146575,0.3458359585,2.3040738135,-13.315,-10.14,377,0.804,1.6725,-0.788736029,61.86,71.52432699,14.11488085,13.43540795,6.717289279,4.6592665465,318.55
2,8.25,379.30501485,1.1915842725,11.74517557,0.1687107515,-38.57380017,15.01516137,9.975050211,97.103760105,17.23361475,65.625,-0.126946402,0.329614281,2.3072686815,-13.17,-10.75,378.45,30.825,4.6965,0.1544263935,58.31,65.801629025,14.7791864,14.8013734,7.997662878,6.074428581,318.3
2,8.75,381.9334936,0.7310205345,11.87846907,0.5731979005,-32.71669218,33.88986727,29.150285795,97.15517275,17.7366404,257.6,-0.1313167105,0.3359454395,2.236921661,-12.84,-9.98,389.4,126.6,20.93,1.807159588,50.1437673,52.482954935,16.54781595,16.8990026,9.6984682145,9.576799796,324
2,9.25,383.0585558,0.384621677,12.04223553,0.09485,13.12394179,41.301671245,27.60807808,97.202434465,19.5834455,437.1,-0.1592474135,0.3720579885,1.8450441365,-9.36,-9.275,406,122.1,38.11,1.8677964915,44.557740295,44.26548059,19.2022579,19.64408195,11.992795915,12.6533396,327.85
2,9.75,383.5881487,-0.839307075,11.92620591,0.149945538,57.47682804,43.483739315,35.87171866,97.22577349,21.60621085,652.8,-0.1404378475,0.3514327745,1.418203711,-6.484,-7.662,426.3,290.5,49.5,-0.2970321235,37.76,38.345162825,21.52278835,23.3643418,15.290011245,17.09572058,333.4
2,10.25,383.8772747,-1.711820799,11.99007153,-0.197774507,135.1087411,52.937314,23.14226744,97.20554001,23.5945361,877,-0.0951,0.289130348,1.042579155,-0.2975,-6.08,447.15,437.2,56.335,-1.655727052,34.77,32.96694341,24.1310777,25.81499005,19.588357325,21.03344062,343
2,10.75,382.7953866,-2.69887462,12.21703298,-0.445023144,201.5043998,56.13565731,9.517409528,97.17926453,25.1068916,1042,-0.0913,0.285875349,1.094804499,6.769,-4.692,463.6,517,62.61,-1.893499065,31.675,30.01107122,25.9359285,26.7121621,21.81670718,25.29552462,352.1
2,11.25,381.5837445,-2.7763704855,11.96446854,-0.783693776,210.8504968,52.531001545,-1.459314672,97.177752475,26.19045965,1215.5,-0.1631299675,0.3810345335,1.295324121,13.22,-1.3945,478.15,598.85,69.955,-1.639971859,30.2,31.34594671,26.69819405,27.06,24.427536205,23.75178226,358.6
2,11.75,382.35326415,-3.3148200915,11.73402259,0.0456,262.34471515,61.99800343,11.64761295,97.190173005,27.00681195,1363,-0.246498056,0.469694626,1.625243965,16.26,2.305,488.7,667,75.34,-3.7626562235,27.50082223,32.69074588,27.589583,27.72,27.07598061,25.7940698,357.9
2,12.25,381.7281572,-3.16485547,11.0994856,-0.01525,315.7790778,65.88172804,5.850708577,97.13234675,27.5889512,1468.5,-0.267053119,0.485293989,1.5861239485,19.695,5.619,496.8,717.15,79.265,-3.0604209575,24.395,24.83884208,28.25057815,28.7230104,29.507676515,28.45518971,363.1
2,12.75,381.103208,-2.968709577,10.81228983,-0.0178,300.5337564,69.93774493,3.193467144,97.09013882,28.3810067,1574,-0.3235076695,0.540932306,1.661725958,24.51,6.885,503.4,755.5,82.6,-2.090629143,24.08116257,24.01662721,28.865,29.35807315,31.398823585,32.32844929,365.8
2,13.25,381.18722,-2.866871946,10.30637322,0.0524,326.4287928,70.0812797,3.931673582,97.06432532,28.66957905,1620,-0.318693937,0.540603675,1.931203363,28.25,9.03,509.9,780.6,85.6,-4.390144539,23.06326937,23.143244805,29.24928625,29.5805699,32.671825525,32.702123345,370.1
2,13.75,381.27096475,-3.2771504255,10.33451911,0.0174,330.2290006,70.66533132,3.116012368,97.00464272,28.78674385,1626,-0.320315528,0.52865243,2.101173581,29.78,11.09,512.6,775.3,84.1,-2.3148033775,21.565,21.59060232,29.795,30.0147225,32.61792969,33.166481485,372.6
2,14.25,381.5456282,-2.9713212595,10.0906317125,0.0481,323.29229005,64.46088864,2.6633019825,96.961576685,29.4652562,1578,-0.3360185,0.55462854,2.086077949,23.46,14.94,514.1,749.5,82.8,-1.5703291735,21.32,21.432539695,30.0259227,30.27,34.264076935,34.15635123,374.9
2,14.75,383.2974877,-3.2508710525,9.864681124,0.173968309,289.4681268,70.67955605,6.112487661,96.92774274,29.4608354,1507,-0.321893314,0.544215934,1.953578507,24.63,15.3,514.8,710.8,79.87,-2.5474522385,20.755,20.70291977,30.18303785,30.71,34.56047064,35.370500315,377.8
2,15.25,384.2769903,-2.9487913915,9.8677628155,0.190651086,275.50906065,52.04248785,6.775762362,96.89217306,29.579638,1425,-0.318274301,0.535638902,2.11872006,26.8,18.04,513.7,660.3,75.83,-0.630392214,20.305,20.44332387,30.69,31.1123309,34.30431796,37.083588595,379.7
2,15.75,383.5102031,-2.7330808655,9.8757676375,-0.0133,238.3721427,38.45889861,0.64603662,96.87865933,29.5582106,1317.5,-0.357868037,0.568507928,2.216276397,30.43,20.705,508.4,607.45,70.17,-0.137152343,19.96,20.69053811,30.7477905,31.34,34.91356865,35.6849698,379.2
2,16.25,382.33605755,-2.639864244,10.0414641135,-0.0605,192.3962895,38.98924686,-2.276107789,96.84863503,29.2459327,1070,-0.324574843,0.540842348,2.292222002,30.05,21.02,502.3,510.6,61.9,0.740206256,20.24509041,22.19766969,30.79,31.065,34.060564015,35.41051891,377.5
2,16.75,381.94625565,-1.860372555,10.27162061,-0.00668,140.5777236,23.9080625,-1.208225426,96.83929908,28.9335755,947.5,-0.287716819,0.513626209,2.346199028,26.825,20.46,498,431.7,54.085,3.7556841285,22.04604872,24.127762575,30.65,30.94,33.25927589,34.634810925,374.7
2,17.25,381.663102,-1.525350115,10.76935686,-0.12888209,97.70307029,26.786205215,-3.5896011705,96.84187176,28.47826545,740.35,-0.2917133035,0.5110737775,2.207601188,24.675,18.405,486.3,326.15,43.805,4.08478496,23.69,25.35783555,29.7048736,30.3752846,31.57300279,34.2017229,370
2,17.75,381.23516195,-0.9406962345,11.80050646,-0.156832604,63.30976691,16.75399836,-6.928778071,96.84962853,28.3938328,529.95,-0.268471253,0.487704181,2.165494928,20.2,17.07,479,225.6,33.925,3.0571204415,25.51131398,27.390336255,28.8548533,29.30277,29.155109335,32.0736371,368.6
2,18.25,379.62133675,-0.3157970475,12.15740675,-0.2571407695,9.029070039,8.115211058,-11.65340595,96.84106711,27.7164574,286.9,-0.24286996,0.468285042,2.084946913,17.345,15.21,469.35,120.25,20.9,7.8658771655,26.22192349,30.418214115,27.86,28.71388125,27.070588905,27.568949735,365.4
2,18.75,378.0474748,0.133557415,12.1738874,-0.48968988,-7.089905412,4.476814174,-22.54894213,96.87794932,26.4463181,79.07,-0.117487459,0.324052237,1.681751596,11.38,14.59,459.7,32.275,7.197,5.706300411,29.90339273,36.32347458,26.12,27.20341635,23.44252031,23.08905637,361.5
2,19.25,377.7255733,-0.159823917,12.54674236,-0.0152,-10.70480742,2.621077545,-15.76545442,96.90938679,25.4116625,5.413,-0.071,0.250872523,1.04688232,6.5845,11.035,448.4,-3.406,1.3925,3.507236344,33.735,40.28095237,24.6112169,25.449452,20.33762321,19.23046062,357.55
2,19.75,378.3262183,0.0517,12.73679423,0.167049488,-5.59779039,-2.160831188,-13.64349662,96.95088822,24.5534107,0,-0.0474,0.204729503,0.822942184,1.023,9.04,436.4,-6.227,1.408,1.847376054,36.52,45.94152138,23.4152039,23.6909002,18.33629111,15.56269184,355.1
2,20.25,378.137133,0.208750883,13.14291355,0.183908782,-6.747627059,0.258396975,-13.52314627,96.99186018,23.4575628,0,-0.0521,0.213317441,0.97906013,0,6.519,426.8,-5.386,1.585,2.342484535,39.625848315,50.94618961,21.9886037,22.09,16.72908334,13.1054951,347.4
