DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,NETRAD,PPFD_IN,PPFD_OUT,PPFD_BC_IN,TA,RH,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,PA
1,7.25,-0.64,-1.178,0.043,-64.09325,0.209,-0.1605,389.348,451.16,-50.055,0,0,0,-10.1825,82.8,0.5865,-2.91475,-2.1455,-0.8385,-0.7425,1.638,1.9085,-2.6115,-2.271,-3.1995,-1.152,-0.07675,-0.297,-3.8795,-4.9465,98.145
1,7.75,-1.1545,-1.334,-0.13775,-59.4315,0.2315,-0.04925,389.35975,452.723,-46.7575,0,2.7055,0,-10.2625,83.35,0.57175,-2.98425,-1.992,-0.74175,-0.7935,1.57725,1.887,-2.598,-2.2155,-3.28775,-1.014,0.136,-0.368,-3.89925,-5.112,98.159
1,8.25,-0.9005,-1.0025,0.5935,-50.041,0.23025,-0.13125,388.38,452.666,-30.1875,14.3525,5.03275,0.00025,-10.285,82.5,0.58225,-3.08175,-1.982,-0.9605,-0.793,1.4095,1.93825,-2.61225,-2.27425,-3.02475,-1.089,-0.113,-0.3345,-3.9075,-5.13375,98.21325
1,8.75,-0.84575,-1.4015,1.715,-39.79075,0.2555,-0.17675,388.5285,451.987,-1.594,36.638,7.965,0.04875,-9.984,80.525,0.68475,-3.00225,-2.27075,-0.918,-0.683,1.44825,2.018,-2.60525,-2.249,-3.46525,-1.01,0.1135,-0.44525,-3.88575,-5.13375,98.26975
1,9.25,-1.08575,-1.4855,4.319,-36.974,0.3075,-0.2545,388.731,451.129,8.0315,67.455,10.0975,0.261,-9.7625,78.1,0.862,-3.00475,-2.2815,-1.19475,-0.6695,1.66975,1.9715,-2.595,-2.321,-3.27775,-1.056,-0.474,-0.95975,-3.817,-5.13375,98.261
1,9.75,-1.38975,-1.7855,6.377,-28.79825,0.3855,-0.21,389.015,451.04,17.4335,110,12.67,0.66575,-9.28225,76.625,0.91275,-3.2125,-2.477,-0.996,-0.65725,1.5695,2.01,-2.61425,-2.358,-3.1675,-1.119,-0.85625,0.17875,-3.8355,-5.0875,98.2765
1,10.25,-1.097,-1.454,10.586,-11.84,0.417,-0.322,388.00875,450.336,30.9455,146.67625,15.455,0.763,-8.645,73.8,1.057,-2.8985,-2.26725,-0.74,-0.6035,1.857,2.0095,-2.5765,-2.3515,-2.99975,-1.251,-0.3365,0.13575,-3.769,-5.11875,98.263
1,10.75,-1.588,-2.048,13.4195,1.042,0.474,-0.177,386.9205,449.317,42.4425,194.525,17.7675,0.97,-7.93,72.2,1.076,-2.50975,-2.24725,-0.871,-0.65275,1.6805,2.0345,-2.57925,-2.38375,-2.895,-1.37875,-0.772,-0.46925,-3.72075,-5.105,98.311
1,11.25,-1.9975,-1.976,19.23825,11.2285,0.4515,-0.152,387.471,448.8975,47.8225,222.825,19.6925,1.37675,-7.66,69.47,1.04425,-2.31375,-2.397,-0.96875,-0.675,1.53825,2.14675,-2.60125,-2.4305,-2.6735,-1.4415,-0.7435,-0.702,-3.714,-4.97,98.266
1,11.75,-2.2175,-2.507,18.5095,6.3345,0.4775,-0.09975,388.12,448.497,52.7525,231.325,20.395,1.62475,-7.102,69.065,1.1215,-1.67275,-2.41425,-1.071,-0.60975,1.3665,2.26125,-2.61275,-2.41175,-2.4755,-1.63525,-1.36225,-0.89025,-3.5925,-4.7685,98.32875
1,12.25,-1.841,-2.13925,26.54925,16.1095,0.484,-0.17625,387.363,447.493,57.5475,246.3,22.2225,1.46775,-7.015,67.9425,1.13175,-2.026,-2.13325,-1.1935,-0.6485,1.317,2.084,-2.6265,-2.41,-1.84,-1.49425,-1.30025,-0.437,-3.383,-4.8115,98.30525
1,12.75,-1.95825,-3.121,23.736,6.421,0.459,-0.14125,386.87625,447.138,62.0425,246.175,21.4375,1.619,-6.7935,67.64,1.10725,-1.85025,-2.1065,-1.1905,-0.64325,1.259,2.0815,-2.645,-2.42425,-2.015,-1.595,-1.14425,0,-3.4145,-4.77375,98.2405
1,13.25,-2.57275,-2.985,22.413,13.2395,0.46275,-0.036,387.10325,447.3865,50.685,231.825,20.4325,1.7715,-6.7535,66.8875,1.091,-1.81,-2.2565,-1.28775,-0.7055,1.311,2.156,-2.68025,-2.465,-1.353,-1.541,-1.28625,-0.157,-3.40325,-4.74975,98.2435
1,13.75,-1.923,-2.252,18.7705,20.5245,0.48075,-0.42,387.21875,446.83,47.33525,214.675,19.245,2.007,-6.6505,66.26,1.192,-1.70825,-2.22975,-1.36,-0.62525,1.18925,2.14475,-2.6655,-2.3635,-1.363,-1.445,-1.52,-0.29875,-3.4115,-4.615,98.282
1,14.25,-1.7545,-1.84275,19.1845,9.803,0.4865,-0.062,388.35925,446.797,43.1025,171.5,16.3775,2.32125,-6.752,65.2625,1.13225,-1.738,-2.31525,-1.48525,-0.586,1.32925,2.1475,-2.676,-2.367,-1.218,-1.69675,-1.1835,-0.3885,-3.404,-4.56,98.33425
1,14.75,-1.9565,-1.913,19.836,4.96375,0.46925,-0.2,387.7505,446.58075,34.4125,162.4,14.4825,1.40825,-6.722,65.215,1.1475,-1.7025,-2.405,-1.52975,-0.62175,1.412,2.079,-2.678,-2.35775,-1.861,-1.64775,-1.5875,-0.379,-3.36925,-4.4485,98.359
1,15.25,-1.501,-1.4495,11.911,-1.0935,0.44525,-0.165,387.2705,447.1675,25.795,144.713,12.7675,1.14925,-6.6895,65.625,1.13575,-1.585,-2.3905,-1.535,-0.59,1.449,2.0435,-2.6925,-2.36975,-1.643,-1.6855,-1.28,-0.63475,-3.31925,-4.42225,98.34375
1,15.75,-1.748,-1.5625,6.47075,-16.4165,0.401,-0.16,387.76325,447.6365,16.525,99.65,11.0575,0.7965,-6.73825,67.65,1.03725,-1.6,-2.4355,-1.638,-0.61675,1.506,2.1025,-2.7205,-2.36225,-1.853,-1.69025,-1.228,-0.4275,-3.2685,-4.4785,98.303
1,16.25,-1.219,-1.235,9.731,-31.9065,0.356,-0.146,387.3885,447.69725,0.764,61.0375,9.3025,0.58675,-6.9345,69.5425,0.946,-1.49825,-2.37,-1.74425,-0.63225,1.5745,2.2165,-2.647,-2.3215,-2.096,-1.62825,-1.3815,-0.226,-3.1985,-4.36375,98.38
1,16.75,-0.6155,-0.5905,6.555,-35.151,0.29125,-0.12275,386.9565,448.76825,-16.62,28.1975,7.265,0,-7.024,70.94525,0.8675,-1.347,-2.378,-1.74,-0.645,1.77525,2.24125,-2.72825,-2.402,-2.042,-1.458,-1.32975,-2.007,-3.19175,-4.36425,98.38525
1,17.25,-0.81825,-0.86375,5.776,-48.1425,0.26975,-0.066,387.3265,448.443,-36.23,0,0,0,-7.22,72.775,0.813,-1.279,-2.435,-2.222,-0.5535,1.583,2.1785,-2.72725,-2.39,-2.497,-1.319,-1.1895,-2.699,-3.20275,-4.36975,98.355
1,17.75,-0.46675,-0.8575,3.117,-46.548,0.208,-0.07675,388.33225,448.1475,-44.575,0,0,0,-7.765,75.5,0.663,-1.5235,-2.542,-1.696,-0.58925,1.454,2.1235,-2.682,-2.347,-3.5395,-1.5675,-1.13,-2.61975,-3.2435,-4.35925,98.29575
1,18.25,-0.27525,-0.71925,2.648,-45.77725,0.175,-0.04825,387.361,449.013,-43.25475,0,0,0,-8.0175,77.925,0.591,-1.65025,-2.33975,-1.442,-0.551,1.284,2.21925,-2.7625,-2.39225,-2.58475,-1.38375,-1.078,-2.03925,-3.2805,-4.43375,98.328
1,18.75,-0.41625,-0.676,2.2025,-48.1435,0.17825,-0.0795,388.3535,447.97975,-47.6775,0,0,0,-8.3825,77.925,0.6025,-2.0195,-2.2575,-1.045,-0.62975,1.488,2.3175,-2.7675,-2.3325,-2.9745,-1.225,-0.9075,-1.62525,-3.30375,-4.5815,98.2945
1,19.25,-0.516,-0.5455,2.169,-54.955,0.205,-0.168,389.948,448.48775,-49.3,0,0,0,-8.73975,78.3,0.6265,-2.28125,-2.0965,-1.0085,-0.63075,1.6525,2.161,-2.774,-2.365,-3.01225,-1.13025,-0.69,-1.847,-3.372,-4.5855,98.291
1,19.75,-0.467,-1.08725,1.5715,-60.8955,0.23775,-0.097,389.456,448.81075,-49.785,0,0,0,-8.7975,79.4,0.61125,-2.744,-1.97175,-0.83225,-0.65025,1.78575,2.04925,-2.7745,-2.4655,-3.1825,-1.24375,-0.54325,-1.193,-3.38,-4.58475,98.29525
1,20.25,-0.88925,-1.212,0.7715,-70.024,0.23,-0.20925,389.69825,449.002,-50.01,0,0,0,-8.86375,79.53775,0.605,-3.0345,-1.69825,-0.9315,-0.724,1.76975,2.00275,-2.75575,-2.462,-3.26325,-1.3055,-0.2525,-1.154,-3.412,-4.585,98.282
1,20.75,-0.9395,-1.5945,3.043,-54.20975,0.262,-0.0815,388.652,450.56925,-47.154,0,0,0,-9.096,79.85,0.604,-3.08125,-1.82575,-0.785,-0.75175,1.77725,1.9375,-2.7375,-2.39925,-3.1585,-1.26375,-0.51025,-1.17625,-3.43625,-4.5845,98.289
1,21.25,-0.9745,-1.978,1.3195,-61.162,0.329,-0.127,389.06,449.41425,-49.115,0,0,0,-9.1775,79.625,0.64675,-3.0455,-1.802,-0.943,-0.7355,1.66525,1.9315,-2.7295,-2.45475,-3.1195,-1.188,-0.214,-0.61225,-3.51075,-4.56825,98.298
1,21.75,-0.38,-0.60025,3.4245,-59.6045,0.272,-0.103,388.358,450.15375,-50.76,0,0,0,-9.2525,79.25,0.65,-3.06025,-1.8995,-0.77725,-0.7525,1.74,1.88425,-2.7265,-2.46,-3.0535,-1.26925,-0.25125,-0.459,-3.469,-4.68875,98.317
1,22.25,-0.78025,-1.281,2.24925,-58.832,0.266,-0.168,387.87,449.807,-49.0725,0,0,0,-9.2725,79.475,0.637,-3.0235,-1.8885,-0.77825,-0.754,1.682,1.83225,-2.7335,-2.451,-3.1905,-1.16025,-0.26125,-0.62275,-3.46925,-4.75275,98.299
1,22.75,-1.277,-1.7845,4.6635,-54.7395,0.244,-0.0745,388.04825,449.7935,-48.3775,0,0,0,-9.2125,79.725,0.575,-3.0785,-1.893,-0.841,-0.75975,1.68075,1.902,-2.70925,-2.455,-3.307,-1.1995,-0.4205,-0.843,-3.52275,-4.766,98.259
1,23.25,-1.06025,-0.825,3.027,-66.429,0.229,-0.20575,388.179,450.10975,-49.57575,0,0,0,-9.2025,79.725,0.6595,-3.1315,-1.8915,-0.851,-0.75325,1.8475,1.89625,-2.70925,-2.4425,-3.392,-1.26875,-0.5415,-0.672,-3.5105,-4.766,98.219
1,23.75,-0.89,-1.0655,1.402,-58.6805,0.273,-0.1445,389.677,450.09575,-50.6525,0,0,0,-9.5375,80.725,0.6865,-3.10125,-1.97025,-0.95375,-0.7495,1.678,1.81625,-2.671,-2.4505,-3.134,-1.259,-0.313,-0.52925,-3.578,-4.766,98.214
2,0.25,-0.57125,-0.59975,0.19675,-57.51325,0.0935,-0.083,382.369,349.8305,-57.50175,0,0,0,-9.7,77.8,0.3525,-2.9285,-1.5085,-1.148,-0.7,0.355,1.0425,-2.035,-2.04525,-3.27975,-1.5995,-1.533,-0.62425,-3.62325,-3.42425,98.42325
2,0.75,-0.469,-0.529,0.22,-55.57825,0.097,-0.08,381.5895,349.2385,-55.6625,0,0,0,-9.91,78.575,0.3885,-2.919,-1.4815,-1.0815,-0.733,0.486,1.0925,-2.01,-2.099,-3.6725,-1.6115,-1.4445,-0.712,-3.67825,-3.612,98.45425
2,1.25,-0.43975,-0.6915,1.049,-55.06275,0.0995,-0.1365,381.8615,348.97525,-55.77,0,0,0,-10.195,79.15,0.33525,-2.8625,-1.5455,-1.0665,-0.6815,0.4775,1.031,-2.017,-2.074,-3.456,-1.7725,-1.49225,-0.5255,-3.7025,-3.622,98.4555
2,1.75,-0.4835,-0.69875,0.0655,-53.268,0.15525,-0.07525,381.55725,350.02625,-55.535,0,0,0,-10.2175,79.325,0.339,-2.9045,-1.4625,-1.1015,-0.749,0.4045,1.095,-1.99225,-2.019,-2.88025,-1.68225,-1.614,-0.639,-3.73375,-3.5125,98.40475
2,2.25,-0.45725,-0.9465,0.392,-52.62725,0.17575,-0.07525,382.16575,349.45525,-54.5425,0,0,0,-10.335,79.5,0.484,-2.973,-1.5105,-1.1535,-0.7625,0.497,1.04025,-2.0095,-2.002,-3.22825,-1.88775,-1.52325,-0.64575,-3.747,-3.49175,98.39925
2,2.75,-0.477,-0.657,0.21575,-45.41825,0.1595,-0.0705,380.379,348.151,-54.325,0,0,0,-10.3925,79.3,0.49575,-3.0455,-1.6045,-1.123,-0.738,0.552,1.089,-2.02875,-2.07025,-3.34875,-2.007,-1.57025,-0.54875,-3.89275,-3.603,98.40775
2,3.25,-0.399,-0.474,0.318,-44.71975,0.10775,-0.11875,379.8675,348.162,-51.2675,0,0,0,-10.335,79.525,0.3795,-3.0235,-1.556,-1.1315,-0.771,0.4435,0.98325,-2.02525,-2.11625,-3.592,-1.93475,-1.462,-0.7725,-3.9155,-3.65075,98.41575
2,3.75,-0.4615,-0.76125,0.11075,-43.709,0.1185,-0.068,381.78725,349.41175,-55.4975,0,0,0,-10.0525,80.225,0.355,-3.167,-1.602,-1.0865,-0.773,0.6075,1.07375,-2.03975,-2.09925,-3.651,-1.926,-1.578,-0.6285,-3.983,-3.665,98.38675
2,4.25,-0.25,-0.57,0.0685,-44.44,0.097,-0.0885,382.40675,349.63525,-50.8,0,0,0,-9.805,80.2,0.323,-3.1295,-1.6985,-1.153,-0.754,0.4015,1.0665,-2.02125,-2.085,-3.38225,-1.98275,-1.425,-0.7295,-4.07425,-3.66525,98.3495
2,4.75,-0.6195,-0.64,0.2585,-42.61,0.113,-0.08775,382.0895,349.71275,-51.4725,0,0,0,-9.9625,80.475,0.3305,-3.2415,-1.651,-1.108,-0.8215,0.64,1.058,-2.03075,-2.1,-3.6175,-1.92925,-1.524,-0.76775,-4.1315,-3.6625,98.31125
2,5.25,-0.5565,-0.438,0.15,-44.93125,0.1095,-0.094,381.412,349.18725,-51,0,0,0,-10.225,81.8,0.366,-3.1645,-1.6905,-1.143,-0.825,0.586,1.04725,-2.05425,-2.0895,-4.12825,-1.85225,-1.3585,-0.6745,-4.176,-3.65125,98.31875
2,5.75,-0.4455,-0.559,-0.082,-45.481,0.117,-0.0515,382.4175,351.11225,-53.8225,0,0,0,-10.5825,82.025,0.371,-3.2245,-1.582,-1.1635,-0.766,0.453,0.9855,-1.9945,-2.066,-3.05525,-1.92775,-1.435,-0.7025,-4.273,-3.6515,98.3325
2,6.25,-0.588,-0.5955,-0.42525,-41.228,0.171,-0.127,381.131,350.78875,-52.03775,0,0,0,-10.775,81.6,0.415,-3.2845,-1.577,-1.164,-0.8305,0.396,1.05275,-2.02325,-2.136,-3.053,-1.9245,-1.555,-0.63,-4.40025,-3.68325,98.32975
2,6.75,-0.327,-0.3605,-0.3265,-41.69525,0.14475,-0.122,381.154,350.2425,-47.63,0,0,0,-10.77,82,0.413,-3.285,-1.638,-1.199,-0.825,0.461,0.994,-2.01275,-2.10375,-3.216,-1.87475,-1.4735,-0.71025,-4.443,-3.693,98.36425
2,7.25,-0.636,-0.731,-0.0095,-40.7535,0.155,-0.132,380.157,351.696,-46.86,0,0,0,-10.78,82,0.394,-3.235,-1.7135,-1.1965,-0.807,0.47,1.0465,-2.036,-2.076,-3.49225,-1.80675,-1.44175,-0.726,-4.44775,-3.8045,98.384
2,7.75,-0.4175,-0.384,-0.109,-30.51425,0.1705,-0.14,382.803,351.50475,-28.8935,16.4525,5.215,0,-10.5325,81.475,0.4445,-3.111,-1.6205,-1.1965,-0.828,0.489,1.0925,-2.01225,-2.12925,-3.01475,-1.8805,-1.34725,-0.56275,-4.601,-3.82875,98.40625
2,8.25,-0.422,-0.66725,2.644,-21.87925,0.2125,-0.152,382.61325,351.458,0.60725,52.46475,8.8075,0.559,-10.24,79.9,0.5095,-2.8065,-1.774,-1.237,-0.8475,0.6935,1.2515,-2.07725,-2.136,-2.97,-1.948,-1.3635,-0.621,-4.50575,-3.896,98.428
2,8.75,-0.323,-0.282,6.742,-5.68875,0.2505,-0.18875,382.601,350.69925,17.195,98.658,11.91575,1.538,-9.465,77.7,0.50125,-2.9585,-1.975,-1.4345,-0.8305,0.7195,1.3475,-2.0415,-2.125,-3.35,-1.9685,-1.19575,-0.933,-4.44325,-3.9575,98.45225
2,9.25,-0.504,-0.5835,13.66,11.181,0.315,-0.4045,382.03225,350.19525,41.22,164.875,14.6275,2.34325,-8.9225,74.925,0.67,-2.8275,-1.974,-1.6905,-0.802,0.8485,1.2085,-2.04525,-2.153,-3.496,-2.3005,-1.27675,-0.99,-4.42125,-3.938,98.457
2,9.75,-0.37525,-0.194,17.59,34.896,0.38,-0.2575,381.0285,349.144,59.7955,247.975,19.715,3.353,-8.03,72.4,0.77575,-2.493,-1.964,-1.6675,-0.86,0.7005,1.376,-2.08125,-2.0975,-2.7205,-1.872,-1.3545,-1.0745,-4.35325,-3.698,98.48
2,10.25,-0.135,-0.1955,19.74,56.91625,0.4165,-0.166,381.0215,348.611,81.3,300.525,23.3925,4.582,-7.165,70.025,0.9085,-2.263,-2.01,-1.607,-0.7915,0.731,1.44625,-2.05075,-2.109,-2.70725,-2.45525,-1.3965,-2.17325,-4.083,-3.66675,98.47
2,10.75,-0.0455,-0.28,22.6415,80.55,0.42425,-0.1755,379.7715,347.982,98.975,375.4,26.095,5.5815,-6.5245,67.375,0.92275,-2.2025,-2.0385,-1.4905,-0.73,0.6595,1.395,-2.05825,-2.1465,-2.9685,-2.08925,-1.2995,-1.9105,-4.02475,-3.50225,98.46
2,11.25,-0.2715,-0.191,26.7375,94.70725,0.44525,-0.182,380.887,348.44975,104.5,403.1575,29.325,6.35275,-6.239,65.9125,1.05225,-1.9965,-2.209,-1.469,-0.74,0.6045,1.38875,-2.07475,-2.129,-2.7315,-1.81175,-1.392,-2.2835,-3.82825,-3.30875,98.4685
2,11.75,0.11,0.0075,25.545,109.3665,0.4705,-0.1165,382.47975,349.01625,105.15,433.375,28.98,6.50675,-5.84325,64.7725,1.09875,-1.9205,-2.137,-1.4905,-0.7785,0.699,1.4615,-2.0365,-2.195,-3.0935,-2.17,-1.48,-2.61325,-3.60725,-3.25375,98.4755
2,12.25,0.2375,-0.35025,24.479,101.73675,0.47575,-0.228,380.51775,348.27625,129.65,481.55,29.8625,7.1575,-5.61725,63.0325,1.1005,-1.6755,-2.199,-1.6035,-0.77,0.591,1.5235,-2.046,-2.208,-3.007,-2.24675,-1.41225,-2.6675,-3.41075,-3.11675,98.47375
2,12.75,0.1765,0.11025,22.3785,113.05675,0.452,-0.129,382.372,348.6375,135.35,461.075,29.86,7.91,-5.071,63.0325,1.121,-1.6715,-2.303,-1.465,-0.746,0.701,1.5015,-2.066,-2.151,-2.9555,-2.21175,-1.3905,-2.4675,-3.2185,-2.968,98.45625
2,13.25,-0.0135,-0.469,24.5575,93.02,0.4495,-0.213,381.85225,348.51,119.15925,414.075,27.2225,6.6785,-4.92025,60.62625,1.139,-1.4935,-2.182,-1.619,-0.775,0.848,1.5575,-2.0105,-2.184,-3.021,-2.14625,-1.34225,-2.503,-3.008,-2.80575,98.43
2,13.75,0.115,-0.28925,26.569,109.688,0.501,-0.18775,380.622,348.016,128.6,414.3,27.0325,7.0585,-4.65925,60.0175,1.2395,-1.4125,-2.1545,-1.392,-0.7785,0.651,1.47525,-2.07175,-2.16325,-3.36125,-2.2855,-1.508,-2.73825,-2.7925,-2.70775,98.403
2,14.25,-0.296,-0.7985,21.12575,107.09225,0.49275,-0.07225,378.8675,347.916,101.65,362.9,25.45225,6.1275,-4.365,59.595,1.1265,-1.3475,-2.0505,-1.5125,-0.7855,0.805,1.596,-2.0015,-2.21,-3.36575,-2.1305,-1.4285,-2.549,-2.60975,-2.602,98.397
2,14.75,-0.4685,-0.3295,23.78125,75.273,0.50875,-0.184,379.241,346.672,91.3,328.525,21.7,5.60825,-4.45225,59.35,1.0835,-1.3115,-2.0415,-1.4465,-0.787,0.843,1.72725,-2.018,-2.151,-3.26775,-2.33525,-1.3445,-2.80075,-2.429,-2.54775,98.384
2,15.25,-0.307,-0.257,17.6835,58.305,0.489,-0.151,375.976,348.198,80.15,303.4645,20.085,4.86925,-4.49525,58.545,1.107,-1.2585,-1.875,-1.6195,-0.8005,0.83,1.651,-2.0775,-2.14875,-3.364,-2.47975,-1.327,-2.67575,-2.313,-2.5145,98.38725
2,15.75,-0.16525,-0.262,18.20275,49.84425,0.502,-0.081,377.684,348.15325,67.6125,252.125,17.2775,3.888,-4.68675,59.395,1.0905,-1.314,-2.0215,-1.679,-0.7265,0.618,1.8015,-1.9925,-2.11675,-3.5665,-2.218,-1.357,-2.6905,-2.27875,-2.496,98.39725
2,16.25,-0.32975,-0.778,15.103,27.672,0.478,-0.055,381.486,348.27175,35.4625,158.05,13.5425,3.33275,-4.988,60.5625,1.0835,-1.377,-2.064,-1.7115,-0.753,0.78,1.67175,-2.00725,-2.1315,-3.536,-2.1025,-1.4465,-2.832,-2.27025,-2.38375,98.42175
2,16.75,-0.461,-0.60075,9.543,1.1585,0.43825,-0.108,379.666,346.89875,9.345,96.85,10.8575,2.01675,-5.34325,62.3275,1.01725,-1.501,-2.072,-1.682,-0.776,0.996,1.76925,-2.022,-2.144,-3.3695,-2.064,-1.29725,-2.84475,-2.3795,-2.42075,98.43025
2,17.25,-0.43,-0.723,8.618,-17.634,0.43025,-0.041,377.46325,345.794,-13.375,46.015,8.585,1.35875,-5.70725,62.9725,0.871,-1.764,-2.0515,-1.7995,-0.779,0.672,1.7395,-2.048,-2.1315,-3.10075,-2.01975,-1.37275,-2.93175,-2.41925,-2.588,98.415
2,17.75,-0.54325,-0.6735,7.7855,-31.491,0.312,-0.025,379.355,347.37325,-47.066,14.0975,0,0,-6.09175,67.1375,0.70975,-1.911,-1.9835,-1.729,-0.764,0.674,1.62725,-2.0145,-2.072,-2.8445,-2.19,-1.35475,-2.58925,-2.42775,-2.691,98.4595
2,18.25,-0.607,-0.73325,5.832,-39.94825,0.245,-0.067,377.607,346.86475,-63.1975,0,0,0,-6.6175,70.55,0.5545,-2.468,-1.904,-1.611,-0.8365,0.45,1.34,-2.0235,-2.038,-2.61425,-2.15875,-1.325,-1.10825,-2.5425,-2.696,98.4595
2,18.75,-0.416,-0.3795,1.946,-47.484,0.1975,-0.043,376.36825,344.983,-65.45525,0,0,0,-7.08125,72.425,0.507,-2.4745,-1.749,-1.58,-0.8215,0.664,1.2285,-2.03475,-2.094,-3.143,-1.87025,-1.4785,-0.71275,-2.5585,-2.70725,98.4795
2,19.25,-0.76,-0.4695,1.86375,-43.146,0.18375,-0.09175,377.0155,345.307,-65.312,0,0,0,-7.245,74.575,0.439,-2.5945,-1.543,-1.4455,-0.843,0.906,1.283,-1.9925,-2.117,-2.94,-1.9165,-1.57925,-0.6855,-2.51275,-2.767,98.5335
