DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.774325943183265,-0.491301584795108,0.861841195727179,-4.38954992624545,-5.00722484892271,0.117180872081159,-22.1822582508195,-9.03435162910302,0.391044353244047,424.225017773841,9.27319774415266,425.796777202171,7.89310064403638,424.311852576769,7.85887490904767,433.111218630249,8.2618116594327,424.019174318182,7.89856537894183,426.882440687213,7.93072461163656,420.29933647658,7.26925579897327,427.877159379855,8.14591014162976,426.592098288344,7.33343089592485,432.504915713931,7.91204753159441,425.61872283997,8.43999198859425,433.579216406182,7.66666492828194,426.88147107314,7.80383179531677,2.10411305131194,8.93562288486567,0.112676494692034,1.3775,0.44,0.33,0.315,0.16,8.23585,8.103,7.8879,6.75375,6.164,5.967,5.57655,101.19127,69.07,1.60195,6.51,6.1075,6.06,6.7675,6.57,0.8,-3.7475,1.6,-1.59,0.22,272.775,348.85,302.075,337.975,-0.26,-0.2,-0.495,-0.24,0.03,-0.5025,0.31,-0.15,-0.03,-0.13,8.8855,9.96425,11.95325,13.28075,15.13225,15.64625,16.48325,18.4735,19.07975,9.8885,10.90325,12.264,13.363,15.133,15.7285,16.2825,17.90725,19.00575,10.8065,11.59,12.8545,14.33475,15.7045,15.93425,16.77975,18.399,19.25325,9.95275,11.03125,12.45275,13.76975,15.255,15.8075,16.344,17.947,19.03475,9.11075,10.04275,11.42425,12.6695,14.0655,14.90525,15.46875,17.4935,18.53575,-19.3645,-33.731,-28.73875,-80.1725
1,0.75,0.433272766185477,-0.152870183856951,0.889269004881972,-3.76666009648886,-4.69773967253816,0.125275741615143,-24.2465118073326,-7.18317645899394,0.347708392786738,425.045169202792,9.00465425582551,426.895096053426,7.29952488880771,425.687297387987,7.8875276188183,433.457760928248,7.90637789678321,426.504797326038,7.72940442411721,429.32510801036,7.22315474823053,424.673048500667,7.18255688046025,430.882433468125,7.10982846781945,429.732339131031,8.3274626844858,432.947376164191,7.19907847446254,426.780849726564,6.72897854303355,435.016751393784,7.0572039648599,428.950913213947,6.51451047217166,2.24004122882506,8.63389776149177,0.112552720945537,1.415,0.435,0.3175,0.32,0.17,8.2131,7.85575,7.6784,6.55755,5.665875,5.9494,5.50205,101.1811875,68.935,1.51435,6.325,5.9575,5.905,6.385,6.34,0.7,-3.825,1.6,-1.58,0.2225,267.65,348.85,301.175,336.475,-0.27,-0.2,-0.505,-0.2425,0.03,-0.55,0.3,-0.1025,-0.03,-0.13,8.7535,9.89875,11.83925,13.19575,15.121,15.6395,16.4745,18.472,19.0765,9.72975,10.7865,12.14875,13.286,15.12625,15.72525,16.286,17.906,19.00375,10.69675,11.468,12.737,14.2625,15.7005,15.94375,16.781,18.39925,19.25175,9.8795,10.98675,12.35625,13.69375,15.247,15.80475,16.3515,17.948,19.03675,8.941,9.92475,11.3205,12.5975,14.0835,14.90125,15.4765,17.49025,18.5335,-20.028,-35.466,-30.78175,-82.0675
1,1.25,0.762372288810978,-0.362838546530811,1.06330173690531,-5.58023408081409,-5.30712331474426,0.124127814295074,-27.7780267086727,-7.69606087500761,0.350159477766799,424.945850251959,9.26039204359263,426.738336968791,7.69858340915874,425.58944662701,8.25744253639446,434.165411631298,8.40044413998941,424.260811419643,8.04818575338412,429.99148746885,7.9941236202802,420.211340972135,7.83214297254436,430.582129160592,8.08592945954066,427.710240608525,8.02085071783529,432.458179263577,7.66455750070495,425.388248654839,8.68200172712995,435.272189863325,7.2392334148518,428.362412511055,8.85534496234219,2.28108892257985,8.6885355703406,0.114776398622154,1.4675,0.415,0.31,0.34,0.16,8.2778,7.74575,7.4335,6.470725,5.638025,5.7015,5.2705,101.1710125,69.73,1.3378,6.39,5.82,5.785,6.4775,6.2125,0.6,-3.815,1.475,-1.595,0.2,269.025,347.8,302.4,336.75,-0.2625,-0.2,-0.51,-0.2475,0.03,-0.4775,0.3,-0.11,-0.03,-0.1325,8.66325,9.772,11.72975,13.1335,15.1095,15.6335,16.46575,18.46325,19.07325,9.592,10.66275,12.059,13.2145,15.11625,15.7205,16.289,17.905,19.0025,10.526,11.29175,12.6885,14.19825,15.69025,15.95325,16.7735,18.399,19.24975,9.8445,10.9155,12.28475,13.62125,15.236,15.80225,16.35975,17.94875,19.0385,8.8075,9.831,11.23875,12.546,14.074,14.89775,15.4835,17.48975,18.5325,-20.602,-35.6355,-32.31575,-81.435
1,1.75,0.873069265199307,-0.59502532153803,1.54960201725082,-7.66857681613028,-4.16792121367047,0.117447650443661,-25.4497068617496,-8.25598166231503,0.34424376255942,425.578706181821,9.28890234470927,425.508990517736,7.30532873125532,426.418378250705,7.43445108868294,433.429520806616,8.04422921325216,427.675293113782,7.84447530906561,430.369938849897,7.48865942091226,428.135363959005,6.70276166024146,430.568986086229,7.6982781873393,431.362380824496,8.69744464234351,432.473529993689,7.15199521269645,428.263437296794,7.91643220553359,434.108171377479,7.10800188420208,426.793057477419,6.37199747407099,2.38922133591676,8.00447707606151,0.113254663969214,1.395,0.38,0.3175,0.315,0.15,7.9888,7.50525,7.3331,6.1775,5.6973,5.2948,5.20675,101.1831025,69.425,1.369,6.155,5.5525,5.505,6.2225,6.0175,0.6,-3.97,1.5,-1.6,0.12,268.15,346.85,303.775,335.9,-0.26,-0.2,-0.51,-0.245,0.03,-0.475,0.3,-0.11,-0.03,-0.1325,8.539,9.668,11.67425,13.08775,15.09775,15.62675,16.45775,18.456,19.07,9.565,10.57875,12.0035,13.15625,15.1055,15.7105,16.29275,17.904,19.00125,10.431,11.21325,12.65,14.14,15.677,15.96475,16.788,18.4015,19.2525,9.7075,10.8385,12.18425,13.517,15.225,15.8055,16.3685,17.949,19.0395,8.72975,9.71525,11.13125,12.519,14.059,14.89425,15.49275,17.4875,18.53225,-20.236,-35.272,-32.821,-80.76
1,2.25,0.498824690690956,-0.693908829897974,0.575784410498721,-5.46141081131473,-5.03789382548159,0.116044010547577,-21.5059174895977,-8.86572585876816,0.323240815968387,426.005224711499,9.21565660633717,424.956122720691,8.1450850990106,424.781634363057,8.28960521011004,434.625881306182,8.65290540448452,424.65949,7.67456232132287,431.038423174825,8.27730126026013,423.252709533546,7.29544022618848,431.047691642275,8.28192796444202,430.97726745,8.49957111455252,434.619200801331,7.93031513669225,427.202067731957,8.56967318661714,437.886221167652,7.83022906687217,427.690306404901,7.8297190365962,2.41638394257573,7.82968602019068,0.12019636339096,1.415,0.415,0.32,0.33,0.16,7.98055,7.42675,7.1126,6.06725,5.114975,5.409,5.0139,101.1836925,71.52,1.2809,5.96,5.44,5.4,6.0875,5.7875,0.7,-3.96,1.575,-1.59,0.1575,269.3,346.45,304.075,335.275,-0.26,-0.2,-0.51,-0.245,0.02,-0.5125,0.31,-0.105,-0.0325,-0.13,8.391,9.57025,11.65975,13.05875,15.09075,15.62125,16.44975,18.44875,19.062,9.52625,10.54225,11.94275,13.089,15.09375,15.70275,16.2975,17.90275,19.0005,10.34075,11.16775,12.5735,14.083,15.6605,15.97725,16.758,18.39875,19.247,9.55225,10.808,12.087,13.437,15.2205,15.8145,16.37825,17.9505,19.041,8.66,9.58825,11.06125,12.455,14.04375,14.894,15.50225,17.4845,18.533,-22.004,-39.053,-32.6105,-80.3275
1,2.75,0.591572291487046,-0.188456718838642,1.39746720830956,-5.07451263993787,-4.2154249329004,0.127927579016192,-25.0420923935627,-5.70126730069413,0.324036095414545,425.710759169799,9.31993867458895,428.32683982579,7.72413569325752,425.635189247157,7.17035563616263,434.228032935128,8.03535705871938,426.399411619411,7.17440434986791,431.654406836414,7.87416304293231,424.436800132446,6.55817861694939,431.875935702823,8.01918561671416,433.326899052448,7.88667591812366,434.410999208209,7.44436513566579,427.699081581707,6.8800847246781,438.303531869179,7.03262924122424,426.027212987942,6.73598067369389,2.3967760786699,7.85012849258271,0.126637058685795,1.4575,0.465,0.315,0.29,0.1575,8.093325,7.40025,7.0039,6.1486,5.230325,5.33985,4.8037,101.1812625,71.6275,1.23505,5.935,5.475,5.33,6.185,6.0975,0.7,-3.985,1.5,-1.5525,0.1775,269.825,346.075,304.825,334.65,-0.2625,-0.2,-0.495,-0.24,0.02,-0.475,0.3,-0.1125,-0.04,-0.13,8.23,9.4575,11.6245,13.021,15.09525,15.61725,16.44175,18.44475,19.0645,9.44475,10.48325,11.8645,13.0095,15.0815,15.6965,16.3015,17.902,19.0005,10.2175,11.12475,12.49725,14.00225,15.6455,15.98925,16.75075,18.4,19.24575,9.4145,10.6975,11.992,13.35775,15.21675,15.823,16.387,17.95075,19.0425,8.557,9.436,10.99725,12.38475,14.0275,14.89375,15.51175,17.48225,18.53475,-22.4885,-39.291,-33.902,-81.8425
1,3.25,0.883963854417992,-0.375892034151553,0.83775416069644,-6.5349213580133,-3.49225866030091,0.126284150487753,-28.0374655264688,-6.55359358400881,0.333993870407931,425.520105479646,9.81383692344728,428.285677293687,7.81241324460626,425.22543382426,7.86564028121636,434.0665314495,8.35850607327164,424.302268609099,7.45856059989202,433.090550363615,7.76086373780038,424.34655818063,7.01240403488129,432.136419263541,7.68360879850452,431.978788381743,8.33114375689004,434.222103797549,7.23812069396118,430.020454827462,8.40742109922787,437.575457727931,6.9824250590318,429.125183426374,7.96270914990435,2.60272506293758,7.73389582970591,0.13544357764112,1.4375,0.49,0.33,0.315,0.17,8.03085,7.22275,7.014275,6.377825,5.05505,5.4876,4.642,101.16134,71.815,1.1237,5.9,5.37,5.255,6.0075,6.19,0.675,-4.0075,1.5,-1.55,0.165,269.725,345.375,306.3,334.875,-0.26,-0.2,-0.51,-0.245,0.02,-0.4725,0.31,-0.1125,-0.03,-0.13,8.067,9.35325,11.6155,12.9765,15.0995,15.61525,16.43575,18.442,19.0615,9.4,10.478,11.82025,12.92675,15.0695,15.69,16.3055,17.90075,18.99925,10.1965,11.06025,12.4355,13.901,15.6285,16.00075,16.7435,18.40125,19.2445,9.3485,10.60225,11.91025,13.27375,15.2135,15.8305,16.39675,17.95175,19.045,8.448,9.3565,10.93525,12.32325,14.00975,14.893,15.52175,17.47925,18.5365,-20.5685,-36.766,-31.938,-81.8175
1,3.75,0.92099552702957,-0.478252505596365,0.888225211619595,-7.29561623181045,-7.66372041546776,0.128334463442891,-28.0653184343752,-4.87665966115755,0.32371844391425,425.875844298048,10.0072065623052,429.568759435937,7.84449855089037,426.946925996412,8.12608431748238,434.359696997105,8.53870325070397,425.855361260145,7.68340902321266,432.991413368851,7.94338631688888,423.825109024796,8.10972058605043,432.170235696324,7.82987052100748,431.588568735593,8.04780903860111,434.972869409244,7.54240686060747,425.73925838835,7.38839624480562,434.786822759055,7.45698553898555,425.662899591305,7.24342005795039,2.46978654441566,7.58449852119733,0.12305005254087,1.6475,0.505,0.3475,0.34,0.175,7.778775,7.18075,6.7374,5.9516,4.988725,5.4833,4.8166,101.1515175,73.445,1.0434,5.81,5.4175,5.31,5.8975,5.935,0.7,-3.92,1.5,-1.5625,0.19,268.2,343.975,302.95,334.05,-0.2625,-0.2,-0.5,-0.245,0.02,-0.46,0.3075,-0.1125,-0.03,-0.13,7.91925,9.23675,11.63725,12.94575,15.1105,15.6155,16.43225,18.44625,19.05825,9.30425,10.476,11.7755,12.87875,15.0575,15.68275,16.31225,17.89975,18.99875,10.0835,10.98125,12.4285,13.83775,15.6085,16.01275,16.737,18.40175,19.2425,9.1735,10.5215,11.83475,13.19325,15.20875,15.83825,16.40625,17.9495,19.047,8.37925,9.28375,10.84,12.2775,13.996,14.89175,15.5315,17.477,18.5385,-21.697,-36.815,-34.348,-82.75
1,4.25,0.452567649688223,-0.460535866495804,0.701830926531013,-7.31059769097651,-4.54425128050641,0.130372106628374,-26.1411947738976,-5.89432670170597,0.337278831091481,424.633353235298,9.77074906723593,427.61007616081,7.14770602478534,426.708181618789,7.85937786260474,434.615423465419,8.30131477350627,425.178467174036,7.0357652783556,431.503107579559,7.21909989663888,423.940702233173,7.07497037693597,431.972420724981,7.25755404610401,429.121113345992,7.65850458199018,434.054912241417,7.01197688075294,430.280097311475,8.12078524507193,434.964883329534,6.77817557123723,425.399308003236,7.66943579200568,2.54455890110756,7.31573244683767,0.131745263964821,1.56,0.515,0.3475,0.355,0.19,7.7484,7.02825,6.6467,5.948525,4.663225,5.11215,4.48615,101.13228,72.045,1.10075,5.535,5.1875,5.02,5.675,5.645,0.6,-3.91,1.5,-1.5525,0.1975,268.475,343.475,303.475,333,-0.27,-0.2,-0.51,-0.2475,0.02,-0.4625,0.31,-0.1075,-0.03,-0.13,7.7725,9.119,11.545,12.91375,15.12275,15.618,16.4285,18.4395,19.056,9.19075,10.373,11.71725,12.85125,15.0505,15.6785,16.31975,17.898,18.998,9.8715,10.89225,12.344,13.76175,15.5975,16.02475,16.734,18.4,19.242,8.9335,10.425,11.789,13.12675,15.2025,15.8355,16.41,17.946,19.048,8.32375,9.294,10.73325,12.2235,13.9885,14.897,15.54175,17.475,18.5405,-22.03825,-37.1475,-33.86575,-81.89
1,4.75,0.761277897207493,0.0287457116445676,0.851316699248166,-8.24696914696914,-5.82990130925526,0.126534305915369,-28.8489349563978,-7.3217043553066,0.333347659526615,426.348489826089,9.70753619350906,427.971696316533,7.39232543424562,426.201348699904,7.83218615734575,434.149514582154,8.27706159994493,426.190323242618,7.36950887112004,431.288867108926,7.50997533634744,421.304784,8.94865435742846,431.67066871987,7.32812980524619,430.141429381081,8.21624591047133,434.346227784054,7.19187866832907,424.917513048843,7.18666830648285,435.098688980228,7.46514607086642,425.093278322222,6.59632089343628,2.46241020945511,6.9204324313369,0.122046201779937,1.5375,0.515,0.3075,0.345,0.19,7.7933,6.742,6.4523,5.9569,4.65165,4.4253,4.09405,101.13699,72.0825,0.9519,5.305,4.915,4.8925,5.625,5.425,0.7,-3.78,1.575,-1.5325,0.205,266.2,343.9,302.825,332.8,-0.27,-0.2,-0.51,-0.245,0.02,-0.4575,0.3075,-0.1275,-0.03,-0.13,7.60675,8.9855,11.46775,12.85775,15.13425,15.62125,16.425,18.43825,19.053,9.095,10.23825,11.66975,12.8165,15.04525,15.68175,16.3275,17.897,18.9975,9.69375,10.81125,12.267,13.71175,15.57925,16.03525,16.73175,18.39825,19.24075,8.771,10.25075,11.74625,13.067,15.2015,15.8435,16.40575,17.943,19.05,8.27775,9.1885,10.61675,12.14975,13.98175,14.905,15.55075,17.472,18.54225,-22.5215,-38.08325,-34.164,-81.1475
