DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT
1,14.75,372.224323175,4.51718985,1878.1622435,-1.7661013,-12.103017,-28.453612,1.01953245,0.41011575,0.0927555,-0.5103275,0.3369816,0.1505004,10.51500225,0.0877608,100.51075,23.484,6.711125,0.433353325,7.4393334,7.644,7.034,7.9285,9.344125,10.25809985,87.40037905,4.0883455
1,15.25,372.9282,4.37435975,1882.14260795,-1.329710425,-26.9292155,-28.5924164,0.07720065,0.34189575,0.081178725,-0.42791505,0.31769,0.129407,10.469693025,0.0738182,100.45675,23.3775,6.8365,0.6603507,7.507083425,7.6645,7.083779475,7.95,9.32775,-2.1584397,64.440228,2.857143
1,15.75,371.545393,4.1289383,1891.79985165,-1.221000525,-17.85318575,-29.88496385,-0.5031314,0.54816145,0.08078945,-0.4522825,0.27985455,0.1283069,10.73681775,0.0726803,100.43,23.78725,7.0253,0.72309705,7.505083225,7.6635,7.258541625,7.979,9.31,-20.03873215,52.869043,2.631579
1,16.25,367.3825498,4.495325525,1891.69045265,-2.087321,-20.063254025,-42.96773715,-5.6371468,0.336561575,0.050229925,-0.4693584,0.198430825,0.0873743,10.707269725,0.0604105,100.448,25.973,7.063175,0.81736,7.514,7.67675,7.5186,8.03275,9.336125,-39.1368592,32.75603975,1.5319545
1,16.75,376.630278225,4.9296991,1903.9748054,-2.229494875,-24.1280858,-54.272381,-7.806049775,0.31225635,0.0351598,-0.4604176,0.140733,0.0434258,10.66774475,0.069663325,100.446,28.51425,6.334825,0.8463406,7.54549985,7.7165,7.664512425,8.08,9.346,-75.33996655,13.0184864,0.37594
1,17.25,374.424890625,5.135330625,1912.154776375,-2.538766125,-46.80931655,-68.895634275,-9.124415925,0.2301941,0.02622615,-0.442408475,0.1167305,0.0297747,10.0395194,0.0793544,100.463,31.2835,5.33365,0.7691208,7.5438335,7.7145,7.7456875,8.1215,9.34025,-92.227341,0.8728654,-0.56391
1,17.75,383.875595975,5.282688675,1932.463827775,-2.7680384,-42.3010198,-69.254729,-11.09291785,0.1668484,0.02444225,-0.4616605,0.12205625,0.029725125,8.95148005,0.09903375,100.44775,39.6105,4.4661,0.6828323,7.511416525,7.697,7.768425,8.193,9.309875,-94.3748446,-0.189753,-0.75188
1,18.25,386.0805019,5.04954,1930.41638675,-3.2959338,-57.8840413,-60.760873175,-9.89403985,0.1924242,0.022769925,-0.4206265,0.122516625,0.025052175,8.313071425,0.087710875,100.44175,49.651,4.0699,0.6105542,7.466808525,7.66275,7.784225,8.21075,9.300625,-91.190108,-0.379507,-0.75188
1,18.75,384.7263581,5.0362487,1929.5262424,-2.1806496,-44.67473685,-61.345797025,-9.844677375,0.1876015,0.022602,-0.3959407,0.1423825,0.0293945,7.8365265,0.08433915,100.448,58.467,3.457,0.55833385,7.431416525,7.627,7.78211645,8.20075,9.287125,-90.5120379,-0.269566775,-0.75188
1,19.25,386.4688331,5.46876385,1927.1549586,-3.43679895,-54.803069,-78.2302956,-14.060987375,0.1803945,0.025352,-0.3718161,0.140437675,0.030302625,7.1964925,0.0866019,100.458,59.5735,3.0355,0.4695256,7.395975,7.617,7.78170855,8.2,9.264,-88.16523465,-0.189753,-0.76597775
1,19.75,376.951898775,4.3966942,1927.945659875,-2.3749996,-59.12586465,-80.862216175,-6.66954275,0.16491865,0.02103135,-0.4073054,0.11423475,0.026224275,7.07032605,0.0742608,100.447,61.1045,3.2945,0.4101966,7.376375,7.60125,7.79234145,8.173,9.259,-92.0848642,-0.189753,-0.76597775
1,20.25,383.565283875,4.97428825,1922.60822415,-2.3904434,-52.45837685,-73.4333976,-8.362891,0.131742875,0.0266939,-0.43995,0.1154243,0.02764605,7.22136085,0.0899459,100.48375,60.5105,2.7654,0.36739055,7.367008525,7.597,7.7895,8.13675,9.253625,-90.6074355,-0.379507,-0.93985
1,20.75,378.3083234,4.6084886,1929.31585655,-3.143746125,-51.25593535,-81.0970642,-7.4501891,0.141986,0.025058,-0.42990825,0.1335545,0.0276531,6.5827525,0.081170325,100.50675,57.36,2.328125,0.329380575,7.316158475,7.597,7.78221645,8.1005,9.257875,-90.647887,-0.379507,-0.75188
1,21.25,386.98732885,4.8707191,1923.9175665,-3.7015216,-58.982194725,-64.55361035,-9.9438085,0.1319055,0.0295705,-0.474803525,0.11991295,0.0290298,6.206793,0.091049475,100.53025,58.122,1.99,0.2758168,7.305583475,7.57,7.78020855,8.08275,9.257125,-89.9794171,-0.379507,-0.93985
1,21.75,387.2298415,4.36542525,1925.3541186,-2.13463275,-47.6263457,-69.2656106,-8.1983656,0.1313265,0.030931,-0.42754835,0.147511,0.030717,5.7087165,0.091232475,100.5405,57.55675,1.92575,0.23864525,7.300833525,7.56425,7.77541645,8.09275,9.256375,-90.619263925,-0.379507,-0.76597775
1,22.25,391.199349075,4.28273975,1921.331880475,-2.2384048,-51.0071663,-78.28650105,-12.33207015,0.135005,0.0256945,-0.45345945,0.147373925,0.029197275,5.187053,0.08222405,100.534,56.8445,1.640725,0.213582975,7.302666525,7.56425,7.7655,8.10125,9.256,-88.770353775,-0.27988615,-0.93985
1,22.75,384.345811225,4.551247525,1900.587348425,-5.43872045,-40.2169049,-77.7734935,-9.54781525,0.165443,0.0270505,-0.4227236,0.1304362,0.031614,4.9975235,0.083716625,100.507,55.28675,1.3554,0.162332725,7.278508525,7.55425,7.76291645,8.129,9.246375,-90.727595525,-0.27988615,-0.93985
1,23.25,389.6290446,4.59817875,1921.2774789,-2.807284475,-55.54126175,-83.8412592,-10.1711164,0.1758475,0.031241,-0.4688726,0.1516717,0.03772325,4.5812835,0.0797713,100.50675,49.296,1.024,0.2184714,7.2514,7.554,7.765625,8.165,9.26325,-89.009223,-0.28463,-0.93985
1,23.75,389.985117575,4.3271269,1921.56722085,-2.4783329,-41.29046515,-90.0673719,-9.3228193,0.1354387,0.033474775,-0.54073845,0.1267932,0.0374054,4.232095775,0.08621105,100.513,48.57,0.716875,0.190791725,7.1746,7.554,7.784583125,8.15525,9.264875,-90.719164,-0.2941177,-0.93985
2,0.25,380.3109891,4.545069625,1901.193458075,-0.6326709,-30.84990215,-82.7336984,-7.6778389,0.274597,0.0428676,-0.49123725,0.19551305,0.05324455,8.74247355,0.088160625,100.2775,32.1725,4.0357,0.558535,8.7075,9.2775,9.50325,9.54,10,-109.55317915,-0.189753,-0.5921055
2,0.75,382.522251125,4.306789,1911.4094363,-1.5757138,-46.20939615,-75.3660354,-5.353098825,0.22176365,0.0409927,-0.5335236,0.179583,0.046452625,8.47779755,0.0934522,100.268,32.662,3.6313,0.5327173,8.625,9.275,9.523,9.548,10,-109.82566855,-0.189753,-0.48402275
2,1.25,383.06092845,4.3661762,1903.11957695,-2.01013075,-43.277664025,-77.12696975,-8.7375014,0.21938015,0.03580185,-0.5440764,0.20211435,0.04590125,8.15942485,0.089017725,100.2675,33.7515,3.9129,0.55421715,8.575,9.2275,9.54275,9.43,10,-107.357865725,-0.189753,-0.37594
2,1.75,380.9474946,4.4338396,1907.50214655,-1.553260425,-26.407352,-78.9260408,-6.529344425,0.2487059,0.0459404,-0.565349575,0.1738904,0.0521448,7.16721785,0.09619,100.247,33.853,3.64265,0.4761535,8.505,9.12,9.533,9.389,10.005,-110.19734305,-0.189753,-0.37594
2,2.25,380.00662865,4.321936125,1911.7018685,-2.7802118,-34.254280625,-82.207161975,-5.895238575,0.3006923,0.03628835,-0.551316,0.1854284,0.050221525,7.45444,0.084901775,100.26,32.441,3.399,0.45344555,8.5,9.045,9.49425,9.339875,10.015,-109.886887725,-0.189753,-0.37594
2,2.75,379.346641375,4.2446532,1917.329989,-1.9593332,-26.6447996,-79.34138985,-5.787719375,0.2172344,0.04173595,-0.56711175,0.17230795,0.054069425,7.3569749,0.094941725,100.27,33.0285,3.25935,0.44712495,8.385,8.9925,9.450375,9.33975,10.02325,-108.23722675,-0.189753,-0.37594
2,3.25,381.80370695,4.3218099,1905.8169986,-1.41511725,-34.1711108,-80.1478318,-6.3099808,0.18865195,0.03971405,-0.52393705,0.19591425,0.046187,7.03278235,0.0894313,100.17925,33.045,2.799,0.40405795,8.3125,8.97,9.402125,9.33,10.015,-106.5579496,-0.189753,-0.5921055
2,3.75,382.2836726,4.256474,1913.1593539,-2.432149625,-39.872153075,-83.2816702,-6.6687871,0.2842415,0.03477575,-0.59487875,0.17129515,0.04962875,6.8467853,0.083686375,100.09675,36.4455,2.69435,0.3339401,8.2575,8.9375,9.353125,9.324875,10.02,-105.0549815,-0.189753,-0.37594
2,4.25,381.22793535,4.370067175,1911.5553204,-2.3592745,-37.6630897,-87.44139345,-10.6807264,0.1919417,0.0423995,-0.56872325,0.17235125,0.044783,6.36620735,0.0820352,100.00075,35.665,2.3927,0.36526775,8.2275,8.91,9.313875,9.334375,10.035,-109.128166975,-0.189753,-0.37594
2,4.75,378.4759956,4.2584446,1902.2318456,-3.7095318,-31.683062,-78.392691,-8.439724,0.18437675,0.042347,-0.4902036,0.1737451,0.0430009,6.3389992,0.09422925,99.976,36.6545,2.2685,0.33016405,8.0925,8.8175,9.27975,9.34925,10.03,-109.16000805,-0.189753,-0.56391
2,5.25,378.937179,4.0741991,1907.975771475,-2.46100505,-42.8122083,-76.631493625,-8.23930675,0.1587621,0.0385299,-0.499398975,0.19013635,0.047541,6.66804875,0.081243,100.00425,36.2635,2.2241,0.3357093,7.94425,8.6725,9.29825,9.354625,10.035,-109.42552795,-0.189753,-0.37594
2,5.75,373.28954535,4.346090125,1899.99323755,-1.8823788,-13.826834875,-72.253757525,-4.21644415,0.205485,0.03114005,-0.527507,0.187722025,0.045402525,6.35068905,0.080293075,100.09325,37.1165,1.86945,0.30748435,7.90775,8.5525,9.292375,9.364875,10.035,-111.02717425,-0.189753,-0.56391
2,6.25,380.9124558,4.215750875,1893.78964275,-2.8236314,-28.8716745,-85.402479975,-8.563525225,0.1976635,0.03582055,-0.470860325,0.1923957,0.0474485,5.7990599,0.0920356,100.148,36.581,1.8177,0.25165895,7.953,8.44,9.232625,9.3347375,10.04,-109.8542723,-0.189753,-0.488722
2,6.75,378.01752025,3.8427437,1898.303179075,-2.63676325,-36.4825265,-80.9490162,-7.9675226,0.28403055,0.0395206,-0.636343975,0.20094675,0.04871025,5.71926045,0.089389125,100.1055,35.8425,1.693425,0.28818845,7.8535,8.3425,9.168,9.2939375,10.04,-106.2890344,0.178891,-0.18797
2,7.25,379.722729,3.964189975,1895.798169175,-2.98714065,-59.071117,-69.6204595,-7.448631,0.2425499,0.05068885,-0.6029274,0.189065975,0.06023435,5.8012138,0.0909178,100.13,34.86075,1.645,0.303381,7.73975,8.21,9.0745,9.277875,10.025,-86.8320566,6.1717265,0.0798872500000001
2,7.75,376.11965445,3.8283695,1894.7509673,-2.00092925,-34.46853065,-53.8546789,-3.787528375,0.17727155,0.04700155,-0.6740538,0.1876053,0.0824023,5.7270039,0.0759351,100.1725,32.66,2.232,0.308326,7.613,8.09,8.9846625,9.287325,10.02,-57.71063885,28.7693867,1.578947
2,8.25,373.670717325,4.214548,1893.8536113,-3.632664175,-37.4644611,-44.39341775,2.6602704,0.23710195,0.05318545,-0.723054675,0.2168308,0.1147888,6.37965735,0.0901309,100.17,29.97,2.909,0.343326,7.52775,7.9785,8.9077875,9.242,9.98,-10.0598594,57.79494125,3.195489
2,8.75,370.6862509,3.9771895,1904.710453,-3.94757525,-49.67353725,-41.0464892,4.91108845,0.30510425,0.0733213,-0.665820025,0.2302648,0.1406109,7.3490174,0.0864205,100.1975,28.81,4.009,0.351034,7.52175,7.97575,8.82775,9.168375,9.93,-4.929577,77.675521725,4.887218
2,9.25,370.85410805,4.1186918,1894.906628625,-3.3928525,-45.992749625,-26.101507975,11.569781525,0.36285925,0.0764237,-0.69659835,0.2751253,0.1549069,8.03972795,0.1226908,100.232,27.3105,4.98425,0.41834435,7.59325,8.0505,8.765,9.175,9.96,16.73674235,117.3814046,6.8515035
2,9.75,371.325145,4.0990355,1892.88298475,-2.536378875,-34.659160775,-28.9422115,14.8693782,0.295233225,0.0713689,-0.71878445,0.32345795,0.17655605,8.94261895,0.11598235,100.247,26.229,5.6214,0.48808775,7.7025,8.16925,8.785,9.2,10,13.86539425,161.4278934,9.82612775
2,10.25,372.04449475,4.111063475,1888.899548,-3.216841675,-22.421595025,-30.330559275,16.168529425,0.36456295,0.087675925,-0.7831364,0.356828,0.1847715,9.81885615,0.14515025,100.29175,24.346,6.1406,0.63874605,7.90625,8.1925,8.81,9.235,10.015,33.1244949,189.2125238,11.447368
2,10.75,369.8406199,4.24017615,1891.79713775,-4.7243637,-17.33994315,-29.01179475,15.69009295,0.517585475,0.096683025,-0.7429756,0.3893195,0.19787575,10.195076825,0.142428575,100.297,22.773,6.685475,0.903467375,8.188,8.24725,8.8248875,9.105,10.03,33.826812175,141.2903221,10.3101505
2,11.25,369.56048065,4.285746525,1892.21346865,-1.573877,-21.4053963,-33.083645375,18.42678955,0.625436,0.0963016,-0.7161335,0.4479146,0.2090397,10.693588175,0.1515853,100.27575,21.792,6.9711,0.9500596,8.4115,8.489,8.8544625,9.1869875,10.019375,18.3118837,176.7362428,10.953947325
2,11.75,364.5819208,4.20446025,1892.57448875,-1.602109875,-17.9755512,-30.60713745,18.3921854,0.5153442,0.11221295,-0.70258595,0.442716275,0.203608,11.08196005,0.158357825,100.248,20.70125,7.558025,1.0879388,8.676,8.67625,8.879125,9.189625,10.009,41.5834317,252.8652749,14.14943575
2,12.25,366.60028325,4.1600438,1884.895959875,-1.6768984,-18.739,-29.662285375,19.3671364,0.621285875,0.1136146,-0.7513754,0.4771108,0.21056205,11.267773175,0.16452505,100.24275,19.4845,7.980975,1.0914887,8.82625,8.891,8.8995,9.2745,10.01625,38.87676105,223.69070175,14.3984966
2,12.75,365.8862973,4.0548127,1884.2330734,-1.5885146,-12.9544104,-25.1352386,15.3292177,0.657599375,0.1078304,-0.769745,0.54385845,0.2198538,11.62382825,0.16253275,100.208,18.89125,7.709175,1.3007798,9.0275,8.92275,8.95,9.2795,10.04925,37.183099,239.048535,15.357143
2,13.25,364.573750125,4.075519875,1885.29027505,-1.73743425,-4.0260884,-29.1947338,19.367817,0.61981245,0.1082038,-0.761870225,0.50951775,0.2281507,12.0783818,0.1587493,100.17325,17.918,8.10075,1.37139165,9.309,8.9375,8.99875,9.2845,10.04475,51.903168575,258.547097525,14.981203
2,13.75,364.96283485,4.01251985,1882.4443912,-1.4946072,-9.8597014,-28.868498,20.123065625,0.539035275,0.124345875,-0.7096774,0.490315925,0.219600125,12.05595065,0.1633208,100.18975,17.77975,8.4805,1.3781159,9.4435,8.9925,9.06325,9.2895,10.03,38.54929595,194.0417459,12.349624
2,14.25,366.3952317,3.9764894,1880.7123607,-1.073785025,-4.7352402,-26.60428935,16.773667,0.56927825,0.108517825,-0.72353055,0.49389875,0.20892175,12.44394935,0.11868915,100.19975,17.6655,8.71775,1.515302875,9.51625,9.16775,9.0895,9.29425,10.0385,28.8686283,193.84471085,12.030075
2,14.75,365.60046955,3.7993785,1878.98732935,-1.2432023,-2.2664378,-45.677596125,20.138595,0.621529925,0.116623375,-0.6842377,0.4435966,0.2093861,12.287584225,0.139239875,100.1915,17.49675,8.8935,1.8922349,9.5315,9.32825,9.12175,9.2945,10.028,15.473028125,126.9409658,8.77819555
2,15.25,364.82996125,3.8368265,1882.73670235,-1.3348465,-9.79727525,-33.32903805,12.501039,0.523069925,0.103280175,-0.7195971,0.415267125,0.187678475,12.40415725,0.1186803,100.1685,17.05025,8.66675,1.89555005,9.705583575,9.4245,9.1355,9.295,10.027,12.2162882,87.9370518,5.996241
2,15.75,366.3080134,3.8708757,1873.963671025,-1.1085108,-6.751783975,-34.44406765,13.844202,0.621824275,0.084481575,-0.679164425,0.3917372,0.1762922,12.43088805,0.1038183,100.172,17.356,8.366,1.838326525,9.702083,9.5065,9.146,9.29975,10.02725,2.372749,86.084445625,5.056391
2,16.25,366.07864355,3.9713358,1883.898749575,-0.7053089,-5.864330275,-42.40421825,6.1854824,0.64183755,0.0726525,-0.630982375,0.306779475,0.150083975,12.4003341,0.0836703,100.18675,18.161,8.44875,1.7095094,9.713583575,9.5495,9.159,9.32975,10.037,-8.532101,49.920686875,3.543233075
2,16.75,366.0530467,4.20779315,1885.9930245,-0.846522575,-5.1583988,-58.177883,-0.5427523,0.39854005,0.05506125,-0.5873008,0.1976505,0.087084625,12.404564075,0.08106385,100.2045,20.371,8.58075,1.383835125,9.779083425,9.586,9.2445,9.397,10.029,-46.54193575,28.5009489,1.7763155
2,17.25,364.244487,4.359295,1898.768342525,-2.570033025,-29.079684075,-67.4670669,-6.367257475,0.3589029,0.0304262,-0.5452711,0.15614575,0.04653865,12.160812,0.084543125,100.25525,22.645,8.09225,1.275913575,9.752416575,9.61875,9.2855,9.4265,10.039,-78.83322535,10.11385205,0.6484965
2,17.75,366.1760575,4.53647565,1899.59134875,-2.235537425,-41.87676,-79.5422851,-11.961812875,0.2876148,0.0275966,-0.490031125,0.1268153,0.03031935,11.711756,0.10652835,100.227,26.49925,7.446975,1.2584694,9.746083425,9.63075,9.32,9.49875,10.068,-108.25522005,0.6072106,-0.18797
2,18.25,368.9967638,5.13229075,1911.9783964,-3.715749475,-45.93870585,-85.29815935,-15.821858125,0.2254781,0.0293863,-0.544644275,0.1346892,0.0279668,11.505714575,0.10878515,100.27875,29.526,6.8602,1.25295385,9.615916425,9.69075,9.36975,9.547,10.108,-116.022013,-0.189753,-0.37594
2,18.75,371.815536,5.0531264,1913.565045025,-2.1991515,-49.42364775,-78.7670278,-12.943989,0.205271,0.02813135,-0.57879785,0.152243075,0.033099025,11.16722,0.1193007,100.34525,31.516,6.54975,1.195089275,9.56,9.7175,9.38,9.53,10.075,-115.3722745,-0.189753,-0.37594
2,19.25,371.77058055,5.0396439,1918.721258875,-3.399234,-43.014221525,-81.155196325,-9.33545475,0.193900475,0.029870825,-0.589006475,0.1770503,0.0332539,10.68276315,0.0986074,100.367,31.715,5.9327,1.0452454,9.55,9.5875,9.345,9.505,10.04,-114.170741675,-0.189753,-0.37594
