DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,SW_OUT,H2O,CO2,TS_1_1_1,TS_1_2_1,CO2_SIGMA,H2O_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,U_SIGMA,V_SIGMA,W_SIGMA,CH4,FCH4,SCH4,SH,SLE,G_1,G_2
1,6.75,0.083094865,12.600797368671,0.8515,0.274,0.302,-0.0505763,-11.14022,2.995358,67.4525,101.6272,3,-45.045,0,0.1,2.2,11.377725,390.054425832366,18.03,19.43,0.0230210990180747,3.11676687374456,13.6669,0.112480938683135,20.15,20.56,21.66,18.19,18.095,19.65,20.27,20.57,0.226536972699822,0.220846214081946,0.105356537528527,2178.491,16.770030704819,-0.574839,-0.31206175,-0.66394125,-1.0975,-1.287
1,7.25,0.0950267075,12.80525,0.85025,0.021,0.1349919,-0.0831031225,-10.3835,6.39762575,67.527375,101.6453,2.9,-34.265,14.925,6.84625,2.2,11.344,390.6205,17.985,19.4525,0.0238684602057808,3.93333592522004,13.804725,0.1123118426525,20.18,20.57,21.66,18.12,18.0475,19.54,20.29,20.56,0.247652990831199,0.215637303797807,0.117472112315827,2184.53875,15.9344197748883,-1.99305375,-0.196726,-0.400363,-0.98725,-1.3045
1,7.75,0.1151255,13.43,0.9035,-0.488,-0.36167325,-0.220494,-6.603293,12.241675,67.88775,101.7,2.93423225,-2.8825,86.775,36.18,2.5,11.8038625,391.177362003699,17.9675,19.4925,0.0273422308351445,5.65119014013862,14.117203774681,0.161522533805606,20.22,20.6,21.69,18.08,18.0425,19.62,20.3,20.55,0.284270608667307,0.25269122910686,0.14092397853924,2183.877,12.9857575,-2.63798625,0.321524,-0.2908084,-0.8775,-1.286
1,8.25,0.148479,14.534,1.2105,-0.99675,-1.000805,-0.38022045,0.8971538,21.684,68.5165825,101.7,3.17708625,40.44318,199.775,81.5,9,12.2811655182903,391.7209,18.04,19.5225,0.0334709724985696,6.57393726548901,14.540725,0.202022521761049,20.24,20.68,21.75,18.12,17.9875,19.66,20.35,20.57,0.393744763271887,0.3294562691347,0.184954562491328,2160.41275,12.610675,-6.9954825,0.95086795,-0.157749708636786,-0.842,-1.196
1,8.75,0.197,15.5073,1.64675,-1.316,-1.348531,-0.371248,6.56328975,32.001,67.25198,101.7321,3.736584,91.9,344.075,136.612422336719,16.701,12.6648467423134,391.2025,18.0525,19.54,0.0366475212525552,8.06460708339839,15.43825,0.243288826241203,20.25,20.76,21.75,18.07,17.9325,19.69,20.4,20.62,0.516632253658097,0.449502162487623,0.243402699343788,2128.8785,14.6396568109348,-14.1733,1.068399457443,-0.3153397,-0.85525,-1.13125
1,9.25,0.232941175,16.289375,1.848,-1.49725,-1.963134,-0.24550375,15.3314,40.81485,64.82441,101.763525,4.48165757058078,145.43,518.725,174.2,19.65,13.41715,389.378,18.09,19.52,0.0379525628488263,8.4300968679314,16.0825,0.2672515,20.23,20.77,21.75,18.08,17.9325,19.77,20.45,20.66,0.606098194689681,0.545832973496429,0.281769619290194,2083.27175,16.6469005797301,-8.98801375,0.9882714,-0.811536354908063,-0.86825,-1.045
1,9.75,0.267551625,17.02545,2.0295,-1.62625,-2.1832925,-0.19,22.8347,54.1516,61.447,101.801,5.4931365,194.6528,617.175,231.4,20.37525,13.0000575,388.072925,18.0875,19.5,0.0376377857242444,8.97612860304194,16.8598,0.28488909824656,20.1175,20.6475,21.675,17.995,17.77,19.6925,20.39,20.6375,0.690699890168641,0.654202519630546,0.312841661553452,2046.635,18.1075199333853,-4.10923463734174,0.84803975,-1.02987425,-0.87675,-0.93975
1,10.25,0.3027231,17.97,2.256,-1.6405,-2.227,-0.12682745,27.34615,62.5152,58.393,101.801,6.4457795,255.8,793.75,289.0325,15.4,13.05035,387.39025,18.1175,19.4775,0.0371658445350028,10.1692501933567,17.822525,0.280252029430654,20.07,20.59,21.62,17.93,17.875,19.64,20.41,20.64,0.772488496019531,0.734858898020566,0.352005902255074,2042.46,16.4032,-2.574284,0.8302085,-1.2435425,-0.046,-0.08375
1,10.75,0.31745905,18.717,2.303,-1.615,-2.3374325,-0.088257385,31.609,74.08,56.168905804308,101.801,7.21653875,289.65,926,366.25,15.5,13.187,386.18525,18.185,19.4,0.0377927269224191,9.89225036111494,18.38675,0.319567363790485,20.01,20.54,21.6,17.88,17.8475,19.6,20.31,20.57,0.801468339986053,0.789031685041862,0.358896435028699,2026.09,13.181775,-1.3476,0.614517,-1.05511229445889,-0.087,-0.068
1,11.25,0.325973,19.50615,2.384,-1.79525,-2.46409720939133,-0.06569535,35.8397,86.7407230207178,55.090555,101.801,7.90739732654859,308.8,935.25,382.725,14.77525,13.2657,386.132225,18.23,19.345,0.0403835847249723,11.0665297654367,19.23815,0.344962166695432,20.015,20.52,21.585,17.91,17.865,19.5425,20.27,20.5425,0.814372560462926,0.829443227151565,0.362171727911514,2014.75,13.60725,-1.38512,0.500329,-1.316464,-0.8845,-0.791
1,11.75,0.3323005,20.1371146564825,2.388,-1.8705,-2.717867,-0.040828005,37.3834,86.7325,53.8236325,101.705575,8.3925,327.1,950.75,375.025,15.3505,13.150025,385.7539,18.23,19.285,0.0400910214387212,9.90637143732011,19.912372675745,0.360476943911383,19.95,20.48,21.505,17.95,17.855,19.485,20.15,20.455,0.88430211098767,0.81164835198212,0.356066419177098,2015.1195,17.1116,-0.923659,0.3069626,-0.850167,-0.902,-0.752
1,12.25,0.334821500911403,20.71,2.3495,-1.7535,-2.49164275,-0.04,37.71178,94.0569970503214,52.96655,101.7,8.8,346.9972,996.25,405.6,18,13.402,385.716,18.29,19.275,0.0403640119677526,10.4371634417568,20.3741164938815,0.373487700347024,19.895,20.44,21.4875,18.0175,18.035,19.52,20.1675,20.3975,0.886682502001017,0.832507057027146,0.354207159870234,2006.695,15.2423060638721,-0.81565845,0.147916011504368,-0.72733055,-0.9165,-0.7655
1,12.75,0.336564125,21.1974,2.275,-1.7255,-2.4328998141547,-0.033655765,39.552685,98.5491628862006,51.874065,101.6391,9.255,339.9,944,398.81,17.47525,13.416995,385.741225,18.28,19.2,0.0424930750333413,10.5339583561746,20.543,0.363504125901458,19.8575,20.36,21.38,17.9575,18.02,19.4825,20.09,20.35,0.899577122874965,0.842051369578158,0.349854969951836,1997.827,18.9487,-0.929706,0.128815,-0.7897704,-0.92,-0.7225
1,13.25,0.327901,21.345075,2.3815,-1.658,-2.3878055,-0.030065515,40.9769,103.9005,51.082,101.601,9.54,319.825,862.75,375.622999326476,18.1505,13.238,385.7343,18.29,19.185,0.0413849174774438,10.5742502678905,20.863225,0.363665764826462,19.8,20.3325,21.2975,18.0325,18.06,19.4075,20.0075,20.2975,0.875719556155251,0.856674650620618,0.356864288760856,2000.953,17.537,-0.516679,-0.0322371860100778,-0.8830227,-0.9215,-0.6175
1,13.75,0.323955,21.37865,2.281,-1.723,-2.271,-0.028,35.34404,98.7821,50.18885,101.601,9.711049,286.7,844.75,342.25,17.4,13.21811,385.479275,18.3,19.19,0.0386851392656146,10.8993081773917,20.947,0.319385005981598,19.81,20.27,21.28,18.07,18.2175,19.38,20.07,20.33,0.875053141243433,0.840178109710767,0.350498074174453,1994.63,18.3224,-0.3628793,-0.165050825,-0.6013394,-0.9225,-0.6175
1,14.25,0.3252273,21.536475,2.254,-1.599,-2.092,-0.02628173,32.70073,104.365,50.43109,101.596925,9.8565935,257.75,805,314.85,17.351,13.1394947391125,385.59025,18.32,19.13,0.0369123981357291,11.3575585304076,21.1224,0.303461149622606,19.77,20.25,21.28,18.06,18.25,19.38,20.08,20.32,0.860368250542763,0.810210114595509,0.340317434866399,1998.066,15.3347021650639,-0.375625,-0.2453351,-0.76082085,-0.911,-0.676
1,14.75,0.321343585403846,21.291,2.289,-1.5175,-1.99856925,-0.023090335,26.482045,101.07285,50.543165,101.5265,9.9735585,196.293875,695.225,271.017360812593,20.4505,13.21899,385.854,18.4,19.1,0.0341889017080105,11.2015177543045,21.4199,0.27831506722315,19.79,20.26,21.29,18.1,18.35,19.35,20.04,20.31,0.832714527503414,0.813057728562212,0.336836824577481,1996.812,17.76622,-0.304872,-0.387096,-0.553155014856538,-0.897,-0.682
1,15.25,0.312048,21.4015,2.173,-1.36,-1.9533605,-0.02997125,20.544,91.5008034009274,50.923335,101.5174,9.895,161.4,547.45,227.810972500094,20.62525,13.274125,385.61575,18.45,19.16,0.0314962001465633,11.6462576929551,21.31688386393,0.234191830696581,19.86,20.33,21.34,18.23,18.49,19.39,20.09,20.32,0.815618246186153,0.791415221976761,0.339605653663186,1998.116,18.078885,-0.2269176,-0.53975025,-0.4608,-0.4735,-0.5985
1,15.75,0.29922925,21.48,2.20075,-1.332,-1.63573775,-0.031078425,13.6686475,79.30372,51.322815,101.5194,9.66557375,121.0186,456.9,176.475,15.3505,13.2925,385.59975,18.4225,19.1425,0.0272598009848472,9.90362823484108,21.171373484848,0.204506424733713,19.8475,20.3325,21.305,18.2325,18.5025,19.36,20.065,20.2575,0.777905916380207,0.736117458917613,0.329658004604772,1996.59925,16.3447915814379,-0.23355982439878,-0.7099456,-0.58432355,-0.4935,-0.58
1,16.25,0.282,21.205,2.095,-1.221,-1.298,-0.0306529305833941,4.70528252872938,70.4566325,52.5970758429943,101.5257,9.5137345,74.93754,333.75,139.6,9.02575,13.342425,385.0304,18.4925,19.1,0.0245849059384005,9.87165250361961,21.002,0.181908436302417,19.855,20.355,21.3125,18.28,18.535,19.2625,20.06,20.24,0.714406332788317,0.661308540960596,0.311310333375381,2005.97075,17.23885,-0.1886645,-0.88533805,-0.3107976,-0.5185,-0.5685
1,16.75,0.263563,20.978175,1.8765,-1.01275,-0.99213335,-0.0301079220098272,-7.07161885497728,56.701775,54.1933064286907,101.5345,8.65,27.9075,219.9,82.4,3.30075,13.4241,384.829075,18.5,19.175,0.0168633149090893,9.44793557965501,20.80525,0.159292418330673,19.87,20.36,21.32,18.41,18.6275,19.345,20.115,20.38,0.667214754648988,0.558435959506559,0.30158048402805,2016.93,16.912175,0.07814334,-0.9046886,-0.23578836238786,-0.5395,-0.55
1,17.25,0.229,20.4655,1.683,-0.585,-0.598331190831029,-0.03743185,-13.70418,42.386335,57.402265,101.5378,7.56343,-18.795,93.4,35.185,1.45,13.694165,384.7771,18.4775,19.1175,0.0160258853109586,8.50608781990875,20.211,0.167881386699062,19.8175,20.32,21.3625,18.46,18.645,19.2725,20.015,20.2725,0.573400383676188,0.435869567255289,0.255270053081046,2034.84,17.0727812784084,0.24187775,-2.05951719525264,-0.0684556,-0.563,-0.53
1,17.75,0.15865395,19.2626596005825,1.26525,-0.356,-0.281,-0.03815921,-20.6433825,24.370075,62.214075,101.5757,6.6,-60.01,17.4,6.1285,1.4005,14.143,384.984,18.4725,19.045,0.022367849016201,6.30303130037356,19.4426,0.185943002019436,19.7675,20.315,21.3125,18.52,18.655,19.2375,19.94,20.235,0.417644585742471,0.305662346994938,0.173541925770115,2060.5075,13.52245,0.550811139919753,-3.225291,-0.060824665,-0.5835,-0.517
1,18.25,0.1163795,18.092,1.05875,0.223,0.013,-0.0109868675,-18.974,16.0218,65.06075,101.5757,5.58517540070407,-71.55,0,0.0015,2.485,14.265,385.7265,18.4625,19.0275,0.0223323032623978,5.49941019541473,18.8047,0.158693688061013,19.7725,20.3375,21.36,18.6475,18.64,19.2575,19.93,20.1875,0.287940966171887,0.250921168373961,0.133238207733368,2108.1695,11.8553225,0.633467394632327,-2.5114225,-0.338616,-0.5805,-0.507
1,18.75,0.098,17.415,0.9705,0.329,0.10558225,0.0082325,-18.0374075,10.344325,67.51,101.601,4.74509408140369,-72.025,0,0,2.0925,14.32556,385.682,18.5075,19.11,0.0233530940134279,4.48673960858729,18.162,0.160927405994131,19.7675,20.335,21.4075,18.675,18.485,19.2275,19.95,20.2375,0.243412283995693,0.223236918736109,0.112126223516178,2155.2555,8.8441,0.15405365,-1.40592675,-0.4266666,-0.506,-0.5465
1,19.25,0.0925946025,16.8238829782092,0.90575,0.413,0.1918217,0.001292428,-19.1766,10.399,68.4105,101.6059,4.17981625,-71.4,0,0,2.44,14.31935,386.426,18.5625,19.2,0.0214941852602047,4.28953260857171,17.62765,0.156222726897642,19.8875,20.425,21.4475,18.7675,18.5125,19.32,20.005,20.2775,0.244164649943942,0.212433216696795,0.105648278549574,2176.54,11.15714,-0.3730905,-0.9394608,-0.8684145,-0.422,-0.577
1,19.75,0.0892085915647108,16.4252723117625,0.86875,0.432,0.21825,-0.007,-18.60236,10.121065,69.7738757369389,101.6524,3.8,-70.725,0,0,2.67,14.1776234481554,387.296,18.665,19.28,0.02215739154323,4.15111834723456,17.3528,0.143181201620213,19.9325,20.4675,21.505,18.905,18.605,19.3675,20.08,20.3375,0.246487930739012,0.22802403449221,0.106013206724445,2182.13,13.1384,-0.5572614800057,-0.7413225,-0.774495,-0.337,-0.5515
1,20.25,0.08398995,15.9983,0.817,0.33875,0.226,-0.0139412525,-18.30047,12.04,69.454305,101.6803,3.645867,-69.295,0,0,2.44,14.04752,388.271725,18.7,19.31,0.0227213563944825,3.8089126612676,17.116212053616,0.130439913166325,20,20.54,21.565,18.92,18.6625,19.51,20.13,20.41,0.220990045024657,0.190324126435969,0.108769021325008,2175.833,12.29685,-0.61873345,-0.694528016832789,-0.762603407440968,-0.3285,-0.555
1,20.75,0.0812243275,15.70275,0.84,0.37975,0.269567775451649,-0.021145595,-16.955465,10.734315,69.18075,101.7,3.59,-67.09,0,0,2.4,13.89175,388.497825,18.71,19.37,0.0203520857420636,3.7861182047308,16.8235061106002,0.132715157508133,20.06,20.53,21.61,18.88,18.78,19.51,20.18,20.43,0.234047568625898,0.208364518487782,0.106033043269106,2194.95360609915,18.09725,-0.7624985,-0.6303135,-0.6185469,-0.3385,-0.622
1,21.25,0.0848789,15.497,0.79,0.409,0.276416993149406,-0.0216584175,-15.34838,10.103595,69.236,101.7,3.44887425,-66.37,0,0,2.33,13.6606925,388.26735,18.74,19.4,0.0211138831563951,3.58253278939663,16.48285,0.130976570099297,20.11,20.67,21.66,19.01,18.835,19.59,20.24,20.48,0.214896342178058,0.205344198846717,0.103420006757844,2216.61325,10.866,-0.693574009102618,-0.616517814269425,-0.472937022581182,-0.543,-0.854
1,21.75,0.084099455,15.3114420173845,0.78,0.3515,0.2296503,-0.0238962375,-15.752675,8.984211,69.0281075,101.7,3.40971730746447,-65.2575,0,0,2.51,13.53793,388.347125,18.7,19.4,0.0231065699874294,3.7099576137166,15.998,0.129891854552452,20.08,20.63,21.63,18.98,18.7675,19.52,20.22,20.47,0.236210922694104,0.202268999013841,0.104403065089106,2194.36125,13.1969,-0.365666225,-0.60859482001434,-0.64899591725963,-0.786,-0.903
1,22.25,0.085,15.1396,0.785,0.33,0.286372925,-0.0448204675,-15.235,6.887366,69.203945,101.7,3.31319654192246,-62.92,0,0,2.715,13.372215,389.0825,18.7,19.4,0.0221927095562729,3.73859665926904,15.8363,0.126397434814646,20.1,20.67,21.65,18.98,18.745,19.59,20.2,20.46,0.231224034619168,0.20017941161843,0.098863773501481,2192.16081059479,13.6041771416942,-1.55019525,-0.58825975,-0.794303343801543,-0.9385,-0.941
1,22.75,0.079,14.9492,0.78,0.34775,0.261832975,-0.0486627675,-14.6385825,9.37725,69.730335,101.7,3.27060366450455,-60.8075,0,0,2.525,13.19601,389.66525,18.7,19.4,0.024495419378178,3.57082623492099,15.5650641271325,0.126734878215638,20.08,20.68,21.66,19.02,18.715,19.58,20.19,20.49,0.226750021542766,0.195912670721424,0.0964649511530914,2190.20878332891,14.1142879625784,-1.2835045,-0.56497925,-0.80477265,-1.0095,-0.9045
1,23.25,0.077,14.575,0.745,0.33625,0.232355725,-0.045,-14.5246698205717,9.2344425,69.8196875,101.7,3.05696625,-59.655,0,0,2.4,13.148045,389.413,18.68,19.41,0.0265447923329605,3.62648257293865,15.372929498157,0.122427637061191,20.07,20.66,21.66,18.97,18.7325,19.65,20.3,20.52,0.215134025094306,0.187852229503786,0.0947748756856563,2187.75225,-8.683967,-4.83035625,-0.556652687971139,-0.821127,0.0995,-0.173
1,23.75,0.07315,14.18785,0.707,0.2965,0.2878477,-0.04008891,-13.1536675,6.30449,70.328685,101.675375,3.08,-58.1675,0,0,2.4775,12.8949,389.257,18.66,19.44,0.024049032110012,3.27597353981388,15.197,0.121581659801139,20.04,20.63,21.68,18.92,18.6075,19.63,20.26,20.49,0.223547265695647,0.198619196202599,0.0924983621476618,2159.8745,12.4062,-4.79392725,-0.51501205,-0.805476451532454,0.1175,-0.1365
2,0.25,0.083,16.25641088189,0.7675,0.3675,0.26856,-0.0705,-11.72542,7.3959025,73.92423,101.601,3.027884,-56.16,0,0,2.5425,14.55225,388.938,19.7375,20.2275,0.0256665040303976,3.47814605788774,16.99325,0.112982625168529,20.65,20.88,21.44,20.25,19.65,20.38,20.59,20.72,0.215322070193617,0.1940119068511,0.0955040403872266,2181.89575,13.8051943191094,-1.734225,-0.5151956,-0.438692,-2.2775,-1.19225
2,0.75,0.081526945,16.0820000000001,0.758,0.311,0.342,-0.06,-12.45,5.89793,74.285,101.601,3,-54.36,0,0,2.6,14.441652683534,389.914,19.67,20.1975,0.0240683243782121,3.36921355808741,17.1379,0.117949043362099,20.62,20.86,21.4,20.18,19.65,20.37,20.56,20.7,0.208800718201819,0.176457161940228,0.0915413918074494,2188.66725,16.53645,-0.59368841487199,-0.418582,-0.60275635,-2.3245,-1.14025
2,1.25,0.0828442275,15.84,0.727,0.37625,0.303328,-0.0484951386472264,-11.606675,5.0847025,74.0320475,101.596425,2.9203735,-53.8125,0,0,2.5625,14.16975,388.89725,19.5925,20.1975,0.027688885215744,3.34721263792005,16.9448,0.114948998889659,20.6,20.83,21.38,20.17,19.52,20.38,20.56,20.69,0.206479939728905,0.187707618385616,0.094604386429967,2192.925,15.233,-0.2079385,-0.4746713,-0.7868665,-2.36375,-1.1105
2,1.75,0.07940434,15.61145,0.734,0.3775,0.256475081090052,-0.0815,-11.827,6.776414,73.4423967526603,101.54145,2.9541105,-52.589285,0,0,2.37,13.9656225,388.8223,19.5925,20.2175,0.0273780934325237,3.21645767887594,16.946,0.114592626289827,20.61,20.84,21.4,20.13,19.48,20.38,20.55,20.69,0.214484032039684,0.176297581981864,0.093535501281599,2212.496,14.2854070412428,-0.8007235,-0.376267,-0.566456,-2.39225,-1.08525
2,2.25,0.08280259,15.4930489256115,0.7985,0.354,0.297081,-0.08089745,-12.137775,6.16825,72.82488,101.5106,2.98,-52.16,0,0,2.4,13.98975,389.206,19.49,20.2,0.0241186027787681,3.13961007730202,16.966,0.112422862443544,20.61,20.86,21.41,20.12,19.44,20.38,20.58,20.7,0.209165006633519,0.184627779629212,0.0927722372264461,2218.39165549751,16.7385480968849,-1.691505,-0.34811,-0.62238105,-2.41775,-1.07575
2,2.75,0.085916985,15.41,0.816,0.271,0.36825,-0.0692321675,-12.584375,5.679891,73.5067196085991,101.5,3.057405,-49.84,0,0,2.4175,13.9439,389.949,19.43,20.2,0.024425522424361,3.14987016788036,16.66975,0.112707739503052,20.61,20.86,21.41,20.1,19.3025,20.39,20.58,20.71,0.217085161534461,0.183306484422717,0.0999621416023037,2207.14405901541,18.21257,-1.3476,-0.364354426943943,-0.724312,-2.439,-1.12175
2,3.25,0.0848347,15.303825,0.7915,0.4585,0.3821919,-0.0658624975484647,-11.9651838686498,4.34138546105871,73.119545,101.5,2.9910055,-49.73,0,0,2.4,13.711,390.772031288709,19.4,20.2625,0.0250087664859411,3.28845728872569,16.4439,0.116461925108595,20.68,20.91,21.46,20.08,19.24,20.44,20.65,20.75,0.22073989218082,0.184880684798549,0.100342912056607,2199.80080203127,16.0622563989956,-0.94834,-0.364124514880318,-0.74220339016824,-2.46225,-1.16
2,3.75,0.0829,15.184861354828,0.8005,0.4325,0.3481884,-0.07612155,-11.03205,3.6365,72.5549862615851,101.5,2.96161775,-47.13,0,0,2.32,13.5942725,389.737719117779,19.3625,20.22,0.0263625794860812,3.14141778900573,16.2131,0.111313862728876,20.66,20.88,21.42,19.98,19.07,20.39,20.58,20.73,0.216599376730405,0.194963311102835,0.097250871461391,2222.76,18.7750344499938,-1.501,-0.29651375,-0.553017147044904,-2.48725,-1.1295
2,4.25,0.08562925,15.1375,0.79,0.4885,0.39,-0.10907305,-11.0716399711207,4.07959,72.09,101.5,2.867384,-47.01,0,0,2.49,13.17101,390.21175,19.3,20.2375,0.0252580066513571,2.74558394871103,15.833,0.108407748800535,20.64,20.88,21.42,19.94,18.97,20.35,20.6,20.73,0.215419288829947,0.176979555815532,0.0988273747501167,2240.49303916339,12.5872710659259,-1.7295,-0.4018422,-0.379911823912206,-2.53075,-1.09225
2,4.75,0.0860246,15.0384,0.8115,0.397,0.2659203,-0.07687866,-11.2584321109863,4.50289075,71.7973975,101.5,2.91,-46.72,0,0,2.46,13.0935,391.2059,19.24,20.2275,0.0233232577740516,3.13481104671447,15.900075,0.114116715391054,20.64,20.88,21.41,19.86,18.82,20.37,20.59,20.71,0.213084322107757,0.186962429380879,0.0995571980650689,2244.55447400966,16.76792,-1.18285227789479,-0.3022185,-0.46274393810991,-2.5915,-1.08025
