DOY2,HR2,CO2,FC,G,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,T_SONIC,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,USTAR,VPD,WS
1,15.25,409.7805,-0.219533,-7.89806437497894,1.39477400494602,3.78295851684221,17.2361763872367,243.8,310.675,25.74,99.037925,100.3,5.80175,64.5642901319409,46.1725,3.2725,-2.06701567750535,-2.653,-0.51275,-0.5,1.617,1.939,3.5875,-0.349,-0.2915,1.2,2.427,3.56,0.278,0.01,0.537,1.231,1.764,2.65125,3.059,4.054,5.42,0.8015,-0.2675,-0.10975,0.696,1.337,2.114,2.583,3.77525,5.207,0.212587,0.520641400975651,3.0509825
1,15.75,409.9575,-0.070754425,-10.1256573618222,-2.7567025,3.73670302513856,15.3907,246.65,308.075,9.97,99.046075,62.3475,3.90775,66.4720719272582,30.2575,2.32225,-2.15124454689296,-2.692,-0.5,-0.5,1.65,1.939,3.5875,-0.29175,-0.3,1.2,2.3165,3.552,0.125,-0.01375,0.518,1.2405,1.764,2.63225,3.07875,4.049,5.415,0.3835,-0.2865,-0.086,0.69125,1.357,2.129,2.583,3.711,5.207,0.196157,0.496481818917944,2.90373
1,16.25,409.763,-0.0937136,-10.7112289579296,-5.34053902861989,3.69647740040117,13.7646,248.625,306.15,-16.5775,99.092825,34.2375,2.006,67.2778760673307,15.25,1.20575,-2.22951413789871,-3.221,-0.5,-0.5,1.7,1.939,3.5875,-0.267,-0.3,1.125,2.212,3.47725,0.029,-0.009,0.484,1.2215,1.77375,2.637,3.07875,4.059,5.435,-0.53925,-0.396,-0.07175,0.662,1.32775,2.134,2.588,3.78525,5.192,0.189966,0.515803706957918,2.91805
1,16.75,410.52325,0.0530957310499559,-13.6907431952,-6.37628004619892,3.67651795792345,8.1505775,247.3,302.65,-45.965,99.1209090418837,7.234,0.5435,69.5292574065098,2.04875,0.417,-2.15059223000472,-3.46,-0.5,-0.49575,1.7,1.939,3.5875,-0.2455,-0.3,1.125,2.017,3.47725,-0.10975,-0.05275,0.484,1.2215,1.783,2.642,3.07875,4.059,5.415,-1.058,-0.5155,-0.105,0.662,1.357,2.10925,2.588,3.721,5.162,0.189555,0.458165313928086,2.75590111400597
1,17.25,410.2995,-0.0512871592624327,-16.9371900003453,-10.90775,3.50165494645368,9.24047,243.8,300.55,-58.935,99.0610964290514,0.22225,0.0975,71.1873269354466,-1.75225,0.138,-2.15529680392595,-3.63675,-0.5,-0.5,1.683,1.94375,3.5825,-0.28725,-0.297,1.125,2.2915,3.49,-0.258,-0.086,0.465,1.2505,1.764,2.63225,3.07875,4.059,5.435,-1.49475,-0.62,-0.048,0.662,1.3135,2.10425,2.583,3.756,5.192,0.15896425,0.431341856643815,2.3500525
1,17.75,410.786,-0.104328,-17.7685958326307,-14.39555,3.7436952376395,6.4416,242.4,299.375,-68.04,99.0922,0.058,0.078,72.4980455040852,-2.76325,0.1155,-2.20089817978211,-3.90375,-0.5045,-0.5,1.7,1.939,3.5825,-0.2665,-0.298,1.2,2.32925,3.5335,-0.49175,-0.105,0.484,1.26,1.788,2.642,3.059,4.059,5.45,-1.7735,-0.792,-0.1335,0.681,1.337,2.095,2.622,3.75525,5.207,0.15226375,0.428267162647414,2.12503
1,18.25,410.80925,0.0973899,-18.6940183340772,-12.1536,3.59283667160842,4.18738,241.8,297.075,-71.1575,99.0574,0.057,0.076,73.2799670078419,-3.23425,0.1195,-2.6378201471287,-4.106,-0.59175,-0.5,1.7,1.958,3.5825,-0.2835,-0.3075,1.2,2.3505,3.5335,-0.57725,-0.143,0.484,1.144,1.77375,2.65125,3.059,4.039,5.43,-2.0525,-0.849,-0.1335,0.681,1.337,2.10925,2.583,3.721,5.207,0.14509675,0.402552955291447,2.19931
1,18.75,411.2795,0.079807525,-19.4972870838874,-9.65478362151068,3.56508338367111,4.70338,241.025,296.375,-66.0925,99.069275,0.057,0.074,74.7437167520912,-3.15575,0.1235,-3.07595542394267,-4.257,-0.6,-0.5,1.65,1.958,3.5825,-0.3,-0.3,1.2,2.334,3.5335,-0.7635,-0.16675,0.47475,1.2405,1.788,2.6465,3.059,4.059,5.415,-2.51575,-0.944,-0.1675,0.701,1.337,2.095,2.583,3.731,5.207,0.1453555,0.389361836598224,2.24512
1,19.25,411.49325,-0.070999125,-18.7312956235406,-11.21755,3.60851186537491,3.74984,241.2,295.475,-65.43,99.0971692986111,0.057,0.07425,73.9742068925424,-2.91275,0.11325,-3.35591843888536,-4.65975,-0.629,-0.5,1.683,1.973,3.5625,-0.2885,-0.2915,1.2,2.368,3.5325,-0.944,-0.16675,0.46975,1.2115,1.77375,2.63225,3.074,4.039,5.41,-2.4305,-0.98675,-0.12875,0.696,1.357,2.09,2.583,3.76525,5.207,0.137044657612096,0.392304090730997,2.30041
1,19.75,411.25075,0.0966925670449478,-17.145437604649,-11.1944975,3.56079746715478,4.25053592866928,241.5,292.275,-68.105,99.0789589592014,0.057,0.074,73.7341659018741,-3.2675,0.13575,-3.90751238116973,-4.803,-0.7,-0.5,1.7,1.978,3.5625,-0.2835,-0.3,1.2,2.368,3.5325,-1.039,-0.19075,0.47475,1.183,1.788,2.642,3.059,4.039,5.43,-2.5815,-1.096,-0.1525,0.69125,1.376,2.114,2.622,3.726,5.207,0.146524,0.363351732309203,2.54475
1,20.25,410.646,-0.085416975,-17.5399476393579,-10.0655878850427,3.61252863340675,5.20739748983639,241,291.975,-67.3725,99.0906726280381,0.058,0.074,73.1423422728666,-2.90775,0.12825,-3.65263122554984,-5.103,-0.69575,-0.5,1.68325,1.973,3.5625,-0.3,-0.3165,1.2,2.4775,3.524,-1.14825,-0.22475,0.484,1.183,1.803,2.63225,3.059,4.034,5.415,-2.8735,-1.09125,-0.12875,0.701,1.357,2.095,2.603,3.711,5.187,0.154542,0.387681130603955,2.3392575
1,20.75,410.86,-0.0191918211987792,-16.9988845831279,-13.425875,3.62789576795373,2.5136025267392,239.775,292.025,-67.235,99.0504,0.057,0.074,74.2328655676696,-3.0575,0.1645,-3.84541414735987,-5.1435,-0.717,-0.5,1.679,1.98725,3.5625,-0.3085,-0.3085,1.2,2.4295,3.517,-1.3145,-0.20025,0.46975,1.183,1.803,2.6415,3.059,4.044,5.43,-2.987,-1.172,-0.1335,0.701,1.376,2.09,2.622,3.706,5.187,0.154487,0.359642668405648,2.49504
1,21.25,410.0555,0.205629331868471,-16.6117752087849,-12.8011375183731,3.80620422227858,3.579135,238,291.45,-70.24,98.9614,0.057,0.074,74.7310487369889,-3.26075,0.1495,-2.45628163809026,-5.20825,-0.769,-0.5,1.69575,1.98725,3.5625,-0.3,-0.3165,1.183,2.35,3.514,-1.4095,-0.22,0.46975,1.2065,1.77375,2.6415,3.059,4.039,5.43,-3.251,-1.229,-0.11925,0.71025,1.376,2.114,2.603,3.721,5.187,0.165396,0.358767820124831,2.57622
1,21.75,410.916,0.00050729,-17.1661701047423,-10.6730225,3.51176435902828,4.050485,234.1,290.425,-70.3875,99.02815,0.057,0.074,74.2919173903167,-3.195,0.13725,-4.1878207703619,-5.65125,-0.76275,-0.5,1.6435,1.98725,3.5625,-0.3,-0.325,1.117,2.4245,3.514,-1.608,-0.258,0.44125,1.144,1.803,2.642,3.054,4.039,5.39425,-3.533,-1.1625,-0.124,0.72,1.357,2.09,2.603,3.706,5.187,0.161903388277106,0.345767485268517,2.44103083189979
