DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,USTAR_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,VPD_1_1_1,WS_1_2_1,PPFD_IN_1_1_2,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_DIF_1_1_1,NETRAD_1_1_1,PPFD_BC_IN_1_1_1,TS_1_1_1,TS_1_2_1
1,11.75,1.19595682975,176.5099099,10.03770052925,0.8868828,408.457365575,3.0390242235,0.157755,-0.20706,73.427481651,2.45359538555,3.1854,816.18,98.764,458.4575,69.653,880.8675,329.41,279.7775,186.99625,1.176525,1.53365
1,12.25,1.09209097825,177.11480795,11.94104361,0.87742723575,408.531613125,2.90896240725,0.3494375,-0.04618,71.7383595055,2.57081008895,3.1404,813.12,100.68,455.7575,71.03,858.3,327.365,276.97,206.5125,1.144875,1.51435
1,12.75,1.1800443895,162.251191425,10.9930445775,0.852926255,408.5827138,2.940015,0.450685,0.07873,69.90422586725,2.66432628145,3.2112,769.76,95.34,436.525,67.5195,799.045,306.96,259.924525,184.905,1.15155,1.521075
1,13.25,1.130955199,151.70258855,11.3441984375,0.8506438,408.402333,2.94467075,0.8173775,0.27064,68.844290565,2.8003626696,3.1183,701.65,85.996,400.0575,62.8095,704.575,288.595,232.35875,159.015,1.182575,1.543525
1,13.75,0.980883594,140.400990925,11.66859042,0.8781073,408.459011875,3.1376374315,1.0311,0.4922,67.321101175,2.768146717675,3.3066,622.97,72.539,355.1325,56.624,594.89,257.86,201.3575,125.7825,1.169025,1.56605
1,14.25,0.9194454605,110.3924991,9.881675071,0.864893666,408.53583545,3.2160909635,1.01895,0.78833,68.301256296,2.8418392376,3.26,512.07,57.871,296.7875,48.3615,489.7625,218.625,151.26,87.525375,1.18915,1.5745
1,14.75,0.86711375675,83.70398466,7.006431698,0.800972125,408.715439875,2.913813,0.910805,0.6449375,68.298667829,2.8321992935,3.101375,397.4375,44.222,228.715,41.9105,371.4175,177.4525,103.54825,68.71775,1.18985,1.57455
1,15.25,0.742509736,49.5003427575,8.921484695,0.7828232,408.5586226,2.991417955,0.66773,0.6062575,68.746717448,2.7899414101,3.0364,273.395,31.012,154.74,33.027,241.395,126.255,50.82625,47.243375,1.187325,1.58865
1,15.75,0.707603372,10.1302184625,4.935411668,0.79162685,408.5252,2.833409425,0.37574,-0.01179,70.525805122,2.5849694426,2.9719,117.23,14.701,58.8895,14.817,101.4925,79.1865,7.110175,28.1515,1.182825,1.590975
1,16.25,0.7178046415,-3.9976658755,4.5178340535,0.726115777,408.6124447,2.823944,-0.02589,-0.24503,71.9617532455,2.41625503265,2.9452,39.284,5.4564,16.943,6.12685,33.35725,29.224,-4.8877925,11.928875,1.20595,1.60515
1,16.75,0.6933051775,-7.9206097945,3.414411488,0.7136865,408.855703525,2.726771,-0.15598,-0.4525175,73.8479898325,2.25770972885,2.78745,5.810225,0.83199,2.5994,3.73195,4.030675,1.723975,-10.79892,3.33995,1.188525,1.6043
1,17.25,0.6052468015,-9.547424585,3.2753141305,0.679581225,408.95869025,2.515165,-0.51527,-0.828525,75.68798886,2.1033170663,2.9372,1.227275,-0.4752,0,3.3087,1.337025,0.3734,-12.373915,1.993975,1.181475,1.594725
1,17.75,0.8179587855,-10.42321768,4.84526656625,0.718303344,408.86857575,2.5359832135,-0.59962,-0.8956975,76.474656569,2.0149774107,2.813575,1.04765,-0.47041,0,3.19585,1.336675,0.368595,-11.4465325,1.9030375,1.19,1.590925
1,18.25,0.726363284,-6.9054921985,1.46390423325,0.672959372,408.7190892,2.420780551,-0.73345,-1.177525,77.111379878,1.9548656295,2.7222,1.075925,-0.53633,0,3.29125,1.341825,0.36582,-10.9476,1.9147625,1.19405,1.590125
1,18.75,0.612726037,-7.839484404,2.43138251275,0.637703,409.0176566,2.29084658925,-0.791295,-1.2101,78.459021203,1.9481097545,2.590125,1.04555,-0.53017,0,3.28915,1.3464,0.366025,-10.424625,1.9495,1.1783,1.58945
1,19.25,0.693402376,-4.7071633695,2.35284752,0.6928971,408.927449,2.4148799615,-1.01905,-1.205525,79.299899718,1.923522206,2.653025,1.162775,-0.50502,0,3.18765,1.346425,0.3623775,-9.2531425,1.9431,1.179875,1.585525
1,19.75,0.9181650995,-8.686077394,3.66952443,0.6997778,408.99257205,2.473145,-1.097275,-1.42475,80.441364704,1.868599425,2.5678,1.079925,-0.43108,0,3.24955,1.345625,0.360535,-7.5521025,1.9616375,1.17735,1.58275
1,20.25,0.651206154,-9.32342920575,1.83659016,0.7131193,409.0536394,2.414107,-1.318325,-1.663375,81.607706432,1.8125649029,2.617325,1.07145,-0.47041,0,3.42385,1.343375,0.358725,-6.74157,2.01005,1.181675,1.58095
1,20.75,0.805871871,-9.760702048,3.274029028,0.7136301765,408.898943675,2.468999,-1.334475,-1.61765,82.605067852,1.7279473767,2.60785,1.170975,-0.44523,0,3.2813,1.3514,0.3584275,-7.1054175,1.995625,1.18385,1.580525
1,21.25,0.774561346,-7.030346365,3.098556084,0.68478257975,408.9899048,2.51182998525,-1.490125,-1.72405,83.2922055,1.7209300751,2.5672,1.25185,-0.49707,0,3.25545,1.3477,0.3574975,-7.12032,2.0116375,1.1841,1.58195
1,21.75,0.814578557,-7.123168795,2.872093058,0.6609026035,409.2936882,2.55240675,-1.477825,-1.81805,83.32125084,1.6514598105,2.674675,1.18935,-0.4421,0,3.2569,1.349125,0.3547925,-8.19741,1.97155,1.183125,1.575825
1,22.25,0.9631553445,-10.2248601725,3.3727752085,0.731863975,409.5037925,2.4983592645,-1.777775,-2.136575,83.797487545,1.603571856,2.6072,1.1881,-0.30987,0,3.1674,1.3473,0.3559875,-7.0067425,2.0310625,1.182725,1.578125
1,22.75,0.78942465225,-9.05884247,2.28456183,0.723116689,410.15650355,2.53228632,-1.9317,-2.26555,83.966689268,1.559203265,2.6954,1.249375,-0.40749,0.00843,3.34195,1.3453,0.353175,-7.661205,2.0645625,1.177425,1.572675
1,23.25,0.79450934575,-7.845143992,2.20043999125,0.723601898,410.3453171,2.745337898,-1.834775,-2.288275,83.781908091,1.5445557159,2.728625,1.244875,-0.4594,0,3.31255,1.344425,0.351365,-6.612075,2.0410875,1.182225,1.571825
1,23.75,0.66256502625,-7.579453243,2.764757715,0.6900832,410.194659175,2.56595331225,-2.07045,-2.314625,85.22376857325,1.493147849325,2.6597,1.2521,-0.41994,0,3.2035,1.3473,0.353415,-6.020375,2.0317125,1.18475,1.57235
2,0.25,0.6705055695,-7.177760125,7.0304146725,0.698347625,406.8705,2.4207199085,-1.866525,-2.26085,80.98926199225,1.712102202575,2.779675,0.7119575,0.00892,0.0168875,3.9836,1.34305,0.3747425,-8.8776,1.957125,0.77524,1.0707
2,0.75,0.710808764,-6.20784167125,3.32934685975,0.654591225,407.094558725,2.337577568,-1.9669,-2.370425,81.72660034825,1.689556440925,2.646675,0.7813325,0.01417,0.0295275,3.9871,1.3458,0.3710775,-8.852025,1.9864125,0.7798,1.0743
2,1.25,0.735207157,-8.089043869,4.31359183325,0.662097825,406.85029455,2.4696278605,-2.10805,-2.514575,82.69757744,1.612728768,2.94875,0.7396875,0.03304,0.0232075,3.9946,1.347225,0.371105,-7.52835,1.9857625,0.77076,1.0746
2,1.75,0.60611838925,-9.22024488875,4.07333984375,0.6587149,406.79454725,2.318470378,-2.1816,-2.593075,82.774084365,1.5833000558,2.689825,0.8418275,0.02991,0.0147625,3.982,1.34585,0.369275,-7.3238,2.0384,0.77489,1.0734
2,2.25,0.61067901625,-7.31933517975,2.516892731,0.6378317,406.93201385,2.164984,-2.21005,-2.626075,82.692531232,1.548230447525,2.53305,0.906975,0.05825,0.01687,3.6033,1.351325,0.36465,-7.2530475,2.0849125,0.77626,1.0703
2,2.75,0.62646055825,-10.357637995,3.942822938,0.6531686,406.9683902,2.288575,-2.21745,-2.585525,83.4159461355,1.535031452725,2.69625,0.84775,0.03779,0.0232025,3.6595,1.351125,0.3618825,-7.257785,2.064975,0.76663,1.0715
2,3.25,0.719254097,-6.472207035,3.491058548,0.6587002135,406.9257875,2.5216455,-2.36815,-2.70065,84.402647942,1.4676304188,2.70145,0.8849425,0.03619,0.03376,3.6071,1.3533,0.358465,-7.66697,2.085375,0.76965,1.0716
2,3.75,0.70003297325,-9.4535409205,3.925574256,0.701193425,407.0132251,2.378471,-2.360725,-2.6364,84.558878774,1.498757012875,2.585025,0.8826025,0.04619,0.0253,3.6102,1.352825,0.355695,-8.1341,2.06685,0.77074,1.0711
2,4.25,0.627130038,-6.8687633925,2.48111692525,0.6973959,407.193009075,2.690066,-2.36195,-2.750025,84.9588292195,1.5323805754,2.841525,0.8305325,0.06501,0.05064,3.9593,1.35525,0.3529175,-6.6311,2.0765125,0.77566,1.0696
2,4.75,0.76433720175,-9.934452674,3.60736756775,0.6815267,407.10543745,2.5404415,-2.3664,-2.7373,85.4263223365,1.4474930579,2.804975,0.8476025,0.04252,0.1391725,3.5659,1.354775,0.3539225,-5.7079,2.0841125,0.77318,1.074
2,5.25,0.601426607,-4.231017441,1.969541406,0.7051565,407.05635885,2.481710619,-2.45095,-2.884175,84.980044184,1.442316920375,2.844075,0.80994,0.03097,0.1097825,3.6929,1.358575,0.35205,-5.19292,2.0944625,0.77336,1.0745
2,5.75,0.690548278,-6.284408899,3.412524257,0.7340752,407.09584195,2.550166,-2.4882,-2.9957,85.34994645,1.4266239493,2.868325,0.86517,0.06452,0.0506475,3.757,1.360425,0.3536025,-4.9351,2.0948,0.77612,1.0713
2,6.25,0.746555499,-5.653857294,2.98228751075,0.71708575,406.966984375,2.77313,-2.5564,-2.880925,85.86961708225,1.405468014125,2.994175,1.6378,0.24734,0.5862175,3.794,1.392175,0.369275,-5.64111,2.5878375,0.77598,1.0688
2,6.75,0.66699325,-7.40337366425,3.954427434,0.65770788725,407.05785995,2.614972,-2.4446,-2.836175,86.27915717625,1.39972646155,2.715025,16.56675,3.0739,7.87915,5.5166,12.23425,8.900075,-2.8462,6.4167875,0.78238,1.0719
2,7.25,0.7912282625,-0.82063238975,3.4996535955,0.668302925,407.0382639,2.53209653975,-2.4269,-2.919925,85.36389609925,1.383057972,2.7769,66.48175,11.836,31.92725,10.387,60.62275,55.70375,4.418,21.635375,0.76859,1.0674
2,7.75,0.6838749395,17.43635049,3.00531597825,0.664346175,407.159765,2.430846,-2.169125,-2.585525,84.22162820275,1.535507962525,2.887825,193.3075,27.384,112.65,23.777,183.9275,120.225,39.144,42.128625,0.76052,1.0632
2,8.25,0.808473772,46.1386029,4.4537116885,0.671409673,407.0530691,2.4297775,-1.8524,-2.411925,81.6485024625,1.693519929025,2.851525,362.46,45.251,211.4375,37.916,374.3575,174.41,110.01,66.806375,0.77025,1.0587
2,8.75,0.95929834825,82.297962555,7.27042896675,0.694538631,407.039929075,2.42550469525,-1.773775,-2.162875,78.87402563,1.8728401751,2.737075,529.0425,65.292,304.95,50.253,567.0875,217.87,177.66,103.85225,0.75325,1.0568
2,9.25,1.16669217075,129.670018425,10.81292519,0.74660635,406.78817915,2.670465,-1.3312,-1.7252,75.638486975,2.0694247191,2.83085,677.3525,86.044,385.0225,61.767,726.6,265.8275,235.137,138.54625,0.75662,1.0514
2,9.75,1.238625023,166.8312151,15.02020926,0.779209,406.528098375,2.8975585,-1.11895,-1.355775,73.60244779125,2.261624265825,3.259025,812.2725,107.13,462.4375,72.624,861.9775,297.2325,289.41,207.505,0.75473,1.0388
2,10.25,1.208331421,192.58152555,14.62293001,0.84797975,406.124623425,2.950661,-0.52386,-0.8787675,73.8225812365,2.4841120697,3.2843,938.915,130.64,526.085,84.215,975.035,336.13,334.51,227.5775,0.75448,1.0306
2,10.75,1.153731875,209.5487836,13.69747089,0.8559878,406.15243015,2.9438315,-0.181475,-0.5483925,71.982458084,2.68382583055,3.286525,1016.5,146.76,565.0675,93.872,1070.95,383.7325,364.476,221.58125,0.74885,1.0208
2,11.25,1.0617770795,254.28293575,18.2708568975,0.8751454,406.3031232,3.1358315,0.1143175,-0.2641725,68.86619356375,2.8477232714,3.4159,1061.975,153.66,592.605,100.06,1126.3,429.805,380.77,350.9475,0.7592,1.0203
2,11.75,1.11568937575,261.9375954,17.2754914825,0.87644235,405.48456,3.240068,0.3795675,0.276785,67.7010529545,3.00674188585,3.42005,1085.7,161.27,603.825,104.39,1139.325,449.1825,391.248,346.69875,0.75741,1.0326
2,12.25,1.114525834,257.30869735,18.72056677,0.8851911,405.8992097,3.204943,0.7695775,0.447205,66.900141351,3.1731205067,3.422775,1101,161.89,601.2775,105.34,1117.1,444.5675,387.865,363.16625,0.71737,1.0123
2,12.75,1.0284099255,241.10680085,18.045683525,0.871598575,405.943305225,3.162458,0.8396625,0.7360025,67.53692001275,3.273431460125,3.40435,1056.675,155.3,581.7975,99.173,1058.2,441.0625,370.173,378.00125,0.7233,1.022
2,13.25,0.979938277,246.3996241,16.35023277,0.883276693,405.91563135,3.1305315,0.9016375,0.8403475,66.382734294,3.36800174045,3.39115,987.4775,143.93,537.1575,93.078,985.4975,406.9475,340.36,322.17375,0.77342,1.0466
2,13.75,0.961348167,218.62605975,16.372049305,0.900319075,405.80876085,3.3009977505,1.334575,1.052975,65.194990488,3.4246607484,3.416625,909.25,121.98,492.775,83.43,865.3275,363.445,306.28,284.04125,0.77908,1.0541
2,14.25,0.95968921125,191.0332419,15.71990868,0.907036334,405.717364675,3.210138,1.3826,1.0932,64.71904404425,3.435560343775,3.492325,804.21,104.24,443.5925,74.747,775.955,323.4275,265.28,182.52875,0.78607,1.0603
2,14.75,0.990755969,158.4593946,17.084512955,0.88184602325,405.7530956,3.191010899,1.514525,1.2325,64.0453686465,3.4675510377,3.4139,680.985,84.854,368.9675,64.125,677.01,283.545,211.01,131.125,0.7905,1.0709
2,15.25,0.929672639,126.1953212,12.68275697,0.839641768,405.765207975,3.076475899,1.2124,1.2261,63.602205317,3.5096077746,3.260325,519.6425,62.29875,287.59,50.838,499.015,224.43,149.24225,96.8285,0.79644,1.079
2,15.75,0.821444116,79.83034756,10.34941513,0.828604,406.03097375,2.92678664675,1.055575,1.092775,64.319044769,3.41659622845,3.078625,359.85,43.66725,200.465,41.055,326.14,163.37,80.6915,72.71425,0.79078,1.0838
2,16.25,0.6589644815,28.38655351,8.009375966,0.77596932825,405.9445,2.750272,0.82686,0.754435,65.877979548,3.2574183318,2.97435,166.31,24.14875,86.77525,20.745,143.11,102.155,19.697,42.0535,0.808715,1.098275
2,16.75,0.68478178775,1.61330680925,4.982427568,0.69940815,405.987408525,2.56514530125,0.295675,0.2031475,69.03123399,3.0404556955,2.7403,60.875,10.1035,27.05675,9.3784,54.8165,49.527,-1.08105,20.77925,0.803505,1.096425
2,17.25,0.61450165175,-5.7151985685,4.34251620975,0.671563775,406.01723435,2.5780855,0.00239,-0.19023,68.991700801,2.8943680866,2.682575,14.56775,2.27035,5.604625,5.7514,10.45925,7.18685,-12.0213725,5.8960625,0.7980525,1.094075
2,17.75,0.579768204,-8.0836777875,3.38311521575,0.6350099535,405.935199775,2.461266516,-0.350205,-0.432355,70.381297144,2.7022698625,2.677475,1.467875,0.0699975,0.04639,4.4407,1.358075,0.3621275,-14.14379,2.2038875,0.7915575,1.0941
2,18.25,0.572330128,-6.58290487025,4.412869207,0.641793667,405.831239225,2.384454738,-0.455015,-0.6860575,70.760480546,2.5949472786,2.488025,0.6701075,0,0,4.5823,1.3418,0.35545,-12.90825,1.8713,0.7834275,1.086625
2,18.75,0.66560653525,-6.66502953675,4.13825132,0.66056305,405.898925,2.4533056035,-0.613415,-0.83528,72.795154161,2.4703142166,2.511025,0.7451525,-0.00157,0,4.2614,1.342575,0.35364,-13.3925325,1.8503625,0.781275,1.0819
2,19.25,0.7473135835,-6.43794607,2.38482996225,0.668066425,405.984828,2.488852,-0.94265,-1.16245,74.359588012,2.302088351575,2.678825,0.8149775,0,0,4.2317,1.34355,0.35389,-13.506375,1.85865,0.7758025,1.078775
2,19.75,0.6828532605,-8.491185792,3.2036581485,0.661476242,406.19759215,2.49905725,-1.0851,-1.3019,76.4008992525,2.1516178144,2.734375,0.82271,0,0.01477,3.9439,1.347075,0.358475,-12.72075,1.8860125,0.7752075,1.0806
2,20.25,0.63227382,-6.69320752725,2.7963391125,0.657927315,406.2664639,2.56750125,-1.1637,-1.4931,77.364758054,2.083966850875,2.815725,0.9050425,0.0003975,0.00843,3.8873,1.347325,0.3602975,-11.003,1.8778125,0.768935,1.07455
2,20.75,0.78500605175,-5.9831778115,3.22972006,0.7334344495,406.4618711,2.711773766,-1.2097,-1.60745,78.4460391285,2.0479054547,2.879875,0.816495,0,0.0147575,3.8441,1.344075,0.3648875,-9.956975,1.91795,0.77379,1.0722
2,21.25,0.6927498185,-7.61238627775,3.0380046915,0.68420801325,406.5695109,2.406593,-1.4674,-1.870625,78.93953715225,1.925292130125,2.64405,0.7532625,0,0.01687,4.0694,1.34615,0.36468,-9.79414,1.90675,0.7736525,1.080425
2,21.75,0.7034714795,-9.6928147335,2.206974438,0.726720875,406.7340274,2.499777,-1.536975,-1.904825,79.8891410315,1.908111186125,2.881625,0.6919125,0,0.0421825,4.2454,1.34205,0.36649,-9.3075,1.9211125,0.76764,1.079025
2,22.25,0.62844342925,-8.096725592,2.0671594305,0.7038362115,406.8920982,2.510033,-1.6208,-1.9948,79.6321864605,1.85001024365,3.01615,0.680675,0.0043275,0.059095,3.9469,1.342,0.365835,-9.0467,1.9749,0.76855,1.072175
2,22.75,0.6201097265,-6.646330221,2.983002417,0.6904736,406.9644347,2.65888875,-1.6438,-1.976225,80.390394159,1.8000662741,2.99655,0.776055,0.0014475,0.048525,3.9355,1.343575,0.3658475,-8.4281,1.9489875,0.764165,1.0681
2,23.25,0.67233091175,-5.327510712,4.304774674,0.625008057,406.8812,2.376593,-1.50185,-1.93095,79.354949011,1.8153090607,2.793875,0.6449275,0.0063,0.0485275,4.0637,1.341175,0.370385,-8.026,1.9212375,0.7638975,1.0664
2,23.75,0.5914742395,-10.29157052,2.20108703775,0.628632725,407.04630605,2.246359,-1.7262,-2.158625,81.1712432395,1.785934760725,2.61425,0.6086175,0.012325,0.0253175,3.8394,1.34235,0.3740975,-8.4600525,1.9051125,0.762745,1.06715
3,0.25,1.14255973925,-8.1152627665,4.21987049175,0.542344724,407.3626,2.13758775,1.2226,0.962485,83.0290368105,2.3826751886,2.40885,1.83995,0.56638,0.2593775,4.927975,1.3325,0.3639675,-10.9937675,1.8653625,0.74007,0.98164
3,0.75,0.9999472165,-6.35962852525,4.794015424,0.57892288125,407.6966089,2.0890908185,1.1164,0.8042725,83.63777192,2.3318241858,2.285625,1.714725,0.56695,0.1581275,4.9741,1.332775,0.3653375,-10.1173025,1.8484625,0.737975,0.9788075
3,1.25,0.938359265,-6.001368273,3.7270832025,0.6284083145,407.473850875,2.2402235,1.1108,0.734925,82.573433243,2.263011087475,2.4552,1.8058,0.56695,0.1942225,4.77205,1.334225,0.3690175,-10.2215,1.857725,0.7394425,0.9762275
3,1.75,1.0543809685,-8.9017168585,4.67636492925,0.59600624625,407.731631,2.26171419675,0.921245,0.6427975,84.31661559125,2.22743582035,2.52875,1.771425,0.56695,0.261535,5.04705,1.33625,0.3722475,-9.7627775,1.8613375,0.7412525,0.9715325
3,2.25,0.9958364535,-6.941906556,4.134634389,0.6209860295,408.0455948,2.204153,0.758345,0.5074325,84.461071188,2.160145292875,2.4149,1.77425,0.56676,0.2045225,4.84045,1.33935,0.3740775,-10.1296,1.8642,0.737685,0.96895
3,2.75,1.020697908,-7.430516194,3.789977403,0.551474,408.18437505,2.14786325,0.7992225,0.4890075,86.50986238375,2.1138856264,2.141925,1.7173,0.56647,0.3120325,5.16825,1.337375,0.377815,-8.981215,1.874775,0.7368025,0.96822
3,3.25,1.13052371875,-7.442980975,3.28948415375,0.556996485,408.04878865,2.173304945,0.71286,0.382095,86.9928067855,2.0562745023,2.25645,1.69295,0.56833,0.31856,4.953775,1.342075,0.374555,-8.4169025,1.869175,0.7343975,0.96483
3,3.75,0.865294447,-4.572986607,2.40696602775,0.55193259325,408.119664075,2.0659645,0.50867,0.2284225,87.47235236825,2.04831207215,2.2115,1.819375,0.567,0.27009,4.990925,1.3396,0.3800775,-8.191865,1.8558875,0.7340175,0.96394
3,4.25,0.9571747175,-6.960836765,3.64088474675,0.5604820405,408.1795767,2.13834925,0.473625,0.10874,87.62242124275,1.9817938664,2.131225,1.73455,0.5712,0.2404075,5.06305,1.340025,0.3796,-8.11319,1.887,0.7342525,0.9656175
3,4.75,1.03212455075,-9.087493912,2.594311901,0.5873566,407.940937875,2.087474,0.19646,-0.0665325,88.25366658375,1.951175823975,2.237275,1.721825,0.57119,0.29109,5.036025,1.339275,0.3759275,-8.04615,1.9138625,0.73401,0.9635175
3,5.25,1.150343311,-6.650371346,3.86643232125,0.4709923,407.98699235,2.08198025,0.15602,-0.160895,87.69773964425,1.942672610025,2.441025,1.9653,0.57015,0.5188275,4.76815,1.354675,0.3867375,-7.72395,2.2097625,0.726825,0.960395
3,5.75,0.9830436485,-6.315962015,4.991384114,0.51477727,408.169906,1.950195,0.06765,-0.2051025,87.74946597575,1.943475588575,2.132325,9.715975,1.6153,4.740675,5.592125,6.8928,4.1542,-7.602825,4.9082875,0.7273775,0.95664
3,6.25,0.8677572155,-3.429338975,4.6707283325,0.5422315,408.237797125,2.120525097,0.1838175,-0.1021925,88.653051091,1.911327871225,2.209175,50.97725,7.6122,23.66075,9.070575,46.839,43.0635,-0.0127375,18.968,0.728215,0.955025
