DOY2,HR2,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,T_CANOPY_1_1_1,PA_1_1_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,NETRAD_1_1_1,G_1_1_1,USTAR_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,PPFD_BC_IN_1_1_1,PPFD_OUT_1_1_1
1,5.25,-21.962,-22.241375,78.67625,78.98425,-11.529,-11.381,-11.218,-10.799375,-10.12525,-13.249,103.44625,4.688875,4.473575,3.598477735,3.210307,4.659975,0.3667168675,1.93862951825,237.963137175,245.6628745,7.8225,-1.566618901,-3.323717949,0.31342630325,0.7860192625,-0.1224669025,0.251863233,-2.1153253425,-2.2314705885,-2.644490741,-2.7503216915,-3.15384259225,0,5.353
1,5.75,-21.787625,-22.042375,78.856875,79.408875,-11.5165,-11.378125,-11.230125,-10.81175,-10.126125,-13.16325,103.46125,4.65945,4.5570609825,3.907256935,3.387184225,4.4644,0.3642695785,2.003200301,235.922428,245.0417973,7.84275,-1.450921623,-3.327136752,0.29165213775,0.911171513,0.875507766,0.261251885,-2.388398973,-2.1822549015,-2.6431018515,-2.76989889675,-3.2044444445,0,5.3645
1,6.25,-21.9085,-22.18175,78.477125,79.074875,-11.529,-11.382875,-11.232,-10.82075,-10.124875,-13.43,103.45625,5.050013815,4.8965584225,4.258325,3.800725,4.409775,0.4698795185,1.907756024,233.36653965,245.8804842,8.0665,-1.50451813425,-3.340598291,0.284419933,-3.95315315,1.0275417465,0.306413929,-2.36660958925,-2.17343137275,-2.6424537035,-2.83184742625,-3.1983333335,0,5.49
1,6.75,-22.3325,-22.44,79.4715,79.631,-11.5425,-11.3885,-11.234375,-10.82025,-10.123125,-13.54625,103.4575,5.0911446925,4.87195,4.1333,3.7291,4.537175,0.35523343375,1.9856927715,233.031427125,244.265349,7.9165,-1.70883565,-3.371794872,0.281213516,-1.493170225,1.4458755975,0.37892412,-2.35577911,-2.175294118,-2.64453703675,-2.88046874975,-3.19379629625,0,5.6105
1,7.25,-22.150375,-22.468375,79.534625,79.612875,-11.546375,-11.3935,-11.23075,-10.828875,-10.134125,-13.70275,103.455,5.3501,4.9277817675,4.306362605,4.010037875,4.37395,0.35429216875,1.6566265065,234.124201025,244.05894,7.89075,-1.415376386,-3.445512821,0.286678882,-0.25127550675,0.390824995,0.302308935,-2.32607020525,-2.131862745,-2.64865740725,-2.85845588225,-3.20995370375,0,5.56225
1,7.75,-21.998,-22.123875,79.958375,79.7225,-11.5365,-11.388875,-11.2255,-10.825875,-10.138125,-13.3565,103.46375,5.232425,5.006663,4.20785,3.6206549875,4.489725,0.34487951825,1.907379518,234.929658825,247.6468786,7.94475,-1.497100352,-3.522863248,0.2892364485,-0.351412392,0.222593441,0.2184349615,-2.34798801325,-2.15220588225,-2.6437037035,-2.96272977975,-3.23740740775,0,5.4885
1,8.25,-22.057,-22.2495,79.106875,79.531,-11.5495,-11.389625,-11.21525,-10.831625,-10.1325,-13.4435,103.4725,5.026925,4.753425,4.181328465,3.878149875,4.21585,0.574924699,1.68260542175,233.027439575,247.7095654,7.90425,-1.450380781,-3.367094017,0.29445402175,0.4190354605,1.108194431,0.2988932645,-2.3311215755,-2.170784314,-2.6404166665,-3.0072610295,-3.2544444445,0,5.23675
1,8.75,-21.957875,-22.11375,78.8455,80.005625,-11.533875,-11.373125,-11.225,-10.817125,-10.129875,-13.297,103.42375,4.92570631,4.653034715,3.905325,3.691375,4.306975,0.37029367475,1.887801205,232.796770525,249.11393875,7.984,-1.36031795975,-3.368376068,0.302404269,0.27309498375,0.395460931,0.36864354675,-2.2993578765,-2.12259803875,-2.6369444445,-2.95942095625,-3.271712963,0,5.2475
1,9.25,-22.212375,-22.304125,78.5865,79.417,-11.53275,-11.383875,-11.217125,-10.828875,-10.13825,-13.20925,103.41625,5.0000649175,4.792766335,4.000376,3.68395,4.23955,0.4710090365,1.9623493975,234.582097175,250.369963775,8.042,-1.18725866075,-3.563034188,0.28536317,0.02064174075,0.0474428315,0.20950383475,-2.17080479425,-2.11205882325,-2.63810185175,-2.916498162,-3.27666666675,0,5.4795
1,9.75,-22.442375,-22.53475,78.693125,79.22175,-11.54375,-11.37875,-11.20775,-10.840375,-10.138375,-12.84575,103.4325,5.325198285,4.996525,4.00161638,3.6463052,4.1751,0.485692771,2.0869728915,237.906287725,251.5771313,8.259,-1.169954767,-3.635470085,0.262621644,1.225720058,0.01528233075,0.267339829,-1.995547945,-2.14700980375,-2.642037037,-2.8707720585,-3.27629629625,0,5.3865
1,10.25,-22.544375,-22.561125,78.50575,79.35225,-11.522125,-11.372375,-11.204875,-10.824875,-10.130875,-12.95525,103.4325,4.9643998225,4.740523805,3.786594675,3.5802096,4.1686,0.347138554,2.00018825325,237.201335775,252.6185299,8.19275,-1.480355377,-3.538675214,0.272105471,2.59444291,0.260438227,0.33964850475,-2.02692637,-2.187843137,-2.64555555525,-2.88400735325,-3.2650925925,0,5.17175
1,10.75,-22.415,-22.40325,78.693625,79.2425,-11.50275,-11.366625,-11.20075,-10.8295,-10.151875,-12.9465,103.42,5.117494035,4.6644633675,4.063151945,3.6900279875,4.22585,0.489081325,1.748493976,237.304923525,250.99279,8.3685,-1.689626616,-3.509615385,0.3329351515,0.52180634775,0.036575974,0.2822548405,-2.16113013725,-2.17485294125,-2.646759259,-2.8944852945,-3.2485185185,0,5.11625
1,11.25,-22.174125,-22.235875,79.0325,79.26275,-11.475625,-11.37175,-11.209625,-10.839625,-10.1485,-12.93225,103.435,4.8973,4.52705,3.82911061,3.5553036,3.92965,0.4179216865,1.870481928,238.14318175,250.66238365,8.6005,-1.984489778,-3.466239316,0.26324206775,0.00012962900000002,0.6443025615,0.315329533,-2.2371575345,-2.163578431,-2.6444444445,-2.88529411725,-3.2049537035,0,5.68525
1,11.75,-22.53975,-22.628625,79.13875,79.264125,-11.490875,-11.376,-11.221125,-10.851875,-10.155875,-13.213875,103.44375,5.1211588075,4.7647872625,4.11535,3.866071925,4.070925,1.0854668675,2.49246988,233.2242539,250.5563082,8.71675,-2.5352499945,-3.387820513,0.2624734835,3.32801236025,0.2424021655,0.3024182335,-2.24610445225,-2.1620588235,-2.637777778,-2.8646599265,-3.1722222225,0,6.92575
1,12.25,-22.70375,-22.886625,79.300125,79.118,-11.496,-11.377,-11.210375,-10.854875,-10.163125,-13.444,103.4575,5.19325,5.0334,4.0777,3.6722412375,4.4293,1.5762424695,3.4361822285,232.5203571,250.890259275,9.58222965125,-2.939068896,-3.436965812,0.2645249585,0.012833242,0,0.2916121505,-2.18660102725,-2.1503431375,-2.636111111,-2.8732077205,-3.19837962975,0,7.966
1,12.75,-22.60625,-22.811125,79.305375,79.482,-11.50425,-11.37475,-11.223875,-10.839375,-10.155625,-13.201125,103.43875,5.2615357525,5.0383661225,4.191325,3.7594717375,4.41895,2.3205948795,4.7855798195,233.3591437,248.48870065,10.7695,-2.827345829,-3.433333333,0.254986307,-0.6275653545,0.4707147865,0.4180725135,-2.09730308225,-2.1531862745,-2.634861111,-2.81516544125,-3.21361111125,0,10.44475
1,13.25,-22.630125,-22.935625,79.33,79.3165,-11.5025,-11.369625,-11.220125,-10.84125,-10.15975,-13.10725,103.4475,5.3949,5.18515,4.07395,3.62745,4.567625,3.333584337,5.377259036,234.2969487,248.609347825,12.48925,-2.09202048775,-3.331837607,0.27591725775,1.960246759,0.43407434925,0.363110705,-2.041523973,-2.19514705875,-2.63518518525,-2.786443015,-3.2346296295,0,11.9455
1,13.75,-22.64525,-23.11775,79.323625,79.864375,-11.5015,-11.358875,-11.208625,-10.84425,-10.155375,-13.6865,103.4675,5.2553,4.9945,4.318275,3.8492932125,4.4171,3.409638554,6.5406626505,234.966951325,249.106279475,12.902,-1.95930902025,-3.263461538,0.282713974,0.562609504,0.245244488,0.1928248655,-2.04696061625,-2.2727941175,-2.6295833335,-2.76760110325,-3.3069907405,0,12.52575
1,14.25,-22.876625,-23.416625,78.899,79.334625,-11.503125,-11.3615,-11.206625,-10.841,-10.14625,-13.4135,103.445,4.887725,4.77376525,4.14058199,3.7216179,4.0039,3.557228916,6.028990964,235.4764052,250.1866868,12.43425,-1.690522886,-3.25240384625,0.237280206,-1.199650462,0.257748004,0.38117375725,-2.024229452,-2.239509804,-2.62912037,-2.759650735,-3.2895833335,0,11.984
1,14.75,-23.217625,-23.5215,79.447625,79.713,-11.49775,-11.35675,-11.201,-10.837125,-10.15075,-13.84075,103.48875,4.74865095,4.5511257475,4.192281015,3.90825,4.0251,2.551204819,4.90436747,235.75784,250.2280889,11.4015,-2.525839538,-3.223023504,0.224057251,1.501770528,0.7353934345,0.25157483025,-2.044349315,-2.2692156865,-2.6248611115,-2.733639706,-3.277685185,0,10.5065
1,15.25,-23.265875,-23.694875,79.5095,79.671375,-11.50375,-11.364625,-11.193875,-10.841,-10.15225,-13.872625,103.465,4.9732225125,4.6849402725,4.43207781,3.78354145,4.329425,2.11088102425,4.4329819275,235.60838295,247.4392063,10.501,-2.141268775,-3.21335470075,0.259097684,0.667340672,0.0037134435,0.253941921,-2.0706335615,-2.267843137,-2.62166666625,-2.722426471,-3.29768518525,0,8.398
1,15.75,-23.07725,-23.355,79.804125,79.863125,-11.50925,-11.3595,-11.184875,-10.837875,-10.160625,-13.213,103.45125,5.006625,4.615459005,4.140951065,3.7046011375,4.395075,1.051204819,2.597138554,235.9142977,249.000340425,9.2015,-1.23610816625,-3.15277777775,0.271473021,-1.25569814775,0.01479752175,0.3617538295,-2.1608732875,-2.308627451,-2.61990740725,-2.721047794,-3.325277778,0,6.597
1,16.25,-23.09075,-23.4375,79.824375,80.4065,-11.536875,-11.35575,-11.191,-10.845,-10.165,-13.0765,103.4425,5.008125,4.5531016275,4.13363043,3.6036848875,4.33615,0.606927711,2.1423192775,233.5971918,245.6125432,8.263,-1.44581103975,-3.11367521375,0.2320223095,1.394740009,0.837940654,0.42435654525,-2.158989726,-2.3025490195,-2.61773148125,-2.715716912,-3.33004629625,0,5.67075
1,16.75,-22.673,-23.01275,79.59575,80.18125,-11.528,-11.364625,-11.172,-10.84175,-10.166875,-13.37225,103.44,4.5725576375,4.378,4.173374045,3.5555,4.158025,0.570783133,1.988704819,235.7597882,248.596222775,8.059,-1.2349861635,-3.17286324775,0.240407848,2.92224736,0,0.38001442525,-2.1930650685,-2.3370588235,-2.61592592575,-2.6920036765,-3.33800925925,0,5.3725
1,17.25,-22.704,-23.03825,79.997,80.203,-11.55875,-11.372375,-11.189875,-10.830125,-10.159,-13.56675,103.425,4.691103625,4.3353200925,3.95505049,3.620125,4.31065,0.544427711,1.8373493975,234.3465565,243.943493925,7.64475,-1.71501145,-3.20181623975,0.2349778605,1.059461375,0.020748132,0.42859189275,-2.2090753425,-2.3288235295,-2.6104166665,-2.6834558825,-3.32013888925,0,5.09475
1,17.75,-22.82025,-23.555375,79.3875,79.87975,-11.567125,-11.370375,-11.19975,-10.825,-10.161625,-13.498375,103.45125,4.742675,4.308125,3.90892,3.70035,4.639,0.405120482,1.762801205,234.7992693,243.691974,7.70725,-1.65500967,-3.22686965775,0.205897665,0.536381965,0.080185146,0.3486685085,-2.1989726025,-2.2705882355,-2.60356481475,-2.673805147,-3.2774537035,0,5.38125
1,18.25,-22.941,-23.425625,78.8435,79.844875,-11.557,-11.361,-11.1925,-10.81375,-10.162625,-13.91925,103.4575,4.910725,4.526730075,3.963625,3.64435305,4.416975,0.300451807,1.6818524095,235.6033449,243.0116371,7.52625,-1.725150802,-3.24017094,0.226267195,-0.801131217,1.540860888,0.37848575575,-2.2030821915,-2.1879411765,-2.59541666675,-2.668014706,-3.288703704,0,5.287
1,18.75,-23.0945,-23.656625,78.756,79.766625,-11.55525,-11.369875,-11.20075,-10.8125,-10.143375,-13.369,103.44125,4.667625,4.3818329575,3.886984345,3.45045,4.33395,0.435240964,1.8204066265,234.3579889,242.7726991,7.5005,-1.665237168,-3.23942307725,0.2220275145,-0.64729041875,-0.281292863,0.429943829,-2.2031678085,-2.180098039,-2.59620370375,-2.6681985295,-3.32328703725,0,5.47825
1,19.25,-22.774875,-24.042375,78.860625,79.73275,-11.556875,-11.366125,-11.1785,-10.807125,-10.139875,-12.964,103.42125,4.9558,4.6119,4.051484855,3.6774,4.1145,0.164909639,1.8085466865,234.7834516,243.9833586,7.82275,-1.593160363,-3.23888888925,0.2244364345,0.811765129,0,0.363620848,-2.2167808215,-2.173235294,-2.5946296295,-2.7054227945,-3.33999999975,0,5.357
1,19.75,-22.533875,-23.3315,79.193875,79.55425,-11.56425,-11.366,-11.1935,-10.7945,-10.144625,-13.134,103.4275,5.2387614075,4.91745117,4.420325,3.999825,4.27095,0.303463855,1.68185240925,233.8130875,244.3826899,7.5685,-1.90102334,-3.2497863245,0.205689393,2.322575831,0.076992593,0.30534526375,-2.2016267125,-2.1916666665,-2.58962962975,-2.7158088235,-3.2816666665,0,5.549
1,20.25,-22.2885,-23.288,78.918875,79.282875,-11.55675,-11.37175,-11.215375,-10.790875,-10.143375,-13.79525,103.4425,4.924893655,4.6318,4.136002415,3.848125,4.59205,0.335090361,1.46121987975,231.836697,245.3512011,7.90875,-1.48679169,-3.24935897425,0.215043059,0.22083608925,0.83413664,0.362086067,-2.1631849315,-2.175980392,-2.58365740725,-2.696231618,-3.25476851825,0,5.5445
1,20.75,-22.196625,-23.355875,79.22275,79.997125,-11.5565,-11.39075,-11.22875,-10.80725,-10.155875,-13.81925,103.45625,4.8550451725,4.460575,3.93924111,3.5850627,4.591875,0.49567018075,1.8091114455,232.97324,244.5925512,8.10225,-1.83872350825,-3.25144230725,0.2252297295,0.1814307515,0.310924833,0.337554582,-2.1447773975,-2.194509804,-2.58314814825,-2.6923713235,-3.24638888875,0,5.6655
1,21.25,-22.202875,-22.880625,79.039125,80.10925,-11.5675,-11.41125,-11.23925,-10.8055,-10.150125,-13.67325,103.44625,4.9729518325,4.685789685,4.08184433,3.8137126625,4.490925,0.561558735,2.1063629515,234.9158086,244.4827544,7.8965,-1.586864965,-3.2495726495,0.22713983125,-0.018119443,0,0.2236206805,-2.1393835615,-2.2006862745,-2.57791666675,-2.6815257355,-3.20425925925,0,5.61225
1,21.75,-22.39275,-22.74225,79.437375,79.80725,-11.571375,-11.423,-11.262125,-10.80925,-10.158,-13.795,103.435,5.0215,4.55045,4.0148642,3.58845,4.609725,0.25602409625,1.78972138525,234.8973443,244.6065173,8.131,-1.930464366,-3.245619658,0.246048513,-1.00100398925,0,0.30340177075,-2.1077054795,-2.203235294,-2.5750925925,-2.6751838235,-3.200324074,0,5.605
1,22.25,-22.13475,-22.428125,78.49325,79.33825,-11.559625,-11.426625,-11.267875,-10.8095,-10.153625,-13.71725,103.43,5.016675,4.7764,4.1446,3.620526175,4.7007,0.516001506,1.768448795,235.8505904,242.9464771,7.9135,-1.506628363,-3.2485576925,0.20781724175,0.01119499025,0.293458433,0.4226500145,-2.124143836,-2.2083333335,-2.57055555525,-2.669209559,-3.203564815,0,5.6
1,22.75,-22.040375,-22.228125,78.578875,79.099875,-11.56975,-11.432625,-11.26075,-10.797875,-10.153,-13.6665,103.45125,5.2151349125,5.1246,4.21885,3.6126898,4.529275,0.39570783125,1.7259036145,237.1293536,241.728439675,7.80575,-1.2669496445,-3.2970619655,0.197934339,-1.64379034725,0.324862192,0.49373641175,-2.145890411,-2.2199019605,-2.56375,-2.703033088,-3.2279166665,0,5.51875
1,23.25,-22.45625,-22.790875,78.573,79.245875,-11.58125,-11.434,-11.25025,-10.81275,-10.1455,-13.33375,103.425,4.86901234,4.4203478225,4.03823436,3.6027663,4.441925,0.3243599395,1.826807229,236.9754832,243.4870069,7.65875,-1.68570497475,-3.3586004275,0.197194843,-1.5148290345,0.03989257525,0.45992101725,-2.169606164,-2.221666667,-2.5647685185,-2.725459559,-3.2251388885,0,5.3985
1,23.75,-22.549875,-22.844875,78.735,78.782875,-11.5815,-11.44725,-11.24275,-10.819,-10.146375,-13.335,103.40625,4.8018257125,4.5634332175,4.170414905,3.9035230375,4.51165,0.25018825275,1.6939006025,234.9587689,242.0693884,7.47425,-1.92595214825,-3.37783119625,0.199032451,3.3665707945,0.29619109475,0.5278696105,-2.1965753425,-2.2387254905,-2.59282407375,-2.760661765,-3.2251851855,0,5.52475
2,0.25,-25.4535,-25.783,75.562625,76.228,-15.882,-15.428125,-15.249,-14.908,-14.101625,-13.2975,103.205,4.6465,4.5229,4.2808,3.1166,3.97205,0.15493222875,1.57247740975,209.019219,219.14361945,8.193,-3.2334831775,-4.00731837625,0.28689469675,-0.27972953925,0.3432221335,0.532246994,-3.2081335615,-3.82352941175,-2.872037037,-3.7784466915,-4.1056944445,0,4.7985
2,0.75,-25.5435,-25.94625,75.581375,75.94975,-15.87175,-15.40625,-15.2555,-14.902625,-14.104875,-13.6945,103.2125,4.6493,4.5155,4.35997886,2.9681,3.52732,0.22270331325,1.55214608425,209.419518,219.428810825,8.1415,-2.354297291,-4.0358440175,0.2882147525,-2.78660866975,2.347827503,0.4327069145,-3.20282534275,-3.8225980395,-2.869074074,-3.78189338225,-4.0600925925,0,4.80325
2,1.25,-25.6405,-26.04,75.481,75.972875,-15.863375,-15.405125,-15.2525,-14.9005,-14.0945,-13.52225,103.22,4.4052,4.60199382,4.3189,2.851,3.691775,0.348644578,1.5692771085,212.9123272,219.27945115,7.955,-2.40654902,-4.0861111115,0.29054299375,-2.53291519425,0.41395926125,0.41538475475,-3.180565068,-3.826372549,-2.861851852,-3.787178309,-4.053240741,0,5.1295
2,1.75,-25.7375,-26.01525,75.6325,75.85175,-15.8695,-15.40175,-15.24425,-14.91175,-14.101,-14.055375,103.2175,4.52577082,4.4443,4.27872076,2.927,3.591975,0.290474398,1.71385542125,211.34845835,219.0221772,7.911,-1.8186239385,-4.07227564125,0.28497312725,-0.6434981185,0.4557239065,0.360568465,-3.19494862975,-3.8290686275,-2.860925926,-3.79581801475,-4.0356944445,0,5.163
2,2.25,-25.694,-26.046,75.44925,75.69975,-15.858875,-15.39025,-15.251875,-14.911,-14.101625,-13.628,103.215,4.7118,4.72387001,4.4615,3.10122,4.07465,0.14476656625,1.266754518,210.1967697,218.5496745,7.97325,-1.569140815,-4.07895299175,0.29969385625,0.7987330135,0.30205272475,0.36873841,-3.21091609575,-3.80058823525,-2.843703704,-3.80041360275,-4.02847222225,0,5.098
2,2.75,-25.55425,-25.7665,75.594,75.89375,-15.8565,-15.39925,-15.25325,-14.916625,-14.099,-13.441625,103.2125,4.7639,4.56075889,4.3565,3.0701,3.814575,0.348456325,1.77466114475,211.7724078,219.060083,7.829,-1.90057790425,-4.067681624,0.30632343875,1.601531349,0.92740775375,0.6541744935,-3.1858304795,-3.78887254925,-2.797962963,-3.8147058825,-4.02680555575,0,4.9545
2,3.25,-25.537,-25.7735,75.484,75.88175,-15.8625,-15.402,-15.26175,-14.91725,-14.10275,-13.96775,103.225,4.8496,4.72643005,4.4942,2.97742,3.87385,0.21724397625,1.3083584335,213.3113459,219.2545507,7.70525,-1.5011220995,-4.0271367525,0.291943222,2.9945131095,0.965410976,0.324609607,-3.181934932,-3.7837745095,-2.758518519,-3.82697610275,-4.029861111,0,4.964
2,3.75,-25.4665,-25.6055,75.40525,76.06175,-15.862375,-15.406875,-15.25825,-14.922625,-14.096375,-14.2255,103.235,4.74537961,4.7906,4.4864,3.1413,3.806675,0.3821536145,1.51957831325,214.61748095,219.4361381,7.63625,-2.01005556,-4.00325854675,0.30498599775,0.492840717,0.6181193305,0.231702569,-3.185145548,-3.76122549,-2.748888889,-3.838419118,-4.02236111125,0,5.003
2,4.25,-25.82525,-25.800875,75.511375,75.7995,-15.8365,-15.4155,-15.2605,-14.907,-14.087,-14.500125,103.26,4.94328016,4.7717,4.41333678,3.4193,3.797275,0.231551205,1.580760542,214.14935435,219.0145525,7.54975,-1.89630194325,-3.98632478675,0.28524816375,-0.4449947375,0.0087455445,0.31681504575,-3.16708047925,-3.77436274475,-2.747592593,-3.79159007325,-4.0526851855,0,5.1155
2,4.75,-25.7495,-25.952,75.71775,75.748,-15.8275,-15.404,-15.2345,-14.8945,-14.0765,-14.8355,103.28,4.88,4.62110269,4.3671,3.3398,3.81767,0.2603539155,1.467808735,211.89524975,218.9427036,7.51975,-1.57944387875,-3.96004273525,0.288925896,0.069208909,0.0190084565,0.330981096,-3.15085616425,-3.77705882375,-2.746296296,-3.7657628675,-4.08125000025,0,5.01725
2,5.25,-25.85075,-25.95825,75.675,75.7265,-15.7955,-15.405375,-15.2425,-14.886125,-14.05825,-14.643375,103.2375,4.52502226,4.5674,4.31902102,3.4538,3.87185,0.2317394575,1.666603916,211.81493095,218.59975905,7.575,-2.299353712,-3.9435363245,0.276662028,-0.02965101425,-0.1224669025,0.251863233,-3.1546660955,-3.7545588235,-2.739074074,-3.7740349265,-4.09921296275,0,5.1005
2,5.75,-25.947,-25.9515,75.80475,75.93825,-15.826375,-15.42725,-15.263,-14.916625,-14.094,-14.0325,103.2525,4.69728463,4.5558,4.1832,3.3761,3.811155,0.29122741,1.56777108425,212.40209995,219.6762588,7.6585,-1.922113988,-3.9839209405,0.2738677825,-0.61287225,0.875507766,0.261251885,-3.1621575345,-3.72220588225,-2.693888889,-3.74843749975,-4.10953703725,0,5.10575
2,6.25,-25.66625,-26.076,75.752125,75.73375,-15.838125,-15.427,-15.264,-14.912,-14.08175,-14.7835,103.2575,4.3992,4.3781,4.02865248,2.9483,3.786525,0.23456325325,1.62932981925,211.943051525,219.2376692,7.6535,-2.520358708,-4.01383546975,0.278933249,-1.681452501,1.0275417465,0.306413929,-3.16117294475,-3.7071568625,-2.680555556,-3.72679227975,-4.10856481475,0,5.111
2,6.75,-25.5905,-26.03,75.85025,75.865,-15.835,-15.424375,-15.278375,-14.9235,-14.08075,-13.24,103.245,4.54120987,4.3759,3.95575504,2.9049,3.84775,0.143260542,1.4721385545,210.401089975,218.099344875,7.733,-3.04440069775,-4.07174145325,0.28293261275,-0.117603522,1.4458755975,0.37892412,-3.17119006875,-3.70102941175,-2.669074074,-3.72715992625,-4.0961574075,0,5.079
2,7.25,-25.8115,-26.02125,75.725625,75.60375,-15.841625,-15.423625,-15.2555,-14.916125,-14.082,-15.23725,103.2325,4.773,4.6406,4.33499082,2.797,3.93575,0.09807981925,1.446347892,209.8102484,218.3173433,8.00675,-1.8556804755,-4.11239316225,0.251246714,-0.56821816125,0.390824995,0.302308935,-3.1659674655,-3.6899509805,-2.642962963,-3.735845588,-4.095185185,0,5.1745
