DOY2,HR2,CO2,FC,G_1_1_1,H,H2O,LE,PA,RH,TA,TS_1_2_1,WS,PPFD_IN,TS_1_1_1,USTAR,VPD
4,13.75,381.6995,-4.209,17.23,24.145,3.5945,55.2825,77.1195,22.79175,3.50275,1.672,3.82775,1011.21425,0.36375,0.26325,3.1425
4,14.25,381.272,-4.27925,17.437,15.154,3.669,49.312,77.114,21.547,3.501,1.845,4.357,944.691,0.5785,0.27,3.54
4,14.75,381.358,-4.077,15.15675,15.448,3.64825,49.141,77.09275,21.042,3.7055,1.89425,4.3755,800.31025,0.57325,0.288,3.385
4,15.25,380.705,-3.48225,13.827,11.2035,3.518,48.299,77.098,20.261,4.06,2.02225,4.435,750.142,0.572,0.28025,3.47
4,15.75,381.282,-3.177,14.44775,16.078,3.50325,42.7255,77.083,20.83925,4.379,2.1815,4.41025,682.84225,0.6,0.31,3.625
4,16.25,381.28575,-2.9265,8.007,1.461,3.473,34.72925,77.07,20.578,3.635,2.31,4.246,526.423,0.76,0.299,3.06
4,16.75,381.457,-2.344,6.21925,-10.517,3.62425,29.16675,77.074,20.36175,3.9065,2.39525,4.003,335.79675,1.011,0.278,3.065
4,17.25,381.464,-1.826,6.6535,-13.934,3.74275,21.465,77.09575,22.575,3.59575,2.47525,4.066,239.498,1.3,0.262,2.82
4,17.75,381.65,-1.12,0.27025,-15.193,3.84525,14.031,77.109,23.6675,2.7935,2.55475,3.36975,140.79075,1.4205,0.219,2.1975
4,18.25,381.649,-0.73275,-1.88025,-23.1885,4.05175,9.62325,77.119,25.209,1.87075,2.62775,2.84175,61.23675,1.44775,0.198,2.1575
4,18.75,381.4975,-0.1665,-2.6795,-21.863,4.19775,2.441,77.122,29.00575,1.184,2.685,2.20475,8.2715,1.3755,0.137,1.535
4,19.25,382.15775,-0.15525,-4.798,-24.072,4.2345,1.401,77.13225,33.69,0.64875,2.714,1.948,-0.03,1.2565,0.103,1.52
4,19.75,381.88725,-0.198,-9.17425,-20.65075,4.189,-0.37425,77.15175,36.531,-0.019,2.75025,2.10475,-0.28675,1.15,0.104,1.41
4,20.25,382.355,-0.19375,-12.4845,-23.728,4.22225,-0.04975,77.19425,39.2095,-0.37,2.77225,1.91225,-0.292,1.0545,0.095,1.4375
4,20.75,382.483,-0.12075,-15.06925,-22.117,4.2375,0.642,77.20725,41.801,-0.552,2.76625,1.968,-0.29525,0.966,0.117,1.3075
4,21.25,382.631,-0.097,-17.309,-25.33,4.21925,-0.504,77.202,42.53475,-1.0795,2.73625,2.04025,-0.3015,0.89475,0.138,1.135
4,21.75,382.815,-0.179,-18.6515,-20.911,4.32575,-0.798,77.18775,46.59275,-1.5955,2.71625,1.933,-0.30475,0.831,0.12,0.9
4,22.25,382.952,-0.081,-20.3605,-24.062,4.32975,0.153,77.18375,47.53875,-2.1285,2.69275,2.0205,-0.3115,0.7785,0.107,0.85
4,22.75,383.564,-0.062,-20.9355,-24.669,4.3455,-0.072,77.17275,49.787,-2.27575,2.66475,1.98825,-0.3045,0.75675,0.113,0.84
4,23.25,382.813,-0.138,-21.643,-28.55175,4.239,-0.003,77.17775,50.691,-2.26875,2.6335,1.97925,-0.29425,0.737,0.106,0.745
4,23.75,382.5805,-0.178,-21.757,-26.092,4.182,0.34,77.19425,50.97575,-2.574,2.60125,2.1245,-0.296,0.71775,0.107,0.79
5,0.25,386.2445,0.07,-25.419,-30.912,6.16525,1.407,77.5085,50.63875,2.25975,8.35225,1.94325,-0.404,7.56425,0.146,1.435
5,0.75,385.99475,0.209,-26.74025,-32.18025,6.28725,1.52025,77.504,54.476,2.11625,8.255,2.1725,-0.40325,7.4145,0.13675,1.4175
5,1.25,385.9265,0.13625,-27.23975,-34.444,6.256,1.329,77.4845,55.7805,1.75925,8.15525,1.8175,-0.399,7.2065,0.1345,1.285
5,1.75,386.5835,0.183,-28.05225,-30.47275,6.17925,0.967,77.47875,56.09075,1.48475,8.0565,1.824,-0.40375,6.98,0.121,1.25
5,2.25,386.28725,0.057,-28.5075,-32.317,6.066,2.75225,77.4535,55.805,1.3475,7.9665,1.909,-0.405,6.78875,0.1405,1.345
5,2.75,386.287,0.026,-28.479,-30.75,5.9455,1.91325,77.443,57.8795,1.1935,7.9005,1.887,-0.395,6.5965,0.131,1.335
5,3.25,386.7015,-0.086,-28.2475,-33.322,5.89825,2.468,77.44,58.024,1.00825,7.7935,1.9485,-0.4075,6.39525,0.121,1.235
5,3.75,386.9665,0.139,-28.7885,-31.479,5.86375,2.476,77.4365,57.5725,1.14075,7.7015,1.98475,-0.4035,6.14825,0.12925,1.19
5,4.25,387.07625,0.0805,-28.5915,-30.7225,5.883,2.319,77.42725,58.5145,0.9675,7.6095,2.0015,-0.31575,5.88275,0.1355,1.0875
5,4.75,387.445,0.0675,-28.946,-25.2375,5.92425,1.0485,77.4395,60.30425,0.8695,7.51825,1.917,1.12525,5.62775,0.128,1.035
5,5.25,387.2555,-0.1705,-28.99475,-29.3585,5.982,2.601,77.4305,57.61425,1.28625,7.433,1.8655,22.666,5.4005,0.145,1.265
5,5.75,386.9605,-1.1605,-28.33875,-25.5065,6.12425,7.00875,77.4515,55.5885,1.72075,7.3505,1.843,81.17875,5.20225,0.1635,1.2275
5,6.25,387.124,-1.94,-26.7405,-18.4815,6.159,16.109,77.47175,51.07075,2.245,7.262,2.217,157.653,5.0895,0.184,1.7375
5,6.75,385.509,-2.69,-24.1205,-8.916,6.40575,24.961,77.50675,46.51375,3.4305,7.1925,2.624,286.99,5.047,0.218,1.885
5,7.25,383.284,-3.69375,-20.03725,-7.213,6.39475,39.038,77.542,42.82425,4.3935,7.0955,2.65475,439.931,5.04575,0.229,2.335
5,7.75,384.013,-4.04125,-14.781,-0.352,6.48825,42.551,77.5495,37.03175,5.056,6.9995,2.5545,532.19525,5.16825,0.2245,2.86
5,8.25,383.741,-4.633,-6.8385,12.201,6.18025,55.708,77.5665,33.5585,5.65875,6.9305,2.038,699.73875,5.43125,0.21425,3.47
5,8.75,383.37675,-5.45,0.2185,9.30775,5.9045,57.869,77.5555,29.855,6.4075,6.914,1.84425,682.824,5.77925,0.172,3.86
5,9.25,382.311,-6.293,5.5035,8.11075,5.7735,80.5745,77.5845,27.373,6.721,6.9195,1.57525,845.4985,6.248,0.166,4.265
5,9.75,381.945,-7.3195,8.628,14.54225,5.59,85.407,77.591,24.5395,7.165,6.945,1.65675,1023.5785,6.781,0.183,4.645
5,10.25,381.455,-7.611,15.412,24.46975,5.283,92.3545,77.6135,22.4785,7.5785,6.9875,1.9945,1010.975,7.027,0.194,5.295
5,10.75,381.974,-7.786,20.151,20.8435,5.3705,87.6295,77.5965,20.5775,8.237,7.05,2.2835,1183.5975,7.165,0.193,5.525
5,11.25,381.275,-7.563,26.9175,31.097,5.462,97.21625,77.5735,19.6155,8.685,7.1345,2.7155,1171.7935,7.52125,0.2225,6.165
5,11.75,381.816,-7.826,31.529,30.451,5.39375,85.374,77.567,19.642,9.08675,7.26525,2.9325,1071.01325,8.136,0.243,6.9425
5,12.25,380.993,-6.918,32.898,16.353,5.362,100.14225,77.584,19.044,9.183,7.327,3.047,1049.221,8.482,0.22975,7.13
5,12.75,380.44825,-7.1025,34.638,25.193,5.243,104.957,77.571,17.689,9.296,7.435,3.55,1012.457,9.062,0.239,7.21
5,13.25,380.96325,-6.44525,32.841,30.802,5.16,88.368,77.534,17.575,9.825,7.6455,3.427,1016.89,9.197,0.29225,7.26
5,13.75,381.9025,-6.78925,34.615,13.631,5.222,94.8,77.494,16.985,10.21,7.67275,3.569,976.072,9.572,0.25175,6.85
5,14.25,381.746,-6.303,34.203,31.59325,5.155,72.06725,77.457,16.304,9.714,7.68575,3.663,890.597,10.091,0.29725,6.41
5,14.75,381.85275,-7.088,35.141,21.977,5.139,87.2865,77.424,17.017,10.11,7.69525,4.033,911.556,10.588,0.2725,6.52
5,15.25,381.7635,-6.65125,32.125,5.61875,5.04,74.484,77.408,16.825,10.01,7.84,3.837,679.144,11.017,0.27725,7.24
5,15.75,381.78875,-6.088,32.233,9.367,5.079,58.92,77.485,16.899,9.839,8.18725,4.06,614.695,11.193,0.26675,6.25
5,16.25,380.56325,-5.111,26.016,5.68625,5.068,54.57,77.486,17.328,9.682,8.36575,3.765,473.967,11.009,0.292,6.74
5,16.75,381.275,-4.243,22.355,-8.2055,4.931,49.3255,77.5,18.193,9.308,8.58525,3.381,394.604,10.913,0.249,6.54
5,17.25,381.628,-3.503,17.594,-18.208,4.794,33.665,77.485,17.136,8.832,8.606,3.307,247.145,10.965,0.22675,5.53
5,17.75,381.431,-2.45725,13.737,-30.534,5.026,33.046,77.475,18.996,8.227,8.6115,2.998,164.505,10.91,0.20275,4.67
5,18.25,381.89,-1.44875,6.432,-25.7175,5.159,19.7635,77.496,20.627,7.847,8.729,2.837,126.647,10.946,0.177,4.38
5,18.75,382.679,-0.635,-0.173,-32.5,5.4085,9.611,77.497,22.86425,6.95525,8.811,2.4745,53.92725,10.71375,0.15,3.485
5,19.25,382.866,-0.1415,-5.83075,-28.55,5.54975,2.20625,77.503,26.32375,5.93375,8.8785,1.952,7.114,10.44075,0.08525,2.74
5,19.75,383.6875,-0.0705,-9.32025,-26.347,5.61675,1.46675,77.5255,30.473,5.3925,8.9115,1.703,0.049,10.04375,0.07925,2.515
5,20.25,383.8345,-0.073,-13.71725,-26.28325,5.753,0.537,77.54325,31.5955,5.05425,8.915,1.71825,-0.35375,9.68475,0.088,2.085
5,20.75,385.1845,-0.05025,-17.0315,-29.26525,6.0545,1.359,77.54775,33.9085,4.3805,8.888,1.8385,-0.3685,9.373,0.099,2.0275
5,21.25,385.4885,-0.182,-19.42875,-27.906,6.14975,1.0785,77.5635,37.59375,4.5535,8.8355,1.9725,-0.38225,9.04025,0.10875,2.06
5,21.75,385.046,-0.13225,-20.7685,-38.572,6.128,2.73025,77.55375,41.28025,4.00475,8.7635,1.943,-0.3865,8.7385,0.11425,1.93
5,22.25,385.15,0.1145,-22.609,-31.3025,6.11825,2.5755,77.5445,43.534,3.78675,8.6775,2.11,-0.39375,8.51125,0.1155,1.5875
5,22.75,385.6845,0.05925,-24.391,-34.1625,6.2545,1.7355,77.52425,43.897,3.094,8.583,2.1905,-0.3935,8.30625,0.1265,1.45
5,23.25,386.114,0.2175,-24.72725,-33.7885,6.22475,1.64075,77.52675,49.12025,2.789,8.4865,2.11225,-0.4015,8.064,0.1325,1.59
5,23.75,385.231,0.133,-24.80525,-33.895,6.25075,1.5965,77.5235,50.98575,2.45625,8.4045,1.989,-0.40775,7.80375,0.128,1.495
6,0.25,382.146,0.069,-25.319,-27.906,7.24875,-0.0635,77.6885,41.3035,7.19725,13.2495,2.04925,-0.284,11.961,0.121,2.21
6,0.75,384.131,0.269,-26.4415,-27.80625,7.262,-2.06975,77.66275,43.5815,7.0075,13.1175,2.08675,-0.28125,11.7005,0.12825,2.14
6,1.25,383.646,0.0575,-27.259,-31.3475,7.13825,0.867,77.65425,46.17775,6.7955,12.98425,1.87025,-0.2955,11.4495,0.1245,1.9725
6,1.75,384.11525,-0.2805,-28.46325,-27.64775,7.0895,-0.31925,77.6635,49.1805,6.887,12.84625,2.2185,-0.2695,11.2105,0.13725,2.315
6,2.25,382.05525,-0.109,-29.262,-32.034,7.0215,0.70625,77.6405,49.35875,6.5085,12.712,1.90475,-0.267,11.03875,0.11625,2.0425
6,2.75,382.851,0.068,-29.471,-28.38,7.123,1.438,77.6265,51.945,6.3405,12.575,1.9295,-0.2765,10.916,0.11675,1.9875
6,3.25,386.268,0.176,-29.4985,-28.27175,7.31775,-0.1635,77.6285,53.83225,6.27675,12.43875,1.8615,-0.278,10.8055,0.12475,1.7875
6,3.75,385.2545,-0.0985,-29.75175,-28.8345,7.37375,0.284,77.64675,54.4735,5.9235,12.2895,1.81025,-0.2755,10.6225,0.122,1.8275
6,4.25,386.8705,0.0825,-30.22,-30.2775,7.26375,1.1685,77.66475,55.12825,5.7795,12.1395,1.755,0.09975,10.38275,0.1055,1.705
6,4.75,386.582,0.0955,-30.344,-29.5965,7.186,1.06325,77.68475,56.06675,5.65975,12.0185,1.869,10.455,10.21975,0.1135,1.8075
6,5.25,383.7825,-1.038,-30.70725,-26.466,7.2605,7.0195,77.714,55.11575,5.6565,11.86425,1.9715,64.61875,9.99625,0.1475,2.0675
6,5.75,380.81,-1.892,-29.8895,-26.4315,7.2105,19.1625,77.735,50.212,6.9215,11.719,1.9375,148.875,9.788,0.1185,2.39
6,6.25,378.563,-3.112,-27.3505,-25.9715,7.3545,38.041,77.767,46.72,8.0065,11.61375,2.26,289.8455,9.662,0.175,3
6,6.75,377.002,-3.903,-23.8595,-29.0765,7.568,55.9485,77.775,40.8865,8.9235,11.5165,2.593,264.7515,9.62475,0.184,3.855
6,7.25,376.1195,-5.1,-18.85,-36.3025,7.6865,75.9365,77.79375,39.06525,9.781,11.3465,2.37325,564.90675,9.71025,0.1885,4.965
6,7.75,373.7615,-6.0515,-12.2445,-48.1845,7.517,98.5115,77.807,34.39,11.18,11.197,2.2705,820.101,9.8805,0.18,5.725
6,8.25,373.0365,-7.374,-4.5395,-53.5885,7.4175,118.5735,77.8105,31.838,12.0305,11.126,1.9635,1033.963,10.14775,0.181,6.43
6,8.75,372.2325,-7.9005,2.3455,-58.4105,7.1275,136.4885,77.8065,28.6125,12.9015,11.082,1.5835,1131.899,10.493,0.1585,7.015
6,9.25,371.7445,-9.676,10.528,-59.672,6.9575,156.057,77.79075,25.60675,13.35575,11.0695,1.26525,1266.8685,11.0345,0.163,8.055
6,9.75,370.974,-9.627,17.79825,-58.0565,6.61775,162.919,77.79175,24.76825,13.89975,11.1105,1.53075,1108.756,11.39575,0.1575,8.825
6,10.25,370.248,-9.5475,24.4975,-65.7785,6.3315,181.304,77.81225,23.308,14.4625,11.22925,1.97575,1340.62775,11.8755,0.1915,9.42
6,10.75,370.055,-10.087,31.2615,-50.0955,6.36025,173.774,77.8225,21.57975,15.0985,11.33625,2.61225,1279.99525,12.277,0.2175,9.43
6,11.25,370.315,-9.6085,38.44825,-67.3355,6.2255,181.08,77.81175,20.6295,15.1845,11.5265,3.0915,1123.35275,12.691,0.253,10.735
6,11.75,370.8255,-10.9785,40.327,-52.09025,6.32625,190.018,77.77975,18.92875,15.29275,11.77475,2.778,1107.96775,13.0885,0.2395,10.8775
6,12.25,370.7595,-10.498,43.9665,-59.311,6.068,188.319,77.75,18.053,15.7725,12.03,3.3655,989.0745,13.674,0.2615,10.79
6,12.75,371.0105,-10.359,46.6205,-54.357,5.843,197.1925,77.744,17.1975,16.2025,12.3355,3.6815,1291.5015,14.3065,0.276,11.435
6,13.25,371.172,-9.773,47.036,-40.021,5.8045,193.79875,77.7345,15.808,16.4195,12.53625,3.5455,1225.166,14.945,0.2975,12.275
6,13.75,371.2965,-9.116,46.708,-42.12425,5.7685,170.34425,77.7365,14.8205,16.831,12.64625,3.7635,1076.707,15.3545,0.3345,12.99
6,14.25,371.1955,-8.2835,44.992,-63.8205,5.7135,171.754,77.7405,14.827,17.138,12.853,4.252,1044.9255,15.232,0.3175,12.44
6,14.75,371.1945,-8.4365,44.7895,-58.4855,5.734,150.304,77.7315,14.723,16.1385,13.1115,4.369,805.808,15.363,0.269,11.745
6,15.25,371.0865,-7.763,36.603,-60.42875,5.6875,136.388,77.72,14.678,15.802,13.35825,4.389,675.522,15.835,0.3245,11.53
6,15.75,370.9955,-7.08325,31.127,-58.222,5.6695,145.002,77.718,15.538,16.038,13.54225,3.8575,634.442,16.13025,0.38,11.005
6,16.25,370.8705,-6.326,29.007,-62.56,5.668,122.815,77.7235,15.585,15.878,13.655,3.992,538.0195,15.93175,0.317,11.31
6,16.75,370.8185,-5.85175,24.121,-64.57075,5.585,97.571,77.721,15.7125,15.4865,13.69875,3.9715,336.057,15.68725,0.305,9.745
6,17.25,371.113,-5.19025,20.309,-40.861,5.61,76.703,77.725,15.855,13.7075,13.67825,3.5865,249.679,15.48675,0.2555,9.215
6,17.75,371.0595,-3.945,14.728,-41.225,5.874,76.254,77.7045,16.3865,13.502,13.67275,3.015,222.0425,15.478,0.23425,8.4
6,18.25,371.04275,-3.2895,9.8405,-51.989,5.892,60.278,77.751,17.6945,13.345,13.724,2.7335,145.627,15.43975,0.22725,7.025
6,18.75,371.2575,-1.66775,3.812,-47.745,6.063,24.4465,77.7605,19.8395,12.673,13.86075,2.6555,81.0945,15.348,0.2045,6.495
6,19.25,372.554,-0.763,-0.8205,-39.3715,6.3305,14.67925,77.724,24.0465,12.158,13.98475,2.0875,31.074,15.18,0.1555,6.17
6,19.75,374.012,-0.196,-4.4825,-31.949,6.7875,2.926,77.732,27.2325,11.029,14.06975,1.7245,5.5995,14.91325,0.099,5.195
6,20.25,374.946,-0.053,-9.9475,-32.078,6.772,1.402,77.7495,28.7595,10.2595,14.04775,1.6995,-0.074,14.536,0.1035,4.035
6,20.75,378.177,-0.13,-14.386,-32.1395,6.731,-0.00749999999999998,77.7475,31.408,9.584,13.9765,1.783,-0.296,14.176,0.1195,3.715
6,21.25,379.276,-0.37125,-16.903,-34.71025,6.836,2.3265,77.768,30.786,8.74,13.91275,1.9415,-0.274,13.819,0.1265,3.055
6,21.75,380.20975,0.063,-19.3095,-33.259,6.879,-0.27525,77.763,32.8395,8.4035,13.83125,1.8845,-0.251,13.47075,0.132,2.65
6,22.25,378.836,0.1595,-21.129,-36.147,6.937,-0.82425,77.747,35.1635,8.3595,13.7315,1.706,-0.2555,13.1525,0.1115,2.735
6,22.75,381.366,0.01375,-22.428,-33.9025,7.1965,-0.101,77.736,37.3215,8.3175,13.62025,1.9115,-0.242,12.84075,0.121,2.48
6,23.25,382.071,-0.155,-23.5015,-27.9935,7.069,-0.0605,77.719,39.893,7.752,13.5,1.899,-0.2835,12.541,0.122,2.27
6,23.75,381.99525,0.21275,-24.4005,-24.55,7.162,-0.72,77.705,41.8,7.83,13.37725,1.959,-0.252,12.241,0.1125,2.1
7,0.25,375.751,0.102,-20.64875,-23.219,8.11125,-3.126,78.19725,39.50075,12.7905,21.2655,1.69675,-0.207,20.426,0.106,4.36
7,0.75,377.14,-0.064,-21.617,-21.83,8.07875,-3.227,78.19375,40.509,12.39125,21.13525,1.92725,-0.2065,20.08575,0.109,4.215
7,1.25,378.346,0.245,-22.3745,-22.864,8.48875,-1.805,78.205,42.5555,12.1155,21.00175,1.90275,-0.20525,19.79875,0.105,4.5925
7,1.75,379.356,0.065,-23.01775,-22.108,8.309,-2.59275,78.2045,43.13125,11.6715,20.82625,1.5665,-0.203,19.4915,0.108,4.25
7,2.25,380.816,-0.082,-23.39925,-25.714,8.3195,-4.027,78.19525,44.305,11.284,20.67825,1.64325,-0.208,19.16475,0.102,3.3375
7,2.75,380.2275,0.2205,-24.3785,-28.325,8.369,-2.193,78.1965,46.20275,10.977,20.558,1.87625,-0.2035,18.8945,0.112,3.125
7,3.25,382.396,0.1365,-24.916,-25.3125,8.26875,-3.1715,78.2,46.871,10.5775,20.39225,1.82925,-0.20375,18.591,0.109,2.945
7,3.75,383.358,-0.1455,-25.28475,-20.61875,8.22625,-2.347,78.181,47.59,10.23275,20.24075,1.6095,-0.199,18.29425,0.093,3.26
7,4.25,382.9585,-0.09,-25.4865,-22.708,8.322,-2.2755,78.1755,48.90975,10.20825,20.085,1.7135,-0.15225,17.97825,0.108,3.2375
7,4.75,385.658,-0.081,-25.70325,-23.08,8.36875,-1.596,78.18275,50.756,9.5715,19.92675,1.75925,2.30025,17.75125,0.089,2.765
7,5.25,385.868,-0.197,-25.80625,-21.191,8.39575,0.926,78.19125,49.5195,9.66425,19.77025,1.93575,33.9905,17.47175,0.114,3.205
7,5.75,383.283,-1.202,-26.15725,-12.991,8.59775,7.69175,78.208,46.444,10.844,19.60775,1.46775,109.973,17.23175,0.1105,3.9125
7,6.25,382.98975,-1.715,-25.04175,-6.574,8.7555,13.9845,78.23,42.51525,12.52625,19.44,1.63725,267.656,17.035,0.1315,4.5275
7,6.75,380.05025,-2.76675,-23.2025,-6.2455,8.873,28.9985,78.2785,38.79475,13.88525,19.27275,2.1755,269.67525,16.903,0.15975,6.095
7,7.25,378.48025,-3.044,-19.75875,0.11525,9.13775,41.7715,78.311,35.6945,15.3475,19.1145,2.41825,567.071,16.86,0.17275,6.79
7,7.75,375.56075,-3.7595,-14.213,3.43025,9.26175,50.7465,78.333,32.361,16.80825,18.97575,2.18925,789.1585,16.93075,0.1585,8.57
7,8.25,372.0855,-3.65625,-9.1265,2.26225,9.08,64.03625,78.35325,29.867,18.2105,18.85525,1.3895,1035.2655,17.16275,0.1405,10.5325
7,8.75,369.48775,-4.53025,-2.32625,26.6465,9.23,78.393,78.37925,26.11975,19.79275,18.766,1.2355,1231.36325,17.494,0.12775,12.435
7,9.25,367.9925,-4.475,5.24575,26.234,9.00075,90.07025,78.3885,24.1635,21.159,18.715,0.89725,1139.58825,17.807,0.12275,14.22
7,9.75,367.22225,-4.6395,12.85175,53.46175,8.64325,89.61,78.39625,23.1005,21.89825,18.6925,1.21625,1190.878,18.2565,0.13825,16.26
7,10.25,366.261,-4.463,19.563,71.829,7.9825,79.308,78.4005,20.5885,22.76925,18.7045,1.31875,1418.85125,18.93325,0.136,18.2375
7,10.75,365.767,-3.838,26.65075,90.137,7.75075,85.23,78.388,18.17975,22.9775,18.776,1.647,1409.8755,19.6575,0.165,19.4725
7,11.25,366.03525,-4.07525,33.0535,100.76325,7.338,93.976,78.384,17.408,23.8265,18.894,1.73625,1477.1545,20.393,0.197,20.74
7,11.75,366.49,-4.3485,37.225,95.4495,7.42575,100.6985,78.381,15.968,24.053,19.092,2.324,1461.151,21.143,0.214,21.155
7,12.25,366.63875,-4.238,41.255,74.2635,7.07325,84.28,78.34975,15.53,24.624,19.295,2.377,1365.323,21.814,0.22675,22.9775
7,12.75,366.74425,-3.7355,43.384,102.918,6.8675,96.21,78.329,14.01625,24.491,19.532,2.767,1363.307,22.552,0.217,22.1225
7,13.25,366.973,-3.88825,46.00625,79.198,6.6955,91.754,78.3235,13.866,24.58625,19.76825,2.45725,1105.2805,23.16225,0.1955,23.18
7,13.75,367.497,-3.524,46.5255,74.923,6.674,87.833,78.2945,13.976,24.71375,20.02825,2.67225,1155.6945,23.74975,0.218,22.875
7,14.25,366.699,-3.654,43.28075,82.492,6.58,60.7025,78.2775,13.5245,24.32025,20.283,2.90175,859.90025,24.2015,0.219,22.04
7,14.75,366.71925,-2.9905,42.15,46.06,6.31675,62.568,78.25175,13.061,24.33,20.569,2.72,699.405,24.34425,0.2205,22.77
7,15.25,367.261,-3.0135,34.98825,35.8785,6.5375,74.889,78.233,12.721,24.481,20.8235,3.00625,747.51975,24.5905,0.216,23.325
7,15.75,367.254,-3.068,31.448,24.839,6.5285,48.851,78.2325,12.438,24.1295,21.0655,2.869,503.6085,24.766,0.207,23.665
7,16.25,366.734,-2.92,28.729,5.072,6.3725,48.906,78.236,12.4335,23.91625,21.30375,2.5725,496.21775,24.7535,0.201,21.27
7,16.75,366.927,-2.859,23.9405,0.78525,6.4865,46.1015,78.222,12.973,23.2635,21.39025,2.573,418.02,24.677,0.18,16.455
7,17.25,367.225,-1.914,20.79625,-6.035,6.4875,28.162,78.2225,13.4385,22.155,21.578,2.856,337.523,24.6805,0.204,15.22
7,17.75,367.427,-1.8245,15.544,-11.132,6.51425,24.08075,78.209,14.025,21.988,21.748,2.961,235.944,24.46575,0.224,15.155
7,18.25,367.354,-1.14875,14.03875,-14.20375,7.165,21.0735,78.1975,15.52,21.056,21.90425,2.52875,131.9325,24.224,0.191,14.585
7,18.75,368.109,-0.669,9.1605,-20.78625,7.4855,8.51925,78.196,16.9415,20.3135,21.98,2.3195,73.95775,24.0585,0.158,13.19
7,19.25,368.396,-0.181,5.02325,-18.0695,8.168,-0.223,78.1865,20.923,19.25975,22.08925,1.66025,32.797,23.828,0.114,11.9
7,19.75,368.715,-0.009,-0.547,-16.015,8.147,-3.612,78.1905,23.5655,18.49325,22.12675,1.56625,3.33,23.5175,0.107,11.415
7,20.25,370.488,-0.3105,-4.162,-23.118,8.2075,-0.65225,78.1845,26.4345,17.636,22.0725,1.699,0.3105,23.1305,0.095,9.565
7,20.75,371.727,-0.013,-8.5445,-23.797,8.5275,-1.257,78.204,27.66,16.7965,22.0125,2.036,-0.2,22.705,0.099,8.445
7,21.25,373.744,-0.16775,-11.631,-20.462,8.6855,-4.275,78.2075,29.5725,16.195,21.98275,2.0475,-0.20675,22.3335,0.13,8.205
7,21.75,373.647,0.13,-14.18275,-21.6675,8.726,-5.8665,78.2105,32.654,15.227,21.88775,2.10275,-0.21125,21.9305,0.111,7.435
7,22.25,374.571,-0.181,-16.297,-22.1675,8.8675,-3.313,78.212,35.0995,14.659,21.79975,1.969,-0.20825,21.558,0.133,7.025
7,22.75,376.718,0.083,-18.534,-25.012,8.7955,-5.035,78.21,35.4345,14.335,21.6935,1.96075,-0.20875,21.265,0.119,6.205
7,23.25,376.37975,0.132,-19.2605,-21.359,8.731,-5.08925,78.214,36.1045,13.96075,21.576,1.67975,-0.21175,20.9675,0.106,5.315
7,23.75,375.8335,-0.09825,-20.0445,-21.804,8.453,-5.627,78.208,37.7165,13.24175,21.449,1.53275,-0.2105,20.6965,0.115,4.55
8,0.25,381.4715,-0.1385,-25.27775,-20.3065,7.993,-1.0805,78.114,39.431,11.97375,19.96025,1.84625,-0.259,18.429,0.104,4.23
8,0.75,381.8715,0.014,-25.85275,-21.967,8.426,-2.696,78.099,41.551,11.6755,19.7915,1.874,-0.27025,18.0965,0.096,3.91
8,1.25,382.509,0.1315,-25.8125,-22.528,8.31,-1.702,78.107,43.295,11.28775,19.623,2.059,-0.282,17.7915,0.1245,3.74
8,1.75,381.75,-0.212,-25.888,-23.5125,8.377,-1.071,78.117,44.134,10.968,19.46725,1.83125,-0.2705,17.575,0.128,3.63
8,2.25,382.3635,-0.0275,-26.5295,-23.97725,8.465,-0.60225,78.103,46.88,10.7195,19.33925,1.9585,-0.25475,17.3115,0.1195,3.57
8,2.75,382.5025,0.0185,-26.62025,-19.4665,8.472,-4.564,78.09,47.085,10.24125,19.209,1.66575,-0.28725,17.0035,0.119,3.28
8,3.25,382.51025,0.0305,-26.98375,-21.431,8.668,-1.8495,78.08,47.779,10.14575,19.04325,1.6595,-0.255,16.69075,0.115,2.99
8,3.75,384.5755,-0.042,-27.31225,-20.453,8.631,-0.8945,78.094,49.043,9.8715,18.86075,1.7215,-0.27175,16.41875,0.1065,2.95
8,4.25,384.556,0.044,-27.6225,-23.8725,8.595,-1.43575,78.094,49.201,9.91975,18.675,1.5695,-0.258,16.1205,0.105,2.67
8,4.75,385.063,-0.041,-28.124,-21.26775,8.769,-2.34325,78.108,52.622,9.29325,18.48775,1.583,-0.19125,15.7985,0.093,2.53
8,5.25,387.813,0.013,-28.2965,-22.9325,8.781,-1.1435,78.126,53.238,9.01725,18.299,1.5685,2.47975,15.5175,0.107,2.26
8,5.75,386.6875,-0.103,-28.48025,-19.72325,8.89,0.872,78.136,53.659,8.87975,18.10775,1.62375,37.47025,15.2665,0.123,2
8,6.25,383.8665,-1.12825,-28.285,-13.426,8.956,7.16575,78.174,48.066,10.13175,17.9155,1.773,136.7435,15.03625,0.1425,2.39
8,6.75,383.1575,-1.361,-26.287,-6.8815,9.231,20.36,78.205,43.624,11.83825,17.73425,1.8655,296.13875,14.845,0.171,3.8
8,7.25,381.025,-1.79175,-23.24475,-4.06075,9.263,28.89225,78.209,39.729,13.2565,17.5615,2.0955,514.43025,14.80675,0.1865,4.67
8,7.75,379.25875,-2.03875,-18.668,0.81375,9.185,41.18325,78.227,34.157,14.85375,17.40525,2.107,711.57025,14.83875,0.20725,5.84
