DOY2,HR2,CO2,H2O,FC,SC,G_1_1_1,G_1_1_2,G_1_1_4,H,LE,WS,USTAR,TA,PA,RH,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_3_1,TS_1_4_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
1,0.25,425.7693,8.482767,1.0800324,0.543467899999997,0.252274999999998,-1.008,0.450399999999996,24.9559,29.16931,5.88251475,1.116566,1.963867,94.39725,100,1.869319,4.0043585,0.66392885,0.183175,0.4581,0.928025,12.7601,1.32168,0,0.6845,1.8114,318.4671,321.794,0.585357975
1,0.75,426.4231,8.3486705,0.8520973,0.555614449999995,0.253349999999998,-1.009975,0.839999999999999,9.290758,31.07178,5.6624455,1.088937,2.0958675,94.3946925,99.8,1.81019,4.007649,0.71910385,0.1871,0.457125,0.92505,12.5324,2.99294,0,1.0131,1.96,319.4848,321.6782,0.58995095
1,1.25,426.96085,8.333394,0.809635799999999,0.363622549999999,0.248574999999998,-1.00995,0.963899999999979,13.965375,15.43492,5.674594,1.055638,2.10058299999999,94.415375,99.805,1.805382,3.72555924999999,0.698197149999999,0.17925,0.449225,0.92905,12.635825,2.36949,0,1.10767,1.801375,318.023,321.5941,0.5877571
1,1.75,430.573,8.360975,1.32074,0.9302054,0.246749999999998,-1.01,0.635399999999988,13.86844,36.8175299999999,5.5926545,1.064542,2.200305,94.4144525,99.42,1.8181135,3.7901665,0.77854775,0.1684,0.441125,0.928125,13.657205,1.86122,0,0.7365126,1.91,317.2037,321.955,0.59012895
1,2.25,431.35945,8.137177,1.053862,0.564985600000001,0.228224999999998,-1.007925,0.280699999999989,27.6134,17.3053525,5.8178305,1.077132,2.1622205,94.397135,99.81,1.82292625,3.98954425,0.808205975,0.169225,0.4362,0.928125,13.6511625,1.76479,0,0.922667,1.8568,318.9009,322.3493,0.600267525
1,2.75,432.692425,8.4550165,1.2120345,1.484835,0.218649999999997,-1.0099,0.197749999999992,9.74553374999999,24.4523,5.8446295,1.050616,1.96868,94.40819,100,1.781182,3.93618,0.7427201,0.1792,0.44205,0.926125,13.1493,2.06429,0,1.07925,1.825225,318.1221,322.3661,0.590182
1,3.25,434.01025,8.5155,1.0737,2.07820799999999,0.229549999999998,-1.007875,0.14665,21.8468,23.2273,5.96098325,1.092418,1.8728835,94.4206325,100,1.84828975,3.864831,0.74302105,0.1701,0.434075,0.928025,14.193525,17.1778,0,8.93,1.983825,317.5844,321.7892,0.5896051
1,3.75,436.7071,8.49645425,1.02981585,3.57901949999999,0.223674999999998,-1.000875,0.107649999999997,23.8079,56.6386775,5.7362305,1.09223,1.8172985,94.41226,100,1.91046725,3.9509105,0.726917174999997,0.166325,0.43715,0.928025,14.518975,52.4761,0,27.28,1.898875,317.6252,321.3009,0.5903533
1,4.25,450.66845,8.22547525,1.164488,4.3531865,0.220399999999998,-1.009775,0.183849999999998,19.7458125,51.4569,5.8302185,1.153322,1.8305585,94.390775,100,1.981045,3.96186825,0.721780275,0.167,0.447175,0.92705,12.940525,47.3208,0,24.6,1.6675,318.1051,321.9434,0.59012895
1,4.75,449.86975,8.0534275,0.971956800000001,1.64144649999999,0.215874999999998,-1.012,0.494499999999981,14.95022,44.1969624999999,6.21249399999999,1.155586,1.8932,94.382335,100,1.955241,3.975176,0.682579799999999,0.16305,0.432475,0.918225,12.231,44.4547,0,23.11,1.6691,317.8552,321.2742,0.5905824
1,5.25,444.2694,8.00984999999999,0.890073,2.132548,0.211674999999998,-1.010925,0.833599999999975,24.06379,22.27227,5.7017155,1.059626,1.8751,94.382245,100,1.930862,3.882728,0.7326029,0.164075,0.43045,0.92415,11.9282325,105.414,0,54.8,1.64785,318.2449,321.9685,0.590118775
1,5.75,442.788425,7.99232275,0.769211999999997,1.26226932499999,0.208374999999998,-1.00895,0.380799999999996,20.2060425,29.06331,6.02392925,1.146776,1.8553445,94.46165,100,1.957763,3.9603865,0.72288875,0.16405,0.434325,0.9301,11.9161,56.2473,0,29.2405,1.78,317.9363,322.3137,0.588144025
1,6.25,438.646125,7.919915,0.81763915,1.247378,0.174424999999998,-1.008975,0.202399999999999,18.8868,32.45106,5.911636,1.09072,1.8045225,94.46817,100,1.948563,3.922436,0.732403599999998,0.161125,0.42905,0.92625,11.4311,40.9845,0,21.306,1.7461,317.516,321.8978,0.589277825
1,6.75,430.755125,7.89392875,0.7381618,2.4927015,0.183799999999998,-1.008975,0.368699999999997,30.2648825,50.3320649999999,5.9515725,1.105348,1.91525175,94.46223,100,1.934753,4.0946925,0.743901875,0.1572,0.4432,0.92915,11.313325,36.8711,0,18.934,1.9005,317.5584,321.9809,0.588909125
1,7.25,433.99505,7.99284875,0.6961052,2.885106,0.199299999999998,-1.00875,0.173125,28.6316325,41.7625399999999,6.1653455,1.195786,1.819454,94.350025,100,1.992147,3.8921,0.721283,0.162025,0.428125,0.9251,10.10505,42.1739,0,21.457,1.625325,318.0807,321.448,0.5871138
1,7.75,440.0962,7.583492,0.622903399999997,1.810228,0.198374999999998,-1.008725,0.202125,26.8822,37.8212,5.98029675,1.12514,1.88011575,94.348065,100,2.062782,3.89490824999999,0.80384315,0.163075,0.43125,0.927225,10.4573625,24.9588,0,12.274,1.9475,317.563,321.6133,0.58678435
1,8.25,437.968,7.1366225,0.983315374999993,2.24365,0.198649999999998,-1.006825,0.16575,106.114,35.03115,6.12209249999999,1.09054,1.613663,94.35708,99.805,1.976869,3.57918025,0.755237325,0.163075,0.429,0.928025,12.214725,13.00125,3.55229999999999,5.5035,3.226425,317.3802,321.3749,0.587153625
1,8.75,430.10325,7.3609635,0.981792,3.23682,0.192699999999998,-1.003975,1.441875,30.0659,35.21595,6.159381,1.12845,1.63222149999999,94.380115,99.8,1.870859,3.7158675,0.748464199999999,0.16205,0.429075,0.926,25.9019,64.6924999999999,12.5425,44.99925,22.817,317.5245,321.1404,0.59074775
1,9.25,432.135,7.040496,0.61252345,0.811766025,0.190824999999998,-1.01085,0.202875,29.7427,30.68492,5.843637,1.132704,2.0485585,94.3769375,99.7025,1.970954,3.81557175,0.676248575,0.1641,0.42415,0.916075,63.458975,190.722074999999,29.8825,116.7175,46.1175,318.1251,322.0841,0.5868994
1,9.75,438.56785,7.573331,0.968631125,0.7990056,0.188924999999998,-1.008975,0.171625,33.236515,34.9833,5.671552,1.114838,2.01476,94.3890125,99.6025,2.229136,4.025102,0.6069794,0.16705,0.4311,0.918,105.463575,270.9729,46.535,163.53,64.907,319.6363,322.8498,0.5886177
1,10.25,441.6905,8.432,0.720365199999999,0.71182655,0.187224999999998,-1.012,0.1524375,38.832115,45.6327,5.7429895,1.034434,2.24556949999999,94.4094375,99.3025,2.200427,4.03236649999999,0.626012049999999,0.166,0.432075,0.917075,122.3365,359.3601,66.06375,208.96,69.708,318.7582,323.0281,0.586983475
1,10.75,441.4113,7.46682699999999,0.687374950000002,0.453941849999998,0.187074999999998,-1.013975,0.405125,74.638915,37.778815,5.715946,1.108704,2.398184,94.451,99.0025,2.325659,4.3589105,0.601421825,0.166075,0.42805,0.920075,159.00765,440.8173,80.55,251.3675,74.5499999999999,319.2319,323.4353,0.588496225
1,11.25,434.722275,8.3937085,1.0243525,0.3654825,0.185949999999998,-1.011975,0.466375,70.86444,41.3212,5.9427935,1.13978,2.695028,94.460175,99.1,2.394443,4.1235895,0.614635100000001,0.168,0.4281,0.9262,178.44125,499.1778,94.215,281.38,78.7909999999999,319.2439,324.1283,0.660489575
1,11.75,430.5469,8.2423225,0.969597199999997,0.955015225000001,0.181899999999998,-1.013,0.199375,103.081775,137.05415,5.981829,1.11436,2.8672595,94.31468,99.105,2.552604,4.19799775,0.74222235,0.172225,0.44925,0.9392,173.991475,519.949,102.4125,295.3225,84.0599999999999,319.7339,324.40025,0.773218674999997
1,12.25,429.306875,8.286479,0.58312095,0.592451050000003,0.174974999999998,-1.011925,0.407625,98.30702,38.7543,5.78425,1.105814,3.0588495,94.290895,99.2025,2.583947,4.341854,0.502171799999998,0.1771,0.468425,0.94625,211.47675,534.9465,101.4625,303.4225,81.8875,320.4415,325.219,0.59086975
1,12.75,426.3592,8.93155600000001,0.748339549999998,2.1725845,0.159849999999998,-1.01585,1.121375,92.915865,58.39576,6.0620385,1.110214,3.1721765,94.253195,99.2,2.750556,4.6937615,0.4772839,0.176,0.475375,0.979125,201.3935,546.2095,105.8125,306.9025,81.2,319.99275,325.403375,0.5932957
1,13.25,423.49715,8.92332999999999,0.861625,1.076417075,0.140499999999998,-1.010975,0.40225,94.6526999999998,47.2836125,6.10410625,1.090604,3.3278795,94.24915,98.7,2.66614975,4.6538025,0.46315775,0.184075,0.475,0.947974999999999,171.468675,497.12685,98.625,288.31,75.0875,319.8915,325.452,0.593330325
1,13.75,424.77765,8.6978765,0.969117474999999,1.100348,0.159824999999998,-1.01685,0.105,87.5187375,49.29383,6.1199,1.110942,3.3139555,94.25527,98.505,2.813496,4.928375,0.404157,0.185025,0.468225,0.9831,154.216925,447.0861,95.725,263.635,67.4575,319.596,326.18425,0.76331485
1,14.25,426.0338,7.925217,0.735655399999998,0.987197499999994,0.162549999999998,-1.015925,0.120875,79.9564,62.83881,6.0065565,1.087632,3.449049,94.25452,98.9,2.967145,4.756988,0.3684742,0.1901,0.4794,0.967325,130.337225,393.81,76.9025,225.76,55.78375,318.614125,325.500375,0.592987825
1,14.75,427.2368,7.89166649999999,0.5606059,0.5908703,0.158549999999998,-1.013,0.766625,50.921725,43.9425,6.082315,1.145884,3.483121,94.365,99.1,3.11538325,4.688735,0.3919935,0.196125,0.482175,0.970175,98.7871499999999,325.23,58.223,179.575,45.43875,319.1195,325.63525,0.674957949999999
1,15.25,420.3809,8.005259,0.505573949999999,0.7262517,0.156449999999998,-1.019825,0.4005,50.8821,44.0393,6.09686625,1.116372,3.2605985,94.37159,98.9025,2.9798185,4.5989385,0.456198699999999,0.201025,0.486075,0.97405,56.659425,229.2975,42.3825,130.0375,33.89625,318.4695,324.3485,0.707394974999999
1,15.75,418.567675,8.2890425,4.21147,0.634314,0.154499999999999,-1.01595,0.12025,24.8854599999999,29.4317,6.20284,1.120398,3.1828,94.35659,99.005,2.832219,4.545765,0.391258,0.2001,0.48215,0.982025,26.32935,126.247725,25.2615,69.41925,21.8575,319.12925,323.794375,0.613206225
1,16.25,418.7272,8.520157,2.94377,0.63815975,0.156199999999999,-1.019825,0.251875,14.16394,31.02464,6.056717,1.060263,2.853715,94.377635,99.2,2.720973,4.430969,0.5133309,0.20405,0.48645,0.972425,12.760075,39.6664349999999,6.88255,22.2395,7.5043,319.301125,323.070375,0.589981925
1,16.75,418.3775,8.038724,1.12298,0.47617675,0.150299999999999,-1.015875,0.218875,10.109635,23.075775,6.014536,1.080274,2.65386875,94.380915,99.305,2.529587,4.16800199999999,0.5416894,0.204125,0.4852,0.970624999999999,10.61769,5.98257,0,2.73799499999999,2.1458,319.253,322.5555,0.587501825
1,17.25,419.1759,7.899566,0.696423350000001,0.5414111,0.214549999999999,-1.01585,0.106125,9.6684755,27.4863,6.239301,1.08078125,2.59328375,94.3564025,99.5,2.4722615,4.020644,0.53599265,0.208025,0.481,0.9714,10.1948,3.96709175,0,1.7334,2.059675,319.26975,322.132625,0.58989095
1,17.75,420.261525,8.00330975,2.63673700000001,0.41577595,0.230024999999999,-1.01585,0.2716875,10.83036,32.8093,6.30327925,1.07204925,2.44680625,94.3217125,99.6025,2.381027,4.037419,0.607305799999998,0.20805,0.491075,0.9514,13.048,2.53809199999999,0,1.2086,1.728275,318.767875,322.265,0.592520425
1,18.25,421.346875,8.094807,0.640813,0.575273399999999,0.243549999999999,-1.014875,0.2030625,13.1079,32.1923,6.140796,1.14901225,2.33749875,94.3068175,99.8025,2.24557375,3.789248,0.5772764,0.20905,0.47905,0.94215,13.3858,1.84243,0,0.924,1.8254,318.026875,321.682,0.589234475
1,18.75,430.15945,8.40955425,0.678561175,0.994934625,0.2966,-1.01295,0.2818125,10.63284775,56.7952,6.14308,1.11072625,2.30376375,94.2908275,99.9,2.1999615,3.793515,0.5511335,0.20305,0.463475,0.9372,13.5404,1.25282,0,0.578325,1.88585,319.75825,321.002875,0.587933425
1,19.25,420.99025,8.184032,0.7408182,1.08521,0.29405,-1.011975,0.3138125,18.12468,22.134515,6.2187375,1.12157475,2.119965,94.2772775,99.9025,2.087954,3.67095225,0.567623975,0.201075,0.4576,0.939175,14.19,1.9794,0,0.733,1.78545,320.678875,320.91175,0.588283
1,19.75,425.498,8.35302,0.819928,1.80718499999999,0.288074999999999,-1.014925,0.356,13.8893175,49.131495,6.376546,1.10334175,2.20306,94.2907875,100,1.916286,3.615652,0.659176199999999,0.2022,0.4555,0.937175,11.2172,2.35932,0,1.2335,1.68295,320.781875,321.19825,0.5889439
1,20.25,420.926,8.27718,0.948102549999999,2.69341975,0.280849999999999,-1.011,0.2550625,13.9151,15.201575,6.2704425,1.14846025,2.136725,94.302075,100,1.91606425,3.489082,0.552135325,0.196225,0.460525,0.930275,11.91625,9.17178,0,4.768,1.80905,320.406375,321.656375,0.5886194
1,20.75,420.61735,8.0968205,0.832456224999997,1.5994495,0.278399999999999,-1.010975,0.309125,18.2177999999999,53.2458549999999,6.07238625,1.1142875,2.09790625,94.3787,100,1.9807885,3.75015,0.653996625,0.18805,0.445525,0.92415,11.0615,45.049,0,23.419,1.803375,318.803125,321.5215,0.58792315
1,21.25,421.72,8.14143,0.613697375,1.2594,0.278324999999999,-1.010975,0.1818125,19.70326,17.4638,5.9543745,1.1596775,2.22173125,94.37708,99.9025,1.900583,3.7326025,0.67051185,0.189175,0.452125,0.922,10.358,80.9263,0,42.07,1.784125,316.963,321.55575,0.587745675
1,21.75,425.458,8.17648,0.70518875,1.51499,0.272474999999999,-1.011,0.29425,14.1132475,15.0627,6.0386305,1.1083255,2.23010625,94.36564,99.9025,2.0210425,3.79530025,0.6003432,0.188125,0.454325,0.928175,13.577775,38.7608,0,20.15,1.8732,316.90475,322.006,0.589134275
1,22.25,425.56085,8.2106265,0.995356,0.956234500000001,0.240549999999998,-1.010975,0.312,18.031,31.75372,5.84566925,1.16288525,2.23138125,94.39544,99.805,1.9523745,4.01917775,0.666927125,0.18805,0.452175,0.920075,11.256275,2.83348,0,1.473,1.7746,316.29325,322.3455,0.58834495
1,22.75,425.5,8.23824,0.928217,1.04058839999999,0.262274999999998,-1.011975,0.3395,33.6095725,22.7093,6.054335,1.14028325,2.36778875,94.37315,100,1.9896105,4.30501,0.7646235,0.187075,0.4452,0.917125,11.4655,2.18878,0,1.14433,1.94705,316.388875,322.467625,0.588221775
1,23.25,425.779025,8.28346975,1.2081485,0.875883649999988,0.264449999999998,-1.008,0.5155625,15.93884,20.59042,5.8756355,1.1259705,2.2465225,94.3749125,99.8,1.9789455,3.933233,0.68882265,0.18405,0.44825,0.91705,11.4683575,2.13448,0,1.0336375,1.82175,316.322625,322.11325,0.588168725
1,23.75,425.314775,8.43629225,1.13,1.126945,0.259799999999998,-1.0109,0.485875,18.3458275,34.0224,5.94969949999999,1.119355,2.0210375,94.3849375,99.8,1.9799985,3.91656475,0.63936195,0.185,0.448225,0.919225,12.0884,1.70337,0,0.890556,1.852325,316.335125,322.5615,0.586463275
2,0.25,420.7289,8.456198,1.27441725,1.187312,-0.356475,-0.949975,0.3618625,24.2395,34.0924425,6.1412685,1.1412225,1.775675,94.63555,98.8,2.573068,3.4833115,0.88397095,-0.057,0.1641,0.55,22.883,65.6461,0,1.224,2.04975,314.6871,319.0798,0.6138399
2,0.75,426.067,8.0281085,1.353085,1.525503,-0.35355,-0.95,0.375037499999999,26.35202,21.44198,6.197355,1.1135025,1.53714200000001,94.638825,98.9,2.641039,3.641838,0.981600899999998,-0.05595,0.162025,0.5523,22.4403,79.3586,0,5.446,2.11465,315.665575,318.807375,0.594766625
2,1.25,430.8135,7.836886,1.164669875,4.16967,-0.349575,-0.949975,0.403287499999996,21.4117449999999,23.595445,5.96659125,1.1295575,1.66474475,94.62495,99.1025,2.530916,3.4617325,1.1418975,-0.06095,0.160025,0.5544,21.074,91.7716,0,18.76,2.0786,313.816,318.53175,0.693501024999998
2,1.75,433.638025,7.84248275,1.599089,1.241385,-0.3495,-0.949925,0.333937499999999,29.05144,13.55479,5.937382,1.0935725,1.4865425,94.622835,98.9025,2.397602,3.490893,0.906537899999999,-0.056975,0.153,0.54515,19.77785,223.139,0,116,2.000275,314.187075,318.759375,0.595484125
2,2.25,429.743,7.83807,1.56141,1.19791375,-0.35235,-0.949875,0.384262499999997,28.41045,20.820495,6.00037125,1.05329875,1.70112775,94.6103125,98.8025,2.304893,3.70459325,0.84998235,-0.056975,0.150175,0.554,16.970225,181.781,0,81.24,2.1564,313.863,318.3983,0.593225
2,2.75,428.458,7.833775,1.61562,1.460508,-0.3523,-0.948925,0.504387499999999,26.22899,21.20535,5.98209125,1.1238625,1.70534325,94.608775,98.7,2.166103,3.644925,0.907163,-0.059975,0.150075,0.53935,17.2863,138.7875,0,61.545,2.1793,313.41605,318.08795,0.592031
2,3.25,424.9732,7.905385,1.33984425,1.17316875,-0.355225,-0.95185,0.2795,25.68029,20.64843,6.0824565,1.10848125,1.490588,94.605405,98.8025,2.125082,3.4903435,0.968172600000001,-0.060975,0.146025,0.573075,17.522,129.8,0,59.71,1.99665,313.07845,318.44455,0.593435975
2,3.75,425.35,7.90469125,1.4843305,1.77562,-0.35805,-0.951825,0.38375,33.816175,29.14444,5.998646,1.098705,1.5289395,94.587235,98.8025,2.092791,3.618816,0.9429626,-0.060975,0.155075,0.5372,14.9438,170.047,0,77.345,1.947275,312.242225,319.04595,0.593859975
2,4.25,431.8255,7.895355,2.35817,1.6326925,-0.3561,-0.9479,0.297375,23.4921,25.33682,6.115798,1.02807625,1.84405,94.62375,98.5025,2.155595,3.442478,0.8565482,-0.061,0.1424,0.536425,14.708925,173.625,0,74.32,2.3448,313.16735,317.959575,0.619955624999999
2,4.75,426.842975,7.826881,1.655328,1.37188125,-0.355125,-0.949875,0.308625,23.0233949999999,24.8158,5.8288125,1.04586125,1.69384525,94.614545,98.9,2.100193,3.483382,0.8343226,-0.06,0.142025,0.5415,16.1131,151.475,0,63.39,1.9306,313.49255,318.2683,0.641781024999999
2,5.25,431.17245,7.67157525,3.70913,2.21465025,-0.362925,-0.949925,0.33275,21.05448,26.0463,5.7836885,1.09038,1.729916,94.6107,98.7025,2.0443,3.40081725,0.7595555,-0.060975,0.141025,0.55405,16.0662,123.448,0,60.4675,1.97535,314.3687,318.329025,0.596269125
2,5.75,436.4719,7.81053,1.96684,2.4032775,-0.36305,-0.951,0.26975,19.0411,13.927015,5.6244115,1.029065,1.60942,94.551435,98.3,2.021156,3.44923825,0.92437265,-0.062,0.139025,0.534175,14.8296,123.294575,0,53.43,1.96465,314.18335,318.661575,0.602748225
2,6.25,436.354,7.81574775,1.5679695,2.336685,-0.36675,-0.948875,0.2545,18.401725,21.836365,5.7673075,1.022725,1.619904,94.565745,98.1025,1.984489,3.391008,0.9251608,-0.063,0.138025,0.53705,13.1728,118.91771,0,51.4769,1.7686,313.68285,318.35715,0.702420274999997
2,6.75,434.38695,7.8176865,1.9630825,1.52351975,-0.3677,-0.949875,0.264125,23.3577,24.3424,5.954629,1.0891675,1.64109075,94.60741,98.3025,1.96294,3.31458799999999,0.890182299999997,-0.063975,0.136025,0.537,11.5277,138.971,0,59.0025,1.9984,314.291175,318.37405,0.64654945
2,7.25,433.850925,7.75976,1.07276075,1.64379699999999,-0.368625,-0.947975,0.29975,25.286325,15.66996,5.85874175,1.04361,1.48900299999999,94.632965,98.3,1.819956,3.19188925,0.88338855,-0.065,0.14015,0.544275,10.5212,47.3727,4.2503,20.2626,3.379775,314.0395,317.8315,0.595394075
2,7.75,432.1459,7.74318,0.962012925,1.90872549999998,-0.36965,-0.949975,0.28675,24.446435,16.9661575,5.62168625,0.975632375,1.52925275,94.657785,98.7025,1.791112,3.1115325,0.804588125,-0.07,0.139,0.539025,21.06995,78.5275,17.6265,62.3955,21.38,313.9965,318.297,0.598932725
2,8.25,433.575125,7.708422,0.963298850000001,2.17739325,-0.3725,-0.95095,0.391625,27.3441,19.0574125,5.64994699999999,0.999859375,1.60436075,94.67595,98.0175,1.848343,3.215598,0.7872553,-0.068975,0.13905,0.538,63.9839249999999,184.4542,37.142,141.7075,63.115,314.028825,318.840325,0.648598075
