DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,LE,H,G,SG,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,TA_1_1_2,RH_1_1_2,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_1_2,TS_2_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN,SW_IN_1_1_1,SW_OUT,LW_IN,LW_OUT
4,0.75,419.1088,1.717187,16.131025,0.08228343,3.466792,2.818346,-9.8815475,-21.92551,-24.03348,1.900646,0.3167635,-0.1172884,0.8319949,0.6592106,0.3990662,98.03313,18.167765,78.54355,18.78363,71.7116,6.528652,20.15131,0.1430681,21.41227,19.52123,23.19016,-32.50312,-31.18296,0.0011899344,0.22190275,0.07255555,370.10655,400.05075
4,1.25,419.3958,1.707244,16.298365,0.09375256,3.4316735,2.528079,-9.979317,-23.599655,-25.377825,1.979626,0.3267368,-0.1128398,0.8471738,0.6334086,0.3773196,98.018995,17.93568,79.605635,18.63454,72.78809,6.269171,20.02947,0.1500667,21.2528,19.30191,23.158725,-24.739015,-26.245045,0.00122056675,0.22190275,0.06493055,367.83,396.5216
4,1.75,419.94365,1.45786,16.70907,0.08809565,3.026204,1.452769,-9.52043,-19.440545,-23.43359,1.84369,0.3160218,-0.1109038,0.7913897,0.6642612,0.3986952,97.99576,17.619305,80.738235,18.38734,73.43775,5.891863,19.56387,0.1523747,21.14381,19.1224,23.033215,-20.63792,-21.35319,0.001692475,0.22190275,0.07156944,376.64575,397.4245
4,2.25,420.62275,1.390123,16.459945,0.0949616,3.537372,2.6778205,-8.464608,-18.63162,-20.17615,1.779164,0.3305902,-0.1270969,0.7975597,0.6601108,0.3852995,97.988535,17.493455,80.73603,17.82183,73.15367,5.9081445,19.17327,0.1493984,21.019935,18.988325,22.900335,-20.284225,-19.266195,0.002685946,0.22190275,0.07752778,375.9611,397.626
4,2.75,420.476,1.697959,16.47934,0.10505715,3.2776725,3.846911,-7.776577,-15.82613,-20.902215,1.928228,0.3182129,-0.1225515,0.7863301,0.6567274,0.4015447,97.98313,17.278925,79.538965,17.64995,73.05282,5.824751,19.08554,0.1501753,20.89315,18.86469,22.796065,-17.731195,-21.03562,0.00243822,0.22190275,0.074263885,374.21305,399.5365
4,3.25,421.10465,2.287999,16.102065,0.092946385,3.413159,4.086998,-9.500492,-18.16569,-20.97906,1.800968,0.3382921,-0.132762,0.8090633,0.6329589,0.3923073,98.00602,17.11668,79.55528,17.14289,73.62446,5.850567,18.66654,0.1526317,20.82804,18.722595,22.709665,-22.437795,-17.299,0.001942042,0.22190275,0.07120833,373.51725,397.5591
4,3.75,423.21855,1.982111,16.19277,0.08903653,3.21806,4.784007,-10.92504,-14.156415,-16.33685,1.721447,0.3291656,-0.1380351,0.7773325,0.6502582,0.3655572,98.00933,17.003845,79.15706,17.26784,73.05658,5.7110615,18.69029,0.1337363,20.76889,18.760895,22.61683,-17.724595,-13.832985,0.002999632,0.22190275,0.062416665,374.50065,397.52045
4,4.25,422.2121,1.889069,16.42548,0.08391355,2.997113,4.133319,-10.26173,-15.68759,-15.33317,1.781998,0.3256246,-0.12328695,0.7647487,0.6311903,0.3744613,98.01669,17.1481,79.92006,17.389425,74.0281,5.5380235,19.08049,0.1287226,20.659035,18.89748,22.55039,-17.02691,-12.636915,0.003266613,0.22190275,0.06461111,381.0754,397.01885
4,4.75,421.7515,1.998002,15.82049,0.081804185,3.117669,3.691252,-9.573014,-15.54981,-12.33214,1.731873,0.3200449,-0.1179651,0.8016392,0.6516357,0.3933509,98.03112,17.192335,80.550275,17.50388,74.114595,5.5338835,18.94372,0.1289466,20.483235,18.842425,22.473045,-16.64744,-11.07121,0.003149424,0.22190275,0.05936111,381.018,398.0141
4,5.25,421.4175,1.7454205,15.74096,0.09878743,2.789034,5.891533,-9.271799,-13.67712,-13.120425,1.691903,0.2925522,-0.1027322,0.7461492,0.5885921,0.3537942,98.05258,17.11826,80.82463,17.123735,74.56072,5.3542995,18.79795,0.1288339,20.27978,18.838515,22.39776,-17.698735,-10.737655,0.0037478595,0.22190275,0.10608335,387.94975,397.37375
4,5.75,423.672,2.028238,15.98287,0.087680755,3.2848865,4.6071185,-9.6692875,-16.18805,-16.04769,1.606705,0.2768062,-0.0900179,0.7264421,0.5574996,0.3333395,98.07729,17.04355,81.44628,16.746455,74.48526,5.303942,18.93036,0.1317148,20.25988,18.83512,22.360685,-15.203785,-9.0527495,0.15249095,0.22190275,0.1052778,387.94525,397.0684
4,6.25,424.4893,2.2404865,15.2821,0.07205445,2.759718,7.0394915,-9.704408,-14.766085,-14.767075,1.608132,0.2507296,-0.07808934,0.6811963,0.5682859,0.3418294,98.105405,17.185685,81.26887,16.70464,74.04912,5.3957055,18.92343,0.1306881,20.1607,18.754735,22.32509,-10.75779,-6.3502345,11.62255,6.2332495,0.9050277,385.91005,398.20975
4,6.75,423.02835,1.784332,15.77407,0.091101885,2.248789,10.04403,-6.212312,-10.91017,-11.604475,1.725116,0.3008564,-0.1134593,0.763352,0.6608337,0.381234,98.123985,17.37092,80.32893,16.85896,73.94867,5.3811495,19.14435,0.1311576,20.00589,18.66308,22.1876,2.3170965,6.498139,70.456555,33.64147,4.515944,386.7432,400.81055
4,7.25,422.797,1.689227,16.28371,0.1620527,1.414798,18.08989,5.511015,-3.9071535,-8.828659,1.822243,0.3417098,-0.1481449,0.8244207,0.7084056,0.4222197,98.144355,17.80264,79.91549,17.41349,73.95475,5.693048,19.31185,0.175201,20.12034,18.82447,22.024825,32.006205,42.24853,171.82375,78.66039,9.6638335,382.86695,402.6739
4,7.75,421.4984,1.5401355,16.22826,0.2025593,-0.4937972,23.97076,15.64793,3.4011265,-7.125183,2.25498,0.418882,-0.2116355,1.039989,0.796589,0.5042274,98.15783,18.302125,78.85967,18.38555,72.990085,6.251485,19.828305,0.19228215,20.256895,18.99902,21.7317,60.16235,76.168495,247.21365,112.6484,18.149555,386.2908,406.72745
4,8.25,418.2043,1.135134,16.224595,0.2043269,-2.239139,36.32694,33.73047,11.93796,4.5346885,2.496392,0.5029789,-0.2958612,1.129627,0.9025422,0.5756263,98.17066,19.15992,77.043245,19.26744,72.03506,6.9332755,20.67884,0.2734413,20.42645,19.184,21.65468,99.22314,111.0193,344.9492,152.9286,23.87303,377.7308,416.0522
4,8.75,417.1604,0.9304834,16.14169,0.2060121,-3.995231,46.03651,65.52766,18.85528,5.695825,2.6269495,0.53171985,-0.3432957,1.2495475,0.97634025,0.6240964,98.160805,20.141045,75.43562,20.1591,70.210835,7.8026565,21.623165,0.30665375,20.695195,19.69611,21.52446,155.66405,151.6797,471.81905,217.83465,36.311375,377.80595,424.74345
4,9.25,417.05935,1.114135,16.47792,0.2484514,-4.597464,60.47111,95.72795,23.25274,19.22942,2.772145,0.5728482,-0.38267,1.300495,1.124365,0.6648437,98.15797,21.02942,72.64043,20.61191,67.455,8.762595,22.45754,0.3915991,20.81658,19.77379,21.52973,200.6365,208.5527,622.96225,297.3216,46.354,375.18,437.423
4,9.75,416.412,1.1274455,16.23918,0.246014,-5.532636,70.53056,116.3496,32.735255,4.23607,3.019397,0.6054208,-0.4409151,1.363515,1.204363,0.71272435,98.15463,21.770465,69.18621,21.53554,64.469495,9.66888,23.284015,0.43572475,21.134995,20.56093,21.509415,268.09555,275.65735,820.66335,387.37975,66.04138,378.2707,445.18545
4,10.25,416.6099,1.122353,16.30658,0.2403411,-5.762903,83.27629,130.25765,31.5978,22.2775,3.143427,0.6196048,-0.4562848,1.405036,1.234638,0.7259446,98.1673,22.19795,67.14741,22.374775,61.681645,10.66543,24.18336,0.4618081,21.86376,21.88068,21.55946,387.4292,340.15885,995.9234,471.15805,80.30125,382.7963,459.3607
4,10.75,417.3747,1.093482,16.981745,0.2734501,-6.8144225,88.09925,175.0912,28.028465,12.68175,3.192738,0.61408,-0.4406258,1.402927,1.303545,0.7265155,98.15945,22.7457,64.00184,22.685715,58.65101,11.104805,24.57733,0.5267715,22.56086,22.98781,21.606525,401.2106,370.825,1151.9155,567.8027,92.25352,389.2143,468.8878
4,11.25,416.6397,1.172908,16.77187,0.29099895,-6.906338,94.470485,173.3863,40.30173,39.83404,3.1653975,0.64980885,-0.4849053,1.453227,1.3618905,0.7429178,98.153965,23.427215,62.548625,23.1237,57.300725,12.212145,24.92385,0.59343155,23.214795,24.013125,21.69572,504.4266,482.023,1423.0695,720.7842,118.0232,374.8981,478.5321
4,11.75,416.2261,1.083017,16.43225,0.2931213,-6.635643,100.52,212.16975,49.363035,46.23422,3.054374,0.6368757,-0.4771289,1.466804,1.384491,0.7497856,98.14745,24.01423,58.01167,23.81876,53.01617,13.675205,25.39575,0.664794,23.5188,24.86853,21.604505,546.141,471.8492,1650.336,749.2716,124.5947,372.2737,490.5392
4,12.25,416.5607,1.092158,17.28354,0.3127412,-7.027013,100.66456,210.4707,71.005795,61.72169,3.0862585,0.6273182,-0.4532246,1.51465,1.3330195,0.7461812,98.12974,24.639265,57.05502,24.22172,55.1678,14.28728,25.55999,0.6697292,23.881715,26.043585,21.72341,563.8957,526.523,1804.597,823.5964,143.65585,378.0908,496.0894
4,12.75,415.4376,1.038895,17.16097,0.31636575,-6.74151,108.08675,218.9269,69.28208,57.65953,3.18591,0.6588467,-0.49812045,1.561319,1.4774785,0.75444685,98.09789,25.10155,54.39313,24.47125,51.70897,14.69133,25.762905,0.7172271,24.13769,27.1081,21.80589,577.698,538.76,1743.5685,773.9083,134.5458,382.0736,508.6669
4,13.25,415.1466,1.1203635,17.33251,0.3123494,-7.153409,108.8115,203.8203,74.795365,67.17353,3.085227,0.6159337,-0.4360619,1.543288,1.443172,0.7391227,98.06678,25.66315,52.11338,24.94347,50.30048,15.90006,26.36069,0.6777542,24.40664,28.36987,22.168825,561.55365,496.61155,1590.5745,725.58245,124.2024,385.2163,505.9982
4,13.75,414.8402,1.149825,16.72888,0.3182461,-6.7436375,102.8029,202.276,72.07116,52.47297,3.04611,0.6230655,-0.44739725,1.553059,1.469419,0.746066,98.02624,26.01937,51.236185,25.51108,48.81192,16.84658,27.08412,0.674522,24.7652,28.709925,22.416205,526.0733,479.50335,1589.0325,732.0434,126.3772,390.57115,512.5965
4,14.25,414.6405,1.022946,16.3252,0.3166914,-6.689716,102.8879,209.2664,74.42139,57.250085,3.1458925,0.62162585,-0.4420155,1.5541025,1.438427,0.75191245,98.02811,26.53079,49.94212,26.21159,46.45034,17.96508,27.45135,0.62731815,25.225295,29.467285,22.623965,477.7426,421.3883,1454.7175,681.79285,121.0463,389.67385,505.9474
4,14.75,414.5957,1.0153385,16.48569,0.2995034,-5.7618025,106.40575,181.4874,52.07231,31.43197,3.1741075,0.63777895,-0.463641,1.560349,1.490084,0.76415295,98.01843,26.89893,48.97786,26.503875,46.060265,18.705265,27.478485,0.6113124,25.746885,29.36555,22.87743,456.2118,405.41335,1416.956,656.7471,120.1627,388.27665,507.3779
4,15.25,414.7778,1.056282,16.31932,0.281715,-5.3156615,91.99854,193.13275,51.28899,31.67638,3.06732,0.6225874,-0.4467661,1.519321,1.44148,0.7427387,97.92718,26.87976,48.15688,26.82602,44.27936,19.10187,27.7767,0.5762651,25.9627,29.250305,23.10423,374.8454,361.8201,1243.4,574.6819,110.6782,387.3631,510.5427
4,15.75,414.6371,0.8564951,15.83624,0.279239,-4.8406675,90.71163,164.52,34.60258,20.7287,3.1710895,0.64925805,-0.4784646,1.5167115,1.443369,0.7607647,97.93805,26.89821,48.01995,26.91014,44.09024,19.93102,27.94895,0.5389605,25.87713,29.416665,23.37319,294.1001,293.6476,1153.955,533.156,105.20315,386.5182,499.2021
4,16.25,413.19175,0.7672428,14.423785,0.2534237,-3.5740985,78.69349,121.1998,24.89242,28.7183,3.031473,0.6509215,-0.48431595,1.490804,1.35166,0.7496578,97.89291,27.23877,48.72991,26.775505,44.211995,19.78886,27.97327,0.4370382,25.89826,29.28698,23.76643,235.5321,213.5058,813.022,383.1372,76.54857,391.8652,497.062
4,16.75,412.40585,0.6899028,14.93572,0.2322956,-2.546329,68.53605,93.08936,5.874256,5.55751,3.067807,0.6293819,-0.44380055,1.452953,1.34214,0.7333322,97.88884,26.79454,49.90059,26.62277,44.005475,19.33964,27.73166,0.3313955,25.83205,28.723065,23.96585,165.1185,149.8684,611.2875,307.808,60.395165,390.9639,480.6237
4,17.25,412.63365,0.6305945,15.3741,0.2035664,-1.510491,47.94646,57.643335,-5.296166,17.813805,2.956162,0.5921922,-0.39704925,1.38709,1.234285,0.71535,97.89309,26.462365,51.8133,26.43981,44.950155,18.56507,27.67621,0.2599958,25.77115,27.935855,24.21905,88.58828,79.28583,423.6082,215.34145,42.62833,388.8008,469.117
4,17.75,412.79275,0.5403413,15.31452,0.1751968,0.22788025,33.12736,23.06335,-21.31595,2.4185605,2.93258,0.58315705,-0.3841186,1.406901,1.15317,0.69780335,97.879,25.915695,54.41822,25.97683,47.14633,17.906145,27.322575,0.1804629,25.4693,26.974105,24.19323,24.43316,26.23211,247.1974,132.7655,27.08532,382.9009,457.1241
4,18.25,412.5487,0.5318586,15.55943,0.1434351,2.0513785,25.065115,-16.41767,-35.114385,-3.117039,2.7784915,0.53418175,-0.3280219,1.268492,1.046484,0.63255785,97.88516,25.333065,56.20013,25.32619,49.815265,16.66265,26.73962,0.21085315,25.15005,26.21485,24.28455,-15.82992,-18.45733,124.2781,62.25877,11.69714,379.3199,448.244
4,18.75,413.04465,0.6402708,16.20581,0.111594,2.8032695,12.508095,-23.79798,-34.25911,-3.148089,2.576131,0.482746,-0.2657912,1.154936,0.9683796,0.5821811,97.91096,24.26151,57.79665,24.489655,51.99781,15.34351,26.14646,0.267663,24.74,25.233035,24.30857,-41.22391,-49.59455,38.47429,16.984985,3.4967775,375.7617,436.2031
4,19.25,413.52975,0.7737125,16.09205,0.09592591,3.678179,8.450033,-26.18296,-28.694695,-23.0196,2.313748,0.4439597,-0.22732535,1.083798,0.7943083,0.5239611,97.9493,23.54896,61.108835,23.84259,55.70758,13.7571,25.25307,0.2560382,24.4551,24.43624,24.31223,-51.1866,-63.76444,1.298114,0.7355555,0.1803333,368.6257,429.4447
4,19.75,414.4264,0.7774119,15.55584,0.093588815,3.724183,6.3717595,-25.60163,-27.982475,-30.26171,2.276828,0.4042667,-0.189518,1.003586,0.8663779,0.526917,97.92665,22.63553,62.135845,23.1865,56.7727,12.49014,24.22729,0.2378061,23.85538,23.584165,24.22805,-49.05564,-60.87691,5.823914e-05,0.7355555,0.07272222,365.7918,426.479
4,20.25,415.0086,0.83639145,15.29647,0.1029897,3.513201,4.654646,-19.57922,-26.982035,-33.472765,2.186321,0.3883712,-0.1719641,1.040268,0.8899897,0.5412435,97.96377,21.85434,64.73851,22.51392,58.70917,11.32293,23.60866,0.233183,23.4311,22.75776,24.18595,-48.97738,-57.71516,9.050165e-06,0.7355555,0.06580555,362.813,423.0353
4,20.75,416.9656,0.930123,15.00792,0.09594656,3.870474,2.942793,-20.319495,-29.10887,-34.274805,2.262249,0.4410451,-0.21811085,1.035111,0.9515927,0.5484278,97.9781,21.28484,67.63065,21.88424,61.804705,10.561225,23.24575,0.2195398,23.14407,22.170335,24.14032,-45.88137,-52.68044,5.78997e-05,0.7355555,0.07138889,363.3824,420.531
4,21.25,417.43505,0.8655043,15.44701,0.1095714,3.646496,1.976538,-20.41342,-29.4782,-33.20315,2.293666,0.4662363,-0.2457322,1.128238,0.970391,0.5976451,97.99571,20.88029,69.2641,21.29167,63.79923,9.504325,22.83741,0.2229816,22.7828,21.872405,24.05121,-47.68509,-49.24075,0.0002145559,0.7355555,0.07261111,367.821,415.9008
4,21.75,418.55085,0.8773706,15.6407,0.093843275,3.449402,1.48493,-15.10581,-28.82333,-31.4291,2.243004,0.4225313,-0.20743115,1.120171,0.9394318,0.5753942,98.04351,20.43948,75.439955,20.771795,66.03466,8.568394,22.29864,0.2059346,22.60064,21.37911,23.92164,-48.05668,-48.53905,0.0008389011,0.7355555,0.080958325,368.6913,414.1826
4,22.25,417.9792,0.83157615,15.56829,0.088783835,3.192152,1.370008,-16.80553,-26.84182,-30.779235,2.194497,0.4139723,-0.1981226,1.043544,0.9038121,0.5489623,98.04211,19.99916,76.910565,20.44998,68.520985,7.682063,21.84179,0.1686797,22.28507,21.00856,23.8141,-41.60217,-42.9333,0.001012592,0.7355555,0.07597221,366.5296,409.0022
4,22.75,418.1485,0.75179535,15.565855,0.088258905,3.192069,3.249613,-13.13203,-25.75358,-31.995055,2.088465,0.3848611,-0.17027645,0.9742113,0.8566556,0.5149412,98.05859,19.68235,76.78329,20.279445,70.30492,7.386496,21.69797,0.1536992,21.9466,20.566905,23.7124,-36.16859,-31.62283,0.0002778489,0.7355555,0.07251389,368.3883,410.3193
4,23.25,418.5127,0.89513125,16.24223,0.08138317,3.149207,2.935877,-9.714199,-23.66991,-26.28722,1.9983675,0.38428075,-0.17149275,0.9360846,0.8029133,0.48445235,98.0473,19.43398,77.08028,20.163355,71.64758,6.940676,21.40056,0.13376755,21.86152,20.30267,23.59046,-29.03181,-23.37255,0.0009975056,0.7355555,0.056541665,376.6964,410.5774
4,23.75,418.71495,1.42336,16.464105,0.077744275,3.4815665,1.95496,-10.55903,-21.66488,-22.98968,1.984674,0.38634315,-0.1634731,0.91497165,0.7507958,0.45713275,98.05029,19.12304,77.817815,20.21266,72.06782,6.713456,21.233075,0.14403575,21.78368,20.13288,23.46733,-31.56436,-27.63861,0.0009985071,0.7355555,0.06383333,365.0262,406.2473
5,0.25,419.1994,1.12578,21.85392,0.07768358,4.0747585,2.662835,-11.8289,-25.76376,-26.655305,1.950001,0.3910914,-0.1757638,0.93610665,0.7734539,0.47650505,97.89562,22.57773,83.14194,22.93001,78.050685,6.0158275,24.849005,0.15049745,25.243715,24.26369,26.47603,-32.133475,-35.32725,0,3.3717085,0.080666665,396.8927,429.712
5,0.75,420.0698,1.354647,21.84282,0.08906296,3.968816,0.5119486,-9.124082,-24.56255,-26.36007,1.925797,0.3818665,-0.1727329,0.9013066,0.7523698,0.4635531,97.88143,22.28331,84.13544,22.69101,79.29908,5.769775,24.6129,0.13695405,25.008885,24.165705,26.363915,-25.68184,-28.13443,0,3.3717085,0.06647222,396.62735,429.55555
5,1.25,420.0531,1.3981505,21.77092,0.09599879,3.9827325,-1.199649,-10.43252,-25.01705,-24.364,1.837578,0.3486133,-0.1377531,0.8485981,0.7413128,0.43101505,97.855665,22.183495,84.17435,22.59575,79.370795,5.597936,24.623835,0.13838345,24.861315,24.03439,26.235645,-27.103675,-21.934165,0,3.3717085,0.06611111,401.2829,429.7754
5,1.75,420.3717,1.577064,21.70971,0.0942382,4.150971,2.074706,-9.129969,-25.37825,-25.291925,1.771029,0.3516658,-0.1392465,0.87001995,0.7356821,0.44852175,97.829425,21.825505,84.27666,22.2639,79.81143,5.474705,24.21424,0.11141615,24.75572,23.785045,26.1652,-23.863605,-18.054485,0,3.3717085,0.07116666,401.1976,428.86365
5,2.25,419.5647,1.7778745,21.865915,0.08339898,3.683119,3.2619235,-7.551509,-24.4173,-21.04799,1.8128855,0.32818075,-0.1173284,0.84545,0.71661195,0.4250715,97.8324,21.654585,84.82556,21.96422,79.560665,5.490213,24.00024,0.1211851,24.55873,23.56718,26.093335,-22.96931,-19.12568,0,3.3717085,0.07855555,405.42655,426.2516
5,2.75,420.617,2.1133695,21.59995,0.10614235,4.172301,1.3485345,-9.249254,-21.39089,-21.26749,1.8276095,0.33702875,-0.1298031,0.8087959,0.64074165,0.4134515,97.820785,21.62928,84.554345,21.83542,79.89196,5.3357375,23.8623,0.1165168,24.434,23.39406,26.028995,-23.598675,-22.57243,0,3.3717085,0.07266667,405.48285,423.68775
5,3.25,421.3065,2.155296,21.82851,0.1111202,3.7230155,1.62227,-7.20865,-21.4518,-20.24083,1.797914,0.3235445,-0.1158007,0.8169677,0.6559126,0.3960954,97.81898,21.457845,84.89597,21.77354,80.24999,5.17077,23.81178,0.09589269,24.23096,23.30347,25.982375,-22.848535,-18.61239,0,3.3717085,0.08069444,407.97025,424.1347
5,3.75,419.42915,1.855566,21.73855,0.127927,3.7798915,2.5084295,-7.812668,-19.63326,-18.84218,1.750435,0.3246152,-0.11875235,0.7697919,0.6116285,0.4014651,97.824465,21.262885,84.64812,21.633375,80.797445,5.186936,23.71782,0.09837457,24.104225,23.231885,25.89243,-20.772015,-16.192995,0,3.3717085,0.083541665,406.3145,423.281
5,4.25,419.2673,1.733457,21.865115,0.10018741,3.9042105,2.139779,-8.236757,-18.36765,-16.34261,1.692771,0.3001016,-0.1015868,0.7616011,0.6041378,0.3806848,97.827215,21.29388,85.39251,21.6384,80.83598,5.027971,23.88978,0.1035428,24.012045,23.043685,25.80234,-20.18995,-18.66297,0,3.3717085,0.08066666,410.3054,423.94455
5,4.75,420.32085,2.1710775,21.66459,0.095945135,3.830117,1.970264,-8.385296,-18.79388,-16.57032,1.7347875,0.3059057,-0.1077194,0.75297625,0.62330315,0.3791595,97.834125,21.47755,86.19286,21.693485,80.71613,4.984292,23.698095,0.1072808,23.952865,22.998485,25.74104,-23.26426,-21.389695,0,3.3717085,0.07044444,402.9482,424.98995
5,5.25,423.0666,2.427617,21.53364,0.083785095,3.714855,1.7676485,-9.997916,-19.6269,-14.95376,1.643018,0.28475725,-0.096757285,0.71462145,0.6311488,0.36208435,97.837195,21.36875,86.46058,21.58252,80.23661,5.109825,23.73082,0.1114566,23.85276,22.915505,25.67198,-21.92131,-14.94314,0.074028535,3.3717085,0.08447222,407.24565,423.47055
5,5.75,422.76895,2.332698,21.946185,0.1182845,3.859775,1.745255,-9.916375,-18.371095,-14.45889,1.6365325,0.2630134,-0.08310082,0.67791535,0.56422005,0.3319493,97.8506,21.320645,86.60123,21.868265,80.64288,5.012031,23.76,0.11084115,23.80768,22.80666,25.603655,-17.677245,-10.226835,7.414937,3.3717085,0.55894445,406.2982,421.4072
5,6.25,422.8808,2.076572,21.5691,0.1174945,3.3208565,7.122548,-5.9881175,-13.27875,-17.73616,1.640577,0.2919675,-0.1006957,0.7187272,0.5983341,0.3507151,97.874495,21.279945,85.49748,21.37208,80.991765,4.7176605,23.37341,0.09506936,23.69346,22.722275,25.517985,-1.8217075,-1.69275,41.931125,16.610855,2.5371385,405.2898,423.9481
5,6.75,424.3897,2.2288325,21.947505,0.1588145,1.755093,14.84474,5.619864,-6.84836,-15.421425,1.586565,0.3021642,-0.1063778,0.7568396,0.631579,0.3655447,97.891105,21.39348,84.48163,21.49844,81.29084,4.9017405,23.43414,0.1221628,23.55924,22.6623,25.426585,23.46954,18.568595,112.9408,44.98497,6.158388,405.4337,428.273
5,7.25,421.0629,2.387519,22.11639,0.1996865,-0.66634895,25.900815,16.62879,1.058068,-10.651985,2.022196,0.3582202,-0.1502893,0.8342194,0.7289168,0.4297326,97.916215,22.063415,83.121105,21.98987,80.55998,5.287292,24.01593,0.1427118,23.67182,22.875585,25.30315,55.26661,44.000955,186.2649,87.03306,12.84128,405.39875,433.75475
5,7.75,419.0965,1.7892025,22.568165,0.1939251,-2.0610755,37.198885,24.60323,6.583292,-7.127972,2.0402035,0.41706105,-0.2007435,0.97130275,0.81007385,0.49587075,97.932545,22.915405,81.45606,22.54962,78.62125,5.9286635,24.614005,0.2023376,23.78469,23.222515,25.15959,88.03009,72.186915,274.5457,125.13275,20.357865,409.0076,440.321
5,8.25,415.7398,1.569635,22.6222,0.2525532,-4.186247,58.20955,48.13403,16.85625,6.2238405,2.3024605,0.45526375,-0.2389175,1.0599665,0.8766335,0.53696115,97.95859,23.69417,78.059205,23.186,76.14048,6.6657075,25.27958,0.266582,23.948925,23.494565,25.05406,146.60155,122.90185,411.7396,181.10175,31.368445,409.65645,448.8691
5,8.75,415.61225,1.371676,22.49485,0.3099039,-4.917295,83.10974,68.70267,24.35222,11.100635,2.3505285,0.47902355,-0.2664099,1.083392,0.99587505,0.57089165,97.975045,24.322815,74.203925,23.67119,72.55229,7.9787275,25.79264,0.314642,24.36928,23.961095,24.92576,205.7722,158.54085,582.2525,266.7033,44.45233,406.96815,456.44655
5,9.25,414.3979,1.299603,22.15295,0.35219485,-7.184827,99.08132,92.91573,29.23473,26.16069,2.5243705,0.5063468,-0.2930952,1.1514885,1.047797,0.60298085,97.98257,24.689205,72.362575,24.34229,69.80174,9.257791,26.50556,0.3981571,24.58025,24.210515,25.07158,274.0602,205.8092,661.6328,304.3765,48.70766,410.56875,464.2861
5,9.75,413.2902,1.4065275,22.249835,0.35983405,-7.021912,121.39125,127.0292,37.31355,18.79826,2.610761,0.5417526,-0.34231425,1.229669,1.138058,0.6435225,97.98195,25.32743,67.27475,24.985595,67.391655,10.43391,27.11813,0.4698222,24.86736,24.60667,24.872045,328.6512,296.91655,902.85875,417.9397,66.890875,415.00675,475.80005
5,10.25,412.6527,1.396443,22.14431,0.4120546,-9.545116,131.09195,156.8727,55.074245,38.05939,2.667521,0.5521917,-0.35733665,1.262321,1.110257,0.6465194,97.98796,26.06323,64.96078,25.63684,64.260265,11.78286,27.64069,0.5202253,25.344485,25.50533,24.97267,427.01705,350.8485,1093.5585,514.85385,83.488705,415.54705,486.09965
5,10.75,411.3126,1.227253,21.908455,0.3824064,-8.26399,139.404,150.962,74.395385,41.071495,2.8262665,0.55372505,-0.35002825,1.3048885,1.250262,0.666425,97.97971,26.69801,60.54803,26.271305,61.35456,13.37309,28.34232,0.59218735,26.12889,26.80418,25.095595,480.0117,418.91825,1280.053,638.62945,102.9456,411.89605,497.25175
5,11.25,408.9915,1.246139,21.688785,0.4587289,-9.466885,164.9071,196.7031,77.06851,51.79443,2.7851345,0.5695103,-0.37415605,1.32953,1.2687085,0.68753925,97.979475,27.32484,58.39244,26.66505,59.425525,14.75604,28.73903,0.6655295,27.548195,27.843105,25.194335,513.9729,427.9473,1300.722,613.29485,99.37879,411.18285,506.9697
5,11.75,408.8769,1.234407,21.72508,0.4711091,-9.332114,172.03985,192.0323,74.12259,61.22758,2.785807,0.59110855,-0.4079863,1.367259,1.3185175,0.68999185,97.96537,27.762645,55.61205,27.35601,56.3311,15.98202,29.2796,0.65567805,28.22073,29.12152,25.24697,508.4679,411.5807,1275.014,585.02605,99.1381,413.2431,513.8346
5,12.25,409.70445,1.225198,21.73128,0.46858755,-9.040219,172.6985,207.5,93.44337,72.057725,2.7256855,0.58671275,-0.3903581,1.3559855,1.3533635,0.6907437,97.94519,28.212225,54.71534,27.74758,55.16689,17.47527,29.81225,0.70279925,29.00642,30.37596,25.3667,551.4011,437.3592,1352.5,642.5078,104.2272,419.5649,519.3198
5,12.75,409.7415,1.237676,21.32716,0.4980051,-8.9093865,169.2013,190.257,76.89202,48.50536,2.778141,0.6152264,-0.4200705,1.4076235,1.393758,0.6974846,97.924085,28.389405,53.60067,27.88235,53.053285,18.138365,30.2051,0.67474465,29.807705,31.21199,25.47978,506.78425,430.3411,1359.8625,605.3322,99.609905,417.60565,518.6979
5,13.25,410.1101,1.143369,21.09772,0.4613934,-8.706835,185.6718,205.85685,98.09899,68.91805,2.819368,0.62125245,-0.4305254,1.4303325,1.4132725,0.7264689,97.89481,29.0095,51.957155,28.33036,51.62708,19.30888,30.30835,0.6666975,30.08416,31.83623,25.69541,508.2899,418.3531,1410.3695,625.2352,107.5432,418.3624,525.7897
5,13.75,410.0434,1.207595,21.20932,0.45364445,-8.4775305,169.89985,216.7383,85.31155,57.6456,2.7783965,0.5888103,-0.3889535,1.4176305,1.4150235,0.71379445,97.86553,29.20072,51.39564,28.64431,50.157325,19.975315,30.71206,0.6891612,30.49982,32.35451,25.845515,505.53635,400.28425,1332.465,606.75175,104.2665,419.4853,524.76945
