DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA,PA,NETRAD,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN
1,20.25,-0.0203,-4.40883,8.166005,0.41195925,2.81394,0.426392,2.86583,416.1055,5.62981,1.15173,0.891798,0.5423,0.266252,2.3311675,99.112825,-4.86552,-6.16572,-5.665315,1.92452,1.7764775,0.21899925
1,20.75,-0.014675,-3.751305,9.9439875,0.3643395,2.8595375,0.43177325,3.1660725,417.898,5.5920975,1.092215,0.9199945,0.5821925,0.26840225,2.25435,99.0919,-4.3461475,-6.1371225,-5.6749675,1.918315,1.76682,0.221939
1,21.25,-0.0101975,-2.4339825,9.79252,0.299059,2.772315,0.426601,2.7961725,421.01,5.6077,1.158535,0.842814,0.57111,0.217369,2.1828025,99.077675,-4.45785,-6.1252575,-5.6557325,1.9099675,1.75717,0.22175625
1,21.75,-0.0174,-2.3775975,11.3463,0.468634,2.91823,0.45123475,2.85524,418.91675,5.59217,1.1576425,0.9670205,0.5840675,0.21987875,2.17001,99.070775,-3.5031925,-6.1023775,-5.648735,1.9026575,1.7570875,0.22263075
1,22.25,-0.01295,-4.39399,11.370225,0.559212,2.8112525,0.42593325,2.64869,418.954,5.98629,1.114565,0.93948225,0.61444625,0.2675175,2.094445,99.077225,-4.07855,-6.0436675,-5.6383475,1.89524,1.8214475,0.22103525
1,22.75,-0.02,-3.0716875,9.947345,0.44662,2.8226125,0.4491685,2.373245,426.4975,5.73725,1.1627975,0.904196,0.597723,0.2642395,1.907175,99.078925,-3.4975225,-6.2282025,-5.632,1.8866525,1.816225,0.22325475
1,23.25,-0.014,-4.248515,9.5319225,0.795661,2.9760175,0.4587435,2.70011,420.839,5.74462,1.160745,0.955416,0.5905195,0.27166,2.1615815,99.051175,-3.25938,-6.2755025,-5.7849575,1.8802,1.811385,0.2262385
1,23.75,-0.0183,-5.7291875,12.78125,0.6170625,3.092315,0.49716675,3.0192825,419.137,6.132535,1.2495,0.96345425,0.6330095,0.26887925,2.138665,99.05505,-2.618175,-6.3375175,-5.757055,1.8757075,1.8075525,0.22570025
2,0.25,-0.033175,-3.586195,9.29895,0.507268,2.7380725,0.42163875,6.151145,419.187,7.09309,1.11953,0.9891235,0.575107,0.26661925,5.347745,98.87105,-3.4321375,-5.237665,-4.61649,3.3799925,3.364345,0.055325
2,0.75,-0.026375,-3.1518075,12.24835,0.5119855,2.688395,0.42948125,5.8741475,428.633,7.2239575,1.1067825,0.912093,0.56668275,0.24911925,4.98638,98.88195,-3.27448,-5.370085,-4.6075175,3.2340925,3.21334,0.029725
2,1.25,-0.030425,-2.748255,12.973875,0.6872635,2.8143425,0.42727175,5.611885,427.7355,7.288595,1.11248,0.9065355,0.55845725,0.26119775,4.790405,98.893375,-3.6182225,-5.3068125,-4.60582,3.10825,3.063055,0.032025
2,1.75,-0.0316,-3.92528,12.771075,0.5186725,2.77423,0.433711,4.9986,429.9815,7.0621975,1.12593,0.928159,0.579139,0.241764,4.413155,98.887125,-3.044035,-5.2302075,-4.5473925,3.0638025,2.999795,0.072625
2,2.25,-0.039125,-4.67898,11.231,0.5134565,2.9415075,0.43414775,4.918205,428.857,7.0978725,1.0881175,0.89159525,0.52276725,0.231948,4.4121575,98.85225,-3.8338875,-5.3642175,-4.4296625,2.9972325,3.051315,0.106944
2,2.75,-0.036,-2.9555775,12.6119,0.5586355,2.8414925,0.42168325,4.515005,426.778,7.07115,1.0556225,0.897448,0.5309435,0.25645725,4.1799225,98.828075,-3.1553875,-5.355635,-4.368885,2.8656575,3.0813975,0.109293
2,3.25,-0.035,-3.28881,12.3547,0.4579845,2.69651,0.406468,4.12753,429.465,7.100755,1.00779,0.86041,0.532663,0.230187,3.529005,98.815625,-2.7162425,-5.1856525,-4.3648775,2.75553,2.9652275,0.107491
2,3.75,-0.0371,-2.46424,8.89729,0.574856,2.44849,0.384726,4.22585,427.8575,7.19214,1.0071,0.87345,0.510111,0.255503,3.7189925,98.8053,-2.716935,-5.1365075,-4.42481,2.6964075,2.8519825,0.1095345
2,4.25,-0.0451,-2.01182,11.626625,0.627656,2.51449,0.439636,4.54284,429.92425,7.2219525,1.07194,0.843808,0.531653,0.255621,3.67757,98.8075,-2.77234,-5.13732,-4.54752,2.68578,2.86093,0.130266
2,4.75,-0.0451,-1.95815,10.7146,0.55931775,2.57835,0.463857,4.21313,427.60725,7.27579,1.05246,0.90808,0.559133,0.250221,3.49166,98.8388,-2.48892,-5.14546,-4.6038,2.6562,2.76199,0.13014
2,5.25,-0.0405,-2.818345,11.0034,0.725793,2.58579,0.429627,4.27421,429.447,7.293875,1.05732,0.893646,0.544494,0.251069,3.43684,98.86335,-1.3772225,-5.101285,-4.750845,2.685345,2.7520225,0.10979125
2,5.75,-0.0363,-1.85547,9.40676,0.580646,2.68648,0.434604,4.12682,430.6765,7.28726,1.03578,0.883846,0.536619,0.25265675,3.243365,98.8825,-1.758155,-5.19002,-4.79819,2.644385,2.6780075,0.103319
2,6.25,-0.0431,-3.4033925,10.101895,0.76604125,2.66494,0.455266,4.08828,427.939,7.3044875,1.09006,0.840034,0.554652,0.243266,3.211065,98.880075,-1.7925175,-5.32802,-4.856385,2.6060375,2.60793,0.09225125
2,6.75,-0.0398,-1.83367,9.484825,0.406632,2.55619,0.40962,4.13377,424.0315,7.389395,1.04895,0.850451,0.528122,0.228386,3.0072,98.87895,-1.785485,-5.319635,-4.83844,2.603475,2.67444,0.2213275
2,7.25,-0.0408,-0.2617105,10.1302,0.576686,2.512925,0.4140575,4.13076,428.125,6.81555,0.99567525,0.82335375,0.51707575,0.24017225,2.96475,98.87475,-1.541615,-5.42103,-4.84387,2.579475,2.670565,6.771655
2,7.75,-0.0504,-0.644516,10.9293,0.806452,2.55667,0.434711,4.49654,430.52,7.28162,1.06541,0.908785,0.541,0.23697,3.114825,98.8669,6.356895,-5.33913,-4.93587,2.563315,2.65114,38.9429
2,8.25,-0.0676,4.03521,16.459375,0.58099,2.75076,0.466756,4.38773,430.5075,7.2239,1.08843,0.902064,0.554417,0.25126,3.3934925,98.906625,21.803725,-5.22265,-4.91679,2.5231975,2.5032925,121.22825
2,8.75,-0.0829,15.3576,22.23505,0.807939,3.01798,0.50058,4.83122,424.01425,7.3932675,1.2206,0.985934,0.599277,0.322072,3.930265,98.895625,49.303325,-5.188595,-4.91564,2.51882,2.5194975,242.45625
2,9.25,-0.1091315,37.776925,28.3533,1.00704,2.9714925,0.475066,5.8596325,423.7255,6.97068,1.21996,0.99909825,0.60396775,0.3438985,4.51517,98.8901,85.6405,-5.0802925,-4.7000075,2.4996425,2.588645,395.91325
2,9.75,-0.122252,56.63095,37.68215,0.671524,3.130695,0.4850625,6.157575,423.76275,7.64337,1.259615,1.040415,0.627985,0.3688345,5.4376,98.9151,94.0348,-4.39749,-3.7118,2.43268,2.47894,562.758
2,10.25,-0.137119,82.41975,36.51255,0.881821,3.20629,0.5135385,6.85789,423.112,7.42728,1.33174,1.143225,0.6558745,0.4453875,6.2714,98.9137,123.526,-2.6342,-2.78216,2.50407,2.49955,723.819
2,10.75,-0.143121,100.30185,45.49685,0.7086365,3.28067,0.560363,7.528215,420.708,7.26067,1.3594,1.180355,0.6710365,0.514984,7.14993,98.8808,171.56775,0.2333,-0.11252325,2.7678375,2.55848,822.115
2,11.25,-0.148086,119.346,50.3255,0.788956,3.387695,0.6043555,8.187225,419.877,7.79501,1.45157,1.26511,0.693793,0.519512,7.7952175,98.8682,203.04725,6.2444925,1.938905,3.0580675,2.8015025,947.979
2,11.75,-0.1692925,122.4105,58.07475,0.7190235,3.475065,0.5972525,8.286995,419.406,7.650535,1.45644,1.243915,0.720431,0.524377,7.869795,98.8794,225.7455,10.514195,7.16474,3.3761525,3.2649775,955.16075
2,12.25,-0.14953,124.278,49.462875,0.882689,3.3475,0.5798915,8.68137,418.47025,7.5809275,1.47002,1.26674,0.724681,0.542112,7.9915525,98.848825,196.02525,12.33455,8.8238175,3.682775,3.635475,1016.5425
2,12.75,-0.156396,131.9185,54.40375,0.99718675,3.5626,0.59133,8.853845,418.53,7.70752,1.49616,1.331395,0.743525,0.5321335,8.537225,98.773275,261.1585,21.087275,10.347315,3.8583425,3.6519475,1032.9375
2,13.25,-0.1729075,132.65,50.7949,0.8203555,3.572205,0.59780125,8.80787,421.201,7.18466,1.4939475,1.338295,0.76305925,0.5488025,8.8821375,98.720275,239.73125,23.947825,13.418975,4.45518,4.00801,1042.7425
2,13.75,-0.169637,123.035,54.133675,1.01045,3.600715,0.59184025,10.21054,425.938,7.8268125,1.4936725,1.3222175,0.71760925,0.50267825,9.2634225,98.6911,229.3835,26.1448,20.20155,5.014085,4.4894775,1018.0525
2,14.25,-0.1627715,112.49075,57.95155,0.976172,3.366755,0.57980075,9.9809675,421.20525,7.98035,1.365795,1.2683475,0.7060225,0.47810525,9.884025,98.657025,198.31925,29.451425,22.3102,5.2812025,4.90876,924.84475
2,14.75,-0.143963,100.28,46.5776,0.819848,3.34593,0.546466,9.73696,419.0545,7.54796,1.42742,1.31108,0.696044,0.428884,9.9847375,98.685425,179.13125,28.979325,22.15415,5.6130075,5.343785,821.40825
2,15.25,-0.1266055,77.772425,40.63195,0.894651,3.2259925,0.53544825,9.70423,421.066,7.1094425,1.363615,1.2230875,0.692285,0.36134025,9.8519975,98.6946,137.69225,26.6297,21.3825,5.85744,5.63983,652.8395
2,15.75,-0.13028175,54.3644,38.893125,0.71652075,3.1760925,0.51971675,9.5288825,420.7105,7.1446775,1.32637,1.1577975,0.68767575,0.310299,9.5514475,98.7098,125.32,23.994375,20.1697,6.0337575,5.7663425,517.6465
2,16.25,-0.116826,37.752,30.9541,0.705086,3.1536325,0.531919,9.1455925,420.7915,7.50083,1.3440625,1.149125,0.68263825,0.26139525,9.002905,98.7289,77.8135,19.7679,17.8944,6.000825,5.808445,369.1515
2,16.75,-0.09593075,15.111975,22.73,0.64352675,3.216965,0.5081265,8.707285,424.50525,7.20308,1.2874925,1.132615,0.6608045,0.2057655,8.39585,98.7392,44.31305,17.2065,13.99275,5.896595,5.7504,233.695
2,17.25,-0.075825,1.120902,20.42545,0.52897,2.8788075,0.488277,8.1181625,419.532,7.01483,1.21719,0.99152475,0.61460325,0.2346465,7.867965,98.78605,11.4317,13.1793,11.8373,5.75958,5.60399,98.25405
2,17.75,-0.05185,-4.24303,13.0017,0.58699825,2.71224,0.4610375,7.728235,422.994,7.16427,1.170325,1.002655,0.57489125,0.28882,7.2619,98.79135,-3.733595,7.55975,8.23674,5.498555,5.504105,25.4032
2,18.25,-0.034425,-4.9109775,13.2496,0.530286,2.50306,0.41929825,7.5513525,419.819,7.0176,1.0819625,0.8821455,0.534245,0.2721455,6.949565,98.79135,-7.288805,2.8956,4.27049,5.24952,5.329805,1.688845
2,18.75,-0.026,-2.69229,10.4131,0.5211855,2.62241,0.427739,6.72569,426.28875,6.98839,1.08705,0.875305,0.514058,0.285681,5.752885,98.81475,-6.35609,0.4332105,1.50089,5.13761,5.31153,0.149591
2,19.25,-0.0265,-2.936375,12.7765,0.7151675,2.736895,0.453351,6.9491725,423.768,7.01572,1.0643975,0.97326275,0.583502,0.26919175,5.651235,98.85115,-5.230935,-1.32753,-0.847756,4.927485,5.17239,0.0923815
2,19.75,-0.021325,-1.969125,11.0200275,0.60857825,2.6298125,0.47725825,6.6921925,423.673,6.9854175,1.10583,0.9192425,0.5869105,0.29062625,5.251115,98.8562,-5.85807,-3.14243,-2.77187,4.746245,4.93123,0.0599
2,20.25,-0.0162,-3.05938,10.452125,0.65974,2.73386,0.483707,6.16439,421.1325,7.219205,1.13373,0.868022,0.590239,0.263939,4.67157,98.85175,-4.810725,-4.59132,-4.125715,4.698435,4.6241,0.0769
2,20.75,-0.0104375,-1.5467325,10.2245,0.750228,2.7769075,0.4509765,6.3371425,426.151,7.1528,1.1848925,0.89821125,0.5538745,0.25809,4.5390725,98.838025,-4.7915825,-4.719625,-4.488315,4.60774,4.5241525,0.067075
2,21.25,-0.014825,-2.342695,10.69905,0.6829065,2.811765,0.42631425,5.5349825,423.926,7.264515,1.09826,0.90614075,0.54213675,0.26947075,4.5948125,98.81955,-4.583575,-5.4612125,-4.5629525,4.4452275,4.3604025,0.051975
2,21.75,-0.022075,-2.3634775,9.248995,0.663053,2.7550775,0.414425,5.855155,420.536,7.33569,1.07618,0.922158,0.55145425,0.2512045,4.1253025,98.792075,-4.7352225,-5.4370375,-4.6841175,4.3347375,4.230255,0.086275
2,22.25,-0.02005,-2.432555,11.1783,0.736502,2.8968175,0.44367025,5.256365,420.0135,7.343775,1.1567175,0.922991,0.560651,0.26842575,4.0990725,98.782675,-3.9319125,-5.4995475,-4.724925,4.17783,4.0941475,0.1045765
2,22.75,-0.02175,-3.5653925,11.31945,0.680073,2.9067475,0.43592675,4.8443475,425.2785,7.4929,1.152505,0.964722,0.572723,0.2788325,3.8408775,98.7859,-3.411165,-5.4412725,-4.7527975,3.9771275,3.9316175,0.09079375
2,23.25,-0.0236,-3.35484,11.9657,0.7641375,2.943245,0.444803,5.1433675,423.296,7.45635,1.1874525,0.976527,0.5716445,0.2494255,3.8376775,98.759025,-3.2261525,-5.4218325,-4.7248,3.8023675,3.748755,0.09015
2,23.75,-0.0297,-2.86124,11.861,0.49968175,2.796315,0.4483625,5.44306,425.17,7.513915,1.13684,0.914318,0.5695165,0.2338815,4.37201,98.762725,-2.994775,-5.4053725,-4.60246,3.6187375,3.5590625,0.080725
3,0.25,-0.00546,-1.43464,15.014925,0.6675215,2.95626,0.337713,5.63937,427.48925,6.6308025,0.924891,0.820732,0.466765,0.260725,4.9972525,98.9004,-6.4186,-5.346155,-4.3219325,5.7897775,5.6595225,0.04545
3,0.75,-0.00506,-1.30586,15.669075,0.8155485,2.89343,0.353897,5.56635,428.66425,6.178345,0.963255,0.910776,0.487555,0.248389,4.810885,98.89705,-7.07725,-5.34163,-4.15306,5.5667925,5.64274,0.050025
3,1.25,-0.00562,-1.34385,14.80755,0.72741475,2.87331,0.372098,5.54246,427.3355,6.26726,1.00152,0.818929,0.447526,0.256828,4.78243,98.900375,-7.12553,-5.2215875,-4.134115,5.376815,5.4345575,0.053725
3,1.75,-0.0101,-0.688611,12.18265,0.926655,2.69859,0.348469,5.09006,427.825,6.19832,0.909954,0.803666,0.432996,0.269426,4.511385,98.911675,-5.4402775,-5.279805,-4.16051,5.25241,5.2801425,0.0364
3,2.25,-0.00745,-0.695716,13.477575,0.8969635,3.07947,0.322587,5.09492,428.9475,6.2568925,0.963807,0.829086,0.428492,0.249962,4.5644425,98.9102,-5.429065,-5.3329,-4.24675,5.1416675,5.1537925,0.039425
3,2.75,-0.0104,-1.11376,12.0302,0.769129,2.77202,0.31705,4.89597,427.665,6.31602,0.877741,0.762476,0.424969,0.26857,4.4775225,98.906875,-4.847475,-5.4172075,-4.3767925,5.032505,5.0531925,0.035375
3,3.25,-0.00905,-0.954827,12.15475,0.660949,2.79557,0.311658,4.8284,427.45775,6.169,0.857931,0.813266,0.441146,0.257345,4.479435,98.8935,-3.77992,-5.42256,-4.6459175,4.9919175,4.95211,0.036775
3,3.75,-0.0107,-1.48887,12.473325,0.9644565,2.97782,0.29998,4.62997,429.582,6.1013375,0.887868,0.787014,0.449802,0.26771,4.0144125,98.8955,-3.6618875,-5.433955,-4.7527175,4.9403725,4.880015,0.02255
3,4.25,-0.014,-3.37989,11.8147,0.816593,2.98781,0.349834,4.63433,428.869,6.2325075,0.920506,0.865879,0.47688,0.270315,4.31098,98.902475,-3.9548925,-5.5019675,-4.748565,4.8034075,4.7117125,0.0171875
3,4.75,-0.0165,-1.83893,13.5542,0.727591,2.95722,0.33925,4.34892,426.857,6.051935,0.935728,0.814404,0.46465,0.254222,4.0177175,98.9122,-4.1711475,-5.561405,-4.772905,4.646965,4.6047675,0.024775
3,5.25,-0.0139,-2.27524,15.006125,0.823232,3.24666,0.341723,4.64343,429.023,6.1658125,0.936613,0.79622,0.455788,0.266478,4.08941,98.8984,-5.48927,-5.49057,-4.6406,4.55991,4.5146,0.0795
3,5.75,-0.0145,-2.41103,14.045425,0.796318,3.23812,0.35474,5.34967,428.694,6.2843,1.05212,0.872954,0.488197,0.276714,4.13614,98.9231,-5.04202,-5.51826,-4.63543,4.43352,4.38267,0.136121
3,6.25,-0.021,-2.46172,11.7228,0.8347405,3.27691,0.340789,5.80363,429.12175,5.8883,1.09598,0.913481,0.504828,0.264467,4.5156,98.92635,-5.70771,-5.51189,-4.73344,4.32489,4.26791,3.03159
3,6.75,-0.0201,-1.76137,14.047575,0.778586,3.33049,0.385654,5.95645,429.417,5.8025025,1.07591,0.957721,0.528125,0.244016,4.31728,98.9285,1.44718,-5.50407,-4.62756,4.22236,4.15993,37.9212
3,7.25,-0.0293,0.813004,15.8659,0.97030825,3.20222,0.379335,5.75727,428.95375,6.0039475,1.03607,0.90528,0.519627,0.283802,4.18169,98.9411,20.8754,-5.52817,-4.6227,4.13609,4.06217,131.506
3,7.75,-0.0459,8.13644,27.19065,0.975674,3.72331,0.381477,5.53034,431.04675,6.226045,1.14804,0.958648,0.549726,0.298245,4.73442,98.9437,58.6333,-5.452,-4.4023,4.1227,4.02146,268.722
3,8.25,-0.0468,26.221825,40.262,0.900284,3.6670725,0.4446365,6.1239575,429.728,6.25299,1.22904,1.064395,0.57031325,0.344759,5.16262,98.9504,111.063,-5.2502,-4.14229,4.22916,4.0522,461.77575
3,8.75,-0.0611,46.0407,49.48885,0.7253,3.8002925,0.44482225,6.2676425,428.4975,6.331925,1.2791675,1.19171,0.61926,0.380791,6.05115,98.9522,164.17125,-1.41578,-2.49696,4.53552,4.24905,645.115
3,9.25,-0.0756,79.443275,55.05165,0.7228585,3.925835,0.45884725,6.682005,428.20375,6.3204375,1.39985,1.261595,0.65249075,0.458616,6.94249,98.9557,220.258,3.06101,-1.74839,5.02866,4.6168,840.845
