DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
1,8.75,0.2205,-27.896,1.443,0.084,-6.282,-1.015,73.583,382.341,0.16,-6.942,3.794,0.9645,1.0165,1.094,1.691
1,9.25,0.213,-27.834,1.421,0.123,-5.3515,-1.015,73.758,382.7545,0.16,0.877,18.241,15.4975,6.1995,5.356,1.7095
1,9.75,0.26,-27.366,1.5045,0.109,-3.8145,-0.908,74.03,382.506,0.16,10.65,42.14,35.182,16.178,11.632,1.669
1,10.25,0.301,-26.825,1.621,0.14,6.859,-0.721,73.128,382.765,0.17,25.6665,77.04,58.452,28.154,20.867,1.721
1,10.75,0.323,-26.2685,1.682,0.077,15.377,-0.623,72.9935,382.6285,0.19,45.4395,99.133,80.9795,39.365,27.753,1.764
1,11.25,0.335,-25.912,1.655,0.114,25.986,-0.634,73.372,382.337,0.19,59.4455,154.308,98.1315,49.0575,32.86,1.79
1,11.75,0.336,-25.321,1.783,0.031,32.045,-0.749,73.264,382.2815,0.2,66.6455,166.42,111.7405,57.7405,36.192,1.683
1,12.25,0.359,-24.743,1.919,0.072,39.222,-0.537,72.3485,382.177,0.21,78.461,183.6825,130.123,62.092,41.162,1.784
1,12.75,0.365,-24.007,1.931,0.0765,45.248,-0.562,71.416,381.99,0.235,81.9465,222.028,136.7965,65.3705,43.1015,1.835
1,13.25,0.367,-23.399,1.982,0.056,43.417,-0.19,71.185,381.8995,0.25,76.852,229.538,141.091,61.8175,43.2925,1.961
1,13.75,0.377,-23.149,2.025,0.066,42.945,-0.653,70.9455,382.2775,0.26,70.1955,171.868,139.539,56.052,42.1495,1.9235
1,14.25,0.377,-22.834,2.025,0.1165,31.283,-0.659,70.9505,382.277,0.27,57.094,138.732,133.9905,50.651,37.0605,1.863
1,14.75,0.358,-22.326,1.959,0.024,25.613,-0.092,70.874,382.409,0.27,36.677,114.685,114.2115,42.494,34.333,1.847
1,15.25,0.33,-22.018,1.865,0.103,14.411,-0.495,70.322,382.283,0.27,22.7175,93.237,80.183,29.532,22.2285,1.846
1,15.75,0.303,-22.293,1.751,0.037,4.341,-0.623,70.971,382.178,0.26,7.0285,60.233,46.9115,16.242,13.6045,1.934
1,16.25,0.275,-22.57,1.668,0.018,-4.062,-0.732,72.309,382.109,0.25,-4.4815,26.442,12.751,6.239,4.9485,1.989
1,16.75,0.237,-23.092,1.493,0.027,-8.034,-0.911,73.2525,382.204,0.23,-16.5435,4.74,0.4095,1.015,0.4845,2.032
1,17.25,0.249,-24.1135,1.503,0.047,-8.909,-0.955,74.187,382.376,0.22,-19.575,0.489,-2.519,-0.0625,-0.05,2.03
1,17.75,0.241,-24.37,1.569,0.115,-10.541,-0.522,75.0425,382.488,0.2,-19.05,0.084,-2.76,-0.098,-0.029,2.04
1,18.25,0.259,-24.6215,1.575,0.032,-9.293,-0.864,75.0275,382.712,0.2,-17.861,0.096,-2.739,-0.101,-0.021,1.92
1,18.75,0.24,-24.786,1.557,0.0845,-10.307,-0.7135,74.976,382.614,0.19,-17.6085,0.181,-2.8445,-0.1,-0.0055,1.9165
1,19.25,0.249,-25.0645,1.566,0.054,-8.602,-0.857,75.354,382.818,0.19,-17.6905,0.123,-2.789,-0.101,-0.005,1.889
1,19.75,0.243,-25.214,1.552,0.037,-10.581,-0.842,75.6225,382.879,0.18,-17.6555,0.075,-2.788,-0.101,0.06,1.772
1,20.25,0.243,-25.456,1.601,0.045,-11.369,-1.052,75.54,382.806,0.18,-17.5695,-0.014,-2.9065,-0.103,0.018,1.7495
1,20.75,0.233,-25.863,1.544,0.054,-12.377,-0.851,75.6465,382.8535,0.17,-16.583,0.0095,-2.9545,-0.104,0.046,1.727
1,21.25,0.232,-26.291,1.466,0.042,-9.665,-1.023,75.2575,383.078,0.17,-15.8965,0.0505,-2.7355,-0.102,0.0405,1.7355
1,21.75,0.23,-26.614,1.426,0.133,-10.843,-0.997,75.0195,383.0775,0.16,-15.749,0.11,-2.611,-0.104,0.058,1.865
1,22.25,0.251,-26.514,1.522,0.135,-13.367,-1,74.88,383.242,0.17,-14.7575,0.172,-2.6585,-0.105,0.0585,1.877
1,22.75,0.247,-26.926,1.55,0.119,-12.63,-0.966,74.6865,383.3095,0.16,-13.373,0.1945,-2.7105,-0.103,0.039,1.873
1,23.25,0.257,-27.028,1.4925,0.09,-11.918,-1.027,74.4065,383.2825,0.16,-13.742,0.198,-2.653,-0.101,0.107,1.967
1,23.75,0.254,-27.393,1.588,0.095,-9.818,-1.004,74.22,383.237,0.16,-13.7655,0.163,-2.392,-0.104,0.128,1.9475
2,0.25,0.2155,-19.0725,1.4255,0.094,-8.884,-0.248,78.7065,383.2465,0.24,-26.5215,0.104,-2.648,-0.122,-0.0455,1.956
2,0.75,0.208,-19.3465,1.446,0.067,-9.052,-0.317,78.8155,383.242,0.24,-30.3795,0.117,-2.515,-0.1255,-0.026,1.934
2,1.25,0.215,-19.342,1.528,0.089,-8.4085,-0.573,78.216,383.245,0.24,-29.9715,0.12,-2.7205,-0.125,-0.004,1.904
2,1.75,0.2225,-19.767,1.6135,0.127,-6.551,-0.473,78.2535,383.2215,0.235,-23.392,0.14,-2.0175,-0.124,0.0055,1.919
2,2.25,0.217,-20.215,1.5135,0.123,-7.4685,-0.342,78.752,383.237,0.22,-26.692,0.141,-2.5545,-0.121,-0.032,1.917
2,2.75,0.2175,-20.4365,1.523,0.084,-8.4015,-0.793,78.4145,383.403,0.22,-23.108,0.108,-2.441,-0.125,0.028,1.903
2,3.25,0.2385,-20.763,1.5655,0.08,-9.9995,-0.744,78.1725,383.393,0.22,-23.0515,0.135,-2.364,-0.13,-0.008,1.899
2,3.75,0.241,-20.759,1.518,0.077,-7.568,-0.7125,78.107,383.417,0.22,-22.221,0.135,-2.197,-0.123,0.039,1.62
2,4.25,0.2465,-21.014,1.4755,0.089,-8.2385,-0.7045,78.204,383.4435,0.21,-22.0055,0.144,-2.0035,-0.121,0.074,1.7585
2,4.75,0.2445,-21.015,1.4235,0.111,-6.839,-0.81,77.525,383.636,0.21,-21.306,0.141,-2.0625,-0.125,0.063,2.0985
2,5.25,0.2375,-21.594,1.4295,0.0975,-6.993,-0.7035,77.8505,383.748,0.205,-21.8705,0.132,-2.259,-0.121,0.083,1.787
2,5.75,0.235,-21.698,1.3935,0.0865,-7.1715,-0.8675,77.9685,383.8035,0.21,-22.676,0.134,-2.241,-0.12,0.095,2.097
2,6.25,0.225,-22.22,1.3945,0.085,-8.24,-0.763,77.8405,383.902,0.2,-20.2665,0.135,-2.249,-0.1185,0.09,2.068
2,6.75,0.225,-22.453,1.3405,0.092,-5.8835,-0.731,78.174,383.872,0.2,-21.1635,0.143,-2.004,-0.1215,0.1245,2.023
2,7.25,0.2325,-22.5255,1.399,0.091,-7.401,-0.932,78.1715,384.198,0.21,-17.017,0.279,-1.051,-0.106,0.172,2.203
2,7.75,0.2405,-22.847,1.422,0.093,-6.5725,-0.73,78.3665,383.956,0.2,-16.087,3.569,0.677,0.473,0.498,2.196
2,8.25,0.228,-22.758,1.338,0.085,-3.263,-0.6415,78.752,383.9415,0.195,-2.611,26.255,12.7365,3.9105,4.1105,1.8765
2,8.75,0.251,-22.402,1.387,0.179,1.994,-0.534,77.679,384.075,0.2,13.506,76.529,41.8445,13.156,14.1125,1.691
2,9.25,0.3075,-21.672,1.513,0.1395,13.2685,-0.281,77.8405,383.8485,0.21,34.2605,166.595,92.055,24.6,25.7905,1.7095
2,9.75,0.3325,-20.6735,1.5745,0.071,31.1975,0.0785,77.4335,383.747,0.225,63.535,281.54,138.1875,37.323,37.189,1.669
2,10.25,0.3495,-19.872,1.7195,0.103,53.277,0.9455,76.5285,383.809,0.25,93.2405,386.865,179.2495,50.237,46.263,1.721
2,10.75,0.3715,-19.36,1.8035,0.1195,69.917,1.252,74.7245,383.395,0.29,118.8465,472.834,220.253,66.01,52.311,1.764
2,11.25,0.36,-18.724,1.7955,0.164,81.959,1.2645,73.369,383.013,0.35,145.0435,578.072,279.316,79.23,57.599,1.79
2,11.75,0.372,-17.965,1.769,0.125,97.1815,2.016,69.3955,382.864,0.4,161.9715,635.264,295.7055,90.793,61.663,1.683
2,12.25,0.3795,-17.5,1.8985,0.071,99.3715,2.585,67.366,382.818,0.43,168.3455,682.254,305.509,92.7435,63.77,1.784
2,12.75,0.41,-17.459,1.9485,0.11,107.67,3.1065,65.378,382.6005,0.47,173.321,684.109,304.468,93.417,64.513,1.835
2,13.25,0.4005,-17.445,1.965,0.074,107.155,3.39,64.442,382.495,0.51,167.3915,657.697,313.314,94.802,64.477,1.961
2,13.75,0.422,-17.234,2.148,0.089,101.3935,4.1445,63.538,382.443,0.55,152.601,636.114,273.126,85.772,65.4275,1.9235
2,14.25,0.425,-17.194,2.1675,0.0895,89.199,3.9435,62.562,382.418,0.59,138.59,581.847,265.9185,82.463,59.209,1.863
2,14.75,0.4225,-16.866,2.1425,0.051,78.204,3.837,62.391,382.5225,0.605,111.528,489.843,231.6845,74.082,51.844,1.847
2,15.25,0.4185,-16.722,2.1055,0.107,61.266,3.1785,62.115,382.4665,0.605,83.787,404.8635,191.3715,57.643,45.983,1.846
2,15.75,0.416,-16.6215,2.076,0.039,43.951,2.49,62.405,382.572,0.59,55.0115,306.8065,154.9035,49.443,39.0775,1.934
2,16.25,0.389,-16.6725,2.01,0.068,25.112,1.3225,63.0895,382.596,0.59,31.7425,197.5885,100.621,34.468,29.1785,1.989
2,16.75,0.352,-16.9995,1.937,0.0765,8.902,0.5775,65.2285,382.67,0.555,9.319,107.684,48.1955,17.863,15.5895,2.032
2,17.25,0.329,-17.352,1.787,0.094,-3.954,0.176,68.2665,382.8175,0.525,-18.691,39.068,17.1155,6.921,4.8555,2.03
2,17.75,0.274,-17.4615,1.546,0.085,-10.36,-0.1405,70.3365,382.8715,0.45,-36.7535,6.974,0.9805,1.341,0.3595,2.04
2,18.25,0.2345,-17.503,1.439,0.0835,-8.308,-0.3955,72.4625,382.982,0.41,-38.248,0.316,-2.651,-0.063,-0.259,1.92
2,18.75,0.239,-17.607,1.408,0.0825,-11.032,-0.276,74.243,383.038,0.38,-38.698,0.0385,-3.505,-0.125,-0.28,1.9165
2,19.25,0.244,-17.664,1.462,0.086,-11.474,-0.499,76.2725,383.119,0.35,-39.491,0.0705,-3.41,-0.123,-0.24,1.889
2,19.75,0.244,-17.689,1.476,0.047,-13.886,-0.5065,77.3285,383.145,0.33,-36.1505,0.102,-3.4605,-0.122,-0.192,1.772
2,20.25,0.253,-17.676,1.504,0.068,-10.5895,-0.4015,77.7075,383.195,0.32,-36.472,0.1005,-3.3015,-0.128,-0.124,1.7495
2,20.75,0.262,-17.667,1.532,0.064,-11.672,-0.2955,77.641,383.2425,0.3,-34.778,0.073,-3.0765,-0.126,-0.118,1.727
2,21.25,0.256,-17.616,1.526,0.0825,-11.437,-0.364,77.9775,383.26,0.28,-36.619,0.079,-3.125,-0.126,-0.1175,1.7355
2,21.75,0.252,-17.665,1.547,0.096,-11.24,-0.552,77.822,383.2875,0.26,-32.3505,0.1185,-2.8895,-0.129,-0.0865,1.865
2,22.25,0.24,-17.632,1.515,0.1205,-11.872,-0.7145,78.4805,383.2305,0.26,-28.655,0.0835,-2.6,-0.127,-0.062,1.877
2,22.75,0.2435,-17.6215,1.491,0.104,-11.373,-0.695,78.2335,383.2265,0.26,-29.147,0.068,-2.7955,-0.125,-0.067,1.873
2,23.25,0.237,-17.8635,1.518,0.099,-10.506,-0.645,78.4145,383.1675,0.25,-29.881,0.1205,-2.7085,-0.126,-0.0385,1.967
2,23.75,0.211,-18.03,1.448,0.12,-9.64,-0.768,78.2675,383.225,0.25,-27.646,0.081,-2.641,-0.124,-0.059,1.9475
3,0.25,0.2015,-15.5765,1.4815,0.0645,-12.122,-0.2055,73.1605,387.236,0.385,-34.9975,0.011,-3.2695,-0.135,-0.1155,2.186
3,0.75,0.202,-15.703,1.487,0.0905,-9.3655,-0.1315,74.571,387.334,0.35,-35.2915,0.001,-3.283,-0.14,-0.0945,2.175
3,1.25,0.189,-16.1425,1.5085,0.081,-7.745,-0.258,75.025,387.217,0.32,-32.072,0.0445,-2.8865,-0.141,-0.076,2.205
3,1.75,0.178,-16.3125,1.4185,0.07,-8.7615,-0.4175,75.3625,387.331,0.32,-32.4265,0.0865,-2.8005,-0.14,-0.0745,2.1435
3,2.25,0.1825,-16.916,1.387,0.0655,-8.502,-0.667,76.2965,387.34,0.3,-32.1885,0.077,-2.846,-0.1305,-0.0265,2.0285
3,2.75,0.2,-16.825,1.423,0.12,-8.57,-0.255,76.9465,387.361,0.28,-29.9315,0.029,-2.5955,-0.1385,0.02,1.8525
3,3.25,0.228,-17.832,1.415,0.05,-8.8255,-0.4905,77.433,387.532,0.28,-28.64,0.032,-2.7055,-0.141,-0.043,2.0185
3,3.75,0.192,-17.385,1.392,0.099,-10.472,-0.137,77.1775,387.671,0.28,-27.437,0.0155,-2.3885,-0.138,-0.0455,2.066
3,4.25,0.207,-17.593,1.437,0.0885,-10.072,-0.375,77.604,387.2325,0.27,-24.755,0.009,-2.315,-0.144,0.0235,1.977
3,4.75,0.191,-17.475,1.546,0.1025,-10.227,-0.2995,77.9355,387.5145,0.265,-23.455,0.07,-2.412,-0.142,0.056,2.02
3,5.25,0.201,-17.6985,1.548,0.09,-7.537,-0.524,78.559,387.5855,0.255,-20.007,0.09,-2.3865,-0.139,0.0685,1.988
3,5.75,0.224,-17.93,1.542,0.1505,-7.592,-0.1215,78.576,387.859,0.25,-21.38,0.1705,-2.2505,-0.14,0.069,1.883
3,6.25,0.233,-18.3105,1.48,0.11,-7.464,-0.401,77.571,387.819,0.26,-20.8175,0.6515,-0.8745,-0.0485,0.252,1.832
3,6.75,0.235,-18.511,1.621,0.104,-4.61,-0.703,77.4195,387.858,0.26,-14.2855,13.6815,2.6485,1.7525,1.1055,1.841
3,7.25,0.268,-18.085,1.718,0.148,-5.627,-0.22,78.1305,387.766,0.26,3.6795,59.253,25.21,8.8595,7.688,1.753
3,7.75,0.294,-17.952,1.634,0.1455,6.426,0.002,77.4455,387.799,0.29,26.416,117.598,70.6425,21.3875,19.836,1.69
3,8.25,0.346,-17.1585,1.722,0.1885,23.242,0.1595,77.373,387.8955,0.32,54.7905,208.216,120.8825,36.9755,32.831,1.9095
3,8.75,0.364,-15.8225,1.96,0.118,50.344,0.8145,74.3825,387.606,0.37,89.435,304.216,184.6465,54.8825,43.5335,1.9455
3,9.25,0.417,-14.3855,2.088,0.195,68.853,1.043,71.252,387.127,0.44,132.0165,525.134,253.785,69.467,54.0195,2.067
3,9.75,0.438,-13.012,2.089,0.225,104.354,1.7585,66.0285,386.994,0.54,174.0545,669.8095,320.856,86.408,63.1565,2.0775
3,10.25,0.463,-12.0835,2.204,0.185,134.534,2.439,60.755,386.682,0.74,219.5765,788.848,373.0335,110.0525,73.981,2.176
3,10.75,0.465,-11.3545,2.2875,0.0855,153.26,4.0745,57.316,386.751,0.85,240.6625,893.104,410.6045,127.3035,80.703,2.312
3,11.25,0.492,-10.536,2.36,0.13,174.986,4.698,54.729,386.672,0.945,271.5885,1004.397,460.265,143.5575,89.1245,2.2385
3,11.75,0.514,-9.863,2.497,0.1365,180.6855,6.4835,51.5085,386.472,1.03,280.7365,1036.554,477.5335,158.16,93.9895,2.176
3,12.25,0.5135,-9.453,2.5175,0.071,199.5325,7.2055,50.4765,386.3505,1.16,301.0595,1078.62,512.883,165.25,98.108,2.076
3,12.75,0.504,-8.9785,2.4585,0.163,186.807,8.2235,49.4475,386.3655,1.325,298.8005,1106.2805,502.8695,166.895,98.514,2.1965
3,13.25,0.528,-8.5055,2.627,0.15,170.592,7.878,49.0475,386.391,1.44,289.3575,1083.559,495.5235,165.0215,98.0005,2.275
3,13.75,0.5255,-7.9905,2.5365,0.0675,167.079,8.7045,48.6395,386.365,1.55,270.9735,976.528,454.3685,158.4825,92.17,2.163
3,14.25,0.5145,-7.557,2.569,0.133,146.0985,8.117,47.7075,386.255,1.53,246.7215,916.6625,416.171,150.0395,88.0615,2.0615
3,14.75,0.501,-7.2455,2.513,0.121,150.006,7.889,47.2755,386.266,1.62,220.983,807.0635,399.183,132.207,79.602,2.115
3,15.25,0.502,-7.1855,2.477,0.123,134.362,7.3155,46.6915,386.277,1.72,183.951,739.9465,350.3065,115.2645,72.023,2.149
3,15.75,0.521,-7.2325,2.555,0.0725,107.704,6.4105,46.5495,386.284,1.635,153.8235,642.998,300.3315,97.2175,66.266,2.12
3,16.25,0.492,-7.109,2.58,0.0675,87.813,5.6535,46.826,386.273,1.62,111.3165,492.957,241.1005,74.979,57.501,2.125
3,16.75,0.472,-7.353,2.523,0.1365,52.794,4.677,48.0575,386.334,1.585,73.893,366.403,189.918,57.1265,47.8435,2.1295
3,17.25,0.467,-7.726,2.395,0.115,28.504,3.7585,48.1475,386.301,1.545,37.174,247.5105,123.991,41.253,36.904,2.1585
3,17.75,0.417,-7.944,2.166,0.128,10.269,1.872,50.1695,386.398,1.48,10.107,135.086,59.0645,23.9865,20.4385,2.185
3,18.25,0.389,-8.616,1.952,0.098,-6.581,0.9795,51.835,386.449,1.32,-14.525,19.8075,18.723,8.4705,6.428,2.22
3,18.75,0.296,-9.305,1.684,0.0705,-12.066,0.2815,54.4865,386.55,1.14,-39.1615,8.75,1.136,1.553,0.2785,2.2105
3,19.25,0.258,-10.126,1.466,0.049,-14.347,0.0365,56.9665,386.657,0.96,-48.5475,0.198,-3.394,-0.0455,-0.2755,2.206
3,19.75,0.242,-10.974,1.47,0.0685,-14.308,-0.061,59.4015,386.75,0.81,-45.472,-0.231,-4.0665,-0.134,-0.3505,2.2215
3,20.25,0.243,-11.4315,1.484,0.092,-14.537,-0.083,60.193,386.802,0.75,-44.4795,-0.298,-3.825,-0.1435,-0.2465,2.228
3,20.75,0.217,-11.95,1.403,0.05,-12.155,-0.2475,62.237,386.813,0.665,-44.8785,-0.298,-3.8315,-0.132,-0.2215,2.217
3,21.25,0.2045,-12.4385,1.3505,0.07,-15.3645,-0.1655,64.9655,386.906,0.6,-42.65,-0.255,-3.9805,-0.136,-0.1805,2.222
3,21.75,0.232,-13.036,1.4595,0.081,-14.225,-0.2605,67.1,387.061,0.57,-42.4365,-0.043,-3.6065,-0.14,-0.1815,2.245
3,22.25,0.2065,-13.5165,1.4275,0.052,-13.618,-0.097,68.94,387.139,0.545,-40.529,-0.121,-3.5825,-0.138,-0.141,2.32
3,22.75,0.198,-13.967,1.4785,0.0715,-11.464,-0.1915,69.6195,387.113,0.5,-40.553,-0.11,-3.92,-0.137,-0.17,2.288
3,23.25,0.201,-14.565,1.495,0.0905,-13.222,-0.0995,71.3485,387.21,0.46,-39.4285,-0.018,-3.5225,-0.14,-0.1575,2.267
3,23.75,0.201,-14.755,1.488,0.085,-11.95,-0.121,71.309,387.247,0.435,-38.1725,0,-3.654,-0.133,-0.153,2.27
4,0.25,0.257,-3.267,1.699,0.418,-14.53,0.624,67.1895,389.9365,1.27,-36.908,-0.112,-3.129,-0.126,-0.022,3.694
4,0.75,0.28,-3.477,1.663,0.466,-14.806,0.441,68.7385,390.053,1.205,-34.612,-0.089,-3.225,-0.125,0.0055,3.649
4,1.25,0.281,-3.324,1.614,0.405,-14.201,0.35,69.5965,390.3745,1.065,-34.639,-0.101,-3.054,-0.131,0.0235,3.704
4,1.75,0.247,-3.4455,1.603,0.463,-12.642,0.131,70.773,390.3115,1.005,-31.217,-0.062,-2.839,-0.132,0.052,3.7015
4,2.25,0.236,-3.733,1.535,0.4235,-10.755,0.3175,72.47,390.686,0.905,-28.3505,-0.0935,-2.832,-0.127,0.0205,3.708
4,2.75,0.231,-3.9865,1.529,0.387,-9.844,0.156,74.01,390.79,0.83,-28.923,-0.0525,-2.9215,-0.127,0.0145,3.684
4,3.25,0.226,-4.0695,1.476,0.298,-9.992,0.211,75.376,390.987,0.785,-29.4525,-0.0545,-2.58,-0.127,0.044,3.651
4,3.75,0.231,-4.4955,1.548,0.404,-8.882,0.254,76.1385,391.162,0.76,-30.411,-0.049,-2.589,-0.1315,0.0515,3.628
4,4.25,0.246,-4.7655,1.57,0.395,-10.545,0.058,77.583,391.171,0.715,-27.303,-0.0095,-2.4245,-0.13,0.0315,3.64
4,4.75,0.257,-4.9545,1.591,0.427,-9.93,0.245,78.7445,391.269,0.68,-25.6485,0.2505,-2.0265,-0.101,0.0885,3.615
4,5.25,0.237,-5.308,1.574,0.455,-8.213,0.0515,79.7915,391.47,0.64,-23.649,3.1305,-0.111,0.215,0.37,3.654
4,5.75,0.276,-5.364,1.567,0.43,-7.543,0.237,80.9465,391.533,0.625,-11.823,22.175,6.911,2.103,1.8375,3.633
4,6.25,0.317,-5.0705,1.673,0.473,-3.303,0.861,80.976,391.437,0.655,6.0915,76.602,30.294,8.501,7.3275,3.568
4,6.75,0.332,-4.6145,1.794,0.385,5.713,2.192,79.574,391.186,0.695,23.082,159.2545,69.77,17.056,17.019,3.677
4,7.25,0.393,-4.0265,1.9855,0.482,23.5915,3.8375,77.156,390.777,0.89,56.617,291.599,128.725,28.041,26.4805,3.7745
4,7.75,0.4285,-3.5845,2.158,0.428,46.294,5.423,72.7565,390.314,1.12,101.7265,403.982,190.5465,39.736,37.055,3.8455
4,8.25,0.454,-2.496,2.1925,0.2975,71.29,8.432,68.743,389.9905,1.385,149.676,610.837,274.55,53.485,47.127,3.7875
4,8.75,0.477,-2.5045,2.441,0.299,110.173,9.757,64.3115,389.8925,1.55,205.676,751.7005,340.074,70.025,58.6725,3.7685
4,9.25,0.507,-2.22,2.474,0.239,126.607,11.42,62.425,389.8885,1.775,250.8875,845.01,407.553,85.274,64.112,3.689
4,9.75,0.513,-1.8755,2.514,0.201,156.279,12.703,59.489,389.588,1.935,302.68,1072.3405,469.878,97.249,73.092,3.719
4,10.25,0.513,-1.3315,2.52,0.19,175.897,15.205,57.0125,389.265,2.135,343.048,1143.323,506.3155,107.934,75.1695,3.687
4,10.75,0.535,-0.719,2.619,0.115,203.037,16.66,55.4915,388.925,2.32,382.211,1256.924,564.4605,119.178,83.617,3.712
4,11.25,0.56,-0.2875,2.6935,0.1665,204.413,20.4585,51.9925,388.912,2.62,408.778,1196.0955,611.483,129.224,90.2055,3.7675
4,11.75,0.559,0.1145,2.694,0.075,218.11,20.928,49.9025,388.9215,2.845,436.047,1403.7795,635.8835,137.632,91.176,3.8
4,12.25,0.577,0.5975,2.749,0.019,235.922,22.322,46.7805,388.8475,3.135,435.69,1386.6605,646.171,144.021,94.537,3.809
4,12.75,0.573,0.817,2.822,0.001,228.523,24.543,45.167,388.832,3.295,442.8845,1369.4465,650.6595,146.475,93.8295,3.743
4,13.25,0.582,1.328,2.827,0.079,240.227,22.785,43.123,388.648,3.61,443.1115,1370.446,649.7815,146.171,93.316,3.773
4,13.75,0.585,1.9625,2.851,0.088,227.297,22.043,41.824,388.671,3.735,428.8185,1404.018,628.122,137.974,89.55,3.776
4,14.25,0.5825,1.793,2.826,0.128,208.655,22.973,40.939,388.622,3.84,362.877,1303.84,543.335,125.21,83.641,3.757
4,14.75,0.578,1.8565,2.8485,0.112,187.0055,20.221,40.928,388.538,3.945,358.5485,1209.478,530.5865,115.847,77.157,3.79
4,15.25,0.5795,1.665,2.878,0.1395,179.7555,20.311,39.9505,388.5305,4.08,305.375,1110.345,482.165,111.727,73.778,3.8395
4,15.75,0.567,2.117,2.8905,0.172,155.5445,19.071,38.535,388.474,4.145,259.6575,978.706,430.5725,100.039,72.2145,3.832
4,16.25,0.5745,2.073,2.8185,0.228,135.2945,17.041,39.551,388.4775,4.14,219.7865,873.546,395.958,80.602,66.512,3.795
4,16.75,0.5335,1.7775,2.655,0.071,94.06,14.718,40.938,388.4875,4.005,154.046,703.7975,306.8715,64.406,54.4815,3.812
4,17.25,0.537,1.378,2.589,0.191,67.333,13.226,41.697,388.5625,3.96,114.458,506.0465,231.7915,51.396,43.6005,3.8145
4,17.75,0.503,0.9485,2.63,0.271,47.3575,11.8805,41.569,388.567,3.705,71.722,358.774,164.2585,40.521,32.688,3.762
4,18.25,0.457,0.7185,2.374,0.286,17.658,8.42,42.374,388.5795,3.48,33.601,227.834,104.504,29.098,21.912,3.7125
4,18.75,0.4245,0.5335,2.225,0.298,-2.451,5.9345,44.7665,388.5585,3.28,6.648,118.456,45.967,15.048,11.6095,3.694
4,19.25,0.3815,0.1335,1.973,0.31,-8.656,3.7905,49.0395,388.9165,3.01,-24.2105,44.469,18.0825,5.902,3.68,3.619
4,19.75,0.316,-0.3855,1.864,0.318,-16.67,1.8605,51.124,389.124,2.735,-44.6305,9.0505,0.385,1.1135,0.1605,3.613
4,20.25,0.305,-1.006,1.705,0.337,-16.691,1.222,54.254,389.0565,2.51,-49.117,0.598,-3.5905,-0.028,-0.254,3.632
