DOY2,HR2,CO2,FC,G,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,USTAR,VPD,WS
1,0.25,569.482275,5.5150163093944,17.200996250281,32.8678381495618,10.9934198859833,59.13022,350,351.8,2.96669999999998,100.986,-0.00167500000000001,0.0106249999999999,99.8128344743952,0.0843499999999991,4.98785,9.47195004999999,7.35424999999999,6.255,6.605,6.2525,6.37999999999999,6.450675,6.11,5.9,7.21425,6.98274999999999,6.826625,5.83239999999999,6.14305,6.2291,6.37055,6.850275,7.931025,7.64445,8.31919999999999,7.14395,6.6151,6.4879,6.632425,6.78285,7.25165,7.98465,0.562903664169924,2.09020058083453,9.26334813954727
1,0.75,556.5474,4.014109,20.7175125005575,44.3193399999999,10.0887839814888,47.81282,342.84,349.975,3.20827500000001,100.9573,-0.004,0.013275,99.8130239235807,0.04865,4.6005,8.87212962500001,7.33124999999999,6.22749999999999,6.6025,6.2525,6.42917499999999,6.476075,6.105,5.9,6.6823,6.76577499999998,6.947525,5.77444999999999,6.1235,6.2055,6.37105,6.8108,7.890575,7.34415,7.846125,7.204375,6.60325,6.4795,6.65185,6.7765,7.25165,7.98465,0.569279475,1.82676047084988,8.84803705516076
1,1.25,538.712225,2.301244,17.6387013890964,30.4740875,10.8286140636875,45.3523525,341.16,350.51,3.06182500000001,100.94125,-0.002,0.012,99.7568050027476,0.0553000000000003,4.86945,8.58624720000001,7.30824999999999,6.22917499999999,6.683425,6.2525,6.41342499999999,6.502325,6.302075,5.9,6.17449999999999,6.45224999999999,6.888625,5.81597499999999,6.1235,6.206525,6.37055,6.790325,7.91055,7.18455,7.52825,7.223,6.6151,6.47985,6.6655,6.7895,7.25165,7.98465,0.503991566973003,1.81415625625441,8.1411137389633
1,1.75,493.9076,2.202354,17.6680795571732,22.954725,10.3559708375939,57.9613625,346.63,351.805,2.89005,100.975,-0.002,0.007,99.7530540088477,0.0171,5.072625,8.42075285,7.33074999999999,6.22999999999999,6.7,6.260575,6.41509999999999,6.5205,6.3025,5.9,6.06889999999999,6.34282499999999,6.8482,5.93544999999999,6.082,6.206025,6.329525,6.8103,7.889625,6.947625,7.212375,7.246125,6.634,6.47725,6.67985,6.78215,7.25165,7.98465,0.4752454,1.82338787487328,7.87905
1,2.25,584.1741,3.23012925,21.9815755215294,35.02365,10.6896223955692,48.162975,347.595,351.9,3.660225,100.981525,-0.00344999999999999,0.007,99.7738864211307,0.0539500000000001,4.904375,8.11285299999999,7.36449999999999,6.28042499999999,6.7,6.268175,6.41842499999999,6.546425,6.3025,5.9,6.152125,6.33287499999999,6.78825,6.01952499999999,6.0625,6.2465,6.30905,6.80925,7.890575,7.01632499999999,6.91485,7.2479,6.65115,6.4858,6.70085,6.77515,7.26465,7.98465,0.537753480871966,1.80441235430928,7.9562135987347
1,2.75,545.921172550395,2.46513,16.9996055229264,31.31009,10.537664587394,47.6693575,347.675,349.765,3.9523,100.9499,-0.003,0.012,99.7660205309377,0.09455,4.657125,8.11198659999999,7.27482499999999,6.32999999999999,6.701675,6.27625,6.42957499999999,6.5629,6.304575,5.9,6.257125,6.30504999999999,6.7325,6.03902499999999,6.020525,6.2465,6.30905,6.80925,7.890575,7.1429,6.7089,7.3151,6.6585,6.47845,6.6942,6.78845,7.2573,7.98465,0.532099775,1.99065272416976,7.46818715330286
1,3.25,548.414,2.119792,20.2246753199828,51.3119,10.1624934572452,43.08865,347.045,348.45,4.09885,100.909,-0.00344999999999999,0.012275,99.7283826262622,0.0448000000000002,4.996225,8.3185273,7.18624999999999,6.33207499999999,6.701675,6.3,6.40634999999999,6.631925,6.305,5.9,6.367375,6.256275,6.65514999999999,6.11844999999999,6.001525,6.14705,6.288525,6.7698,7.8696,7.235175,6.5728,7.358825,6.67285,6.48445,6.70855,6.78145,7.2573,7.98465,0.55318798703923,2.03441722322077,8.3790035
1,3.75,528.650261143406,4.38956125,17.914541826782,50.03996,9.82297079365632,33.25809,347.08,348,4.3081,100.89125,-0.002,0.018,99.7188431849528,0.084375,5.049275,8.5028884,7.06875,6.33542499999999,6.733,6.3,6.416675,6.66625,6.305,5.9,6.657875,6.24855,6.57682499999999,6.138925,5.960525,6.208575,6.268575,6.7683,7.849125,7.2714,6.4807,7.409875,6.686225,6.48995,6.70705,6.80595,7.252025,7.985175,0.55200031631633,2.03049287310729,8.02889405734929
1,4.25,603.076711587069,2.42586875,17.1388210825861,270.381012499999,9.61545386616467,38.24981,346.415,347.54,3.25025000000001,100.854475,-0.00372499999999999,0.011,99.6996123430929,0.0967750000000001,4.731,7.42587739999998,7.0125,6.33917499999999,6.700825,6.3,6.37615,6.708175,6.2855,5.9,6.93425,6.106625,6.52057499999999,6.257825,5.919025,6.208575,6.26755,6.788775,7.86915,7.265225,6.4226,7.4348,6.69525,6.46275,6.6997,6.799125,7.252025,7.985175,0.613616647071785,1.8917638977283,8.00920425427097
1,4.75,585.529311024461,2.620372,14.2803335869826,52.004725,9.68585770123622,63.35372,346.0675,347.285,4.344,100.805625,-0.001,0.011275,99.7103274690575,0.192375,4.812525,7.16190209999997,6.95625,6.34324999999999,6.700825,6.3,6.288425,6.734425,6.21865,5.9,7.091875,5.869275,6.46319999999999,6.2768,5.9405,6.189125,6.22855,6.76825,7.890575,7.22525,6.43225,7.392375,6.701375,6.4545,6.71795,6.79375,7.2426,7.98465,0.621936967277782,2.11683904966162,8.16484860948756
1,5.25,579.04675,2.51922675,12.8950281082747,44.7363575,9.81262768672398,42.201965,347.355,347.37,3.3454,100.81175,-0.002,0.012275,99.7448582071443,0.206625,4.847725,7.24416847499998,6.91125,6.34207499999999,6.700825,6.3,6.267,6.80425,6.088,5.913175,7.09515,5.7278,6.42434999999999,6.376725,5.941525,6.189125,6.24805,6.767775,7.849625,7.083375,6.416875,7.285125,6.703625,6.446625,6.703625,6.774125,7.24,7.97625,0.554551671804698,2.16387147121788,8.32439006400204
1,5.75,581.24795,1.956757,15.3142264287614,44.586865,9.90983592455649,61.825135,347.4,347.675,3.86475,100.83725,-0.00372499999999999,0.01255,99.8185124514353,0.162775,4.8045,7.31420199999998,6.680675,6.33624999999999,6.7,6.291925,6.0699,6.75175,6.006675,6.029425,7.1375,5.847725,6.36014999999999,6.45615,5.9231,6.170675,6.22655,6.767275,7.8701,7.025075,6.434225,7.201175,6.754025,6.46415,6.698675,6.78705,7.25625,7.971,0.540711000976051,2.19121574802039,9.03691760373745
1,6.25,561.126,4.089788,6.1108175696781,39.095455,10.0137106953897,34.526035,345.9075,347.815,4.09050000000001,100.821875,-0.002,0.012,99.8368295383846,0.1306,4.875825,7.43694879999998,6.525675,6.30114999999999,6.7,6.3,5.85625,6.7179,6.005825,6.003075,7.12545,5.98515,6.27757499999999,6.535075,5.90565,6.1502,6.22655,6.7278,7.87085,6.91709999999999,6.334625,7.010875,6.7555,6.4407,6.705675,6.79305,7.24925,7.971,0.504437046107578,1.98380154241576,8.33326625
1,6.75,634.499669983277,5.3085925,14.7598671041704,37.3259374710268,10.0613245773265,39.035585,345.8825,348.245,5.13942500000001,100.839375,1.593475,0.747075000000001,99.8387610203181,0.27495,4.41215,7.48502409999998,6.344325,6.24907499999999,6.7,6.284325,5.804575,6.655675,6.005425,6.01625,7.01985,6.066125,6.23394999999999,6.57655,5.867225,6.1312,6.206075,6.7273,7.82915,6.746625,6.317375,6.891125,6.812,6.408375,6.691125,6.77125,7.24525,7.971,0.5504666,1.90419198501936,7.872864
1,7.25,606.657657783175,7.33346,9.75637464285145,35.2784625,10.0575579976589,39.8253,345.68,349.04,6.1929,100.86885,35.401,21.0965,99.7921895118341,31.3455,12.344,7.47359949999998,6.18189999999999,6.22874999999999,6.7,6.260575,5.81865,6.576075,5.95625,5.9775,6.70665,6.066125,6.19032499999999,6.517125,5.86775,6.1307,6.20705,6.746725,7.82865,6.8027,6.2962,6.7633,6.85215,6.41935,6.7103,6.7857,7.2419,7.971,0.501311575,1.90777036943502,7.95226151737071
1,7.75,527.8953,4.684176,11.0570617706856,34.14592,10.1577541188055,33.01382,347.72,350.19,65.7435000000001,100.869,180.265,93.7875000000001,99.6646029833831,150.7525,46.3005,7.56558469999998,6.00684999999999,6.20924999999999,6.7,6.2525,5.767825,6.48925,5.95625,6.01625,6.438725,6.146075,6.12572499999999,6.518675,5.789325,6.0692,6.16605,6.707275,7.82865,6.84664999999999,6.2885,6.6484,6.87145,6.41935,6.6773,6.7787,7.2419,7.971,0.474327289095242,1.6417584860667,8.06997872229794
1,8.25,531.0935,2.51666825,11.0417684164916,43.1170575,10.0955331987312,36.1452225,353.54,351.69,137.83,100.90375,351.79,201.469999999999,99.5514295890085,256.72,101.39,7.55399309999998,5.91225,6.14835,6.7,6.2525,5.6575,6.412675,5.915,5.98,6.0445,6.2281,6.1211,6.4675,5.82565,6.0574,6.16605,6.7335,7.81245,7.0043,6.2745,6.5285,6.88,6.41935,6.6693,6.77835,7.25555,7.971,0.499420785058593,1.80744018858724,7.98922889655287
1,8.75,529.85555,1.975988,17.8155261654404,64.7822249999999,9.90036518684864,39.210155,353.5925,353.205,205.43,100.93085,530.38,304.849999999999,99.5267387116518,341.46,145.505,7.84351989999999,5.904,6.1425,6.7,6.2525,5.53115,6.316075,5.915,5.98,5.82059999999999,6.24905,6.07695,6.49055,5.8277,6.0574,6.18505,6.73245,7.85325,7.1779,6.3141,6.4052,6.91105,6.4407,6.680375,6.743375,7.243,7.971,0.525517,1.89015890063615,7.95930897226314
1,9.25,525.846085616849,1.659246,25.1741821823399,104.021575,10.0192071885531,58.632585,350.34,351.065,283.93,100.923481369444,686.4175,450.815,99.581361310654,420.415,194.95,7.92690075,5.44,6.001275,6.7,6.261425,4.8207,5.74235,5.9225,5.98,5.3167,5.16065,5.3044,5.2618,5.8057,6.045525,6.184,6.737675,7.8366,6.16725,5.22995,5.93445,6.00485,6.3763,6.6626,6.75135,7.2482,7.971,0.569668675,1.96029368393436,8.18118070353729
1,9.75,533.014821072503,2.4269275,47.3783126015667,118.4456,9.26746710607681,68.4960275,348.92,352.9925,347.7225,101.041175,820.325,573.89,99.4527882968003,484.6725,247.16,7.81987759999999,5.437,6,6.7,6.269825,4.736775,5.7533,5.9225,5.98,5.75395,5.15445,5.356825,5.278725,5.8087,6.0431,6.185575,6.72225,7.83945,6.75499999999999,5.2051,5.9474,6.05659999999999,6.377175,6.6857,6.745825,7.2534,7.964175,0.610044325,2.14017231619795,8.9785286469312
1,10.25,530.998225913114,3.49446399999999,55.3044743487075,140.780375,10.5994078486692,71.4140199999999,350.76,356.0875,401.4575,101.0404,947.325,622.814999999999,99.5452869865913,534.345,258.4125,7.77934172499999,5.455925,5.969475,6.638025,6.269825,4.812,5.738,5.9225,5.98,6.109775,5.091875,5.373175,5.220725,5.75385,6.004525,6.184,6.69975,7.857375,7.192625,5.215175,5.903425,6.0099,6.37035,6.651875,6.745825,7.246575,7.964175,0.607719922467346,2.32151833417501,8.80818
1,10.75,562.724641867142,3.83090874999999,66.3976652403142,168.5038,10.9273919708581,97.1048,352.9,357.01,439.19,101.0695,1006.525,677.397499999998,99.5991130492422,566.5175,280.99,8.12896919999999,5.49249999999999,5.913725,6.6075,6.287675,4.906975,5.7308,5.91875,5.98,7.12,5.30435,5.445025,5.18065,5.75385,6.03845,6.167,6.66025,7.818525,8.1233,5.50585,5.895575,5.995725,6.34385,6.658875,6.724825,7.246575,7.964175,0.663461441800949,2.89007155126853,8.72590673914945
1,11.25,595.043202375521,2.2952475,73.2893284007959,158.327971736559,11.2871530328074,104.208781665618,358.5875,364.295,456.95,101.0458,1075.2,740.269999999999,99.6009063182475,580.2,303.46,9.33629089999999,6.454,6.1225,6.60415,6.261425,5.452,6.01675,5.91085,5.98,8.857,6.2156,5.8564,6.3579,6.04465,5.9723,6.12605,6.6525,7.7934,9.413,7.04175,6.0323,6.70015,6.4858,6.62025,6.70935,7.2475,7.96365,0.677628302896289,3.16616100933094,8.8749655
