DOY2,HR2,USTAR,TA_1_2_1,WS,NEE,FC,SC,H,LE,RH,PA,CO2_1_1_1,CO2_1_2_1,VPD,NETRAD,PPFD_IN,H2O_1_2_1
3,23.5,0.504,27.005625,3.1632,14.408825,17.1595,6.66775,12.267,32.07275,100,98.1076,411.0264,417.3164,6.64549999999999,-5.5865,0,31.789025
4,0.5,0.56055,25.78775,3.257675,14.62645,16.5851,8.452525,8.363825,25.765525,100,98.076,413.919925,427.296325,6.02925,-2.69140000000001,0,31.050725
4,1.5,0.6426,25.4947,3.4077,18.4609,18.29975,8.32387499999999,7.736975,28.772675,100,98.021,419.9,426.434,5.1035,-2.3673,0,30.6982
4,2.5,0.5438,25.25245,3.238375,17.9548,20.8314,6.926,8.03945000000001,28.823125,100,97.96,429.57675,437.139625,4.28749999999999,-1.8427,0,30.499
4,3.5,0.53705,25.1309,3.4,17.23525,21.615,6.59557499999999,6.5212,30.632975,100,97.9659,422.43885,426.6176,4.08575,-2.36000000000001,0,30.387
4,4.5,0.506625,24.94085,3.02829999999999,16.1611,16.9946,8.422825,6.47035000000001,30.56765,100,97.996775,422.905175,425.907925,3.50775,-1.9737,0,30.4302
4,5.5,0.536625,24.7591,3.2132,15.16325,15.38225,7.5873,3.715975,28.58165,100,98.04795,424.53235,430.0012,3.132,1.1747,23.027,30.3878
4,6.5,0.544075,24.960375,3.113,10.792025,16.381625,4.39049999999999,12.5214,49.0959,100,98.134975,425.0003,432.1755,3.2925,118.872825,344.01535,30.5224
4,7.5,0.659375,25.92945,3.4077,9.3311,19.5301999999999,0.449824999999999,63.396975,150.1774,100,98.208,417.26235,423.2115,5.02625,321.24555,865.667375,31.201
4,8.5,0.74815,26.89825,3.5582,2.0919,8.271,-0.708875000000006,126.494525,312.121975,100,98.263625,419.605575,414.6895,6.63625,480.6081,1291.9185,31.9075
4,9.5,0.768175,27.7145,3.477225,-1.01025,2.40825,0.178849999999998,167.10605,403.738875,99.8525,98.3155,399.48,400.097,8.3615,613.6259,1603.0108,31.717325
4,10.5,0.75805,28.3051,3.4359,3.4065,3.949,1.69385,185.5574,449.756725,98.7,98.268275,395.407,397.010575,10.591,686.0135,1769.55555,31.775
4,11.5,0.7859,28.957,3.57905,2.633875,3.165025,2.755375,225.5911,513.885325,99,98.1992,385.244,385.57,11.51,728.9888,1941.1137,32.2213
4,12.5,0.721875,29.349375,3.467,0.827399999999998,0.727799999999997,2.042,200.559725,442.335125,99.3575,98.0793,383.157,383.187,12.45675,725.6185,1803.218,32.9844
4,13.5,0.7115,29.52995,3.466,4.48985,2.3341,2.719625,169.35915,454.848075,99.7,97.96175,379.777,380.907,13.8925,682.09575,1816.5026,33.0055
4,14.5,0.676625,29.7849,3.390875,3.10115,1.7994,3.7164,144.617775,391.704125,100,97.869275,380.56215,380.954125,14.16875,519.7703,1500.809125,33.07295
4,15.5,0.6045,29.24585,2.9601,5.4988,3.6334,4.4862,102.8534,270.8682,100,97.807,380.005925,381.047,12.74575,397.110125,1149.28915,33.03285
4,16.5,0.50425,28.80695,2.653475,7.813825,4.4914,6.43325,51.94405,141.4802,99.8525,97.801,381.632,382.56625,11.86725,190.540475,570.0711,32.881
4,17.5,0.397799999999998,28.201575,2.6052,12.32035,7.2508,10.028,4.295275,48.0283,98.505,97.843,383.882575,387.808325,10.6295,12.6364,47.6112,32.853375
4,18.5,0.5478,27.24175,2.978,13.78955,9.12829999999999,10.0283,2.35835000000001,35.988625,98.61,97.899,391.0761,394.246925,8.46224999999999,-7.6319,0,32.453
4,19.5,0.439875,26.90545,2.8732,13.7686,11.510625,9.64099999999999,3.401875,38.0514,99.415,97.997125,395.780675,400.955075,7.18,-5.69965,0,32.1442
4,20.5,0.415,26.442375,2.845625,14.8909,14.2326,6.61175,1.84615,37.81165,99.6525,98.05715,399.239,403.3835,7.59725,-6.07725,0,31.883375
4,21.5,0.464524999999999,26.361775,2.892625,13.7085,12.966,6.91080000000001,2.957925,36.601575,99.7,98.127375,400.80315,410.196325,7.17649999999999,-5.93782500000001,0,31.720375
4,22.5,0.4455,26.198975,3.15485,12.9132,12.49955,6.91,4.794175,30.953625,99.8575,98.1531,401.192075,408.809925,6.182,-4.83442500000001,0,31.48775
4,23.5,0.548625,26.219075,3.30955,15.466675,14.160825,7.327825,7.122375,25.187875,100,98.120125,407.889825,416.058675,6.19525,-4.514075,0,31.50055
5,0.5,0.4921,26.29,2.888175,13.2259,13.35445,7.908625,2.63815,50.617025,100,98.1388,405.1112,405.92015,5.934,-5.90397500000001,0,31.734375
5,1.5,0.4767,26.141625,2.9631,14.1469,15.9689,7.38147499999998,2.41295000000001,59.52745,100,98.0944,408.9727,415.1445,5.7035,-4.82170000000001,0,31.77075
5,2.5,0.569375,25.808125,3.1646,15.962025,18.8167,6.62719999999999,0.529100000000002,66.2306250000001,100,98.064,409.71335,412.0295,4.85799999999999,-4.16550000000001,0,31.654375
5,3.5,0.61325,25.4204,3.18,16.8386,16.0608,8.63749999999999,1.02400000000001,76.7815250000001,100,98.0624,414.5095,416.79185,4.1035,-4.1541,0,31.548
5,4.5,0.461125,25.2914,2.96165,15.128,16.569,8.6752,0.105400000000001,65.4600500000001,100,98.0964,416.0285,423.966,3.68374999999999,-4.1314,0,31.6744
5,5.5,0.4778,25.091025,2.9826,18.420375,18.117625,6.99325,0.278225000000002,43.862075,100,98.148,418.664,425.0275,3.464,5.32187499999998,25.9753,31.4424
5,6.5,0.55035,25.333,3.186,10.95965,18.475125,2.583,11.85815,45.6048,100,98.2016,423.3582,424.8175,3.35524999999999,125.358175,363.421225,31.3978
5,7.5,0.62815,26.3031,3.3871,4.655,18.278,-0.704800000000002,73.527,136.6202,100,98.2454,421.542,422.992,3.84,312.476875,835.0995,32.3504
5,8.5,0.70305,27.3398,3.38335,4.16325,12.246375,-0.570425000000002,125.19675,304.954475,100,98.306,410.53615,408.48875,6.941,468.32425,1253.465325,32.5888
5,9.5,0.7182,28.18605,3.25525,-1.33115000000001,0.068349999999974,0.271875,152.01305,365.6545,99.5,98.3382,400.087725,400.41075,8.93525,599.097,1544.6346,32.423
5,10.5,0.75215,28.745125,3.3574,-6.0115,-2.97525,0.6614,174.3369,416.348975,98.2,98.32935,392.97475,394.1915,10.67725,667.0965,1706.6766,32.8973
5,11.5,0.73135,29.4929,3.167875,-1.453,-2.126,2.329375,203.51715,529.280125,97.3575,98.261,385.1547,385.3197,12.08,695.380425,1788.5614,32.62
5,12.5,0.75725,29.81245,3.1828,0.587,-0.61075,2.466,169.5105,469.89765,97.9525,98.1516,381.9607,382.3397,13.55925,716.0842,1800.53175,33.4866
5,13.5,0.699,30.34325,3.0273,1.103425,0.275949999999999,2.690375,164.58295,428.72865,98.2,98.0152,382.8714,383.2367,14.53875,631.939425,1687.11675,33.096475
5,14.5,0.6492,30.5305,2.974125,3.96625000000001,2.2173,3.7478,125.7467,342.795975,98.705,97.944625,379.5816,380.5436,14.96575,500.119375,1355.631725,33.0336
5,15.5,0.586075,30.45975,2.9192,6.43979999999999,3.76925,5.2745,101.2519,257.842875,99.3,97.8905,380.720725,382.088775,14.3015,359.69235,1002.1676,33.538275
5,16.5,0.45925,30.0519,2.6435,8.23405,4.77359999999999,7.902075,38.237475,138.869025,98.4525,97.8945,383.5294,384.138,13.72525,157.285,470.95295,33.8205
5,17.5,0.36965,29.001675,2.47595,11.74675,7.171075,10.614725,3.2531,50.633675,98.21,97.921375,385.2489,389.39805,10.20675,6.05904999999996,47.8432,33.3576
5,18.5,0.3942,27.70255,2.724425,12.971725,10.22835,9.515,4.71237500000001,45.0648,98.5525,97.987375,391.0065,394.4231,8.6615,-6.6618,0,33.1934
5,19.5,0.392875,27.616575,2.633275,12.480575,10.55385,8.708575,2.68615000000001,43.6691,98.705,98.046,393.45545,397.9365,8.2725,-7.01419999999999,0,32.7816
5,20.5,0.4119,27.38525,2.834,13.795925,11.94275,6.7544,2.78152500000001,47.483375,99.8,98.118625,398.303,404.282,7.57399999999997,-6.5372,0,32.4306
5,21.5,0.3813,27.074525,2.726925,12.48075,12.642375,7.008875,3.96525000000002,50.07935,99.1775,98.17825,398.6822,403.76335,6.92625,-6.34299999999999,0,31.909375
5,22.5,0.428499999999999,26.56425,2.8426,13.6057,12.12545,7.01525,3.50235,48.8931,99.4525,98.208875,402.8855,406.346,6.9745,-6.5314,0,31.968375
5,23.5,0.45635,26.566475,2.899,15.5898,14.2349,6.908,2.75442500000001,46.99845,99.9525,98.188625,401.35615,405.8993,6.25124999999999,-6.4272,0,31.789
6,0.5,0.3469,26.0832,2.8076,13.32245,11.617325,7.79179999999999,3.21015,38.669825,100,98.254025,398.17475,402.842575,6.851,-8.49295000000001,0,31.4058
6,1.5,0.390475,26.0084,2.86895,11.62745,11.689575,7.40269999999999,6.361275,40.749675,100,98.191975,400.880075,405.269825,6.232,-8.4307,0,31.208
6,2.5,0.4148,25.9372,3.1645,14.498425,15.84225,7.50942499999999,7.2472,35.4544,100,98.175825,411.00225,414.304125,5.94,-8.16165,0,31.33505
6,3.5,0.4264,25.539275,2.841,14.15575,15.015875,7.396425,9.10382500000001,40.032425,100,98.174275,412.18675,416.961575,5.671,-6.4149,0,31.251625
6,4.5,0.5045,25.474,3.219875,18.4921,21.287525,6.579,5.11755,35.65255,100,98.178275,420.458,428.04525,5.2505,-6.335875,0,30.881275
6,5.5,0.4965,25.4131,3.375,15.631875,19.384,7.17145,1.548525,28.729725,100,98.233825,419.38315,424.5764,4.914,-1.103,16.08125,30.553675
6,6.5,0.50365,25.322775,3.029,11.0683,19.753525,3.26989999999998,5.725875,37.621375,100,98.285125,417.825,426.755,5.34974999999999,101.45625,327.928,30.4198
6,7.5,0.680475,26.135025,3.2845,7.22839999999999,20.437825,-1.62760000000001,65.44285,144.1719,100,98.361575,413.60065,415.90715,5.91725,278.57965,778.377425,31.9488
6,8.5,0.7946,27.3406,3.57005,4.9681,15.66895,-2.10795,117.364,353.859525,100,98.4002,413.035,414.174,8.53075,454.5767,1201.7435,33.06675
6,9.5,0.825825,28.2977,3.6649,-1.9044,4.18774999999999,0.46175,158.91305,352.231625,100,98.42655,406.8806,407.654,11.1115,595.67125,1569.1199,33.970175
6,10.5,0.809225,29.0671,3.5332,-4.72700000000001,-1.701525,1.983625,168.192125,444.9007,98.3525,98.40485,393.678075,394.769175,13.11675,643.412125,1771.75785,33.726625
6,11.5,0.81725,29.4897,3.5826,-4.526,-4.188,1.817,186.764375,481.190925,95.6575,98.342475,387.287,388.317,15.2505,714.961225,1907.24425,34.43625
6,12.5,0.81175,29.838075,3.3585,1.45630000000001,-0.240299999999995,1.905,178.94965,489.5515,96.9825,98.24525,383.7385,385.3435,16.94575,698.6132,1744.686725,35.135
6,13.5,0.7695,30.17515,3.337925,2.60045,0.966549999999998,2.3442,152.190625,437.4367,96.7525,98.1485,382.58995,384.198975,18.29525,637.6212,1594.490525,34.378
6,14.5,0.6885,30.32675,2.9702,1.89859999999999,0.786849999999992,3.1044,111.5206,359.91185,98.51,98.0595,382.514,383.075,18.56,505.55475,1329.481225,33.374475
6,15.5,0.622425,30.35475,2.86375,6.0053,3.5495,5.417125,74.701325,273.7738,99.415,98.0045,380.1885,381.727,17.85775,344.7264,929.273875,33.96775
6,16.5,0.5698,30.03785,2.7478,9.24805,3.673975,8.37475,34.204,161.394975,99.5525,97.990525,382.169,384.885,17.4835,140.994,464.6115,34.02465
6,17.5,0.4808,29.317,2.8805,12.2743,9.39870000000001,10.528,5.972225,67.678375,97.7525,98.04825,386.662,387.904425,13.556,22.053,62.937675,33.051675
6,18.5,0.3809,28.3454,2.71085,12.502625,7.63149999999999,9.1459,4.37955,39.89605,97.8,98.08875,388.437,393.2885,11.00575,-12.25275,0,33.4245
6,19.5,0.30605,27.842625,2.6815,11.6776,8.417225,8.9849,5.29932500000001,35.094425,98.8,98.16575,393.857,399.042,10.29975,-11.024475,0,33.65395
6,20.5,0.3144,27.43075,2.70725,14.9188,10.1366,8.14699999999999,1.23035,34.6223,100,98.23675,394.447,400.144625,9.71074999999999,-9.60959999999999,0,32.7043
6,21.5,0.3586,26.889875,2.732225,11.77485,10.656825,6.7152,0.9825,39.79585,100,98.27525,395.86925,400.45325,8.501,-9.7957,0,32.258
6,22.5,0.3709,26.66925,2.7859,14.256875,12.535975,6.94389999999999,0.972975000000001,45.5423,99.4625,98.29425,395.694425,401.342075,8.07825,-7.97129999999999,0,31.67225
6,23.5,0.356999999999999,26.356625,2.86435,12.867375,10.55815,6.4665,2.077475,40.944825,100,98.29525,399.60075,404.598675,7.49625,-9.1829,0,31.370625
7,0.5,0.3251,26.56175,2.8478,10.7915,10.50325,5.92729999999999,3.772325,59.253825,97.1,98.301625,397.941,401.12195,9.29824999999999,-5.2851,0,31.0846
7,1.5,0.372,26.42185,2.7727,12.29145,11.63465,6.3863,5.67562500000001,53.077025,98.2525,98.255,405.57295,407.49,8.6445,-5.6441,0,30.807275
7,2.5,0.3476,26.3059,2.97445,13.672925,13.117825,7.105175,3.84550000000001,37.978075,100,98.222125,404.71895,409.195,8.08725,-6.44000000000003,0,30.500475
7,3.5,0.40395,26.0509,3.0531,13.0001,14.0593,6.2376,0.752400000000001,37.160125,100,98.22025,404.246,411.48495,8.46625,-5.36230000000003,0,30.387
7,4.5,0.4338,25.78605,2.997,13.77855,14.639325,6.69012499999999,0,26.44835,100,98.25775,408.9975,414.0401,7.81725,-3.81025,0,30.024275
7,5.5,0.4068,25.697125,3.1452,12.9089,15.8626,6.9955,0,22.544975,100,98.274,412.8466,421.5755,8.36575,-0.0357750000000006,16.4134,29.814075
7,6.5,0.5049,25.7237,3.031675,9.7874,15.8162,1.6786,2.02405000000001,37.573875,100,98.3334,416.155,420.30605,7.65099999999999,101.8147,298.6958,29.807
7,7.5,0.608,26.2014,3.31,4.934025,15.6685,-1.05075,50.852075,128.9212,100,98.39395,410.42805,411.4226,7.95825,270.521625,754.17235,30.6799
7,8.5,0.737625,27.2904,3.4411,3.60219999999999,12.8514,-1.5857,113.053375,357.37365,98.7,98.45265,406.85255,409.36125,9.74725,450.90285,1201.8238,31.197675
7,9.5,0.7576,28.32735,3.70515,-1.51280000000001,4.6512,1.156125,164.975525,432.080375,95.405,98.452,403.094,403.085675,12.67675,589.9273,1546.8506,30.547325
7,10.5,0.7667,29.11275,3.6093,-6.8832,-3.39355,1.893,201.914425,464.34665,91.983025,98.4146,395.14,397.882025,15.02875,681.784425,1780.9702,30.4092
7,11.5,0.75715,29.7444,3.2739,-4.34825000000001,-3.63835,1.90119999999999,185.890875,529.226975,91.7525,98.35495,388.915525,388.9285,16.9225,714.16825,1844.3643,30.54115
7,12.5,0.7207,30.332525,3.35975,-6.39475,-4.141875,1.180725,190.04555,490.95935,93.315525,98.261575,384.29145,385.065,19.7865,715.6453,1887.89145,31.2304
7,13.5,0.70885,30.60985,3.124,-3.24042500000001,-1.89415000000002,1.20825,168.89265,452.5689,92.515525,98.1596,385.7155,386.025025,20.64925,610.4973,1642.246,30.6456
7,14.5,0.660875,30.6944,2.97125,2.95955,1.8948,2.843625,127.764825,380.884425,94.1,98.074375,383.271,383.7631,21.1095,506.0323,1397.1028,31.4107
7,15.5,0.65015,30.6877,2.974275,4.0229,1.46079999999999,4.032875,110.464175,277.6232,96.205,98.036,381.84455,382.326,20.77125,350.25425,1003.11075,31.7774
7,16.5,0.50475,30.42635,2.769875,7.648675,3.938025,6.10075,43.37465,147.92005,96.41,98.0558,382.07,383.7505,19.3855,152.40175,501.9355,31.64435
