DOY2,HR2,CH4,FCH4,SCH4,CO2,CO2_SIGMA,FC,SC,H2O,H,SH,LE,SLE,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,VPD,SW_IN,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,5.25,1012.57053235,-89.545,-13.955,379.35169409,0.00198842445,-19.391059303,-7.384846117125,6.1486124504,-47.54831898375,-1.7195341567,-36.9589387,-10.5188512365,100.7030365325,39.54093733,0.9738046925,1.645944875,0.038600518,0,0,-0.140476694875,0.070721252975,0.0147275,0.070721252975,0.019511224525,0.08856326255
1,5.75,1087.082083525,-52.6475,-8.55225,387.501993855,0.00175524475,-1.160833048275,-0.905733856,5.193556202025,-52.71222045025,-1.6879319608,-83.27844133,-8.5293168525,100.57387345,45.84841137075,0.9516148975,1.55746385,0.0445493427,0,0,-0.135512798375,0.05335129985,0.0169575,0.05335129985,0.020853424875,0.0618425
1,6.25,1154.262666,-111.111461975,-75.3707467499998,380.4422734625,0.002344167,-2.0717625342,-1.54415628,4.02869318475,-47.983589345,-1.2185911568,-29.08716512,-4.390257928775,100.58543758,37.1456610425,1.002507215,1.461615865,0.04423062675,0,0,-0.73634323885,0.0634599196,0.01732,0.0634599196,0.0186288611,0.0716
1,6.75,1394.3590704,-209.3812989,-14.425,390.220162165,0.00229897855,-23.175160755,-1.734497268325,4.867445846,-45.9902884465,-1.43932764305,-83.0262039925,-10.0745719318,100.4168270625,33.5221923675,0.33754686,0.548984,0.0472247292,0,0,-0.2085050203,0.0560505373,0.01804,0.0560505373,0.0220880877,0.07141
1,7.25,1086.2441779,-50.625,-27.075,387.0053856,0.002090681075,-4.1438087271,-2.51989511965,4.3158498622,-106.902560844,-2.2141742174,-61.0161006305,-8.71238250615,100.5113678775,40.38518503125,0.427710725,0.5366719625,0.06202188235,0,0.035625,-0.499588395125,0.0716126825,0.0146,0.0716126825,0.026394239,0.0615125
1,7.75,975.95840875,-338.542354725,-12.28,385.52874025,0.001160017,-21.29843679425,-3.88597403795,5.533260449,-32.0231584145,-0.93908930385,-100.318405351,-10.44268543475,100.56495284,63.283346943,2.20152154,1.68666683,0.042864948125,0,5.9605,-0.8039816919,0.06798139745,0.02137,0.06798139745,0.0460340038,0.0664
1,8.25,986.46527475,-277.286583,-11.825,387.01509906,0.0022097845,-9.01889054025,-7.7671200435,5.7355047754,-13.91441971875,-1.3110638356,-66.141173373,-4.13520984875,100.62174446,58.52681311375,4.7181118875,4.1053097625,0.094274284,0,15.455,-0.155423319625,0.084609506875,0.0384125,0.084609506875,0.089114378625,0.0827717445
1,8.75,1349.553649,-341.3896418,-79.8781124,389.4014541275,0.0029137018,-26.92525418,-6.987941531125,5.935298522775,-29.187902809,-0.7255932168,4.957384392225,-7.571052360125,100.77809023,54.5981301085,6.14552518,5.81601468,0.0941620332,0,21.84,-0.1796564486,0.1305682438,0.05534,0.1305682438,0.121814063,0.182781731
1,9.25,1531.0992233,-239.3856464,-26.42,387.985359325,0.00309135095,-22.45847942,-4.98115700825,5.85191527175,-33.868316944,-2.282517073725,-15.161740951275,-11.580843404,100.73329138,49.5553100875,7.17545382,6.66149358,0.12284002725,0,36.89875,-0.195681695,0.1413544846,0.05398,0.1413544846,0.141116744,0.152706651
1,9.75,1548.26373475,-126.7689035,-89.22811115,388.66149863,0.0033334492,-2.88941465585,-1.697262718125,5.4937820169,-1.1949462368,-1.940634882375,0.414410805849999,-8.4487336998,100.5321485375,44.875558,7.17292014,7.3804868,0.1565238796,0,47.5275,-0.1728279014,0.1812711408,0.0691,0.1812711408,0.1748581234,0.1559258914
1,10.25,1524.007923925,-82.9775,-10.5085,384.57084426,0.00380527375,-6.902045981375,-1.062732043625,5.385073866875,-3.6348326996,-1.10683409605,-13.72134959,-6.68237996675,100.5572760375,43.50060190125,7.2564473375,7.71950637,0.177273586675,0,79.19625,-0.243130148525,0.178667148325,0.0826925,0.178667148325,0.16564771625,0.23639388735
1,10.75,1496.411415925,-63.205,-9.31275,382.74793341,0.003932837875,-3.9833699481,-1.206266355,5.511775774875,3.8255277273,-0.418796954225,34.21157091,-3.5035512195,100.529702425,38.25904792,8.538221405,9.0922337725,0.178427697425,0,95.84875,-0.238479056625,0.183287874775,0.07789,0.183287874775,0.177808121025,0.171148139875
1,11.25,1534.9884445,-29.2,-11.461,382.305642375,0.004800825875,-7.161545278125,-0.4153920994,5.2984935094,14.9563692205,-0.50865613125,34.82951332,-3.0664551769,100.6540790375,38.47109442,8.445188585,9.04926783,0.21522587055,0,86.3975,-0.2056726225,0.20467957425,0.09044,0.20467957425,0.19616844915,0.24767700415
1,11.75,1483.4836242,-32.05,-6.1175,381.9755300125,0.00529890015,-3.6235878463,-0.68706485475,5.2018317495,29.29463411275,-0.66692987875,38.826906743,-3.420147117875,100.600639995,36.0011884775,9.152637595,9.82849773,0.2150508328,0.0636092898,116.275,-0.198377842475,0.244929738,0.0939112846,0.244929738,0.2117218741,0.300676037525
1,12.25,1497.7230282,-41.78,-12.15,382.321284645,0.004757968075,-5.512657147925,-1.1513185657,4.7746995193,10.895591681275,-0.40776404265,31.14508725825,-2.09199905525,100.5135917525,30.434412134,9.8053306925,10.426592795,0.22795381345,0.080246320725,142.8375,-0.192104811775,0.266874975725,0.079605,0.266874975725,0.189069945175,0.309477498475
1,12.75,1538.79066125,-29.935,-10.78825,380.602297245,0.005176025,-4.0439463484,-0.373732821575,5.125428384425,24.8185423435,-1.478370908525,28.6561742125,-2.4109915307,100.4594283,33.34374356675,10.2243416625,11.0412364,0.3078768506,0.167707329075,136.38,-0.230113695875,0.218304961625,0.098053376925,0.218304961625,0.1899206165,0.26310171085
1,13.25,1442.87138475,-81.164406875,-5.8005,381.090798635,0.0050557763,-4.7272655206,-0.18221261065,5.2010173576,26.35657937125,-1.078462736675,34.50485240825,-1.9933513037,100.40761159,27.96787233975,10.43651218,11.18899104,0.27479853745,1.062565937275,140.76,-0.2021766318,0.2453007192,0.0965556706,0.2453007192,0.183697005,0.3083699404
1,13.75,1427.216632975,-5.98375,-4.47025,379.79542618,0.0050388908,-24.15124729425,-0.282652255,5.2522164276,4.891728784,-1.5863237472,30.8227536435,-2.750471292625,100.40472995,26.685048732,10.2952223,11.10391538,0.222081048,1.3065311066,89.68,-0.214965733,0.2335701874,0.1161883786,0.2335701874,0.196073119,0.4195515472
1,14.25,1409.5295784,-39.925,-4.13175,380.32737397,0.0043293773,-3.9829915109,-0.133351586,5.0403228766,8.47301218995,-2.87833988955,16.889354582,-3.65760080795,100.259506241,27.46370132,10.82649776,11.323601275,0.12509727165,1.4943567177,68.7,-0.17391278765,0.21400279685,0.10382535435,0.21400279685,0.18842654545,0.37158848945
1,14.75,1368.90917215,-53.08,-4.87475,380.389661125,0.0026489096,-4.44764154225,-0.1555324738,5.0932470853,11.9759987095,-5.696026236,13.6961109705,-1.991279669375,100.227411441,29.681322035,8.4131456,9.03370011,0.12784334335,1.0918534825,53.746,-0.208059388675,0.208463022825,0.0894575,0.208463022825,0.165112199525,0.3359870476
1,15.25,1368.29346385,-7.4675,-1.88075,380.707920695,0.0036842544,-2.9785105802,-0.1848187173,5.0821216338,11.8743753335,-1.87009153235,15.2917008835,-2.3750335428,100.237717011,31.3267337595,10.52649763,10.600631635,0.15580331875,0.88635854975,48.378,-0.2050180458,0.2129786094,0.0955466122,0.2129786094,0.2007328524,0.4419142108
1,15.75,1342.13493685,8.272,-3.7235,381.057095685,0.0031397835,-2.595205799975,-0.1563499034,5.18917552805,-1.5101461533,-1.26461853015,12.5512359815,-3.5844003151,100.248439773,30.470785616,9.7546111475,10.16042692,0.125596181625,1.345725748,47.342,-0.16766049035,0.18355399315,0.0962575,0.18355399315,0.16112580475,0.383009733375
1,16.25,1293.73374195,-39.75075,-2.781,381.3245057875,0.0020714937,-1.720546147875,-0.0976375,5.317569693125,-9.41938748825,-1.467289616,11.96613640875,-1.883463305625,100.2413902925,31.419635495,10.9079544625,11.6397597375,0.07720772375,1.1946224585,26.55,-0.151464583375,0.144944294625,0.0714875,0.144944294625,0.1245435765,0.355876723125
1,16.75,1242.6399278,-15.012,-5.242,382.06809993,0.0015817905,-1.5431096943,-0.2181692198,5.4834445061,-20.054043463,-2.2542253242,5.1450117479,-1.6518379479,100.28148808,30.782786606,10.33215712,11.02952659,0.0616279655,0.279851382,16.552,-0.1410711387,0.0898402197,0.0376,0.0898402197,0.0516957021,0.1808039355
1,17.25,1227.71194825,-10.43,-4.64,382.521483175,0.0025752417,-1.4591327043,-0.1607406332,5.7994440045,-35.023576085,-4.5138416392,-2.1953146445,-2.8519248879,100.327019005,35.06255276125,9.623809275,10.3095709875,0.1128569094,0,4.991,-0.148794377125,0.061780851625,0.0226125,0.061780851625,0.034366665,0.0893268115
1,17.75,848.6012955,-58.65,-15.865,384.015630205,0.00224084975,-5.12526699625,-0.147385783875,6.115903016275,-51.175341871,-6.580161927,-12.53179734175,-3.526818993625,100.3518650675,43.3255565855,8.61123352,9.189492355,0.09698450675,0,0.0612,-0.125488434225,0.059554765475,0.01561,0.059554765475,0.024793125025,0.13464721765
1,18.25,1573.601896975,-47.32,-16.58,386.0003331125,0.0027190608,-2.60967609975,-0.3309610875,6.390826488125,-44.62569385,-4.4856296265,-6.349311824125,-2.0549747115,100.353295005,56.68522240375,6.955407275,8.0824613875,0.0739334836,0,0,-0.124993180875,0.05243467775,0.015975,0.05243467775,0.0190326385,0.0657375
1,18.75,1577.403289225,-35.4775,-10.124,385.9396909675,0.0019045452,-4.0621592407,-0.391942276,6.413554209925,-50.940766697,-2.3332948295,-14.15779135375,-5.664825570625,100.3809322775,53.22111420225,6.4817996875,7.31794591,0.103016863875,0,0,-1.5867569339,0.049904390625,0.0127225,0.049904390625,0.021955528075,0.063735
1,19.25,1356.1190494,-135.861857,-15.79,386.38736437,0.0023783244,-2.9594057176,-1.0513013104,6.59978005925,-38.479062422,-2.8651607262,-6.2086877982,-2.348118647,100.3931153775,63.05382126375,5.618229125,6.46049129,0.06590072105,0,0,-0.10397667305,0.0561743828,0.014115,0.0561743828,0.01971087995,0.04879
1,19.75,1375.725772125,-60.11,-24.56,388.4520074025,0.00234914995,-7.3878628586,-0.82047939865,6.320436963525,-38.9117696585,-1.89668658975,-26.1360897212,-2.590951802875,100.4028228075,56.383603695,5.4308590575,5.9722990975,0.057896735,0,0,-0.10097639105,0.0515026568,0.0125275,0.0515026568,0.019556783775,0.07617
1,20.25,1417.70742085,-34.0475,-7.55275,388.755392,0.00236153395,-4.21284383725,-0.97761640225,7.1186547896,-37.84250613375,-1.61707713905,-15.522653701,-2.1786349675,100.39069313,69.9861579185,4.917664805,5.243954035,0.07616665525,0,0,-0.0923,0.05957026845,0.0174,0.05957026845,0.0253672048,0.11363779265
1,20.75,1373.3762883,-108.4565744,-8.57925,389.66859871,0.00252449785,-1.69760765375,-1.55892013365,6.422722419625,-33.615907535,-2.7142629872,-10.3849311295,-2.433247959,100.38757815,73.99410047625,4.828707705,5.125362285,0.0887327705,0,0,-0.11150595295,0.0582918691,0.02215,0.0582918691,0.024992983,0.10198114725
1,21.25,1336.299703225,-14.7875,-7.40675,387.828356975,0.0019128896,-7.5643044625,-1.46085545825,6.0588825455,-35.58603527125,-1.4696788448,-32.662095564,-2.9153188239,100.38690497,65.46859485375,4.98615886,5.140384505,0.0445475595,0,0,-0.1406043944,0.04908850675,0.020005,0.04908850675,0.0263679663,0.05958
1,21.75,1286.1880665,-43.025,-9.0325,367.49233359,0.002203929375,-9.1526909477,-1.9748115221,5.8684977155,-38.50525568875,-1.822802263375,-18.092757425,-15.405546095,100.59038577,45.0729201075,4.5421184875,4.674287375,0.049547778125,0,0,-0.089275,0.06727546905,0.0173,0.06727546905,0.02216062545,0.07452
1,22.25,1170.75430425,-43.925,-11.4975,386.95978153,0.002040517,-6.0103074614,-1.05764781185,6.860087221,-43.16357073375,-2.488497892375,-23.140649442,-12.1170156685,100.601431445,58.566127844,3.42665078,4.08912434,0.0474607905,0,0,-0.1677536287,0.05463082065,0.01187,0.05463082065,0.015600216225,0.0716625
1,22.75,1403.1493264,-43.7,-9.066,385.04713617,0.0023502738,-9.802779,-1.4387166684,6.0584148773,-50.57643537,-2.0900127023,-43.36080284875,-6.0135946659,100.5967090875,58.94847022875,2.38831872,3.23277562,0.0390806593,0,0,-0.191560203,0.0552220154,0.0126,0.0552220154,0.0198180392,0.0845
1,23.25,1353.451296525,-95.245,-12.245,382.30903635,0.001503647275,-9.18237553355,-1.3505677949,3.8336822618,-48.51268819625,-1.6542086235,-15.6650991125,-13.97652884,100.59872083,39.2376552885,2.1312213575,2.9317324775,0.03245153515,0,0,-0.165131825225,0.0540075402,0.0170275,0.0540075402,0.023623944325,0.08389
1,23.75,1185.199791675,-55.95,-14.63575,351.50656575,0.0022154318,-11.65137857375,-2.258352983275,6.639016932,-44.10351414125,-2.146468944525,-18.8011875745,-9.37964219,100.4966523675,62.68744423,1.53114164,2.69811944,0.0440286614,0,0,-0.1346778824,0.05179715,0.01618,0.05179715,0.0222837678,0.093993454
2,0.25,1911.266249775,-33.4075,-2.998,387.2468254675,0.002464632175,-7.393514417,-1.533448573725,6.179087661325,-27.84528394025,-2.4319315475,-34.12550193975,-23.6507377835,100.5915282625,43.43362791175,4.63944133,5.26243584,0.05429104995,0,0,-0.1269539084,0.0624574338,0.01517,0.0624574338,0.0219374618,0.08644
2,0.75,1912.034616,-20.88,-8.024,383.243307605,0.0020367255,-11.67756508425,-1.4165775467,5.6486937327,-51.425217178,-1.8346509111,-15.98587720675,-9.894197016325,100.73529289,36.8024598825,4.3076874875,5.3027521625,0.06166114715,0,0,-0.267000598875,0.06641723725,0.013675,0.06641723725,0.02392423975,0.0747375
2,1.25,1901.0101096,-37.92,-6.396,390.6861016375,0.002180405,-5.9059538985,-2.17655046045,5.7282296895,-28.635052089,-2.503603431625,-14.387429799,-8.17226925115,100.5824009375,65.409924468,3.930321335,4.565923675,0.046830853,0,0,-0.70279448085,0.06402632325,0.018145,0.06402632325,0.02377966475,0.09025509705
2,1.75,1912.427601475,-65.7925,-5.01775,356.4696378,0.0017865091,-12.9079647245,-3.83619157265,4.4683671515,-30.19180122875,-2.2679796808,-37.42474853625,-12.2598935485,100.55880112,41.5184358375,3.81780879,4.640982175,0.045632253875,0,0,-1.020510281225,0.05230023775,0.0168525,0.05230023775,0.021429531725,0.09382928945
2,2.25,1922.593885675,-21.935,-5.98275,338.666545665,0.001514793775,-7.533994660475,-3.9680967311,4.915831812275,-36.84416802,-2.20938801555,-12.79881589,-13.01726721875,100.65800914,44.33781303625,3.833490455,4.199855715,0.051316072,0,0,-2.518137788825,0.04807056105,0.016005,0.04807056105,0.02051518655,0.07052
2,2.75,1926.3941509,-19.1175,-4.562,368.834156925,0.0012377456,-4.8395013995,-1.95381610295,7.037687348,-42.820532994,-2.1176166244,-17.8883038875,-5.86475568505,100.749575125,73.513220813,3.6883373875,4.0216788,0.0546632566,0,0,-0.288467743875,0.048913141625,0.016775,0.048913141625,0.024088509875,0.108804031375
2,3.25,1929.3742646,-9.744,-2.2265,275.9990975375,0.001321715,-13.93228617375,-2.235262533325,5.2953018306,-26.982905365,-2.8083139717,-31.846124234,-6.813096390375,100.698389675,52.6687864215,2.78891641,4.03898851,0.0460598191,0,0,-0.09014,0.0534801436,0.012,0.0534801436,0.0214172274,0.07148
2,3.75,1926.267954525,-18.4675,-4.35725,333.6369003225,0.0023248644,-8.706719389,-1.202803306725,5.84656492195,-22.92508193,-2.612173093,-19.8159096175,-5.4824154258,100.6678553375,62.8319464275,3.2168391125,3.58430435,0.04722363375,0,0,-0.127520586625,0.058416579625,0.01325,0.058416579625,0.021257136875,0.0791875
2,4.25,1624.15598495,-39.17,-6.29125,346.7994192,0.00211821365,-19.001498081,-1.835898247825,5.44208493035,-35.90818306,-1.2990749946,-25.0152772085,-6.142158705525,100.7481094,52.561664781,2.74144127,3.16237592,0.05228412235,0,0,-0.1458997283,0.0533569266,0.01326,0.0533569266,0.0228726261,0.05168
2,4.75,1913.293516375,-12.63875,-6.406,355.032481675,0.0020176524,-8.788236165125,-4.085569331625,5.38307521545,-32.006956315,-1.5412356639,-28.20537777825,-13.63763389625,100.65115159,51.9196155345,2.7731887,3.3800078375,0.0480204666,0,0,-0.115230240625,0.05369601525,0.0187125,0.05369601525,0.019888393375,0.077975
2,5.25,1920.6529846,-11.275,-3.346,353.439846955,0.002181507025,-15.7227734425,-2.305377935775,6.5852043533,-40.16153899,-1.483660092,-39.573001694,-14.0992858225,100.8028702,61.52043036475,2.829955925,3.361717025,0.04442190625,0,0,-0.11416049825,0.05504337775,0.016775,0.05504337775,0.0218825345,0.0580875
2,5.75,1924.107302625,-37.8,-2.661,369.4799546525,0.002237397375,-19.95386913,-3.4546119378,6.7503219237,-41.8763807795,-1.941021530625,-19.21658550775,-9.376159721125,100.8688856,67.7321822165,2.8780399325,3.34579991,0.033824576375,0,0,-0.178258995075,0.044357916775,0.017305,0.044357916775,0.0208568137,0.043055
2,6.25,1887.398657925,-30.2675,-1917.8152065,322.8799043375,0.00255842575,-6.202344966925,-1.6801516743,4.892573085375,-36.5956345075,-1.68639400075,-77.40944361,-9.99083215,100.85468342,44.20987652625,2.394746245,2.626557885,0.0556558168,0,0,-0.3961485153,0.0455050025,0.018175,0.0455050025,0.022446101,0.044615
2,6.75,1900.415668775,-21.0375,-4.05375,289.36060475,0.0023816714,-24.986486174,-6.367135899025,3.591291708925,-40.001253365,-4.86802824275,-31.8793785555,-12.4669489355,100.66749172,27.24464587625,2.12289722,2.20735322,0.041366170725,0,0,-1.8425684908,0.0565330768,0.01494,0.0565330768,0.0232979414,0.06158
2,7.25,1854.1065893,-35.4193658,-4.212,296.5920411375,0.0011878525,-6.996811648,-3.393003183775,4.583145407,-44.94103643125,-1.800434900675,-74.110216305,-1.833997858875,100.89684681,40.0891305415,2.895438715,2.9010104825,0.0555085995,0,3.020725,-0.831678878275,0.04817684625,0.01338,0.04817684625,0.029892513725,0.03223
2,7.75,958.115742875,-210.5619174,-55.7,390.1752936825,0.0018471698,-22.5818912125,-5.73518697905,4.53389519025,-16.77285005025,-0.6367317951,-20.882872845,-3.2551978268,100.9807919775,49.75356299,4.78955662,5.33528316,0.0957089855,0,12.08275,-1.6459777482,0.0588510344,0.03246,0.0588510344,0.0592609776,0.04334
2,8.25,1384.6308565,-317.4027097,-5.0955,393.2720114225,0.002395958825,-11.7953019745,-12.3704920995,6.8202841589,-12.1665113174,-2.0212202012,-4.5051336354,-7.358862815,100.8751885625,56.010271748,5.9869166,6.79063696,0.1041872601,0,24.34375,-0.9419936492,0.0826529516,0.03892,0.0826529516,0.0976113012,0.0995397054
2,8.75,1897.56357795,-12.78825,-3.408,391.528413375,0.0015836334,-10.2153432835,-7.9096017632,5.975266208375,0.3590027245,-0.02078,14.883256572,-3.2847505795,100.821438675,55.697479969,7.18129826,8.0516322,0.12802689125,0,32.21925,-2.4706822182,0.1172826502,0.04772,0.1172826502,0.1228793888,0.105816382
2,9.25,1900.1308189,4.68375,-3.65825,388.7126127575,0.0036438726,-3.18506386765,-1.052619045125,6.283143406375,7.02398184525,0.1110582188,25.3453758125,-4.7119464929,100.82398177,52.70724018,8.0168351975,8.96756182,0.12259688175,0,65.23025,-0.2062327176,0.1409790716,0.069745,0.1409790716,0.128742353075,0.1858852113
2,9.75,1896.4893971,4.105,-4.39025,387.730694765,0.0046216375,-3.456866741825,-0.7100101914,5.968897482625,4.1047789743,0.0333293143,33.58014136525,-3.267117246875,100.8505169,49.78304644475,8.480667005,9.4791434825,0.23824338475,0,87.665,-0.181681977125,0.195566581675,0.069485,0.195566581675,0.15818280385,0.25909695665
2,10.25,1883.174005375,7.26875,-3.0985,387.0754582,0.003924368775,-2.9375963744,-0.279246194025,6.366885192375,24.725598068,0.0287525,30.8924654035,-3.2783499988,100.86107801,48.771612627,8.6760617,9.65971246,0.264580265,0,63.10075,-0.3954508836,0.235662622,0.10369313,0.235662622,0.2011388542,0.2515087318
2,10.75,1867.4636284,-4.286,-6.68875,386.14103561,0.0050789079,-3.886456535375,-0.3180811962,6.6234379181,28.898997238,-0.3308666796,29.7876989025,-6.30003642615,100.844372515,46.919529282,8.903080515,9.87256275,0.2673805243,0.13443467325,86.1075,-0.31393317425,0.2797048498,0.08890560675,0.2797048498,0.22096807335,0.3404172963
2,11.25,1861.8102435,2.8625,-2.39625,385.46708747,0.004419174975,-4.186511881125,-0.202181867875,6.7779004665,31.743307695,-0.780489011625,31.890477395,-2.823513449875,100.83082989,43.324627702,8.998743055,8.719552115,0.2327682032,0.13712729045,73.4415,-0.1865687235,0.2774652403,0.10016271365,0.2774652403,0.2297602743,0.39168697945
2,11.75,1844.99596,3.182,-1.8345,384.52353713,0.00576819435,-4.43115712925,-0.2387321781,6.83665463225,32.606520088,-0.8352417606,32.57772866,-2.1117452914,100.80342576,39.5831565545,10.62911397,11.58047377,0.3304032086,1.2048335299,60.0855,-0.362676775375,0.29772669265,0.1026504253,0.29772669265,0.25513198375,0.38908326385
2,12.25,1850.077045,-7.55775,-1.902,384.40243378,0.00367862425,-4.0108149494,-0.1648025034,6.7577417504,35.6446512875,-1.4748153937,37.430495928,-1.63869882515,100.662905305,40.1465121175,11.67920489,12.62797451,0.257804196,2.19373060725,133.06,-0.19870081135,0.28362937105,0.09279,0.28362937105,0.2286725143,0.34394212715
2,12.75,1851.370547275,2.24225,-4.966,384.424054195,0.00422571675,-3.825801878375,-0.092325,6.9988111066,2.35957474525,-0.88362538465,31.86119490625,-3.86884386975,100.5151724725,35.4001997005,12.54455077,13.442873545,0.2424081685,2.9922713602,103.71,-0.218819939925,0.26258556735,0.1073028202,0.26258556735,0.23523613145,0.4308184076
2,13.25,1855.6712148,0.622000000000002,-1.7725,384.29713924,0.00478487915,-21.77635699,-0.1306565389,6.802754465,-11.903719474,-2.4821306749,32.35106202325,-12.67765812715,100.586092915,35.79859918975,12.03518038,11.47346514,0.2543180257,2.074112983775,69.5595,-0.2262326896,0.2615314374,0.0721,0.2615314374,0.1948246216,0.3190058586
2,13.75,1852.6118993,9.2905,-1.4885,384.1450532475,0.00528214185,-10.1169653207,-0.48628753325,7.190764677275,16.153807137,-2.187645274275,16.9876645175,-5.61068563555,100.5468337775,33.1995086675,12.382110675,11.7238326875,0.2111824267,0.39744033355,105.37,-0.334293762775,0.2453480176,0.0961325,0.2453480176,0.2228282632,0.285301663425
2,14.25,1861.09039085,8.102,-2.08275,383.648553715,0.005367391,-3.206936547375,-1.45954590645,6.87300111595,14.3402835735,-2.04913617815,29.777567262,-10.60332181925,100.5242073,32.21128394625,12.601231405,12.28073112,0.2031329869,0.290914867125,89.7575,-0.5024578058,0.28169059025,0.11517906345,0.28169059025,0.2149012417,0.1929685285
2,14.75,1849.5971203,7.083,-2.287,382.61085179,0.0043106135,-7.2550663215,-2.041675708,7.023532394775,-4.89317450525,-2.0603235035,33.86835143375,-2.876918101375,100.48956535,34.6802729765,13.5164059725,13.9853094225,0.1646355462,0.306839993175,61.27725,-0.2840181651,0.2968393587,0.113916777875,0.2968393587,0.219762063375,0.33269264575
2,15.25,1841.665837625,-0.565,-2.49275,382.4462101,0.00420965475,-3.68093501995,-0.55819608015,6.833012929,4.884449909975,-1.632436870375,12.13175730425,-5.91126929215,100.448619985,34.081034372,13.82537606,13.88316946,0.150564759375,0,43.04625,-0.1891750382,0.2457158892,0.0904,0.2457158892,0.2046491116,0.3171854906
2,15.75,1839.455145125,7.26625,-0.62705,383.886740445,0.0032839771,-5.1138326478,-0.4487639494,6.44016736,-0.4019256804,-1.8735391,38.27662321,-6.9933385958,100.43871179,29.623771714,12.5973528375,13.0861067025,0.11939635755,0.2582975174,36.064,-0.20933779525,0.2354363003,0.06691,0.2354363003,0.180150709275,0.240202716625
2,16.25,1837.3774104,8.674,-0.4547,384.3018336925,0.00220281055,-16.541969166,-0.3327255937,5.536418786725,-9.873113376,-1.540050967525,25.354575462,-9.8201699618,100.43362208,24.5523010895,12.701373485,13.4020024925,0.1086712652,0.44135182285,37.357,-0.20652538875,0.208729837225,0.0778675,0.208729837225,0.17691806,0.253279573475
