DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1
1,18.25,0.03945,-10.03875,0.256675,-0.54075,-0.7708,-0.9036,-67.5722,-12.499025,-10.948625,0.359375,31.12375,99.6575,386.120125,0.108,-81.1525,-0.2,-0.2,-0.141075,185.1325,275.4425
1,18.75,0.034,-10.53375,0.398175,-0.617125,-0.703825,-0.83955,-61.0967,-18.891125,-10.94495,0.34915,32.101275,99.66,386.46495,0.0495,-80.1525,-0.2,-0.2,0,188.4125,273.4625
1,19.25,0.037,-10.93475,0.226225,-0.4631,-0.608475,-1.313275,-62.3179,-14.502125,-10.8611,0.3427,33.33625,99.72,387.982675,0.16475,-79.2875,-0.2,-0.2,-0.0775,187.65,272.6325
1,19.75,0.0244,-11.19775,0.230625,-0.704475,-0.5176,-1.573,-62.365575,-13.216125,-10.90905,0.34375,33.44525,99.66,387.9344,0.06,-80.1975,-0.2,-0.2,0,186.77,271.5
1,20.25,0.039675,-11.42875,0.316475,-0.83625,-0.7302,-1.12325,-71.5097,-8.9015,-11.23745,0.34695,34.5615,99.66,387.7845,0.0985000000000001,-80.125,-0.2,-0.2,-0.062,186.27,269.8775
1,20.75,0.0256,-11.6625,0.258225,-0.456275,-0.80545,-1.1022,-66.5192,-6.8646,-11.33975,0.350675,35.87975,99.66,386.64125,0.12475,-79.24,-0.2,-0.2,-0.0775,185.6425,267.345
1,21.25,0.0282,-11.9605,0.231725,-1.02375,-0.681425,-1.31395,-68.951875,-10.850075,-11.413425,0.334275,37.076,99.6,386.9211,0.02,-80.4,-0.2,-0.2,-0.291,183.6025,264.1075
1,21.75,0.036,-12.17675,0.258375,-0.1451,-0.974975,-0.774525,-62.755025,-10.7796,-11.555225,0.3208,39.30375,99.6,387.112125,0.05,-79.4525,-0.2,-0.2,-0.055025,180.195,263.3125
1,22.25,0.03045,-12.35025,0.238725,-0.60555,-0.8525,-1.331,-65.297275,-6.927125,-11.7155,0.301825,38.08125,99.56,387.4155,0.0885000000000001,-79.405,-0.2,-0.2,0,180.1075,261.375
1,22.75,0.02725,-12.7955,0.30095,-0.3669,-0.644,-1.54965,-68.322025,-8.148225,-11.876925,0.286325,38.2055,99.56,387.77875,0.11375,-79.0575,-0.2,-0.2,0,181.0675,260.035
1,23.25,0.0356,-12.62325,0.2279,-0.7886,-0.39705,-1.5258,-70.665225,-16.44125,-11.94595,0.26065,36.882,99.5,388.265625,0.02,-79.4575,-0.305,-0.2,0,182.3425,259.005725
1,23.75,0.035125,-12.816,0.495375,-1.34315,-0.49985,-1.452125,-66.24475,-7.1274,-12.048575,0.24805,38.11925,99.563125,387.755275,0.02,-78.9575,-0.2525,-0.2,-0.073625,180.97,257.9025
2,0.25,0.0299,-9.84575,0.3143,-0.4729,-0.47344375,-1.26525,-61.59135,-9.519925,-9.924275,0.2895,34.8655,99.31,388.133325,0.0895,-80.315,-0.3,-0.2,-0.49,198.46,269.8725
2,0.75,0.028875,-10.04825,0.29895,-0.1372,-0.7783,-1.282,-76.3251,-8.69955,-10.00685,0.27475,36.04325,99.25555,387.717,0.08475,-80.3575,-0.3,-0.255825,-0.49,197.9675,267.8525
2,1.25,0.038975,-10.0535,0.207025,-0.674,-0.5956,-1.682,-75.6246,-8.13025,-10.139525,0.26,36.45,99.301,387.27655,0.07475,-79.7575,-0.3,-0.2,-0.49,196.125,266.36
2,1.75,0.0259,-10.2425,0.27,-0.42705,-0.75111,-1.23715,-70.35705,-14.8869,-10.2662,0.25475,36.60375,99.35545,387.2255,0.07475,-80.2675,-0.3,-0.2,-0.43875,194.125,266.74
2,2.25,0.03185,-10.63475,0.2913,-0.50825,-0.442825,-1.482225,-75.85795,-14.6769,-10.406775,0.24425,38.078,99.35545,387.211125,0.07,-80.3625,-0.3,-0.2,-0.46975,194.6725,266.37
2,2.75,0.022,-10.8735,0.2695,-1.023375,-0.54802525,-1.862575,-68.2732,-12.810125,-10.588625,0.2385,40.1795,99.30055,387.0608,0.1085,-78.83,-0.3,-0.3,-0.243775,195.22,264.93
2,3.25,0.0378,-10.9635,0.19365,-1.6128,-1.1676,-2.1782,-59.88775,-9.8567,-10.7741,0.23325,39.8095,99.255,386.73635,0.17475,-79.705,-0.3,-0.217,-0.2676,194.785,263.6
2,3.75,0.0437,-11.26075,0.1889,-0.70735,-0.5208,-1.799875,-69.12135,-8.69675,-10.86175,0.218,41.12425,99.30055,386.260025,0.15425,-79.0575,-0.3,-0.3,-0.4,192.6975,262.2475
2,4.25,0.0323,-11.76,0.10725,-0.0967,-0.548878,-1.64025,-61.98525,-10.341625,-10.888975,0.218,41.75275,99.30055,386.255,0.13475,-78.105,-0.2525,-0.2201,-0.26975,192.4075,262.425
2,4.75,0.025925,-11.714,0.14295,-0.708025,-0.5415,-1.5035,-63.899675,-10.6448,-10.978025,0.208,42.02375,99.30055,385.468875,0.12,-77.9525,-0.2,-0.3,-0.143375,192.68,261.8075
2,5.25,0.028,-11.861,0.1881,-0.53065,-0.51615,-1.79925,-61.12675,-8.50175,-11.0766,0.19325,42.609,99.301,386.23825,0.10475,-77.6525,-0.2525,-0.3,0,192.715,260.042775
2,5.75,0.026625,-11.73925,0.240475,-0.47345,-0.4476255,-2.6282,-69.427,-9.29355,-11.172375,0.1785,42.5955,99.301,386.673125,0.09,-77.1575,-0.3,-0.3,-0.0954749999999999,192.885,259.375
2,6.25,0.021875,-11.9605,0.2398,-0.52635,-0.6035,-1.3328,-63.5186,-13.0825,-11.264675,0.16375,42.7315,99.301,387.521,0.09475,-76.2,-0.2,-0.2,-0.091,194.2075,259.1625
2,6.75,0.041825,-11.894,0.215325,-0.1481,-0.480525,-1.53825,-54.265,-6.8268,-11.3388,0.149,42.89025,99.4,388.197775,0.0595,-74.595,0.1748,0,0.0135,193.8175,258.9725
2,7.25,0.053775,-11.57875,0.2578,-1.237,-0.5319,-2.4525,-47.86445,-14.1436,-11.348875,0.149,42.4375,99.4,387.741675,0.04475,-60.94325,3.1475,1.2,0.44575,193.745,260.748225
2,7.75,0.091875,-10.8965,0.32255,-1.62035,-0.83985,-3.2151,-34.6887,-7.70065,-11.349,0.16475,39.0075,99.4,386.81005,0.0695,-32.516975,11.7475,4.1,0.933075,193.38,263.35
2,8.25,0.1114,-10.0025,0.255875,-4.0431,-2.0815,-4.3914,-16.688025,-7.623,-11.276575,0.19475,37.4685,99.455,387.657475,0.05,-24.34925,21.695,7.895,1.9,194.015,270.22
2,8.75,0.126,-9.0105,0.490125,-4.91085,-1.64155,-5.1102,-4.16105,-9.7606,-11.164575,0.23475,36.08425,99.455,387.8565,0.0937500000000001,-24.02375,33.43275,12.99175,2.17,193.5625,277.3125
2,9.25,0.2139,-8.60175,0.42695,-4.97895,-1.561025,-4.5194,-3.699,-12.00705,-11.080625,0.27475,32.724275,99.45,386.81965,0.17,-30.72025,46.0875,17.34825,5.546,195.0625,283.5775
2,9.75,0.16595,-7.903,0.518,-5.783,-3.6915,-4.3369,0.998650000000001,-12.323575,-10.94625,0.2895,30.89075,99.4375,385.901375,0.20475,-20.4935,63.341,25.966,7.2765,197.7425,287.415
2,10.25,0.2185,-7.368,0.64685,-4.3012,-3.0783,-3.253625,-0.792,-4.364125,-10.765075,0.32,29.195,99.5,385.2218,0.19425,-0.946249999999993,99.3575,41.59525,8.5875,201.5975,291.9675
2,10.75,0.249,-6.7231,0.76765,-3.1044,-2.84315,-2.4072,8.3109,-6.0184,-10.48765,0.369,28.56,99.5,385.22085,0.21475,-1.54059999999999,87.4325,33.2,7.106,202.2775,295.9225
2,11.25,0.23015,-6.1866,0.869475,-4.0897,-3.3678,-2.2246,6.1322,-4.31205,-10.178675,0.40475,26.8425,99.5,386.5975,0.2195,5.79595,90.485,34.285,7.98975,203.8775,297.09
2,11.75,0.17925,-5.724025,0.8147,-3.056,-2.616725,-2.36335,-0.777949999999999,-3.403875,-9.932525,0.42475,25.73925,99.4375,386.6142,0.21425,10.668,83.665,34.557775,8.27275,205.8525,300.81
2,12.25,0.22435,-5.339775,0.7358,-2.367175,-2.10475,-1.9071,-1.73785,-2.94055,-9.68625,0.45475,25.0195,99.44,385.53775,0.21425,0.124700000000008,97.955,37.51,9.825,207.2875,302.2725
2,12.75,0.175,-4.9114,0.891125,-2.6976,-1.8979,-1.5255,5.368475,-11.21765,-9.50875,0.48425,24.18525,99.3406,386.2392,0.19475,2.87985,98.745,40.30075,9.15,207.255,304.6875
2,13.25,0.259,-5.0201,0.8667,-2.504,-1.7339,-1.645125,-3.997,-3.4982,-9.3416,0.48475,23.09025,99.24545,385.296125,0.17475,3.36902500000001,84.73,34.525,8.6125,208.06,304.8425
2,13.75,0.2604,-4.8967,0.933325,-2.842,-2.0492,-1.307,-8.0406,-5.2229,-9.132325,0.449,23.06775,99.24545,385.71065,0.20325,4.4653,97.4075,38.6225,7.815,210.5125,306.075
2,14.25,0.24835,-4.6889,1.0722,-1.7218,-1.5023,-1.116,-3.7608,-7.1696,-8.9469,0.48,22.24825,99.301,385.932275,0.1795,-1.755475,87.9425,34.90875,6.7905,210.8,307.01
2,14.75,0.237,-4.724825,0.8822,-1.31,-1.047875,-1.856075,-3.66085,-7.36915,-8.633125,0.4695,21.2715,99.301,384.5125,0.19375,-4.446375,65.090525,25.4925,7.854,209.86,306.6725
2,15.25,0.216475,-4.510225,1.0193,-1.413875,-1.52825,-1.3322,-17.4476,-7.751175,-8.3558,0.45425,21.41625,99.301,384.4815,0.1785,-3.94905,51.52975,22.91175,5.666375,206.29,303.17
2,15.75,0.1684,-4.673875,0.851375,-1.027425,-1.2044,-1.021575,-24.5084,-20.7812,-8.237225,0.429,21.7045,99.300475,383.830775,0.2,-10.8155,41.795,18.095,2.644,205.7325,302.18
2,16.25,0.1385,-4.4865,0.756875,-0.45975,-0.801125,-0.594875,-32.62175,-9.3738,-8.151,0.41,22.58525,99.35,383.851975,0.1685,-21.6675,28.29,12.699,1.59225,204.5075,299.2525
2,16.75,0.06215,-4.766725,0.5658,-0.18495,-0.20525,-0.8409,-56.0419,-6.85795,-8.105075,0.368,22.89975,99.35,384.9162,0.12475,-71.0675,12.675,5.644075,0.9,204.3625,295.525
2,17.25,0.0384,-5.07795,0.313375,-0.4014,-0.5717,-0.78575,-58.459625,-9.952,-8.117425,0.3375,25.72925,99.352975,385.142,0.15425,-75.01,3.227075,1.1,0.1,203.7175,291.535
2,17.75,0.036,-5.635325,0.199475,-0.20525,-0.3185,-0.4835,-66.13545,-17.6926,-8.11765,0.328,27.8895,99.4,385.87025,0.18,-80.7525,0,-0.1,-0.57525,203.27,289.58
2,18.25,0.037975,-6.084375,0.270175,-0.6118,-1.0161495,-0.59285,-67.7364,-21.7462,-8.113675,0.3185,29.49475,99.4475,385.980175,0.18475,-82.1625,-0.1,-0.2,-0.755,201.5975,287.29
2,18.75,0.030975,-6.5217,0.31195,-0.6412,-0.757,-0.802225,-65.4069,-15.919625,-8.149525,0.319,31.14875,99.5,385.861425,0.1795,-81.7525,-0.2,-0.204725,-0.46975,201.325,284.29
2,19.25,0.036825,-7.15525,0.376125,-0.6856,-0.5578,-1.084225,-72.0604,-22.3984,-8.195825,0.31425,31.897,99.45,386.478175,0.17475,-79.405,-0.2,-0.25915,-0.276325,201.8075,280.64
2,19.75,0.029,-7.5645,0.397375,-1.075125,-1.2495,-0.7199,-68.0262,-8.140475,-8.32015,0.3095,31.91425,99.45,386.849425,0.1695,-79.815,-0.2,-0.2,-0.3518,202.38,279.7825
2,20.25,0.040775,-7.83625,0.45785,-0.3506,-0.5668,-1.0555,-60.752925,-14.4215,-8.605575,0.30475,32.23175,99.5,386.628775,0.15475,-80.5675,-0.2,-0.2,-0.320925,203.4575,277.72
2,20.75,0.04195,-7.9125,0.481,-0.3122,-0.612275,-1.0779,-64.9512,-13.7406,-8.758725,0.2979,31.971,99.5,387.859,0.16,-79.945,-0.2,-0.2525,-0.24725,200.5975,276.8125
2,21.25,0.02895,-8.1605,0.34725,-0.0332,-0.6486985,-1.3514,-73.15,-11.69055,-8.9614,0.28375,30.56,99.5,386.85775,0.1295,-80.82,-0.2,-0.2525,-0.32325,200.445,277.23
2,21.75,0.02855,-8.37175,0.3977,-0.1706,-0.4259,-1.31275,-65.346075,-8.6312,-9.18065,0.2785,32.216,99.5,387.66955,0.1395,-82.4,-0.2,-0.3,-0.4755,200.0175,276.6125
2,22.25,0.02955,-8.5305,0.25425,-0.351875,-0.40731,-1.1654,-67.88,-9.568375,-9.3829,0.2785,31.59825,99.5,387.30955,0.13425,-81.705,-0.2,-0.253925,-0.29145,199.7,275.805
2,22.75,0.040925,-8.8655,0.239625,-0.73285,-0.546076,-1.4312,-83.47575,-16.870025,-9.5648,0.294775,34.858,99.45,386.8995,0.14475,-82.205,-0.2,-0.3,-0.462,199.1625,274.225
2,23.25,0.027475,-9.07625,0.3441,-0.6863,-0.616925,-1.301125,-68.8364,-17.050525,-9.73015,0.298425,33.94925,99.45,388.8884,0.1395,-82.02,-0.2,-0.2525,-0.45425,198.7075,273.3625
2,23.75,0.0341,-9.38,0.299225,-0.440775,-0.314325,-1.57175,-65.5924,-12.216,-9.90735,0.297125,35.19425,99.45,387.92635,0.1195,-82.355,-0.3,-0.3,-0.4765,198.5425,271.505
3,0.25,0.039825,-6.79775,0.255175,-0.18185,-0.3641,-1.641825,-71.176025,-9.70125,-9.43265,1.0858,29.46225,99.7,386.01295,0.05,-79.92,-0.3,-0.218575,0,202.26,289.5
3,0.75,0.0249,-6.960725,0.216,-0.1057,-0.179125,-1.044875,-70.928975,-10.0575,-9.70425,1.079275,30.45225,99.7,385.748275,0.05475,-79.5575,-0.3,-0.3,0,200.715,288.3825
3,1.25,0.035475,-7.021075,0.25945,-0.4397,-0.40582925,-1.3334,-63.807675,-6.3035,-9.9499,1.072225,30.555,99.6275,385.9365,0.05,-79.725,-0.3,-0.207675,0,199.3625,286.68
3,1.75,0.018925,-7.54875,0.2579,-0.15585,-0.349825,-1.428125,-63.76015,-8.3323,-10.200225,1.065225,29.82825,99.628225,385.8214,0.05,-79.28,-0.3,-0.3,0,198.3425,286.015
3,2.25,0.051675,-8.15725,0.227175,-0.0955,-0.19845,-1.64605,-58.89105,-13.262125,-10.425925,1.0577,30.24775,99.601,384.59995,0.05,-78.665,-0.3,-0.3,0,196.95,285.965
3,2.75,0.03365,-8.57325,0.10345,-0.2514,-0.2436,-1.52,-61.06825,-13.5256,-10.53415,1.057425,32.0535,99.628225,384.421025,0.05,-78.7625,-0.2,-0.21155,0,196.4225,286.0175
3,3.25,0.02885,-8.48975,0.1986,-0.22825,-0.39945,-1.46585,-64.3908,-13.4026,-10.65925,1.054,33.195,99.7,385.165025,0.04,-78.2275,-0.3,-0.217725,0,196.31,285.315
3,3.75,0.03455,-8.59875,0.344075,-0.560975,-0.53325,-1.71105,-57.8581,-21.12265,-10.76295,1.047,34.92225,99.7,385.774975,0.04475,-77.0775,-0.3,-0.3,0,195.9725,284.33
3,4.25,0.0257,-8.81475,0.25165,-0.261375,-0.309425,-1.61325,-59.9444,-18.3702,-10.858475,1.03995,37.51525,99.7,385.8633,0.04475,-76.31,-0.3,-0.2,0,195.345,283.91
3,4.75,0.0267,-8.891,0.23745,-0.408125,-0.29945,-1.2948,-54.1894,-15.565275,-10.937375,1.0329,39.0385,99.7,386.38855,0.04475,-79.1625,-0.3,-0.2151,-0.0852499999999999,195.0725,282.9425
3,5.25,0.024875,-9.342,0.27765,-0.263225,-0.289875,-0.9235,-59.52125,-12.2934,-11.09945,1.0259,40.537,99.600275,386.96495,0.04,-79.2625,-0.3,-0.2,0,195.2,281.5975
3,5.75,0.035875,-9.328,0.37535,-0.211775,-0.68015,-1.174,-53.1232,-10.0884,-11.2635,1.021375,41.40475,99.600275,387.084875,0.04,-75.9075,-0.2,-0.2,0,195.03,282.38
3,6.25,0.0301,-8.71175,0.3382,-1.53345,-0.715825,-1.6481,-50.47315,-17.423275,-11.387,1.049075,42.069,99.600275,386.7262,0.0195,-67.8665,0.8,0.245,0,194.93,283.025
3,6.75,0.07095,-8.107,0.38815,-2.784375,-1.290375,-2.8512,-35.9465,-16.54595,-11.514525,1.06105,38.6265,99.6275,385.8488,0.01,-44.98825,8.095,2.9475,0.504275,195.2025,283.97
3,7.25,0.13625,-7.53325,0.382325,-3.18,-1.0724,-3.704125,-24.8228,-12.1498,-11.521725,1.072325,34.62275,99.628225,386.1074,0.01,-16.419,20,8.2475,1.510575,196.4325,288.735
3,7.75,0.132475,-6.847025,0.366875,-5.146225,-1.604,-4.374,-9.3083,-21.8488,-11.196475,1.0875,33.033,99.6275,385.532225,0.01,-11.998,32.90575,13.1975,1.7416,198.5625,291.3575
3,8.25,0.17625,-6.04245,0.663525,-6.3402,-2.29795,-5.2288,-5.1449,-24.62475,-10.584875,1.109975,31.20925,99.628225,385.683925,0.03425,-9.83652499999999,53.02,22.4075,4.87,201.4525,295.22
3,8.75,0.22155,-5.6379,0.677175,-4.98085,-3.412775,-3.6173,-9.158,-2.0072,-9.798775,1.1524,28.85225,99.7,384.9817,0.12475,-4.212,68.045,28.28,6.879,203.8175,305.0225
3,9.25,0.214625,-5.08945,0.649675,-3.9908,-3.65425,-3.057,-2.6962,-19.4664,-9.2147,1.187575,27.57225,99.7,384.495175,0.2495,7.6275,96.4775,38.9855,6.54,207.1525,311.1725
3,9.75,0.2023,-4.9711,0.756325,-5.474475,-3.9436,-3.6341,2.2276,-11.515575,-8.237725,1.256875,26.03225,99.7,384.4135,0.26475,13.3125,110.065,42.67,6.41635,209.93,315.96
3,10.25,0.1734,-4.544375,0.94405,-3.999775,-2.7075,-2.726075,18.8303,-4.644675,-7.878775,1.26055,24.9695,99.6307,384.422575,0.28,3.923725,128.1375,52.13,8,212.49,319.285
3,10.75,0.2231,-4.21615,1.036125,-3.4578,-2.8786,-2.116875,22.572,-6.2331,-7.276175,1.31485,22.68125,99.601,384.390225,0.43,14.09725,152.5975,59.5035,6.54,215.15,320.5125
3,11.25,0.2267,-3.760775,1.1096,-3.3489,-3.0319,-1.79165,21.96235,-5.84655,-6.90915,1.39345,21.21975,99.601,384.312325,0.41425,22.76125,139.495,54.27075,8.80525,217.6825,323.81
3,11.75,0.224,-3.5891,0.9958,-3.84655,-4.8807,-1.510025,24.4528,9.2127,-6.82415,1.39735,20.413,99.53535,384.36495,0.469,17.461,146.805,58.8975,7.58625,220.5325,324.89
3,12.25,0.273425,-3.1667,1.184275,-3.0125,-2.75025,-1.486025,27.5457,-5.089,-6.749825,1.437,19.26325,99.53535,384.2304,0.5265,11.35925,144.2925,57.86575,8.969,222.4075,325.8
3,12.75,0.216,-2.8588,1.066025,-3.2645,-2.8475,-1.02225,35.445,3.6582,-6.611375,1.461475,18.60025,99.53535,384.076675,0.5395,11.5865,146.305,54.32925,8.113,226.2575,328.4675
3,13.25,0.281,-2.719875,1.08245,-2.6076,-2.3971,-1.19525,19.380625,0.855450000000001,-6.116975,1.448375,17.64325,99.5325,384.26045,0.508,18.0405,146.6325,56.89775,7.7,228.4775,328.96
