DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,1.495103148727,0.0811836584031978,1.76194907553103,-0.944681797096389,-0.744412272068537,0.0923667632233211,-5.52288793176321,0.320346199777056,0.320247327952906,431.291994755834,14.0069133382144,438.385713852472,12.7690616776816,433.850736523973,439.890569439853,12.8263546871929,435.362456986254,442.224569290254,12.4295108152702,435.718673700802,450.389430612034,11.8398827670462,439.796751556604,1.85469700822577,13.2278824690552,0.198465568503602,1.24,0.845,0.11,12.32245,12.569,12.3422,11.98005,8.5194,101.76856,89.815,1.4789,10.66,10.81,11.18,0.4,-2.53,1.2,0.49,342.8,372.5,349.8,370.8,0.18,0,0.11,-0.29,0.24,0.13,0.01,0.02,13.856,14.4005,15.607,16.3315,17.0285,18.7005,19.158,19.219,19.4755,14.398,14.993,15.937,16.559,17,17.894,18.844,19.85,20.576,13.905,14.462,15.588,16.342,17.214,17.894,18.92,19.992,20.698,13.958,14.685,15.593,16.448,17.071,17.769,18.823,20.06,20.388,14.929,15.6425,16.319,16.893,17.1295,17.893,19.056,20.231,20.814,-24.378,-18.576,-16.861,-36.39
1,5.75,1.86987378195484,0.0135261853991409,1.35013183460052,-1.76756712504895,-0.455997522922785,0.112715015321215,-10.0132042139919,0.320346199777056,0.323647216656387,430.941668648765,13.2866964072694,438.462628362755,12.4713503283241,434.189837998683,440.000794625808,12.4184988819339,435.215155961538,442.887029628918,12.2131509422565,436.374701236842,451.855374903794,11.6522559230993,438.042724195996,1.76732048319891,13.2608824584822,0.182658428073691,1.17,0.73,0.11,12.3686,12.561,12.3852,12.0481,8.62855,101.77984,91.055,1.2808,10.76,10.82,11.19,0.5,-2.36,1.3,0.6,340.2,371.7,348.7,369.9,0.18,0.01,0.11,-0.31,0.24,0.13,0.02,0.02,13.8515,14.34,15.548,16.285,17.0225,18.661,19.155,19.218,19.483,14.337,14.798,15.92,16.52,16.966,17.888,18.845,19.849,20.572,13.817,14.457,15.53,16.245,17.16,17.896,18.918,19.988,20.695,13.8575,14.541,15.408,16.374,17.042,17.7515,18.824,20.059,20.386,14.854,15.6095,16.311,16.8465,17.1305,17.8915,19.059,20.23,20.813,-23.9805,-19.381,-16.451,-39.035
1,6.25,1.69256043661811,0.192570952625463,1.56186775383215,-1.04434652183889,0.0779170864377947,0.0964970980876212,-5.83370955478755,0.320346199777056,0.357883745892824,431.529237806127,13.812355921289,438.27530735973,12.3503775220436,433.225884664964,440.624552622031,12.3048486334227,432.936358134328,442.731925094433,12.1844957595107,435.451051932203,452.478901279545,11.6389261638752,437.954312593496,1.90597177117043,13.0506654640415,0.182338478405699,1.26,0.79,0.135,11.8137,12.646,12.3827,12.0677,8.995,101.78062,91.16,1.2423,10.415,10.41,11.27,0.4,-2.435,1.2,0.51,338.1,370.3,352.1,370.2,0.18,0,0.11,-0.31,0.24,0.13,0.02,0.025,13.785,14.277,15.5475,16.2745,17.0055,18.6635,19.1465,19.2185,19.4935,14.272,14.656,15.848,16.489,16.986,17.883,18.845,19.847,20.569,13.861,14.459,15.376,16.151,17.09,17.877,18.916,19.983,20.692,13.8195,14.5215,15.3485,16.3005,17.02,17.7465,18.828,20.058,20.384,14.831,15.6145,16.2915,16.8115,17.126,17.8895,19.062,20.228,20.811,-25.592,-21.2095,-19.366,-35.49
1,6.75,1.48906231246545,0.199352979199373,1.5435729647173,-1.72960472854622,-0.490501818534898,0.101036110460312,-5.67344252129525,0.320346199777056,0.329802769328935,431.115516861953,13.5816585090899,440.795178342232,12.3289683683745,432.49595707368,441.567833105658,12.1555820690858,432.575432593992,443.198519754787,12.2451507549194,432.956661531192,449.917963453413,11.7890764370948,437.420810882759,1.96855791441688,13.3048602484652,0.1847069624306,1.25,0.85,0.14,12.1706,12.316,11.9086,12.1461,8.5364,101.81857,90.67,1.3572,10.225,10.27,10.85,0.4,-2.32,1.2,0.58,331.6,372.4,349.5,369.5,0.24,0.03,0.16,-0.23,0.24,0.135,0.03,0.03,13.677,14.1895,15.5365,16.2695,16.987,18.6695,19.145,19.2195,19.469,14.159,14.687,15.784,16.452,16.98,17.877,18.845,19.845,20.566,13.714,14.405,15.347,16.146,17.02,17.862,18.914,19.979,20.688,13.8065,14.441,15.2825,16.249,16.9905,17.7405,18.827,20.056,20.383,14.7815,15.54,16.2275,16.786,17.106,17.8865,19.065,20.229,20.81,-25.864,-22.712,-19.333,-33.67
1,7.25,1.39555659431655,0.00149058451933678,1.02785007234391,-0.900970015490444,0.484412470999406,0.114452154542591,-7.01949448021692,0.320346199777056,0.36192281298557,431.843961742651,13.3018253944579,440.880341995639,12.5282666216984,433.128379893715,440.978077616,12.4673807415909,433.473407217241,444.048814492773,12.2355644782331,435.067427585526,446.705524210479,11.9466086802045,436.530301964181,1.8221703587248,13.182961804739,0.189361062089677,1.205,0.805,0.14,12.189,12.2545,12.1136,12.30255,8.5012,101.84472,91.025,1.1398,9.8,9.85,10.72,4.1,2.505,5.1,1.365,329.55,370.85,342.8,369,12.34,10.95,11.21,6.845,1.22,1.48,2.12,1.25,13.53,14.095,15.4945,16.2695,16.98,18.668,19.163,19.229,19.534,14.1605,14.7105,15.7455,16.4215,16.9445,17.8625,18.8675,19.856,20.573,13.691,14.434,15.4115,16.142,16.981,17.851,18.9285,19.9835,20.696,13.807,14.402,15.291,16.24,16.968,17.739,18.828,20.055,20.39,14.731,15.518,16.194,16.763,17.0905,17.895,19.069,20.2485,20.838,-25.398,-20.57,-17.977,-36.575
1,7.75,1.19877337637832,-0.158571787389232,0.712412008463877,-1.3001491764648,3.59477164293227,0.112460784478268,-6.28076964357539,1.82656868129066,0.389559348460312,429.716675211743,12.4448996055449,440.867271557335,12.1798722808635,433.189487265892,441.628431318422,12.170777919701,432.495447664871,444.894531986341,12.1547977985912,433.342996296417,448.423018915124,12.0072361565618,436.026418848485,1.90630824808756,13.0534627355789,0.179051110771677,1.255,0.86,0.17,12.1055,12.318,12.23835,12.3441,9.8193,101.87039,91.905,1.1503,11.545,11.48,11.835,20.8,40.34,36.7,8.14,337.8,374.2,346.1,371.5,97.98,87.19,86.065,51.56,10.87,9.08,15.265,8.015,13.572,14.146,15.46,16.29,17.015,18.673,19.181,19.25,19.549,14.0625,14.6775,15.677,16.393,16.8675,17.8025,18.867,19.8545,20.572,13.693,14.361,15.384,16.089,16.954,17.836,18.9285,19.98,20.6945,13.7375,14.4545,15.385,16.2285,16.9215,17.728,18.8255,20.06,20.3875,14.6075,15.4985,16.0885,16.718,17.0745,17.8775,19.071,20.269,20.866,-28.9645,-23.773,-19.813,-7.95
1,8.25,1.39068324466743,-0.976642138029113,0.248532962829975,9.34528647445278,5.40408465561469,0.182739805604645,-0.026719532827605,3.33279116280427,0.450316959699812,430.46574838767,12.4996201348279,440.899686372427,12.5411798335384,430.720990360825,441.21764845197,12.6076622101329,431.12311836,443.983475788928,12.4833966813019,432.190480509852,445.652965493721,12.7745961234627,432.76652876875,2.14475803553194,13.7433837377076,0.277773069977826,1.57,1.19,0.245,13.04225,13.4095,13.10895,13.6942,13.01285,101.90456,89.57,1.6375,13.68,13.32,13.8,38.9,116.49,109.4,24.61,330.4,385.85,358.7,383.7,295.755,243.14,246.33,151.45,27.1,19.49,34,16.995,13.692,14.164,15.411,16.298,16.982,18.67,19.151,19.237,19.548,14.125,14.675,15.698,16.3475,16.841,17.789,18.8655,19.852,20.57,13.63,14.333,15.421,16.116,16.917,17.819,18.913,19.965,20.679,13.975,14.63,15.377,16.237,16.892,17.719,18.846,20.062,20.392,14.673,15.518,16.057,16.698,17.052,17.88,19.106,20.287,20.874,-24.273,-21.129,-17.247,37.765
1,8.75,-0.550568147779034,-0.968681648034669,0.226451023967964,22.9876338238381,3.12849114997015,0.260208356035054,21.186642570859,4.2410785428976,0.552606046242774,427.657938684156,12.8013611158161,437.665668847602,12.8573427372813,428.660630311538,436.41013264984,12.8808960220808,427.844765253788,437.267527983904,12.9673364709659,428.542838444444,436.293162631471,13.3882078841451,428.686513029131,2.4879236560469,14.1105423642983,0.326714233051145,2.12,1.62,0.38,13.7372,14.2735,13.73505,15.5269,14.65815,101.92453,82.43,2.60885,15.06,14.95,15.17,64.3,213.51,206.55,41.275,329.65,391.45,370.2,394.7,522.79,476.23,465.43,296.12,43.935,28.46,50.66,26.815,14.006,14.327,15.513,16.302,16.959,18.719,19.148,19.228,19.528,14.464,14.8415,15.7475,16.321,16.817,17.765,18.8645,19.85,20.5685,13.879,14.52,15.488,16.146,16.884,17.804,18.9295,19.974,20.6925,14.191,14.869,15.475,16.218,16.873,17.717,18.85,20.057,20.388,14.893,15.655,16.055,16.701,17.047,17.871,19.105,20.275,20.868,-17.724,-15.863,-13.634,103.315
1,9.25,-2.09018050873982,-0.797574995789539,-2.39035614385303,44.9329313718642,1.42399945916178,0.279462404759804,39.6675394643907,7.26082079056488,0.668110128884466,424.52012998822,14.5166210471195,431.845780071154,12.694677820637,426.545612248792,430.71887463645,12.8901613260582,425.769324641262,431.08168737346,13.011914069428,425.626717176993,432.930520556724,13.8909145519626,425.84322927805,2.90411384458491,15.2408714572381,0.364348442642667,2.63,2.08,0.455,14.4094,15.0265,14.5234,16.7875,15.7715,101.944925,77.725,3.5562,16.46,16.07,16.41,84.25,313.615,315.8,58.925,334.95,400.25,366.3,405.45,691.15,664.26,675.81,469.195,60.96,42.39,66.155,36.405,14.834,15.024,15.643,16.34,16.948,18.684,19.145,19.23,19.534,14.814,15.031,15.8495,16.3545,16.8035,17.769,18.8635,19.8475,20.5665,14.514,15.018,15.564,16.183,16.896,17.792,18.9305,19.97,20.6925,14.854,15.195,15.568,16.24,16.863,17.713,18.855,20.053,20.385,15.279,15.81,16.104,16.738,17.056,17.862,19.092,20.274,20.872,-17.994,-14.957,-12.249,179.67
1,9.75,-2.65388844370955,-0.51184019765508,-2.66795842030612,56.2442220301334,0.302812874287529,0.318098560025984,73.3841599370014,6.48188407345083,0.799907095642473,421.333926218546,14.7375248566894,427.047665758931,12.7509627486964,423.784681691244,427.026068105085,12.9581679171551,424.300029192623,427.427909019773,13.1699908535643,424.309088888889,427.439529452481,13.3276336286588,422.822479333693,3.11833028331715,16.0795413781084,0.449696434374342,2.88,2.27,0.51,15.2995,16.1415,15.8394,17.2443,17.94165,101.967485,74.46,4.7302,17.86,17.775,17.55,104.95,401.125,400.35,70.14,339.4,408.85,371.95,416,858.165,843.77,832.25,568.485,76.6,61.15,86.88,51.185,15.256,15.448,15.82,16.367,16.941,18.665,19.143,19.227,19.531,15.2295,15.359,15.9475,16.418,16.7975,17.7645,18.8625,19.8455,20.5645,15.228,15.464,15.79,16.234,16.896,17.782,18.931,19.9675,20.6915,15.378,15.464,15.804,16.305,16.855,17.709,18.859,20.049,20.381,15.537,15.985,16.179,16.764,17.071,17.856,19.0935,20.272,20.866,-10.957,-12.211,-8.537,243.24
1,10.25,-3.54919863163827,-0.330929256588966,-3.75141803550702,69.4986243029595,-0.424929328999219,0.332463001776576,109.375051061051,5.94329731146591,0.914975872970834,417.806069771858,14.9032861886775,426.453027760262,12.8263592561912,422.772616624724,426.585235691674,13.1477155214303,422.398905872414,426.571296286093,13.0599168444862,422.1768762261,426.511408523817,13.3817852740748,421.897782308571,3.52790402243721,17.8141275045615,0.500382899797216,3.07,2.435,0.545,16.2585,17.45,17.2683,18.2952,19.614,101.9729,70.195,5.95825,19.63,19.7,18.97,133.8,473.905,460.35,83.505,338.7,416.9,371.75,428.55,976.45,943.01,942.23,614.52,85.09,79.32,107.265,67.46,15.706,15.839,15.931,16.37,16.944,18.664,19.14,19.227,19.526,15.491,15.624,16.1195,16.4855,16.8045,17.7675,18.861,19.8435,20.562,16.018,16.133,16.118,16.362,16.97,17.837,18.946,19.982,20.708,15.962,15.874,16.021,16.405,16.866,17.708,18.864,20.048,20.378,15.785,16.069,16.259,16.772,17.084,17.851,19.0945,20.343,20.87,-4.26,-7.3,-3.904,289.845
1,10.75,-4.20721386078712,-0.249226241927989,-3.07030791809485,80.9061420652327,0.228394013624063,0.358739790480297,143.139326867218,4.77616796298785,1.05449140639798,416.544629617215,15.1754582637167,424.252930278272,12.6103903056667,421.096296640532,423.756339110204,12.6362126171828,420.627143263834,425.098224295839,12.7013304357039,420.438942685253,424.592572988078,12.932123480061,419.651851993597,3.35463411763503,19.1301766483487,0.578785223471774,3,2.485,0.56,17.3569,18.422,18.0557,19.2872,20.9817,101.98468,65.57,7.1136,21.67,22.39,20.63,163.9,542.745,514.7,91.585,345.8,427.1,373.15,438.4,1115.82,1077.06,1068.38,751.82,92.98,96.315,133.585,84.175,16.413,16.105,16.24,16.481,16.955,18.662,19.133,19.226,19.519,15.942,15.893,16.275,16.54,16.815,17.773,18.876,19.852,20.582,16.659,16.423,16.349,16.504,17.006,17.774,18.946,19.981,20.709,16.7655,16.379,16.1905,16.4675,16.885,17.7045,18.867,20.047,20.375,16.181,16.344,16.527,16.775,17.108,17.856,19.0955,20.2695,20.858,2.717,-3.256,-0.843,350.73
