DOY2,HR2,FC,LE,H,USTAR,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,T_BOLE_1_1_1,T_BOLE_2_1_1,T_BOLE_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,PA,PPFD_IN_1_1_1,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN_1_1_2,PPFD_IN_1_2_1,PPFD_OUT,WS,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
1,5.25,0.465,13.0625,-9.43,0.855,412.55,412.5,412.6,412.7,-8.9925,-9.13575,-9.205,-2.64,-4.155,-5.04,100.145,1.445,0.555,0,0,214.51,254.6925,-33.915,0.16,0.2175,0.3175,5.00575,-11.6125,-10.7125,-10.36325,-10.4475,-10.7125,-10.4275,-10.405,87.8,90.125,89.875,91.95,91.2,-0.26925,-0.12775,0.6425,0.96,2.1875,2.30525
1,5.75,0.495,13.915,-8.9525,0.89,412.35,412.35,412.6,412.8,-9.175,-9.29475,-9.3825,-2.635,-4.235,-5.015,100.105,1.45,0.51,0,0,216.345,253.4125,-27.85,0.17,0.2175,0.3175,4.762,-11.4125,-10.7775,-10.0575,-10.2675,-10.38,-10.12,-10.125,87.925,90.025,89.8,91.6,91.1,-0.31225,-0.15275,0.6465,0.9775,2.2035,2.305
1,6.25,0.48,11.4275,-5.985,0.855,412.25,412.3,412.4,412.55,-9.21475,-9.26975,-9.15,-2.66,-4.23,-4.995,100.0675,1.41,0.53,0,0,213.82,252.7125,-26.0675,0.17,0.2275,0.3175,5.151,-11.3925,-10.84,-10.31225,-10.2145,-10.41075,-10.1925,-10.1125,88.025,90.725,89.525,91.45,90.8,-0.281,-0.195,0.585,0.94,2.3355,2.30525
1,6.75,0.49,12.6125,-6.115,0.91,412.05,412.1,412.25,412.35,-9.583,-9.57,-9.345,-2.685,-4.385,-4.98,100.0475,1.38,0.5,0,0,209.805,252.0975,-26.7375,0.17,0.25,0.37,5.19,-11.625,-11.15,-10.18725,-10.13975,-10.28625,-10.071,-9.99225,89.6,90.85,90.15,92.025,91.125,-0.27625,-0.12925,0.5625,0.89,2.2965,2.3125
1,7.25,0.48,11.72,-3.8675,0.89,412.3,412.35,412.25,412.775,-9.73675,-9.9,-9.7225,-2.695,-4.435,-5,100.02,1.375,0.495,0,0,209.265,251.5,-20.405,0.17,0.2175,0.34,5.285,-12.033,-11.335,-10.46625,-10.41075,-10.5435,-10.25675,-10.1395,89.775,90.8,89.625,91.8,90.85,-0.2335,-0.20025,0.645,0.9625,2.245,2.26
1,7.75,0.485,11.55,-3.6675,0.9,412.25,412.225,412.2,412.85,-9.71325,-9.728,-9.80425,-2.69,-4.495,-5.12,100.0275,1.92,1.02,0,0,220.215,250.935,-26.4375,1.865,0.25,0.41,5.401,-12.034,-11.4925,-10.45925,-10.3865,-10.5545,-10.332,-10.25,88.175,90.9,90.35,92.425,91.4,-0.3835,-0.18,0.71,0.92,2.20225,2.2475
1,8.25,0.505,11.92,-3.9925,0.9075,412.025,412.025,412.125,412.3,-10.08425,-10.194,-10.17625,-2.695,-4.59,-5.255,100.065,23.115,19.15,14.32,3.5525,222.1575,251.6325,-19.0575,34.82,0.465,3.22,5.36,-11.86625,-11.66075,-10.47125,-10.39225,-10.56825,-10.32925,-10.2545,87.5,90.625,90.125,92.625,91.2,-0.36525,-0.1525,0.6575,0.9,2.20625,2.3135
1,8.75,0.5125,14.29,6.5475,0.865,412.175,412.15,412.2,412.4,-10.28475,-10.36,-10.36625,-2.735,-4.66,-5.35,100.0825,91.7,62.97,69.295,20.395,223.1975,252.5525,8.27,113.8975,1.195,11.095,4.9625,-11.9145,-11.66525,-10.31625,-10.2435,-10.50575,-10.256,-10.15725,86.775,90.25,90.775,92.9,91.375,-0.1795,-0.0595,0.50775,0.9325,2.1965,2.2375
1,9.25,0.5225,17.06,24.635,0.9525,412.65,412.475,412.55,412.65,-10.23,-10.41775,-10.3,-2.74,-4.68,-5.365,100.1125,201.915,103.08,140.245,33.575,228.6525,254.235,38.5625,253.345,1.965,19.2175,5.531,-12.17,-11.8305,-10.403,-10.31475,-10.4995,-10.22125,-10.1645,86.4,90.4,90.6,92.825,91.725,-0.1945,-0.06125,0.60125,0.9225,2.2955,2.3285
1,9.75,0.53,21.51,51.4825,0.965,412.625,412.6,412.375,412.75,-10.055,-10.4475,-10.155,-2.785,-4.68,-5.365,100.1575,319.005,143.63,206.64,41.5375,221.5575,256.78,87.2475,381.6225,2.735,29.2675,5.42,-12.04725,-11.505,-9.9785,-9.96,-10.289,-10.01925,-9.978,85.45,90.925,91.05,93.1,92.675,-0.2445,-0.163,0.768,0.96125,2.278,2.312
1,10.25,0.54,33.755,84.61,1.055,412.725,411.975,412,412.55,-9.82,-9.89225,-9.96,-2.79,-4.81,-5.57,100.18,425.705,194.7,268.0725,47.6175,214.0775,259.1475,133.595,502.175,3.305,37.765,5.8195,-11.79725,-11.0885,-9.69275,-9.59275,-9.855,-9.64225,-9.5975,85.2,90.475,89.475,92.125,91.8205,-0.258,-0.062,0.7425,0.985,2.25325,2.3245
1,10.75,0.5375,39.835,115.5825,1.0425,412.425,412.425,412.3,413.375,-9.68,-9.839,-9.81,-2.8,-4.86,-5.57,100.1275,522.665,231.68,319.5075,53.425,210.135,262.38,184.435,610.0625,3.8225,51.1025,6.175,-11.29175,-10.3875,-9.59125,-9.45575,-9.64675,-9.438,-9.379,84.7,90.27725,89.625,91.927,91.187,-0.1275,-0.11825,0.59,1.01125,2.24275,2.3695
1,11.25,0.505,41.445,124.8175,0.9825,412.95,412.95,412.975,413.9,-9.43,-9.712,-9.6,-2.83,-4.74,-5.54,100.0475,591.925,209.975,370.9075,58.4,216.7525,264.9425,225.835,709.2175,4.5,55.5425,5.519,-10.955,-9.5575,-9.1575,-8.9325,-9.318,-9.12175,-9.06475,83.1,87.525,89,90.8,90.025,-0.21525,-0.16875,0.6625,0.99625,2.31575,2.37025
1,11.75,0.565,41.6,168.1475,0.945,413.8,413.8,413.8,413.9,-9.15,-9.3525,-9.34,-2.87,-4.79,-5.35,100.0125,661.32,223.555,394.4225,61.905,225.7175,273.795,252.715,767.255,4.9075,55.77,5.4485,-10.2875,-9.0975,-8.73525,-8.573,-8.82075,-8.62575,-8.60575,82.075,86.54425,87.875,89.65,89.4,-0.16775,-0.13825,0.75,0.98875,2.2525,2.325
1,12.25,0.55,45.2525,149.995,1,413.5,413.2,413.6,413.5,-8.82,-9.733,-9.04,-2.91,-4.84,-5.34,100.01,699.12,256.64,422.11,63.82,226.98,275.3,258.69,818.95,5.08,60.44,5.6,-9.88,-8.4275,-8.2725,-7.93275,-8.48875,-8.313,-8.2595,79.05,84.375,87.625,89.7,89.15,-0.18,-0.078,0.65,1.04,2.26,2.183
1,12.75,0.5525,45.8575,163.17,0.9,413.025,412.95,412.875,413.125,-8.435,-8.95825,-8.5075,-2.955,-4.945,-5.35,99.875,720.705,293.63,431.82,64.65,232.5525,277.6225,266.89,836.88,6.3625,68.595,5.94275,-9.68,-8.46,-7.89925,-7.70325,-8.27675,-8.10575,-8.0555,77.425,84.3,86.675,87.6,88.4,-0.23025,-0.0475,0.715,1.085,2.23875,2.2965
1,13.25,0.5575,46.2625,165.305,1.0025,412.6,412.7,412.8,412.8,-8.49,-9.145,-8.61,-2.96,-5.02,-5.455,99.8875,724.585,280.53,424.19,66.4675,236.255,278.6125,268.12,838.185,6.0775,70.905,5.9645,-9.1925,-8.035,-7.868,-7.54875,-8.09,-7.97325,-7.968,76.9,83.95,85.9,87.775,88.375,-0.175,-0.06425,0.6825,1.015,2.30225,2.321
1,13.75,0.545,46.205,140.7425,0.915,412.8,412.8,412.9,413.1,-8.26,-8.655,-8.49,-2.955,-4.985,-5.47,99.8775,694.095,245.99,394.5675,61.8625,241.01,277.12,241.025,779.085,5.1825,68.625,5.676,-8.8275,-7.9125,-7.83425,-7.34425,-7.9535,-7.79,-7.7945,76.15,84.175,84.8,87.875,88.55,-0.2145,-0.0575,0.69175,0.932,2.18,2.23275
1,14.25,0.535,43.9,117.915,0.915,412.8,412.7,412.9,413,-8.099,-8.485,-8.4175,-2.95,-5.01,-5.47,99.8775,602.32,205.675,346.345,57.72,240.0025,276.6225,201.9925,689.855,4.9675,61.3275,5.8185,-8.6475,-7.805,-7.51375,-6.8895,-7.64275,-7.526,-7.584,77.325,84.95,84.975,88.45,88.2,-0.1925,-0.01875,0.6475,0.9625,2.27,2.32225
1,14.75,0.525,41.8875,99.0025,0.935,412.8,412.8,412.9,413,-7.841,-8.2,-7.98975,-2.925,-4.975,-5.41,99.84,529.75,165.65,313.245,51.835,233.965,273.825,172.43,615.59,3.945,50.315,5.502,-8.5225,-7.55125,-7.311,-6.79525,-7.484,-7.35525,-7.50925,77.15,84.15,85.05,88.3,88.275,-0.202,-0.06,0.742,1.02,2.2495,2.2755
1,15.25,0.5225,35.66,61.79,0.89,412.8,412.7,413,413.1,-7.66,-7.889,-8.18,-2.91,-4.98,-5.415,99.855,403.38,135.52,242.61,43.265,230.495,273.1,100.475,472,2.94,40.145,5.381,-8.625,-7.856,-7.44275,-7.00325,-7.6075,-7.5225,-7.5725,76.9,83.625,86.725,89.3,88.5,-0.135,-0.107,0.7,1.065,2.2145,2.3665
1,15.75,0.5375,30.6775,33.6175,0.84,412.9,412.8,412.9,413.1,-7.51,-7.78,-7.83,-2.895,-4.955,-5.435,99.87,279.18,89.8,181.335,36.945,238.495,271.145,57.13,340.95,1.995,29.86,5.606,-8.72725,-7.896,-8.0825,-7.66775,-8.29,-8.075,-8,78.075,83.175,86.05,88.625,87.325,-0.164,0.025,0.6805,0.97,2.215,2.316
1,16.25,0.53,24.09,10.7875,0.9025,412.9,412.9,413,413.125,-7.444,-7.592,-7.77425,-2.87,-4.92,-5.405,99.92,164.77,67.63,121.565,31.105,236.475,270.135,19.27,217.135,1.295,20.135,5.20575,-8.895,-7.9335,-8.245,-8.1375,-8.665,-8.4775,-8.4625,78.7,83.45,85.025,88.2,87.3,-0.175,-0.0785,0.7125,1.0185,2.254,2.2945
1,16.75,0.4975,14.6775,-2.3875,0.78,412.925,412.825,413.025,413.125,-7.315,-7.254,-7.40825,-2.86,-4.895,-5.37,99.935,54.33,36.53,45.77,14.14,236.405,268.555,-9.92,81.41,0.655,7.59,5.06,-9.095,-8.377,-8.588,-8.595,-8.99975,-8.77675,-8.7415,80.525,84.65,85.45,88.725,87.8,-0.185,0.0115,0.71,1.005,2.325,2.312
1,17.25,0.4925,12.2125,-8.725,0.825,412.75,412.75,412.9,413.1,-7.16,-7.115,-7.275,-2.88,-4.83,-5.335,99.995,6.26,5.73,2.99,0.695,238.9,266.935,-21.92,12.695,0.28,1.22,4.70575,-9.4375,-8.69375,-9.09925,-9.144,-9.35325,-9.09975,-9.05675,81.65,85.925,87.325,89.6,88.55,-0.129,-0.05,0.824,1,2.2295,2.3215
1,17.75,0.5225,11.7325,-8.485,0.905,412.9,412.75,412.95,413.25,-7.048,-7.029,-7.1325,-2.91,-4.825,-5.305,100.075,1.46,0.63,0,0,235.215,266.68,-23.21,0.21,0.225,0.34,4.973,-9.8475,-9.0875,-9.395,-9.364,-9.57375,-9.2975,-9.24675,82.175,86.15,87.575,90,89.025,-0.23,0.005,0.725,0.985,2.297,2.3515
1,18.25,0.525,10.215,-5.175,0.855,412.95,412.95,413,413.15,-7.3,-7.139,-7.26,-2.91,-4.82,-5.275,100.12,1.43,0.59,0,0,239.17,266.325,-20.535,0.165,0.2,0.315,5.11325,-9.9975,-9.28,-9.615,-9.49725,-9.71575,-9.44675,-9.396,82.25,86.175,87.85,90.1,89.3,-0.157,-0.025,0.7,1.025,2.362,2.351
1,18.75,0.5075,11.185,-4.545,0.84,413.15,413.05,413.1,413.35,-7.29,-7.3195,-7.335,-2.915,-4.85,-5.21,100.13,1.44,0.6,0,0,237.42,265.275,-20.72,0.16,0.22,0.315,5,-10.0725,-9.3325,-9.57625,-9.50175,-9.69025,-9.4735,-9.40225,81.775,86.8,87.3,89.55,89.475,-0.141,0.015,0.672,0.9385,2.19,2.2845
1,19.25,0.5125,10.79,-5.2575,0.86,413.1,412.9,413.1,413.15,-7.27,-7.3885,-7.00325,-2.91,-4.855,-5.16,100.165,1.41,0.57,0,0,232.055,265.415,-22.76,0.165,0.215,0.35,5.007,-10.1245,-9.47,-9.72,-9.80425,-9.98475,-9.76525,-9.686,81.825,87.05,87.85,90.55,90.4,-0.2765,-0.04,0.6975,1.04,2.2035,2.2585
1,19.75,0.505,10.59,-5.6375,0.785,412.85,412.7,412.95,413.1,-7.26,-7.4765,-7.535,-2.905,-4.805,-5.115,100.18,1.41,0.54,0,0,237.885,264.775,-17.455,0.165,0.21,0.345,5.444,-10.19525,-9.55075,-9.565,-9.7025,-10.02425,-9.803,-9.72625,82.125,87.25,87.975,90.45,89.35,-0.2765,-0.035,0.68,0.955,2.22,2.379
1,20.25,0.4975,9.4375,-4.935,0.81,412.85,412.9,412.85,412.95,-7.28,-7.5635,-7.66,-2.91,-4.725,-5.06,100.1925,1.455,0.575,0,0,237.42,265.1275,-17.5325,0.1525,0.22,0.32,5.481,-10.2515,-9.4575,-9.59,-9.8575,-10.1825,-9.9575,-9.915,82.35,87.825,87.65,90.25,89.225,-0.105,-0.0175,0.64925,0.9775,2.24875,2.31625
1,20.75,0.495,11.62,-7.2525,0.8275,412.7,413.15,413,413,-7.3465,-8.229,-8.32,-2.915,-4.69,-4.99,100.185,1.39,0.54,0,0,234.795,264.45,-19.995,0.1375,0.21,0.31,5.37,-10.193,-9.54325,-10.0225,-10.111,-10.28475,-10.0605,-9.98475,84.2,88.375,89.3,91.35,90.225,-0.215,-0.07775,0.726,0.9825,2.1675,2.32125
1,21.25,0.5,11.39,-6.41,0.86,412.7,413.3,413.05,413,-7.535,-8.639,-8.59,-2.88,-4.615,-4.945,100.185,1.51,0.72,0,0,227.74,263.99,-18.8,0.145,0.19,0.29,5.21575,-10.3125,-9.596,-9.6375,-9.68,-9.77625,-9.53525,-9.47575,84.45,88.85,89.45,91.975,90.9,-0.24,-0.03,0.73,0.96,2.2795,2.3945
1,21.75,0.495,11.635,-7.21,0.92,412.65,412.85,412.7,412.8,-7.495,-8.956,-8.89,-2.875,-4.52,-4.96,100.22,1.47,0.64,0,0,222.92,264.15,-22.31,0.165,0.225,0.34,5.599,-10.5775,-9.6275,-10.0275,-10.05,-10.08,-9.81,-9.7325,84.075,88.925,89.7,92.275,91.25,-0.201,-0.01,0.74,1.0235,2.3215,2.305
1,22.25,0.475,11.34,-8.8225,0.9075,412.6,412.55,412.65,412.8,-7.565,-8.332,-8.427,-2.875,-4.455,-4.965,100.225,1.52,0.65,0,0,223.34,263.815,-22.47,0.14,0.23,0.315,5.085,-10.735,-9.7575,-10.2575,-10.225,-10.44575,-10.175,-10.085,86.025,88.3,89.625,91.725,91,-0.189,-0.017,0.71,0.9915,2.219,2.374
1,22.75,0.475,10.61,-5.5625,0.8025,412.275,412.725,412.45,412.5,-7.71,-8.45525,-8.54925,-2.855,-4.405,-4.955,100.225,1.5,0.67,0,0,216.955,262.055,-29.5,0.14,0.21,0.33,5.397,-11.004,-10.39525,-10.6565,-10.62,-10.68075,-10.40675,-10.3095,86.75,89.225,89.5,92.025,90.875,-0.211,-0.082,0.7425,0.99,2.33,2.35
1,23.25,0.4725,11.52,-9.31,0.8375,412.375,412.95,412.75,412.75,-7.91,-9.114,-8.64175,-2.825,-4.365,-4.975,100.195,1.47,0.61,0,0,216.375,262.265,-27.82,0.125,0.21,0.31,5.0635,-11.19425,-10.445,-10.666,-10.58025,-10.76125,-10.5355,-10.44975,86.725,89.225,89.725,92.2,90.95,-0.1805,-0.0255,0.715,0.985,2.268,2.357
1,23.75,0.49,10.9025,-8.08,0.81,412.6,412.8,413,412.9,-8.14,-9.22125,-8.8795,-2.825,-4.335,-4.99,100.22,1.5,0.62,0,0,214.245,262.67,-27.865,0.175,0.21,0.35,5.0815,-11.27575,-10.3305,-10.605,-10.51725,-10.70125,-10.47675,-10.392,87.025,89.475,89.7,91.675,90.75,-0.2,-0.1,0.756,1.025,2.309,2.376
2,0.25,0.4,5.6975,-9.2325,0.67,411.65,411.6,411.75,411.85,-3.905,-3.8535,-3.987,-1.575,-2.0175,-2.165,100.2025,0.875,0.07,0,0,259.8125,283.3825,-16.8675,0,0.1875,0.335,4.315,-6.8825,-7.102,-6.27975,-6.56975,-6.80275,-6.57675,-6.6375,86.5,90.225,89.775,91.525,90.525,0.41775,0.3675,0.895,0.70675,1.5,1.58075
2,0.75,0.41,4.8725,-8.675,0.65,411.6,411.55,411.75,411.75,-4.1755,-4.12575,-4.2575,-1.5675,-2.0175,-2.1575,100.175,0.9,0.075,0,0,262.6125,283.7925,-13.4125,0,0.205,0.335,3.71875,-7.5075,-7.00175,-6.4185,-6.3885,-6.75525,-6.5455,-6.608,86.575,89.3,89.7,92.05,91.35,0.38,0.375,1,0.696,1.48,1.5565
2,1.25,0.41,5.75,-6.0725,0.62,411.7,411.6,411.8,411.95,-4.3805,-4.33325,-4.46325,-1.575,-2.01,-2.17,100.165,0.875,0.05,0,0,263.2425,284.4525,-17.8325,0,0.1875,0.35,3.831,-7.48,-6.9595,-6.5655,-6.54675,-7.1355,-6.9085,-6.8795,86.475,90.15,90.6,92.6,91.15,0.30725,0.2925,0.96,0.6565,1.49,1.55925
2,1.75,0.4325,5.04,-3.68,0.695,411.1,411.05,411.15,411.35,-4.71525,-4.67225,-4.79875,-1.57,-1.99,-2.18,100.23,0.8,0,0,0,258.59,276.96,-29.39,0,0.18,0.35,3.69,-7.875,-7.3775,-6.84725,-6.88675,-7.1,-6.966,-6.9895,87.6,90.3,90.45,92.475,91.075,0.295,0.36,1.13,0.72,1.473,1.54
2,2.25,0.42,6.13,-5.58,0.67,410.95,410.95,411.075,411.3,-5.03725,-4.99675,-5.121,-1.5575,-1.9875,-2.2025,100.265,0.9,0.095,0,0,249.2375,276.4325,-32.615,0,0.1675,0.325,4.064,-7.8775,-7.4675,-7.1885,-7.1485,-7.23225,-7.05275,-7.03725,87.45,90.45,90.675,92.375,91.775,0.335,0.395,1.095,0.6925,1.477,1.50075
2,2.75,0.405,4.7775,-3.2275,0.6775,411.2,411.175,411.3,411.475,-5.2475,-5.209,-5.3315,-1.5625,-2.0375,-2.225,100.28,0.82,0,0,0,241.2175,276.1475,-26.0075,0,0.16,0.37,3.545,-7.84,-7.545,-7.2265,-7.485,-7.605,-7.37,-7.3825,88.75,91.375,90.5,92.4,92.05,0.359,0.24,1.045,0.68475,1.4485,1.55075
2,3.25,0.4125,5.31,-3.2225,0.62,411.4,411.375,411.45,411.65,-5.15625,-5.11675,-5.2405,-1.545,-2.1,-2.2325,100.2575,0.73,0,0,0,241.615,276.3575,-23.695,0,0.19,0.32,3.5865,-7.98425,-7.4405,-7.2775,-7.7575,-7.99,-7.6975,-7.6825,88.45,90.775,90.675,93.025,92.325,0.365,0.305,1.1175,0.65,1.5005,1.52475
2,3.75,0.4025,4.9175,-3.36,0.5975,411.375,411.3,411.45,411.65,-5.05,-5.0095,-5.1335,-1.535,-2.1275,-2.205,100.23,0.81,0,0,0,254.825,277.02,-15.8925,0,0.1825,0.35,3.281,-8.08175,-7.41,-7.4495,-7.69,-8.0475,-7.755,-7.7275,88.55,91.425,90.5,92.5,91.825,0.525,0.3425,1.0175,0.6825,1.4525,1.5125
2,4.25,0.4175,5.0275,-3.32,0.62,411.325,411.4,411.425,411.55,-4.84525,-4.803,-4.929,-1.52,-2.1675,-2.2325,100.22,0.82,0,0,0,259.04,277.31,-14.395,0,0.17,0.345,3.43,-7.8325,-7.32,-7.30175,-7.45,-7.9175,-7.6925,-7.675,88,89.85,90.325,92.175,92.025,0.3405,0.335,1.115,0.665,1.49,1.5255
2,4.75,0.4275,4.8925,-1.2975,0.685,411.6,411.5,411.7,411.9,-4.78975,-4.747,-4.8735,-1.4975,-2.255,-2.275,100.18,0.8,0,0,0,255.05,279.085,-17.655,0,0.17,0.33,4.0585,-7.747,-7.485,-7.18,-7.6025,-7.78,-7.5525,-7.5475,87.625,90.875,90,91.875,91.525,0.45,0.28,1.03,0.705,1.4495,1.535
2,5.25,0.41,5.55,-1.45,0.655,411.725,411.725,411.825,411.775,-4.83475,-4.79275,-4.9185,-1.55,-2.2725,-2.39,100.17,0.83,0.01,0,0,262.065,280.13,-17.21,0,0.14,0.345,3.89,-7.81975,-7.43,-6.9745,-7.1175,-7.7,-7.475,-7.4625,87.85,90.8,90.15,92.3,91.4,0.37,0.26,0.945,0.701,1.478,1.5505
2,5.75,0.43,5.8,-1.975,0.69,411.35,411.4,411.5,411.625,-4.75425,-4.711,-4.837,-1.5625,-2.3125,-2.4325,100.15,0.88,0.02,0,0,262.01,280.53,-13.24,0,0.21,0.35,4.0425,-8.04425,-7.7825,-6.979,-6.971,-7.405,-7.2325,-7.2575,89.225,91.125,90.525,92.825,91.7,0.25,0.35,1.06,0.77,1.51,1.47
2,6.25,0.43,6.3,-0.21,0.75,411.4,411.4,411.525,411.7,-5.1405,-5.1005,-5.224,-1.635,-2.315,-2.4675,100.11,0.92,0.08,0,0,259.47,278.99,-10.97,0,0.18,0.35,4.25,-8.45225,-7.7625,-7.095,-7.1825,-7.375,-7.1725,-7.15,89.175,91.925,90.85,92.975,92.3,0.48,0.38,1,0.69,1.508,1.52
2,6.75,0.43,7.17,-0.36,0.7225,411.375,411.35,411.525,411.625,-5.532,-5.4965,-5.6165,-1.645,-2.335,-2.5725,100.08,0.96,0.12,0,0,265.23,278.7,-10.49,0,0.22,0.37,4.3655,-8.465,-8.1515,-6.9725,-7.05875,-7.5,-7.27,-7.2325,90.1,92.125,91.775,93.775,92.675,0.25,0.3,0.93,0.76,1.5,1.49
2,7.25,0.415,8.1,-2.24,0.8025,411.425,411.35,411.475,411.65,-5.657,-5.62325,-5.7415,-1.645,-2.3575,-2.6775,100.05,6.3,5.16,0,0,267.08,283.02,-8.21,0,0.33,0.5,4.23,-8.3625,-8.11,-6.73525,-7.1,-7.285,-7.1045,-7.06675,88.95,91.45,92.075,93.425,92.075,0.19,0.29,0.99,0.706,1.48,1.52
2,7.75,0.405,8.29,1.43,0.79,411.4,411.3,411.475,411.65,-5.651,-5.61725,-5.7355,-1.66,-2.39,-2.7025,100.06,39.74,36.04,22.09,4.05,266.33,279.75,-2.05,53.32,1.4,3.52,4.1555,-8.21875,-8.0485,-6.4075,-6.56025,-7.0325,-6.8395,-6.85325,86.925,90.725,91.675,93.05,92.125,0.3,0.26,1.09,0.75,1.47,1.49
