DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA_1_1_1,CO2,VPD_1_1_1,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
1,11.75,0.2345,0.27325,2.625,-1.1295,99.48,21.47575,0.86575,0.6315,1.221,44.721,94.05025,358.3545,1.72,161.32,709.83,422.00075,79.98925,75.14375,244.38175,341.985,6.263
1,12.25,0.252,0.987,2.5675,-1.268,102.18525,21.765,1.64,0.627,1.23,41.75,94.001,358.5815,1.9,181.861,765.631,463.941,83.616,79.288,245.687,346.441,6.105
1,12.75,0.2505,1.797,2.60325,-1.237,108.3795,20.59175,2.877,0.843,1.214,38.82,93.956,357.462,2.41,186.73,740.78,467.43,85.53525,81.618,250.597,352.379,6.1235
1,13.25,0.263,2.237,2.5035,-1.1865,114.9725,20.5565,5.176,0.848,1.234,38.14025,93.914,357.054,2.3925,164.86,707.9,437.541,82.053,75.089,252.766,353.477,6.07625
1,13.75,0.24425,2.389,2.5245,-1.2215,105.1535,20.1955,8.237,0.911,1.31,35.9525,93.885,356.68725,3.0975,161.01,711.841,420.8,74.7925,71.19625,254.737,358.612,6.0715
1,14.25,0.251,2.699,2.6235,-1.012,94.762,19.13225,9.397,1.143,1.364,34.55825,93.88,356.5395,2.585,133.24,620.35,380.78,68.17,69.982,256.068,357.962,5.868
1,14.75,0.232,2.987,2.73075,-0.9125,71.601,15.4835,8.533,1.332,1.388,33.6155,93.885,356.3245,3.115,102.151,532.321,321.441,67.36,60.47575,257.247,353.376,5.79025
1,15.25,0.2265,3.165,2.5115,-0.68475,57.526,14.19175,6.466,1.452,1.383,33.4355,93.888,356.258,3.31,84.665,457.88,293.03,63.67725,56.721,255.258,356.149,5.81375
1,15.75,0.22775,3.422,2.446,-0.5385,36.9755,10.422,4.542,1.63,1.379,33.1705,93.898,356.071,3.555,37.69,329.721,219.92,48.8945,43.8245,254.107,348.262,5.74775
1,16.25,0.216,3.567,2.497,-0.42975,12.1995,6.406,2.307,1.649,1.426,33.3225,93.926,355.78225,3.165,2.768,200.76,128.721,28.54,28.88,254.363,342.859,5.654
1,16.75,0.1875,3.392,2.407,-0.231,-12.014,2.368,-1.163,1.603,1.496,35.01575,93.928,356.287,2.855,-32.079,113.02,64.214,15.318,15.087,252.695,332.148,5.691
1,17.25,0.131,2.491,1.848,-0.74675,-29.165,-0.508,-4.237,1.517,1.572,38.275,93.96,357.114,2.365,-56.144,32.125,15.995,4.029,5.28,250.956,322.665,5.766
1,17.75,0.102,1.553,1.569,-0.0605,-38.243,-0.688,-8.239,1.364,1.632,41.606,93.959,358.00775,1.8225,-62.036,1.236,-1.481,0,0.881,247.942,315.75,5.885
1,18.25,0.0835,0.5465,1.589,-0.29,-42.644,-0.524,-11.04275,1.3405,1.68725,45.07,93.98475,358.60875,1.45,-60.02325,-0.307,-2.4875,-0.1165,0.705,244.139,312.79225,6.063
1,18.75,0.104,-0.79025,1.682,-0.117,-34.142,-0.542,-11.977,1.26,1.71925,48.451,94.00175,359.82,1.27,-58.56725,-0.30725,-2.39275,-0.24225,0.70475,245.2645,309.55075,6.0185
1,19.25,0.095,-1.1005,1.731,-0.21925,-38.34125,-0.776,-13.2935,1.187,1.732,51.89775,94.015,359.5285,1.065,-57.95475,-0.3055,-2.13125,-0.23025,0.90325,243.2395,308.24525,5.964
1,19.75,0.094,-1.33975,1.688,-0.21925,-34.419,-0.966,-13.784,1.116,1.726,54.41025,94.03925,359.8135,0.89,-58.16525,-0.394,-2.23525,-0.22475,0.8225,241.04475,306.533,5.939
1,20.25,0.08525,-1.6965,1.804,-0.41,-35.69825,-0.497,-14.80025,1.039,1.691,55.7925,94.009,359.85325,0.6825,-57.7935,-0.45175,-1.955,-0.28175,1.12425,239.43675,303.769,6.002
1,20.75,0.0845,-2.258,1.965,-0.329,-36.974,-1.01575,-14.57325,0.9835,1.66175,59.0905,93.9965,359.927,0.67,-56.81325,-0.359,-2.08075,-0.359,0.998,237.136,303.97375,6.0145
1,21.25,0.09325,-2.50725,1.92,-0.1115,-43.55675,-1.518,-14.58925,0.9285,1.629,58.04275,93.9935,358.94475,0.6675,-56.665,-0.34,-1.904,-0.17,1.102,238.967,301.778,5.96975
1,21.75,0.1,-2.96375,1.737,-0.111,-31.5115,-1.037,-14.87775,0.88825,1.60525,61.8505,94.005,358.682,0.62,-55.39925,-0.29825,-1.82,-0.14825,1.022,239.31025,301.13625,5.965
1,22.25,0.1015,-3.21825,1.491,-0.202,-31.879,-1.16675,-14.41925,0.849,1.5805,65.6255,94.01475,358.69475,0.545,-55.45975,-0.441,-1.97,-0.16725,0.931,238.5185,298.6365,6.063
1,22.75,0.0755,-3.39025,1.634,-0.26275,-36.47,-1.056,-14.8655,0.824,1.5635,64.731,94.019,358.5015,0.43,-55.6335,-0.42925,-1.86325,-0.241,0.96275,238.545,296.91275,5.91
1,23.25,0.09375,-3.69275,1.553,-0.155,-42.336,-1.2745,-15.093,0.80475,1.54875,66.13,93.98575,358.144,0.51,-56.77075,-0.56775,-1.817,-0.22925,0.95925,237.6225,296.5135,6.037
1,23.75,0.099,-3.4595,1.766,-0.741,-40.722,-0.456,-15.097,0.796,1.53725,64.995,93.985,358.41975,0.4975,-56.64225,-0.45875,-1.861,-0.265,0.80075,235.76425,296.85825,5.858
2,0.25,0.11625,-3.00275,1.5815,-0.212,-29.1535,-0.3715,-14.79475,0.91125,1.5575,69.121,93.8725,364.90975,0.19,-55.853,-0.04525,-1.93875,-0.10425,0.38725,239.2745,302.52325,6.772
2,0.75,0.11,-3.2145,1.72675,-0.318,-24.953,0.18975,-15.161,0.875,1.5265,70.826,93.87075,364.92325,0.1325,-55.5875,-0.073,-1.916,-0.0575,0.3045,238.8625,302.47775,6.754
2,1.25,0.118,-3.3,1.8085,-0.242,-28.663,-0.373,-15.29725,0.85125,1.48575,70.65025,93.84325,365.2235,0.0675,-55.72275,-0.037,-1.8055,-0.08325,0.3095,235.31225,302.248,6.742
2,1.75,0.116,-3.68975,1.965,-0.061,-29.6865,-1.27425,-14.9385,0.83225,1.47375,70.10025,93.8765,365.17425,0.025,-55.462,-0.0535,-1.7575,-0.09125,0.31775,235.367,302.3235,6.582
2,2.25,0.12875,-4.037,1.75825,-0.185,-33.274,-1.2435,-15.10625,0.81825,1.438,70.60025,93.8555,365.0775,0.0725,-55.74175,-0.0575,-1.8935,-0.10675,0.3415,235.89925,302.52275,6.6645
2,2.75,0.106,-3.99,1.699,-0.61275,-27.52775,-0.4395,-14.69325,0.8215,1.42,73.75,93.86075,365.2615,0.0725,-54.663,-0.02925,-1.918,-0.20125,0.312,235.99925,302.4895,6.586
2,3.25,0.116,-4.133,1.732,-0.11725,-27.536,-0.595,-14.5905,0.81625,1.39425,74.55,93.84925,365.58175,0.1175,-54.04825,-0.034,-1.8585,-0.139,0.3495,232.65325,302.516,6.717
2,3.75,0.13125,-4.1245,1.907,-0.1135,-31.456,-0.728,-14.7675,0.80475,1.36475,73.87525,93.838,365.58825,0.125,-54.82325,-0.01875,-1.83475,-0.086,0.31575,231.05725,303.18825,6.616
2,4.25,0.13875,-4.088,1.811,-0.1255,-30.963,-1.117,-15.00825,0.7835,1.339,74.225,93.82625,363.997,0.1125,-54.945,-0.00875,-1.89275,-0.0605,0.3405,234.434,303.311,6.684
2,4.75,0.115,-4.10975,1.811,-0.06525,-28.0665,-0.82,-15.062,0.75725,1.31575,74.47525,93.897,364.8815,0.0975,-55.602,-0.0015,-1.9045,-0.0155,0.383,231.45075,303.52775,6.77
2,5.25,0.114,-4.04475,1.583,-0.194,-21.854,-0.68025,-14.8265,0.72575,1.29275,75.1,93.89225,365.95125,0.13,-55.511,-0.0065,-1.94825,-0.008,0.30325,234.431,303.25175,6.686
2,5.75,0.11375,-3.91725,1.498,-0.289,-21.16425,-1.08,-15.63075,0.69375,1.26925,75.401,93.88275,365.57575,0.1,-54.19875,-0.002,-1.92875,-0.01025,0.283,235.14025,302.03975,6.60525
2,6.25,0.1245,-4.154,1.7875,-0.346,-23.003,-0.304,-16.41375,0.677,1.25025,76.55,93.89425,366.5775,0.045,-53.87675,-0.0065,-1.84825,-0.01025,0.254,247.45425,300.03125,6.61025
2,6.75,0.1405,-4.41975,1.838,-0.3845,-26.13475,-1.69725,-16.299,0.66975,1.23575,76.1,93.8745,366.671,0.1,-53.49675,0,-1.61525,0,0.27725,244.107,300.78925,6.4615
2,7.25,0.123,-3.978,1.704,-1.035,-23.814,-1.6325,-16.7615,0.6595,1.22525,75.22525,93.896,366.65925,0.0525,-49.94325,2.05,0.2435,0.48475,0.7065,232.6365,300.93825,6.269
2,7.75,0.1135,-3.80225,1.79825,-0.563,-11.96575,-0.97,-15.80425,0.66575,1.236,73.401,93.942,367.254,0.0825,-36.38225,25.66525,14.20775,3.7395,3.04225,231.37925,303.9215,6.165
2,8.25,0.1395,-3.546,2.11575,-0.45,-6.4605,3.69225,-14.5915,0.67075,1.2465,70.5,94.028,367.21,0.18,-7.4765,65.77425,34.9025,10.9305,8.191,235.05625,306.21375,6.459
2,8.75,0.167,-3.52475,2.1825,-0.439,2.61025,6.94775,-12.3955,0.66225,1.2535,66.33075,94.01,367.22775,0.35,11.5355,116.0435,65.13925,17.4145,13.86675,239.97425,309.227,6.597
2,9.25,0.19525,-3.10225,2.631,-1.2155,9.36025,11.758,-9.548,0.6545,1.257,60.72,94.031,366.366,0.5,23.31925,159.53025,97.34425,23.061,19.89525,237.9915,312.82375,6.5815
2,9.75,0.2055,-2.2785,2.8205,-1.044,20.32725,12.849,-7.11025,0.653,1.25975,56.78825,94.046,366.2035,0.6825,36.54325,192.36825,111.60575,33.972,27.13,241.426,317.2295,6.366
2,10.25,0.2065,-1.51275,2.86,-1.287,30.147,18.9285,-5.6955,0.6665,1.2485,54.6305,94.09325,364.72525,0.775,43.615,234.8675,138.19025,44.9365,35.405,242.964,321.05975,6.54825
2,10.75,0.221,-1.132,2.8025,-1.1475,44.3815,22.679,-4.8035,0.66025,1.2355,50.41,94.06625,363.97575,0.85,65.394,310.57575,178.805,50.633,41.737,243.9375,322.02625,6.40025
2,11.25,0.2425,-0.83225,2.91475,-1.369,49.813,31.091,-4.069,0.64125,1.251,46.291,94.08275,363.3205,1.02,70.667,395.2125,219.8275,54.634,43.47675,247.46575,324.91225,6.4305
2,11.75,0.248,-0.53275,3.01225,-1.619,46.9545,29.933,-3.9215,0.6625,1.263,41.7475,94.06425,362.93725,1.2425,86.83875,380.74,234.4825,54.2525,44.38,251.37075,329.71575,6.32425
2,12.25,0.23725,-0.241,3.1495,-1.93675,54.80775,32.188,-3.649,0.69875,1.266,39.2855,94.033,362.72,1.425,95.45825,448.3,260.76525,64.656,53.854,253.43375,331.041,6.408
2,12.75,0.25225,-0.0035,3.203,-1.8165,53.14,31.546,-3.5355,0.75875,1.28025,38.976,93.9885,361.13875,1.4775,114.9975,458.28775,269.12025,72.62,55.112,256.4415,332.17125,6.833
2,13.25,0.266,0.195,3.21725,-1.4635,65.39825,34.0515,-3.21275,0.83875,1.29325,36.90825,93.96875,361.5245,1.5575,111.7635,483.315,298.23775,76.209,66.479,256.59625,333.09575,6.4415
2,13.75,0.27125,0.30075,3.13075,-1.366,58.311,34.64025,-3.227,1.02625,1.33775,33.945,93.9385,361.10125,1.6775,96.424,479.43075,293.97325,69.348,59.841,256.481,333.93575,6.437
2,14.25,0.26325,0.407,3.03225,-1.2445,50.396,33.058,-2.96025,1.156,1.33675,33.381,93.893,360.973,1.74,94.36425,413.901,256.346,60.213,47.7495,259.82225,334.06,6.546
2,14.75,0.2645,0.38775,2.74525,-1.2645,33.56675,24.9235,-3.2595,1.20375,1.352,33.0275,93.87325,360.91,1.5825,71.212,324.97275,198.0475,57.57275,40.83025,259.1845,332.64775,6.549
2,15.25,0.2425,0.554,2.82925,-0.9985,29.7135,29.46725,-3.2465,1.3745,1.377,32.78,93.889,360.616,1.49,54.768,292.25,171.7175,47.92575,34.743,259.67925,332.35175,6.47975
2,15.75,0.243,0.535,2.6335,-1.182,17.9835,21.4365,-3.39775,1.469,1.3635,32.06,93.88225,360.963,1.375,43.62825,241.9575,144.3125,41.5725,30.396,259.71025,331.35375,6.524
2,16.25,0.2255,0.51275,2.59275,-0.704,10.2315,17.442,-3.56425,1.47875,1.40125,32.416,93.8645,360.5705,1.365,21.04075,157.415,99.0795,24.297,18.909,259.10175,330.069,6.355
2,16.75,0.1995,0.4645,2.322,-0.42875,-1.03725,13.0105,-3.69725,1.47775,1.43025,33.3755,93.8475,361.011,1.21,6.47275,110.305,67.10125,18.1995,12.792,259.0155,328.76925,6.6425
2,17.25,0.1715,0.23325,2.3205,-0.2515,-9.3295,8.03075,-3.7135,1.479,1.45775,33.755,93.853,361.308,1.1325,-13.50875,61.8255,33.95475,8.75525,7.0595,259.86375,325.8085,6.528
2,17.75,0.1325,0.26775,2.029,-0.08025,-24.5065,1.17575,-7.4285,1.47975,1.5705,37.42325,93.86825,361.363,0.9675,-46.42075,18.7305,9.9305,2.845,2.7105,255.98575,322.21775,6.8825
2,18.25,0.116,0.05725,1.772,-0.046,-28.2515,1.225,-10.09475,1.44675,1.65475,41.1825,93.88775,362.071,0.825,-59.168,1.0775,-0.77125,0.051,0.60075,253.1555,318.07575,6.96975
2,18.75,0.093,-0.3915,1.567,-0.2515,-30.65975,-0.769,-11.962,1.40275,1.69275,45.111,93.879,362.852,0.66,-57.3445,-0.018,-2.2,-0.04125,0.3665,251.02475,314.518,6.9
2,19.25,0.093,-0.7955,1.875,-0.09625,-28.9605,-0.22425,-13.3625,1.3585,1.73275,48.67,93.87575,363.239,0.5,-58.32575,-0.076,-2.259,-0.05375,0.339,249.42325,311.54275,6.961
2,19.75,0.103,-1.08675,2.019,0.038,-32.507,0.1,-12.90225,1.32775,1.73875,52.73,93.9005,363.114,0.535,-57.223,-0.24425,-2.07375,-0.142,0.4295,245.67675,310.22475,7.0305
2,20.25,0.101,-1.27525,1.68175,0.119,-37.77175,-0.929,-13.875,1.29825,1.729,56.8725,93.8855,363.607,0.425,-57.236,-0.32425,-1.94475,-0.1665,0.5845,242.1145,308.9945,6.65725
2,20.75,0.099,-1.5135,1.95525,0.0435,-32.626,0.77225,-14.2415,1.25025,1.718,56.701,93.897,363.023,0.39,-57.74725,-0.26475,-2.03725,-0.13325,0.443,240.44825,308.2645,6.8325
2,21.25,0.106,-1.84,1.71025,-0.08625,-33.0615,-0.41075,-14.7495,1.18725,1.701,61.561,93.9085,363.36925,0.35,-56.92375,-0.24275,-1.96575,-0.104,0.2955,240.477,308.05225,6.92425
2,21.75,0.106,-2.1535,1.825,-0.163,-34.551,-0.155,-14.968,1.10625,1.682,62.721,93.916,364.724,0.29,-56.4725,-0.23325,-1.84275,-0.1215,0.3935,239.36225,307.81025,6.633
2,22.25,0.098,-2.63025,1.73275,-0.082,-35.231,-0.033,-14.7275,1.0645,1.66725,65.08575,93.91675,364.76575,0.3275,-56.2745,-0.22575,-1.96275,-0.15325,0.4105,240.7375,307.24625,6.551
2,22.75,0.0815,-2.68025,1.81925,-0.054,-35.1305,-0.367,-14.3735,1.02675,1.6435,64.281,93.89525,364.64925,0.265,-54.9765,-0.20125,-1.8455,-0.1605,0.28425,242.46625,307.04975,6.78625
2,23.25,0.092,-2.749,1.693,0.02825,-29.6825,-0.6135,-14.74075,0.99125,1.623,65.60075,93.904,364.323,0.185,-56.0065,-0.106,-1.8555,-0.1555,0.283,238.309,306.42175,6.89275
2,23.75,0.0975,-2.79325,1.886,-0.057,-29.14725,-0.242,-14.9965,0.957,1.594,66.325,93.86725,364.7605,0.16,-57.40225,-0.07675,-2.042,-0.175,0.27925,236.115,304.92525,6.856
3,0.25,0.16325,4.05575,2.048,0.271,-47.538,-0.188,-17.32525,7.805,8.6125,65.495,93.572,359.35,0.575,-59.115,0,-1.83025,0,0.907,270.69775,332.6285,9.63575
3,0.75,0.15025,3.84725,2.148,0.254,-48.963,-1.014,-17.2885,7.62275,8.497,68.34075,93.55575,360.331,0.4525,-58.1135,0,-1.889,0,0.85625,270.47125,330.977,9.734
3,1.25,0.158,3.15525,2.173,0.281,-45.391,-0.085,-17.4195,7.45775,8.43,71.72525,93.59075,360.107,0.33,-57.3925,0,-1.92675,0,0.886,268.781,330.4665,9.9235
3,1.75,0.16275,3.17475,2.164,0.085,-45.178,-2.138,-18.05,7.32425,8.35575,69.655,93.58275,358.85,0.215,-57.155,0,-1.83875,0,0.81125,264.8275,328.6985,9.93675
3,2.25,0.1555,2.74775,1.885,0.197,-43.622,-2.592,-18.312,7.22525,8.269,68.94275,93.5575,355.4685,0.1875,-57.53575,0,-1.9535,0,0.7885,262.93225,327.39825,9.3185
3,2.75,0.15025,2.48,1.84,0.0385,-46.877,-2.544,-19.164,7.10125,8.225,70.801,93.53,357.5795,0.12,-58.40425,0,-1.9105,0,0.799,261.44825,325.9735,9.525
3,3.25,0.14325,2.305,1.875,0.13,-45.429,-3.144,-18.89475,6.9975,8.1265,71.151,93.5045,359.4225,0.0875,-58.3735,0,-1.909,0,0.89625,257.97525,326.59425,9.31875
3,3.75,0.1145,2.304,1.71375,-0.293,-43.407,-2.18,-18.683,6.875,8,73.275,93.512,355.5205,0.09,-58.492,0,-1.95,-0.002,0.949,257.85,326.022,9.19
3,4.25,0.1355,1.965,1.642,-0.2805,-43.39475,-3.099,-18.742,6.75525,7.89025,75.67575,93.54725,356.893,0.0275,-57.64,0,-1.9115,0,0.85375,259.22275,323.17875,9.395
3,4.75,0.128,1.731,1.811,-0.83,-38.163,-2.69225,-18.894,6.685,7.78125,74.401,93.58275,358.803,0.0525,-57.35975,0,-1.97425,-0.0015,0.79475,259.987,322.978,9.234
3,5.25,0.13475,1.324,1.774,-0.03625,-39.68,-3.37625,-18.897,6.5985,7.67525,75.5,93.591,359.069,0.08,-56.98025,0,-1.86,0,0.8755,261.22625,324.30375,9.32675
3,5.75,0.1315,1.1315,1.921,0.248,-37.245,-2.11,-18.4815,6.52675,7.56875,74.175,93.62275,361.363,0,-56.6525,0,-1.8965,0,0.71975,262.204,323.46025,9.34
3,6.25,0.137,1.186,1.879,-0.123,-36.384,-1.395,-17.51525,6.432,7.4725,78.4,93.61775,357.06,0,-56.34675,0,-1.47125,0,0.9575,264.03225,324.184,9.46975
3,6.75,0.1565,1.20375,1.868,-0.408,-36.255,-1.861,-17.07575,6.301,7.38525,78.4,93.64925,359.47525,0,-50.15275,4.54025,2.48925,0.6835,1.482,261.3615,324.061,9.5285
3,7.25,0.1515,1.16125,1.869,-0.685,-22.574,1.715,-15.54025,6.1515,7.29625,78.15,93.67375,359.746,0.0175,-23.8625,40.93875,24.31075,4.43175,4.8705,259.879,325.89375,9.5995
3,7.75,0.185,2.10725,2.261,-1.071,-3.02,8.929,-13.13425,6.059,7.22075,77.2,93.72925,361.066,0.11,3.20775,108.21,66.98075,10.74125,12.1925,262.30975,332.55425,9.497
3,8.25,0.22875,3.2095,2.673,-2.1655,10.899,20.159,-9.36375,6.0065,7.153,69.805,93.72175,360.453,0.58,40.02625,191.19,125.2325,20.00425,20.43375,261.06675,338.80175,9.55925
3,8.75,0.25575,4.41675,3.00975,-2.304,34.22875,23.8435,-4.046,6.026,7.11725,65.14,93.7295,360.9695,0.96,72.765,295.146,175.44,36.186,33.34,263.1345,349.176,8.998
3,9.25,0.27575,4.77375,3.2625,-3.0725,48.339,30.36725,-0.90775,6.14575,7.0885,60.64,93.7365,360.47725,1.7,115.006,446.75025,251.6225,50.6225,49.658,268.14475,357.8975,8.795
3,9.75,0.30175,5.4935,3.49975,-2.5335,80.4475,38.01525,4.57675,6.3665,7.071,56.70575,93.7575,358.7415,1.755,155.9025,557.72775,335.08075,61.066,61.74675,274.214,366.94075,9.695
3,10.25,0.29625,6.423,3.416,-3.153,99.33475,41.4305,9.9885,6.61375,7.06,50.39075,93.75625,359.452,2.3725,220.9725,697.01275,464.03,75.43525,78.815,276.6885,372.4165,8.364
3,10.75,0.285,7.165,3.3215,-3.4735,96.857,46.34775,12.454,6.988,7.10525,46.03075,93.75025,358.29925,2.6725,231.9485,733.69825,444.72,76.31825,72.41225,280.74375,385.33775,8.612
3,11.25,0.309,7.801,3.3795,-4.5305,117.12525,47.948,14.259,7.463,7.16375,44.621,93.705,359.5455,2.97,247.09525,838.76575,492.35025,74.5805,87.594,284.52225,394.47325,8.93125
3,11.75,0.31675,8.3275,3.5145,-3.17175,118.398,52.6455,16.1675,7.995,7.25825,42.22525,93.697,359.11,3.4275,207.53,693.5425,466.0725,76.99975,74.40325,284.81575,392.99975,8.521
3,12.25,0.29275,9.07825,3.26275,-3.494,122.4605,56.2595,18.761,8.51325,7.3315,40.4355,93.69025,358.93825,3.56,253.8925,806.155,472.0875,82.5275,73.23125,290.92775,400.952,8.978
3,12.75,0.27625,9.8875,3.0155,-3.561,119.9895,51.656,20.72875,8.945,7.42,36.1955,93.66175,357.971,3.975,264.03,838.2925,524.20575,78.886,80.8925,291.7865,399.793,8.297
3,13.25,0.28275,10.55825,3.35125,-4.0425,121.6775,50.02175,23.00025,9.214,7.62775,32.9405,93.61475,358.50375,4.48,293.35775,898.05,548.9025,91.217,91.362,292.79775,405.453,8.516
3,13.75,0.302,10.656,3.4765,-4.156,113.471,44.54,22.701,9.4885,7.8725,31.4005,93.5775,357.8085,5.04,240.3725,815.136,498.65075,84.397,85.98675,297.824,407.152,8.48475
3,14.25,0.309,10.465,3.805,-3.669,107.131,39.896,20.90625,9.81325,8.10325,29.80575,93.5565,357.415,5.0175,206.48025,701.8725,415.64075,77.4965,70.50075,297.59775,398.55775,8.4755
3,14.75,0.301,10.5935,3.539,-3.53675,82.92,41.98425,17.35475,10.01625,8.3475,28.84275,93.5465,357.818,5.5275,148.00775,667.66,406.30325,65.85175,68.88825,300.6865,393.19325,8.79
3,15.25,0.2875,10.6725,3.443,-3.223,58.069,39.215,11.76875,10.15625,8.615,28.9025,93.55225,356.663,5.2675,130.98,494.055,289.83075,65.854,59.41,301.72525,389.64625,8.988
3,15.75,0.3055,11.1425,3.471,-2.438,48.551,35.319,9.49875,10.18575,8.8775,28.71,93.57675,356.495,5.45,137.9525,542.2675,305.445,58.468,50.21625,302.561,387.953,8.817
