DOY2,HR2,CO2,H2O,FC,SC,G_1_1_1,G_1_1_2,G_1_1_4,H,LE,WS,USTAR,TA,PA,RH,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_3_1,TS_1_4_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
1,0.25,389.242225,0.832412075,-1.536356,-0.72792095,-4.1492,-2.041175,-12.306,-54.87455,-7.7770195,0.2598056,0.02220863,-27.442825,90.695195,50.6015,0,-27.3982975,0.03073838,-1.569575,-1.1272,-0.400925,-90.59905,0,0,0,0,134.6662,192.1994,0.2940677
1,0.75,390.065375,0.9089845,-1.5839365,-0.734152,-4.1356,-2.0474,-12.022,-54.1671925,-2.6152815,0.2768234,0.02521129,-27.711375,90.7023,50.586,0,-27.67676,0.03577589,-1.576775,-1.1264,-0.4015,-89.587925,0,0,0,0,136.4044,191.6416,0.291932375
1,1.25,391.5433,0.8924257,-1.55628525,-1.1478675,-4.1267,-2.049375,-11.842,-60.550585,-4.86071625,0.256606,0.02499417,-27.72286,90.677195,50.91,0,-27.5093,0.035865,-1.569525,-1.1204,-0.43695,-89.94635,0,0,0,0,135.9278,192.6188,0.2926777
1,1.75,389.922175,0.8929948,-1.22,-1.244552,-4.121925,-2.052,-12.206,-53.29838,-3.5598775,0.25990845,0.02621365,-28.14778,90.6744725,51.401,0,-28.06261,0.03182671,-1.58485,-1.117775,-0.429425,-91.782525,0,0,0,0,134.4886,191.6504,0.300087
1,2.25,388.5181,0.89182165,-1.22,-2.476368,-4.1169,-2.04225,-12.182,-58.81114,-8.09361575,0.29016135,0.02671907,-28.372,90.672915,50.979,0,-28.21768,0.0349570875,-1.598075,-1.113075,-0.42245,-90.830875,0,0,0,0,138.2636,190.9856,0.290446625
1,2.75,390.3057,0.8783576,-1.3025,-1.2589085,-4.1177,-2.039275,-12.03,-64.415575,-6.363685,0.2516824,0.02114626,-28.509525,90.671285,51.8685,0,-27.8146,0.034961495,-1.59855,-1.10965,-0.411375,-90.14615,0,0,0,0,139.275,190.7252,0.296392775
1,3.25,391.698,0.884291925,-1.578661,-2.712178,-4.12515,-2.0514,-12.114,-50.6756,-8.1222635,0.1886868,0.02458325,-28.3475,90.6908375,51.7045,0,-28.554215,0.035026995,-1.591525,-1.105375,-0.412825,-89.2384,0,0,0,0,138.224,191.8384,0.2884328
1,3.75,389.201425,0.883829525,-1.8308785,-1.806952,-4.1306,-2.0446,-11.898,-58.5072375,-4.90720175,0.285306325,0.01930286,-28.968055,90.698885,51.8935,0,-28.82767,0.0306949525,-1.594625,-1.10395,-0.394875,-87.9913,0,0,0,0,138.6506,192.614,0.197527475
1,4.25,391.78485,0.807645325,-1.4442635,-2.160686,-4.1351,-2.04125,-11.5,-54.7622625,-8.800501,0.215208425,0.02721501,-28.89126,90.67357,51.455,0,-28.545855,0.035675785,-1.602475,-1.098575,-0.39395,-88.354175,0,0,0,0,137.8968,190.6196,0.28906175
1,4.75,391.93035,0.8672614,-2.79,-3.264567,-4.1438,-2.043125,-12.03,-52.555745,-5.45118925,0.2618592,0.02177063,-28.763465,90.64776,50.819,0,-29.12287,0.03710918,-1.595675,-1.095775,-0.402825,-88.6751625,0,0,0,0,142.4342,189.2544,0.2974292
1,5.25,390.218925,0.8635495,-1.92,-2.4972995,-4.1576,-2.052225,-11.958,-51.689705,-7.6768695,0.221586175,0.02977693,-28.99326,90.605185,51.4105,0,-28.8557825,0.030954785,-1.59405,-1.092925,-0.410775,-93.189575,0,0,0,0,141.4182,191.0372,0.267227125
1,5.75,390.532,0.850158,-1.660675,-1.51064975,-4.1504,-2.05215,-11.38,-69.58291,-6.702397,0.2076105,0.02642143,-28.727175,90.5762725,52.0155,0,-29.2829525,0.0347576475,-1.591325,-1.091125,-0.3918,-91.242925,0,0,0,0,139.7186,191.7342,0.2877221
1,6.25,390.6326,0.85253065,-2.26,-0.90447155,-4.12035,-2.0275,-11.476,-54.08165,-5.487346,0.2634921,0.02661969,-29.455515,90.56816,51.6245,0,-29.26942,0.03329855,-1.591325,-1.086925,-0.3928,-90.3119,0,0,0,0,142.056,191.9,0.2823285
1,6.75,390.6348,0.86397395,-1.809726,-0.986,-4.149825,-2.016825,-11.2525,-61.610185,-2.05477,0.245689125,0.02147785,-28.9230675,90.57144,50.6635,0,-28.53005,0.0362125375,-1.606525,-1.09235,-0.404675,-90.204325,0,0,0,0,142.5092,191.1868,0.295996175
1,7.25,390.691,0.867338,-1.50312875,-0.969498,-4.0905,-2.023725,-12.02,-56.5611175,-4.342754,0.25585705,0.02828101,-28.7845,90.620025,50.217,0,-29.0445225,0.0354265775,-1.608025,-1.087625,-0.38435,-92.11325,0,0,0,0,141.8044,192.1642,0.2914447
1,7.75,390.834,0.834092,-1.698541,-0.528153,-4.06325,-2.048075,-12.039,-62.177775,-5.35524725,0.2465509,0.02165768,-28.688805,90.68089,51.26,0,-28.40619,0.0354673,-1.623575,-1.106,-0.3822,-94.420725,0,0,0,0,140.9992,192.6254,0.2858431
1,8.25,390.805,0.814391,-1.579,-0.50609515,-4.048025,-2.047,-12.1175,-61.27145,-5.450413,0.269703275,0.01785607,-29.09,90.74441,50.33425,0,-28.314475,0.038876575,-1.636125,-1.113875,-0.3802,-92.705925,0,0,0,0,138.914,192.9866,0.301038575
1,8.75,390.7537,0.8215484,-1.4,-0.98298425,-4.0444,-2.037225,-11.66625,-57.8876925,-6.05121825,0.1970631,0.02534292,-28.68376,90.873635,50.38225,0,-27.86421,0.04200651,-1.63625,-1.121625,-0.379125,-78.081825,0.682,0,0.9559,0.122025,140.6138,194.6504,0.27540185
1,9.25,390.667875,0.8182985,-1.7379345,-1.149039075,-4.04155,-2.02455,-11.5,-59.3382,-5.232266,0.1764282,0.0348827,-28.2255,90.92569,50.67775,0,-27.86516,0.04525336,-1.627575,-1.118775,-0.362625,-58.13495,3.792275,1.6745,3.59455,1.070375,142.541,196.1756,0.15958385
1,9.75,390.834875,0.816282425,-1.66,-2.250018,-4.05845,-2.04805,-12.0525,-48.01716,-4.18645375,0.218357625,0.03340605,-28.156935,90.943075,50.51175,0,-27.7957875,0.0506489875,-1.628,-1.11905,-0.354775,-28.5821825,5.99665,4.303125,7.59315,2.2262,145.6024,198.9218,0.09339675
1,10.25,390.9953,0.8229242,-3.1157475,-1.532442,-4.04875,-2.024625,-11.9,-43.8349725,-6.529125,0.1961852,0.03368694,-27.5845,90.9557,50.6565,0,-27.44202,0.04772736,-1.625225,-1.120675,-0.36925,-9.593175,9.149,5.72175,10.5805,3.2082,144.5612,202.4046,0.0298736375
1,10.75,390.8324,0.8289646,-3.4536915,-1.8302125,-3.9738,-2.02845,-11.9425,-42.3674975,-8.2594985,0.20306885,0.0472881,-27.4505,90.9386,50.679,0,-27.0893225,0.0520978125,-1.62025,-1.11815,-0.35055,-3.89175,15.414,7.50025,13.989,3.9566,144.123,205.3966,0.0106861915
1,11.25,390.3535,0.8356026,-3.59358425,-2.179325,-3.951325,-2.03045,-11.1875,-40.4308525,-7.3836,0.1680928,0.04309588,-27.174225,90.9287625,49.69,0,-26.89863,0.05232641,-1.614725,-1.119625,-0.339075,2.7357,14.662,9.5495,15.8455,4.522,143.1798,207.3678,-0.0483053199999999
1,11.75,390.6401,0.8685374,-2.74674375,-2.8798275,-3.966,-2.041275,-11.44625,-39.42495,-5.0870925,0.2040579,0.04472632,-27.132225,90.876775,48.15575,0.0052740905,-26.796915,0.049216875,-1.6109,-1.1183,-0.332175,0.377625950000001,13.7235,10.5083125,17.42975,5.25085,140.5749,208.60775,-0.1164351
1,12.25,390.668,0.9202975,-3.6642585,-2.559775,-3.96305,-2.037425,-11.765,-39.88725,-6.80878,0.231407375,0.05087402,-26.784415,90.8427,49.3285,0,-26.65195,0.050477025,-1.582075,-1.11635,-0.3258,3.851525,23.3385,11.37125,19.3545,5.675125,139.700625,209.24175,-0.0757966024999999
