DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,PPFD_IN,PPFD_DIF,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,SC,NEE,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_1_1,RH_1_1_1,TA_1_2_1,RH_1_2_1,RH_1_3_1,USTAR_1_1_1,WS_1_1_1,H_1_1_1,LE_1_1_1,PA_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1_1_1,H2O_1_2_1,USTAR_1_2_1,WS_1_2_1,LE_1_2_1,FC_1_2_1,CO2_1_10_1,CO2_1_9_1,CO2_1_8_1,CO2_1_7_1,CO2_1_6_1,CO2_1_5_1,CO2_1_4_1,CO2_1_3_1,CO2_1_2_1
1,5.25,0.182,-11.491,2.549725,-21.612,-1.03885,75.97225,98,389.8825,2.0043,0.005081125,0.070605653,-29.4195,-1.0969,0.1324,238.5175,262.17773335,0.08586775,-0.1374825,0.1073925,0.16267,0.275,0.583,0.975,1.8833,2.4,4.38375,5.916925,-9.432525,81.066666665,-11.913984165,79.90377167,76.8991666675,0.28657716875,2.9711948425,-26.7493851875,-1.18488644925,98.095711665,421.016450325,2.091832775,-0.1057559585,-0.11797301025,2.03041962575,0.27741371375,2.23178986925,-0.5405609305,0.0080300295,342.02195835,341.97570835,341.9769792,341.987166675,341.986527775,342.04129165,342.13745835,342.30329165,420.867886225
1,5.75,0.18146,-11.623,2.61775,-22.960375,-1.0462,75.9085,98,389.845,1.9836,0.00508035,0.06669413375,-31.98525,-1.1215,0.1248925,238.6975,262.3225,0.0745245,-0.127075,0.09481725,0.156,0.270835,0.6,0.971,1.875,2.4,4.38315,5.90835,-9.43335833325,81.17,-12.0600966675,79.543134165,76.4958333325,0.3243761165,2.71164609975,-20.85300365,-0.87339474025,98.075756665,420.928830975,2.1163722455,-0.228536261,-0.06847023225,2.04999236125,0.3072698805,2.064664813,-0.644268304,-0.02992985425,342.009937525,341.955138875,341.98002775,342.0088333,342.0112708,342.043812475,342.10241665,342.2499375,421.053627025
1,6.25,0.18165,-11.59625,2.61,-23.88925,-1.1113,75.99125,98,389.55,1.9916,0.005117675,0.07343265925,-28.236375,-1.05355,0.14610905425,237.1325,261.895,0.072391,-0.1507,0.073622,0.158,0.275,0.583,0.96667,1.8833,2.4,4.367,5.933,-9.56083333325,80.916666665,-12.158953335,79.360771665,77.409166665,0.34406661225,2.79240633725,-22.4592938425,-0.98795185075,98.065899165,421.037447675,2.129529242,-0.110463081,-0.175782516,2.05997548925,0.32591271075,2.117693717,-0.683092064,-0.00620598625,342.008111075,341.9764792,341.989062475,341.9898542,342.01952085,342.03585415,342.118208325,342.276972225,420.956355075
1,6.75,0.18473,-11.626,2.573875,-23.4965,-1.247175,76.707,98,389.27,1.9889,0.0051416,0.067533137,-27.948405,-0.99345,0.13073,238.51,261.310849975,0.1005,-0.14825,0.09923875,0.161,0.273,0.575,0.964585,1.8833,2.4,4.379,5.91275,-9.40166666675,80.76,-11.9992725025,79.642226665,77.3025000025,0.37313479775,3.10845138025,-22.37115578,-1.3015762975,98.073190835,421.113688775,2.1236870865,-0.07461473725,-0.15805349,2.054027435,0.370619976,2.3308461535,-0.91182007475,0.01245792525,341.991916675,341.959249975,341.9769792,341.969833325,341.99679165,342.018694475,342.068694425,342.227437475,420.8344533
1,7.25,0.163295,-11.571,2.5921,-22.83225,-1.2065,76.48325,98,389.11625,1.984275,0.012672,0.06940655925,-31.179,-1.01095,0.1121975,235.2425,261.625,0.077927,-0.1387575,0.11882,0.16133,0.26667,0.575,0.967,1.883,2.4,4.383,5.9,-9.09250000025,80.643166665,-11.79837083,79.3964966675,76.706666665,0.37528536025,3.061920995,-18.3283266825,-0.922470659,98.0263975,420.8964109,2.12754560525,-0.193327703,-0.10043105575,2.03333153025,0.35718047625,2.33293930575,-0.33646613225,-0.043375189,342.00816665,341.953937525,341.956312525,341.96530555,341.997388925,342.010916675,342.128583325,342.247979175,420.8327387
1,7.75,0.17061,-11.669,2.593225,-22.49025,-1.318,76.8895,98,389.15625,1.9902,0.2122460985,0.2395581515,-31.775125,-0.7788225,0.150205,235.57,261.64,0.06629325,-0.14002,0.08783425,0.16033,0.26667,0.579,0.966835,1.8833,2.4,4.37515,5.9,-9.15666666675,80.299833335,-11.81647417,79.3984699975,77.8949999975,0.339077049,3.01007308025,-16.31507712,-0.13884118125,98.0147891675,420.991876,2.1617315985,-0.0908652145,-0.05693323525,2.0344289375,0.33009160025,2.272474272,-0.34856774975,-0.0536085195,342.050770825,341.970527775,341.967277775,341.986749975,342.0146667,342.017687525,342.0804583,342.19127085,421.0700088
1,8.25,0.17339,-11.66775,2.611,-22.105,-1.252975,77.174,98,389.2425,1.999975,4.695745114,4.0481,-23.635,1.679575,0.52508,234.8,262.0825,0.0639105,-0.146445,0.086932,0.158,0.275,0.575,0.9604975,1.877075,2.4,4.371,5.904175,-8.754166667,80.091666665,-11.7021250025,78.8871591675,76.971666665,0.36340938825,2.99093755,-21.76184557,-0.902738904,98.0069899975,420.945997325,2.19120121575,-0.13176764,-0.0945518815,2.03973950575,0.381140228,2.2672291385,-0.339156349,0.0161997265,342.00591665,341.967333325,341.9664375,341.97145835,342.00739585,341.994791675,342.0900625,342.20411115,420.802034375
1,8.75,0.1776825,-11.652875,2.565,-19.712,-1.060375,77.24325,98,389.26375,2.0159,23.456842,21.707,-7.6787,10.346599,2.2821,232.6,261.62125,0.1496575,-0.13496,0.14457,0.16033,0.25833,0.583,0.9669175,1.8833,2.4,4.367,5.9,-8.876666667,80.44,-11.57728667,79.41890333,78.051666665,0.33951777425,2.87181793775,-18.25619201,-1.12012843675,97.9755625,420.9596683,2.21903101325,-0.023146072,-0.1658744675,2.0447686615,0.2753521655,2.0835418495,-1.056683497,-0.08469515875,342.034479175,341.951729175,341.97416665,341.98775,341.9873542,342.015444475,342.1268889,342.32110415,420.74336205
1,9.25,0.237775,-11.45375,2.4072,-15.1795,-0.93561,76.648875,98.00375,389.43125,2.073275,56.713,50.92025,8.806475,25.975,4.7603,234.58,263.61,0.1913,-0.27912,0.0464805,0.169,0.269,0.575,0.969,1.8833,2.4,4.38325,5.916775,-8.56,77.8915,-11.2534,79.116604165,76.366666665,0.3577055625,2.89220219225,-11.48145685,-0.8531455285,98.0196533325,421.639681,2.25107943075,-0.08186649725,-0.29155664525,2.08489493,0.314260081,2.18821254225,-1.16853589475,0.033541407,342.048083325,341.9663958,341.967854175,341.9711667,341.987611125,341.996000025,342.12341665,342.3322917,421.0636537
1,9.75,0.2835,-11.212125,2.26425,-8.8622,-1.190975,76.092,98.00225,389.805,2.0872,95.59659937,91.859,25.0665,44.856,9.2074,236.245,266.1975,0.324,-0.34395,0.11095,0.185,0.275,0.5830825,0.967,1.877075,2.4,4.367,5.9,-8.41383333325,75.81833333,-11.0053225025,76.0348483325,71.5425,0.399843326,3.0672124615,-9.1330108025,-0.980970377,98.0429699975,421.769789475,2.26320572675,-0.149164843,-0.37296142525,2.10142550975,0.366219277,2.1704618715,-0.595965866,-0.035179852,342.04320835,341.9960278,341.99441665,341.996999975,341.98641665,342.014999975,342.1135,342.19614585,421.034670175
1,10.25,0.32377,-10.8085,2.14525,-0.73102,-0.1345,74.0505,98,389.7575,2.134325,136.34,128.6475,40.19625,64.12,12.66225,235.47,268.94,0.400335,-0.4860025,0.103805,0.2016675,0.266669167,0.575,0.9648325,1.8833,2.4,4.379225,5.9,-8.242225,74.385,-10.6490116675,73.1488875,69.715,0.452517094,2.88119200525,4.14463758575,-1.402145267,98.1127924975,421.794241225,2.242900803,-0.116087029,-0.363138098,2.1439296655,0.4694509335,2.38823080625,-1.04013587925,0.0841398155,342.043999975,341.976083325,341.97114585,341.976729175,341.9893542,341.99422915,342.042645825,342.191611125,420.969846625
1,10.75,0.359045,-10.59305,2.222925,6.6703,0.105945,72.233375,98.013,389.59625,2.158875,183.4675,166.2625,56.1765,85.59925,16.748,236.9075,271.2225,0.43003,-0.46102,0.0781,0.217665,0.271,0.579,0.967,1.8833,2.4,4.36685,5.91685,-7.96991666675,73,-10.08154416425,73.282621665,69.66083333,0.551232803,3.4699390465,5.55850515975,-0.189294206,98.0936558325,421.605721375,2.258617925,-0.1878283115,-0.477412669,2.16671072675,0.52688180325,2.690312149,-1.20931153375,-0.04524845575,341.9865,341.9634375,341.973979175,341.9616667,341.975375025,341.9789444,342.060833325,342.113062525,420.77638735
1,11.25,0.38495,-10.33975,2.278175,14.4265,0.8030525,71.017,98.033,389.525,2.143725,217.565,189.0875,66.511125,101.95,19.218,239.6375,273.0575,0.34885,-0.55651,0.036928,0.23941916675,0.25833,0.567,0.9648325,1.875,2.4,4.367,5.9,-7.5975,73.65666667,-9.434550833,73.19493167,70.0575,0.5634418895,3.42261582125,16.9984567675,-1.40691063075,98.1586758325,421.406140425,2.2820834235,-0.074981622,-0.27462489425,2.21568174025,0.54537828575,2.6545955095,-0.396843395,-0.068184232,342.013625,341.9879375,341.9725625,341.970277775,341.974750025,342.00772915,342.04720835,342.10270835,420.7579806
1,11.75,0.41482,-9.94215,2.337375,18.563,0.971975,68.913,98.005,389.27,2.1273,239.6725,203.9125,74.889,112.31,21.722,238.9569,274.94268335,0.333055,-0.596425,0.00912875,0.258,0.26667,0.575,0.975,1.867,2.4,4.367,5.9,-7.19533333325,71.019833335,-8.941684417,72.9111225025,67.8074999975,0.505904815,3.05979433625,24.340317545,-3.16459433275,98.1598241675,421.4984071,2.39041953275,-0.096159229,-0.4086662455,2.2625035545,0.5672161035,2.39359868825,-2.60622845425,-0.01628329225,342.012499975,341.96647225,341.959472225,341.9666042,341.9698125,341.97214585,342.022854175,342.129187525,420.8478296
1,12.25,0.424645,-9.61535,2.4056,25.624,1.86755,67.209,98,389.11,2.1553,255.5025,209.5675,79.38125,117.36,22.018,236.375,276.5525,0.23444,-0.56959,-0.0922412015,0.26933,0.258,0.575,0.967,1.875,2.4,4.367,5.9,-7.03283333325,69.46,-8.2802909165,68.317333335,65.209166665,0.53822090675,3.419257123,22.21008362,-2.5898330045,98.1017066675,421.386811675,2.1691379895,-0.02296043875,-0.4740577685,2.12629502525,0.54378253775,2.65594463025,-0.73452985725,0.038269187,341.979972225,341.9695,341.981916675,341.973625025,341.9727917,341.990770825,342.0324583,342.102194425,420.5627469
1,12.75,0.44005,-9.50005,2.496575,25.29075,1.876,65.296625,97.957,389.0925,2.1198,254.65,208.825,79.7345,118.287600025,20.93325,236.25536665,277.59,0.32204,-0.52843,0.010028,0.2638325,0.267,0.567,0.96666655,1.875,2.4,4.3667,5.9,-7.16782500025,66.953,-7.7570651665,65.099269165,62.3625,0.60401702875,3.3927674465,43.0099602375,-2.93838220575,98.0513508325,421.1610723,2.18268752875,-0.03467997075,-0.329790263,2.08963226825,0.61233073175,2.53633224775,-0.253021917,-0.048837463,341.978687525,341.936312475,341.944916675,341.971729175,341.957625,341.955638875,342.00358335,342.086875025,420.5114941
1,13.25,0.460025,-9.31765,2.56715,27.8385,2.328775,64.32825,97.9,389.025,2.11135,237.495,196.345,74.241,111.18,20.060115,237.7498,278.8375,0.25285,-0.4935,-0.0290473265,0.26158333325,0.25833,0.571,0.9625,1.88315,2.4,4.3667,5.9,-7.14730833325,65.58666667,-7.424401083,65.4606208325,62.31,0.6423308765,3.615267566,45.3657791825,0.10601361,97.9933450025,421.375132,2.275018127,-0.12951096375,-0.3970043235,2.12203338875,0.646708056,2.88546381175,-2.4634710095,0.03421121,341.979625025,341.9373125,341.93760415,341.93463885,341.950805575,341.966604175,342.01514585,342.118187475,420.825861375
1,13.75,0.4621725,-9.2433,2.638075,25.745,1.7572,63.58075,97.9,388.96625,2.1486,229.1075,186.915,68.332,105.7,20.147,237.17,279.605,0.3024,-0.47961,0.033708,0.2441225,0.2625,0.587335,0.962335,1.875,2.4,4.35,5.9,-6.91749999975,65.83666667,-7.514910833,66.00367,62.644166665,0.5902552165,3.383283207,35.81103294,-0.942289648,97.9832524975,421.447181075,2.32359181475,-0.2075374615,-0.33049797825,2.120547655,0.56392927025,2.643185091,-1.8488149455,-0.07765543825,342.014624975,341.954027775,341.979361125,341.967500025,341.9848958,341.99879165,342.041437475,342.09835415,420.8770966
1,14.25,0.46484,-9.1313,2.612,24.02225,1.912125,62.935375,97.9,388.91,2.15725,216.625,177.88225,63.2670575,99.155,17.226,238.53,279.7925,0.332385,-0.32243,0.13447,0.235,0.25,0.575,0.96667,1.875,2.4,4.3667,5.9,-7.025075,65.19333333,-7.337464333,65.2941925,62.62166667,0.65584166025,3.4482970805,30.3722289925,-6.245732842,98.0656724975,421.376196225,2.24312305625,-0.08291977775,-0.20553380025,2.0826095245,0.61633108225,2.82539994175,-1.52591212725,-0.0348545475,341.9948333,341.9369375,341.960666675,341.961625,341.9592708,341.96364585,342.012875025,342.0902222,420.805790975
1,14.75,0.46503,-9.1207,2.6483,19.6225,1.421175,62.1715,97.9,388.805,2.1473,177.173228625,158.1875,51.2495,83.251,14.77779667,239.13,279.57,0.2478225,-0.33274,0.12191,0.231125,0.25,0.575,0.967,1.8667,2.4,4.366775,5.9,-7.235675,65.15333333,-7.13504116675,63.505141665,60.6233333325,0.59289721675,3.65038459925,28.92027264,-4.057500412,98.0225625025,421.1796836,2.2896280045,-0.13364893475,-0.22763976675,2.06062097675,0.6042218935,2.86744160225,-2.40305636375,0.037061397,341.99479165,341.948437475,341.963750025,341.952124975,341.960500025,341.97369445,342.006972225,342.0854792,420.46939505
1,15.25,0.456045,-8.9792,2.6872,12.904,0.744735,62.551,97.9,388.9475,2.11005,143.9175,132.983482825,39.094,66.5115,12.068,240.14,278.64,0.2363,-0.20582,0.2047,0.227665,0.2645025,0.575,0.96667,1.875,2.4,4.3667,5.9,-6.86549999975,71.047,-7.4583325,65.8618283325,63.156666665,0.54738102775,3.4987807205,16.8845548875,-1.94257760175,97.9890275,421.08707955,2.337598546,-0.0250252945,-0.11876003,2.100379363,0.5437621525,2.672401697,-1.978791394,-0.03967701725,341.974104175,341.961958325,341.970291675,341.968055575,341.97547225,341.9796875,342.024770825,342.107437525,420.5474225
1,15.75,0.43626,-9.1232,2.599425,6.12385,0.440195,62.971,97.9,388.885,2.13895,98.4715,92.1395,21.27325,47.753,8.743925,239.37,278.2,0.211495,-0.1616,0.1257225,0.21475,0.2645025,0.575,0.96475,1.875,2.4,4.35,5.9,-6.734225,70.82666667,-7.757694667,66.3863108325,64.095833335,0.51852596675,3.55875024475,2.712572095,0.10007930125,97.9515108325,421.115540775,2.26277763525,-0.08990395675,-0.14909125125,2.09381786525,0.4825120945,2.885915768,-0.194600347,-0.01473740625,341.994625025,341.967166675,341.943166675,341.9566667,341.9641875,341.972104175,342.00310415,342.121875025,420.532601025
1,16.25,0.3873575,-9.3547,2.57385,0.205,-0.15471,63.75775,97.9,388.72,2.1365,62.70075,58.725114985,5.2079,29.06960667,5.7823,234.3075,277.035,0.177815,-0.044071,0.172993982,0.207835,0.2667525,0.575,0.9667525,1.875,2.4,4.35,5.9,-6.66310833325,72.90666667,-8.034241083,69.0253116675,67.1533333325,0.5994915475,3.8106774175,-2.44035441275,-1.74972498975,98.0001949975,421.144191325,2.38508172375,-0.10506247375,-0.119697399,2.25125990475,0.634038184,2.8840530655,-3.25207419425,-0.02801175275,342.00277775,341.958791675,341.969374975,341.94208335,341.955395825,341.986645825,342.025145825,342.160194425,420.570158275
1,16.75,0.335785,-9.3363,2.480925,-6.01305,-0.7594275,64.9225,97.923,388.92,2.1143,24.88425,25.647,-17.023875,12.988,2.3131,235.9975,275.7425,0.13257,-0.0272235,0.16455,0.203,0.258,0.567,0.958,1.875,2.4,4.35,5.9,-6.93216666675,73.93,-8.20360550025,69.8132449975,66.90833333,0.5236490315,3.31788562725,-9.447579131,-2.82028439425,97.98794667,421.34739945,2.44218390675,-0.15492093925,-0.01434302125,2.23385691475,0.49601006875,2.65036529125,-3.1372736925,-0.088739196,342.025125025,341.97660415,341.973375025,341.9758333,341.9944375,342.001555575,342.0628333,342.16829165,420.5955464
1,17.25,0.2949925,-9.4862,2.43545,-13.58375,-0.96708,66.21825,97.947,388.9,2.12645,5.4666,4.861825,-38.899,1.7525,0.746935,235.15,274.565,0.1243,0.03681775,0.233665,0.189165,0.25,0.575,0.9625,1.875,2.4,4.35,5.9,-7.31560833325,73.90666667,-8.3837949165,69.710455,67.420833335,0.52798524825,3.328516583,-10.26591229525,-3.287861136,98.0349358325,421.119527175,2.294867652,-0.18509171525,0.084071608,2.17384543175,0.525500662,2.61744614825,-1.12580526775,-0.10006954525,342.01958335,341.94416665,341.955520825,341.97402775,341.973722225,342.00427085,342.0857292,342.248833325,420.5534155
1,17.75,0.265655,-9.747,2.4465,-17.4965,-1.04415,67.328,97.957,389.025,2.11265,0.08083575,0.4677,-44.808,-0.71863,0.2117216665,234.8734333,273.17,0.1156075,0.03240825,0.26070562,0.177835,0.25833,0.583,0.96667,1.875,2.4,4.35,5.9,-7.49135833325,73.131666665,-8.63183500025,70.4973024975,67.0741666675,0.51459372,3.41612295275,-30.30814225,-2.4405887385,98.055059165,421.256106675,2.202184343,-0.10960651,-0.0007296315,2.1399786995,0.522657938,2.60637912375,-1.30155943525,-0.08571602225,342.02297915,341.93377775,341.923861125,341.940999975,341.965833325,341.999895825,342.0791458,342.211729175,420.7044184
1,18.25,0.22658,-9.9112,2.53065,-18.049375,-1.06,68.273125,97.9965,389.23375,2.135,0.0093039,0.065063262,-45.642,-1.245625,0.17171,234.02,273.17,0.0859705,-0.0038743,0.25608,0.17133,0.256,0.583,0.958,1.875,2.4,4.366925,5.9,-7.768416667,73.0567500025,-8.86687650025,71.829076665,70.0016666675,0.48994777825,3.325019586,-23.3163735075,-0.96839549775,98.08824417,421.364227275,2.11824947175,-0.10497957625,-0.045011608,2.04603689375,0.48870612825,2.54468213,-2.22974058225,-0.02454056075,341.984555525,341.95766665,341.9565208,341.946333325,341.968875,342.024416675,342.0776458,342.25486115,420.848294125
1,18.75,0.22288,-10.015,2.537475,-20.1795,-1.1988,68.7205,98,389.5025,2.12695,0.00485595,0.069005022,-43.1705,-1.194425,0.1602746,235.29,271.885,0.08359025,-0.0463475,0.17445,0.175335,0.26667,0.575,0.95833,1.875,2.4,4.35,5.9,-7.92108333325,71.8341666675,-9.2387059165,71.7559599975,69.3583333325,0.39718951775,3.09491558525,-24.2530746625,-1.16500171925,98.16083,421.233603225,2.1828285025,-0.20423856075,-0.0551081965,2.0454927595,0.42992106525,2.442863962,-1.0875241555,-0.055693197,342.03958335,341.95014585,341.957625,341.954937475,341.9823125,341.99341665,342.075,342.298812475,420.663496675
1,19.25,0.2208175,-10.069,2.5285,-21.240875,-1.2389,69.2975,98,389.48,2.1174,0.0053811,0.069440135,-40.794,-1.15825,0.1703719165,236.7,271.88126665,0.0698,-0.0453185,0.1563790775,0.170165,0.264585,0.575,0.9582475,1.875,2.4,4.35,5.9,-7.999425,73.80166667,-9.506276917,72.6106124975,70.444166665,0.434300392,3.13941037775,-14.8691116575,-2.41623376275,98.1102825025,421.14182975,2.14248249125,-0.17581332075,0.0071105715,2.034345935,0.39932826475,2.476699513,-0.628542492,-0.047073201,341.995083325,341.957062525,341.9535625,341.9610833,341.971166675,341.985187475,342.103437525,342.2973125,420.667603825
1,19.75,0.227375,-10.072,2.5787,-23.7985,-1.0097,69.40025,98,389.55,2.1191,0.00417805,0.070423405,-39.38725,-1.01805,0.1759884165,238.38,271.11855,0.1101725,-0.0312195,0.20108,0.172165,0.25,0.575,0.95,1.8667,2.4,4.35,5.9,-8.18767500025,73.9449999975,-9.48600258325,74.0054524975,72.0858333325,0.43117510225,3.28364187075,-18.3741177925,-0.49481679425,98.175395,421.279918475,2.1592334715,-0.16487016875,0.003573409,2.0830510255,0.39626838825,2.42187045825,-0.504976858,-0.07904207375,342.0018125,341.944388875,341.951055575,341.964937475,341.9777292,342.01627085,342.08295835,342.298458325,420.717647775
