DOY2,HR2,LE,H,CH4,FCH4,CO2,FC,WS,USTAR,PA,RH,TA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,T_SONIC,TS_1_1_1,TS_1_2_1
3,23.75,9.53,-2.88,2442.99,49.73,400.07,2.73,1.16,0.12,99.745,96.43,24.71,-33.43,-1.1551,1.68129,417.7934,447.4395,28.55144,27.37535,27.120005
4,0.25,3.36,-2.22,2508.175,39.555,413.12,2.71,1.04,0.1,99.8,96.8,24.68,-36.13,-1.29455,1.73203,418.062,448.4058,28.474955,27.3,27.3
4,0.75,4.18,-1.98,2541.22,46.13,415.905,2.44,1.035,0.105,99.78,96.9,24.6,-37.19,-1.32905,1.82114,416.9969,447.8085,28.38192,27.3,27.3
4,1.25,3.73,-2.18,2586.99,48.38,415.04,2.345,0.955,0.1,99.76,96.96,24.5,-36.1,-1.31517,1.79193,414.7385,447.6164,28.27833,27.3,27.3
4,1.75,2.83,-1.93,2666.28,51.59,418.71,2.13,1.08,0.095,99.74,97,24.5,-35.87,-1.30013,1.69216,415.486,447.4785,28.15931,27.3,27.3
4,2.25,2.44,-1.87,2628.2,48.57,421.56,2.54,0.945,0.09,99.73,97,24.41,-34.74,-1.29533,1.73096,416.4247,447.0661,28.06477,27.3,27.3
4,2.75,2.44,-1.68,2674.99,47.675,423.44,2.09,0.98,0.09,99.71,97.07,24.5,-33.03,-1.27673,1.77995,417.1034,446.9107,28.059175,27.3,27.3
4,3.25,3.29,-1.86,2652.425,54.08,424.455,2.765,0.95,0.09,99.7,97.08,24.4,-34.22,-1.26425,1.70968,417.5691,446.6288,27.931785,27.3,27.3
4,3.75,3.11,-1.93,2737.84,49.82,421.83,2.72,0.895,0.09,99.69,97.1,24.4,-31.37,-1.2477,1.76824,418.1654,446.2619,27.87163,27.3,27.25
4,4.25,2.44,-1.69,2744.28,51.785,423.62,2.45,0.895,0.09,99.69,97.1,24.4,-33.61,-1.29728,1.79307,416.3432,446.1185,27.836145,27.3,27.25
4,4.75,2.21,-1.4,2714,39.555,427.65,2.48,0.85,0.09,99.695,97.085,24.22,-31.12,-1.21129,1.72638,418.1974,445.5413,27.77683,27.3,27.2
4,5.25,3.075,-1.4,2725.73,45.465,425.98,2.23,0.95,0.08,99.71,97.1,24.2,-28.14,-1.13445,1.67078,420.0306,445.0854,27.7308,27.3,27.25
4,5.75,2.15,-1.64,2766.29,44.04,427.88,2.32,0.975,0.09,99.74,97.175,24.085,-29.03,-1.21618,1.68572,419.5083,444.6394,27.72832,27.3,27.2
4,6.25,3.95,-1.77,2719.34,56.82,429.895,2.665,0.925,0.09,99.77,97.2,24.005,-25.7,0.57644,2.0106,420.0103,444.5507,27.651805,27.3,27.2
4,6.75,8.57,-1.305,2780.98,69.15,429.815,3.115,0.945,0.11,99.82,97.3,24.045,-0.05,35.93727,8.10624,420.1619,445.2019,27.64027,27.25,27.150075
4,7.25,37.65,2,2738.15,143.61,427.395,4.75,0.885,0.15,99.85,97.4,24.49,70.31,127.765,24.48988,417.6067,448.0946,27.98722,27.25,27.153235
4,7.75,86.27,8.5,2509.935,129.19,413.965,0.72,1.17,0.2,99.885,96.815,25.035,147.44,230.9056,42.66219,414.6873,451.9053,28.47756,27.3,27.2
4,8.25,133.265,21.795,2408.34,108.655,402.97,-4.29,1.405,0.23,99.925,94.545,25.525,242.45,353.7149,60.37181,416.7906,456.0171,29.07425,27.3,27.2
4,8.75,187.09,45.45,2342.28,105.33,396.055,-7.035,1.585,0.27,99.95,90.64,26.2,342.17,466.2145,79.88701,419.3321,461.8468,29.63137,27.2,27.2
4,9.25,211.72,55.79,2279.59,115.41,390.345,-9.45,1.725,0.29,99.98,85.8,27.1,432.37,578.2573,94.66395,423.5366,466.4759,30.36665,27.25,27.246335
4,9.75,253.67,76.225,2229.565,117.01,388.875,-11.435,1.655,0.3,100,80.61,28.2,516.15,676.5026,104.9088,426.3194,471.5088,30.971775,27.2,27.2717
4,10.25,274.19,93.28,2191.175,116.54,384.09,-12.43,1.7,0.32,100.01,75.6,29.5,573.6,738.6655,113.818,430.1469,475.9056,31.60811,27.2,27.26343
4,10.75,295.635,95.425,2180.575,110.335,383.56,-12.58,1.61,0.32,99.99,71.59,30.2,618.58,796.5395,119.8051,433.852,478.9632,31.876445,27.2,27.2667
4,11.25,308.2,92.75,2133.6,124.735,382.505,-12.725,1.55,0.33,99.95,68.8,31.11,640.31,819.5267,123.3809,436.403,480.6211,32.24901,27.2,27.332945
4,11.75,316.285,94.8,2106,133.5,381.38,-12.81,1.66,0.32,99.9,66.33,31.71,659.49,839.9698,125.66,438.4601,482.6178,32.67728,27.2,27.25775
4,12.25,337.76,89.45,2100.055,144.66,381.65,-13.205,1.605,0.32,99.85,64.9,32.1,642.06,810.4447,121.2805,440.7153,484.2689,32.906625,27.2,27.2536
4,12.75,331.47,83.82,2082.34,135.58,382.075,-12.2,1.56,0.34,99.8,63.6,32.3,623.96,789.6194,118.6743,441.7266,485.4614,33.020215,27.2,27.24926
4,13.25,320.7,78.68,2065.675,145.22,381.655,-12.105,1.6,0.34,99.75,62,32.5,607.25,777.3162,116.5742,441.9179,485.1023,33.038835,27.2,27.25974
4,13.75,288.315,67.25,2067.57,141.445,381.76,-11.65,1.455,0.31,99.71,61.45,32.85,559.07,720.4581,111.526,440.8701,484.6748,33.07044,27.2,27.27428
4,14.25,295.29,61.26,2068.605,153.49,381.08,-10.76,1.6,0.315,99.665,60.4,32.82,518.87,680.4244,103.3183,439.8563,483.666,33.091175,27.21764,27.283585
4,14.75,290.32,50.35,2067.09,133.815,380.685,-10.21,1.54,0.29,99.63,60.6,32.9,450.65,594.0933,93.46931,439.7227,481.4288,32.84959,27.2,27.26804
4,15.25,246.91,27.19,2066.85,134.59,380.9,-8.595,1.595,0.28,99.59,61.03,33,388.48,523.9286,85.20887,437.7476,479.336,32.933845,27.2,27.27014
4,15.75,208.29,18.66,2090.27,142.64,380.13,-7.605,1.57,0.27,99.57,61.3,32.7,296.88,417.6072,69.39095,434.8585,476.0072,32.68194,27.2,27.20274
4,16.25,137.135,3.26,2110.39,100.47,378.1,-4.67,1.645,0.25,99.56,64.05,32.24,189.6,276.0147,48.37274,432.6475,474.8072,32.463405,27.2,27.25306
4,16.75,95.17,-3.82,2135.13,82.86,378.01,-3.505,1.66,0.23,99.58,67.38,31.75,110.13,196.6422,35.22141,431.084,470.9934,32.2135,27.2,27.214675
4,17.25,54.88,-4.715,2174.23,49.11,377.03,-0.91,1.47,0.17,99.59,75.23,30.1,29.99,97.61273,19.87858,428.9879,466.2675,31.524475,27.2,27.2
4,17.75,23.43,-5.025,2201.72,27.005,376.79,0.315,1.375,0.125,99.6,82.86,28.2,-15.19,25.22582,6.59165,428.0155,461.8225,31.05699,27.2,27.2
4,18.25,12.99,-4.925,2237.07,32.1,377.25,1.24,1.455,0.11,99.61,87.78,27.02,-35.79,0.08839,1.69745,425.0874,457.896,30.556395,27.2,27.17564
4,18.75,12.19,-4.6,2261.18,42.23,381.72,1.84,1.49,0.11,99.64,91.4,26.2,-39.33,-1.60968,1.57257,422.8987,455.3081,30.14284,27.2,27.17127
4,19.25,8.51,-3.51,2323.6,33.25,385.585,1.93,1.33,0.1,99.66,93.6,25.73,-39.54,-1.48416,1.66234,421.424,453.7524,29.844535,27.2,27.2
4,19.75,8.45,-4.66,2311.92,32.54,388.76,2.05,1.365,0.11,99.68,94.86,25.42,-40.44,-1.44296,1.80905,419.9923,453.2296,29.578485,27.2,27.2
4,20.25,8.405,-4.68,2391.98,39.27,393.215,2.82,1.38,0.12,99.72,95.4,25.2,-40.09,-1.36807,1.94527,418.833,451.26665,29.32592,27.2,27.2
4,20.75,7.02,-3.23,2361.625,28.23,396.27,1.805,1.285,0.11,99.75,95.8,25.01,-40.315,-1.25549,2.00652,417.897,450.74965,29.105275,27.2,27.15443
4,21.25,5.27,-3.08,2441,32.09,402.47,2.44,1.21,0.105,99.76,96.1,24.96,-39.43,-1.348815,2.023505,417.3543,450.14545,29.017425,27.2,27.10834
4,21.75,5.295,-3.28,2467.455,31.595,402.375,2.57,1.25,0.095,99.78,96.2,24.83,-40.77,-1.313045,2.00708,417.25455,449.97935,28.887665,27.2,27.10417
4,22.25,5.975,-3.79,2441.62,40.08,402.33,2.83,1.245,0.11,99.79,96.37,24.8,-40.555,-1.347895,1.965905,416.6097,449.6743,28.89488,27.2,27.10015
4,22.75,4.66,-3.32,2474,34.385,406.92,2.11,1.165,0.1,99.79,96.5,24.71,-40.15,-1.371485,1.889225,416.103,449.33945,28.720485,27.2,27.1
4,23.25,4.63,-2.63,2509.68,25.07,407.785,2.08,1.13,0.1,99.79,96.61,24.7,-38.405,-1.275865,1.919665,417.8809,449.12485,28.64277,27.2,27.1
4,23.75,4.97,-2.66,2519.745,37.425,411.705,2.91,1.085,0.11,99.8,96.77,24.66,-37.665,-1.256455,1.797095,417.5333,448.75925,28.56375,27.2,27.1
5,0.25,2.3,-3.335,2530.29,51.215,416.78,2.24,1.45,0.1,99.945,96.4,22.3,-36.81,-1.30816,1.613285,402.4194,436.4446,26.60874,25.5,25.6
5,0.75,1.7,-3.165,2518.66,42.505,415.86,2.65,1.35,0.11,99.93,96.5,22.2,-34.645,-1.28735,1.54394,402.7151,435.5859,26.52252,25.46439,25.6
5,1.25,1.585,-3.44,2615.22,50.86,422.185,2.79,1.29,0.1,99.92,96.5,22.25,-33.405,-1.23997,1.61047,402.5621,435.002,26.35461,25.45907,25.6
5,1.75,1.545,-3.125,2588.74,47.1,421.96,1.99,1.24,0.11,99.91,96.5,22.2,-34.02,-1.13358,1.66709,402.5138,434.80225,26.21544,25.41739,25.6
5,2.25,0.98,-2.58,2571.44,28.98,420.18,2.29,1.32,0.1,99.88,96.6,22.1,-33.07,-1.16426,1.62808,401.84995,434.3355,26.0329,25.4,25.6
5,2.75,1.12,-1.69,2576.77,40.18,420.045,1.52,1.22,0.09,99.88,96.5,22.1,-33.23,-1.06313,1.70079,402.1558,433.7641,25.914005,25.4,25.6
5,3.25,0.945,-2.53,2578.115,48.88,419.015,2.12,1.145,0.095,99.87,96.6,21.91,-28.56,-1.11209,1.54177,404.0832,433.4401,25.85035,25.4,25.6
5,3.75,1.01,-1.83,2591.28,43.1,424.62,2.48,1.11,0.09,99.87,96.62,21.9,-25.51,-1.03944,1.45207,403.5402,433.0832,25.63378,25.4,25.6
5,4.25,0.82,-2,2622.55,56.11,421.95,2.04,1.08,0.09,99.88,96.7,21.8,-25.11,-1.12172,1.5104,403.9595,432.7321,25.61502,25.37788,25.60335
5,4.75,0.86,-2.16,2619.13,44.62,426.165,1.97,1.125,0.09,99.88,96.7,21.7,-23.4,-1.14482,1.45002,405.357,432.609,25.52353,25.36679,25.604855
5,5.25,0.645,-1.46,2582.89,46.26,423.93,2.1,1.19,0.1,99.9,96.65,21.7,-22.79,-1.12862,1.45313,406.8664,432.1906,25.556225,25.32212,25.600945
5,5.75,0.84,-1.92,2573.41,53.735,429.25,1.895,1.135,0.1,99.915,96.7,21.675,-21,-1.08333,1.30462,408.4383,431.9743,25.463185,25.3,25.600915
5,6.25,0.65,-1.83,2607.115,39.325,432.34,2.165,1.045,0.09,99.945,96.7,21.68,-18.785,-0.403715,1.533965,408.4799,431.8845,25.413075,25.3,25.60104
5,6.75,1.06,-1.72,2546.26,48.025,435.56,2.42,1.11,0.1,99.975,96.8,21.735,-3.87,20.010305,5.008365,409.6756,432.40425,25.483415,25.3,25.60066
5,7.25,8.78,-1.105,2437.335,88.14,438.8,3.03,0.99,0.125,100.005,97.2,22.24,40.58,87.78994,17.54394,409.5864,434.6946,25.731945,25.3,25.614545
5,7.75,44.33,2.61,2488.6,127.565,430.13,2.48,1.18,0.19,100.05,97.2,22.9,112.76,181.2744,31.91787,406.4962,438.6767,26.36739,25.3,25.61683
5,8.25,92.925,16.97,2506.26,116.69,413.235,-1.17,1.31,0.24,100.06,96.7,23.5,179.02,280.3131,48.19915,404.3326,441.4705,26.88808,25.28885,25.66036
5,8.75,122.38,26.02,2400.71,125.62,404.375,-4.17,1.435,0.25,100.1,93.82,24.18,284.68,400.5446,68.80718,404.4247,446.7998,27.51782,25.25229,25.7
5,9.25,160.85,50.73,2305.97,102.68,399.2,-6.945,1.54,0.28,100.11,88.25,25.12,357.48,490.2799,77.79825,409.7483,451.6808,27.92877,25.24736,25.68625
5,9.75,174.33,59.16,2295.93,107.13,394.87,-9.03,1.6,0.29,100.13,83.07,26.18,424.77,555.0971,87.51267,413.1463,456.2419,28.53594,25.2,25.69329
5,10.25,217.965,72.52,2276.535,114.84,393.78,-10.145,1.5,0.33,100.11,78.45,27.05,466.33,615.381,95.17328,415.336,460.774,29.47286,25.2,25.67035
5,10.75,240.615,81.11,2264.175,102.315,393.255,-11.11,1.61,0.32,100.09,75.48,28,518.52,672.8945,101.9101,417.9285,464.6389,29.98583,25.2,25.64687
5,11.25,248.92,84.55,2237.11,120.11,390.7,-11.39,1.56,0.33,100.06,71.51,29,549.91,727.8403,111.0182,421.5704,468.2791,30.20002,25.2,25.63748
5,11.75,255.995,84.52,2222.66,111.33,389.4,-10.875,1.58,0.35,100.03,67.4,29.7,574.545,746.84135,111.01135,424.11705,471.21895,30.641,25.2,25.63694
5,12.25,275.57,75.63,2216.23,114.98,388.78,-10.51,1.75,0.32,99.99,65.7,30.4,558.015,727.2278,107.70105,425.81995,472.991,31.01322,25.20803,25.62874
5,12.75,268.52,74.1,2196.04,137.885,387.88,-11.56,1.63,0.34,99.95,63.4,30.8,539.37,702.07425,104.5547,426.4524,474.8298,31.2545,25.22688,25.62427
5,13.25,275.975,68.4,2191.83,125.76,388.195,-10.81,1.625,0.33,99.92,63,31.2,506.81,663.17315,100.107825,427.79015,476.2865,31.58107,25.2757,25.62391
5,13.75,262.12,59.645,2158.81,134.56,387.89,-9.43,1.655,0.3,99.88,61.5,31.3,472.335,631.9949,95.417535,427.4023,476.20735,31.525525,25.29204,25.60938
5,14.25,261.86,51.25,2157.12,155.27,387.36,-9.74,1.52,0.31,99.85,60,31.81,448.005,588.0376,91.276895,427.26315,477.8029,31.825865,25.3,25.6
5,14.75,240.16,36.28,2167.17,139.03,387.455,-8.025,1.57,0.29,99.82,60.145,31.965,391.57,521.042,80.01997,426.9997,476.5716,31.860405,25.3,25.604405
5,15.25,199.84,17.82,2173.21,147.44,388.02,-6.8,1.58,0.275,99.785,61.565,31.785,307.45,426.5649,67.8437,425.3305,474.19355,31.79294,25.303135,25.6
5,15.75,163.06,10.105,2171.98,114.18,386.77,-5.38,1.655,0.255,99.79,63.03,31.725,244.09,361.13565,59.263135,423.22035,472.9357,31.74933,25.33891,25.6
5,16.25,119.695,1.015,2178.355,87.105,385.805,-3.465,1.675,0.24,99.785,64.91,31.205,160.725,268.085,46.624615,421.1435,470.30905,31.638945,25.37505,25.6
5,16.75,71.84,-3.77,2190.49,73.47,385.52,-1.28,1.51,0.185,99.78,70.725,29.835,76.64,163.87175,31.5418,419.90595,465.8133,31.42575,25.4,25.6
5,17.25,33.38,-5.2,2208.05,55.75,384.935,-0.08,1.405,0.135,99.795,79.295,28.06,7.61,71.97772,16.689375,417.23485,460.12085,30.965545,25.4,25.6
5,17.75,12.52,-4.58,2234.155,27.34,383.2,0.49,1.485,0.105,99.8,84.7,26.48,-34.365,9.624065,3.454095,414.4043,453.46435,30.401365,25.4,25.6
5,18.25,6.96,-3.95,2304.67,19.69,385.35,0.755,1.555,0.09,99.8,88.46,25.25,-42.985,-1.614425,1.523495,412.48645,448.41595,29.77281,25.4,25.6
5,18.75,5.19,-3.62,2333.68,22.06,388.275,1.33,1.515,0.09,99.82,91.5,24.41,-41.88,-1.640585,1.67188,409.84065,445.4591,29.27888,25.5,25.6
5,19.25,5.165,-4.09,2379.47,17.84,391.49,1.84,1.57,0.09,99.85,93.15,23.8,-40.415,-1.51038,1.88733,407.749,443.7802,28.88665,25.5,25.6
5,19.75,4.785,-4.67,2421.55,42.73,394.29,2.17,1.585,0.09,99.87,94.35,23.615,-38.795,-1.45863,1.63766,407.2019,442.94405,28.718615,25.5,25.6
5,20.25,4.08,-3.74,2456.58,39.71,396.94,1.69,1.52,0.09,99.895,95.2,23.43,-39.225,-1.454355,1.594955,405.64535,441.70475,28.283655,25.5,25.6
5,20.75,3.305,-3.66,2503.41,27.63,399.01,2.01,1.475,0.1,99.91,95.51,23.2,-39.105,-1.35888,1.63034,405.57855,441.02545,28.04444,25.5,25.6
5,21.25,2.3,-4.38,2523.19,35.83,403.09,2.01,1.44,0.1,99.93,95.7,22.99,-39.2,-1.402025,1.63608,403.82605,439.98245,27.67925,25.5,25.6
5,21.75,2.04,-3.41,2538.3,42.83,407.05,2.33,1.5,0.1,99.94,95.9,22.8,-38.35,-1.3714,1.68999,403.4948,438.9351,27.41783,25.5,25.6
5,22.25,1.64,-3.605,2583.695,36.27,409.76,2.24,1.5,0.1,99.95,96.1,22.625,-37.29,-1.32173,1.71785,403.9041,437.9846,27.20143,25.5,25.6
5,22.75,1.92,-2.925,2560.04,35.48,410.61,2.535,1.39,0.1,99.95,96.2,22.6,-36.52,-1.25707,1.61383,403.3836,437.5131,27.10046,25.5,25.6
5,23.25,2.31,-3.225,2565.83,53.76,412.22,2.385,1.41,0.11,99.945,96.2,22.5,-35.05,-1.26076,1.55741,403.9906,436.865,26.8686,25.5,25.6
5,23.75,1.86,-2.69,2573.385,42.6,418.26,2.21,1.35,0.1,99.94,96.3,22.33,-36.09,-1.24015,1.57651,402.2779,436.7761,26.67058,25.5,25.6
6,0.25,0.635,-2.905,2489.985,19.62,421.045,1.885,1.535,0.08,100.07,95.8,18.2,-36.17,-1.36227,1.425225,383.1657,415.85335,24.70411,23.05,23.560115
6,0.75,1.11,-2.69,2548.28,36.77,425,1.75,1.5,0.08,100.04,95.84,17.9,-35.485,-1.323705,1.32,382.96615,413.4637,24.527355,23,23.5
6,1.25,0.76,-3.355,2560.92,18.355,425.91,1.915,1.375,0.09,100.06,95.95,17.7,-36.05,-1.249745,1.39311,381.6877,411.99705,24.31041,23,23.56322
6,1.75,0.645,-2.225,2653.57,15.615,429.225,1.755,1.365,0.09,100.04,96.1,17.8,-34.905,-1.291035,1.336005,380.74675,411.3293,23.96924,22.9,23.53257
6,2.25,0.64,-2.73,2715.845,19.62,432.54,2.03,1.31,0.09,100.02,96.065,17.7,-36.355,-1.30626,1.440105,379.79405,411.16675,23.86166,22.9,23.5
6,2.75,1.035,-3.185,2723.91,42.34,440.31,2.405,1.23,0.09,100.005,96.15,17.8,-33.725,-1.184475,1.43548,382.039,411.4962,23.80517,22.81719,23.53359
6,3.25,0.71,-2.555,2690.49,29.6,442.065,2.1,1.23,0.1,99.98,96.1,17.65,-30.76,-1.149425,1.43109,383.5478,411.91965,23.46035,22.8,23.5
6,3.75,0.68,-1.965,2693.15,20.82,440.405,1.675,1.22,0.08,100.02,96.2,17.5,-27.43,-1.039405,1.339295,383.9693,411.43805,23.3045,22.7,23.531635
6,4.25,0.58,-2.1,2809.07,15.82,444.115,1.65,1.24,0.09,100.03,96.3,17.45,-21.905,-0.888095,1.216415,385.34595,410.18195,23.13484,22.6,23.5
6,4.75,0.28,-2.16,2779.78,14.7,444.545,1.225,1.24,0.08,100.03,96.3,17.68,-20.545,-0.800975,1.40555,386.02215,410.08675,23.01603,22.59108,23.52761
6,5.25,0.5,-1.93,2775.72,30.985,446.5,2.205,1.175,0.09,100.05,96.25,17.455,-21.095,-0.874195,1.3529,385.7592,410.04385,22.786105,22.5,23.5
6,5.75,0.56,-1.61,2863.1,13.41,446.915,1.04,1.175,0.085,100.065,96.3,17.435,-20.405,-0.84971,1.309975,385.9403,409.26655,22.805625,22.55,23.55
6,6.25,0.75,-2.195,2772.81,31.7,442.72,2.125,1.22,0.1,100.1,96.3,17.2,-18.37,-0.6726,1.485875,386.5378,409.65725,22.732335,22.5,23.6
6,6.75,0.835,-2.005,2695.32,16.605,444.7,1.76,1.22,0.1,100.14,96.4,17.22,-10.5,8.30929,3.02708,386.5965,410.4357,22.660085,22.45,23.54977
6,7.25,1.6,-1.335,2719.87,26.01,444.39,2.15,1.265,0.11,100.18,96.7,17.9,24.565,67.32341,14.1975,387.8643,411.2662,22.571695,22.5,23.59071
6,7.75,20.26,0.9,2768.56,80.93,456.165,4.45,1.11,0.15,100.18,97,18.525,95.355,171.4982,31.89045,388.3199,413.8362,22.906675,22.47697,23.52585
6,8.25,57.985,12.21,2725.55,90.67,443.43,3.35,1.22,0.21,100.235,97.185,19.6,178.445,278.302,48.58408,389.8,423.0555,23.97696,22.351555,23.529665
6,8.75,96.89,23.3,2564.21,113.84,425.39,-0.23,1.28,0.24,100.27,96.9,20.7,254.27,376.1086,62.77162,389.1335,431.7426,24.91711,22.28661,23.5
6,9.25,112.04,36.46,2473.11,92.38,411.455,-2.975,1.44,0.26,100.285,92.28,22.21,326.245,470.2442,76.40211,390.7222,439.7444,26.20608,22.27568,23.513905
6,9.75,148.15,48.6,2302.97,98.67,406.66,-4.94,1.5,0.3,100.3,84.3,23.81,388.385,541.8647,86.52162,393.7866,445.3436,26.86796,22.3,23.53099
6,10.25,161.73,61.81,2241.23,103.18,403.72,-5.7,1.73,0.32,100.3,77.1,25.31,447.335,617.412,96.37542,397.6983,452.5284,27.6573,22.35,23.51907
6,10.75,201.21,72.14,2214.86,104.17,400.7,-6.175,1.78,0.34,100.28,71.23,26.635,499.925,677.3153,102.4036,401.379,459.3611,28.57861,22.4,23.5
6,11.25,234.38,86.8,2183.69,110.36,399.055,-6.605,1.82,0.375,100.25,66.26,28,536.325,718.7231,109.0964,404.6764,464.5216,29.12176,22.4342,23.49389
6,11.75,236.22,88.01,2171.77,107.74,398.03,-7.41,1.89,0.38,100.215,62.155,28.94,556.51,740.95005,110.9132,407.06615,468.22285,29.80344,22.45,23.48698
6,12.25,246.5,84.96,2149.94,110.59,396.07,-6.705,1.91,0.36,100.165,59.31,29.935,561.23,749.1672,110.94025,408.1969,472.2794,30.43542,22.5,23.479485
6,12.75,239.385,82.65,2141.51,109.5,395.42,-6.31,1.89,0.36,100.12,57.65,30.92,548.48,734.53675,107.92865,409.18875,476.0257,30.88656,22.555935,23.4771
6,13.25,261.645,78.235,2113.32,131.48,393.89,-6.405,1.9,0.37,100.07,55.41,31.77,526.51,706.6242,106.6685,409.8163,478.0313,31.30537,22.614005,23.43082
6,13.75,247.34,65.535,2112.86,115.45,392.33,-5.795,1.77,0.37,100.015,53.82,32.1,489.475,665.8744,100.2712,409.8526,479.1517,31.50248,22.77735,23.40616
6,14.25,244.235,53.92,2101.07,123.92,393.09,-5.6,1.78,0.35,99.985,54.35,32.175,439.105,607.23225,92.858365,410.522,479.11135,31.83334,22.84974,23.4
6,14.75,208.145,41.975,2097.175,126.6,392.53,-4.875,1.72,0.33,99.96,53.58,32.49,381.465,541.4041,83.72119,410.823,477.94275,31.94178,22.9,23.4
6,15.25,177.23,20.68,2110.415,115.11,391.94,-3.83,1.755,0.3,99.94,53.1,32.7,311.84,459.87045,73.371875,409.6931,477.08675,31.972775,22.92866,23.4
6,15.75,153.13,8.76,2098.77,76.22,392.015,-2.73,1.74,0.29,99.93,54.5,32.4,234.88,368.1509,61.289605,408.52625,473.60675,31.909735,23,23.4
6,16.25,107.11,2.46,2109.585,79.99,391.79,-1.395,1.54,0.235,99.93,59.14,31.63,149.835,265.10915,47.50813,405.9771,469.9715,31.662765,23.1,23.4
6,16.75,57.58,-3.34,2129.46,46.08,391.39,-0.39,1.51,0.17,99.93,68.1,29.21,65.25,162.8562,31.85643,403.5693,465.0424,31.350045,23.2,23.4
6,17.25,20.53,-2.95,2151.47,10.265,390.485,0.08,1.415,0.12,99.94,76.525,27.215,-1.47,69.61337,17.26547,402.309,456.8947,30.89437,23.2,23.4
6,17.75,9.91,-3.84,2166.64,10.69,390.145,0.4,1.52,0.08,99.965,83.71,25.35,-43.6,8.9103,4.14488,400.1152,446.8399,30.2473,23.21449,23.380055
6,18.25,4.76,-2.92,2204.01,9.92,391.475,0.265,1.695,0.07,99.995,87.1,23.7,-48.58,-1.94591,1.62123,397.0561,439.9796,29.40552,23.237675,23.358285
6,18.75,4.265,-2.62,2238.45,10.835,394.39,0.64,1.7,0.08,99.99,90.285,22.335,-46.59,-1.7883,1.64366,394.6709,435.0721,28.69567,23.4,23.4
6,19.25,4.13,-3.52,2249.06,13.54,396.85,1.02,1.645,0.08,100.03,92.01,21.3,-45.8,-1.6411,1.5726,392.0589,431.5715,27.89647,23.316725,23.4
6,19.75,3.835,-4.19,2252.755,19.05,398.175,1.28,1.665,0.08,100.05,93.2,20.7,-44.29,-1.68233,1.44825,390.7781,428.9541,27.319345,23.3,23.4
6,20.25,2.49,-4.1,2266.6,14.13,401.53,1.495,1.69,0.09,100.05,93.8,20.41,-43.03,-1.54518,1.40871,389.7991,425.7339,26.94185,23.33403,23.4
6,20.75,2.55,-3.91,2295.945,12.03,404.685,1.45,1.65,0.07,100.075,94.14,19.9,-41.97,-1.48085,1.54488,388.984,423.3338,26.52548,23.3,23.4
6,21.25,1.635,-3.49,2347.75,17.14,406.08,1.48,1.585,0.08,100.1,94.8,19.4,-41.43,-1.51108,1.54312,388.4343,421.6367,26.2025,23.3,23.4
6,21.75,1.95,-3.52,2358.85,18.41,407.49,1.59,1.59,0.075,100.105,95.27,19,-39.575,-1.50709,1.47007,387.0814,419.9133,26.033225,23.201305,23.41648
6,22.25,1.35,-3.095,2364.34,18.92,411.74,1.38,1.6,0.07,100.11,95.35,18.725,-38.375,-1.34326,1.52055,387.4132,418.2827,25.75966,23.2,23.41834
6,22.75,1.39,-2.95,2406.73,13.01,412.28,1.805,1.69,0.08,100.125,95.4,18.9,-37.445,-1.36924,1.44173,386.8947,415.9234,25.55709,23.1,23.408265
6,23.25,1.21,-3.32,2450.145,21.92,417.88,1.51,1.62,0.08,100.12,95.6,18.5,-36.83,-1.29271,1.37464,385.2875,415.3092,25.24104,23.1,23.44546
6,23.75,1.655,-2.95,2476.87,19.995,419.03,2.015,1.61,0.08,100.1,95.535,18.31,-36.95,-1.41508,1.36768,383.3871,415.7717,25.00912,23,23.44587
7,0.25,0.97,-4.43,2235.65,2.52,423.45,1.48,1.64,0.09,100.12,94.82,15.6,-38.265,-1.35843,1.41422,372.7846,405.5437,23.64962,22.438795,22.845355
7,0.75,1.555,-3.93,2207.22,3.335,427.975,1.17,1.66,0.09,100.11,95.1,15.4,-37.82,-1.42399,1.3763,371.666,404.8829,23.20446,22.386975,22.83844
7,1.25,1.61,-4.145,2172.27,2.47,433.35,1.415,1.75,0.095,100.11,95.2,15.2,-38.11,-1.35015,1.53021,372.1665,403.3502,23.013695,22.2834,22.81438
7,1.75,0.64,-3.59,2196.87,4.14,439.915,1.67,1.705,0.095,100.09,95.42,14.89,-38.595,-1.38844,1.45332,370.2392,401.44,22.714155,22.22442,22.82045
7,2.25,0.365,-3.86,2233.34,3.345,438.15,1.81,1.66,0.11,100.07,95.475,14.615,-39.005,-1.37781,1.37082,371.0736,401.5371,22.01533,22.171395,22.819145
7,2.75,0.44,-3.29,2236.56,1.2,439.42,1,1.45,0.09,100.065,95.5,14.37,-37.245,-1.33247,1.50392,371.9765,401.3326,21.97431,22.127415,22.81469
7,3.25,1.535,-3.24,2216.1,2.9,440.24,1.23,1.52,0.09,100.065,95.71,14.12,-36.2,-1.18392,1.47568,370.657,400.5197,21.99013,22.045705,22.805485
7,3.75,0.19,-3.2,2216.915,1.3,441.49,1.015,1.38,0.08,100.06,95.87,13.845,-33.34,-1.14958,1.52961,372.0287,398.9097,21.75913,22.00539,22.80489
