DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,0.25,413.81325,0.77175,412.88735,1.13085,1970.45,413.3235,0.7605,412.748,1.007,1970.3372,413.521175,0.768175,412.76595,1.345925,1963.575875,413.859,0.779975,412.87795,1.0439,1962.411375,1.0008,-18.6409,0.075,411.92245,0.9633,-0.432825,-0.3311,-0.529375,-11.1586,-2.0066,0.0422,-76.1528,-6.7582,0.2178,0.779,0.78,0.2,-17.848125,-18.94255,-18.2386,-18.7502,-20.185,81.7763,33.00425,0.220375,-16.945,-16.365,-16.6375,0,-4.758,0.7,-2.8615,-0.9915,176.59,229.48,-101.5895,181.09,230.875,-0.14,-0.77,-0.4,-0.1005,-0.1905,-0.38,-0.11,-0.38,-9.904125,-7.8275,-6.107875,-4.001,-1.330625,0.68425,3.617125,6.11275,7.806625,-8.89415,-7.23945,-4.72665,-2.98095,-0.8391,0.52315,2.7025,4.93965,6.33835,-10.32755,-8.0041,-5.29735,-3.91895,-1.71795,-0.3615,2.04545,4.8815,6.2211,-10.1177,-7.8478,-5.73785,-4.2026,-1.86435,-0.23425,2.293625,4.7265,6.48885,-8.710625,-7.539975,-5.371625,-3.690475,-1.32865,0.13555,2.8217,5.08245,6.425225,-35.544,-31.7067,-27.472
1,0.75,412.9995,0.7802,413.023,1.0472,1971.44135,412.633925,0.745325,412.893875,1.11135,1965.24255,413.317625,0.7606,413.276,1.0326,1963.052175,412.9975,0.7666,413.737325,1.013825,1958.03635,1.0325,-19.1793,0.0689,412.017775,0.8947,-0.47045,-0.54535,-0.636275,-4.68475,-2.24705,0.0412,-71.07575,-12.5365,0.2171,0.929,0.86625,0.2145,-18.4577,-19.496,-19.0584,-18.8246,-20.2836,81.7716,28.4715,0.2139,-17.0355,-16.5175,-16.747,0,-4.812,0.7,-2.9005,-1.029,175.85,229.05,-103.773,182.12,229.745,-0.15,-0.78,-0.41,-0.1,-0.19,-0.371,-0.11,-0.37,-10.321,-7.993,-6.13325,-4.007875,-1.3455,0.68675,3.61575,6.112375,7.805,-8.94,-7.28795,-4.7383,-3.06115,-0.8337,0.5192,2.70395,4.958,6.3364,-10.2659,-8.0729,-5.4522,-3.9544,-1.7279,-0.3594,2.04355,4.87955,6.22005,-10.154,-7.90695,-5.85575,-4.2299,-1.88385,-0.23315,2.291,4.72735,6.48785,-8.935975,-7.579675,-5.4368,-3.708625,-1.3431,0.13315,2.824975,5.08175,6.424225,-31.8915,-30.35435,-28.00775
1,1.25,411.82175,0.7811,413.27985,1.2637,1957.5425,412.43635,0.73425,413.22675,1.038475,1951.509,412.566675,0.7677,413.487625,1.101325,1955.700875,412.3108,0.7739,413.58535,1.06515,1962.04215,0.960575,-19.484825,0.05855,412.089325,0.94155,-0.239,-0.442,-0.396,-4.869275,-1.9153,0.040325,-72.97825,-9.2577,0.212325,0.9195,0.9025,0.2,-18.437675,-19.278075,-19.3252,-19.1709,-20.2762,81.76925,28.69725,0.2343,-17.371,-16.532,-17.1225,0,-4.831,0.6,-2.82,-0.973,175.11,228.53,-103.88875,181.795,227.9,-0.1405,-0.7715,-0.41,-0.1,-0.19,-0.38,-0.1005,-0.37,-10.399625,-8.12175,-6.158875,-4.01475,-1.35875,0.688875,3.61475,6.112,7.804,-9.1381,-7.3405,-4.7437,-3.05785,-0.82745,0.5162,2.7049,4.958,6.3354,-10.2282,-8.11065,-5.5073,-3.96055,-1.73785,-0.354625,2.0416,4.8786,6.219,-10.18565,-7.9425,-5.89785,-4.2376,-1.9061,-0.2358,2.2913,4.7267,6.48685,-9.033975,-7.62365,-5.545175,-3.729675,-1.3682,0.1319,2.82315,5.080875,6.423225,-33.68235,-33.9654,-27.516775
1,1.75,411.439,0.7593,413.6262,1.015,1964.8696,411.195775,0.7237,413.81565,0.9422,1964.23155,411.54595,0.7482,413.5554,0.9878,1966.53115,410.979625,0.74585,413.7552,1.029075,1966.312625,1.169075,-19.958175,0.054025,411.877,0.9462,-1.01845,-0.438675,-1.212,-3.00785,-2.51495,0.036,-94.6398,-9.0211,0.204825,1.055,0.85175,0.2245,-18.752775,-19.085875,-19.644075,-19.2659,-20.432,81.8088,29.5235,0.2344,-17.7255,-16.734,-17.571,0,-4.723,0.6,-2.7705,-1.054,175.025,231.67,-104.78675,180.91,225.625,-0.14,-0.78,-0.4205,-0.1005,-0.1905,-0.37,-0.1005,-0.38,-10.529625,-8.145125,-6.182125,-4.043375,-1.37225,0.691875,3.613375,6.111,7.803,-9.1223,-7.4912,-4.74075,-3.06755,-0.8213,0.5131,2.7058,4.957,6.3353,-10.2055,-8.1187,-5.5071,-3.97165,-1.74485,-0.3492,2.0397,4.8776,6.21805,-10.28735,-8.1128,-5.9818,-4.2756,-1.9321,-0.23845,2.2886,4.7282,6.4849,-9.0518,-7.689825,-5.552775,-3.750075,-1.37305,0.1291,2.82245,5.0803,6.4398,-36.87555,-38.5132,-29.591975
1,2.25,411.466775,0.77895,413.96125,1.027125,1959.356725,411.1316,0.7322,413.82955,0.9518,1951.528875,411.370625,0.761375,413.93725,1.069,1969.36075,411.1275,0.7585,413.7595,0.958625,1961.5,1.063525,-20.003025,0.058325,411.951225,0.813175,-0.8621,-0.24295,-0.81,-3.4995,-2.357375,0.038325,-103.69335,-7.157875,0.245325,0.9195,0.8185,0.19,-19.2919,-19.6904,-19.903175,-19.3876,-20.6635,81.7977,29.03425,0.2212,-17.6415,-17.1185,-17.846,0,-4.79325,0.6,-2.75,-0.899,172.85,231.17,-103.0775,180.395,223.23,-0.15,-0.78,-0.41,-0.1,-0.2,-0.38,-0.11,-0.38,-10.67625,-8.173375,-6.181625,-4.09825,-1.38825,0.694875,3.612375,6.110625,7.801,-9.2371,-7.59975,-4.74255,-3.13225,-0.8184,0.5081,2.7068,4.937725,6.3343,-10.5736,-8.1083,-5.55845,-3.99185,-1.75185,-0.3438,2.0378,4.8766,6.21795,-10.41175,-8.3291,-6.0498,-4.37485,-1.95135,-0.2421,2.28495,4.7282,6.4839,-9.196125,-7.906075,-5.586125,-3.775175,-1.385525,0.1286,2.822175,5.0803,6.42065,-36.86,-37.64685,-30.919125
1,2.75,411.4712,0.78075,413.778225,1.0286,1955.1085,411.277625,0.72975,413.446,1.04165,1948.789,411.2146,0.75175,413.930875,0.98795,1952.3158,411.0376,0.7546,413.918975,0.982,1955.6384,1.373875,-19.727875,0.069,412.057225,0.814825,-0.5226,-0.41075,-0.6112,-2.5558,-2.45415,0.043375,-80.5565,-10.623775,0.2225,1.1275,0.91925,0.1945,-19.524175,-19.8773,-20.141325,-19.56285,-20.67,81.8149,28.7685,0.2314,-17.9765,-16.99,-18.4375,0,-4.822,0.7,-2.6905,-1.11625,173.32,231.67,-103.218,181.18,223.23,-0.1405,-0.78,-0.42,-0.1,-0.19,-0.38,-0.11,-0.38,-10.795875,-8.206375,-6.2495,-4.144375,-1.40025,0.6985,3.612,6.11025,7.8,-9.3642,-7.8706,-4.7493,-3.14145,-0.8154,0.5031,2.70705,4.92675,6.3333,-10.7191,-8.10485,-5.69145,-4.0358,-1.7654,-0.3393,2.0349,4.8756,6.21695,-10.5565,-8.6112,-6.09485,-4.41455,-1.9652,-0.251125,2.28225,4.7298,6.48295,-9.3985,-8.15255,-5.639775,-3.842475,-1.39555,0.12865,2.8219,5.0792,6.419225,-35.981,-36.3288,-32.5325
1,3.25,411.245825,0.75345,413.463,1.1934,1947.7978,411.017875,0.7215,413.0722,0.946,1956.25,411.1766,0.7476,413.96345,1.051675,1963.2037,411.247475,0.740675,413.820075,1.023075,1949.126375,1.193375,-18.992875,0.050625,412.281,0.7974,-0.258275,-0.362625,-0.2806,-6.181125,-2.067175,0.047125,-78.629725,-13.0879,0.222375,1.02,0.79,0.2045,-18.0887,-19.54495,-19.80815,-19.6224,-21.01675,81.81155,31.3555,0.21835,-17.4565,-16.628,-17.4715,0,-5.023,0.6,-2.7215,-1.07,172.385,232.09,-102.638,182.615,222.9,-0.15,-0.78,-0.42,-0.1,-0.1905,-0.38,-0.11,-0.38,-10.866625,-8.232875,-6.3315,-4.14575,-1.41,0.701125,3.611375,6.109875,7.798625,-9.49205,-8.07235,-4.9498,-3.20335,-0.81135,0.4982,2.70705,4.92675,6.3323,-10.7436,-8.37555,-5.8296,-4.07785,-1.78565,-0.33675,2.033,4.8746,6.21595,-10.6759,-8.8794,-6.19975,-4.40695,-1.97165,-0.2556,2.2741,4.7298,6.48195,-9.54225,-8.392125,-5.690975,-3.945825,-1.397825,0.12815,2.820625,5.078725,6.41865,-37.109,-37.02415,-32.124175
1,3.75,410.83,0.7427,413.4995,1.102,1958.92815,410.818625,0.71525,413.8125,0.985,1952.585,410.733,0.7187,413.286175,0.97335,1956.9754,410.800125,0.7242,413.1345,0.98425,1956.916225,1.2175,-19.2536,0.055875,412.2745,0.82575,-0.2515,-0.488025,-0.314375,-4.127325,-2.65285,0.039625,-98.51355,-11.28555,0.2036,1.1425,0.86,0.18,-18.2052,-19.75685,-19.444475,-19.62095,-21.223375,81.82155,29.854,0.20915,-18.1765,-16.8675,-18.061,0,-5.052,0.6,-2.7535,-1.06325,172.91,231.81,-100.518,181.985,223.89,-0.1405,-0.78,-0.41,-0.1,-0.2,-0.38,-0.1005,-0.37,-10.886375,-8.283125,-6.4005,-4.15325,-1.418875,0.703125,3.611125,6.1085,7.797625,-9.68015,-8.14905,-5.181,-3.28475,-0.8122,0.4924,2.706125,4.92675,6.3313,-10.87945,-8.73805,-5.93345,-4.07765,-1.80685,-0.3389,2.03285,4.88795,6.21585,-10.74915,-8.9541,-6.3234,-4.4135,-1.98025,-0.25915,2.2705,4.7308,6.48,-9.642075,-8.5513,-5.761975,-4.0131,-1.419225,0.125075,2.8212,5.078725,6.41765,-37.2694,-37.8745,-30.095
1,4.25,410.0746,0.792,413.86005,1.15695,1951.7355,410.035625,0.749375,413.87175,0.968375,1951.551575,410.34525,0.77615,413.750475,1.196425,1953.05775,410.086,0.7694,413.2807,1.012125,1952.694625,1.26175,-19.231125,0.066,412.426975,0.94595,-0.2976,-0.4034,-0.3578,-1.770325,-1.6736,0.046,-74.47565,-12.6235,0.2084,1.09925,0.91925,0.2045,-18.43155,-20.0186,-19.586025,-19.8725,-20.70465,81.84945,29.891,0.213475,-17.792,-16.846,-17.851,0,-5.195,0.595,-2.693,-1.01125,177.35,230.5,-98.67375,180.39,223.365,-0.15,-0.78,-0.4105,-0.1,-0.2,-0.38,-0.1,-0.37,-10.927125,-8.363,-6.46,-4.16725,-1.4275,0.70575,3.6105,6.108125,7.796,-9.80335,-8.1554,-5.2897,-3.3597,-0.81075,0.4857,2.70585,4.92675,6.3303,-11.10395,-8.82005,-5.9899,-4.08215,-1.82615,-0.344075,2.03185,4.887875,6.21485,-10.7869,-8.96345,-6.43215,-4.4591,-1.98765,-0.25875,2.267375,4.7308,6.479,-9.658075,-8.6083,-5.803825,-4.015075,-1.421275,0.124325,2.819925,5.07815,6.416225,-36.6711,-37.894225,-30.6774
1,4.75,409.7794,0.895,413.4281,1.1506,1950.6804,409.025,0.7828,413.424,1.212225,1949.412525,409.353175,0.828775,413.4829,1.01805,1949.4026,408.95725,0.8044,414.083025,0.986375,1948.985375,1.2075,-19.142,0.06225,412.40925,0.94345,-0.22,-0.40405,-0.48735,-2.371925,-1.8205,0.03625,-73.2005,-8.829,0.23975,0.97,0.80775,0.1845,-18.59965,-19.90915,-19.7358,-19.534625,-20.97065,81.845,27.19875,0.20825,-16.922,-16.668,-17.255,0,-5.1055,0.6,-2.86,-1.052,178.39,229.75,-98.174,180.925,225.37,-0.14,-0.7715,-0.4105,-0.1,-0.19,-0.381,-0.11,-0.37,-10.995125,-8.469375,-6.49625,-4.179625,-1.43475,0.707375,3.61025,6.10775,7.794625,-9.7678,-8.14505,-5.2807,-3.36,-0.810175,0.47685,2.7049,4.92675,6.3284,-11.10855,-8.82865,-6.01365,-4.11345,-1.83535,-0.3463,2.031625,4.8878,6.21475,-11.0465,-8.97505,-6.4855,-4.5068,-1.9959,-0.26245,2.268675,4.7318,6.47795,-9.736825,-8.62535,-5.832625,-4.06065,-1.428425,0.129725,2.81965,5.07715,6.41465,-37.799,-39.196625,-30.982925
1,5.25,409.779475,1.10725,413.296875,1.092,1950.93305,409.5068,0.91205,413.25445,1.24065,1949.205325,409.63835,1.0332,413.6276,1.36345,1950.044975,408.98675,0.9158,413.754125,1.281325,1949.9,1.1186,-19.2646,0.0563,412.3281,0.748575,-0.59375,-0.588475,-0.4366,-7.308675,-2.03085,0.038,-90.4299,-13.42565,0.2585,1.099,0.8695,0.1835,-18.7999,-20.008625,-19.811625,-20.0951,-20.947575,81.8153,26.62425,0.203875,-17.4175,-17.00825,-17.20975,0,-4.936,0.6,-2.79,-1.148,178.4525,229.2875,-96.854,182.0475,230.3525,-0.15,-0.78,-0.41,-0.1,-0.2,-0.39,-0.11,-0.38,-11.021,-8.5811,-6.4673,-4.1873,-1.43855,0.709625,3.60965,6.10795,7.79485,-9.684575,-8.094625,-5.258925,-3.36555,-0.79485,0.477725,2.7045,4.925875,6.327675,-10.9194,-8.7951,-6.000225,-4.117225,-1.839425,-0.3472,2.0307,4.88815,6.214375,-11.2011,-8.983625,-6.51515,-4.53545,-2.0001,-0.2626,2.269375,4.733375,6.47795,-9.843,-8.636,-5.8886,-4.0666,-1.435125,0.128175,2.81775,5.07715,6.414075,-34.890175,-37.33625,-31.4751
1,5.75,409.909,1.0485,413.2278,1.1641,1949.5723,409.112,0.869125,413.568125,0.9445,1946.0575,409.458975,0.9712,413.72255,1.0054,1951.62515,408.95445,0.896875,413.714775,1.196925,1951.069,1.17615,-20.356325,0.0607,412.05405,0.7174,-0.392825,-0.78285,-0.7475,-4.986625,-1.78785,0.0419,-95.105225,-8.34,0.24015,0.927,0.847,0.18,-19.7792,-19.69935,-20.3596,-19.8598,-20.8655,81.85395,25.7,0.23945,-17.6635,-17.056,-17.84775,0,-4.97375,0.5975,-2.71075,-1.23,180.2375,228.5175,-97.464,181.88,228.5575,-0.15,-0.78125,-0.41,-0.1,-0.19,-0.39,-0.10025,-0.38,-10.95665,-8.6745,-6.4231,-4.1978,-1.44075,0.70975,3.60965,6.10695,7.79385,-9.62335,-8.0509,-5.24995,-3.375475,-0.793,0.4737,2.70355,4.9259,6.326675,-10.634825,-8.787625,-6.017675,-4.0931,-1.84245,-0.34715,2.0306,4.86985,6.213375,-11.066975,-9.0203,-6.4616,-4.564,-2.008775,-0.267425,2.266525,4.7334,6.47695,-9.7995,-8.646525,-5.898675,-4.04855,-1.440675,0.123325,2.81795,5.076575,6.41265,-34.9239,-36.3834,-31.787
1,6.25,410.086375,0.690075,413.875,1.1185,1949.822075,409.26395,0.6697,413.68675,0.83475,1946.933825,409.4786,0.68275,413.4275,0.87845,1948.52725,409.10585,0.67985,413.87855,1.33535,1948.085,0.9548,-19.6827,0.0535,411.9077,0.7069,-0.2364,-0.374,-0.404,-6.6176,-2.202,0.049,-76.4983,-12.559,0.2702,0.96625,0.84975,0.1945,-19.412425,-19.963775,-20.0665,-20.12695,-21.236875,81.783925,26.56575,0.246825,-17.68,-17.04475,-17.99775,0,-5.055,0.6,-2.85,-1.22,179.3725,227.4225,-98,180.6825,226.78,-0.15,-0.77125,-0.42,-0.10025,-0.2,-0.38,-0.1,-0.37,-10.64605,-8.72235,-6.4086,-4.198,-1.43915,0.709,3.60965,6.1066,7.7922,-9.49315,-8.01245,-5.3113,-3.3847,-0.79305,0.471775,2.703575,4.9259,6.325675,-10.704525,-8.751475,-6.0329,-4.088825,-1.844525,-0.351175,2.0305,4.86885,6.212375,-11.07535,-9.058975,-6.429475,-4.5838,-2.0156,-0.27225,2.263675,4.7334,6.475925,-9.7435,-8.662,-5.915925,-4.021525,-1.445075,0.118325,2.816375,5.075575,6.4111,-39.15815,-38.603625,-31.439975
