DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_5_2,CO2_1_6_2,CO2_1_6_3
1,0.25,0.857304682915365,-3.20121334602206,0.0444297807690042,-0.0785762655640624,-3.16588638858374,-3.16383601004726,-45.4947435872961,0.0391609088832767,-45.1536579968935,-25.4543579886919,0.140930755189542,0.683,0.4815,0.17,0.13,0.06,-3.34771,-3.59575,-3.702975,-3.311575,-4.8551825,-5.3573425,-5.8406475,100.478121,34.41425,0.3068625,-3.3545,-2.89975,-3.298,-3.538,-3.98125,0,-5.608,0.62,-0.397,211.9075,294.43,257.13,293.405,-0.28,-0.29,-0.28,-0.29,-0.1,-0.18,-0.37,-0.2965,-0.1445,-0.865,1.9002,2.91415,5.0464,6.5492,8.7758,11.0228,11.2192,12.971975,9.201725,9.6786,10.561675,10.974675,10.80025,11.8928,11.4968,12.4713,13.9187,3.3017,4.36565,6.16325,7.726975,9.91865,10.977525,12.016625,13.23525,9.8526,10.3308,10.6848,11.1054,11.292825,11.5498,11.831,12.2882,13.1484,2.67905,6.87445,6.2366,7.43705,10.325525,10.8032,13.674025,14.7628,-26.300175,-30.12585,-26.598375,-108.85825,1.82092660720854,2.80916629517064,3.21265062247839,3.21045343976642,2.87461913973388,2.98245967615275,3.69064287464995,403.398770326384,414.971507735912,412.427556097173,414.952690999788,412.767385284511,414.758024571955,412.161081183926,415.192658437923,417.530673809685,415.884089600277,415.492307641397
1,0.75,0.902902146208973,-3.52000052348565,0.0434752147842406,0.100814649748793,-1.76997912817162,-6.54553617459429,-27.0854942196328,0.0456288051377927,-51.4669113952775,-21.4394455770092,0.141394745210937,0.74,0.50025,0.16,0.1215,0.06,-3.59081,-3.874775,-3.982065,-3.64888,-4.924875,-5.37521,-5.673185,100.514276,36.62,0.2404375,-3.06525,-2.90275,-3.333,-3.584,-4.0425,0,-5.471,0.62,-0.6,211.3425,293.98,256.81,292.89,-0.28,-0.29,-0.28,-0.29475,-0.11,-0.18,-0.37425,-0.30325,-0.1545,-0.8725,1.821,2.84895,5.0068,6.5577,8.7676,10.9816,11.2137,12.965925,9.1988,9.6729,10.50685,10.955675,10.772725,11.90655,11.482075,12.4644,13.917325,3.219075,4.315275,6.12175,7.726525,9.909825,10.97375,12.012,13.2315,9.8524,10.318,10.6924,11.1214,11.281975,11.5386,11.8204,12.2178,13.1398,2.58815,6.81815,6.22,7.44295,10.3284,10.8009,13.672025,14.760575,-26.899025,-30.411825,-26.4355,-108.88875,1.83228397249209,2.94980309990785,3.23187728998926,3.23940272783277,2.98343978023108,2.91157692925012,4.3247335830984,402.140551359609,414.869773767768,412.903207842591,414.638002771654,415.62194629205,414.763192098905,412.162567604222,415.324268815105,417.665414753196,415.513945284307,413.787822747708
1,1.25,0.771300147858131,-3.70287333036608,0.0301089078941956,0.0432399516861992,-3.89345550803516,-4.62677701506637,-27.4571103456683,0.036332678736517,-63.6679971985299,-15.9020662393006,0.128644721103774,0.604,0.3935,0.13525,0.1055,0.06,-3.75415,-4.068025,-4.20739,-3.7123325,-5.1791875,-5.4854825,-5.853825,100.519702,37.63025,0.1736125,-3.183,-3.01625,-3.439,-3.638,-4.105,0,-5.523,0.62,-0.625,211.34,293.72,256.03,292.62,-0.273,-0.29,-0.28,-0.29,-0.11,-0.18,-0.37,-0.3,-0.159,-0.8725,1.7404,2.78235,4.9682,6.5543,8.7594,10.9486,11.22565,12.96865,9.1787,9.585,10.4585,10.932675,10.7647,11.8875,11.460075,12.4507,13.90785,3.1314,4.28015,6.08935,7.71275,9.901675,10.97005,12.010875,13.233375,9.8306,10.3066,10.6858,11.081,11.278825,11.528,11.8008,12.214,13.1396,2.5115,6.757675,6.1986,7.4472,10.330275,10.7986,13.669025,14.7564,-27.56365,-30.991875,-29.6325,-108.031,1.85838085935137,2.65907501010219,3.08060683733269,3.13864451144812,2.65404117695043,2.93166132180397,3.55725970503904,405.493479934008,414.822601075132,412.354394968215,414.424066953987,411.703154069684,414.532614857823,411.200807848593,414.970205119966,418.212663210046,416.381176679476,417.842841237066
1,1.75,0.60994652858929,-3.9089422260591,0.0339680845883505,-0.555850739135793,-8.04756086789415,-3.20140350588681,-27.9846564946959,0.0424229179382378,-74.762105295166,-25.0015911730828,0.155022799271883,0.431,0.35675,0.15,0.126,0.06325,-3.99207,-4.315975,-4.479535,-4.1098975,-5.3597675,-5.68839,-5.9673975,100.5217155,39.416,0.206615,-3.3915,-3.1245,-3.54,-3.716,-4.27125,0,-5.426,0.62,-0.643,210.84,292.73,255.25,292.395,-0.27,-0.29,-0.28,-0.29,-0.11,-0.18,-0.37425,-0.30975,-0.167,-0.87,1.6748,2.73655,4.9334,6.5335,8.7512,10.963,11.30745,12.958725,9.125475,9.5694,10.427,10.9038,10.762425,11.84755,11.467475,12.49,13.9002,3.057,4.218875,6.0602,7.69835,9.89285,10.96635,12.002625,13.2255,9.7944,10.296,10.6778,11.067,11.2761,11.5192,11.8024,12.2088,13.1344,2.44395,6.691275,6.174,7.45115,10.33515,10.7971,13.6653,14.75465,-27.8447,-26.7274,-26.8476,-106.82925,1.8091362969862,2.46270390493698,3.11561721836804,3.19198816244371,2.61413600824901,2.80298582064416,3.5995089586626,403.470434710589,414.280826694917,412.564511865448,413.596783246748,411.939227726756,413.745147729264,416.264948070092,413.711968579153,418.755330286362,415.973915515632,414.684899378866
1,2.25,0.84551055310531,-4.13888090606696,0.0308849868283135,0.127793888205772,-0.909281962515554,-5.43210685036216,-1.66853599232354,0.0338299325935766,-59.2028918404139,-22.8647385822893,0.146343399116466,0.6935,0.51075,0.15,0.13,0.06,-4.22755,-4.57325,-4.7425875,-4.2432925,-5.65652,-6.10016,-6.284375,100.5134575,38.602,0.19337,-3.92275,-3.606,-3.85875,-4.14,-4.3375,0,-5.325,0.8,-0.625,210.37,291.895,254.62,291.06,-0.27275,-0.29275,-0.28,-0.29,-0.11,-0.18,-0.37,-0.3465,-0.2045,-0.8775,1.6008,2.69655,4.899,6.51385,8.7436,10.9312,11.24315,12.94835,9.11965,9.4883,10.42335,10.891375,10.71135,11.85555,11.45885,12.4573,13.897775,3.0103,4.162325,6.0201,7.68105,9.884025,10.963575,11.995375,13.225,9.735,10.2834,10.6348,11.0528,11.285225,11.5096,11.7606,12.2124,13.1258,2.37375,6.627525,6.149,7.45345,10.338475,10.7973,13.6633,14.757725,-23.38665,-31.13195,-27.009425,-106.356,1.60789224005485,2.61217884593197,3.15183204103024,3.12350286143602,2.72861812149698,2.88691763958976,3.80384750708733,404.231806077561,413.410031142696,413.980261953726,412.947472396808,412.868706046915,412.899188945916,416.391731581413,413.618081931625,417.719879430281,414.35228851726,419.15854224213
1,2.75,0.791703513174536,-4.43662511284012,0.0317719112573883,0.131056182959689,-0.725718668500622,-3.34226457021768,-11.1880544883293,0.0371189567460186,-47.4843175871856,-24.0189557297623,0.170445602011396,0.56725,0.3735,0.1455,0.13625,0.07,-4.4894275,-4.87655,-5.1204375,-4.4887875,-5.99812,-6.4214025,-6.8889,100.48328425,39.89,0.05748,-4.102,-3.78,-4.0275,-4.65,-4.955,0,-5.33375,0.7575,-0.593,208.33,290.605,254.515,288.115,-0.27275,-0.29275,-0.28,-0.3,-0.11,-0.18,-0.37,-0.29325,-0.219,-0.8665,1.5524,2.6508,4.8674,6.49675,8.736,10.913,11.2595,12.967225,9.113875,9.4117,10.4168,10.892875,10.659875,11.87285,11.445025,12.4003,13.8946,2.9692,4.109275,5.987775,7.663125,9.87555,10.959875,11.9805,13.214125,9.722,10.2658,10.6508,11.0408,11.2784,11.5022,11.7706,12.2156,13.117,2.3171,6.566075,6.1236,7.4551,10.3408,10.7984,13.659575,14.75725,-28.345525,-30.733275,-30.138375,-105.461,1.62784980247603,3.17633512549174,3.55528802920928,3.62285875296703,3.14221449139891,3.07407469129909,4.67218720280514,407.145211597759,413.134661562761,412.525750579306,412.853558267458,412.690057918232,413.112513148956,411.444407297666,413.104474599368,418.360133261601,415.738506866744,414.580693112022
1,3.25,0.712653103186561,-4.76896097122858,0.0308690267214581,-0.719210088451201,-0.542155374485691,-6.25768949700729,-20.707572984335,0.0498592102683302,-51.3980513844482,-27.7443307691839,0.137296365471804,0.63525,0.4235,0.1455,0.13,0.07,-4.78114,-5.2269,-5.5354375,-4.847055,-6.31736,-6.7238325,-7.53011,100.537592,40.8525,0.00626,-4.24875,-3.92,-4.17125,-4.956,-5.40125,0,-5.135,0.715,-0.642,207.81,289.1425,254,287.165,-0.28,-0.29,-0.28,-0.29,-0.1,-0.18,-0.3745,-0.3,-0.239,-0.8665,1.4638,2.5907,4.8394,6.48505,8.7286,10.898,11.26075,12.977825,9.077125,9.343,10.377075,10.8813,10.6275,11.8453,11.4261,12.4569,13.8896,2.915875,4.05265,5.9589,7.646875,9.8674,10.9561,11.981625,13.21475,9.726,10.2484,10.5956,11.0278,11.272,11.4936,11.7638,12.2112,13.1188,2.2711,6.507625,6.0986,7.4561,10.344575,10.7984,13.6573,14.749925,-28.733975,-30.42495,-30.41495,-105.004,1.68015963809406,2.71241418648638,3.31527584124564,3.25906116526028,2.73136099231333,2.66182210716272,3.57652117672886,404.433771054145,414.140622449926,411.082248580808,414.771016154162,416.418083778069,414.213091000588,411.919665405282,414.900519266518,419.968987234395,418.263548489888,412.765248404123
1,3.75,0.860029675658122,-5.02027346083062,0.0256412848467194,-1.42211988708968,-0.35859208047076,-6.94715668761268,-30.2270914803407,0.0457757599260651,-60.1317452671921,-18.6098599098314,0.138099449862166,0.66225,0.3905,0.16,0.1325,0.07325,-5.010575,-5.520125,-5.841085,-5.508695,-6.45174,-6.8549,-7.5291425,100.576845,42.62175,-0.076025,-4.35875,-4.008,-4.22,-5.01,-5.455,0,-5.25375,0.6725,-0.742,206.02,287.915,252.99,286.78,-0.27,-0.29,-0.28,-0.29,-0.10375,-0.18,-0.37,-0.30325,-0.2335,-0.865,1.237,2.51,4.8144,6.4704,8.7216,10.8874,11.266,12.968175,9.040625,9.2773,10.291775,10.86,10.61155,11.8535,11.4091,12.4108,13.8798,2.856875,3.99035,5.92865,7.630275,9.858925,10.953325,11.9705,13.206875,9.6768,10.228,10.5618,11.016,11.261275,11.4884,11.7548,12.2082,13.1128,2.2229,6.456075,6.0742,7.45675,10.350175,10.7985,13.654575,14.7521,-29.014,-29.79675,-26.094,-104.541,1.74489360441449,2.70589770011502,3.22187529168725,3.27839033285913,2.71826548414702,2.65591687056527,3.77956764267706,398.40941909534,413.520635358166,416.023607885403,413.438153574763,415.465058286325,413.341980226499,415.620250707699,413.781626819942,418.35299201276,416.046175763517,417.554476987304
1,4.25,0.656095364265388,-5.27296700330504,0.0263108363974624,-1.68462898456738,-1.60747911150615,-7.14335913976235,-30.4304911369977,0.0461892453820445,-50.3647632966012,-18.0800040631376,0.158946353229831,0.4945,0.34675,0.1755,0.14625,0.07,-5.262205,-5.77395,-6.0889375,-5.3783475,-6.8060175,-7.0959,-7.804415,100.5602745,43.8505,-0.08206,-4.5555,-4.148,-4.3375,-5.154,-5.7125,0,-5.1,0.63,-0.74575,206.33,287.0525,252.28,286.155,-0.27,-0.3,-0.28,-0.3,-0.11,-0.18,-0.3745,-0.3065,-0.229,-0.8725,1.0456,2.29205,4.7856,6.45405,8.7136,10.8752,11.24925,12.96555,9.045475,9.2264,10.2617,10.852,10.5885,11.80905,11.394375,12.3949,13.8687,2.78765,3.931475,5.898675,7.614325,9.85045,10.949625,11.9695,13.207125,9.6636,10.2098,10.4724,11.0034,11.255,11.4536,11.7548,12.2092,13.1128,2.16495,6.413325,6.0502,7.45775,10.352875,10.7967,13.651575,14.74995,-29.28085,-29.1335,-30.429125,-104.069,1.85177551385367,2.75282713477439,3.34108638505837,3.51503389707716,2.78399128052117,2.93547916210201,3.62870686827074,394.178674402909,413.675693903989,412.048269256002,413.684558646058,411.304576800081,413.824315442937,414.411172922858,413.931349555419,419.058192615128,417.025828243017,413.540941358328
1,4.75,0.624632628103179,-5.50697100016921,0.0353291940897966,-0.0884840242220728,-2.28719522046664,-11.643019657351,-15.7250927144976,0.0440763711391702,-39.2276269438469,-22.2278290772101,0.169778381012221,0.60725,0.4335,0.1555,0.15,0.07,-5.4829475,-6.014875,-6.3318725,-5.6895,-6.9395,-7.43362,-8.108655,100.568888,45.61475,-0.10145,-4.749,-4.339,-4.545,-5.36,-5.9,0,-5.14925,0.5875,-0.7605,205.13,286.125,251.69,285.565,-0.27,-0.29,-0.28,-0.2945,-0.11,-0.18,-0.3745,-0.32325,-0.293,-0.8825,0.9006,2.1088,4.7396,6.43645,8.7068,10.8688,11.15805,12.9125,9.02025,9.1987,10.24915,10.780175,10.55895,11.84605,11.378825,12.4181,13.8628,2.6488,3.878325,5.86965,7.5997,9.84265,10.94685,11.961125,13.19975,9.6298,10.19,10.5558,10.9938,11.24995,11.4348,11.7306,12.2006,13.109,2.11105,6.373875,6.026,7.45775,10.357925,10.794,13.649575,14.74395,-29.57115,-29.335075,-30.5525,-99.58,1.88931517417685,2.75278256174658,3.56229827068723,3.60739006695157,2.81041015068018,2.96430050891927,3.78069436502046,393.334049252574,413.986574670982,418.303995559831,413.855313642374,418.635903851758,414.016444492851,419.243481377325,414.402270609678,420.083758541121,417.620339852328,419.067621797571
