DOY2,HR2,CO2,CH4,H2O,FC,FCH4,G_1_1_1,G_2_1_1,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_2_1_1,TS_2_2_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_3_10_1,TS_3_11_1,TS_3_12_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_4_10_1,TS_4_11_1,TS_4_12_1,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WS
1,5.25,452.36505,2044.082,0.3004978,-0.132035075,-8.120602,-27.59375,-19.51380475,-21.84921,-0.707861,99.6315309846085,68.9861190597406,-30.881075,-34.085,0.0988643749076237,131.456434225812,180.6475,-0.00918232536432564,0.000633371296391936,-63.8589643105934,-0.000101427107641617,-1.01372903127395e-18,-11.10875,-9.28925,-7.7326,-11.36925,-10.5045,-9.55975,-7.890275,-6.283075,-5.381175,-4.4147,-4.0477,-3.155075,-2.2631,-1.70065,-0.4472,-22.761,-15.2245,-10.18566182154,-8.107925,-7.138575,-6.287775,-3.8525,-2.41525,-1.88865,-1.496675,-1.3463,-0.61605,-0.398448025,0.242563892712951,0.254373616698915,0.0796677487776711,0.0572920775,0.35425
1,5.75,451.519,2049.62,0.3130474,-0.20456415,-4.824996,-27.563,-19.7647805,-36.197,-0.645875125,99.638425,69.961,-30.8734,-34.19275,0.0987671554147924,132.835,180.07,-0.00281504548919953,0,-66.68025,-4.33680868994202e-19,-5.58364118830035e-19,-11.11925,-9.304,-7.7456,-11.36925,-10.5145,-9.565,-7.897425,-6.287075,-5.385175,-4.418225,-4.05075,-3.15765,-2.265675,-1.70275,-0.4587,-22.8175,-15.2275,-10.15625,-8.10935,-7.1431,-6.291825,-3.862025,-2.4173,-1.890225,-1.49725,-1.3514,-0.609775,-0.4506454,0.286023446373244,0.177806891186354,0.09937908397902,0.08431628,0.5018
1,6.25,451.4035,2055.001,0.317313125,-0.233930075,-4.50914025,-27.514,-19.95190325,-33.9654125,-0.7881396,99.65633475,69.343,-30.735375,-33.92225,0.100746613353163,132.78,181.165,-1.53956708492942e-17,0,-66.24,-1.13841228110978e-19,0,-11.1345,-9.3145,-7.75085,-11.38975,-10.51975,-9.575,-7.900275,-6.29255,-5.38965,-4.42375,-4.05575,-3.163175,-2.2712,-1.707275,-0.452775,-22.87575,-15.3415,-10.11825,-8.1184,-7.150575,-6.29825,-3.86675,-2.421825,-1.894275,-1.50035,-1.35355877470944,-0.6151,-0.406780375,0.27655298049943,0.224204986140486,0.131050038402821,0.1031634625,0.3344
1,6.75,450.7468,2049.8495,0.3158196,-0.1588547,-2.498451,-27.4575,-20.0766380324999,-33.01388,-0.9715908,99.69152325,69.18225,-30.664625,-33.7865,0.102881644793996,132.1075,181.48,-2.23345647532014e-18,0,-66.28075,-0.0102417047399667,-0.00962219600567164,-11.1345,-9.31925,-7.7588,-11.39975,-10.52975,-9.58025,-7.908375,-6.29755,-5.395175,-4.429225,-4.062275,-3.169175,-2.27625,-1.71285,-0.4522,-22.927,-15.44825,-10.09925,-8.127925,-7.158625,-6.305775,-3.8656,-2.42735,-1.89985,-1.505925,-1.3737,-0.6153,-0.3545917,0.252493686660302,0.217272594576228,0.112569240646731,0.078889485,0.445575
1,7.25,450.584575,2055.626,0.301768125,-0.2453655,-6.324808,-27.33225,-20.1187345,-30.5599125,-0.8108336,99.72752125,68.4815841329916,-30.97765,-33.96825,0.100854092935812,132.28,181.3,-1.38777878078145e-17,0,-66.258,-4.46691295064028e-18,-6.88685219962792e-17,-11.1445,-9.32975,-7.765625,-11.39975,-10.535,-9.585,-7.910275,-6.300975,-5.3966,-4.4307,-4.062175,-3.1686,-2.275625,-1.711225,-0.445925,-23.1361850475493,-15.462,-10.09875,-8.13125,-7.1609,-6.3071,-3.865875,-2.426725,-1.898175,-1.5022,-1.3069,-0.606725,-0.38777475,0.260937145792857,0.265546433515132,0.110754215670114,0.08115291,0.40535
1,7.75,449.7435,2055.241,0.3458965,-0.1297081,-4.59716625,-27.1225,-20.07168775,-26.70513,-1.293403,99.79260175,67.26175,-30.137,-33.81975,0.101250548154326,128.23,182.12,-0.287400303658358,-0.14080052888456,-68.359,-0.875530624201557,-0.82121248193454,-11.15975,-9.33975,-7.773175,-11.415,-10.545,-9.59025,-7.9179,-6.305025,-5.4016,-4.435175,-4.0657,-3.17265,-2.2782,-1.71375,-0.436425,-23.057,-15.494,-10.071,-8.1365,-7.16395,-6.310625,-3.86735,-2.42825,-1.899225,-1.503775,-1.3383,-0.605775,-0.40100025,0.247047387652332,0.227913126556191,0.107126012751818,0.084556825,0.287125
1,8.25,449.85585,2048.539,0.31111635,-0.2291244,-3.9074175,-26.90875,-20.00053775,-24.075025,-1.385995025,99.774568,66.59025,-30.650975,-34.00525,0.10037108297607,126.2925,181.5625,-0.204794586455625,0.0785935375725863,-67.452,-0.443827270787524,-0.43400694793155,-11.16975,-9.35025,-7.7891,-11.41025,-10.55025,-9.5955,-7.9241,-6.3106,-5.406225,-4.4398,-4.069425,-3.176325,-2.281925,-1.715575,-0.43735,-23.0495,-15.762,-10.0464221193972,-8.141275,-7.167725,-6.313875,-3.86865,-2.430025,-1.90105,-1.504175,-1.3297,-0.6065,-0.416087575,0.255119713964951,0.287648086303073,0.106919650334505,0.0874540625,0.309875
1,8.75,449.816,2052.128,0.3019715,-0.26011645,-3.75698975,-26.70825,-19.94440525,-30.02556,-1.16341345,99.764896,67.36175,-30.976,-34.26775,0.0969067773024825,124.995,181.1625,2.1094237467878e-16,0.956,-63.7905,2.2485,2.097825,-11.18025,-9.3555,-7.788975,-11.4255,-10.56025,-9.6055,-7.934575,-6.320075,-5.41565,-4.4488,-4.07985,-3.1868,-2.2924,-1.7271,-0.432918557688695,-22.8203873699335,-15.82675,-10.0360690583511,-8.157,-7.18125,-6.32635,-3.8818,-2.441025,-1.91105,-1.5157,-1.3567,-0.611125,-0.496358,0.26838659100983,0.237858576322735,0.0865723343851717,0.07721245,0.358175
1,9.25,451.9842,2056.62,0.262344,-0.09148813,-3.776562,-26.6685,-19.874221,-27.81752,-1.88542175,99.75335075,66.16575,-32.9879,-34.337,0.0963398503151702,123.9275,181.6875,4.709325,4.5875,-57.64975,11.97925,11.55025,-11.19025,-9.3655,-7.797875,-11.4455,-10.5755,-9.6255,-7.946,-6.3274,-5.421975,-4.455075,-4.0846,-3.189025,-2.2951,-1.733275,-0.44888541721343,-22.6716752844139,-15.84025,-10.0905,-8.17175,-7.19505,-6.337625,-3.88845,-2.447775,-1.914225,-1.52035,-1.3564,-0.61315,-0.3328536,0.222374097524296,0.250360411092908,0.0452866481556487,0.05911551,0.40665
1,9.75,452.3044,2060.79425,0.2788568,-0.2121203,-2.9586985,-26.8495,-19.80035075,-23.122975,-0.716496475,99.74242425,65.6857350483866,-32.7627,-34.19375,0.0968711415039207,123.225501852918,182.6925,13.38075,12.18525,-51.58525,30.659,29.428,-11.1898635958802,-9.36792536435722,-7.802247266754,-11.4545404595586,-10.5850386839834,-9.63013219651498,-7.94855885757082,-6.32956155848477,-5.42475473939022,-4.4570428704311,-4.08542848901516,-3.18896358977978,-2.29433306699766,-1.73412366069193,-0.4697,-22.592,-15.8496447165481,-10.1007868480982,-8.17984133784842,-7.19910521967184,-6.34074132313212,-3.89070413723283,-2.44842341889334,-1.91237356789234,-1.51913904946232,-1.36387758387642,-0.605029385593884,-0.4299964,0.304378731454465,0.245902366059365,0.0795108458301049,0.07361692,0.609325
1,10.25,451.16,2058.365,0.314969,-0.119308605,-5.05888925,-26.943,-19.72677975,-21.2471525,-0.870403775,99.722937475725,65.175,-31.7258,-33.3210795527337,0.106853107554982,123.8475,185.236532370302,24.50575,22.52225,-41.4397743468951,56.47025,53.524,-11.2055,-9.37075,-7.8057,-11.466,-10.5855,-9.6355,-7.949325,-6.331775,-5.42735,-4.4594,-4.0874,-3.19135,-2.296425,-1.737125,-0.476075,-22.54975,-15.855,-10.11525,-8.177,-7.198575,-6.340575,-3.8935,-2.448725,-1.9136,-1.519725,-1.3549,-0.600107637884488,-0.3397544,0.233441121134181,0.175505644965083,0.0775200271478192,0.05028252,0.738225
1,10.75,451.22475,2059.182,0.3014425,-0.084488875,-5.1293035,-26.9674526588678,-19.635408061371,-25.387195,-0.660296,99.76698925,65.4220063773352,-31.37065,-32.374,0.119787729644182,124.5192763317,188.1,36.71475,32.9125,-40.937,78.7322399293788,74.7695879991171,-11.2185585787488,-9.38045873743118,-7.81298325185932,-11.4718872915481,-10.586523676323,-9.63898673744727,-7.9530553277219,-6.33388182859094,-5.42974575576804,-4.46256646838195,-4.09009339240988,-3.19365362698727,-2.2987207227862,-1.73921969903914,-0.473035445908621,-22.5602118897415,-15.8223219654082,-10.11191366139,-8.17422425771356,-7.19785177949372,-6.34072699892678,-3.89167441184108,-2.44826049024889,-1.91449111113175,-1.51980895297008,-1.3666,-0.596452216656085,-0.33477755,0.209570854347139,0.163624378485798,0.0400384578598605,0.044869385,0.688225
1,11.25,451.311375,2059.638,0.306945,-0.08179549,-7.2828775,-26.755,-19.51338025,-18.59175,-0.70164175,99.7835162912507,64.749,-30.83375,-31.8115,0.130248962473154,125.285,189.5375,50.113984372887,45.5191896744058,-42.09825,104.494584200474,103.528154644915,-11.226,-9.39125,-7.823175,-11.47125,-10.59075,-9.64075,-7.957425,-6.3362,-5.43225,-4.465875,-4.09335,-3.196775,-2.301375,-1.741075,-0.4648,-22.54575,-15.77575,-10.10575,-8.177,-7.19895,-6.342475,-3.89115,-2.448625,-1.91555,-1.52015,-1.3677,-0.58955,-0.3414145,0.211324538175192,0.150231600860201,0.0558450467925688,0.0442012,0.66425
1,11.75,451.4984,2062.07625,0.31678275,-0.1805031,-5.8105045,-26.218,-19.38401725,-16.7946625,-0.57650525,99.80324775,64.2999261982457,-30.61365,-31.46775,0.135060547324238,125.99,190.379651044229,62.5185,55.331,-41.875,122.14,120.3925,-11.2316859610325,-9.39710385933071,-7.83250095111283,-11.4699411822784,-10.5972634979182,-9.64432589554002,-7.96069119008835,-6.34017001633957,-5.43624200306637,-4.46999451330223,-4.09840819208221,-3.20297011474269,-2.30673742655754,-1.74603240334536,-0.45605,-22.49925,-15.7245,-10.10575,-8.18485378527305,-7.20329151903886,-6.34698382379882,-3.89957935245636,-2.45252052003206,-1.91945911685631,-1.52361956619717,-1.3666,-0.593155497781773,-0.373778,0.234165038906742,0.156807341400947,0.058361897604156,0.043489505,0.823625
1,12.25,451.59555,2059.085,0.3227368,-0.19933335,-6.06391,-25.616,-19.21325,-16.1929325,-0.781102,99.8581170795311,63.3305,-30.330675,-31.2301831228743,0.138915576132945,126.743671387103,191.065978815673,65.286,56.87675,-39.0093260535654,131.2975,128.3275,-11.2365,-9.40175,-7.83425,-11.4765,-10.60125,-9.65075,-7.967425,-6.3472,-5.443725,-4.477825,-4.10735,-3.212775,-2.317425,-1.757125,-0.444025,-22.56725,-15.6594669719944,-10.1005,-8.187,-7.209425,-6.3539,-3.91375,-2.46015,-1.9276,-1.5322,-1.3631,-0.597775270642592,-0.39138245,0.220598483195499,0.177067305478092,0.0459971160421991,0.0404069,0.2096
1,12.75,451.752075,2061.10675,0.3302517,-0.1953883,-2.778221,-24.95075,-19.1888850122746,-18.6003625,-1.0024501,99.89902925,62.8099132059929,-30.13085,-30.8739193281314,0.141704390445418,127.296008792634,191.45,57.722,50.88325,-40.048,119.53,112.2975,-11.2448236853501,-9.40933455179556,-7.83759940121746,-11.4762992362859,-10.6011873584367,-9.65191619698715,-7.97504404567851,-6.35240605223622,-5.44958652690856,-4.48378684364437,-4.1132485046718,-3.21984242598511,-2.32524160525012,-1.76487107351643,-0.43334066565968,-22.60525,-15.62575,-10.0805,-8.18473095008627,-7.21114391539066,-6.35647666427733,-3.91868842655029,-2.46344408358188,-1.9329741731113,-1.53747732107297,-1.3531,-0.60065,-0.39419605,0.208467027091322,0.123007689254088,0.0358631494044168,0.053075335,0.779525
1,13.25,451.948275,2058.722,0.3366633,-0.1523595,-7.891236,-24.3841699641228,-19.11625,-19.85858,-0.76408925,99.8682325,62.461,-30.052575,-30.57825,0.142433381202824,127.553464191047,191.382576609374,53.3026952069992,50.7891078166709,-48.261179231373,117.964812334451,116.875,-11.25175,-9.417,-7.85025,-11.477,-10.6065,-9.656,-7.976,-6.354675,-5.452675,-4.48625,-4.115725,-3.222675,-2.327325,-1.766975,-0.425575,-22.64875,-15.65,-10.0615,-8.1875,-7.211,-6.35795,-3.91665,-2.463575,-1.93355,-1.5381,-1.34188070075478,-0.600932330507631,-0.3401633,0.199853399953624,0.162794018261967,0.0564259984993329,0.0410606475,0.327375
1,13.75,451.802475,2058.545,0.345037475,-0.15663025,-4.223184,-23.9195,-19.06725,-14.7715625,-0.493281825,99.8527785,62.6455,-29.849125,-30.252,0.144959304393012,128.181339056208,191.9325,48.2850204055813,44.2843985399784,-49.66925,104.76,101.916722063039,-11.2533690333618,-9.42241096905715,-7.86207063030565,-11.4735902824782,-10.6067730649864,-9.66122235794797,-7.98141258887061,-6.35820360403491,-5.45523802855926,-4.48888509181825,-4.11767794748381,-3.22544342478435,-2.32976575880843,-1.76880241746536,-0.4204,-22.64475,-15.66425,-10.0515,-8.18610046832778,-7.21349579793294,-6.36084464110948,-3.92354232338358,-2.4646573757752,-1.93389315002408,-1.53859868513969,-1.3385,-0.6025,-0.38611895,0.181514702179598,0.178639656355212,0.0613985070523031,0.058881825,0.2776
1,14.25,451.9413,2057.6315,0.3453427,-0.1656515225,-2.787684,-23.35625,-18.983496781359,-15.70102,-0.78013125,99.8378618984734,62.4095,-29.574575,-30.0305359119529,0.147105105698199,129.555,191.037969923303,36.43425,32.2100678596075,-54.731,76.4164035093081,72.9302391251601,-11.25225,-9.42225,-7.869025,-11.48275,-10.61175,-9.66125,-7.981725,-6.3613,-5.4563,-4.4904,-4.11745,-3.224875,-2.328575,-1.765325,-0.411108695852091,-22.42925,-15.608,-10.03675,-8.19275,-7.2182,-6.363525,-3.919325,-2.46325,-1.932225,-1.53535,-1.3236,-0.600925,-0.353907425,0.248201615454783,0.20527633268331,0.053854166979592,0.0525106875,0.532525
1,14.75,451.848325,2057.88775,0.34736905,-0.09752126,-5.760395,-22.7226751193811,-18.90725,-20.11018,-0.403809025,99.84132,62.6525,-29.364275,-29.8873295435489,0.147481012943025,130.665578895536,190.065,20.3645,19.00325,-56.2883575088411,45.12925,42.38775,-11.257,-9.4275,-7.87455,-11.47225,-10.61175,-9.6665,-7.988875,-6.365825,-5.45935,-4.49245,-4.119075,-3.2265,-2.328725,-1.7631,-0.40355,-22.2190633302488,-15.52975,-10.0377953317485,-8.20275,-7.222675,-6.367,-3.917025,-2.46335,-1.9318,-1.532975,-1.3439,-0.599025,-0.3563682,0.218147032134131,0.193029434743465,0.0404379440760748,0.0450058175,0.5845
1,15.25,451.70435,2056.0415,0.3430889,-0.11181515,-3.152546,-22.41159152039,-18.7155165484209,-20.9611,-0.33729715,99.886235,62.4855,-29.32475,-30.00825,0.144491276251614,133.5375,189.495,8.976,8.10522687113314,-57.7646282729411,19.4675917773093,18.2977098986415,-11.25225,-9.428,-7.87175,-11.4775,-10.62175,-9.67125,-7.993625,-6.3722,-5.4652,-4.497825,-4.12435,-3.231825,-2.333575,-1.7669,-0.398656962978391,-22.0125529106235,-15.4365032341198,-10.04,-8.2075,-7.230275,-6.3747,-3.920675,-2.467575,-1.936125,-1.53625,-1.36877322991658,-0.59655,-0.34329255,0.210950154861709,0.189144340612206,0.0506837722179442,0.03882015,0.42625
1,15.75,451.74885,2053.3215,0.33887795,-0.1062051375,-3.7275075,-22.33388925,-18.53225,-22.82144,-0.7744149,99.9298691558593,63.612,-29.9655,-30.4065,0.143308769223272,135.465,188.34,0.247474999999998,2.18115,-60.004,4.88285,4.582425,-11.251714753475,-9.43176603860426,-7.87492308053405,-11.4799145907401,-10.6254685276611,-9.67490508914556,-7.99714704487622,-6.37733483870352,-5.47023974540222,-4.50117145533859,-4.12665605301783,-3.23354332350053,-2.33404739941758,-1.76536092524427,-0.3981,-21.9405,-15.40975,-10.00675,-8.21216500410901,-7.23831220235352,-6.37968840687727,-3.91890272043186,-2.46877803566751,-1.93565827506928,-1.53471745201629,-1.388825,-0.59135,-0.32557945,0.200642482963881,0.205507096053233,0.0469689964981086,0.040975105,0.3564
1,16.25,451.75725,2052.0085,0.33035235,-0.07665798,-2.11920175,-22.497620390146,-18.38525,-28.4949125,-0.45851805,99.959675,64.9982768737365,-30.26415,-30.827,0.143424960140991,135.346531822793,186.113297936265,-0.438067420856422,0.126948929556992,-65.17675,-0.0593178409159947,-0.0679365222976775,-11.2548632038196,-9.43455436821285,-7.87831248505457,-11.4826352068637,-10.6293972069423,-9.67933375151944,-8.00313596321141,-6.38355683971445,-5.47401187621556,-4.50348141236498,-4.12691049718289,-3.23340735640572,-2.33221871393117,-1.76015852286154,-0.399246358478838,-21.9283147075856,-15.4151585278405,-9.973,-8.22063538085837,-7.24426258139555,-6.38447729802636,-3.92820725288527,-2.46801088907293,-1.93402909766117,-1.52996658210815,-1.39575,-0.583653715449132,-0.3466093,0.158215200613206,0.141802269957883,0.0286282100076019,0.027586325,0.20575
1,16.75,452.1346,2058.5675,0.31645475,-0.122842585,-6.402858,-22.917,-18.286,-25.6968475,-0.5733118,99.99941575,64.5545,-30.3427,-31.1182988650913,0.136705891948061,133.74,185.426933501607,-1.46822749312304,-0.00842975561263909,-64.129,-0.581219177419103,-0.599653919219153,-11.25275,-9.43325,-7.887475,-11.4875,-10.637,-9.6865,-8.013625,-6.392625,-5.480475,-4.509475,-4.13175,-3.23775,-2.3354,-1.761425,-0.404468683806836,-21.945,-15.43025,-9.92975,-8.23225,-7.253075,-6.39335,-3.9477,-2.472025,-1.937575,-1.53045,-1.409275,-0.578038618131841,-0.418794,0.171086466967578,0.160964012902238,0.0365329136903576,0.030413285,0.16625
1,17.25,451.881,2059.55325,0.312467375,-0.10610755,-3.126544,-23.3699313279621,-18.257,-27.95901,-0.82361995,100.017068,64.76775,-30.628,-31.45275,0.129304313044891,133.000422998756,185.6725,-0.338314218459061,-0.0865790186241893,-63.5205,-0.768245719761904,-0.752131322295068,-11.249080357504,-9.42720829612421,-7.90000414399416,-11.4988461355411,-10.6509167903979,-9.69935181404832,-8.02786030500887,-6.40524203381938,-5.49277918183775,-4.52183218422326,-4.14551229749557,-3.25048615167372,-2.3485155955536,-1.77492007230799,-0.422925,-21.959984993885,-15.480329918365,-9.92925,-8.24616666242219,-7.2683195904322,-6.40843875344633,-3.96728050501865,-2.48504065636952,-1.94959298277787,-1.54304591212946,-1.43254490002797,-0.585297230044813,-0.364804875,0.186322027580894,0.128059587626012,0.0272098966042536,0.03742575,0.6705
