DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,PA,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,TS_2_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
1,0.25,-0.00377,0.755877,11.7782,1.34409,0.12246525,0.172849,0.127332,3.33744,0.3076305,2.775,98.08985,411.852,5.8936175,1.22714,1.050135,0.4350755,0.310554,1.0694475,93.147875,-5.8571,-0.4068865,1.16793,307.09925,316.22975,0.3886145,1.4976825,1.290215,-6.0120625,-6.04516,-0.04
1,0.75,-0.00277,1.6715575,15.83185,1.39628,0.2753775,0.2769685,0.0641,3.592625,0.31553175,2.51334,98.1059,409.652,5.829355,1.1797125,0.9992655,0.416888,0.33530525,1.122575,92.562775,-5.86377,-0.49139575,0.99415325,307.09725,316.023,0.3948065,1.47778,1.2793325,-5.9359425,-6.0572375,-0.04725
1,1.25,-0.00317,1.25551,14.3375,1.255885,0.2295325,0.214362,0.091975,3.84624,0.290132,2.57696,98.0924,408.58825,5.881935,1.09268,1.02898,0.414391,0.318106,1.2268525,93.296,-4.2928325,-0.46160725,1.245295,307.0605,316.00725,0.3186565,1.4697125,1.24312,-5.8589125,-5.9174425,-0.054
1,1.75,-0.00392,1.04737,13.8652,1.420705,0.171106,0.20840725,0.10419275,3.60071,0.297541,2.54516,98.1012,409.26125,5.8471525,1.10229,0.932581,0.428738,0.338432,1.195195,92.61435,-3.9893475,-0.392969,1.2285625,308.70025,315.994,0.305138,1.4657325,1.207475,-5.8936575,-5.9356775,-0.0615
1,2.25,-0.00749,0.417902,12.8615,1.36849,0.229001,0.29901,0.0869,3.47889,0.286973,2.36241,98.1378,411.172,5.85703,1.0885,1.00158,0.39903,0.308809,1.0746575,92.953575,-4.6949575,-0.49361875,1.18146,307.79675,315.7995,0.29984825,1.430845,1.194815,-5.90863,-6.202015,-0.14925
1,2.75,-0.00296,2.26469,12.6696,1.20721,0.158505,0.2452495,0.12665575,3.66742,0.280408,2.50094,98.1685,410.6345,5.73453,1.11158,0.976657,0.424239,0.285259,0.981248,91.884825,-5.1955525,-0.4927275,1.13972,307.25325,315.736,0.24387175,1.38571,1.179685,-5.9722575,-6.084625,-0.13325
1,3.25,-0.00648,0.812006,13.17035,1.34844,0.244405,0.248576,0.09855,3.53532,0.264014,2.33977,98.1702,410.0195,5.586105,1.01705,0.989859,0.399317,0.334103,1.18442,91.495225,-4.8407775,-0.41656375,1.0697025,306.52,315.703,0.33073975,1.366985,1.1564175,-6.02865,-6.322375,-0.161
1,3.75,-0.00562,1.89995,14.2117,1.3218,0.111929,0.2875445,0.106333,3.59904,0.269113,2.25293,98.1864,409.93025,5.54905,1.01253,0.941901,0.399588,0.282587,0.884778,92.03815,-6.3299525,-0.427666,1.113605,305.953,315.79425,0.3490425,1.3589175,1.160055,-6.013305,-6.3599125,-0.11775
1,4.25,-0.00708,1.196785,14.46525,1.264975,0.17914,0.22272375,0.08575,3.62739,0.29648,2.47265,98.1761,411.4205,5.53171,1.17947,1.03341,0.434782,0.309254,0.9183815,93.217975,-5.719915,-0.409338,0.904142,307.03,316.19775,0.3408545,1.357095,1.133835,-5.9815475,-6.3642225,-0.0945
1,4.75,-0.008385,1.279115,15.701,1.390545,0.31436025,0.25301075,0.0998305,3.87968,0.308272,2.2824875,98.182225,409.8245,5.50353,1.117375,1.085655,0.44312725,0.3047055,0.881718,92.4169,-6.2662,-0.497158,1.03647,306.632,315.889,0.32962,1.35275,1.13728,-5.96647,-6.3395,-0.192
1,5.25,-0.0034725,1.074505,13.3593,1.2181025,0.18409975,0.209161,0.075325,3.9540975,0.2767635,2.3405375,98.172925,408.37875,5.53057,1.105735,1.0074075,0.4425455,0.27573425,0.980812,92.2894,-6.65485,-0.524472,1.07626,306.548,315.742,0.234933,1.35478,1.14683,-5.96496,-6.32931,-0.178
1,5.75,-0.003025,1.4127975,16.3566,1.30463,0.1825035,0.201965,0.1175115,3.8365275,0.31074775,2.4439725,98.183425,409.98875,5.4214,1.1953675,1.0488425,0.461084,0.28989275,0.856821,92.2541,-7.82496,-0.594619,1.07117,306.536,316.073,0.217757,1.33737,1.15699,-5.95918,-6.31505,-0.182
1,6.25,-0.008745,3.2410075,15.898275,1.28692,0.21551125,0.148747,0.0711,3.6398475,0.33992775,2.2771825,98.182025,409.764,5.3758625,1.2375175,1.124145,0.4508215,0.289115,0.892488,91.6918,-7.61588,-0.510047,1.25548,306.028,315.211,0.293685,1.33095,1.12951,-6.09565,-6.40556,-0.175
1,6.75,-0.004255,1.835615,15.8769,1.43713,0.130681,0.1767805,0.082775,3.75133,0.350118,1.94298,98.20935,409.946,5.455045,1.20243,1.100865,0.461294,0.3004525,1.05656,91.0604,-6.63534,-0.493769,1.27368,306.71,315.546,0.318034,1.33732,1.13846,-6.23541,-6.4138,-0.082
1,7.25,-0.0045575,2.97302,15.1043,1.287195,0.140669,0.243143,0.06485,3.7397275,0.306145,1.9815025,98.213675,409.486,5.47269,1.2016575,1.0227265,0.45017425,0.322537,0.837941,91.9992,-6.20661,-0.00916,1.63294,306.986,315.655,1.7409,1.33529,1.14819,-6.16504,-6.47919,-0.168
1,7.75,-0.005255,1.5729825,15.0106,1.35762,0.498151,0.2096055,0.0621,3.6213525,0.298792,2.084285,98.21985,410.0515,5.70408,1.1297175,1.00322,0.47269025,0.29943475,0.8546,93.2305,-3.64917,11.6351,8.21319,306.054,315.369,23.0961,1.32991,1.15588,-6.09366,-6.45125,-0.078
1,8.25,-0.00746,1.786385,16.5372,1.322385,1.0278125,0.3021555,0.11222375,3.84431,0.330429,2.141715,98.25845,410.378,5.56335,1.312085,1.080545,0.4818945,0.30563,0.824425,91.8904,3.27091,60.9637,31.7877,304.875,315.814,95.3267,1.32894,1.16912,-6.09231,-6.42963,-0.147
1,8.75,-0.003255,5.202385,20.51255,1.07129,1.83457,0.579781,0.07345,3.723475,0.3480125,2.286185,98.2897,410.378,5.577195,1.329355,1.099805,0.47871,0.305045,0.970155,89.9651,31.1955,133.475,58.7764,306.358,316.223,196.236,1.33082,1.18034,-6.14721,-6.39824,0.019
1,9.25,-0.007105,7.5951675,25.4066,1.2542575,2.09903,0.63955925,0.05335,3.983495,0.32605275,2.2106175,98.310025,409.9915,5.45533,1.332565,1.1687525,0.48281675,0.318686,1.14138,87.8769,63.7696,207.53,77.8923,305.599,317.58,305.277,1.33772,1.18838,-6.21327,-6.33264,0.323
1,9.75,-0.00749,13.7577,28.78655,1.1954,2.456515,0.49036575,0.040825,4.211465,0.357551,2.96686,98.3193,408.009,5.484225,1.354525,1.317085,0.5184815,0.323727,1.48421,86.15005,94.3881,260.102,111.363,306.599,319.765,392.961,1.38822,1.19613,-5.8014,-6.13353,0.837
1,10.25,-0.01065,17.91205,31.0503,0.814253,2.667265,0.603558,0.0443,4.4416525,0.35859,2.9724425,98.34105,406.5465,5.56106,1.348765,1.319305,0.5021295,0.33224225,1.71815,85.228125,118.83825,340.674,123.39375,309.288,321.7895,477.45875,1.421715,1.228625,-5.672395,-5.72872,1.2275
1,10.75,-0.0168,29.24,36.4353,0.84318,2.18681,0.4533325,0.08985,4.6682625,0.3773075,3.1737175,98.312225,406.313,5.54925,1.3865175,1.3330875,0.5120685,0.31619125,1.8320125,83.256,145.4365,384.2355,159.34375,309.817,324.398,590.638,1.4253875,1.262995,-5.1091675,-5.243835,1.78125
1,11.25,-0.031,29.8549,42.299575,0.862202,1.954455,0.3812105,0.08565,4.93552,0.405063,3.48927,98.2597,406.662,5.5509,1.46023,1.43639,0.527543,0.31213,2.1390125,80.4445,173.83725,404.63475,166.9075,310.4265,326.71925,616.40425,1.44249,1.2982575,-4.4441325,-4.830845,2.40075
1,11.75,-0.0332,31.634575,43.1641,0.7696355,1.8033075,0.406419,0.0713,4.94934,0.39785125,3.7380975,98.236775,406.2075,5.5232525,1.50729,1.422815,0.54997475,0.3129495,2.553005,80.140025,178.41325,483.56575,164.30225,310.835,328.1675,711.857,1.471945,1.3055925,-4.25629,-4.270755,2.538
1,12.25,-0.034,36.7346,45.7034,0.96731875,1.44584,0.4601465,0.1331515,4.89615,0.402606,4.1048,98.2018,408.33825,5.64068,1.4927,1.39158,0.534102,0.300546,2.7466775,79.90765,178.7815,496.974,171.67275,308.363,329.61825,750.053,1.532775,1.3090475,-3.708055,-3.5640675,3.07825
1,12.75,-0.0417,33.0853,47.11445,0.909846,1.36899,0.3408555,0.03435,4.82117,0.3882,4.22859,98.1502,406.8085,5.67263,1.47773,1.40983,0.533722,0.289699,2.99117,80.8941,163.02325,438.528,166.96475,309.79875,330.528,688.336,1.5593225,1.3695325,-3.608885,-2.537715,3.13625
1,13.25,-0.02965,34.34865,45.2856,0.709294,1.55993,0.3187015,0.03895,4.873615,0.400926,4.437585,98.1309,406.73,5.7009075,1.462595,1.446335,0.543476,0.283313,3.0468525,80.137125,163.03825,461.62225,152.5425,309.6145,331.06425,666.7165,1.620165,1.455355,-2.1478475,-1.8248275,3.35325
1,13.75,-0.02925,34.82665,49.3516,0.849824,1.472185,0.323683,0.065,4.74993,0.3991055,4.707005,98.12375,406.732,5.7100375,1.42312,1.44725,0.540889,0.261718,3.485145,79.846875,159.20775,426.72,140.29325,307.131,332.8005,676.5325,1.7244475,1.54366,-1.646625,-1.267805,3.465
1,14.25,-0.02585,28.35325,49.1892,1.037765,1.219775,0.37012825,0.07105,4.670315,0.4157165,4.885625,98.10065,407.441,5.685885,1.45865,1.440345,0.571894,0.2706885,3.651435,80.225475,135.1865,414.897,127.86325,308.10325,332.054,596.582,1.7911125,1.6954,-0.57033075,-0.4923365,3.36075
1,14.75,-0.0421,22.6138,44.4984,1.021984,0.9711535,0.3504575,0.06805,4.304845,0.404209,5.2305,98.07835,407.4035,5.7370525,1.40017,1.303995,0.53097,0.2435455,3.7447,80.277575,112.624,340.34475,107.23025,310.61675,331.33125,497.25675,1.8423725,1.825255,0.508828,1.28904,3.12225
1,15.25,-0.02685,10.31845,35.1964,0.96730475,0.6927725,0.240291,0.0311,4.306415,0.3889685,5.331055,98.06865,407.2815,5.67056,1.370395,1.300535,0.5228145,0.2039905,3.8046925,79.2903,79.59595,258.33325,82.414975,310.20075,329.129,375.1415,1.899615,1.91569,1.34162875,1.04211875,2.64825
1,15.75,-0.022,3.332145,29.2471,1.18486,0.4224945,0.330274,0.0567,4.275445,0.3564675,5.20618,98.0689,406.909,5.95472,1.346255,1.216055,0.489318,0.1714675,3.864545,80.151475,42.195025,185.384,58.28155,310.32175,326.7245,265.08675,1.89253,1.93949,0.1161385,-0.053159,1.99875
1,16.25,-0.02035,-0.1002345,22.8498,1.0647875,0.033075,0.2639605,0.047225,3.854885,0.35400275,5.07554,98.0676,406.654,5.85127,1.2370675,1.1473825,0.48947725,0.162116,3.6473625,80.368575,11.740875,89.6036,37.32455,311.76725,323.87225,138.7905,1.9554275,1.984645,-1.02763175,-1.01625275,1.419
1,16.75,-0.0137,-1.29359,19.73955,0.9390715,-0.10937,0.2190335,0.042575,3.71527,0.335902,5.01343,98.0947,407.0995,5.85903,1.17913,1.06544,0.456016,0.227572,3.5097525,81.0715,-0.46389325,30.93365,13.530275,310.596,320.949,49.890675,1.9802175,1.9676125,-1.85409,-2.5076625,0.86975
1,17.25,-0.00973,-0.646507,15.718375,1.2989,-0.215365,0.1399685,0.0609,3.58209,0.302679,4.69639,98.1105,406.18025,5.85828,1.12872,1.02808,0.432964,0.257358,3.1016325,82.504675,-5.7699025,3.18534,2.5129,309.84625,319.674,7.96189,1.990415,1.920695,-3.0926275,-3.628505,0.58625
1,17.75,-0.0092175,-0.80530825,13.994575,1.35601,-0.14544075,0.3234635,0.0823,3.5520375,0.30163725,4.4216625,98.144725,406.551,5.6801525,1.028895,0.9705945,0.4148295,0.27753675,2.9321325,82.72655,-7.9764025,-0.526684,1.21073,309.6565,319.13875,0.67724725,1.98329,1.82988,-3.9602825,-3.9969425,0.49825
1,18.25,-0.002085,-0.65257,12.93035,1.433085,-0.1932785,0.34476425,0.0787,3.5932375,0.27063725,3.9476875,98.1672,406.4695,5.8178625,1.0022435,0.91409725,0.38353325,0.29026325,2.26626,83.671925,-7.8510775,-0.5928765,1.1164425,311.07475,318.927,0.295374,1.9579525,1.7523725,-3.92264,-4.224015,0.43325
1,18.75,-0.00258,-0.474146,14.644725,1.3553625,-0.0071425,0.22806575,0.0708,3.73915,0.271449,3.75989,98.1535,407.76725,5.9175925,1.09897,0.998732,0.407028,0.26628,2.2270025,85.016175,-6.920105,-0.62843725,1.238985,309.953,318.6255,0.30200675,1.8892625,1.6364225,-4.460215,-4.8037725,0.196
1,19.25,-0.00709,1.02214675,13.1994,1.32716,0.127193,0.38577,0.062675,3.6174175,0.28089925,3.5317225,98.168125,409.139,5.76228,1.04308,0.93768375,0.383195,0.3591275,1.9078525,85.802925,-7.4578125,-0.6217995,1.24815,310.23025,318.0635,0.3299955,1.85708,1.5685125,-5.0808225,-5.1472575,0.2045
1,19.75,-0.0077025,1.78318,12.9248,1.1599925,-0.049875,0.34032825,0.1788285,3.2884025,0.28971075,3.32167,98.180875,410.17775,5.97696,1.063165,0.948854,0.40033075,0.34445625,1.725845,87.76235,-4.9503175,-0.652516,1.10576,310.939,317.74725,0.33849825,1.8210675,1.588475,-5.27494,-5.358905,0.1325
1,20.25,-0.004645,0.5956465,12.744725,1.317135,0.0199,0.35649925,0.070675,3.34547,0.280355,3.339595,98.17865,410.1755,5.8764125,1.013595,0.8778535,0.3847935,0.3682085,1.666525,88.4408,-4.908425,-0.57850775,1.46955,311.08775,316.99975,0.31409775,1.7838325,1.545115,-5.4926175,-5.4567,0.1495
1,20.75,-0.005815,0.64538725,12.9039,1.33734,0.07545,0.23230875,0.0873,3.2264025,0.27504325,3.2506375,98.1869,409.90925,5.8265675,1.1241175,0.93479475,0.36490125,0.2991245,1.508075,89.388475,-5.5978225,-0.665556,1.4196325,310.3765,316.63675,0.357494,1.7516675,1.502945,-5.6914775,-5.6462125,-0.0155
1,21.25,-0.005105,0.88340675,11.708375,1.28427,0.20115825,0.3898115,0.114558,3.53399,0.268969,3.0694875,98.165225,408.8925,5.7000825,1.03492,0.98275325,0.41192675,0.352595,1.4011175,88.5631,-5.32402,-0.63089175,1.3526,310.448,316.86525,0.34964925,1.7197,1.46655,-5.6910425,-5.640235,0.02375
1,21.75,-0.00497,1.06355,11.69765,1.32914,0.13575025,0.3146765,0.118808,3.41568,0.271341,2.77923,98.15865,410.975,5.7036875,1.048885,0.9721625,0.4079045,0.3229485,1.4339475,90.958,-4.6045025,-0.64710425,1.3448075,309.25075,316.7775,0.3133065,1.66687,1.425335,-5.73354,-5.63254,0.017
1,22.25,-0.001014,0.652904,13.28105,1.4387775,0.30913975,0.246225,0.08645,3.462825,0.299839,2.70357,98.15825,412.1065,5.65044,1.09379,0.96403,0.407571,0.324131,1.268415,90.6444,-4.8028825,-0.57231525,1.2186775,310.75375,316.619,0.301852,1.61617,1.38613,-5.81475,-5.647365,0.0105
1,22.75,-0.0069425,3.0632975,13.168,1.223765,0.17633225,0.152686,0.099903,3.4521325,0.30870125,2.80123,98.151175,411.1145,5.69418,1.0511575,1.01487,0.4211805,0.36334275,1.276945,91.6697,-5.74338,-0.55501925,1.14869,308.4445,316.6825,0.284725,1.56875,1.370905,-5.81512,-5.7654525,0.0395
1,23.25,-0.00464,2.06714,13.6173,1.2710475,0.204426,0.190421,0.07155,3.54059,0.297547,2.73414,98.1412,410.53725,5.62607,1.0621,0.927539,0.418623,0.33678,1.1128325,91.326075,-5.062305,-0.38858,1.2271075,307.98475,316.25025,0.26248975,1.5358775,1.3377125,-5.7866075,-5.8139525,-0.02925
1,23.75,-0.006305,1.12662,11.83295,1.4258375,0.30241825,0.246439,0.082175,3.541655,0.284006,2.58334,98.10985,409.38025,5.6477825,1.083995,0.955603,0.411345,0.314836,1.09600075,91.554675,-5.838135,-0.43461225,1.2671225,306.24325,316.21075,0.29565575,1.5161975,1.30803,-5.8026125,-5.8525575,-0.04525
2,0.25,0.0001585,3.10479,12.449225,1.0249,0.18464475,0.321707,0.10458175,3.351435,0.283908,4.115015,98.34835,413.6105,5.6905875,1.08932,0.951313,0.363018,0.454137,2.46656,91.0831,-8.95348,-0.573052,1.65772,302.296,317.804,0.170467,1.80166,1.60936,-0.859251,-1.00419,0.122
2,0.75,-0.0010195,2.390525,11.51625,1.27027,0.1635155,0.2437675,0.13856775,3.351215,0.2802445,4.420555,98.36415,413.916,5.434545,1.0688,0.96614,0.4058575,0.4031385,2.6495,91.669,-8.57261,-0.672111,1.55948,303.732,317.676,0.177659,1.82924,1.52807,-1.09078,-1.3023,0.095
2,1.25,-0.0041,3.18236,13.25625,1.13234,0.1262175,0.247503,0.057925,3.57622,0.2564575,4.37407,98.34305,414.93675,5.23569,1.02726,0.9624405,0.3678995,0.4423095,2.24425,92.4245,-7.55533,-0.63953,1.65089,305.489,317.572,0.172005,1.79023,1.47917,-1.28898,-1.56345,0.146
2,1.75,-0.00561,2.23993,10.1574,1.272985,0.114557,0.25696025,0.101569,3.14003,0.259504,3.55861,98.3273,415.1595,5.27628,1.05227,0.882215,0.35854,0.41218,1.86703,92.052,-7.37603,-0.694862,1.55997,303.651,316.917,0.164636,1.7263,1.43379,-1.61652,-1.87201,0.024
2,2.25,-0.004405,2.21001,9.70728,1.1211725,0.188636,0.218862,0.097025,3.304025,0.2663125,3.62927,98.3137,416.46725,5.40433,0.993453,0.91972,0.3599985,0.5022325,2.03616,92.396,-6.86642,-0.516537,1.7775,303.875,316.318,0.160761,1.67471,1.39569,-1.75658,-2.17463,0.035
2,2.75,0.003075,3.19829,12.5775,1.1823875,0.14425475,0.31973,0.070475,3.317965,0.26675075,3.0604,98.3014,419.7065,5.17885,0.971665,0.928161,0.33228175,0.4757915,1.67824,92.797,-7.49882,-0.511496,1.77937,306.366,316.007,0.158327,1.68406,1.37239,-1.85448,-2.39569,-0.04
2,3.25,0.00294,1.7199,12.492475,1.38683,0.177003,0.2419525,0.12696,3.18659,0.237361,2.88026,98.2816,416.659,5.49233,1.01878,0.880451,0.34221,0.433723,1.30074,92.4102,-8.30329,-0.588554,1.72455,305.91,316.108,0.167474,1.63109,1.37958,-1.92877,-2.41897,-0.029
2,3.75,-0.000864,1.82533,12.77615,1.200205,0.274952,0.3532915,0.0980935,3.26609,0.249383,2.6874,98.2757,416.2855,5.243765,0.960527,0.913075,0.352234,0.377734,1.31194,91.215,-7.32966,-0.66078,1.85837,305.883,315.809,0.164139,1.5937,1.3774,-2.02361,-2.85326,-0.03
2,4.25,-0.00493,2.40407,11.5069,1.0398025,0.207272,0.183872,0.077675,2.83744,0.263565,2.48513,98.3023,414.86425,5.44766,1.00231,0.981918,0.354229,0.399875,1.41998,91.6205,-6.22551,-0.53872,1.62126,305.986,315.779,0.173012,1.62745,1.36282,-2.35184,-2.84323,-0.084
2,4.75,0.00229,2.98493,13.0604,1.10177,0.0635,0.23148325,0.119635,2.86205,0.2508,2.48146,98.3241,416.4685,5.8797,0.985285,0.871025,0.356078,0.407223,1.04985,91.9379,-7.00018,-0.615547,1.67262,308.574,316.002,0.181202,1.62745,1.35323,-2.48312,-2.83244,0
2,5.25,0.00343,4.2323,12.5441,1.131885,0.42631225,0.41277425,0.0612,3.05027,0.269282,2.50468,98.3417,416.479,5.8901,0.998853,0.825162,0.355965,0.430587,1.02384,92.7263,-5.83585,-0.513642,1.86107,305.228,315.604,0.180981,1.58256,1.35926,-2.52047,-2.8232,-0.113
2,5.75,-0.00141,3.59103,10.27965,1.069105,0.26717,0.314197,0.121611,2.89688,0.25323,2.51525,98.34,417.156,5.78321,0.925352,0.836965,0.337345,0.374145,0.993567,91.8043,-4.36467,-0.465804,1.6911,307.545,315.545,0.170755,1.54828,1.30557,-2.66694,-3.25074,-0.156
2,6.25,-0.00426,1.2917975,11.1842,1.29631,0.243012,0.295465,0.0729,3.2558475,0.25050975,2.60262,98.3287,415.983,5.77441,0.84061125,0.843006,0.33127875,0.35272175,1.07794,92.1496,-4.69052,-0.384193,1.70964,306.359,315.553,0.186074,1.51912,1.29133,-2.6049,-3.55598,-0.079
2,6.75,0.0031925,4.37313,9.11998,1.03492,0.2049625,0.25384125,0.14542175,2.8699,0.265156,2.5132,98.342825,417.62,5.6684,0.901311,0.843943,0.361364,0.396494,1.12563,92.3378,-6.15768,0.0529,2.2101,302.869,315.584,2.25077,1.48636,1.253,-2.63589,-3.12684,-0.091
2,7.25,0.0018,5.21498,13.055225,1.11778,0.4005885,0.38820425,0.09949725,3.46096,0.241409,2.04348,98.3802,417.298,5.8291475,0.87222,0.861636,0.345897,0.403349,1.05485,92.2382,-3.64341,16.101,7.10548,304.033,315.919,27.4133,1.46943,1.28246,-2.61788,-2.90807,-0.081
2,7.75,-0.000841,6.433415,14.966125,1.27497,1.22418,0.438129,0.174263,3.40821,0.2520185,2.636175,98.4153,417.979,5.749495,1.054975,0.8677065,0.3674345,0.4152815,1.16829,90.6169,8.90048,84.4681,39.1187,303.394,316.299,97.3444,1.45356,1.29928,-2.69322,-3.07906,0.078
2,8.25,-0.00145,10.02001,21.6836,1.14089,2.482255,0.86772925,0.16177825,3.8845725,0.319899,3.315135,98.459375,417.703,5.85052,1.13368,1.00638525,0.41266225,0.442331,1.29121,86.636225,37.6946,175.833,69.2444,305.88825,319.28325,236.172,1.416895,1.293635,-2.5756575,-2.453595,0.60925
2,8.75,-0.00526,19.8915,27.3827,1.46941,3.10851,0.82386625,0.0666,4.37144,0.316613,3.67365,98.4628,416.487,5.86269,1.14208,1.16352,0.428268,0.382541,1.80695,85.5647,102.591,271.197,85.5604,306.989,322.108,388.931,1.45519,1.30931,-2.55792,-2.51463,1.623
