DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,NETRAD
1,0.25,3.12039466502217,0.388695464000695,8.40027088688954,2.46451358266311,0.454678285243606,-6.79523400013959,-0.173455960024963,0.962286273418873,425.175385696704,13.3061656609,429.952966407729,10.4631409551074,427.619726603184,11.4572822627824,430.076131732602,10.5213915573984,427.927105371408,11.3338061342698,429.614468593583,10.8065261417273,427.741809666667,12.5259643601958,431.714051588053,11.1012485346009,428.18297877809,11.6879397358302,430.144272894919,9.90034756166034,425.731584662949,12.2419334232805,4.3848297891156,12.3842375205092,0.220143003846235,4.1175,3.37,1.7025,0.885,11.39,11.206,11.39925,11.147325,10.92465,10.91035,100.62214,84.75,4.9597,11.57,11.295,11.56,11.085,1.2,-0.6675,2.2,-0.625,0.855,363.25,374.4,364.7,369,0.0225,0.14,-0.035,0.23,-0.02,-0.02,0.17,0.03,0.32,10.8745,10.64,10.5465,11.0645,12.1655,12.9365,13.4295,14.1205,14.8505,10.5875,10.6255,10.8245,11.415,12.665,11.15975,13.7695,14.1825,14.8405,11.4075,11.9515,12.4195,12.614,13.181,14.34625,14.149,14.0905,10.6305,10.603,11.0525,11.697,12.6425,13.2295,13.497,14.191,14.9215,10.9215,10.8585,11.457,12.343,13.221,13.86,14.4085,15.044,15.4495,-5.19075,-3.161,-10.6825
1,0.75,3.92444800671612,0.508424777868563,11.4620509052841,1.92552337038555,0.525625373216329,-6.34677432535783,-0.333100694911321,1.0431218517273,425.088117518034,13.3829572029098,430.335671160189,11.5923775997441,428.515651665939,10.6451944300394,430.483488788032,11.6036907757285,428.412135444963,10.7499199695919,430.222476543097,11.7124184782658,427.905177901042,12.3630466237332,431.850397362785,11.7581280116239,428.432860428571,10.6135549165,431.073900822275,10.5300216364063,427.929473911302,12.2378304385919,4.54673647373352,12.248058965228,0.235396848057011,4.3275,3.55,1.76,0.92,10.8657,10.91875,10.988475,10.7449,10.5402,10.459025,100.61041,83.55,4.4559,11.4175,11.3,11.525,11.125,1.175,-0.69,2.2,-0.63,0.895,361.225,372.4,364.575,369.375,0.02,0.1075,-0.0125,0.25,-0.02,-0.03,0.1375,0.03,0.32,10.65475,10.68825,10.55175,11.00475,12.17475,12.951,13.43375,14.122,14.85375,10.5955,10.64775,10.80825,11.416,12.6625,11.206,13.7705,14.186,14.84475,11.37975,11.94875,12.4065,12.60975,13.176,14.346,14.15575,14.09725,10.539,10.55975,11.0215,11.66925,12.64275,13.241,13.50675,14.1975,14.92575,10.89225,10.8225,11.45775,12.377,13.216,13.87,14.40825,15.046,15.449,-4.981,-3.02925,-11.07
1,1.25,3.2327463120661,0.497466974931627,15.1980839507171,1.55585897336494,0.507106894653445,-11.5589516576147,1.21071414287859,1.04813523181963,425.798178421659,13.678568807175,430.550540362555,11.2182997909123,427.796276336624,11.2704897737357,430.852035089829,11.3836964772541,428.500877445436,10.4724052281874,430.272031098808,11.7716168927126,428.392432071429,12.846787202272,432.310724569358,11.790832435353,429.568611227979,11.5020760829064,431.089638932747,10.387294079698,425.16148081208,11.0224998247069,4.6377909716469,11.9803365895644,0.25044742415989,4.555,3.62,1.79,0.97,10.67625,10.5795,10.8047,10.3597,10.3599,10.13975,100.60232,84.37,4.663725,11.3,11.3225,11.2375,11.09,1.2,-0.64,2.175,-0.64,0.9,362.8,372.15,364.8,369.225,0.025,0.0775,-0.0325,0.2475,-0.005,-0.03,0.14,0.03,0.32,10.305,10.567,10.53475,10.97575,12.187,12.95775,13.43125,14.12125,14.85375,10.58325,10.63025,10.81325,11.38725,12.64875,11.201,13.77,14.18725,14.8435,11.38125,11.93475,12.39825,12.598,13.16275,14.33775,14.17275,14.0975,10.505,10.53125,10.988,11.596,12.63775,13.241,13.50525,14.19775,14.9265,10.7945,10.747,11.4735,12.332,13.2065,13.87,14.40625,15.0575,15.44775,-3.2265,-3.5635,-10.29
1,1.75,3.94032494449341,0.458125538908032,11.0244996028535,2.43817213287663,0.515486699300165,-7.70058345012223,0.134720100379085,0.983937320862617,425.503009249415,13.5296817697822,431.317631179833,11.6735897767008,428.931521572347,11.4121296506669,431.37468420545,11.6870011718665,429.048946903409,11.4520004364288,430.736199629102,11.9484021781072,428.72859713317,12.4656435670586,432.333213863047,11.7865598875559,429.926159039661,11.4150858265106,432.777997015939,10.1061159713576,427.968519634957,9.98272076890959,4.60660499926753,10.8649123878463,0.258387191748157,4.5275,3.6275,1.7875,0.935,10.129125,10.27,10.57915,10.0021,10.062625,10.05515,100.58628,84.27,4.403475,11.34,11.14,11.17,10.975,1.2,-0.56,2.45,-0.6,0.845,357.5,371.55,364.35,368.45,0.02,0.145,-0.015,0.235,-0.025,-0.02,0.165,0.03,0.32,10.081,10.3505,10.488,10.9435,12.2005,12.9445,13.4235,14.1195,14.8515,10.4975,10.5625,10.803,11.3635,12.628,11.16,13.7675,14.1855,14.8355,11.325,11.9075,12.381,12.5785,13.149,14.3305,14.16,14.097,10.5515,10.543,10.9485,11.5185,12.629,13.2225,13.4965,14.1885,14.9205,10.821,10.743,11.4515,12.292,13.192,13.86975,14.403,15.0545,15.445,-6.76725,-3.84075,-8.49
1,2.25,3.4334429800468,0.403604723464594,12.8802913587038,3.49860126248909,0.499996758986192,-7.67689169044734,0.0187114280753185,0.941099558933974,425.979725915413,13.6256830427583,431.225995016203,11.6377182658511,428.99218288746,9.80848952565444,431.250429861424,11.7793219842798,429.213773421298,10.2194748835309,430.948014172712,12.04101893592,428.972286193077,10.6981456117279,432.592229161942,11.5761194886736,430.047422036002,11.2122020566075,432.084975100086,10.1580025808569,427.434113730063,11.0222376064796,4.56064394292863,10.3331418874794,0.275029188404583,4.52,3.6925,1.78,0.93,10.180625,10.245,10.2738,10.148575,10.109975,9.950625,100.59171,84.19,4.2689,11.3225,11.09,11.035,10.7725,1.3,-0.57,2.375,-0.6175,0.845,364,371.8,362.9,368.55,0.02,0.1425,-0.0375,0.205,-0.0075,-0.03,0.1525,0.03,0.32,9.90525,10.16725,10.43475,10.87625,12.21,12.93375,13.417,14.1175,14.849,10.33975,10.47025,10.74375,11.3295,12.60975,11.15375,13.76525,14.18125,14.8265,11.307,11.88125,12.37325,12.5815,13.137,14.329,14.166,14.0975,10.44175,10.50075,10.888,11.465,12.625,13.2175,13.4915,14.17725,14.915,10.75125,10.71875,11.37425,12.21,13.175,13.86,14.399,15.05175,15.444,-3.969,-3.596,-11.0775
1,2.75,2.37947175963237,0.372414156522035,12.5035674902922,4.18138987421545,0.53946722455064,-6.15600109863123,0.204294998416619,0.939862597670137,426.593031743281,13.9379670340975,431.56262906832,10.2140829073915,428.805719980707,10.4899532328301,431.519493882911,10.3810917121963,429.301797178705,10.0463336334123,430.620514753069,11.0818454961897,427.637576936242,11.565318190639,432.817168590454,10.537220222673,429.785592871795,9.41786900041084,432.416436994759,9.97804863083947,426.659190185467,11.9740782953453,4.40831621476882,10.8454097653168,0.25677417306709,4.26,3.5125,1.77,0.9425,10.079625,10.16225,10.176175,9.9762,9.986525,9.856,100.6021375,84.26,4.18015,11.2675,10.9575,11.245,10.865,1.2,-0.5625,2.4,-0.5975,0.89,363.375,371.125,362.65,368.425,0.02,0.1425,-0.0375,0.205,0.0025,-0.03,0.155,0.03,0.32,9.81025,9.9825,10.43775,10.82375,12.21975,12.94375,13.41475,14.118,14.84925,10.19925,10.45375,10.6785,11.27425,12.59775,11.14825,13.76825,14.1825,14.82475,11.29625,11.864,12.3565,12.56375,13.14425,14.30525,14.154,14.0945,10.43875,10.46975,10.82625,11.443,12.61775,13.2195,13.49425,14.1755,14.91475,10.75475,10.7495,11.384,12.14675,13.16725,13.887,14.397,15.05225,15.44475,-4.7665,-4.225,-7.9325
1,3.25,3.60109115699826,0.41472659201163,8.17137406017027,3.16871098855245,0.543517093331467,-5.95061150442758,0.258041895835089,1.003679758509,426.907302836348,12.6442956230979,432.140317970298,10.8735519321496,429.171540306189,11.2221668273794,431.494047494954,10.8637574641038,429.257702876717,9.35357843953733,431.233183438429,11.7195474232273,427.780623205471,12.4202135971458,432.835363987904,10.8256887359276,430.161336259615,10.0537925736837,432.147906868686,10.0430324709983,426.743142433535,12.9601143852416,4.69202194894763,10.4966998535022,0.21862907847277,4.2825,3.5175,1.8375,0.9225,9.9615,9.992,9.9312,9.811025,9.8839,9.6783,100.60245,85.89,3.96295,11.1,10.9075,11.08,10.89,1.2,-0.5375,2.325,-0.5875,0.9125,357.575,370.175,359.125,366.2,0.02,0.1025,0.015,0.21,0.0025,-0.0275,0.1525,0.03,0.32,9.72925,9.88125,10.40925,10.771,12.22425,12.95275,13.4135,14.118,14.85,10.00225,10.3875,10.61325,11.21875,12.5995,11.1425,13.7705,14.18375,14.8225,11.234,11.84675,12.338,12.581,13.13775,14.28575,14.127,14.09125,10.3145,10.4705,10.7725,11.407,12.6105,13.2225,13.4975,14.174,14.9135,10.6345,10.743,11.328,12.15,13.16275,13.88575,14.39525,15.052,15.44525,-5.2415,-3.955,-8.6625
1,3.75,3.69898996849987,0.553171029153915,21.5632577355236,1.83007741697618,0.549928228063191,-9.53562548508523,-0.00761356600995,1.00981805698832,426.543543785721,12.4868925819694,431.709783027316,10.8120204324727,428.280087071358,10.4574098293848,432.506481266237,11.072087333577,429.586685751328,9.38094511237989,430.434163440376,11.2265779033086,427.643745576234,12.2789436894215,432.849043053877,11.0025514075273,429.755015955522,11.487019133935,431.953206143887,9.94583473819117,426.636830519608,12.3270418717564,4.72121233798236,10.1350501947446,0.229425424186139,4.3225,3.705,1.8175,0.965,9.683575,9.70525,9.699,9.70855,9.724225,9.734875,100.6039425,87.88,3.93295,10.9575,10.94,10.7725,10.8475,1.2,-0.515,2.425,-0.6275,0.86,354.85,369.525,358.975,366.825,0.02,0.2,0.0175,0.195,-0.0125,-0.03,0.16,0.03,0.32,9.84475,9.75425,10.314,10.7215,12.22075,12.96225,13.41125,14.11775,14.85025,9.81175,10.2845,10.551,11.16175,12.591,11.13625,13.7725,14.18425,14.82075,11.19325,11.81975,12.3575,12.56225,13.15525,14.2805,14.12525,14.08775,10.13175,10.384,10.7155,11.36725,12.6025,13.22375,13.5,14.17225,14.91225,10.522,10.625,11.277,12.1145,13.17625,13.8845,14.394,15.0525,15.44525,-7.878,-3.987,-5.745
1,4.25,2.90461051214184,0.465980107514301,13.8535835108024,2.12159996393695,0.533844358142422,-6.17425682714005,0.621608834394228,1.04722932286301,425.958292090522,12.4940220484722,431.435309060428,10.2252872631798,428.149932785714,11.8985150682714,431.625125807197,10.1816681244028,428.132112573441,11.9343665621029,430.355466960575,10.8393197457317,427.843703324252,12.2828457290742,433.306244532252,10.3138469300092,429.974573580128,12.0436122542764,432.504859310902,9.84430967821865,427.225311056617,11.2515477052846,4.37626736641725,9.87695964124777,0.241934313996626,4.15,3.4325,1.79,0.95,9.728675,9.7725,9.6443,9.6459,9.656725,9.605825,100.6117325,87.9125,3.9377,10.935,10.7025,10.8575,10.435,1.2,-0.445,2.4,-0.59,0.8525,349.2,369.1,360.775,366.925,0.02,0.1175,-0.0125,0.21,-0.005,-0.03,0.145,0.03,0.32,9.91,9.60625,10.27225,10.674,12.20725,12.96875,13.41,14.1175,14.8505,9.69275,10.08375,10.5295,11.142,12.5835,11.13075,13.77425,14.1855,14.828,11.16925,11.81575,12.2785,12.52325,13.12925,14.26725,14.12375,14.08475,9.96875,10.2875,10.654,11.32525,12.5945,13.222,13.5025,14.172,14.91175,10.34075,10.56475,11.19975,12.079,13.1855,13.88375,14.392,15.053,15.4445,-10.9645,-5.058,-7.4925
1,4.75,2.50784744588781,0.57128257151717,11.6940713164845,2.71493061684488,0.51783937023929,-6.84748099241766,0.492701379801694,1.00625813274507,425.635703424002,15.1164407868639,431.746334887668,10.6620303543277,428.852626775863,9.58300559990897,431.372951284089,10.710802488628,429.508162319079,8.29305547910659,430.692162026371,11.6151944369917,428.794928120568,9.41426949159899,433.031361223555,11.021494965115,431.954154902927,10.0265583537848,433.465970299011,9.82492601131505,427.735793782101,12.7040105767679,4.4489418773166,10.4153656092549,0.258453105244269,4.1425,3.435,1.6675,0.87,9.85015,9.76525,9.745025,9.783075,9.67265,9.52885,100.612455,86.2875,3.9108,10.9525,10.475,10.5825,10.33,1.125,-0.445,2.325,-0.62,0.8425,357.775,369.275,360.65,367,0.0125,0.11,-0.015,0.2125,-0.0125,-0.03,0.1475,0.03,0.32,9.90525,9.608,10.124,10.6305,12.184,12.97525,13.414,14.1175,14.8505,9.63075,9.928,10.42675,11.149,12.5785,11.125,13.77525,14.186,14.8275,11.163,11.8075,12.2615,12.527,13.12625,14.26175,14.1155,14.0815,9.871,10.10175,10.60025,11.287,12.60025,13.22025,13.504,14.1725,14.907,10.24775,10.39775,11.126,12.03125,13.194,13.88275,14.39025,15.0545,15.444,-15.6315,-8.7415,-6.8
