DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,CO2,VPD,NETRAD,H2O
2,18.25,0.28175,22.308,1.624,-3.636,-3.849,0.107,-17.33,-2.913,30.699,-1.18,1.939,24.3605833333333,20.81225,56.12475,330.659,10.33,-19.19,15.8465
2,18.75,0.20225,21.64825,1.10975,1.699,1.321,0.337,-25.504,-4.3335,11.665,-1.934,0.635,23.943,20.82875,58.77725,332.074,8.6925,-41.561,15.69
2,19.25,0.119,20.716,0.80575,3.537,3.20325,0.236,-25.4815,-3.944,9.404,-1.752,-1.703,23.4993333333333,20.84625,61.73775,334.23025,7.81,-51.214,15.585
2,19.75,0.0865,20.1905,0.8115,2.893,2.9285,0.00625,-27.45925,-2.52225,8.767,-1.8985,-3.909,23.1208333333333,20.84,62.21425,334.7415,6.95,-49.359,15.2535
2,20.25,0.08,19.8475,0.8535,3.269,3.25475,-0.1075,-34.74925,-1.4405,7.93025,-1.62275,-6.052,22.8284166666667,20.85875,63.59475,335.815,6.9925,-55.693,15.0785
2,20.75,0.102,19.643,1.03675,2.62425,2.803,-0.14675,-32.56075,-1.71275,5.8035,-1.41875,-7.156,22.54925,20.81825,63.32175,334.22575,6.665,-56.223,14.92075
2,21.25,0.10325,19.44875,1.04975,2.8685,2.825,-0.0195,-35.265,-2.24175,6.266,-2.441,-8.74175,22.30375,20.84325,63.76425,335.50725,6.265,-54.96225,14.6985
2,21.75,0.10175,19.07425,1.09375,2.799,2.581,-0.03575,-31.41525,-1.75625,2.76925,-1.74625,-9.665,22.0655,20.8735,64.63125,336.22275,6.08,-54.491,14.553
2,22.25,0.10775,19.0075,1.10575,2.54575,2.27425,-0.15125,-33.3195,-1.501,4.376,-1.51775,-10.981,21.7851666666667,20.80925,65.45175,335.9475,6.385,-52.882,14.6975
2,22.75,0.1,18.4065,1.157,2.029,2.221,-0.18825,-29.856,-1.55275,3.72925,-2.78375,-10.765,21.5341666666667,20.8115,67.17925,336.15225,5.9575,-53.655,14.5615
2,23.25,0.09,18.198,1.1145,2.78875,2.74975,-0.19375,-32.654,-1.52425,5.972,-2.373,-11.11,21.2926666666667,20.786,66.99325,335.63725,6.1775,-51.45,14.323
2,23.75,0.109,18.24225,1.0945,2.74425,2.71575,-0.11125,-37.248,-0.9795,2.40325,-2.06075,-12.80925,21.0666666666667,20.77375,66.2915,336.253,5.9675,-51.7775,14.101
3,0.25,0.0985,18.24575,1.1145,1.797875,1.777375,-0.209875,-42.2655,-1.375875,4.40475,-1.9565,-15.863,22.6365,21.0465,75.504,337.854625,3.8425,-50.615,14.282625
3,0.75,0.09675,18.09675,1.22925,1.966375,1.974125,-0.12625,-42.2655,-1.277375,2.156,-1.637,-15.349,22.4833333333333,21.04425,75.85025,338.4625,3.6575,-49.951,14.08675
3,1.25,0.118,17.8865,1.1515,1.89975,2.009,-0.123875,-42.2655,-1.366625,0.54675,-2.0105,-15.813,22.2253333333333,21.03525,76.011,338.492,3.5375,-50.398,14.099375
3,1.75,0.09575,17.70475,1.2305,1.81325,1.886,-0.154875,-42.2655,-1.41425,0.9305,-2.81175,-17.33825,21.9728333333333,21.016,77.0805,338.6155,3.455,-49.339,13.81025
3,2.25,0.09325,17.69375,1.14625,1.717,1.847625,-0.142125,-40.6243333333333,-1.134625,4.724125,-1.71675,-18.01775,21.7575833333333,21.0185,76.1865,339.0195,3.5925,-48.1675,13.362
3,2.75,0.091,17.483,1.27825,1.923375,1.848,-0.142,-38.9831666666667,-1.471625,4.35925,-1.84825,-18.1685,21.5108333333333,20.986,77.163,338.84475,3.1175,-48.0485,13.183125
3,3.25,0.12325,17.327,1.264,2.15925,2.698,-0.14775,-37.342,-1.3375,6.8,-1.59625,-19.193,21.27475,20.966,73.644,338.926375,3.28,-49.3885,13.2795
3,3.75,0.1135,17.111,1.27175,2.5185,2.90625,-0.122625,-42.64375,-0.996375,7.242,-2.314,-18.966,21.1476666666667,20.93475,74.80025,338.85725,3.7975,-51.98175,12.887375
3,4.25,0.115,17.15875,1.258,1.984375,2.6295,-0.07475,-41.9405,-0.89975,8.391,-1.972375,-20.131,20.97325,20.9365,73.094,339.071875,3.2725,-49.684,12.6445
3,4.75,0.12025,16.96725,1.3495,2.24325,2.719,-0.1745,-45.693,-1.602875,7.542,-2.023375,-20.055,20.8659166666667,20.92375,73.18325,340.108375,3.54,-49.665,12.578125
3,5.25,0.09575,16.74575,1.28875,2.03475,2.55425,-0.113625,-47.19025,-0.903875,4.86175,-1.48775,-20.122,20.6974166666667,20.913,72.045,339.34075,3.5025,-52.024,12.50275
3,5.75,0.1035,16.77825,1.40525,2.070125,2.077,-0.154,-42.3035,-1.367125,3.561,-1.72125,-20.495,20.5574166666667,20.91175,71.94975,338.906375,3.525,-52.235,12.186375
3,6.25,0.11975,16.92375,1.3645,2.15925,2.8435,-0.116125,-37.41675,-0.816875,4.6305,-1.781,-20.588,20.4565,20.87325,71.87625,338.51675,3.7375,-50.542,12.16825
3,6.75,0.13625,16.81025,1.3215,2.01625,2.729,-0.169625,-48.187,-0.353375,5.657,-1.185,-20.854,20.3404166666667,20.86525,71.089,338.308125,3.8,-52.642,12.118625
3,7.25,0.11425,16.744,1.35025,0.793,0.585,-0.31825,-40.99,0.762875,11.067,-0.31875,-20.85075,20.2161666666667,20.82375,71.80775,337.307875,3.7925,-40.1885,12.187625
3,7.75,0.116,17.6135,1.2595,-3.10475,-2.647,-0.663875,-33.674,1.956,20.04,1.066,-20.37525,20.20675,20.77675,67.25525,335.27175,4.825,-6.498,12.629875
3,8.25,0.11,19.3595,0.924,-8.206,-7.37025,-0.641125,-19.5645,1.708,17.83325,2.053,-17.8745,20.67425,20.6645,63.37975,332.075625,5.29,43.7375,13.6905
3,8.75,0.10075,20.7555,0.738,-13.437625,-14.862,-0.661375,5.0425,3.1185,49.9735,2.342625,-13.86275,21.2235,20.46375,62.0215,329.131875,6.7675,102.7675,14.659875
3,9.25,0.12375,21.502,0.69925,-18.138875,-18.894,-0.332125,17.165,1.6,69.72275,1.23925,-9.08675,22.032,20.39525,59.98075,329.111875,7.315,135.514,15.23175
3,9.75,0.1785,22.133,1.0195,-22.393375,-22.181,-0.17625,56.8145,0.619625,86.309,-0.166,-4.70625,22.9623333333333,20.32925,58.5325,329.19775,8.9825,210.02825,15.378125
3,10.25,0.20325,22.78,1.1395,-24.7255,-23.79275,-0.160125,67.45625,0.8385,94.02925,-1.051625,-1.451,23.789,20.13225,56.5085,328.749,9.5,313.798,15.766875
3,10.75,0.24825,23.2175,1.4765,-27.286875,-29.526,-0.14,94.227,1.254,136.61,-1.6315,2.53125,24.64025,19.90325,54.77825,328.902625,9.9275,351.625,15.553
3,11.25,0.22,24.052,1.3845,-29.058125,-28.2295,-0.152125,106.523,0.664,150.1615,-1.726375,6.73675,25.56125,19.839,52.687,328.67125,11.5,391.22925,15.63075
3,11.75,0.2565,24.325,1.54525,-29.222,-27.5425,-0.1645,68.964,0.47675,122.7205,-0.929,8.2995,26.30475,20.031,50.8405,328.492,11.325,347.07175,15.789875
3,12.25,0.26025,24.69975,1.7,-29.935375,-29.3285,-0.16675,99.5045,0.343625,143.73925,-0.68775,10.9425,26.8823333333333,20.22825,48.86125,328.055875,11.8875,500.302,15.86
3,12.75,0.258,24.75475,1.7275,-30.229875,-31.995,-0.153375,107.848,-0.00612499999999999,177.128,-0.729875,14.004,27.3661666666667,20.5395,48.50975,328.052,12.7125,451.473,16.058375
3,13.25,0.286,24.7095,2.103,-30.715875,-28.9155,-0.07625,89.9415,-0.378875,142.0215,-0.962625,17.47975,28.0500833333333,20.6265,48.047,328.022,13.44,348.3035,15.72175
3,13.75,0.36025,24.97325,2.26025,-31.357875,-27.75175,-0.106875,63.52,0.00937500000000002,140.823,-0.40525,15.558,28.4378333333333,20.44025,48.475,327.449375,13.48,356.59175,15.863625
3,14.25,0.34825,24.8335,2.39325,-29.073875,-30.063,-0.1165,67.71775,-0.94825,149.6805,-0.94275,16.06625,28.6055,20.275,49.49875,327.296,13.5775,338.97925,16.006875
3,14.75,0.344,24.643,2.37775,-28.66825,-25.55825,-0.095625,59.59825,-0.841875,119.8265,-0.856125,16.353,28.876,20.57425,50.2705,327.828875,12.9475,310.825,16.21175
3,15.25,0.38225,24.363,2.25475,-25.64425,-28.03925,-0.05575,50.356,-1.529125,112.5595,-0.854875,13.143,28.9338333333333,20.78175,50.601,327.672875,11.98,244.382,16.265125
3,15.75,0.35925,23.942,2.361,-23.8285,-23.4055,-0.033625,47.5595,-1.47825,115.987,-1.0625,11.914,28.47725,20.92525,51.5225,327.600375,11.055,247.405,16.508375
3,16.25,0.31025,23.7445,2.04875,-20.45775,-22.199,-0.058625,47.237,-1.64025,105.11475,-1.27925,9.911,28.4561666666667,20.9355,51.60475,328.4815,11.1425,220.7295,16.363
3,16.75,0.3385,23.88225,2.081,-17.5335,-17.623,-0.021,25.2305,-1.7675,100.546,-1.6655,7.26,28.2703333333333,20.952,52.1535,328.7495,10.745,129.98,16.325875
3,17.25,0.33875,23.378,2.28025,-13.794,-13.59675,0.0385,10.1065,-1.891,67.821,-0.894875,4.99775,28.0914166666667,20.98825,52.3475,329.2885,10.4725,86.873,16.2205
3,17.75,0.2865,23.356,2.121,-9.3085,-9.13925,0.002875,4.913,-2.263875,48.30025,-1.744375,2.994,27.5615833333333,21.046,56.2035,329.35275,10.33,53.26,16.258875
3,18.25,0.25025,22.6355,1.771,-3.751,-4.67875,0.066125,-8.61625,-3.064875,31.547,-1.015,1.683,27.1091666666667,21.071,57.446,330.672375,9.435,4.163,16.354
3,18.75,0.26575,21.675,1.63875,0.9835,0.324,0.184625,-19.709,-4.012875,17.323,-1.696875,0.203,26.563,21.09725,60.7115,332.431,8.1925,-43.753,16.160375
3,19.25,0.1525,20.9005,1.15425,2.687875,1.484,0.157375,-25.844,-3.83,7.8165,-1.529125,-2.128,25.9964166666667,21.11475,64.77025,334.1245,7.1175,-56.409,15.99375
3,19.75,0.12325,20.3905,0.9505,2.3815,3.1885,0.033375,-32.29575,-2.45125,12.736,-1.50675,-4.567,25.5336666666667,21.0985,66.305,334.898375,6.13,-55.661,15.714625
3,20.25,0.1195,20.005,1.04025,2.51,3.12675,-0.06225,-37.5765,-1.4475,-0.9405,-1.342375,-6.519,25.1368333333333,21.08425,68.893,335.5635,5.34,-53.316,15.664
3,20.75,0.09525,19.6875,1.101,2.090375,3.05275,-0.06875,-42.816,-1.61825,9.69625,-1.156625,-8.332,24.75825,21.07325,70.2375,334.73125,4.885,-53.227,15.51825
3,21.25,0.103,19.6115,1.142,2.1375,2.768,-0.038125,-37.079,-1.756875,8.7505,-1.944,-10.244,24.44925,21.07875,70.689,335.575875,4.3325,-52.504,15.324125
3,21.75,0.08725,19.0855,1.0815,2.064125,3.1275,-0.032125,-39.037,-1.552125,9.1955,-1.678125,-10.88,24.12,21.07825,72.81175,337.107375,4.38,-51.489,15.233
3,22.25,0.1005,18.79525,1.079,1.999875,2.32525,-0.080375,-33.145,-1.544375,9.1565,-1.6595,-12.151,23.7698333333333,21.10275,73.91975,336.93225,4.3925,-48.815,15.226875
3,22.75,0.097,18.39875,1.0695,1.82825,1.921,-0.124625,-33.145,-1.567,1.871375,-2.659,-13.679,23.4070833333333,21.074,76.19925,337.122625,4.13,-48.049,14.9055
3,23.25,0.096,18.42875,1.12775,2.028125,2.057875,-0.154125,-33.145,-1.2755,3.72075,-2.16875,-14.562,23.0933333333333,21.04875,75.027,336.914375,3.9125,-49.676,14.755
