DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,PPFD_IN,TA,RH
1,18.75,-0.01735,15.3289,9.60659,6.38551,3.41661,0.56592,4.073645,414.56,3.41714,1.38373,1.17566,0.7636325,0.1818085,-0.091,2.1428125,52.3166
1,19.25,-0.01001,13.51685,10.5535,6.53807,3.108,0.542462,4.00934,417.114,3.51002,1.358215,1.100685,0.702646,0.1991115,-0.12325,2.1556025,52.9281
1,19.75,0.0276,11.3525,10.6267,6.331115,3.01463,0.5603565,3.962505,416.36975,3.47708,1.391375,1.13792,0.7645705,0.174566,-0.10925,2.0992525,53.0421
1,20.25,-0.003465,11.174125,8.53455,5.73372,2.9795575,0.55957325,3.5216425,417.605,3.409915,1.2917125,1.1471925,0.70275125,0.192,-0.113,2.0807825,52.066125
1,20.75,0.025,12.33875,9.35552,5.0364,2.8486925,0.6073035,3.56233,417.735,3.36876,1.32088,1.09783,0.71783825,0.181225,-0.092,2.01294,52.197625
1,21.25,-0.007965,12.1138,9.07552,3.8998925,2.923815,0.6122585,3.473255,417.0675,3.57601,1.36563,1.154855,0.7782945,0.18495,-0.0945,2.1161425,53.24405
1,21.75,-0.0189,13.27405,9.859915,4.5908,2.90743,0.5961335,3.323285,417.153,3.7147825,1.402925,1.17871,0.728866,0.196,-0.058,2.219715,53.519825
1,22.25,-0.0273,12.2164,10.4389,5.5132225,3.04461,0.5885765,3.25049,417.4,3.7458275,1.419465,1.30434,0.7793415,0.2245995,-0.078,2.310825,52.837725
1,22.75,0.040675,18.0518,14.70525,4.42505,3.04643,0.598374,3.32172,416.077,3.764155,1.48451,1.119905,0.71839775,0.24811575,-0.06875,2.254015,50.95455
1,23.25,0.0112,16.5291,11.449345,4.3955,2.95857,0.59799,3.10129,415.275,3.641735,1.48847,1.17758,0.72236,0.2178,-0.0715,2.0208375,51.0568
1,23.75,0.0328,20.2471,7.22579,4.39432,2.96033,0.632844,2.82816,414.45825,3.44908,1.34454,1.15079,0.682241,0.2098,-0.075,2.00250525,51.5202
2,0.25,-0.0192,18.1243,9.42799,6.2865425,3.10835,0.617434,3.17852,425.522,3.7271725,1.41603,1.24222,0.838459,0.21925,-0.051,0.25526375,52.6867
2,0.75,-0.00694,17.5854,9.0300475,5.960855,3.08398,0.60297,3.1018675,427.0125,3.748685,1.54588,1.29185,0.784512,0.2117345,-0.049,-0.78335875,47.8318
2,1.25,-0.0368,16.4407,9.958105,5.7979675,3.28092,0.590798,2.6863725,427.455,3.6691425,1.41198,1.25349,0.791358,0.1885,-0.052,-1.29534,51.7397
2,1.75,-0.02565,17.088225,8.85919,5.2292475,3.117765,0.5754455,3.0010025,426.34975,3.6293,1.304975,1.143615,0.736776,0.216925,-0.059,-1.26903,51.50125
2,2.25,-0.0114,20.561175,10.331265,4.593175,3.1311,0.590467,2.4581775,425.875,3.59652,1.30989,1.0894,0.732407,0.2228,-0.057,-1.42459,53.701
2,2.75,-0.0222,14.0465,9.147675,5.044575,2.93113,0.551937,2.66636,426.358,3.567765,1.24002,1.07254,0.687203,0.2231,-0.007,-1.507435,40.4061
2,3.25,-0.02285,19.7837,6.7265,6.2259825,2.8053025,0.5252175,2.649345,425.826,3.5328525,1.28087,1.09201,0.6636895,0.21057525,-0.009,-1.5930175,41.845375
2,3.75,-0.0284,18.203525,9.9164975,6.321985,2.9767075,0.508322,2.2860275,425.779,3.5348675,1.13485,1.030595,0.6732455,0.22645,0.034,-2.26525,47.713475
2,4.25,-0.05165,14.2595,8.347185,5.49461,2.86771,0.4986105,2.004495,424.32725,3.58369,1.216345,1.008025,0.6430515,0.204753,0.014,-2.45394,42.11035
2,4.75,-0.01625,13.9077,7.28851,7.0904425,3.09603,0.533982,2.12877,427.316,3.38442,1.2901575,0.9508125,0.67573425,0.2104,-0.005,-2.54121,49.4961
2,5.25,-0.051,14.673,7.81714,6.516575,3.23147,0.47206275,2.01475,429.078,3.2849525,1.233915,0.99693625,0.70842075,0.2143155,-0.01225,-2.1591075,47.54265
2,5.75,-0.01245,16.6421,9.77903,7.77576,3.25304,0.510061,1.286585,429.02175,3.1791,1.214495,1.04517,0.68133675,0.21425,-0.00525,-2.4164625,46.21615
2,6.25,-0.016125,15.74205,7.4613,7.73168,3.22564,0.5035,1.1587225,430.5395,3.0894825,1.28075,0.978471,0.700758,0.20375,-0.006,-2.34944,45.99605
2,6.75,-0.0264,18.9481,8.283185,8.09892,3.01328,0.5089295,1.606595,430.92325,3.119705,1.19357,1.0522025,0.718047,0.2184,0.00175,-2.234845,45.78605
2,7.25,-0.0261,14.6346,8.858455,7.90873,3.166975,0.516046,0.98174,435.393,3.0283675,1.27249,1.03537,0.640052,0.1955,1.23175,-2.1308625,45.566625
2,7.75,-0.0458,17.2582,8.6528225,8.715515,3.0889175,0.5264175,1.319765,440.176,3.0032925,1.35491,1.14118,0.69066,0.22297775,18.145,-1.9097975,45.709325
2,8.25,-0.061875,36.35895,7.7693,9.41201,3.02466,0.524798,1.6059775,436.83625,3.1012175,1.3372925,1.162615,0.72067725,0.2743,83.875,-1.6706875,44.4258
2,8.75,-0.0803,56.32875,13.14125,8.13654,3.18982,0.612463,1.83184,435.3915,3.035205,1.43122,1.24582,0.732093,0.3277,136.875,-1.00878125,45.99345
2,9.25,-0.0414,68.4808,12.1772,7.280185,3.25272,0.651671,2.53611,426.77275,3.08362,1.49302,1.25713,0.774557,0.376625,248.625,-0.16142225,44.3187
2,9.75,-0.0224,82.46745,13.56335,11.1992,3.40127,0.675768,2.27075,424.43975,3.0957375,1.57903,1.35599,0.875346,0.397225,417.2,0.430444,44.99885
2,10.25,-0.0867,93.1301,17.8059,10.2212125,3.79896,0.728814,2.32555,423.844,3.05774,1.67603,1.47097,0.908721,0.40805,498.7,1.09333575,44.427525
2,10.75,-0.115242,105.813,20.50515,13.3846,3.69021,0.708885,2.782025,423.3375,3.0639875,1.65482,1.41895,0.889505,0.440377,713.05,1.352385,45.0093
2,11.25,-0.119466,106.1355,18.5285,7.743515,3.8881325,0.7232855,3.07146,422.991,3.04101,1.707035,1.47416,0.904402,0.4282,830,1.244655,48.1933
2,11.75,-0.136689,127.174,21.989225,9.595735,3.64613,0.76522075,3.20543,421.172,3.367895,1.64923,1.4438775,0.886155,0.4491205,942,1.0204715,44.775625
2,12.25,-0.0592,92.4861,20.3545,9.84883,3.9326875,0.7799595,3.31153,420.50025,3.08931,1.75647,1.496615,0.9190865,0.44657475,935,1.2595925,43.447675
2,12.75,0.0852,90.280825,25.4126,7.3719,3.7362975,0.751496,3.1768125,419.9905,3.19654,1.64051,1.54717,0.891979,0.43766625,912.25,1.81327,41.643775
2,13.25,-0.100517,105.064,17.3483,9.52402,3.558155,0.745854,3.6202775,420.414,3.32836,1.7208075,1.428,0.925527,0.4472445,948.5,2.372215,41.553825
2,13.75,-0.10309075,95.814475,22.82595,9.102855,3.73392,0.75964075,4.1416775,420.1755,3.52356,1.651565,1.4101275,0.8858405,0.4718965,882.25,2.3843675,40.19395
2,14.25,-0.051225,77.604575,22.77335,9.6811225,3.6732125,0.74259075,3.916665,420.9255,3.508815,1.6456075,1.4371825,0.89511375,0.41588225,836.45,2.375255,39.381325
2,14.75,-0.0808,67.286175,19.2726,8.89252,3.5990325,0.725024,4.00423,419.602,3.5162,1.67823,1.42802,0.88993775,0.3531,645.2,2.3778675,39.3969
2,15.25,0.094075,72.6208,22.106525,9.01544,3.61697,0.71622625,3.94741,421.65225,3.30717,1.6094675,1.4195,0.86926625,0.3465165,538.3,2.6261,38.960275
2,15.75,-0.0697,59.7686,21.4619,9.315265,3.36661,0.709072,4.00662,421.43625,3.38188,1.59191,1.32744,0.821859,0.307619,402.25,2.801615,37.917
2,16.25,-0.081975,46.1279,15.946175,10.201275,3.58923,0.646613,4.22116,421.70525,3.25036,1.5636,1.25997,0.8536075,0.2704535,301.75,2.82971,37.6899
2,16.75,-0.106945,38.0414,17.586325,8.97538,3.4743,0.649111,4.22574,421.307,3.5624225,1.58552,1.26971,0.817466,0.2521155,213.275,2.58844,38.9289
2,17.25,-0.1060775,35.7082,11.491125,7.81176,3.285055,0.6272,4.7733325,421.53,3.50659,1.55478,1.2779175,0.831881,0.217389,145.25,2.4773775,38.9013
2,17.75,-0.054025,24.2798,12.790175,7.5291,3.3182725,0.640141,4.43929,421.9,3.417855,1.41918,1.2601025,0.80402725,0.2026985,58.275,2.399665,38.26455
2,18.25,-0.025,18.097375,12.115,5.515,3.1861,0.6065995,4.7012675,423.06725,3.39188,1.39388,1.15463,0.752579,0.212925,10.7675,1.9884225,39.00675
2,18.75,-0.03195,22.33905,11.8419,6.18901,3.06843,0.608175,4.19585,422.4045,3.4726175,1.331895,1.10997,0.739336,0.25048,0.703,1.49853,40.6197
2,19.25,0.0243,23.670325,9.49015,6.1195825,3.2458,0.6013245,3.79911,423.0725,3.505075,1.32511,1.26422,0.78511,0.2490985,-0.051,1.1669675,39.83675
2,19.75,-0.00815,18.349625,11.895925,4.7386075,3.257495,0.616672,3.5822975,423.322,3.41759,1.41527,1.196095,0.7744455,0.2285,-0.06275,0.98818675,39.402
2,20.25,-0.0159,21.6503,13.5606,6.1722325,3.302225,0.6522105,3.53553,423.353,3.3826475,1.36606,1.257575,0.8271545,0.2078,-0.066,1.03835625,41.394
2,20.75,-0.013825,16.52395,11.2728,5.2657325,3.186635,0.6071595,3.30651,425.099,3.40067,1.320125,1.164495,0.70913425,0.2344,-0.05275,0.98046225,43.8495
2,21.25,-0.000935,21.256875,9.73755,4.40657,3.22141,0.55175,3.2473775,425.841,3.387775,1.2650475,1.12883,0.719822,0.2513,-0.06275,1.1173325,45.91445
2,21.75,0.0248,15.771725,8.6874575,5.17396,3.158715,0.5505525,3.20129,426.81475,3.53224,1.277495,1.14525,0.736946,0.24315,-0.05575,0.57191375,48.82325
2,22.25,0.01124,21.67205,8.9146825,4.49122,3.355465,0.5996395,3.09405,425.06025,3.4741275,1.3905,1.190245,0.843207,0.24952775,-0.06175,0.328257,49.313475
2,22.75,0.03615,18.2446,9.425515,5.08045,3.2089,0.6349005,3.27209,427.07875,3.5273025,1.523795,1.258205,0.81490275,0.24288525,-0.06125,0.39779075,48.37015
2,23.25,-0.019525,19.6776,8.34668,6.1265275,3.09596,0.60321775,3.38483,427.94,3.55801,1.47184,1.161335,0.7208165,0.21389,-0.06625,0.6842885,53.6607
2,23.75,-0.02765,18.303075,8.07279,5.60347,3.016885,0.5748025,3.082465,426.4795,3.56891,1.448225,1.206295,0.7623345,0.23638625,-0.069,0.93924075,52.6283
3,0.25,0.00678,19.21465,8.58668,4.1896225,3.14802,0.6153225,8.026375,428.8085,4.52837,1.382285,1.189645,0.799638,0.25146275,-0.1525,7.5266275,56.2431
3,0.75,-0.01064,16.26935,11.3475,4.2815875,3.10977,0.583243,7.8184275,430.227,5.00601,1.385275,1.142795,0.7823965,0.235321,-0.1455,7.10724,55.7806
3,1.25,0.008535,11.3193,10.47835,5.22862,3.1352575,0.52763775,7.5724875,429.15,5.07347,1.3287275,1.0964675,0.754339,0.2221,-0.1315,6.4155475,55.5122
3,1.75,-0.0108,9.962955,7.9377325,3.73678,2.95747,0.5344685,7.427965,429.793,4.98711,1.21975,1.097335,0.706118,0.217012,-0.1105,5.5350425,56.2144
3,2.25,-0.011525,6.31606,6.15236,5.48272,2.96739,0.519505,7.43037,431.203,4.6748875,1.2009825,1.0407975,0.660474,0.20473925,-0.112,5.6540175,57.0733
3,2.75,-0.002565,9.31486,6.45969,4.2054275,2.8445775,0.443922,7.051035,431.9065,4.68046,1.14612,1.0011715,0.6282245,0.1926,-0.118,5.5192,56.47635
3,3.25,0.00717775,10.779225,7.94099,4.730195,2.84369,0.429021,6.763115,428.788,4.6168075,1.1082675,0.956611,0.60708575,0.19536,-0.065,5.09976,56.487775
3,3.75,0.000595,8.56539,6.36225,4.3466,2.4581775,0.4516705,6.53494,429.907,4.73358,1.05954,0.8956735,0.5662455,0.211667,-0.063,5.01369,57.9446
3,4.25,-0.0166,8.8292475,7.23444,6.46691,2.6056825,0.436238,6.25094,430.61,4.777985,1.0154745,0.8674215,0.5956695,0.2102935,-0.081,5.04304,57.883425
3,4.75,-0.00901,10.6446,6.33156,4.99757,2.68987,0.4419715,6.09484,433.269,4.77473,1.081265,0.851119,0.5982495,0.23682625,-0.099,4.93323,59.5586
3,5.25,-0.013425,7.7518475,5.366255,6.37795,2.69818,0.45082025,5.9820925,446.103,4.40505,1.07874,0.967591,0.63229525,0.2121,-0.086,4.84749,58.06025
3,5.75,-0.0053,8.466875,7.15872,5.2376775,2.639105,0.45955125,5.8308075,438.468,4.54344,1.1319925,0.9269465,0.67488575,0.204204,-0.091,4.58142,58.2164
3,6.25,0.007235,10.1504,6.18945,8.1815,2.750075,0.51495025,5.25843,443.14,4.7707375,1.203165,0.899539,0.6613775,0.23035,0.673,4.43878,60.0379
3,6.75,-0.01495,18.37185,6.4430075,7.7223,2.77848,0.45615475,5.641605,437.221,4.83631,1.1556225,0.9172625,0.680376,0.2563,10.23,4.13654,62.26835
3,7.25,-0.024425,42.297525,7.30449,7.58754,2.92964,0.50599125,5.713125,436.9225,4.52983,1.19865,0.971367,0.73361925,0.290025,73.56,3.92335,63.061775
3,7.75,-0.0082,65.5371,12.78515,8.65975,3.16408,0.564397,5.650075,431.817,4.5450675,1.324085,1.06926,0.7710055,0.340675,134.7,4.27461,60.591375
3,8.25,-0.0343,75.470425,15.222675,7.1568725,3.1618575,0.618164,5.4004,427.477,4.39604,1.445425,1.12231,0.80912,0.408035,332.6,4.9572,57.91665
3,8.75,-0.0292,97.32395,20.6816,6.87184,3.43289,0.677492,5.94465,424.262,4.57369,1.58173,1.266385,0.81515025,0.45285625,459.6,6.04698,59.4157
3,9.25,-0.033,114.409,24.7418,7.35544,3.81098,0.7185745,6.65338,420.53325,4.61512,1.615315,1.362945,0.868666,0.458275,639.1,7.08673,58.6052
3,9.75,0.0517,131.79775,23.9694,5.59177,3.583245,0.724552,6.7710275,421.257,4.77206,1.61521,1.394475,0.874958,0.4966,792.6,8.19594,57.2969
3,10.25,0.02065,148.9115,25.438,5.91879,3.40343,0.710794,7.341505,420.6785,4.8817825,1.6189,1.39968,0.8742605,0.54157,954,8.70489,53.6022
3,10.75,-0.0424,165.093,32.0955,5.88972,3.598625,0.756132,7.398595,422.0035,5.1494575,1.66172,1.453935,0.8857315,0.5965795,1115,9.0001,50.7735
3,11.25,0.03502,189.3135,32.0031,7.98898,3.39785,0.763279,7.66178,421.973,5.228705,1.6949,1.51396,0.8912435,0.60749375,1190,9.59388,47.4988
3,11.75,-0.04025,184.3435,36.9103,7.690925,3.66982,0.7918315,7.94291,421.13375,4.95246,1.76063,1.51694,0.8992585,0.5995895,1285.75,10.2848,43.3608
3,12.25,-0.0035,162.15,39.54575,6.67695,3.614555,0.784261,8.11611,421.87,5.30288,1.69893,1.48828,0.8932965,0.611175,1323.25,11.4931,41.697
3,12.75,-0.0337,150.9895,31.410175,6.05441,3.6404225,0.8116895,8.487645,421.425,5.452745,1.68313,1.51706,0.904094,0.599711,1343.75,12.3685,40.3763
3,13.25,-0.009825,146.381,30.993475,7.324015,3.705615,0.8218345,8.43052,421.367,5.54281,1.73774,1.58496,0.938491,0.592375,1310.5,13.4547,38.4688
3,13.75,-0.009435,152.484,30.98235,9.16638,3.6677475,0.8320155,8.9571,421.506,5.25227,1.726765,1.59279,0.9545355,0.5947,1303.5,14.733,36.9617
3,14.25,-0.0741,136.629,26.534975,6.6873125,3.8392025,0.791649,9.01531,421.716,5.252795,1.70839,1.59582,0.919672,0.5203315,1235.25,15.3583,37.6108
3,14.75,-0.04595,124.89175,22.7655,5.469795,3.75045,0.8139575,9.03391,421.94525,5.1907175,1.72723,1.48573,0.917443,0.49986025,1129.75,15.8912,36.0033
3,15.25,-0.06775,107.30125,20.40065,5.2632075,3.59182,0.7618865,9.1479775,421.326,5.32868,1.73345,1.52746,0.866426,0.44524275,1024,15.1933,35.9219
3,15.75,-0.0822,84.42505,20.67975,6.44291,3.5592675,0.7663615,9.07562,421.229,5.409355,1.66174,1.496995,0.879679,0.3899395,868.75,14.6407,35.5062
3,16.25,-0.1031585,73.22995,16.7387,5.05186,3.59218,0.7128355,8.83307,421.13525,5.40939,1.657815,1.407985,0.858721,0.3529745,713.975,14.6194,34.6963
3,16.75,-0.0739,57.53095,15.114125,5.73127,3.57104,0.7112385,8.74797,421.376,5.65353,1.573355,1.428385,0.8386185,0.3309735,535.05,14.114,34.5735
3,17.25,-0.1043655,50.125025,13.9762,4.88851,3.52598,0.725919,8.344465,419.66425,5.4665025,1.5506675,1.40721,0.8386345,0.2828795,390.85,13.2386,34.8309
3,17.75,-0.0037,37.11405,17.0632,5.7528625,3.464975,0.6998785,8.35725,419.661,5.2804,1.501605,1.31466,0.8531725,0.2669665,235.35,12.8032,37.1389
3,18.25,0.01035,32.2254,15.1657,5.2946,3.48576,0.662948,8.172835,419.8615,5.49037,1.47181,1.31157,0.8465145,0.28614425,86.325,12.2337,39.6008
3,18.75,0.0277,33.0454,12.3375,5.03515,3.17092,0.6565115,7.944945,421.28,5.27208,1.4518,1.36069,0.797978,0.292432,22.9725,11.4586,42.0462
3,19.25,0.02025,38.33895,16.8115,4.1334425,3.00341,0.6341985,7.57135,421.5535,5.297765,1.41748,1.286185,0.783239,0.294454,1.06,10.7545,44.823
3,19.75,0.0247,32.09975,13.97175,3.45742,3.045835,0.590104,7.741255,423.144,5.35432,1.43899,1.3594,0.781871,0.284119,-0.148,10.0534,48.1478
3,20.25,0.02045,42.8093,14.3874,5.68849,3.3349575,0.6168685,8.06076,423.854,5.34031,1.475885,1.26386,0.804732,0.2946975,-0.1555,9.45935,50.7997
3,20.75,-0.003745,48.40515,15.99885,4.41396,3.0922,0.6240725,8.174355,424.1815,5.2574,1.443185,1.292005,0.8019505,0.3008095,-0.1485,9.23519,52.6013
3,21.25,0.016915,46.78195,14.57425,4.2155125,3.1654925,0.6492855,8.395245,423.9175,5.054655,1.37797,1.300075,0.8283065,0.28855,-0.15225,9.08077,52.8479
3,21.75,0.01197,34.52425,16.4677,3.744975,2.94982,0.584558,8.5539,424.903,5.02095,1.39083,1.26536,0.8194565,0.280725,-0.14675,8.93561,52.7889
3,22.25,-0.004345,37.7054,13.895325,4.622115,3.17034,0.5966635,8.42262,425.3255,4.9103325,1.478165,1.264015,0.80542,0.26416,-0.1545,8.52799,53.5836
3,22.75,-0.00203,18.4471,16.50325,3.5514,3.0582375,0.57252,8.13761,423.465,4.921285,1.43164,1.19642,0.7802225,0.305537,-0.143,8.23951,53.5874
3,23.25,-0.00548,27.5752,16.003825,3.682785,2.9976375,0.5918035,8.13277,424.3845,5.1055075,1.328725,1.17275,0.7783155,0.2988265,-0.15775,7.87611,53.367
3,23.75,-0.0065825,23.1598,11.626775,4.66863,3.0184825,0.6087525,8.07741,428.91075,4.96789,1.34885,1.1949175,0.78866875,0.265855,-0.15525,7.77284,54.552
4,0.25,0.0056125,29.36965,9.3650325,2.345155,3.10896,0.61630775,13.8573,425.6605,7.89228,1.35361,1.1594075,0.712937,0.30221475,-0.0955,14.02825125,58.782725
4,0.75,-0.00522,30.882275,11.7691,3.07968,3.040185,0.627404,13.88045,427.2115,7.78622,1.33204,1.2866,0.733377,0.2623735,-0.0665,13.670195,56.719825
4,1.25,0.017225,16.49625,15.65065,5.982925,2.93265,0.5788285,13.92785,427.7015,7.37917,1.3455,1.2174875,0.70776025,0.245252,-0.01575,13.39941125,56.7452625
4,1.75,-0.00841,16.5491,9.65451,4.31146,2.89098,0.545687,13.5833,430.916,7.62552,1.2054625,1.1265675,0.66244075,0.2229525,0.0075,12.97847125,56.53005
4,2.25,0.03585,9.38481,11.9058,3.96105,2.80762,0.529217,13.377575,432.498,7.69522,1.18929,0.994256,0.6341155,0.19760325,0.03375,12.97503375,58.0076875
4,2.75,-0.0080925,10.9067,12.2061,3.5339325,2.78008,0.50005725,13.126925,430.1195,7.75891,1.17239,0.92201975,0.63087625,0.167406,0.04775,12.1720625,60.7336
4,3.25,0.011,5.780755,11.0064,3.476255,2.802045,0.470234,12.86725,427.12225,7.75495,1.197965,0.908206,0.6227395,0.1878905,-5e-04,11.704555,59.3415875
4,3.75,0.00452,7.925135,10.9817,3.84939,2.72359,0.493876,12.42965,428.59425,7.4451175,1.24937,0.9796235,0.622049,0.1853305,-0.0345,11.527845,60.84675
4,4.25,-0.0056075,10.289475,10.537355,5.215755,2.71698,0.48244075,11.87495,428.1605,7.28751,1.21534,1.0070775,0.65088525,0.210557,-0.0145,11.38757,61.8409875
4,4.75,0.00442,9.788425,10.573695,5.057955,2.850475,0.53669475,11.745975,427.752,7.53976,1.24639,0.948986,0.644392,0.22580125,-0.05525,11.1844525,60.879775
4,5.25,-0.015575,6.75666,7.85726,4.82903,2.48053,0.5105635,11.4281,433.30125,7.3523375,1.14217,0.9620985,0.61283525,0.19345,0.142,11.4795575,60.699275
