DOY2,HR2,FC,LE,H,G_1_1_1,G_1_1_2,G_1_1_3,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,G_2_1_1,G_3_1_1,NEE
1,13.25,2.0625,95.3245749999999,156.816925,42.639892,43.942275,5.895,434.38691736,10.33945553125,91.42875,13.614925,0.595125774825,16.1812,12.8643,13.7519,96.01175,996.53336,513.31,170.925,345.31,420.704,346.576,11.71825,8.43675,5.45235,4.0215,4.51,5.17025,0.94645681,2.3077849901,2.15318044695,1.1785,5.3808,79.86687825,5.8879715,2.543525
1,13.75,1.8524875,84.6276,157.56020136,45.81679875,44.149125,6,433.525,10.7201170235,91.38585,13.9270075,0.733536184775,16.84405,13.305,14.6385,96.14275,886.6315,469.55175,149.85075,346.03,417.5205,317.0745,11.1205,8.22185,5.76415,4.08925,4.464625,5.22,1.012538993,2.391350654225,2.103294680575,1.187235,5.1245,65.0852465,6.34112175,1.422875
1,14.25,1.79125,71.385425,146.75485,41.772225,40.211475,6.00034,435.459779175,10.549305,91.3635,15.45625,0.696402393375,16.5189525,13.601275,15.425,95.97075,836.574975,443.0825,129.1,344.1525,416.465,283.28,10.906225,8.36514999999999,5.91359999999999,4.2599,4.5185,5.348725,0.9555,2.32744,2.16125,1.21,4.9678,54.577457,6.57456175,0.794824999999999
1,14.75,1.131,61.3674,121.2772,35.440326,31.7628,6.00172,433.0775,10.3359075,91.355,16.0920674415,0.557,16.05596,14.57155,15.746,95.92475,704.609892499999,366.3415,110.235,342.99075,399.43425,223.434,11.5808,8.5562,6.045525,4.4595,4.6385,5.367,1.063714639525,2.51441869695,2.09922884775,1.3495,5.5239,41.79805375,6.3259835,1.935375
1,15.25,1.9233184,54.879,94.387821,33.86693,27.5834,6.549905,432.66,10.2656915,91.362,15.283865367,0.7095,15.4371725,14.7403,15.9608,95.956095,574.675,298.695,78.5479,341.04225,396.93,177.96350225,12.17175,8.9445,6.115625,4.36,4.6,5.3,0.955,2.3575,2.04895086335,1.1587631057,4.891921664125,32.457672,6.0003115,1.56165
1,15.75,1.63175,41.33425,52.9045,30.00017,23.7019,7.12451,432.9664906575,10.12304125,91.35575,14.40176126525,0.6785,14.9434425,14.5368,15.638,96.3295,407.75331,225.99,52.61825,338.8625,392.3805,111.2355,11.73,9.215,6.21275,4.47,4.6,5.26,0.9360804608,2.0725,1.97925,1.117,4.8734605286,28.030455,6.000914,1.542525
1,16.25,1.425,34.0501,28.9362305464999,21.3307185,20.49715,6.998005,432.63133816,10.008767452075,91.35175,13.939,1.09,14.064005,13.687575,15.438025,96.302925,231.64498475,132.3944025,35.01875225,342.36167,385.6185,50.52565,9.768,8.3484,6.232675,4.71589999999999,4.621,5.282,0.840925,2.016,1.893002,1.097,4.772375,18.9450535,6.001602,2.92325
1,16.75,2.0738465,32.782125,28.10497386375,16.010244,15.03395,6.6850425,433.3,10.115811,91.3555,12.72617889,1.316,12.049395,12.675775,14.03835,96.57975,86.1857325,42.5278075,25.1085,339.13583475,365.481,20.049,8.32,7.62335,6.11805,4.879,4.662,5.3491,0.843699999999999,2.1410359896,1.966,1.1165,5.254319628375,13.43152,5.8387995,3.9891
1,17.25,1.46226834999999,28.0610999999999,29.691,11.21565,11.476325,6.6525,433.7863546,10.1614022864,91.3838,12.33,1.177729,10.048796,11.098325,11.969,96.9483075,16.65775,5.10392749999999,1.22,352.35625,358.155,10.9085,7.53,6.98549999999999,5.9914,4.9634,4.672,5.3494,0.89,2.0489556478,2.0362225262,1.039499,4.896,9.6156685,5.268953,3.90815
1,17.75,1.43375,32.4107,25.3608,7.69407199999998,6.8143375,6.000175,437.175,10.04168811875,91.4115,11.26972,1.19492,8.751672,10.16925,10.754675,97.075,0.378064,0,0,349.30375,354.94125,10.6475,6.8026,6.426,5.78755,4.9843,4.6955,5.2565,0.880575,2.23835635175,2.096,1.15700147335,5.3421,8.95480000000001,4.329572,3.33435
1,18.25,2.3515,19.147,16.843408,8.44257449999998,3.627355,5.9625,442.06118425,9.9829762595,91.428375,9.79625,1.21125,8.430394,9.789625,9.8826,97.352,0.042791375,0,0,348.20325,352.26125,10.46475,6.26115,6.19464999999999,5.64915,4.979,4.698,5.25,0.941779179975,2.081894,1.97314043625,1.1577087815,5.18674999999999,9.52538150000001,3.465786,3.384325
1,18.75,2.73155675,22.77455,20.9555525,3.86545,4.07554749999996,5.015195,443.99,9.7761535,91.4445,9.65075275,1.19551225,8.188346,9.12279999999999,9.5992,97.2485,0.07487495,0,0,344.484,350.97541675,10.70425,5.93,5.837,5.536125,4.98675,4.7,5.235,0.95114286675,2.3095,2.134775,1.1428500324,5.388,5.36546,2.935615,4.242225
1,19.25,1.95620685,27.7852175,13.4925775,2.18090599999998,1.18760499999999,4.14211,445.83075071,9.675,91.44525,9.295807345525,1.166,7.58047075,8.93685,9.31499999999999,97.1891825,0.0434750249999997,0,0,344.0145,352.6335,11.279503,5.40125,5.63135,5.438875,4.962,4.686,5.198,0.91175,2.06525,1.908,1.1095,5.064375,3.13726799999999,2.0534155,3.00435
1,19.75,3.934882875,33.512,12.92705,2.446777,1.33275000000001,3.075855,446.2,9.455,91.4645,9.229391126,1.1366,7.717531,8.792,9.64360000000001,97.182,0.0553666499999996,0,0,343.3665,348.745,10.1429995,4.99859999999998,5.4707,5.369,4.96355,4.697,5.18,0.977939999999999,2.32575,2.07475,1.18,5.1342,3.5116125,1.8347,3.5119
1,20.25,2.61625,29.4745,13.944,2.1436585,2.4502125,3.1258125,446.327993995,9.49604,91.46275,8.82114476979998,1.248225,7.76426499999999,8.6296925,9.45701499999999,97.13625,0.018667,0,0,343.5075,349.2545,10.25058,4.97344999999999,5.19984999999999,5.31225,4.8878,4.7,5.16,0.975,2.632,2.0605825,1.2340786235,5.01,4.66997549999999,1.080932,4.220275
1,20.75,3.139175,22.054625,13.0335,2.409105,3.54940249999999,3.22574249999999,445.7341189725,10.0075,91.5,9.12512007302498,1.1677975,7.35218999999999,9.175,9.36875,97.0901,0.029133,0,0,344.65475,349.67675,10.08983075,5.09719999999999,5.1029,5.27845,4.888,4.705,5.154,0.93775,2.2876325,2.3114775,1.182812,5.362125,6.69023299999998,1.000853,1.91085
1,21.25,3.1526,22.382575,18.385875,5.06306749999996,4.15293749999998,3.27570749999999,447.27867193,10.02,91.50475,9.08984932467501,1.087121,7.06748,9.271825,9.3699,97.184925,0.0711166499999999,0,0,342.56375,350.6245,8.32204999999998,5.45035,5.09825,5.202,4.8745,4.72525,5.14875,0.937,2.29948,2.51825,1.50225,5.386255,10.1839615,1.00086775,1.6731
1,21.75,3.0463,30.157875,15.279,3.03438399999999,4.34524,3.34082,447.48909311,9.2154890771,91.50725,9.12063921225,1.05547375,6.683105,9.19237499999999,9.33435,97.4509,0.0970825500000002,0,0,339.074,351.53,8.3420515,5.263,4.8662,5.1771,4.86935,4.7435,5.1605,0.851544,2.28625,2.6190875,1.1762375,5.445225,7.13768774999999,1.0008185,1.338875
1,22.25,1.82749999999999,16.6912499999999,14.57678375,3.43947000000001,4.425235,3.17579999999999,448.9835104775,9,91.51875,7.68303020002499,1.0591765,6.62096,8.4843575,8.767555,97.74805,0.022,0,0,336.0516825,346.93675,8.20113149999997,5.06245,4.84295,4.95525,4.8592,4.768,5.152,0.88,2.1375,2.754385,1.14925,5.02675,4.99257249999998,0.975789750000001,1.3146
1,22.75,2.774,31.26045,8.0637565,1.7986435,4.7867,1.8839,449.55902902,8.82,91.50675,7.462443213,1.1,7.069975,8.365,8.60175,97.666625,0,0,0,336.703,344.1365,8.044085,4.83995,4.58795,4.8528,4.852925,4.779,5.149,0.992513015899999,2.405375123825,2.54,1.36,5.445,6.42643,0.90075,1.591425
1,23.25,2.6866,38.7802,12.66,3.3585925,4.5640725,1.6655275,449.06233574,8.9,91.517975,8.41,1.4364,7.20398,8.519575,8.732625,97.26785,0.0362249249999999,0,0,336.60675,342.5475,8.95266649999998,4.66575,4.516,4.782125,4.804,4.8,5.145,0.8861,2.084673,2.2,1.34,5.4719,6.1617425,0.10009,2.173075
1,23.75,3.89175,27.51807,21.645,5.64491599999999,3.05146499999999,1.5254575,446.98547149,8.53749999999999,91.535225,8.98836643194999,1.1935,7.1714275,8.455925,8.768125,97.810925,0,0,0,335.9166525,341.9465,10.2155015,4.475,4.2404,4.686425,4.77715,4.8155,5.1465,0.8445,2.2739,2.28425,1.14825,5.02235,9.21952599999996,0.0500354999999972,3.1197
2,0.25,2.5425,25.19582125,14.3424999999999,0.212759999999988,-1,1.000235,449.6046712325,8.71,91.55775,10.110696,1.0998325,6.89592,8.08585,8.81056750000001,98.77,0.0628169999999997,0,0,334.4075,343.380664,11.614,4.9488,5.46499999999999,6.2754,6.589,5.9208,5.942,0.978604,2.36765925,2.078062713475,1.22089225,5.188,1.025375,0.62545,1.74275
2,0.75,3.2905,30.54325,24.9749999999998,0.212759999999988,-1,1.000105,446.912681735,8.5575,91.53525,9.528,1.257,6.5572,8.63657499999998,8.942,98.8,0.0520331000000001,0,0,333.21,343.474,12.204,4.7501,5.174,6.1444,6.5315,5.9217,5.945,0.963264750000001,2.47648800485,2.173199,1.30823095675,5.322,1.025375,0.62545,2.320225
2,1.25,5.01899999999999,28.81980125,14.0645,0.951031999999998,-1,1,448.7709563175,8.565,91.527,8.954,1.0975,7.44236,8.00544999999999,8.1999,98.78735,0.078866775,0,0,331.64,342.314,11.744694,4.8239,4.79,6.0092,6.4577,5.943,5.935,1.001402668,2.178126026725,1.96388522855,1.206524,4.9448,1.4394725,0.62545,1.2655
2,1.75,3.4175,29.039393,12.2027897980001,1.064,-1,1,449.86380352,8.31667978109999,91.5139,9.34483846799999,1.51675,7.58559,8.20615,8.365,99.088125,0.08254175,0,0,334.12,342.48,12.196,4.7299,4.782,5.84599999999999,6.3813,5.943,5.929,1.005015,2.4900225,2.1516725,1.283395658925,5.15165124,1.02095,0.62545,1.450325
2,2.25,3.616,28.34375,13.895,1.064,-1,1,448.595,8.2,91.51575,8.95917,1.392,7.6185,7.79,8.06554999999999,99.24915,0.0571579999999998,0,0,334.7725,341.58349925,12.525,4.85949999999999,4.84262499999999,5.678125,6.302825,5.93195,5.933,0.994900000000001,2.35559125,2.17829,1.27701,5.44705,1.0253875,0.62545,3.851
2,2.75,2.926813125,39.5445,29.676995239,0.944322499999998,-1,0.450000000000003,449.205492965,8.1875,91.4555,9.835,1.404,6.8414,7.52490524999999,8.05625,99.390775,0.0817499999999998,0,0,336.12875,339.829,11.432,4.556625,4.602475,5.2605,6.1217,5.94125,5.9585,1.0212675,2.459688,2.240581,1.26204,5.4496614343,1.0254,0.650467999999999,3.126
2,3.25,3.064036,32.108,11.65408,0.9309375,-1,0.25,450.70727752,8.2563898568,91.445,9.755,1.499555,7.25592699999999,8.09744999999999,8.34729999999999,99.3482,0.0435,0,0,336.3815,341.6325,10.92625,4.845625,4.681375,5.04875,6.039625,5.949,5.95475,0.964183749999999,2.2905125,2.01047448125,1.1820075,4.89239925,1.02538,0.650467999999999,2.4
2,3.75,3.62647945,32.65616,8.18783825,0.196788999999997,-1,0.284999999999997,449.27015108,8.08032459125,91.441,9.55520488124999,1.4596675014,7.262911,8.776,8.7836,99.5042,0.0858664750000001,0,0,337.085,345.208,10.998,4.68954999999999,4.72359999999999,5.046,5.909,5.938,5.9545,0.969232,2.323,2.111,1.138742,4.889848,1.00468,0.650467999999999,1.675
2,4.25,3.745,25.7805525,7.27100000000003,0.297960000000002,-1,0.524999999999991,449.7477491225,8.26153723905,91.44,9.476722464425,1.415737,7.15998975,8.9125,8.93515,99.546375,0.0547997999999989,0,0,337.145,344.61666475,10.67891475,4.6749,4.7291,5.014,5.8605,5.935,5.945,1.0026,2.4899475,2.3026205,1.2581165,5.369136,0.854519999999997,0.650467999999999,1.54285
2,4.75,2.3896,27.7117875,9.59684999999999,0.319044000000002,-0.737500000000004,0.556667299999992,447.2847941525,8.268793906575,91.43625,9.93879411129999,1.216,7.075229,8.2955,8.35915,99.590125,0.0745,0,0,339.511,342.703,12.2,4.6698,4.7711,5.064,5.8535,5.93,5.93,1.001017,2.432,2.107288,1.205656,5.035249,0.693849999999998,0.650467999999999,1.290225
2,5.25,3.2875,21.98072275,12.61925,0.703525,-0.45,1,449.5713156075,8.656802925,91.458,8.79151652859999,1.408,6.98288999999999,8.034,8.079,99.619,0.0771665,0,0,336.40625,340.07225,13.3725,4.541,4.72575,5.1252,5.742725,5.91375,5.94475,0.9200515,2.2153675,1.96360598005,1.13175,5.42949999999997,1.03198,0.650467999999999,1.175975
2,5.75,2.3378125,38.13625,11.6516499999999,0.277629999999995,-0.835000000000001,1,453.2800147575,8.41999999999998,91.4625,8.3289246959,1.34975,7.02211325,7.6082,7.5675,99.62215,0.0764667999999996,0,0,335.81,343.083,13.048,4.3547,4.603875,5.08375,5.67335,5.908125,5.94525,0.93075,2.21036525,1.87292725,1.114613,5.19100625,1.039153,0.650467999999999,1.855325
2,6.25,2.636343,29.5819345,23.5271,0.574940000000002,-0.842500000000002,1,452.59146392,8.63249999999998,91.46,8.44811241225,1.4425,6.9069485,7.26616,7.43,99.66725,0.0261831424999992,0,0,335.6,342.3835,12.597185,4.3563,4.75309999999999,5.044,5.603,5.9,5.94,0.98405,2.12360125,1.90111375,1.17892375,5.37285875,0.974183999999996,0.650467999999999,1.99035
2,6.75,2.77375,35.8,14.93177,0.880776249999995,-0.725000000000001,1,452.11623235,8.08,91.5095,8.377795286,1.44405875,6.92355849999999,6.9268,7.0875,99.65255,8.48199999999999,1.374,0.1188096,335.575,342.185,13.2644985,4.56859999999999,4.68009999999999,4.956875,5.552375,5.89575,5.94525,0.981935999999999,2.2406045,2.00590125,1.0915325,5.24414199999999,0.963860999999995,0.628783999999999,1.738225
2,7.25,2.3095,29.28,6.714976,1.0588875,0.154999999999994,1,451.80029595,8.955,91.534475,8.3545,1.19791,7.2234715,6.922,7.02,99.3864,94.568,53.06,35.6925,336.43,345.2635,15.3378315,4.7351,4.6202,4.813625,5.505,5.8805,5.95,0.983963875175,2.22,1.948032708075,1.16743119685,5.36220824999999,1.94779699999999,0.650428999999999,2.232
2,7.75,2.717956625,34.6752,28.465,0.957855,0.549999999999997,1,447.72644776,8.91,91.5665,8.35574999999999,1.146,6.59985,7.09199999999999,7.48925,99.34115,255.978,135.033334,49.7524,332.55,351.4150015,57.6955,4.73519999999999,4.6071,4.7794,5.4635,5.87,5.94,1.0087,2.445126,2.0136871974,1.255184,5.56813625,0.932974999999992,-0.350350000000001,1.4746
2,8.25,2.531,47.6594999999999,55.6167500000001,0.973032499999999,1.04499999999999,1,440.58,9.2,91.570925,9.117257,1.18,7.98266999999999,8.0276,8.24425,98.98535,457.466664,234.856,80.7845,334.5885,355.0093315,145.5655,4.84109999999999,4.7715,4.810675,5.41725,5.84525,5.8505,1.0928405,2.38245025,2.12140775,1.23643425,5.4465,2.005993,-0.221837000000001,0.877899999999999
2,8.75,3.30557,53.654,104.422,1.86938000000001,2.468235,1,436.3875,8.9575,91.55425,9.42253025,1.26,8.54959574999999,8.3875,8.6705,98.208625,622.6625,329.3275,109.9825,340.38625,358.0125,199.70375,5.23975,4.91225,4.8553,5.35,5.7335,5.79,1.07624975,2.6342748874,2.252956,1.355125,5.777275,14.507615,1.125302,1.29895
2,9.25,3.7381876,64.3645,139.7855725,11.48,7.0445625,1.2626875,434.235,9.1,91.5465,9.975935944,1.03131775,8.645544,8.8395,9.42,98.019125,826.494249999999,421.76825,145.0145,341.565,369.26575,271.876,6.1905,5.2805,4.94445,5.333,5.7251,5.806,1.1038315,2.608678,2.131287,1.314062,5.7677065,50.515806,2.38079,0.492849999999999
2,9.75,2.5456627,94.5308,177.40092175,28.375,14.872475,1.655,431.658730695,9.3125,91.528,11.01,1.06875,9.819507,9.2025,10.207375,97.74775,989.54166975,509.593,173.432,342.8525,375.535,337.34325,7.16625,5.98,5.04975,5.3525,5.73,5.8,1.117236,2.622783,2.310487574375,1.342225,5.96825,54.2119705,2.98018,0.590649999999999
2,10.25,1.5536851,80.3825,202.2105,38.1425,22.455,2.7825,430.7075,9.36249999999999,91.541225,11.5831105,0.861139999999998,11.4219695,9.934,10.5592,97.560775,1131.56,578.7605,203.91,344.178,379.67725,404.01417,8.425,6.5148,5.2735,5.3535,5.747,5.857,1.07275,2.509604,2.200188,1.3489,5.82650404229999,94.6554070000001,3.759064,0.2126
2,10.75,1.587,125.0695355,242.481507295,48.7148234999999,34.25,3.675,430.0237230625,9.7275,91.52915,12.390541,0.7655,12.189433,10.6985,11.4712,97.08,1233.85,642.6695,220.941,347.1275,390.321,451.25775,10.22325,7.34775,5.400075,5.339,5.78745,5.9115,1.088196,2.52201475,2.297783,1.33352125,5.6312,117.829695,4.00006225,1.062375
2,11.25,0.923849199999999,121.4767,267.7451245,66.77293425,38.175,4,429.0284817,9.927195966,91.500375,12.9959240075,0.81327525,12.4759635,11.359025,12.3895,96.8450575,1331,686.17725,233.15275,346.02675,396.689,479.3565,12.18,8.235,5.7135,5.4315,5.79375,5.92,1.139806387,2.61348475,2.37522225,1.3698475,6.2705,113.40618,4.899417,1.1733
