DOY2,HR2,FC_1_1_1,FC_1_1_2,CO2_1_1_1,CO2_1_1_2,H_1_1_1,LE_1_1_1,LE_1_1_2,H2O_1_1_1,H2O_1_1_2,H2O_1_2_1,NEE_1_1_1,NEE_1_1_2,FCH4_1_1_1,CH4_1_1_1,RH_1_1_1,RH_1_1_2,RH_1_2_1,VPD_1_1_1,VPD_1_1_3,VPD_1_1_2,VPD_1_2_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,WS_2_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,G_1_1_1,PPFD_DIF_1_1_1,TA_1_1_2,TA_1_1_3,TA_1_1_4,TA_1_1_5,TA_1_2_1,TA_1_2_2,TA_1_2_3,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_6_1_1,TS_6_3_1,TS_6_4_1,TS_6_5_1
1,5.25,0.630260425,0.5438243,417.36905,432.9815,-5.7599395045,0.5054759,0.39353275,3.91974643575,3.666404,4.09742,0.764338375,0.7370308,0.30355425,2014.405,88.103175,85.377555,90.05,0.5491763,0.978185505,1.353425,0.808006,-4.8826,-0.02529577,0.4814690665,2.9095405,3.03250002875,101.22,-4.276,-2.277207,0,0.959,-3.940824,-1.825368,292.09775,301.25245,-2.2265,-0.7985,0.76825,281.9,296.2,1.115,1.5,2.43,3.2,3.4875,0.9,1.393,2.065,3.59175,4.4,0.535,1.314,-3.11525,-3.08125,-3.09475,-3.11075,-2.70877625,-2.494604,-1.822887,0.74925,2.10525,3.44225,4.72175,1.25275,2.10825,3.74575,4.79425,0.31675,1.8745,4.062,5.24
1,5.75,0.64568545,0.595017,417.5659674,432.3115,-6.26117925,0.629153125,0.55643065,4.062425,3.52874,4.076845,0.7616791,0.6468177,0.3395999695,2013.303,87.3595871625,85.515525,89.3,0.5277629,0.967572,1.39748,0.7468875,-4.6275,-0.0297183375,0.477988186,2.901017,3.04699994825,101.23,-4.262,-1.9244365,0,0.963,-3.90824275,-1.85892225,290.6799,301.26985,-1.697,-0.68825,0.777,281.15,295.675,1.1,1.5,2.43,3.2,3.495,0.9,1.39175,2.08,3.59,4.4,0.536,1.30975,-3.1605,-3.1595,-3.16225,-3.15875,-2.53099925,-2.35865475,-1.7402225,0.7515,2.10275,3.44,4.7145,1.2485,2.10575,3.73975,4.79875,0.32125,1.8815,4.0565,5.22825
1,6.25,0.6342202,0.587658125,417.6073322,432.6145,-6.53775515875,0.797644471,0.66360655,4.05975040025,3.80085475,4.118535,0.816992366,0.693328,0.252979,2013.54,87.980272335,86.95,89.15,0.5183515,0.940629,1.395292,0.769587,-4.4633,-0.0284143575,0.4858528,2.86020225,2.97700008475,101.2375,-4.38,-2.06167725,0,0.95225,-4.036216,-1.82522,290.64625,301.058625,-1.7975,-0.71475,0.79775,281.775,295.375,1.1,1.51375,2.43,3.2,3.4875,0.9,1.39075,2.07775,3.5885,4.4,0.529,1.309,-3.21175,-3.17875,-3.14325,-3.21375,-2.72636975,-2.36876325,-1.81027775,0.757,2.09975,3.43575,4.71125,1.247,2.10725,3.7375,4.796,0.3245,1.8795,4.05575,5.228
1,6.75,0.682981278,0.549344,417.7130801,432.749,-7.10157175,0.726291637,0.5871152,4.048603869,3.51805,4.16481,0.718925196,0.66083605,0.259278,2014.4325,88.10909004,86.2,88.7,0.517383725,0.9171662825,1.326055,0.769715,-4.4948,-0.03019505,0.496204,2.90321,2.9260000585,101.2825,-4.265,-1.49586625,1.386,0.969,-3.69193425,-1.77491325,289.332775,301.06695,-1.51825,-0.264,0.93725,283.8,295.4,1.1,1.505,2.43,3.2,3.48,0.9,1.38775,2.074,3.58475,4.4,0.532,1.31675,-3.29275,-3.2275,-3.24175,-3.27375,-2.8294335,-2.48826825,-1.95419525,0.7565,2.104,3.43625,4.712,1.24,2.10525,3.7375,4.79625,0.322,1.877,4.05675,5.234
1,7.25,0.5999641085,0.569418,417.573025,433.11975,-5.839646037,0.76829665,0.613236125,3.9803519895,3.7396925,4.17875,0.663573974,0.64446,0.237184,2013.185,87.98567,87.1902,88.65,0.4996619,0.92133660425,1.2960275,0.8137595,-4.59015,-0.02915100725,0.47932,2.821358389,2.90499998,101.3,-4.293,0.356712,25.6075,0.95475,4.3440825,1.1746395,292.039775,300.690775,1.5315,10.32,3.6735,285.2,295.65,1.09,1.5025,2.4275,3.1975,3.49,0.9,1.3895,2.06725,3.5895,4.4,0.53225,12.96,-3.2115,-3.1765,-3.14825,-3.23575,-2.8297155,-2.5852145,-2.06414825,0.75675,2.1015,3.42625,4.714,1.25225,2.1035,3.7335,4.794,0.327,1.8805,4.05375,5.2275
1,7.75,0.67940868475,0.501142,417.541690925,432.778,-3.160562234,0.76421736375,0.843653,3.856386,3.32694,4.12341,0.731591582,0.60375025,0.29968,2014.415,87.69356783,84.60721,88.8,0.53255585,0.9823500635,1.3890955,0.850543,-4.58315901525,-0.03304547,0.4995745565,2.824473,3.00875,101.3,-4.15,11.5929925,106.65,0.954,50.077685,15.937235,291.353,301.0846,14.45,54.3375,10.75,284.475,296.15,1.08,1.5,2.425,3.2,3.495,0.9,1.3855,2.0585,3.593,4.4,0.526,60.5,-3.08775,-3.0835,-3.0525,-3.095,-2.802879,-2.57449225,-2.06018925,0.755,2.10525,3.42775,4.70875,1.2475,2.09825,3.72825,4.78975,0.32675,1.8735,4.0535,5.22975
1,8.25,0.7350294,0.6093379,417.590492625,433.0495,14.6526325,1.358263021,1.39351,3.87170125,3.279479,4.157655,0.81885948,0.6432748525,0.262,2013.3,87.3618684775,84.575,88.6,0.53089105,1.03681615325,1.38377,1.01541,-5.19295,-0.04177076,0.54740795,2.95029625,3.1517500005,101.3,-4.06,44.33002,247.5555556,0.937,125.023225,28.45307,293.712975,301.2805,41.3475,119.575,21.8125,285.775,297.4,1.0825,1.5025,2.425,3.19,3.49,0.9,1.39,2.04725,3.58775,4.4,0.544,106.65,-2.90525,-2.87275,-2.86675,-2.85375,-2.680084,-2.42812225,-1.923638,0.76,2.09625,3.4225,4.70875,1.2525,2.096,3.7305,4.78525,0.328,1.87775,4.0495,5.2295
1,8.75,0.90639839375,0.662163,418.030775,432.4735,46.39353647,3.20797286725,2.26644575,3.87875225,3.3533775,4.319645,0.84624645,0.674525275,0.0867243,2013.21,87.63341,84.5,88.1,0.6381065,1.105087,1.532,1.040725,-4.9746,-0.0645944565,0.5953825,2.9622495,3.3863795,101.3,-3.815,96.17169,392.5,0.97025,201.5921,38.365805,294.519525,302.9318,91.275,190,26.8975,286.675,299.9,1.09,1.505,2.425,3.2,3.495,0.9,1.39075,2.023,3.58775,4.4,0.5445,148.2,-2.67175,-2.64125,-2.62125,-2.547,-2.51596875,-2.2320265,-1.66509225,0.7505,2.0945,3.40375,4.706,1.24925,2.09925,3.72275,4.7865,0.32975,1.87675,4.045,5.22325
1,9.25,0.93505615,0.70899585,417.66457485,431.9395,84.90726585,5.42008,3.777023,3.8991485,3.38,4.39594,0.71297770775,0.5393914,0.383558,2012.925,87.14909968,83.45306,88.575,0.711674475,1.2834788265,1.6689425,1.199995,-4.7661,-0.082819116,0.645959625,3.09161975,3.569499977,101.30500155,-3.43925,153.223425,514.625,0.9385,265.2948,44.099035,292.8057,305.4132,147.25,253.425,30.465,286.9,301.75,1.085,1.51125,2.425,3.2,3.4875,0.9,1.39075,2.02025,3.58175,4.4,0.55975,196.425,-2.159,-2.148,-2.122,-2.1655,-2.19750125,-2.02539925,-1.40499875,0.7415,2.085,3.41725,4.7065,1.242,2.09025,3.72075,4.7835,0.32675,1.8715,4.0385,5.21775
1,9.75,0.9420466,0.744308725,417.30949515,431.37975,118.515771,8.62510125,5.50052175,4.01033013625,3.463098,4.42909,0.655388436,0.49031295,0.7253922735,2013.74,86.161605,81.401135,87.975,0.8264283,1.377417947,1.78442525,1.34413,-3.869373676,-0.1134006,0.65764051925,3.27728875,3.679500003,101.3425,-2.971,201.180625,626,0.955,323.6647,50.142475,293.885125,306.73645,197.25,308.6,32.79,287.225,303.4,1.075,1.45,2.395,3.2,3.48,0.9,1.3825,2.0235,3.58025,4.4,0.5455,225.175,-2.01025,-1.98125,-1.9665,-1.95025,-1.96404225,-1.8020555,-1.2189095,0.74475,2.08875,3.4075,4.695,1.2485,2.0905,3.714,4.788,0.3325,1.8715,4.03975,5.22025
1,10.25,0.8510697,0.682799,417.605885675,431.4835,142.0591,8.8131265,6.265575,4.15474,3.60990275,4.4749225,0.56329870525,0.45147755,0.6179534245,2013.43,85.961475,81.5022825,87.325,0.9665393,1.57155379075,1.911043,1.4866525,-3.215,-0.11274365,0.69519586,3.36479,3.769500021,101.3,-2.5935,235.063525,715,0.9485,365.42545,55.1943375,294.140475,307.80805,237.45,357.35,35.155,287.55,304.55,1.08,1.4525,2.395,3.2,3.48,0.9,1.38775,2.02025,3.5725,4.4,0.567,257.425,-1.7175,-1.699,-1.71,-1.65475,-1.68641325,-1.47216475,-0.774028025,0.74025,2.08425,3.4065,4.6935,1.245,2.07475,3.719,4.78225,0.332,1.879,4.032,5.2165
1,10.75,0.6816535895,0.64953675,417.19385,431.13225,160.2243,11.7407825,8.984047,4.213922,3.68858,4.5840875,0.5195282,0.51336715,0.805362282,2015.3975,83.72627082,80.22355,85.375,1.05574725,1.78513453475,2.07612,1.6465025,-2.76148695375,-0.153195875,0.716045551,3.46181875,3.96699988875,101.3,-2.0855,273.72175,774,0.976,409.424025,57.817445,295.3683,310.207025,264.7,391.4,38.24,288.75,306.2,1.08,1.455,2.395,3.2,3.48,0.9,1.38175,2.0225,3.58775,4.4,0.556,307,-1.28775,-1.28225,-1.3105,-1.27475,-1.1540625,-0.914226775,-0.4598383,0.7345,2.081,3.40425,4.6945,1.24175,2.076,3.7165,4.78025,0.3245,1.87825,4.026,5.21625
1,11.25,0.648086725,0.55933755,417.2677881,430.8565,175.447625,13.2971,11.292675,4.305241,3.774383,4.56529,0.4871673,0.49851935,0.480695427,2014.77285325,82.78761804,79.3666575,84.3,1.142116,1.94626425,2.24992,1.75218,-2.3479,-0.1527785165,0.7275131,3.4744125,4.026,101.28,-1.81,277.112475,801,0.96625,412.66935,57.7338075,296.369175,312.448,277.225,404.125,39.395,290.425,307.15,1.085,1.46,2.395,3.1925,3.4725,0.9,1.384,2.02075,3.57475,4.4,0.54225,315.825,-1.04725,-1.0415,-1.03725,-1.03925,-0.63475125,-0.3170621,0.217024825,0.72775,2.0805,3.39375,4.69375,1.2505,2.07675,3.71225,4.77925,0.316,1.87375,4.02625,5.22225
1,11.75,0.684110429,0.52718525,416.652668875,430.6239,187.02364355,14.64445,12.7437,4.347974,3.83774,4.61522,0.50222411125,0.4721904,0.666526367,2016.74,83.5,77.901535,83.4,1.32625,2.07011913075,2.381653,1.85087,-1.895697831,-0.172520875,0.73618301275,3.538109168,4.11519125,101.2,-1.37825,295.3255,819,0.965,431.121925,58.9467375,295.61125,313.6107,287.55,414.475,39.995,291.6,309.825,1.08,1.455,2.395,3.2,3.465,0.9,1.38775,2.0195,3.5785,4.4,0.5265,344.8,-0.8365,-0.821,-0.79975,-0.764,-0.497364875,-0.226950575,0.313227375,0.72725,2.073,3.392,4.69175,1.25025,2.0745,3.71,4.77775,0.316,1.87525,4.0325,5.21575
1,12.25,0.57091105,0.558069,416.5305,430.447,177.3083,16.00254614,13.10077,4.41291025,4.0462155,4.695555,0.4436672,0.4583826225,0.65012342875,2014.28,83.2,77.00993,82.8,1.43175925,2.1377223095,2.52062575,2.031845,-1.52115,-0.184811,0.73899335,3.63045,4.265474,101.199999225,-1.043,280.703825,788.8,0.966,426.577325,59.7934525,295.587925,315.248175,283.15,403.075,38.955,293.45,310.775,1.0875,1.455,2.39,3.195,3.475,0.9,1.38,2.02525,3.57,4.4,0.52575,317.075,-0.3545,-0.34175,-0.33725,-0.289,-0.197572875,0.012446396,0.6148907,0.72725,2.07425,3.39425,4.69875,1.2475,2.0745,3.70875,4.78125,0.3085,1.876,4.02275,5.21925
1,12.75,0.51612252325,0.504937625,415.8167,430.02325,175.8462889,15.3055275,14.04183,4.444888,4.02221,4.6127325,0.432398769,0.4762885,0.6856558955,2013.052,82.89022798,75.232845,83.125,1.46056275,2.371862693,2.65142,2.193095,-1.323925,-0.17828005,0.7429754,3.61830375,4.2245001795,101.16,-0.82675,263.597725,737.4267818,0.96775,405.283125,57.3241925,296.77875,315.8212,256.3,381.525,36.4,292.15,311.325,1.12,1.49,2.39,3.2,3.48,0.9,1.393,2.029,3.5765,4.4,0.523,303.5,-0.2145,-0.21425,-0.1855,-0.16725,0.063989,0.2104672,0.81141265,0.73,2.07175,3.39425,4.685,1.251,2.071,3.70075,4.77925,0.3075,1.87025,4.01025,5.20575
1,13.25,0.5523103,0.5474706,416.01155,430.301,156.77881065,16.4269151325,13.036675,4.448224,4.02134,4.67505,0.459506925,0.540325425,0.6141465,2012.53,83.3588075,75.47326,83.075,1.542271,2.4372315,2.7707475,2.27767,-1.188,-0.17768275025,0.73292975,3.5794925,4.274000168,101.13,-0.64,220.98505,658.25,0.97425,358.6533,54.382835,297.072125,315.841325,226.85,344.775,33.6925,293.3,312.3,1.13,1.49,2.3925,3.2,3.48,0.9,1.38075,2.033,3.564,4.4,0.524,280.65,0.13875,0.1515,0.1165,0.14875,0.230371625,0.4560127,1.103958375,0.73125,2.07075,3.391,4.68725,1.24775,2.06875,3.70425,4.7765,0.3055,1.8715,4.01425,5.21275
1,13.75,0.4822579355,0.51830455,415.966564475,430.36,131.2061,15.2185625,11.53005,4.42396475,4.0216975,4.55699,0.47438492925,0.47356055,0.388395975,2013.62,82.31438,74.4640175,82.825,1.5980235,2.4986782325,2.8148095,2.334515,-1.122,-0.17459895,0.741522,3.58594,4.2997500885,101.1,-0.58,170.752475,562.7861111,0.973,306.1248,49.9107225,295.6611,316.40745,178.4,295.9,30.43,292.95,312.4,1.12,1.49,2.41,3.2,3.48,0.9,1.38775,2.03075,3.568,4.4,0.53,255.225,0.181,0.20575,0.20475,0.21175,0.2640336,0.65875065,1.32926175,0.7265,2.0645,3.38475,4.6825,1.237,2.0665,3.69525,4.77475,0.30375,1.87025,4.004,5.2095
1,14.25,0.42691820725,0.515519,415.467,430.20275,105.3097832,14.429616955,9.383826,4.4111515,4.0862,4.54557,0.4691069,0.5524966,0.3170598,2013.5087615,81.51214053,74.89268,83.35,1.61351225,2.550883,2.803257,2.337235,-0.989,-0.1680249,0.73145,3.504734705,4.211250067,101.1,-0.59575,119.595425,451.95,0.971,240.3465,44.3822325,296.053625,316.5748,127.6,236.9,26.48,292.8,312.6,1.12,1.465,2.405,3.19,3.4775,0.9,1.39,2.04325,3.56025,4.4,0.526,201.55,0.26875,0.28875,0.2915,0.28775,0.3660119,0.69739545,1.21374475,0.72725,2.067,3.38425,4.68125,1.24075,2.07,3.693,4.77675,0.30575,1.87425,4.007,5.21
1,14.75,0.375738525,0.40594675,415.537,429.7845,75.8215736525,12.4193775,6.49461375,4.4080325,3.861725,4.5241575,0.39463644425,0.503722425,0.497231646,2013.85,81.443026815,75.599385,85.1,1.59417575,2.581585,2.66747,2.3009025,-0.9439,-0.160806925,0.71897547725,3.583741,4.0940000975,101.1,-0.5195,72.15788,323.427777775,0.961,182.7707,39.9837825,294.9371,315.95955,77.52,178,23.29,290.9,312.5,1.12,1.45,2.405,3.195,3.48,0.9,1.39075,2.02775,3.574,4.4,0.53,151,0.299,0.3005,0.28125,0.275,0.125857075,0.67599985,1.1535215,0.733,2.05275,3.38575,4.67975,1.24125,2.06175,3.69125,4.77225,0.3135,1.87675,4.00375,5.211
1,15.25,0.394108702,0.300115,415.7970643,429.776,36.322299865,8.569024152,5.5260105,4.377582,3.783281,4.5095625,0.45557876525,0.454435775,0.2724912195,2013.1375,81.10458721,76.24055,85,1.5471735,2.5399405,2.6854975,2.308735,-0.87365,-0.13632535,0.6860818,3.579116,4.01675,101.11,-0.6875,27.771675,188.5,0.96875,110.122475,29.8316225,293.302325,315.547675,30.16,107.4,18.2975,289.9,311.325,1.12,1.4475,2.4125,3.19,3.47,0.9,1.39,2.05025,3.558,4.4,0.5285,112.8,0.13125,0.14275,0.1505,0.193,0.245022475,0.5311706,1.12561675,0.72775,2.0535,3.38125,4.67575,1.24125,2.07,3.6905,4.776,0.307,1.87075,4.006,5.208
1,15.75,0.3473859,0.273326,415.4947172,429.8505,3.2781185,5.8167598505,2.809018,4.355817,3.7690475,4.49527,0.422764875,0.43269465,0.307790909,2012.9105,80.10638063,75.8525,84.375,1.4446935,2.43609,2.62123525,2.2053775,-0.9623,-0.08778778,0.626266305,3.32241,3.7057499885,101.1325,-0.9475,4.9509435,85.875,0.95475,46.9792425,16.89106,292.566075,314.435925,4.5685,48.6775,10.395,289.15,309.35,1.12,1.445,2.42,3.18,3.48,0.9,1.39,2.053,3.56775,4.4,0.52925,68.1,-0.02725,-0.00525,-0.019,-0.00525,-0.013843773,0.3365939,0.9011782,0.73175,2.061,3.3795,4.674,1.239,2.065,3.6875,4.772,0.3055,1.87425,4.002,5.19925
1,16.25,0.3631458,0.22855,415.8246936,429.7295,-7.42650075,2.8343925,0.9142715,4.39393875,3.6241265,4.5231275,0.4848285095,0.4563558,0.207974,2012.33,79.79061565,76.417585,85.425,1.2793705,2.2826,2.469357,2.0623775,-1.23244314175,-0.0454108165,0.588636025,3.24354295975,3.500246,101.18999845,-1.3455,-5.5176765,22.10448229,0.964,7.1031985,2.03629625,293.167475,312.836325,-5.353,8.89,2.63925,287.75,308.05,1.13,1.44,2.39,3.19,3.47,0.9,1.394,2.045,3.5655,4.4,0.527,21.155,-0.34625,-0.3285,-0.32025,-0.351,-0.259430575,-0.034183325,0.58317295,0.72575,2.055,3.38125,4.669,1.244,2.06175,3.68875,4.767,0.30575,1.87875,4.00275,5.1985
