DOY2,HR2,T_BOLE_1_1_1,T_BOLE_2_1_1,G_1_2_1,G_2_2_1,G_3_2_1,G_4_2_1,NEE,G_1_1_1,USTAR,FC,LE,SLE,H,SH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_1_1,PPFD_OUT,PPFD_IN_1_2_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1
1,5.25,-38.033625,-37.99225,-5.288035,-3.3931775,-4.328035,-4.25835,-0.3152526,-5.4843125,0.005801163,-0.37466535,-2.864242,-1.762092,-57.651785,-10.8162075,-94.513235,-1.38747925,-0.96105545,107.120725,168.75935,-0.350032625,-0.0639352575,0,-34.054975,-35.0684,-37.6482,-37.5941,68.6614125,61.415475,57.970295,0.25812825,-10.1563,-9.5862775,-9.01098,-8.3373675,-6.526285,-3.501825,-9.0615875,-8.77794,-8.3650175,-7.978895,-5.681075,-2.7632875
1,5.75,-37.86265,-37.97975,-5.32305,-3.41347,-4.34201,-4.278585,-0.16919753,-5.549639,0.011858917,-0.07557739,-3.022412,-1.51722375,-95.721395,-13.494,-94.3269725,-1.2807345,-1.059091,107.275275,171.879475,-0.22025055,-0.0825229475,0,-34.073475,-36.079725,-38.370875,-38.156,68.16916,62.51929,57.9181625,0.3142664,-10.1469,-9.6077825,-9.01053,-8.3525675,-6.53002,-3.5045275,-9.0825575,-8.7920075,-8.3717525,-7.975795,-5.679845,-2.7573775
1,6.25,-38.130325,-38.290975,-5.3646325,-3.4330325,-4.3548125,-4.288295,-0.18055499,-5.70915025,0.03159943,-0.190979125,-2.34011275,-1.93905675,-65.186135,-13.070065,-95.54603,-1.334795,-1.068696,106.16925,174.78335,-0.30157055,-0.0989901925,0,-34.2389,-36.52545,-38.118,-38.3006,67.96286,62.75771,57.8015575,0.3082675,-10.1384,-9.63321,-9.029615,-8.36701,-6.534795,-3.50526,-9.0945875,-8.7958625,-8.3763375,-7.97183,-5.678565,-2.7568925
1,6.75,-38.4665,-38.6888,-5.4055825,-3.4494825,-4.3696025,-4.294615,-0.146166,-5.835489,0.03895171,-0.03700540325,-1.661228,-2.89959725,-65.76609,-15.3715875,-95.891035,-1.453063,-1.2196005,107.256125,171.140175,-0.277090025,-0.109671875,0,-34.595775,-36.11,-38.2545,-38.4476,67.90174,62.29347,57.8025525,0.4340025,-10.134875,-9.65722,-9.050255,-8.3846475,-6.538365,-3.507585,-9.1046925,-8.804965,-8.379235,-7.9714425,-5.697015,-2.7612475
1,7.25,-38.72835,-38.8972,-5.448875,-3.4599525,-4.38457,-4.295705,-0.3074856,-5.96127575,0.0242383,-0.2703733,-6.995843,-3.30825975,-69.0587,-15.50731,-94.75404,-1.40223125,-0.98297605,107.501275,169.1701,-0.3727546,-0.10707355,0,-34.658775,-36.2502,-38.45925,-38.25345,68.1118275,62.001585,57.9242225,0.2393865,-10.134625,-9.6809075,-9.073155,-8.3994775,-6.543215,-3.5098225,-9.1105275,-8.81289,-8.3781375,-7.9677125,-5.6967875,-2.760335
1,7.75,-39.0714,-39.355375,-5.489695,-3.4691575,-4.3941925,-4.2898725,-0.176735575,-6.03245825,0.0238812375,-0.1314427025,-2.198387,-2.663962,-74.562125,-12.11424375,-95.2374,-1.5149555,-1.12588975,107.5041,168.065875,-0.3233537,-0.104271375,0,-34.791,-35.8329,-38.507,-38.8801,67.024605,62.058855,57.7574925,0.097328,-10.12825,-9.69155,-9.0960925,-8.40576,-6.548215,-3.5144625,-9.1308875,-8.8217025,-8.3777625,-7.9605175,-5.6989175,-2.7680675
1,8.25,-39.31965,-39.493425,-5.5315425,-3.475155,-4.4007075,-4.2814875,-0.15937825,-5.8754875,0.01601375,-0.1264855,-2.6725525,-2.23522275,-121.7965625,-10.916433,-96.7263725,-1.6643455,-1.52477525,107.4205,164.897525,-0.273535075,-0.1017044,0,-35.449975,-35.74705,-38.319575,-36.5299,66.4356175,60.88513,57.3503325,0.162632,-10.121875,-9.6907775,-9.1114325,-8.408055,-6.5505225,-3.518385,-9.15693,-8.8303725,-8.3782525,-7.95418,-5.698495,-2.776965
1,8.75,-39.487675,-39.592375,-5.5701275,-3.4769425,-4.40535,-4.2728475,-0.234403,-5.8415075,0.029563075,-0.090099025,-1.64889675,-1.5913155,-75.9147875,-10.17633225,-98.8302925,-1.057606,-0.90311135,107.053075,167.37845,-0.00608231250000001,-0.0512200625,0,-35.431675,-36.067075,-37.5486,-37.8345,65.7600925,60.087095,56.8537475,0.094429,-10.111275,-9.671335,-9.13218,-8.4024525,-6.550175,-3.5217475,-9.181555,-8.8429275,-8.3856875,-7.9462225,-5.7017175,-2.78537
1,9.25,-39.4966,-39.539575,-5.61142,-3.47754,-4.425335,-4.25966,-0.184827,-6.0453015,0.02328865,-0.060202375,-0.62191775,-1.119889175,-59.898055,-8.93702725,-92.7759625,1.53204375,-0.2146849,110.6298,166.590875,2.0202855,0.01146644282,0,-35.3299,-36.7914,-38.06095,-37.824125,65.602475,59.2221,57.15416,0.26302975,-10.1036,-9.6544925,-9.1467675,-8.4063525,-6.5526875,-3.52534,-9.208495,-8.8640675,-8.3831925,-7.9425125,-5.6992325,-2.7852425
1,9.75,-39.156075,-39.04805,-5.65575,-3.4747775,-4.4569,-4.242525,-0.1189212625,-6.448975,0.0360489825,-0.104050385,-0.245166394,-0.991913925,-40.5473225,-3.15193075,-70.29993,5.398706,0.73427435,108.85235,169.09,7.27046775,1.3149515,0.16400295,-35.071975,-36.548675,-37.9965,-37.93935,65.7749425,59.736055,58.8066875,0.2653915,-10.0886,-9.63928,-9.172615,-8.4086175,-6.5531675,-3.52778,-9.234705,-8.8877425,-8.3901375,-7.9554925,-5.705665,-2.78761
1,10.25,-38.5797,-38.413,-5.6987425,-3.4691825,-4.487595,-4.22732,-0.238354825,-6.33646325,0.05218164,-0.12337095,-0.689300475,-0.7862243,-48.16949,-1.3775815,-44.283975,10.03912425,2.06153875,108.290425,174.851175,14.250305,2.9511915,1.43414725,-33.74715,-35.984925,-37.49775,-37.198625,65.23485,62.0255,60.637995,0.2651505,-10.07445,-9.623535,-9.19357,-8.4247525,-6.554725,-3.5331025,-9.262775,-8.91324,-8.3989375,-7.982385,-5.7047725,-2.7937
1,10.75,-37.6485,-37.494575,-5.737975,-3.4598425,-4.5630225,-4.21149,-0.148328825,-6.029702,0.08066357,-0.025652255,-0.706948325,-0.753132525,-32.49913,-0.9540302,-7.04698875,15.2335625,3.5641025,108.59995,180.4137,21.33683,4.491903,1.64328,-32.35285,-34.7654,-36.03335,-37.085375,64.63146,65.02895,63.5925,0.23942875,-10.0813,-9.60648,-9.192225,-8.430745,-6.5584925,-3.5387675,-9.27904,-8.9400375,-8.4270275,-7.9910475,-5.7109975,-2.791695
1,11.25,-36.2783,-36.580875,-5.7716525,-3.45042,-4.63602,-4.1937775,-0.36247895,-5.78340425,0.08538179,-0.135248555,-0.0603100499999999,-0.9634076,-32.0529825,-3.072137,9.8569085,18.130625,4.17796325,106.897775,188.726475,23.429425,5.68921575,2.599389,-30.716175,-32.6973,-37.26195,-35.945875,63.8903925,67.32647,68.432905,0.1902125,-10.08415,-9.589195,-9.19024,-8.446185,-6.5601775,-3.5509925,-9.2854975,-8.97097,-8.456755,-8.0086975,-5.712805,-2.816435
1,11.75,-40.315475,-39.14565,-5.7959475,-3.439225,-4.6991225,-4.1756475,-0.3469092,-5.70179475,0.09231053,-0.2160742,-1.2058892,-0.60308355,-0.402608499999999,-0.583093025,14.69332,20.0264,5.13347675,105.80525,194.4765,29.0025975,6.75403925,2.84417475,-30.5718,-31.386625,-35.20275,-33.603525,62.4705,70.25897,68.8908125,0.229075,-10.07995,-9.56033,-9.1851825,-8.46466,-6.558485,-3.557295,-9.2754825,-8.9858625,-8.47809,-8.03234,-5.7270675,-2.82845
1,12.25,-37.328,-36.233125,-5.81115,-3.4261775,-4.7528175,-4.1674825,-0.16505975,-5.112324,0.104785065,-0.1507955,-0.533296,-0.662624125,-3.89255475,-0.884291925,16.0251625,22.7077,5.714122,107.1595,202.361825,33.0244075,6.8355685,3.13282975,-30.174325,-30.86755,-32.8319,-31.393225,60.46504,69.741565,67.299895,0.39181375,-10.0489225,-9.52814,-9.178575,-8.4964975,-6.5578725,-3.5627375,-9.2522225,-9.000495,-8.4882225,-8.055355,-5.7199175,-2.8271125
1,12.75,-34.773725,-34.099025,-5.814275,-3.4142525,-4.7813925,-4.183115,-0.16733625,-4.48299925,0.078871945,-0.13780045,-0.0219357999999999,-0.620248975,-5.135429,-1.248826,18.1356425,30.8012125,6.123,107.42755,206.885675,39.297115,7.77848775,2.98134375,-29.305925,-30.183925,-30.85695,-30.37345,59.07593,67.81993,63.59879,0.6320075,-9.9963725,-9.4841,-9.1493225,-8.509045,-6.558025,-3.559825,-9.2358575,-9.007165,-8.48881,-8.05305,-5.72359,-2.828955
1,13.25,-33.381275,-32.795075,-5.804885,-3.39777,-4.7904025,-4.197935,-0.444122875,-4.232611,0.14270875,-0.36152375,-4.94318,-0.560246475,-1.6846395,-1.591803,19.60805,29.8765,7.18474475,110.222475,209.396775,44.5076025,9.30121125,3.37383725,-29.126975,-29.660525,-30.035625,-29.8069,56.044705,66.587825,62.6729375,0.7134815,-9.9285875,-9.43501,-9.118245,-8.5163375,-6.55521,-3.55373,-9.213055,-9.0067375,-8.4953675,-8.0359,-5.72508,-2.8278725
1,13.75,-32.060475,-31.631575,-5.780715,-3.38497,-4.777335,-4.21619,-0.177609875,-4.039932,0.0679591625,-0.203608125,-0.669561375,-0.635407375,-2.1758475,-2.43164025,20.53161,28.6865775,6.150822,108.447325,210.891375,44.1548275,9.02084125,2.98461875,-28.526975,-29.087925,-29.353075,-28.90615,55.77012,66.1761675,61.3734525,0.43966825,-9.86249,-9.385575,-9.0887525,-8.513725,-6.5519975,-3.5458775,-9.198045,-8.98618,-8.49479,-8.0234675,-5.711385,-2.82054
1,14.25,-29.755775,-29.798425,-5.7487825,-3.375155,-4.7463475,-4.2382675,-0.19811,-3.87738825,0.126337825,-0.3984681,-1.60631525,-1.320221725,-9.09585325,-2.8125955,16.938265,25.3640325,5.7807365,108.163525,212.5104,41.074405,7.413231,2.85051525,-28.143675,-28.64555,-28.815425,-28.1827,54.9121675,63.69708,60.7057,0.741022,-9.816555,-9.3418125,-9.059695,-8.50576,-6.5517225,-3.5308475,-9.1780525,-8.9643375,-8.4747225,-8.0071125,-5.69631,-2.798155
1,14.75,-29.57815,-29.852175,-5.706975,-3.3632375,-4.70154,-4.2571625,-0.07836149,-3.80012825,0.132427725,-0.1387812,-2.8162205,-1.379788,-21.7331375,-3.20881625,6.39844425,22.37645,5.22339025,107.5145,212.3352,36.62253,6.91629675,2.8301485,-27.793225,-28.242875,-28.402875,-27.899375,55.021715,65.61346,60.4431375,0.810361,-9.7929425,-9.298545,-9.024985,-8.5013275,-6.550575,-3.5153825,-9.15559,-8.9419225,-8.4500725,-7.9695825,-5.6986725,-2.7695375
1,15.25,-29.878275,-30.136025,-5.657635,-3.349965,-4.6448075,-4.2785475,-0.1993909,-3.75744175,0.137914925,-0.26016065,-2.01496175,-1.9625435,-11.0195325,-6.06264425,-25.97898,18.336845,3.9718165,107.891675,211.525725,29.3410225,5.603293,1.733363,-27.641825,-27.8981,-28.18125,-27.723225,54.5583925,65.693565,59.43087,0.715413,-9.7725625,-9.2705175,-8.99253,-8.5003475,-6.548935,-3.502505,-9.1256025,-8.918425,-8.43151,-7.95632,-5.6922,-2.749055
1,15.75,-30.118025,-30.314225,-5.61352,-3.3490775,-4.5800475,-4.29392,-0.225592125,-3.825542,0.0954269175,-0.2748045,-1.33830175,-2.22952775,-20.166615,-10.24183875,-51.59559,14.87796,2.9008035,107.852275,209.8701,20.2910975,3.3643325,1.52101575,-28.094275,-28.235825,-28.188675,-28.28225,54.2463625,66.4954125,61.64247,0.776271,-9.752755,-9.2691075,-8.961435,-8.48341,-6.547405,-3.490875,-9.10272,-8.89427,-8.41576,-7.9422225,-5.6832925,-2.725695
1,16.25,-30.45965,-30.591975,-5.573655,-3.363145,-4.5104375,-4.29753,-0.222511075,-3.9499245,0.078578345,-0.250194575,-2.251998,-2.0577815,-40.06366,-9.8555165,-85.245185,6.56859475,1.31256875,108.274475,207.731125,10.72939,1.85184575,0.270971525,-28.6569,-28.750975,-28.73815,-29.0367,56.421575,66.239705,63.254195,0.5812455,-9.742675,-9.2653825,-8.9259175,-8.476215,-6.53829,-3.4847925,-9.0792475,-8.8689975,-8.3982725,-7.95035,-5.6789575,-2.7103375
1,16.75,-31.116925,-31.365425,-5.5338275,-3.3764675,-4.437155,-4.298925,-0.115389395,-3.99948225,0.05423206,-0.088220285,-2.32612,-3.05202025,-51.269055,-13.2660475,-97.23015,1.9562295,0.250328375,108.9136,204.651425,3.54114725,0.0935961925,0,-29.296025,-29.3746,-29.506525,-29.8201,59.83475,68.0509975,64.651355,0.8315125,-9.73766,-9.26281,-8.8922925,-8.47154,-6.5289175,-3.4849675,-9.058265,-8.84973,-8.3877725,-7.9561425,-5.6666925,-2.7086975
1,17.25,-31.621225,-31.896925,-5.4931575,-3.39198,-4.367435,-4.3006875,-0.034377255,-4.27224775,0.02661552,-0.042503615,-3.636666,-3.292605,-58.2015,-21.038215,-104.060875,-1.1224645,-0.409633875,105.596875,198.262625,0.1619178,-0.049020515,0,-29.720075,-29.808275,-30.13385,-30.373225,63.28099,66.982385,65.16001,0.7398735,-9.7382125,-9.2641025,-8.8619775,-8.4613925,-6.521445,-3.488315,-9.048775,-8.8291075,-8.38387,-7.9603575,-5.6664825,-2.7049975
1,17.75,-32.214925,-32.471375,-5.45734,-3.406,-4.3249225,-4.2982375,-0.06228937,-4.472425,0.03339468,-0.06703774,-4.223389,-3.80744975,-47.77965,-21.8181,-105.642975,-2.0380065,-0.54814155,105.046375,192.377725,-0.119806675,-0.1174632,0,-30.574875,-30.524825,-31.573125,-31.788075,65.84636,66.6354925,64.924925,0.65988325,-9.7426,-9.27333,-8.83263,-8.4430075,-6.5170925,-3.48972,-9.0339175,-8.81125,-8.3775925,-7.9555325,-5.6602775,-2.6973175
1,18.25,-32.758525,-33.352225,-5.42219,-3.4186625,-4.293425,-4.2938575,-0.0376598275,-4.58545625,0.03240379,-0.09118143,-4.3746445,-3.50490475,-55.52991,-18.76976,-103.918525,-2.009059,-0.62388155,105.2787,190.388425,-0.275812725,-0.0619039275,0,-31.36175,-31.3171,-33.277425,-33.482925,66.479115,65.5474525,65.30634,0.625964,-9.75016,-9.279565,-8.8104725,-8.42569,-6.5166725,-3.49219,-9.0289975,-8.798285,-8.3718375,-7.95828,-5.667315,-2.699765
1,18.75,-33.575,-34.036225,-5.40109,-3.4303325,-4.2649775,-4.28951,-0.06458862,-4.74893375,0.03127089,-0.08165031,-3.00477175,-2.5477945,-50.3400725,-18.35843,-101.6059,-1.8469675,-0.612155575,104.162,185.09055,-0.256672,-0.0752344775,0,-32.08005,-31.0906,-33.88475,-34.21295,67.80866,65.1497125,65.419305,0.58237375,-9.7455025,-9.290715,-8.8038875,-8.4112175,-6.5142375,-3.4957475,-9.02164,-8.7894525,-8.3773075,-7.9668875,-5.66496,-2.70349
1,19.25,-34.2154,-34.680525,-5.3527925,-3.4418975,-4.24212,-4.28421,0.000448358249999997,-5.05583125,0.01804298,-0.01219567,-3.4914005,-2.4429265,-44.2388525,-16.33199,-102.911,-1.7666105,-0.733976175,104.544075,183.194725,-0.2381533,-0.0534003125,0,-32.5137,-31.63305,-34.9216,-35.18465,68.9752875,64.0860725,64.930035,0.690733,-9.74508,-9.29836,-8.7965275,-8.39072,-6.5115,-3.499145,-9.01966,-8.77914,-8.3770875,-7.9735225,-5.6665625,-2.7137075
1,19.75,-34.99125,-35.270425,-5.306375,-3.44794,-4.2279475,-4.275555,-0.042532425,-5.29304175,0.04532134,-0.056514915,-2.93863825,-2.196824,-51.66465,-12.90262,-98.1683175,-1.95101725,-0.810741425,105.543025,183.53175,-0.25243525,-0.06040506,0,-32.755875,-31.9638,-36.0122,-36.20695,68.617955,64.3303925,65.42236,0.5646005,-9.7475975,-9.3112475,-8.7946725,-8.3670725,-6.51012,-3.4999375,-9.0101575,-8.7705125,-8.377795,-7.9729075,-5.6697925,-2.719905
1,20.25,-35.674125,-35.9015,-5.2762625,-3.4561175,-4.2221425,-4.2649775,-0.0626505025,-5.453088,0.042926495,-0.043862975,-4.58918525,-2.8088585,-52.6732025,-11.6696725,-97.7459575,-1.46643775,-0.74135515,105.6934,181.404025,-0.2710634,-0.066264535,0,-33.04715,-32.20595,-36.7147,-36.93645,68.6164275,63.401675,64.7349475,0.47107375,-9.7464125,-9.3279925,-8.811165,-8.343655,-6.508255,-3.50156,-9.00268,-8.76934,-8.3854375,-7.96769,-5.6691075,-2.7212
1,20.75,-36.4488,-36.7791,-5.2521275,-3.45555,-4.2251225,-4.253165,-0.0803112,-5.41022675,0.0382541325,-0.0699962825,-2.06460575,-3.27386875,-54.9585075,-10.234705,-98.4151125,-1.451386,-0.763214,107.2802,181.916125,-0.2877221,-0.08977336,0,-33.260725,-32.50565,-37.2754,-36.078,69.12042,62.0718975,63.21051,0.552166,-9.748865,-9.3361675,-8.818785,-8.32022,-6.506695,-3.5017825,-8.98885,-8.7644175,-8.3887675,-7.9617025,-5.674445,-2.7173475
1,21.25,-37.5239,-37.994125,-5.23723,-3.4540375,-4.241195,-4.240385,-0.3178142,-5.323524,0.023127535,-0.09170439,-2.649474,-2.4527365,-55.4993625,-10.70213875,-98.074645,-1.42772925,-0.9217989,108.247225,178.537475,-0.2718163,-0.0569719525,0,-33.71765,-31.5264,-35.03055,-34.3486,69.3895025,61.74319,62.894185,0.568224,-9.746525,-9.3478325,-8.82941,-8.2993675,-6.5025175,-3.5008175,-8.99708,-8.7604075,-8.3932175,-7.9587675,-5.681045,-2.7176725
1,21.75,-38.5397,-39.171875,-5.26581,-3.4545675,-4.263775,-4.22694,-0.1027727725,-5.274857,0.0388364825,-0.22675125,-2.698523,-2.640406,-50.53028,-12.8462925,-99.24991,-1.53136425,-0.801255875,107.620975,173.94855,-0.339436425,-0.08710897,0,-34.002925,-32.335,-35.03845,-35.2546,69.819775,60.0640375,61.8328225,0.61887,-9.745925,-9.3628875,-8.83873,-8.2798775,-6.498995,-3.5026075,-9.0037375,-8.75669,-8.39873,-7.9615675,-5.679495,-2.7225575
1,22.25,-39.53605,-39.889425,-5.31382,-3.45281,-4.2715875,-4.21218,-0.10082072,-5.24196575,0.02141274,-0.11707708,-2.087802,-2.7009,-60.08378,-11.441925,-98.4953625,-1.37089725,-0.692997,107.7541,172.569275,-0.20367005,-0.0672244175,0,-34.252125,-32.7588,-34.989775,-35.285825,69.865825,60.5783275,61.4548425,0.52643375,-9.745265,-9.380475,-8.84954,-8.2585225,-6.49879,-3.501445,-9.007535,-8.75704,-8.395765,-7.96267,-5.6753275,-2.7222825
1,22.75,-40.237875,-40.46945,-5.374865,-3.448475,-4.2761575,-4.19661,-0.05143266,-5.12149275,0.02449844,-0.03316256,-2.500028,-2.73301675,-62.48592,-13.110402,-99.27692,-1.36182125,-0.916706225,109.11145,172.469,-0.21885885,-0.0587916575,0,-34.8373,-32.9146,-35.488025,-35.998175,69.6632225,60.5987025,61.103905,0.53771425,-9.7472325,-9.3914475,-8.86074,-8.2388025,-6.50277,-3.50039,-9.0022325,-8.75398,-8.3925525,-7.962285,-5.6779475,-2.724515
1,23.25,-40.86955,-41.021675,-5.4305375,-3.4450225,-4.2857575,-4.178855,-0.15637484,-5.1391895,0.03047544,-0.13472856,-3.56127,-2.34800625,-53.97036,-10.38495075,-94.38378,-1.15103575,-0.704585675,108.587625,171.3105,-0.256299275,-0.0604370175,0,-34.732575,-33.4738,-35.0116,-35.3406,69.8003025,60.54902,61.0108725,0.361273,-9.7442825,-9.404925,-8.87469,-8.233015,-6.5086425,-3.5003825,-9.0056675,-8.7454175,-8.4005875,-7.9753175,-5.678655,-2.7334225
1,23.75,-41.49225,-41.583475,-5.4385325,-3.4393375,-4.2947725,-4.159385,-0.06393368,-5.25950975,0.037075475,-0.06311156,-2.863356,-2.36401825,-53.334205,-9.44242175,-94.62691,-1.03807975,-0.75896735,108.928,169.732275,-0.170935275,-0.0741476975,0,-34.807075,-34.0538,-36.305425,-35.94265,69.783685,60.06871,60.949925,0.30138875,-9.77219,-9.4066025,-8.8881325,-8.23447,-6.5111475,-3.5006025,-8.9969725,-8.7430975,-8.4072975,-7.9754425,-5.67605,-2.7357275
2,0.25,-28.942675,-28.889625,-3.35096,-2.30511,-3.0158125,-2.593025,-0.109208825,-3.29897975,0.0150634425,-0.0657953775,-2.9945105,-3.18553425,-52.23255,-11.51315,-102.325,-1.3412075,-1.02677135,114.814,180.876,-0.021060505,-0.005263714,0,-30.193175,-30.054075,-34.2162,-34.3468,66.4202425,64.19015,61.170075,0.400619,-8.380315,-8.2400225,-8.02191,-7.6902775,-5.883625,-3.2414325,-8.380315,-8.2400225,-8.02191,-7.6902775,-5.883625,-2.8240025
2,0.75,-29.7708,-29.71845,-3.33761,-2.296225,-2.9968575,-2.5930475,-0.07593386,-3.2731045,0.0206886025,-0.082543415,-2.62162375,-2.54557925,-46.933285,-11.032755,-102.348,-0.960724325,-0.915914725,114.752,180.752,-0.0214607725,-0.0059880295,0,-30.1755,-30.3545,-33.9814,-34.0126,66.25586,62.9823925,61.558775,0.396638,-8.3738325,-8.22761,-8.017035,-7.6902175,-5.88997,-3.24606,-8.3738325,-8.22761,-8.017035,-7.6902175,-5.88997,-2.8265025
