DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,H,LE,SH,SLE,PA,RH,T_SONIC,TA,VPD,NETRAD,PPFD_IN,PPFD_OUT,TS_1_3_1,TS_1_2_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,NEE
1,0.25,1950.659909,402.5658809,0.303579038,17.9,5.423477489,0.0237,0.3,-15.10971661,-0.147016252,-0.122663446,0.0113,101.6586889,82.75,8.2993682,-0.4,1.788996229,-20.28969333,0,1.417373333,4.10615622619768,1.58030865153074,-0.107120682,0.665840958487836,0.290406072,0.590198307351012,0.362015009357347,1.973481874,0.327279038
1,0.75,1960.832555,402.9175891,0.203146397,15.2,5.449068606,-0.00782,0.1185,-10.68451886,-0.0396,0.00705,-0.0302,101.7,83.5,8.36173380000002,-0.775,1.920965955,-18.86449333,0,1.41075,3.81841591952676,1.35719436000266,-0.0784,0.696108072069273,0.244960354,0.567811149943359,0.360166486503117,1.930369315,0.203925593
1,1.25,1964.3358825,402.9864373,0.167846601,8.09,5.472160559,0.0118,0.123,-11.80101,0.272174398,-0.0624,0.0809,101.7,84.25,7.90525830000001,-0.825,1.792325596,-18.06364333,0,1.412074667,3.6745457661913,1.15425181917586,-0.0996,0.827964545738524,0.274438954,0.638256800198791,0.350576515186057,1.994358858,0.292562733
1,1.75,1963.707809,403.4547461,0.409937205,8.33,5.434373378,0.025,0.214,-8.213033605,0.3154815,-0.382928882,0.0235,101.7,83.5,8.07665450000002,-0.45,2.119605118,-16.299947,0,1.408100333,3.57863233063432,1.2939629189321,-0.099,0.768880332691635,0.276542698,0.579511546908256,0.381195983714414,1.829611488,0.415047205
1,2.25,1956.601258,404.1209525,0.246710633,2.65,5.438063796,0.0175,-0.142,-10.07983894,-0.101839652,-0.162591766,0.0682,101.7,85.5,8.10283510000002,-0.65,2.031845741,-18.54957,0,1.409425333,3.60885358367183,1.13678793170633,-0.0906,0.749327111480694,0.266237586,0.535916266780548,0.337627118282877,1.940237423,0.260610633
1,2.75,1962.3757815,405.2577201,0.213030434,8.8,5.442500574,0.00999,-0.03225,-9.119499237,0.50736546,-0.428302773,-0.0291,101.7,85.25,8.15940650000001,-0.275,2.217665877,-25.27729667,0,1.393528667,3.54666118544866,1.10719854887435,-0.0852,0.681313510067135,0.253735256,0.565982323928937,0.337064465644185,1.91768609,0.322783903
1,3.25,1964.076249,405.0710792,0.205966087,11.5,5.429718212,0.000124,0.256,-11.92496153,0.355076326,-0.114204993,-0.0556,101.7,86,7.75791615000003,-0.525,2.391754108,-20.40535,0,1.39088,3.6745457661913,1.10169716231945,-0.0787,0.648302482642169,0.246056456,0.514849739244374,0.339194753791977,1.793195823,0.176470259
1,3.75,1958.690551,404.1252088,0.42522577,13,5.538658597,0.00457,0.223,-3.793473367,0.34800652,-0.0158,0.0318,101.75,86.5,7.48477610000003,-0.5,2.200059044,-20.94661333,0,1.389555333,3.88235820989807,1.3222665850636,-0.0931,0.743249520686021,0.270194923,0.605945606469756,0.359812799939079,1.977696017,0.390876266
1,4.25,1963.9186035,404.0596715,0.204496624,10.2,5.658004325,0.0142,0.335,-4.746427818,0.358670702,-0.0205,0.0888,101.8,87.75,7.46878880000003,-0.575,1.816297379,-16.18812,0,1.400152333,4.00346897789709,1.69609474945771,-0.0961,0.728157404686651,0.278571163,0.632775434889819,0.355169487709741,2.068277406,0.277079559
1,4.75,1962.956829,405.4322779,0.193595004,14.7,5.40125751,0.0313,0.435,-5.168481715,0.976024825,-0.119107815,0.0421,101.8,87,7.02639960000005,-0.275,1.720507044,-18.34647233,0,1.388230667,4.00287551485585,1.70184479055182,-0.105476198,0.708504194059569,0.284916887,0.608650730715079,0.36963764553952,1.957835176,0.149293653
1,5.25,1966.272539,404.4188586,0.0382,5.75,5.365864141,0.0214,0.0701,-6.864570465,0.765749533,0.1343338,0.0899,101.8,87.5,7.63459370000004,-0.275,1.706448571,-17.62534667,0,1.396178667,3.85740039476704,1.56396748631388,-0.0935,0.759670338370533,0.275493867,0.672521951314602,0.375525843318406,1.903733521,0.082944826
1,5.75,1972.349468,403.8733698,0.17625418,13.7,5.373868172,0.0063,0.267,-7.674372192,0.221214464,-0.0216,0.0906,101.8,88,7.56982930000004,-0.425,2.542955044,-23.070869,0,1.380282667,3.88235820989807,1.31014108970114,-0.094258015,0.732446007397438,0.272825599,0.616433327295013,0.349236431329253,1.970775954,0.194999132
1,6.25,1977.8272755,404.0206532,0.1905737625,16.4,5.280902057,0.0132,0.179,-4.924155147,0.585833076,-0.123977831,-0.057,101.8,86.5,7.73898810000003,-0.4,2.325195309,-26.48290667,0,1.393529333,3.70235956909878,1.3487364556768,-0.101018627,0.785198484791964,0.2780225485,0.661599895707368,0.349673154662316,1.937181297,0.2108969475
1,6.75,1984.4270755,403.5944207,0.114584176,12.8,5.44058753,0.0129,0.289,-4.991178793,-0.116715182,-0.0785,0.0327,101.8,87,7.75940490000005,-0.45,1.640308651,-20.31075333,0,1.753830333,3.65520533469697,1.33056149494164,-0.108886994,0.748432686718088,0.2898996015,0.655831383817518,0.338747515891712,2.069423646,0.150245247
1,7.25,1975.948614,404.235217,0.247984949,13.9,5.586504796,0.0192,0.2215,-2.376450639,0.0683,0.13615803,0.0737,101.8,86,7.99432610000002,-0.3,1.600211808,-10.30504167,6.25,4.996562667,3.9093695294289,1.59156007917974,-0.08795,0.814816995683695,0.261392193,0.621943729769824,0.368808373490163,1.986212352,0.276322625
1,7.75,1986.041433,404.6009063,0.0502,6.87,5.684190946,-0.0261,-0.00852,-0.153582549,0.550337864,0.727290148,0.289440431,101.8,86.5,7.94295060000002,-0.05,1.671257757,3.102936167,40.8,14.05978867,4.06420133476173,2.00998230518282,-0.1112383025,0.732944745216159,0.293803269,0.747797940623,0.375112705903153,1.91438668,-0.0278
1,8.25,1972.295176,403.0798723,0.294343783,2.16,5.731121852,-0.0511,-0.19955,6.2197094335,0.6440462505,0.896671045,0.416992816,101.85,83.5,8.23651570000002,0.55,2.037553122,24.95340667,107.15,30.81721833,4.45896165438181,2.25447672975624,-0.12981828,0.842017838290852,0.319767449,0.724261804913521,0.402242896767612,2.025867737,0.237484872
1,8.75,1974.48899,402.6325442,0.213459424,7.995,6.2787160825,-0.0277,-0.184,13.61260148,0.380868702,0.9552169495,0.3479231375,101.86656645,78.5,8.74207595000001,0.75,2.3991219855,57.40688,204,32.34388,5.2091607351029,3.0578155533546,-0.137079396,0.803301466449552,0.322948519,0.769334809221153,0.436867244137163,2.158945137,0.2609846295
1,9.25,1973.233557,402.1135294,0.289697537,-2.815,6.308353612,-0.0408,-0.625,25.06751687,2.123967184,0.4773022925,0.2711415525,101.8893469,72,8.80346860000003,1.6,2.8759436545,90.54688333,344.15,24.58409333,5.56084333214514,3.33639780342316,-0.136000178,0.780574597331991,0.331214666,0.832940012638694,0.453521314824342,2.331580502,0.259597537
1,9.75,1980.1221055,401.6403928,0.2435616515,1.4035,6.1441648585,-0.03005,-0.0116,25.86613863,2.2413525925,0.698123974,0.1097152005,101.888241,65,8.99453390000003,2.1,3.0836104715,96.80677333,395.1,33.006193335,5.91252592918738,3.95392365903368,-0.158960984,0.91593551137621,0.349474296,0.822945858752236,0.421472364455844,2.2707291905,0.2453805995
1,10.25,1974.845765,401.26116295,0.343618492,-2.83,6.0689952405,-0.029,0.1134,26.24135698,1.898446606,0.675374929,0.1393522325,101.88619065,62,9.08421215000002,3.4,3.3184017525,121.0827,501.7,37.56562,6.46312943091454,4.5714495146442,-0.137789732,0.852569886878787,0.3278139695,0.818730091704758,0.427671166994556,2.299480787,0.312111819
1,10.75,1968.357193,401.0912324,0.3478533255,-0.9205,6.148193729,-0.0267,-0.306,28.261492205,0.428626488,0.774639244,-0.0823,101.9,61.5,9.2675764,4.05,3.352335424,156.8275967,521.5,54.40584333,6.67983341364318,4.94391540006381,-0.137133672,0.939699773685894,0.323598147,0.820697967586127,0.420280353141833,2.448363826,0.3043288035
1,11.25,1958.7543885,400.614944,0.345677266,8.63,6.061596761,-0.036,-0.279,27.61078456,0.4316447365,0.501574463,0.035,101.88994735,58,9.1020972,4.45,3.445821359,155.35053665,601.3,46.079796665,7.16155153485776,5.45914293208432,-0.1446581875,0.923297027092742,0.3338717025,0.896254021060681,0.456694366539363,2.2886026575,0.268420575
1,11.75,1959.329742,400.3078652,0.3596913025,6.2,5.9761197735,-0.008815,-0.191,30.9237014,1.129467662,0.6903171935,0.0472,101.825,56,9.19041110000001,4.35,3.5970274075,159.4009367,627.95,42.17473167,7.34374860545164,5.57492903001129,-0.170651016,0.957646699989093,0.369430327,0.848542405527278,0.475081949772879,2.4296423145,0.3240727035
1,12.25,1953.198981,399.8346585,0.3294617385,4.2,5.8024854855,-0.01425,-0.173,23.54762845,-0.1690388535,0.1053923995,-0.0538,101.8,54.5,9.18347135000002,4.45,3.5120983175,172.16119,661.9,37.288766665,7.54305433365596,5.80650122586524,-0.1558508355,0.896603147360223,0.352915122,0.910977616043297,0.435974250940765,2.292252209,0.352563617
1,12.75,1954.365089,399.42114055,0.42843165,-3.85,5.7583890045,-0.0079,-0.13475,29.69643551,2.2144547,0.4193456895,-0.061,101.775,54.5,9.39527415000001,4.65,4.2685884745,140.4271333,585.9,34.438796665,7.5110831884703,5.76790585988958,-0.139968579,0.870302668041412,0.33524114,0.897621013000224,0.407911486722303,2.2268370435,0.41123165
1,13.25,1948.0012055,399.29382385,0.431751248,6.09,5.6906030415,-0.01325,-0.3645,26.69136815,1.5400267585,0.154143471,0.05575,101.75082205,51.5,9.49980980000004,4.6,3.90994882,147.6785,497.8,39.47841,7.60699662402728,5.88369195781655,-0.125212035,0.775578170141476,0.316884326,0.867339538116674,0.418093818418785,2.2355408835,0.4410480175
1,13.75,1949.5400705,399.78524775,0.483913506,-15.4,5.5083283,-0.01025,-0.321,16.72934042,0.356264615,0.01575,-0.03231,101.76760305,51.5,9.47010745000003,4.9,3.8496874985,133.81709,506.1,38.01335333,7.70291005958425,6.02667642317465,-0.1554920795,0.875847555393122,0.348850328,0.891096057412748,0.427688899475111,2.415099091,0.522149106
1,14.25,1940.626139,400.00907975,0.21961974,8.345,5.354394601,-0.002965,-0.034495,12.065708305,0.487516545,-0.1936001495,-0.02185,101.779696,52.5,9.54693400000002,5.2,3.7624392235,94.53312667,447.5,29.59125667,7.76685234995557,5.99947805574353,-0.181803842,0.848977799008372,0.378827977,0.793729337488179,0.444218287146105,2.6649160715,0.23770974
1,14.75,1938.42769,400.3335071,0.4848137315,5.94,5.216117337,-0.00316,0.05725,7.550117169,0.906226657,-0.2295631415,-0.05285,101.79138515,53.5,9.29992175000001,4.95,3.6549638905,54.73603,365,20.00612333,7.60699662402728,5.85203754847936,-0.148796335,0.768921940121362,0.343153057,0.885820939393696,0.424180684378721,2.40514288,0.481902802
1,15.25,1945.952716,400.4267306,0.246250871,0.558,5.2042206245,0.00913,0.02405,2.135802333,-0.123262251,-0.4274237405,-0.02785,101.7580372,52.5,9.23548530000002,4.8,3.3095812675,24.61592,248.875,12.892773335,7.64741038977478,5.95682087329653,-0.144712767,0.825663222734399,0.335615723,0.760374322240027,0.414103965206806,2.3833117455,0.208696838
1,15.75,1940.809558,400.6059642,0.5000795525,6.185,5.364286356,0.01565,0.195,-2.966270929,0.5730293385,-0.6730640055,-0.0648,101.725,52.75,8.96058260000001,4.275,3.2271777765,6.170153453,151.325,10.705778,7.45858455876996,5.77321013372711,-0.126204296,0.71959065238509,0.312359453,0.717651618689536,0.369946320430411,2.2904796315,0.5454285355
1,16.25,1940.901332,400.9873168,0.493444808,9.88,5.3427442665,0.02245,-0.138,-10.07372635,-0.356425352,-0.6391603785,-0.1267607955,101.725,55,8.6188007,3.975,3.225787453,-8.020098867,89.325,7.749174833,7.16208102989625,5.34335683415735,-0.0747,0.657391740136732,0.236421427,0.558210194735145,0.292574776766556,2.078458912,0.580198472
1,16.75,1948.393707,400.9886384,0.35112008,10.7,5.3165214175,0.03005,0.456,-10.3048576095,0.3487220265,-0.9767492225,-0.1398381085,101.75,58.5,8.31126655000003,3.475,3.0266456275,-15.28391267,25.45,2.722146333,6.55308839955601,4.80544680092116,-0.0507,0.558949691832816,0.196872947,0.522730413891653,0.239374184071716,1.572128949,0.353123377
1,17.25,1961.703663,401.8759842,0.1605624615,11.5,5.2206685335,0.03855,0.00395,-15.93364112,0.3810773795,-0.347887713,0.0182,101.8,64.25,8.10329090000002,2.575,2.9278927365,-30.64415667,2,1.810789333,5.94449707437304,3.85743524409453,-0.06555,0.549159970876083,0.2268342975,0.522024571715044,0.288459901067327,1.608206688,0.2049574615
1,17.75,1961.1778525,402.4037209,0.328182685,9.71,5.1916418425,0.00803,0.0167,-13.38013712,0.00925,-0.2309054865,0.0373,101.8,66.75,7.89192545,1.85,2.615307891,-27.33893,0,1.443865667,5.72069905807343,3.52937463330145,-0.0539,0.539641699648943,0.205912758,0.460197616451597,0.25,1.573282027,0.350994754
1,18.25,1962.100914,402.46984165,0.0617475385,4.56,5.2000541355,0.007505,0.214,-13.10450351,0.0023,-0.298189454,0.00403,101.8,69.5,7.83018225000004,1.6,2.405756874,-30.19734,0,1.417373333,5.6188310286631,3.50499553848068,-0.05275,0.531425967722601,0.20450868,0.441166018341845,0.250707041072342,1.498452885,0.0442475385
1,18.75,1968.1929405,402.78265755,0.2609777195,3.1,5.232832478,0.0174,0.219,-12.37236974,0.178914513,-0.3744783295,0.03825,101.8,71.75,7.83942705000002,1,2.1981414065,-32.06182333,0,1.434593667,5.51288661436665,3.33498398262682,-0.0668,0.629562093045634,0.227577751,0.533309410271477,0.331029624051987,1.7949738495,0.3139579465
1,19.25,1956.099455,402.1824932,0.561919186,8.37,5.232380559,-0.02625,-0.0455,-13.33067397,0.268218519,-0.18218115,0.0989949245,101.8,74.25,7.72391485,0.9,2.1485323135,-32.03824333,0,1.417373333,5.51014195401998,3.2978024374475,-0.0801,0.654563447720011,0.2502045555,0.535722723379385,0.327270977287297,1.730240693,0.437274191
1,19.75,1947.670531,401.78958385,0.2065707445,5.25,5.057764489,-0.01175,0.02394,-8.360852549,-0.0627,-0.1764014215,-0.119124927,101.8,76.25,7.64185820000003,0.5,2.404380865,-34.04314333,0,1.404126667,5.23203144786912,3.14934233482173,-0.0797,0.633933788687098,0.252696076,0.572215850385448,0.309515750810843,1.906283772,0.2793324585
1,20.25,1954.482324,401.96453135,0.2569258465,12,5.089229356,0.00996,0.167,-8.9432083965,-0.153009739,-0.115810616,-0.127390241,101.75,76.5,7.5462803,0.475,2.337873684,-43.18855667,0,1.386906,5.13531552893548,2.93114646067876,-0.07625,0.628717302827981,0.2414965725,0.563646697999513,0.336800735589632,1.8102828685,0.2976565275
1,20.75,1952.188098,401.4575731,0.2326122425,8.12,5.0920404615,0.0172,0.12,-7.88326838,-0.153179925,-0.1546557055,0.08565,101.725,78,7.8148904,0.525,2.415362046,-40.04192667,0,1.438566667,4.77807964319715,2.75230024186398,-0.06075,0.630471917599617,0.2148700125,0.586347988132503,0.297710521933691,1.8296058185,0.241761017
1,21.25,1952.911931,401.71933745,0.1137596345,9.98,5.3853280925,0.00622,0.528,-11.643439005,0.193779109,-0.068046085,0.123536091,101.75,79,7.67543550000002,0.375,2.542002224,-36.87147,0,1.416048667,4.62223633415222,2.34425537579644,-0.0638,0.673032529182037,0.220924436,0.592578899283685,0.350776870482557,1.6942901495,0.1203090695
1,21.75,1951.638638,401.86983815,0.345878513,14.4,5.3625798165,0.0284,0.488,-11.771297005,0.0745890185,-0.139380925,0.04775,101.75,77.75,7.82626490000001,0.125,2.345470154,-35.29137667,0,1.412074333,4.5471233714481,2.411651716982,-0.0884,0.755488069396202,0.260943483,0.57193967579598,0.355285707565053,1.9227954435,0.3541044655
1,22.25,1953.902407,402.2226125,0.126658959,7.09,5.349353888,0.0269,0.274,-10.223839668,-0.136175097,-0.1513972255,-0.0421,101.7,80.5,8.20120680000003,0,2.167475131,-33.32905,0,1.409425333,4.59106767234323,2.27502523909258,-0.0741,0.646643702423896,0.2396129335,0.5253958152629,0.329257815471424,1.69837466,0.186525498
1,22.75,1953.0200375,402.0038643,0.0501,10.6,5.500089597,0.00921,-0.112,-13.17867057,-0.171095441,-0.2751942,-0.114898682,101.7,81.5,8.3382292,0.175,1.917218264,-32.49860667,0,1.412074333,4.40988210546144,1.98764244433265,-0.0681,0.630421453523675,0.228357241,0.475553068542303,0.308684680058698,1.731074377,0.059593123
1,23.25,1946.0882055,402.5392501,0.286414427,9.875,5.566294702,0.00727,-0.158,-11.78538718,0.0303,-0.036,-0.0704,101.7,81.75,7.95752390000001,-0.275,1.953651713,-30.43021,0,1.425321333,4.52178111361125,2.08204840921429,-0.0768,0.668907530978685,0.248586966,0.512599986344128,0.345189910049526,1.93827744,0.342014427
1,23.75,1956.5062015,402.7713821,0.220829234,7.95,5.504892103,0.0103,-0.03088,-9.314315576,-0.0371,-0.0361,-0.0537,101.7,82.75,7.86609850000002,-0.4,1.920532586,-33.83604333,0,1.412074667,4.20206966175465,1.69609474945772,-0.0798,0.636410973349769,0.251128704,0.541121000331719,0.317328706548903,1.57601971,0.236129234
2,0.25,1998.95109,405.1322635,0.337008071,12.15,4.893626537,0.0155,0.103,-12.93080685,0.000174,-0.307286598,-0.122466406,101.6,77.5,7.30661650000002,0.075,3.084579122,-49.432928335,0,1.4048164165,3.35870180582326,1.08439626929774,-0.0269,0.390312249028728,0.145717346,0.493455339417865,0.194207218407084,1.140305617,0.419292532
2,0.75,1979.462543,405.77714675,0.3043394875,11,4.9223116775,0.0123,-0.09777,-7.425045058,-0.00015,-0.0313,-0.0858,101.6108438,78.25,6.65715940000001,0.225,3.2977070155,-52.53155333,0,1.437237333,3.60870865827702,1.48606568109693,-0.0323,0.453859414437685,0.160422689,0.386782578522477,0.206008929640155,1.1434576275,0.2955894875
2,1.25,1996.6724785,404.5137172,0.134831911,11.25,4.874143481,-0.00866,0.3345,-7.430880999,0.327620924,-0.010075,2.50000000000001e-05,101.65,78,6.50540910000001,0.275,2.854224702,-56.434345,0,1.4564488335,3.60870865827702,1.48606568109693,-0.0415,0.417822491017418,0.180676244,0.353217682173472,0.216333076527839,1.326427188,0.167631911
2,1.75,2004.466789,404.766216,0.272488407,7.27,4.864741008,0.0183,0.473,-6.999710532,0.000124,-0.00474,0.000607,101.6,78.25,6.93122755000005,-0.075,2.894267324,-51.99156833,0,1.22656855,3.45687776611545,1.31142680640164,-0.0312,0.395127683160773,0.158612863,0.446750958588787,0.177482393492988,1.103845489,0.410655059
2,2.25,1996.663172,405.9675028,0.330166014,5.955,4.652383508,0.00795,-0.216,-2.688026381,0.302170424,0.00542,0.0478,101.6,78.5,6.68201890000003,-0.35,2.769332358,-51.12104,0,1.21267935,3.32022996317003,1.15425181917586,-0.0358,0.371195930742782,0.164118371,0.431528174051243,0.156843871413581,1.333828734,0.311025072
2,2.75,2002.1172915,407.8792287,0.345679664,8.635,4.754106601,0.0118,0.0667,-1.392101969,0.0933,0.102985034,0.02,101.6,78.25,6.70978710000003,-0.35,2.747728761,-45.555578335,0,1.102033333,3.40344859009507,1.18917959411492,-0.0416,0.426833652609538,0.178578509,0.428762826047222,0.217025344142107,1.48434634,0.376748449
2,3.25,2006.689906,408.4193558,0.221451732,9.08,4.851013023,0.00101,-0.132,-1.66977871,0.000125,0.0892,0.103185368,101.5,79.75,6.74948315000004,-0.5,2.552358323,-44.634903335,0,1.180266667,3.62389174749318,1.28183742356965,-0.0381,0.444332418353647,0.172370265,0.386986189676066,0.212602916254693,1.619351861,0.213801732
2,3.75,2008.566605,409.85570485,0.1756167685,8.78,4.7531484335,0.01105,0.3855,-0.4210296465,6.135e-05,-0.008025,0.0047,101.50869575,80,6.47124380000002,-0.525,2.515421417,-39.692778335,0,1.166966667,3.60870865827702,1.48606568109693,-0.0602,0.499230550952495,0.215320247,0.436051221934661,0.234589574813926,1.5690932395,0.1569365455
2,4.25,2004.744881,409.72958635,0.3188673205,7.215,4.780122659,-0.006525,-0.0824,-0.443855281,0.3492287335,0.455981221,0.08125,101.56896235,81.25,6.46747710000002,-0.525,3.246518624,-34.88233333,0,1.2523666665,3.54797630141239,1.41621013121881,-0.0651,0.477863521658157,0.2288877215,0.531686551898206,0.269584160939434,1.833971234,0.351267966
2,4.75,2004.9800265,410.00037385,0.4164072385,8.085,4.8806149965,0.0345,0.2285,-1.3619569175,2.44e-05,0.001803,0.007495,101.5933861,80.75,6.35985875000003,-0.45,3.5894779305,-33.64095333,0,1.2855685,3.54797630141239,1.41621013121881,-0.07265,0.557030815509046,0.239800664,0.524484149668969,0.307075755157172,1.920307879,0.464227406
2,5.25,2002.789793,409.6416194,0.13595116,2.285,4.8951568265,0.00799,-0.09335,4.94e-05,0.24391922,0.067972514,0.05885,101.61637185,81.5,6.72156980000003,-0.375,3.62516194,-34.5687,0,1.253086,3.45687776611545,1.31142680640163,-0.094053882,0.658635800552776,0.2729812225,0.59179998307428,0.316182356126898,2.040516036,0.163941672
2,5.75,1993.942004,404.79688265,0.129440526,5.53,4.989430323,0.00187254,-0.2045,-0.769962879,0.775775961,0.006315,0.04905,101.6,81.25,6.56601890000002,-0.45,3.522846895,-30.811,0,1.2491333335,3.60644613354181,1.38128235627975,-0.0787,0.584976608934067,0.252592616,0.523227337599612,0.306757233003559,1.9419840795,0.1958350175
2,6.25,2000.1683395,403.49974755,0.1370950295,11,5.0477015065,0.03245,-0.03765,4.675e-05,0.680041443,-0.006825,0.08175,101.6,83.75,5.57245620000003,-0.5,3.4773852435,-30.958,0,1.4571148335,3.70316205247545,1.34635458134069,-0.04415,0.577331795428379,0.1853372795,0.570889942234851,0.258063532190125,1.887483258,0.244705701
2,6.75,1997.265836,404.25681745,0.0993,3.145,5.0584120895,-0.0026,-0.0375,5.71e-05,1.957837317,0.386482155,0.2489641515,101.6,83.75,5.47000990000004,-0.475,3.315157623,-13.374926665,2.525,3.208944,3.76870930960012,1.42521611436248,-0.0722,0.580066068650805,0.237587772,0.519296410130056,0.319581133673438,1.859118343,0.322212905
2,7.25,2000.9061245,403.8119889,0.499839336,-3.78,5.259959502,-0.0193,0.1425,5.475045576,1.313998834,0.912652416,0.204727631,101.6254226,82.75,5.43406910000004,0.075,3.142567585,-1.016983698,26,16.903799835,4.0460173323743,1.73469011543337,-0.111510446,0.680409484795737,0.28909203,0.623478463140468,0.386460355017174,2.44761107,0.667512211
2,7.75,1997.873178,402.83565405,0.0506376135,-1.5,5.599308491,-0.05975,-0.1156,19.89720995,8.797895584,1.401855511,0.249419342,101.66627715,78.25,6.2592669,0.55,3.887113408,26.112785,119.275,29.69324333,4.20507057492592,1.9398781007655,-0.1333460365,0.884900512564438,0.3204399965,0.695542053365575,0.443697826447977,2.777171165,0.0045561135
2,8.25,1992.722271,402.1605748,0.40537669,7.54,5.310449971,-0.079,-0.577,37.01643748,16.23333282,1.222598531,0.202609047,101.6595035,73.5,7.97057455000001,0.85,4.596196773,72.28263,219.55,38.3452,4.45783882323993,2.16594891006454,-0.1436746545,0.862028846305452,0.341829696,0.854369640622934,0.435230986826198,2.8385879145,0.282687353
2,8.75,1988.837683,401.7337614,0.262795192,7.12,5.050337406,-0.0728,-0.0814,58.62420517,8.853030523,0.920859161,0.120436626,101.7,68.75,8.95358040000002,1.275,4.620053241,138.5170667,328.475,48.65952667,4.76156470250368,2.56482479854059,-0.197047161,0.905372941389348,0.391990098,0.893082941942213,0.474106006078809,2.8807942425,0.221304827
2,9.25,1982.112905,401.9314626,0.568365661,1.4865,5.012191497,-0.0367,-0.0771,74.821994585,10.38423693,0.820545408,0.0259,101.6966936,65.25,9.55399705000002,2,5.289931319,160.3443333,448.15,50.75645667,5.24848229362197,3.10482560756921,-0.230917602,0.997931888399823,0.421678025,0.951097453471515,0.492951237543773,2.901356474,0.574641929
2,9.75,1976.792395,400.89842765,0.36001233,0.256,5.043363905,-0.0512,-0.13655,67.69330886,10.03724328,0.69632506,-0.025,101.71398855,60.25,10.08373995,2.325,6.227335658,180.9874667,518.65,48.85426667,5.55488873829178,3.57485108835879,-0.2001759805,1.00502229952767,0.3981948315,0.993504782072034,0.481274290917584,2.763966156,0.400846961
2,10.25,1987.804771,400.4772872,0.186529859,-4.2,4.917949916,-0.0278,-0.1575,52.24035065,0.00688,0.440820273,0.0175,101.70286205,56.75,10.14854355,2.675,6.184585522,231.3378205,590.225,66.41159705,5.59769334559359,3.66905161478814,-0.194636886,0.95914407364066,0.404477647,1.05842262778155,0.466472835221945,2.99142135,0.181543038
2,10.75,1987.0099675,400.3983491,0.488594775,1.705,5.018921884,-0.0252,-0.07075,38.08626296,7.67947632,0.0176,0.0239,101.6991024,54.5,10.12820995,3.175,5.722795362,261.5709667,701.2,66.35283667,5.85299723391883,3.91120660902992,-0.179443094,0.93898790835203,0.375856,0.954335203688934,0.473622535765129,2.765597059,0.562072222
2,11.25,1996.5906715,400.0478694,0.2715719375,-6.415,5.08813994,-0.0182,0.00750000000000001,13.42020577,11.16356095,-0.0115,-1.03e-05,101.625,53,9.88267765000001,3.7,5.972216134,300.4696667,770.325,72.79987,6.00964302634044,4.07072102658733,-0.220626458,0.98092127526941,0.4214918405,0.95172063653154,0.471817075241776,2.802183161,0.292163753
2,11.75,1991.950158,399.9772677,0.351232118,4.83,5.141038977,-0.00924,-0.2525,24.124281195,3.082913931,0.0129,0.0818,101.55,50.75,10.51905115,4.275,5.399314399,342.8315667,811.075,81.59153,6.3045415884608,4.41119823128655,-0.166432945,0.919824003818122,0.363527232,0.992977533985538,0.485347665081434,2.857292792,0.340919515
2,12.25,1987.1315455,399.7872798,0.276400123,8.93,5.152446498,-0.0129,-0.196,36.30133285,2.880803213,0.518768524,0.0705874595,101.5086778,49,10.85600835,4.9,5.632066313,332.3309,819.2,77.62289,6.45603539734357,4.51135423726229,-0.160736029,0.917123406636206,0.368653608,0.86845779421989,0.44910626916132,2.450230064,0.277814145
2,12.75,1988.795926,400.740567,0.14655538,-0.575,5.222805626,-0.009365,0.318,0.6393307515,0.460088041,-0.00903,0.00866,101.5,47.5,11.02119835,5.15,6.0771258335,290.49559,870,69.788996665,6.7437757040145,4.76442634452249,-0.1618416495,0.950066882788461,0.356098071,0.907414040775707,0.428821370288506,2.326010178,0.310783779
2,13.25,1988.961543,400.5219489,0.350683589,6.85,5.118394637,-0.00611,-0.0789,0.000274,2.949173192,-0.0118,-0.00394,101.4981232,47.5,11.0157693,5.65,6.386784859,287.90383335,783.5,69.93070667,6.67569267994073,4.99599854037643,-0.1355764705,0.873362324257995,0.3247419745,0.949947000100532,0.44628345276742,2.822678751,0.410378232
2,13.75,1975.8198385,400.5347382,0.2774005045,-0.7,5.074072098,-0.0107,-0.253,31.26689966,4.7871768115,-0.0111,0.0241,101.47076655,46.5,10.995944,5.5,5.9964789205,233.8886933,786.25,54.999268335,6.8275235721023,5.11855427475911,-0.1458034155,0.90371902554114,0.3483548645,0.925206487273143,0.472555435575289,2.455901181,0.2451041205
2,14.25,1980.02201,400.60343465,0.5516006725,4.09,5.160038141,0.007525,-0.227,0.0003902,0.282594327,-0.117979024,0.0351,101.43809145,47.5,10.8666941,5.5,6.136453888,190.92759335,652.7,46.38710667,6.80771799438582,4.8416170764738,-0.175503124,0.982658306839158,0.370454873,0.92221370795208,0.474918764632437,2.6349697185,0.6795702175
2,14.75,1977.6542215,400.4534122,0.507858884,6.545,5.1877702685,0.00246,-0.1695,0.000332,2.070908733,-0.0529,-0.0298,101.4399364,50,10.8566257,5.5,6.0218839825,147.77701665,554.3,41.328345,6.77207151559559,4.96262178814693,-0.1717821755,0.930763788661356,0.3700078495,0.923481079165241,0.443650416120634,2.5619245005,0.5311140305
