DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.0361555,-0.45680705,-0.4220877,-0.132969125,-35.64796765,-1.33418195,-4.71320345,-0.4350251,383.342453,0.346919825,-25.670592,-24.524515,-7.3829488,-6.619068875,-6.3658738,-5.8528362,-78.8265668215,59.6750815,0.10990501555,0.50797431,-2.45428723055,-0.0812683585,151.70576,203.43577,0,96.9306235,-30.184013
1,0.75,0.04156175,-0.7496953,-0.676192875,-0.1785575,-37.6453417,-1.335266,-3.28325425,-0.4560608,383.287065925,0.3705035,-25.973617,-24.726228,-7.3890426,-6.705304425,-6.3651046,-5.8974594,-78.6072305,61.2460005,0.11937399215,0.4040935125,-2.50621444705,-0.1911356897,150.32778,202.906915,0,96.908637,-29.816982
1,1.25,0.0448062,-0.6875264,-0.4468688,-0.1335956,-34.078554975,-1.314333,-3.888163025,-0.46232025,383.049876,0.35745115,-26.028707,-24.936701,-7.496589,-6.764650075,-6.3747648,-5.9669806,-77.467097347,61.3194475,0.1160294523,0.437986525,-2.66819348165,-0.1903515825,149.03688,204.140645,0,96.9025748,-29.152020831
1,1.75,0.03530935,-0.69203835,-0.573031,-0.091504975,-35.4396513,-1.40361575,-4.620964,-0.299133125,383.78130215,0.35335155,-26.298163,-24.745766,-7.6510994,-6.90551025,-6.4512272,-6.04824,-75.980317,60.5613045,0.10707214985,0.51312807,-2.39906998705,-0.103676896,147.998545,203.50008,0,96.93147765,-29.4647633995
1,2.25,0.0403411,-0.570111175,-0.5573978,-0.1180382,-35.319085825,-1.1552926,-5.034015075,-0.3893576,382.80642895,0.341185125,-26.5416935,-23.969233,-7.758386,-6.988317375,-6.5587714,-6.1315218,-77.505814,62.01689,0.1008387062,0.380341325,-2.72624198725,-0.23819621175,149.04157,202.44396,0,96.94987295,-30.356765
1,2.75,0.0399206,-0.552296675,-0.3653525,-0.1601934,-33.7362694,-1.153285925,-5.210572,-0.4380775,384.3804245,0.304663,-26.9215915,-23.795652,-7.8096666,-7.065396075,-6.5900718,-6.1180672,-79.7406095,62.0825605,0.08650306635,0.408932425,-2.8103288449,-0.24746637,150.15796,201.92912,0,96.983222,-30.8910665
1,3.25,0.02950085,-0.3442537,-0.3325588,-0.17881365,-34.57465775,-1.161825675,-3.7495262,-0.4381571,383.897979,0.319956,-26.939134,-23.842868,-7.8795552,-7.062423425,-6.5864818,-6.1096286,-79.1731865,62.1318705,0.08927953585,0.3913600375,-3.21699854555,-0.183090025,149.520675,201.663525,0,96.9239158,-31.5708775
1,3.75,0.0341228,-0.477179575,-0.518682475,-0.10598535,-33.55095105,-1.3242321,-4.11063235,-0.5377062,383.948545,0.3207018,-27.25567,-24.788267,-7.9126636,-7.05835725,-6.6437466,-6.1684348,-78.303426,62.2408925,0.1024898213,0.3833532,-3.2392777921,-0.21442609,148.663595,198.37174,0,96.8515031,-33.5383355
1,4.25,0.0382454,-0.55134215,-0.4936385,-0.096876075,-37.85691445,-1.2150801,-3.90219,-0.401473025,384.222240525,0.3154021,-27.3158865,-26.045643,-8.0007182,-7.12125745,-6.6642422,-6.1757088,-80.397041,61.856397,0.10246874725,0.4409711,-3.40710248985,-0.26590255,148.488805,198.663555,0,96.7966692,-33.431432
1,4.75,0.0335411,-0.4220967,-0.3951405,-0.16326395,-33.60632445,-1.1840516,-4.0461801,-0.46336225,383.936565525,0.31841115,-26.8196955,-26.732252,-8.111306,-7.244491675,-6.6656382,-6.2331148,-76.076857,62.3579395,0.1020969441,0.4131503125,-3.49912555,-0.1748926906,149.19054,197.359185,0,96.76144245,-32.47814
1,5.25,0.03497525,-0.569017625,-0.5226551,-0.1892983,-33.805303,-1.0370133,-4.1637393,-0.36882625,383.85579965,0.3468799,-26.859735,-26.74643,-8.1060442,-7.3881896,-6.7538398,-6.294526,-75.788222,63.1893,0.1072596635,0.27376275,-3.4947948,-0.270119425,149.52106,196.53639,0,96.72481675,-32.0485625
1,5.75,0.0447408,-0.777313075,-0.58863305,-0.224532,-34.6795722,-1.17683475,-3.8074055,-0.5081985,383.3981277,0.2916599,-26.937929,-26.494071,-7.9384498,-7.358920075,-6.7215302,-6.2652134,-75.029727,64.24756,0.1074574089,0.3919818375,-3.6313472,-0.131756955,150.07598,194.994425,0,96.6991286,-32.520903
1,6.25,0.024625,-0.784253725,-0.6632776,-0.2277768,-33.3167282,-1.36152795,-5.100186125,-0.475918475,384.3565478,0.3246685,-26.9659675,-25.962388,-7.9356678,-7.410339075,-6.654414,-6.2742178,-77.7786235,63.661361,0.1074181641,0.41843765,-3.75792665,-0.108511145,150.66238,195.914745,0,96.6901609,-33.3064635
1,6.75,0.033032,-0.868178225,-0.62969075,-0.156905,-33.6700225,-1.252242,-6.340441,-0.311844125,384.229828625,0.3477568,-27.611095,-25.892665,-7.899796,-7.36322635,-6.7404682,-6.2892608,-76.5080095,64.252686,0.10351330905,0.4805094,-3.65347005,-0.1004888565,151.405855,196.20984,0,96.64970945,-33.083197
1,7.25,0.0260898,-0.90433575,-0.91115015,-0.325480875,-34.3986817,-1.34424965,-5.191258475,-0.58555995,384.7270711,0.373756,-27.761759,-25.952556,-7.9785106,-7.381329275,-6.852582,-6.3215222,-74.8617455,65.1672375,0.0963780776,0.429681125,-2.7744988,-0.129200725,151.07857,194.767875,0.0105924202,96.6334762,-33.4107627415
1,7.75,0.0286847,-1.0026152,-0.6207995,-0.107662025,-35.872044825,-0.8008047,-5.282816,-0.29131525,385.50934425,0.3662384,-27.922829,-26.023664,-8.0475528,-7.371545925,-6.9818116,-6.3997428,-73.228197,65.5521195,0.0926447291,0.50804522,0.42318209,0.514331355,151.12411,194.83766,2.61401915,96.6081979,-33.18966225
1,8.25,0.032100375,-0.857030575,-0.739384975,-0.135068325,-26.908747325,-0.78357565,-3.6872253,-0.313625,385.4274263,0.3789581,-27.7689865,-25.950953,-8.4907036,-7.813604375,-7.2879126,-6.7708744,-58.239347,64.913652,0.0939643107,0.514255795,5.8887302,1.65868602875,152.36569,200.770465,12.82279825,96.6155879,-31.85584
1,8.75,0.046811525,-0.95062435,-0.796286,-0.2450325,-23.844621775,-0.450301525,-3.83149185,-0.2142556,385.985424875,0.44867585,-25.788658,-25.680111,-8.7297516,-8.066007625,-7.4888044,-7.0590722,-45.8434565,63.1713045,0.10430298885,0.50851618,13.01934,3.5657197184,155.20998,209.540265,31.3188495,96.66928735,-29.3306325
1,9.25,0.0517962,-0.5622765,-0.4581137,-0.314063425,-25.8916901,-0.595404975,-3.551664425,-0.22930275,386.26280865,0.461367525,-24.424465,-25.115648125,-8.670337875,-8.0050845,-7.5991205,-7.25519075,-29.93501575,60.1052975,0.1166169875,0.5382428375,22.06020125,5.558193475,153.6146875,216.420935,54.04614775,96.730568,-27.16161475
1,9.75,0.0472755,-0.785856,-0.7320325,-0.43843315,-19.2177969,-0.564849325,-1.51137195,-0.568676725,384.686059,0.47858385,-23.71273125,-24.569955625,-8.49805825,-7.8775652,-7.697929125,-7.352098125,-15.04661625,58.17163,0.128385828625,0.6977257125,38.46422125,9.56373345,150.7719,223.28816,93.38225625,96.7832288,-24.59480125
1,10.25,0.06928315,-1.141346625,-1.0076908,-0.247393,-18.6453637,-0.418475875,-1.3487258,-0.197659425,387.1856242,0.570066,-22.88149125,-23.323060625,-8.16395225,-7.9292897,-7.702782,-7.31497025,-11.939591,56.73690875,0.127966272875,0.6022507875,51.3489,12.16272341775,151.5804625,228.4270675,116.1507825,96.7966856,-23.070974
1,10.75,0.066155875,-1.0349695,-1.0159438,-0.316845575,-15.964077375,-0.5083719,-0.839768,-0.218747,387.24900345,0.588777,-21.80986125,-22.070070625,-8.0469835,-7.776879825,-7.621824875,-7.3713110625,-9.4556975,55.09098125,0.125843131375,0.7736112875,63.92849875,13.16914632225,153.1781375,231.66274,147.2675725,96.77728405,-21.6263485
1,11.25,0.043402275,-1.2059234,-1.10648585,-0.161814875,-19.8665948,-0.83725525,-0.614537125,-0.444523125,386.1531067,0.5998204,-21.12455625,-20.141743125,-7.847524875,-7.7796534,-7.609170125,-7.48200025,2.69313139,53.85306,0.103522921,0.65632783,65.00868375,17.29807725,154.7501625,236.55934,144.5526,96.77962255,-21.06797542025
1,11.75,0.0575101,-1.00681,-1.05817315,-0.169349,-22.28130345,-0.666305575,-0.44386375,-0.2036895,386.73083425,0.56853525,-21.04015125,-18.93315625,-7.44686825,-7.4348242,-7.374498125,-7.275162125,1.096893375,53.80388375,0.10802784875,0.5943779125,65.5256341475,20.50291725,155.9542,240.93352,144.5016,96.71113505,-19.928569
1,12.25,0.05041375,-1.07045955,-1.1074308,-0.2100311,-25.318423725,-0.786007625,-0.76218705,-0.33607325,386.9362471,0.591055575,-20.48017875,-17.60972375,-7.214314875,-7.253035175,-7.241534375,-6.805761,1.096577075,51.6174475,0.104772156,0.74789608,69.96949625,17.01849298975,157.152125,243.2787925,154.650285,96.69094555,-19.16425225
1,12.75,0.06104555,-1.1883495,-1.224958375,-0.24610505,-24.6078836,-0.46688325,-0.22389055,-0.27417435,387.261585975,0.522978375,-20.049812,-16.274336875,-6.913356,-6.924508025,-7.0623784,-6.583316,3.196323625,50.159245,0.10847200835,0.6618339875,65.871666,15.19502178,158.46968,244.4710125,148.3515175,96.70865565,-18.89166782125
1,13.25,0.06573645,-0.94356035,-0.945118825,-0.2454968,-20.4321636,-0.470713875,-0.1497052,-0.423280175,386.956720825,0.5263015,-19.806252,-15.444609,-6.5126086,-6.5794008,-6.6309514,-6.3344462,2.065599125,49.398923,0.09726399475,0.6804705175,64.864249,16.6533932525,159.726475,245.38925,142.6076475,96.6569783,-18.65777
1,13.75,0.0646091,-0.9714629,-0.996708775,-0.1978602,-27.086157625,-0.6998075,-0.3737865,-0.241676075,386.56222325,0.51696525,-19.7959555,-14.925644,-6.3267314,-6.29191635,-6.4369756,-6.1075076,-4.427801875,47.9530995,0.1022010939,0.7937160725,61.60926,14.06073,160.045795,244.1576,146.1909675,96.59826045,-19.08303
1,14.25,0.05673955,-0.9957195,-1.00808745,-0.1504198,-29.65499575,-0.87653795,-0.3098617,-0.294523325,386.3724663,0.524978,-19.0896985,-14.635362,-6.27656,-6.235481125,-6.1960764,-5.8051072,-7.53151455,47.2149495,0.11179034205,0.7201224375,56.4200165,12.10809630625,159.792725,243.45735,136.7912675,96.58153325,-19.21962125
1,14.75,0.06324025,-1.394111,-1.167063825,-0.17366095,-32.62310085,-0.926891125,-0.24085345,-0.3508571,386.0244186,0.534749625,-18.94363375,-14.32659625,-6.131312125,-6.1536459,-6.128342375,-5.80890825,-13.980688,45.89466125,0.113359587125,0.8482866625,52.268485,7.3201729,158.6668375,240.96289,120.119555,96.55797205,-19.7361955
1,15.25,0.06468275,-0.709907325,-0.695719,-0.1598767,-46.9553743,-0.96299575,-0.9525596,-0.4448318,385.212965,0.55808655,-18.497572,-14.103914,-6.1324742,-5.979079275,-5.917727,-5.7129528,-30.6196875,46.2636545,0.1123684163,0.58467265,38.371003557,7.335903916375,158.059005,238.626625,84.06396975,96.5665435,-20.3402968975
1,15.75,0.0597143,-0.83133675,-0.73766475,-0.11594465,-47.68869165,-1.01843885,-1.402729325,-0.4146524,385.0626296,0.55975445,-18.6410525,-14.248317,-5.9561186,-5.738562275,-5.7152424,-5.5818816,-47.10750875,46.306665,0.11604087135,0.84031935,23.8962145,4.622724375,156.71952,234.3831,56.048295,96.6049434,-21.3660075
1,16.25,0.0519165,-0.685789125,-0.620174,-0.169898975,-51.635156775,-1.3169725,-1.850948,-0.468130625,384.8099395,0.57172585,-19.3479915,-14.605492,-5.9140884,-5.6848285,-5.5682314,-5.397149,-64.24336145,46.91052,0.1210113404,0.6585190375,9.4973009,2.318173242125,156.540715,228.69065,21.535732,96.644150875,-22.50293625
1,16.75,0.04046345,-0.730422925,-0.7384874,-0.13241645,-45.997863825,-1.985322925,-2.226700125,-0.638365625,385.01053005,0.5428632,-19.892199,-15.324436,-5.9806746,-5.7294764,-5.4677896,-5.2604652,-79.5670125,47.7775905,0.1203465635,0.6555289,1.06025525,0.9526531315,156.663005,223.210375,5.123649025,96.693553575,-24.2236127325
1,17.25,0.0370672,-0.66892775,-0.6890178,-0.113733975,-48.53415245,-1.994191,-2.4220644,-0.669089,385.1860467,0.546910625,-20.625754,-15.977441,-6.0782806,-5.7612548,-5.4252524,-5.1805156,-87.50502625,50.1234015,0.12764186785,0.6963681375,-3.02353265,-0.04261413,155.701955,217.03135,0.1390516575,96.714320275,-25.95096875
