DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3
4,11.75,2.24152854449945,4.48477504235394,0.327235114409969,-3.6887193790363,-0.427383020938684,-4.46869526746345,33.5067595637222,-2.44527695397052,0.477023775875733,106.692184476062,0.931447601422736,0.991620206995542,1.5225,0.9725,0.69,0.5025,0.22,3.8604,4.38675,4.0635,4.5215,4.6138,4.507175,97.514025,31.13,2.5933,5.865,5.885,1.89,1.85,1.91,104.5,229.48,219.1,24.24,270.175,344.65,324.55,319.2,572.2025,502.4475,467.42,409.79,82.18,96.48,25.92,3.6725,9.8775,30.8575,1.8005,1.634,1.689,2.03975,2.52775,2.55175,3.33925,3.686,3.91525,0.986,1.119,1.7525,2.002,2.819,3.4445,3.3405,4.28075,4.578,1.67,1.571,1.904,2.2775,2.5065,3.137,3.4545,3.32625,4.2755,0.9335,1.2715,1.66525,2.1205,2.804,3.1355,4.03,4.5195,1.744,2.1115,2.137,1.9845,2.76775,3.56925,3.622,4.152,4.391,-2.683,-0.85975,-1.185,205.685,3.15542087588751,4.67306031182946,5.70190803886429,4.77345635849774,4.74907019084883,5.42870087435438,6.23027612186256,414.723322733849,406.625038690008,408.899849080218,406.114344269501,408.064111444487,406.117945777716,408.330049257618,405.757930150582,405.82942075418,406.89859290852,409.826960490111,409.046593530871,411.915161064838
4,12.25,2.3992780028572,4.65166288587991,0.355511990695816,-3.58464118629381,-0.408405755226748,-3.96330551953884,37.6986115376826,-0.993347920620742,0.463603319044788,128.594323284416,-1.21456784850425,1.01321190709003,1.595,1.03,0.6925,0.5,0.2275,4.3941,4.6965,4.58535,4.9239,5.1271,4.9696,97.52169,30.54,2.7638,6.6075,6.4875,1.9,1.86,1.915,105.375,258.6375,232.3,26.1075,272.45,346.825,327.125,319.275,602.48,540.935,506.62,448.09,96.75,100.92,26.1675,2.91,8.6225,32.825,1.803,1.67,1.68725,2.04275,2.533,2.55225,3.34,3.686,3.91925,0.988,1.12125,1.759,2.007,2.81825,3.444,3.3405,4.28825,4.591,1.694,1.57175,1.904,2.27925,2.51075,3.138,3.457,3.339,4.275,0.92675,1.272,1.666,2.12175,2.803,3.143,4.021,4.52325,1.852,2.155,2.14175,1.993,2.767,3.57,3.622,4.152,4.392,-2.416,-0.861,-0.53175,210.815,3.12782577965818,5.43307058990476,6.31045976900847,5.22842884652303,5.27383725650764,5.81921477527467,6.55633128217285,414.071648635944,406.032843732984,409.108420991022,405.741700969552,409.185081796194,405.2141376649,408.434760454626,405.150549703144,404.390831766438,407.119176551426,409.160476930844,408.527393603963,412.637090089461
4,12.75,2.6667616331052,4.96986321131169,0.290029290182637,-3.40538638262259,-0.360189003457309,-3.3781556670071,32.874628036988,-3.88155882147592,0.525400090246799,115.068122742886,-3.32726915145493,1.08773205605138,1.685,1.03,0.72,0.51,0.22,4.689475,4.83375,4.804275,4.92735,5.0805,4.9805,97.48976,30.0625,2.88825,6.88,6.49,1.83,1.86,1.9175,103.325,225.515,208,23.58,274.85,347.325,323.4,319.2,537.83,493.09,472.295,410.3375,87.14,93.12,26.31,2.1025,2.7175,26.505,1.827,1.66,1.69,2.04,2.534,2.54075,3.34,3.68575,3.9175,0.991,1.122,1.761,2.004,2.82,3.4435,3.33975,4.278,4.591,1.688,1.569,1.917,2.281,2.50175,3.1355,3.445,3.3315,4.27575,0.934,1.27225,1.668,2.122,2.803,3.14225,4.036,4.524,1.85275,2.153,2.147,1.9835,2.766,3.56,3.6205,4.15225,4.391,-2.331,-1.078,0.022,189.035,3.2382461020868,5.84725123698501,6.57072065582292,5.91102178516218,5.89240755741707,6.39869967397795,6.84954479247305,414.257667771114,406.175096301532,409.868835541221,405.586685989401,406.962994244457,405.933253964708,407.792404205822,405.898659967464,404.856554216013,406.666333478119,409.444591052025,408.709658450985,412.632296443619
4,13.25,2.25355499284955,4.88993984603775,0.250357973182505,-3.14876613689122,-0.208306429566173,-3.43854782928083,29.8498407151051,-2.94584311001375,0.454076519616203,69.7254518102135,-2.8861370369238,1.04312390361701,1.53,0.9,0.62,0.5,0.21,4.6725,4.751,4.8691,4.9098,5.107575,5.1286,97.46269,30.2,2.966,6.87,6.92,1.9,1.86,1.91,90.3,173.32,175,19.3925,274.05,346.8,321.7,319.2,443.8875,400.58,376.22,317.66,72.9075,82,22.62,2.4,1.73,26.985,1.828,1.70775,1.69775,2.04,2.535,2.5425,3.3385,3.68575,3.9175,1.00525,1.122,1.765,2.009,2.8215,3.4435,3.33975,4.28225,4.5875,1.69275,1.57175,1.921,2.281,2.501,3.13725,3.44575,3.325,4.28125,0.9355,1.275,1.681,2.1275,2.8055,3.14675,4.027,4.526,1.8535,2.1795,2.154,1.9905,2.76675,3.561,3.62025,4.15225,4.3905,-2.211,-0.9185,0.15975,145.62,3.16826337349933,6.46465179878426,6.61545050569945,6.51914400411708,6.50546625587379,6.77084019217777,7.00310768175395,414.175177735932,405.731276326096,409.551576301618,404.988387174509,409.381350028288,405.726721914856,409.005142268722,405.51082916448,404.369159502521,406.593685968556,409.757348380075,408.662455568646,413.669736069876
4,13.75,2.34568152915227,4.93498075665957,0.25046174648207,-2.899769862002,-0.116147882335497,-2.99165580103285,31.6858611192073,-4.01162399863552,0.450520676205274,73.841949230297,-4.63973549804234,1.02932298762581,1.5775,0.9375,0.63,0.49,0.2,4.7577,4.63725,4.74145,4.917425,5.0131,4.93675,97.439455,29.88,2.99815,6.8075,6.86,1.94,1.845,1.91,92.65,175.92,171.15,19.205,275.65,346.7,324.2,319.2,421.66,394.5425,371.045,321.545,71.2725,75.53,23.46,2.8025,3.6225,24.2825,1.8405,1.781,1.69875,2.0395,2.52325,2.547,3.33975,3.687,3.91925,1.0155,1.13,1.76775,2.014,2.823,3.4435,3.34,4.286,4.591,1.702,1.572,1.922,2.281,2.5025,3.13725,3.4465,3.3275,4.2835,0.935,1.27425,1.679,2.127,2.8045,3.142,4.0255,4.52375,1.9,2.19675,2.1645,1.99875,2.7675,3.5705,3.621,4.15225,4.391,-2.222,-1.2865,0.43,144.65,3.15899832264915,6.38826260929602,6.79435603115382,6.53483573633733,6.77400567279765,6.9428342385397,7.41794171402691,414.185756650932,405.161522707501,408.415637352443,405.044768671974,408.152590580595,404.794908228453,408.224380152717,405.043895359297,403.69039640216,406.230882166205,408.579078296384,408.790192246026,415.279166527048
4,14.25,2.22257331257383,4.94711143451406,0.216790652466274,-2.6171829524283,-0.083360936749818,-2.62285977190425,27.1836036757045,-2.57789736094979,0.457024652908109,50.3343908680107,-5.10329960317583,1.00745635615737,1.4825,0.905,0.59,0.44,0.2,4.79085,5.01525,4.9624,5.18165,5.3189,5.049225,97.411295,29.9,2.9168,7.045,6.43,1.91,1.815,1.915,98.15,159.13,152.2,17.575,278.7,345.825,323.175,319.3,362.64,332.0775,329.1,273.35,62.38,56.6325,19.9675,2.1175,3.2625,23.875,1.83925,1.8285,1.707,2.045,2.525,2.5445,3.341,3.686,3.91875,1.029,1.133,1.7705,2.014,2.8215,3.4425,3.34,4.291,4.5835,1.70525,1.57375,1.924,2.282,2.5025,3.138,3.447,3.32175,4.2775,0.94125,1.2755,1.6885,2.1255,2.8035,3.15325,4.0245,4.5165,1.8965,2.207,2.176,1.996,2.769,3.571,3.62025,4.15225,4.391,-2.047,-0.6745,0.4445,124.2,3.31248502380423,5.91379191432036,6.84817853125183,5.73302438130372,6.01726009128988,6.17977687613047,7.12421406717416,414.206932885812,405.713046310154,409.477916112976,405.000931753107,409.324619616417,405.709695335661,409.374153666967,405.483972469415,409.002122869149,406.407556669158,407.713828416355,407.942264786364,413.474934949769
4,14.75,2.20257434894199,4.88528766571346,0.20618215647333,-2.48506603377578,-0.199588076943631,-2.19737028822779,25.8141241617208,-2.38547835804635,0.429115617552758,52.5611235463803,-6.19100526964536,0.94622889231741,1.4,0.885,0.56,0.4425,0.205,5.022225,5.024,5.1107,5.2935,5.4277,5.193325,97.3945525,30.135,2.899425,6.82,6.6,1.84,1.815,1.915,84.275,135.0325,123.65,15.41,278.4,345.4,326.325,319.25,322.49,292.3825,281.75,228.29,51.5375,43.98,15.6475,1.805,3.25,20.63,1.8355,1.85275,1.7235,2.05,2.53375,2.5485,3.3405,3.687,3.92,1.0305,1.13525,1.77275,2.01475,2.8245,3.4435,3.3405,4.294,4.595,1.702,1.594,1.9325,2.2825,2.505,3.138,3.45,3.32725,4.277,0.945,1.274,1.6975,2.1315,2.8045,3.14475,4.02825,4.5235,1.90625,2.215,2.193,1.9995,2.76725,3.5715,3.6205,4.1525,4.391,-2.271,-0.776,0.13875,113.96,3.64219841669188,6.22038974763163,6.78893144782071,6.38418142736449,6.24800508503601,6.42873157300817,7.22691843716315,414.162577460853,405.558239878605,408.871088084425,405.3747644998,408.027813291663,405.316587283634,408.0746708473,405.389169663536,404.202222055184,406.692952181641,409.817997839023,408.836146929823,413.119528692728
4,15.25,2.09568382155549,5.07746170946209,0.174840804110661,-2.06239468123683,-0.0849150003688295,-2.15526601441152,24.261294130294,-3.03511119978709,0.44062543395061,45.193025004271,-7.37892534184294,0.856787102420479,1.4,0.92,0.59,0.44,0.1875,5.036875,5.106,5.2115,5.290225,5.4513,5.08065,97.38941,30.055,2.799575,6.55,6.3175,1.85,1.835,1.91,73,122.0325,115.65,11.93,278.975,344.55,324.9,319.2,293.3,266.7725,260.3425,220.97,44.9925,35.31,14.65,1.59,3.025,16.2,1.829,1.832,1.7275,2.0485,2.531,2.5465,3.33975,3.68675,3.9305,1.028,1.134,1.7745,2.01425,2.823,3.443,3.3405,4.303,4.6,1.7015,1.59525,1.926,2.28225,2.501,3.139,3.459,3.3265,4.27675,0.9505,1.271,1.7025,2.1515,2.8085,3.1475,4.03625,4.524,1.904,2.20575,2.2025,2.003,2.76575,3.57125,3.62025,4.15225,4.392,-2.19325,-1.18925,0.12575,95.2825,3.594710653107,6.37024947530119,7.10964770211334,6.47858553986572,6.34127615307667,7.01732546284191,7.41980553971721,414.045067793866,405.409184687302,409.265611913538,405.128395969613,409.094841119717,405.134298928446,409.415191784109,405.278554051324,404.657911555765,406.29099168337,409.957559421994,408.274472012522,413.484849619249
4,15.75,2.01019502823983,5.11137661591516,0.151333945901541,-1.95087771942904,-0.37559467531534,-1.85310657651107,17.4348234606504,-7.04914443750495,0.414001155968055,27.5924264127091,-8.38612964946113,0.861470865842128,1.4225,0.805,0.53,0.41,0.1775,4.8795,4.90375,4.984175,4.87415,5.0413,4.7486,97.40313,29.9525,2.661175,6.225,6.1375,1.8125,1.83,1.91,68,93.89,85.05,9.15,279.875,343.7,323.775,319.2,220.25,208.335,203.285,165.4575,31.21,30.8825,11.76,1.35,2.11,13.45,1.8295,1.8245,1.7455,2.05025,2.5305,2.5475,3.3405,3.6855,3.9345,1.0245,1.135,1.776,2.014,2.8225,3.44375,3.33975,4.306,4.6,1.7005,1.59575,1.9325,2.285,2.501,3.143,3.459,3.3265,4.278,0.95025,1.26875,1.699,2.15725,2.807,3.1635,4.036,4.524,1.9065,2.224,2.203,2.00425,2.7655,3.572,3.621,4.15225,4.392,-2.178,-0.5175,0.78,65.1375,3.42252313160227,5.16376293048709,6.89931671887261,5.42174274674812,5.27587605643348,5.95346456334571,7.0047102495486,413.689082949315,405.59872501392,409.723529238509,405.30275435646,408.642782833994,405.44565920436,408.904894302541,405.30583135104,409.854411968735,407.325558706243,409.400265906979,409.721621807498,415.249010892958
4,16.25,1.93307158985266,5.03881129041861,0.125372588857428,-1.39448558796734,-0.0313793979622695,-1.74025698771535,14.7618598841981,-2.46163504243142,0.37917925580438,11.9150707395702,-11.0490602122882,0.831519709564369,1.3275,0.775,0.52,0.3925,0.17,4.47795,4.461,4.556075,4.66015,4.700425,4.29825,97.41046,30.815,2.605125,5.58,5.63,1.8225,1.83,1.91,57.45,74.64,74,7.955,274.575,340.6,321.9,319.2,176.5625,160.62,156.755,122.8075,25.895,25.38,10.8325,1.26,1.65,10.4175,1.8335,1.8215,1.757,2.0535,2.5305,2.5475,3.3395,3.68625,3.9305,1.0215,1.135,1.778,2.0145,2.821,3.4445,3.33975,4.303,4.6,1.69675,1.59925,1.9305,2.2885,2.501,3.143,3.459,3.32625,4.278,0.9505,1.2675,1.691,2.163,2.8065,3.1625,4.0715,4.523,1.8905,2.226,2.2065,2.0145,2.765,3.57175,3.62,4.15225,4.392,-2.31525,-1.16,0.4175,47.3925,3.56372275318412,5.19666459688214,7.24825663647167,5.19682980565641,5.54879107118802,5.84897278323512,6.93040197100449,414.146325685709,405.663439296612,409.2033919175,405.300132630979,408.909142929556,405.397997146837,409.230788250439,405.242870470186,404.41255774438,406.674920400934,409.289941858343,411.309401873573,415.576344185038
4,16.75,1.81749413131975,4.89536436050683,0.11138549234789,-0.99270812479572,-0.240769075993025,-0.976922117950983,14.1723885605394,-3.16812336434214,0.357427815962915,7.72975413298536,-12.2882716726366,0.804590840163279,1.1625,0.705,0.445,0.37,0.17,4.646775,4.54975,4.70725,4.78795,4.7271,3.93195,97.4349,31.4475,2.34,5.605,5.3075,1.8175,1.845,1.91,46.4,49.5075,48.65,5.3,278.85,339.6,321.6,319.2,123.7225,107.15,110.345,85.1825,17.8625,18.95,7.765,1.2,1.19,8.52,1.8335,1.82025,1.78175,2.05625,2.53625,2.55,3.3395,3.688,3.919,1.02425,1.138,1.7805,2.01475,2.822,3.445,3.33975,4.289,4.589,1.6935,1.599,1.92725,2.2895,2.505,3.141,3.444,3.3225,4.272,0.95075,1.26825,1.693,2.1415,2.8075,3.151,4.04775,4.5215,1.857,2.2375,2.22025,2.02125,2.76625,3.572,3.6205,4.152,4.391,-2.4385,-1.467,0.4135,29.255,3.65632097295638,5.3389294242317,6.64199323476062,5.38283502243587,5.34617577478353,6.05809744108111,7.09307171511968,414.038574520481,405.756045387878,410.092041983526,405.384883099132,410.202556726219,405.62380654391,410.250502974772,405.502198006247,405.289665510176,407.516388045954,409.902185724219,412.248103576433,414.687736608233
4,17.25,1.90339664283845,4.55538225702057,0.101193365357893,-0.389282992415647,0.129918981625954,-0.633341663886704,8.93603738632342,-2.36043281761112,0.343859108375476,-11.3147317636629,-16.3156696749017,0.760979290306885,1.265,0.695,0.44,0.34,0.17,4.3641,4.0835,4.2162,4.3578,4.1985,3.67635,97.45129,32.415,2.3104,5.2125,5.01,1.7875,1.84,1.91,32.75,30.555,32.85,3.515,273.375,338.8,321.6,319.2,75.485,65.195,63.29,50.015,12.6575,11.5525,4.77,1.05,0.8275,3.74,1.8315,1.811,1.813,2.056,2.5325,2.55025,3.34025,3.6855,3.919,1.018,1.135,1.781,2.01825,2.822,3.44575,3.33975,4.284,4.59175,1.6835,1.6,1.926,2.29025,2.505,3.142,3.4475,3.323,4.27325,0.94625,1.2655,1.69275,2.1465,2.80325,3.132,4.057,4.5215,1.85325,2.2395,2.2265,2.02725,2.766,3.57175,3.6205,4.152,4.391,-2.4655,-1.3905,-0.252,5.4075,3.80196268928979,5.21870888901195,6.69262826507018,5.46021976933446,5.47900477020606,6.81638122053239,7.32735987329102,414.288399349597,406.000558239444,409.220886261379,405.287828116483,409.136784759816,405.562947882179,409.282807765933,405.595871229837,409.536045743802,407.755676203785,412.866707379486,412.156588948167,416.640638191519
4,17.75,1.65948190691594,4.31180331324974,0.103366956151428,0.185573703222063,0.354265125617754,1.13762946695236,5.64962604494324,-2.96897370977296,0.253862977606673,-35.4328511217949,-20.9530674799211,0.620329893414803,1.175,0.635,0.4,0.35,0.16,4.1628,3.9445,4.02655,4.0057,3.862,3.24085,97.445,33.59,2.1965,4.8625,4.465,1.7675,1.8425,1.91,16.275,12.0975,16.975,1.795,270.275,335.75,321.6,319.15,34.3,30.515,28.4725,24.4225,5.76,5.995,2.365,0.8775,0.565,2.045,1.83625,1.797,1.82,2.05475,2.53925,2.55,3.34025,3.6875,3.91775,1.014,1.133,1.77775,2.017,2.82125,3.44675,3.33975,4.28525,4.591,1.6845,1.5935,1.926,2.2945,2.505,3.1425,3.4445,3.31875,4.27325,0.9315,1.268,1.6915,2.1455,2.806,3.1305,4.03525,4.52975,1.85275,2.226,2.22975,2.03625,2.766,3.573,3.62,4.152,4.39125,-2.566,-1.09425,-0.754,-40.795,3.75840559774049,5.23374024358037,6.69423818849098,5.42214464967682,5.79166300181559,6.84834372759124,7.37020113201014,414.326478005102,406.086220023162,410.017074980888,405.997355594801,409.821258384805,405.944484864772,409.947317405604,405.902501300057,409.639415297575,409.798167744027,411.675726413989,414.698455034375,417.765358183494
4,18.25,1.51904403847481,4.20629426012842,0.12896497958502,0.388641593031844,0.157720880630868,1.08716567237226,4.09110464305563,-6.26598626577247,0.192324837966996,-37.4524746101838,-19.9624699987905,0.580287067981262,1.04,0.57,0.34,0.34,0.15,3.7609,3.7365,3.50315,3.609925,3.5412,2.8081,97.4614725,36.3325,1.9805,4.4025,4.205,1.7375,1.8425,1.9025,5.65,1.0875,6.575,0.545,272.85,334.4,321.6,319.15,9.16,8.605,7.885,6.11,1.2675,1.3925,0.5925,0.74,0.48,0.325,1.8325,1.784,1.824,2.05275,2.54075,2.55075,3.34025,3.6875,3.924,1.00225,1.133,1.776,2.017,2.8205,3.448,3.33975,4.28725,4.594,1.688,1.5945,1.926,2.29125,2.5035,3.143,3.445,3.31875,4.2745,0.92,1.267,1.691,2.124,2.807,3.13,4.03525,4.52125,1.81075,2.2095,2.23025,2.039,2.765,3.5725,3.6205,4.152,4.39125,-2.81675,-1.6,-0.942,-82.92,3.7582325905114,5.23611548623444,6.85991520149176,5.49581158526129,5.53897195526178,6.41818504061092,7.19883091112225,414.921834501047,406.633438274021,409.921372167246,406.314043370409,409.888024323891,406.395604211775,410.407151828559,406.81317382994,410.763047509408,410.441010518675,416.356123501304,417.685384629538,421.744296105337
4,18.75,1.37506372110315,4.14842533141857,0.144488727224699,0.483984129445386,0.110836294697881,0.761142615911539,1.27925452240643,-4.98795139777808,0.169347618888138,-42.3934913276753,-20.6568087351531,0.557759205100607,0.9675,0.52,0.3325,0.365,0.17,3.523,3.4615,3.3063,3.224,3.1682,2.07205,97.4684525,38.4525,1.8976,4.07,3.735,1.7375,1.85,1.9,1.95,-3.75,3.2,-0.075,272.25,331.65,321.6,319.15,0.4325,0.62,0.2825,0.36,-0.03,-0.04,0,0.49,0.155,-0.15,1.80175,1.742,1.8085,2.0495,2.543,2.55125,3.34025,3.687,3.921,0.999,1.133,1.7745,2.0165,2.82025,3.4485,3.33975,4.2945,4.594,1.69,1.595,1.926,2.287,2.5035,3.14225,3.445,3.31875,4.27775,0.905,1.2605,1.673,2.127,2.808,3.12975,4.038,4.521,1.748,2.186,2.231,2.04275,2.766,3.573,3.62125,4.152,4.392,-2.783,-1.759,-1.496,-92.8,3.93328406189912,5.33296757871347,7.13277207736688,5.52278883892148,5.62244344764868,6.78233098649525,7.25545926711704,415.139949830861,406.986858219045,410.847609714113,406.941466607511,411.222526002953,407.188939799504,411.777026968003,407.715038595879,410.872786704414,412.597376372539,412.80191051621,416.956199932529,422.099335579718
4,19.25,1.30494658085509,3.60070523395167,0.147874732136531,0.387579938393895,0.0639517087648942,0.435119559450817,1.72141543654353,-3.70991652978369,0.150355766735485,-44.3613576431311,-15.8825369426264,0.525760208631525,0.895,0.48,0.33,0.35,0.16,3.25925,3.186,3.0559,2.876,2.463725,1.7295,97.50389,40.325,1.6517,3.43,3.335,1.76,1.85,1.9,0.9,-4.9025,1.675,-0.1675,269.65,329.825,321.6,316.75,0.03,0.08,-0.09,0.06,-0.24,-0.12,-0.05,0.425,0.105,-0.24,1.7955,1.76875,1.80975,2.052,2.545,2.552,3.3395,3.687,3.91775,0.99,1.131,1.7735,2.016,2.819,3.449,3.339,4.294,4.5835,1.691,1.59325,1.9255,2.29375,2.506,3.1425,3.44675,3.3295,4.277,0.905,1.268,1.664,2.125,2.806,3.12875,4.0375,4.51675,1.712,2.164,2.223,2.047,2.76475,3.5715,3.62,4.152,4.392,-2.92725,-1.739,-1.823,-91.42,3.9705971775336,5.72241223364261,7.14624299956152,6.04437947558235,6.1127455459365,6.93109223000977,7.32657853788965,415.800623710754,407.471688558827,410.775494091791,407.809017228063,411.018413210885,408.474714144471,412.208250341487,408.690852267229,407.628548307784,413.390291432291,415.363452164632,421.000062117162,421.5973977877
4,19.75,1.33756882872229,3.33880903973095,0.145359893641345,0.440478626778379,0.0170671228319073,0.109096502990096,0.362949125067404,-2.43188166178929,0.149590012141167,-56.5849930264358,-15.4330974424945,0.517424010412767,0.955,0.45,0.32,0.38,0.18,3.098175,2.93125,2.6906,2.1827,2.011325,1.420425,97.5428225,42.5625,1.6735,3.2,3.0525,1.74,1.85,1.9,0.95,-4.84,1.65,-0.1725,265.55,327.4,321.6,316.3,0.02,0.045,-0.11,0.05,-0.2625,-0.12,-0.05,0.43,0.1,-0.2325,1.7635,1.7295,1.8075,2.05425,2.548,2.55325,3.33925,3.688,3.92025,0.98675,1.128,1.7715,2.015,2.8195,3.45025,3.339,4.287,4.5835,1.6905,1.5875,1.9255,2.2965,2.5035,3.142,3.44725,3.324,4.27725,0.9,1.266,1.662,2.14425,2.81075,3.128,4.037,4.51675,1.67925,2.145,2.21875,2.04975,2.76475,3.5715,3.622,4.152,4.39175,-2.819,-1.713,-1.6435,-90.24,3.98635317870441,5.58036514487015,7.11691359008274,5.74669934110946,6.13364980757031,6.99210094615068,7.32415335587052,415.462175090199,407.994184437066,411.175010589169,407.653837136609,411.054331161775,408.593017923299,412.364146687873,408.626157540219,409.499168175866,415.233601432949,419.126787600471,420.274714995189,421.095459995682
4,20.25,1.1982347330663,3.16738972389209,0.141735919780878,0.335547257025234,-0.230893919510447,0.646911264286571,-0.53480252680756,-6.72385591519317,0.141796904625189,-47.3572498286721,-13.0494234826307,0.502854554265413,0.88,0.47,0.3075,0.37,0.1825,2.7119,2.6325,2.418425,2.05,1.856375,0.9568,97.5626475,44.0225,1.812,2.8075,2.68,1.7325,1.835,1.9,0.9,-4.735,1.5,-0.215,265.425,325.9,321.6,316.3,0.02,0.06,-0.1,0.055,-0.255,-0.12,-0.05,0.4125,0.1,-0.24,1.733,1.75,1.81,2.05675,2.551,2.5545,3.34,3.687,3.921,0.986,1.128,1.77075,2.0135,2.819,3.45175,3.33875,4.3,4.58325,1.6885,1.5865,1.9255,2.2975,2.5035,3.142,3.448,3.32375,4.27725,0.895,1.24775,1.658,2.139,2.804,3.13275,4.036,4.51675,1.631,2.1245,2.218,2.052,2.765,3.5715,3.62,4.152,4.392,-2.9465,-1.83525,-2.00575,-87.5925,4.00580135449214,5.74462722797285,7.12006926858238,5.7969192291704,5.84628696358992,6.52267028846579,7.28447435609101,415.71711197526,408.105679344457,410.995747222957,408.180219020941,411.118291156441,408.474056303339,411.457609921023,408.852190409867,410.80399382696,413.375874652984,419.621040387005,420.704950286836,420.950087461675
4,20.75,1.10657223385462,3.06973625097052,0.155216165238122,0.445949771965732,-0.23806271250194,1.01623665873008,0.780113941009774,-2.35560212669452,0.143723539261564,-47.2546614045538,-12.6572377906764,0.454889648338105,0.92,0.44,0.31,0.39,0.2025,2.5127,2.4785,2.23465,1.9597,1.880525,0.606025,97.563985,46.375,1.7557,2.7075,2.6075,1.72,1.85,1.8925,0.85,-4.685,1.5,-0.22,263.1,325.8,321.6,316.3,0.02,0.06,-0.1,0.05,-0.26,-0.12,-0.05,0.4,0.11,-0.24,1.7125,1.712,1.80875,2.0565,2.556,2.552,3.34175,3.68825,3.924,0.9855,1.125,1.7675,2.012,2.821,3.4525,3.33875,4.3205,4.5895,1.67075,1.58325,1.923,2.29375,2.5015,3.1425,3.449,3.33725,4.281,0.8865,1.247,1.65975,2.1455,2.8055,3.133,4.036,4.52,1.616,2.132,2.22125,2.05,2.7655,3.5715,3.62,4.1525,4.392,-2.867,-1.718,-2.2985,-86.275,4.24390288261212,5.7464189787487,6.75460223396978,5.86563247398692,5.8921328212778,6.62031275427988,7.12187887687363,416.092059535317,408.050395219759,411.926134406209,408.021090384559,412.148893748138,408.433134975938,412.717534672063,409.025549907405,410.556698256914,417.23152332923,418.201024985469,421.689811124181,423.024230709099
4,21.25,1.17661178572268,2.77803293004414,0.154062902353874,0.470173403736772,-0.201241591951852,0.537432050058144,0.647174706771844,-5.03231732023015,0.128689054817088,-55.8064886460771,-14.2772198537537,0.462224894742498,0.89,0.44,0.3,0.39,0.19,2.1747,2.14975,2.1532,1.8569,1.6683,0.435775,97.56619,48.555,1.584225,2.415,2.34,1.74,1.82,1.89,0.85,-4.5575,1.6,-0.25,262.3,324.75,321.5,316.3,0.02,0.0725,-0.1,0.0525,-0.255,-0.13,-0.05,0.42,0.11,-0.24,1.70925,1.679,1.813,2.0555,2.55725,2.553,3.3425,3.68725,3.927,0.983,1.125,1.7645,2.013,2.82,3.45325,3.339,4.32175,4.586,1.67,1.5805,1.921,2.291,2.505,3.145,3.45675,3.348,4.27725,0.885,1.24025,1.658,2.144,2.8045,3.149,4.043,4.5195,1.5935,2.126,2.2105,2.05,2.765,3.5675,3.619,4.1525,4.391,-3.068,-2.02025,-2.80325,-84.0525,4.23491430531106,5.82603045371391,6.14033418295684,5.90046256448225,6.01606202343322,6.65302113738566,6.9244116498894,416.009690513182,408.651335230718,411.375532431349,408.980457716359,411.446858152009,409.219238020506,412.023268782245,409.937724045656,411.14889599633,417.245403214414,420.052700888129,421.439690996041,422.313194014123
