DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,TS_1_3_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1
1,0.25,-0.03812775,-8.1264825,1.7623,0.0958563,1.49518,0.0973675,8.0646875,436.43975,5.23133,0.262695,0.2414305,0.10530925,0.12675475,100.9,1.9239475,71.0552,-15.9067,-16.79715,-14.953,-12.385075,-4.1077125,251.452,0.845155,324.15175,-0.0493017,-0.1080775,8.6419825,7.370975,7.563565,-94.67085
1,0.75,-0.0515444,-10.72464,1.532915,0.02640225,1.4353325,0.092149425,8.2148725,435.6495,5.35376,0.282202,0.24879975,0.0871523,0.12520825,100.9,1.734285,72.087725,-15.89575,-16.8771,-15.055225,-12.376975,-4.1414225,250.51,0.65074175,321.8885,-0.0495917,-0.11179975,8.64833,7.37799,7.555275,-94.3316
1,1.25,-0.0488929,-16.08755,1.17195,0.05584095,1.456025,0.1101725,8.25798,435.6755,5.19828,0.3205505,0.2682385,0.0902235,0.12041,100.89575,1.75308,72.457,-16.112525,-16.97165,-15.09405,-12.381575,-4.02037,249.3585,0.8062,321.9685,-0.050449975,-0.1163,8.6529975,7.3824675,7.553825,-90.15125
1,1.75,-0.0634585,-14.0241,1.636495,0.07887655,1.42639,0.102533,7.58716,436.178,5.20981,0.341568,0.262634,0.0990366,0.124208,100.875,1.71388,72.6277,-16.9795,-17.490075,-15.071575,-12.37235,-3.87403,248.666,0.78555,321.71,-0.0512333,-0.11844975,8.659415,7.3856175,7.5584825,-89.395675
1,2.25,-0.055161175,-10.99135,2.73476,0.0374277,1.47435,0.099873575,7.076565,436.78,5.08063,0.30108,0.292325,0.104635,0.1265675,100.875,1.81668575,73.212,-17.61775,-18.3761,-15.389,-12.5372,-3.848795,248.734,0.8860665,320.4735,-0.047524975,-0.1191335,8.6659975,7.386325,7.5648175,-89.416875
1,2.75,-0.05990555,-7.06003,2.5293375,0.058696425,1.571715,0.09516595,6.91228,436.705,5.21126,0.31178225,0.267417,0.0964708,0.12461275,100.875,1.60283925,72.664325,-17.7967,-18.749175,-15.839975,-13.1997,-3.82033,248.72025,0.60303325,319.985,-0.046825025,-0.1174665,8.6741675,7.386545,7.5686275,-88.789375
1,3.25,-0.0579783,-9.78778,1.64152,0.0800086,1.676945,0.101842,7.8775025,436.8215,5.13563,0.3278325,0.284398,0.1093895,0.12466225,100.88775,1.806465,72.6447,-17.757775,-19.4076,-16.090775,-13.49575,-3.65731,247.552,0.531267,319.4235,-0.048099975,-0.10504175,8.6817525,7.38665,7.57125,-84.794675
1,3.75,-0.059195525,-9.7491675,2.54706,0.10614645,1.731735,0.1055475,8.30165,436.5575,5.120405,0.3226565,0.268802,0.1145395,0.1161415,100.8575,1.856015,74.05015,-17.7021,-19.991925,-16.2455,-13.595725,-3.715825,251.72,0.73329975,318.6765,-0.052841675,-0.100958225,8.6906675,7.3804675,7.5821575,-83.1169
1,4.25,-0.0538913,-9.589925,2.646595,0.10152405,1.89218,0.1030795,8.2604675,436.8795,5.284465,0.3235625,0.2893105,0.1147415,0.12504675,100.8575,1.469175,75.3162,-17.675225,-20.3446,-16.426225,-13.925475,-3.977845,252.51525,0.69550825,319.67675,-0.053933325,-0.101267,8.6978325,7.372895,7.5933175,-83.248525
1,4.75,-0.0545959,-10.374025,0.3401,-0.07988985,1.613545,0.1148415,8.11082,437.098,5.267765,0.32049775,0.27334625,0.12579525,0.1220835,100.85525,1.347525,75.643725,-18.15155,-20.230275,-16.4576,-13.8951,-3.9452675,249.94,0.6418665,319.8235,-0.052950025,-0.100817,8.704085,7.3465075,7.6036025,-82.963775
