DOY2,HR2,H,LE,WS,USTAR,VPD,SW_IN,NEE,FC,CO2,SW_OUT,LW_IN,LW_OUT,NETRAD,TA,RH,H2O,CH4,FCH4,SC,SLE,SH,SCH4,PA,U_SIGMA,V_SIGMA,W_SIGMA
5,2.25,0.08,14.18406,0.91210025,0.1617616,1.0903475,0,3.09507,2.9523375,503.2438,0.293465,335.121575,353.55785,-5.40838775,8.73166675,99.10207,6.0857715,2162.0135,11.50974,0.2274175,0.014437315,0.03877,0.535652925,96.1183675,0.522090425,0.495187825,0.2249783
5,2.75,0.55696,12.5075,0.83821,0.17591615,0.8652824,0,4.7726275,4.36757,523.398975,0.31092,333.991325,352.875025,-4.95896,8.4672505,99.0583325,6.07931,2161.4015,12.6965375,0.3203746,0.004165,-0.025903315,0.14061275,96.11474,0.570063425,0.56510445,0.2550289
5,3.25,0.66,11.7142675,0.81211,0.181485,0.83038475,0,3.656933,3.51,520.629125,0.3182525,336.898475,352.1137,-4.353895,8.49658,99.05752,6.20911,2147.9355,13.219725,0.410018475,0.0998125,-0.0372725,0.56316,96.1187725,0.5716575,0.5389211,0.262691
5,3.75,0.8861527,12.13,0.77148805,0.1746525,1.0478655,0,3.47873,3.09492,531.17965,0.33803835,336.496225,350.888925,-4.3431475,8.2403325,99.10001,6.182149,2177.6755,11.5783125,0.3558795,0.0304575675,0.005435,0.4735808,96.10862,0.5752984,0.555260825,0.24843795
5,4.25,0.54524,13.81848,0.750095,0.17294225,0.98433,0,3.56364,3.5175,546.4845,0.627543325,336.0511,350.562725,-3.223043,7.92714975,99.0008275,6.0751,2171.881,11.23053,0.3527392,0.07035,0.05387,0.68274,96.1031375,0.5479295,0.5146836,0.245519175
5,4.75,1.03107,15.8487,0.763465,0.17042,0.99261775,14.359795,2.781235,2.70183,521.11625,2.35617275,337.5312,350.58255,5.3484575,8.188151,99.11999,6.05155,2184.767,11.42315,0.46687,0.21119005,0.1930325,0.278634975,96.1258525,0.51638525,0.4799166,0.23083165
5,5.25,2.54569,21.16079,0.8778025,0.179204825,0.965370825,67.4010075,3.530179,3.581906,530.32795,10.7276275,340.042525,352.984675,45.085615,8.4294175,99.02999,6.166377,2156.16675,11.58657,0.09075,0.71717,1.7025885,0.2409825,96.134485,0.55723925,0.5164123,0.24957875
5,5.75,9.98834,33.9405875,0.930745,0.17556715,1.49896,149.178325,1.405965,1.4377375,512.5903,25.2656275,345.512975,360.019375,105.1689,9.24893275,98.4899875,6.76917,2094.2165,11.74356,-0.0051376615,1.92134,4.062184,0.0868875,96.1438075,0.589575525,0.618452725,0.254094975
5,6.25,20.34194,41.58018,1.06385,0.21778,2.09352,229.013475,0.535070425,0.54933,477.782575,43.6666,345.79485,369.88825,123.950125,10.65333,97.578325,7.38367975,2065.59775,5.7583865,-0.0135709245,2.036935,3.64453,0.105472875,96.1524375,0.7000128,0.69700295,0.3087026
5,6.75,42.154005,62.3607875,1.254975,0.248755,3.137355,317.236575,-0.12767,-0.053,445.11495,62.88948,341.000625,378.2352,154.148875,12.3223325,96.205585,7.535405,2061.7595,7.4064005,-0.02097,0.779217625,3.36067,0.068905,96.15045,0.7641522,0.8098332,0.3528385
5,7.25,74.914315,75.61,1.3748875,0.2609725,4.470695,412.051275,-0.5656192,-0.47541745,434.9913,76.613635,341.945725,388.805475,215.099975,13.8128325,95.36668,7.595304,2058.379,9.052954,-0.018305,0.3144495,2.23564,0.04242761,96.1542925,0.85648025,0.9140524,0.398245
5,7.75,109.1057,80.4326625,1.4569175,0.284125,5.52911725,508.7685,-1.06037,-0.89129,432.3259,89.70559,340.196925,401.025125,289.215225,14.949085,92.0299025,7.596201,2052.367,9.862849,-0.020795,0.327996825,1.72987325,0.03949789,96.1479625,0.894327825,0.9454566,0.4176146
5,8.25,135.2158,92.82083,1.5475725,0.2964025,6.637414,600.7297,-1.183735,-1.1249285,429.993675,100.1571775,341.99755,411.404275,367.23685,16.031495,88.2758425,7.500986,2051.776,11.26954,-0.0119275,0.337834725,1.5073925,0.06273,96.15861,0.97503,1.0604085,0.43239845
5,8.75,162.9471,109.696225,1.6019895,0.314485,8.1925275,686.5751,-1.315885,-1.22742,428.4294,105.237125,342.126,420.345675,436.885325,16.8847475,86.6226725,7.49778625,2046.0165,10.955285,-0.01011,0.2823769,1.37317375,0.05972,96.13878,1.02797575,1.127949,0.4645427
5,9.25,184.462275,124.04835,1.5980775,0.3247025,9.0345825,755.592725,-1.4158675,-1.3874875,427.78935,106.253075,345.41425,429.9904,497.17775,17.731085,84.34334,7.450483,2041.216,12.591865,-0.00704,0.280915,1.2919675,0.06278113,96.1472625,1.0614455,1.2074245,0.479479775
5,9.75,196.694675,137.969,1.63299,0.3254975,9.909515,805.745175,-1.60719,-1.593035,427.314725,105.0078,347.4809,434.595,545.709575,18.217915,81.298465,7.51381,2039.0315,13.37552,-0.00485,0.2581625,1.14042,0.059854035,96.1545725,1.135368,1.23678575,0.49735
5,10.25,212.571775,156.476875,1.6571975,0.3490475,10.816815,853.9805,-1.6532575,-1.6170925,426.816475,109.70505,349.3369,441.04485,588.7106,18.66577,82.22481,7.5370245,2035.943,10.39592,0.02065028,0.293035,1.040618,0.081252955,96.14153,1.1816945,1.2569625,0.5190111
5,10.75,226.337975,158.9178,1.6323,0.350825,11.59924,885.775825,-1.6152175,-1.6178625,426.8388,111.1856,350.8005,446.3557,621.818725,18.984425,77.75529,7.53179525,2037.16875,9.773825,0.00682,0.27878,0.9623716,0.03462,96.1300925,1.18566,1.320942,0.5090708
