DOY2,HR2,CO2,H2O,FC,SC,G_1_1_1,G_1_1_2,G_1_1_4,H,LE,WS,USTAR,TA,PA,RH,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_3_1,TS_1_4_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
1,0.25,416.4285,6.0642925,0.312666,0.17473,-1.23125,-1.18425,-1.224,-0.0234227,10.97875,3.4952775,0.487028,-1.483,93.443225,94.7,0.71683075,-0.3207635,0.2582995,-0.14175,0.08325,0.581,-0.66775,0.486393,0,0.046875,0.798,296.159,306.281,0.54939125
1,0.75,417.1105,6.039395,0.31458975,0.176486,-1.23,-1.186,-1.2195,-0.96475325,11.95065,3.49642,0.49325225,-1.4185,93.44575,94.75,0.7397225,-0.2958435,0.2566275,-0.147,0.08025,0.5815,-0.75125,0.587114,0,0.02825,0.79675,296.679,305.644,0.5497575
1,1.25,417.06,6.05323,0.30413,0.09698635,-1.232,-1.1805,-1.1785,-1.0726545,10.674275,3.47078,0.493242,-1.313,93.433925,94.55,0.74964875,-0.461035,0.268381,-0.146,0.0795,0.5775,-0.9255,0.5086765,0,0.039,0.78357175,296.652,305.654,0.5496275
1,1.75,417.0005,5.98333,0.595948,0.1250055,-1.23275,-1.188,-1.1355,-1.69039,12.69885,3.59684,0.505971,-1.28725,93.433925,94.25,0.7566105,-0.27011,0.2605975,-0.146,0.082,0.58125,-0.8905,0.511039,0,0.0075,0.8095,295.814,305.516,0.549707
1,2.25,417.135,6.12807,0.220608,0.170605,-1.2315,-1.1805,-1.164,-0.8134775,9.9715575,3.56578,0.508208,-1.19033,93.436575,94.2,0.743576,-0.18133925,0.260788,-0.14975,0.08225,0.5805,-0.7945,0.54116425,0,0.03825,0.77125,296.755,305.876,0.55124175
1,2.75,417.708,6.14052,0.201839,0.1487275,-1.22975,-1.1835,-1.228,-1.14348525,11.40995,3.596535,0.498786,-1.219,93.454975,94.15,0.753395,-0.2702525,0.264992,-0.14275,0.08125,0.5785,-0.7225,0.368795,0,0.02975,0.793,297.111,305.652,0.550833
1,3.25,417.73425,6.2690675,0.524872,0.122083,-1.23025,-1.1855,-1.1625,-2.0367725,12.4884,3.54056,0.51802,-1.24191,93.489725,94.2,0.72828125,-0.32356525,0.27416425,-0.14575,0.07225,0.58025,-0.619,1.2869,0,0.037625,0.7675,295.922,305.963,0.5504275
1,3.75,417.97925,6.08885,0.24221475,0.1757335,-1.23075,-1.185,-1.143,-0.42392,14.672275,3.4812675,0.495637,-1.399,93.49435,94.25,0.7194715,-0.3752385,0.276222,-0.14725,0.0735,0.5835,-0.5645,0.967362,0,0.066,0.80385425,296.389,306.348,0.5494915
1,4.25,417.6395,6.016935,0.385257,0.148457,-1.2295,-1.1845,-1.084,-1.00682475,15.8358,3.5378625,0.4972,-1.36,93.50215,94.5,0.69328825,-0.4268835,0.26739925,-0.14675,0.0875,0.583,-0.782,0.535336,0,0.044,0.7925,296.2,305.546,0.5505265
1,4.75,418.165,6.09565,0.275546,0.114258,-1.22825,-1.18825,-1.154,-0.40941575,12.20465,3.61025,0.499298,-1.488,93.521675,94.4,0.6990145,-0.559072,0.278068,-0.14475,0.075,0.58725,-1.08575,0.614302,0,0.0295,0.816,295.195,305.24,0.5494055
