DOY2,HR2,CO2,FC,G_1,H,H2O,LE,NEE,NETRAD,PA,PPFD_IN,SC,SW_IN,RH,SW_OUT,TA,TS_1_1_1,TS_2_1_1,USTAR,VPD,WS,CO2_SIGMA,CH4,FCH4,SCH4,H2O_SIGMA,G_2,SH,SLE,T_SONIC,T_SONIC_SIGMA,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,U_SIGMA,V_SIGMA,W_SIGMA
1,5.25,394.899075,-0.229,-13.5,-23.3798543504459,11.227226468488,3.673,0.594,-40.9675,101.601,0,-0.062,0,66.293615,1.47,13,16.405,16.9,0.0641443,2.82636,0.701,0.0204933540983542,2077.0515,-0.35220002911508,-0.6777145,3.80522234967548,-13.4475,-0.361310002563565,-0.58779725,13.5426335005035,0.0994927569326166,19.86,20.305,20.825,17.61,17.8625,18.5825,18.4425,17.2375,0.242882558196873,0.228419760710013,0.0973066542778391
1,5.75,392.15,-0.28605925,-13.66,-23.6245848788939,10.997,3.5215,0.54375,-39.75,101.6799,0,-0.08990945,0,65.7760631154708,1.6,12.7,16.3,16.8,0.0612201,2.8,0.623,0.0206578072408472,2093.03,1.08171,-0.742694,3.26303432831576,-13.79,-0.393815,-0.588255,13.63765,0.0906323567386777,19.74,20.25,20.8025,17.4725,17.695,18.4375,18.345,17.275,0.243001142017341,0.23161745812928,0.0936444521109228
1,6.25,393.486878196205,-0.27703275,-13.75,-23.967,10.8032,6.547755,0.57775,-39.92,101.7,0,-0.11092,0,66.2629844028215,1.48,12.60325,16.2905,16.78,0.0635862524298023,2.90395660029404,0.638,0.021022721123718,2092.34,-1.0201045,-0.9435437,3.61856051804037,-14.05,-0.32914448046929,-0.841713,13.57599083121,0.0981810415132275,19.715,20.23,20.805,17.2825,17.6225,18.355,18.3075,17.1275,0.251106537936499,0.246485525763728,0.097456200989816
1,6.75,395.8705,-0.258697334325818,-14.05,-23.35458,10.987465,6.2385,0.4,-41.515,101.7,0.1,-0.088,0.02,65.522575,1.59,12.65025,16.2,16.75,0.061,2.8625,0.608,0.0250382906764819,2097.14333308465,1.68876225,-1.1586125,3.75494873467002,-14.2875,-0.277428007769466,-0.598693,13.543,0.115762510546069,19.655,20.225,20.785,17.2025,17.5175,18.34,18.2275,17.005,0.2924550781875,0.262319512974857,0.0945705536073551
1,7.25,395.447,-0.284117157042756,-14.3,-20.1227926935997,10.95,4.9327875,0.289,-30.9425,101.7,15.45,-0.087,7.4275,65.406355,2.08,12.6855,16.1255,16.64,0.066277215,2.89582330727038,0.632,0.0244545087867248,2072.58133240879,-0.43420982235037,-2.392055,4.01190578619157,-14.5525,0.02599595,-0.47081475,13.8394990490385,0.111410653072099,19.645,20.235,20.81,16.9275,17.5725,18.3825,18.0975,16.95,0.285631000123296,0.274262531105625,0.113646698475638
1,7.75,396.672939700221,-0.6007615,-14.57,-11.942755,11.48225,16.71715,0.06525,-1.487,101.7971,86.1,-0.1286712,39.5,65.6145,5.53,13.2619317040743,16.33,16.9,0.091811545,2.90402275,0.63,0.0295736740929093,2065.58380705214,1.3071125,-3.133425,5.45045078891567,-14.825,0.5421865,-0.440023175,14.361325,0.174361119519232,19.7575,20.3975,21.07,17.16,17.755,18.5075,18.2275,17.18,0.35674315561393,0.299263632461626,0.160981391334892
1,8.25,397.42425,-1.424,-14.39,-1.265,12.1395925,30.7223,-0.4115,37.1725,101.801,192.825,-0.458173,82.75,65.175165,10.37575,14.7,16.76,17.37,0.1384918,2.9823185622216,0.9,0.031659658873715,2046.35,2.643151,-4.4147944235499,6.54964565010247,-15.0225,0.60907525,-0.179443625,15.51375,0.230813887256605,19.85,20.645,21.2675,17.58,18.055,18.5425,18.3525,17.61,0.474745520413881,0.387657335129138,0.193643862712677
1,8.75,392.875808420229,-1.70785,-14.35,7.768,13.12699,41.4660297281101,-1.304,93.55,101.801,304,-0.713467,137.125,66.0022099683662,23.401,15.8275,16.995,17.54,0.1924065,3.54,1.424,0.0354823457009405,2015.44418240023,1.90819963707356,-5.061164,7.18641661162661,-14.8225,0.71343535,-0.444846,16.10445,0.248508979776232,19.9225,20.6275,21.325,17.81,18.125,18.5575,18.53,18.07,0.569810705147636,0.485789029228618,0.250423684175499
1,9.25,390.1437,-1.89632,-13.8,18.2520525,13.7112986952323,61.28473,-1.7135,147.75,101.8083,481.175,-0.492,205.6,64.57525,30.42575,16.9788,17.1,17.56,0.236,4.66277175,1.79,0.0348144828565526,1994.09325,1.07661524186288,-3.48868625,7.54333799961018,-14.4975,0.7045575,-0.411709307889755,16.6699,0.260448892402812,19.92,20.63,21.3025,18.0925,18.12,18.635,18.6825,18.39,0.657565403033944,0.579064065147131,0.288023652997218
1,9.75,388.15905,-1.8945,-12.755,34.38975,13.665975,70.89575,-1.823,216.75,101.8528,657.6,-0.294638725,278.644233427117,61.5225128484192,34.2,18.2135,17.165,17.6,0.272952367715376,5.659362,2.199,0.0352890917990248,1974.131,1.2315097073613,-2.51082307983603,7.73053026099861,-13.71,0.592890165672774,-0.74888275,17.448525,0.29567723986018,19.89,20.595,21.28,18.405,18.335,18.735,18.915,18.56,0.735545965627295,0.667238796914911,0.313680063722695
1,10.25,387.37625,-2.1407958752448,-11.5175,45.1431,13.5425,81.459,-2.2035,255.8,101.8296,740.9,-0.148884325,329.711043660869,59.428,36.201,18.8498,17.175,17.7,0.3077105,6.66,2.49225,0.0387222158456873,1964.551,2.7537,-1.90568,8.56873261683591,-13.14,0.340864675,-0.898553525,18.113934288011,0.307719988511062,19.805,20.545,21.195,18.575,18.45,18.76,18.975,18.655,0.799632381398656,0.758668585689876,0.336147917190469
1,10.75,386.682067113951,-2.164,-10.825,47.093,13.1673839613462,84.86698,-2.074,286.05,101.801,800.5,-0.09815,369.775,56.83427,36.5,19.5844,17.3,17.71,0.32593,7.64444453390474,2.602,0.0387595715061864,1960.24775,1.8562260899868,-1.3947935,7.95628419152794,-12.89,0.204173,-0.721463,18.474,0.315699512260724,19.74,20.355,21.13,18.74,18.625,18.88,19.025,18.905,0.85194189942742,0.820254228882729,0.34113369813022
1,11.25,386.2452,-2.46160172398644,-9.755,54.950975,13.142,94.0767608959636,-2.21475,306.25,101.801,845.5,-0.077178865,384.2,55.57125,33.2,20.203425,17.43,17.7,0.321902,8.17365025,2.63,0.0412558928126358,1968.1685,1.369999536553,-0.87573165,7.70539353116821,-12.14,0.08840755,-0.647936025,19.032125,0.343503719964101,19.645,20.26,21.02,18.945,18.795,18.975,19.095,19.065,0.892851153126452,0.794803130930611,0.345212806449001
1,11.75,386.1066,-2.509,-9.04,57.037825,13.2185,94.3159267202036,-2.32,319.825,101.7644,878.25,-0.049784,394.675,54.5637598402455,34,20.622,17.73,17.73,0.3223575,8.3899245,2.62,0.0413091066081356,1960.7825,0.91069295880563,-0.81575494961163,7.68688489841263,-11.31,0.175952,-0.516438,19.495742503774,0.345158070213959,19.665,20.09,20.85,19.16,18.925,19.105,19.16,19.335,0.884415908947821,0.839452545637536,0.347250629949033
1,12.25,385.837234310789,-2.5455925,-8.16,57.04885,13.4514,94.2959225,-2.33,331.35,101.7,909,-0.04916449,417.6,53.98717,32.15,21.100075,17.97,17.85,0.32494175,8.777279,2.649,0.0409137358595484,1957.84255389275,1.91583301215344,-0.811410725,7.66837626565705,-10.15,-0.011773025,-0.68915075,20.006575,0.343963178533628,19.725,20.03,20.745,19.365,19.175,19.245,19.19,19.525,0.884311403350387,0.839690656732551,0.344033871246241
1,12.75,386.06645,-2.44103475,-7.175,60.5145425,13.5413834383588,98.790940854442,-2.36575,327.65,101.6438,920.3,-0.0481693475,414.8,52.8635,31.925,21.6526411972045,18.27,18.01,0.3332329,9.295,2.691,0.038603203775335,1953.85025,0.287681661167425,-0.49452695,7.64986763290148,-9.05,-0.112935925,-0.4688389,20.293,0.328219134116218,19.8,19.98,20.715,19.685,19.57,19.41,19.365,19.955,0.895001729766566,0.825321108692,0.338990030171205
1,13.25,386.225683421706,-2.51524825,-5.9195,48.79733,13.328,95.3561466507038,-2.47225,303.8,101.601,845.5,-0.037,383.639248931576,51.2641524846277,25.5,21.7,18.49,18.095,0.3395,9.64897762250007,2.678,0.0393882109345408,1951.09625,1.59862187838694,-0.55877356285525,7.6313590001459,-7.565,-0.25845175,-0.52220535,20.483,0.315599759805651,19.77,19.93,20.555,19.98,19.645,19.465,19.53,20.16,0.914930051971188,0.868047233737888,0.349103136622976
1,13.75,386.153881258554,-2.33447,-5.065,43.322365,13.4284147683761,87.00456,-2.177,273.55,101.601,753,-0.029473855,349.675,51.311,21.201,21.848325,18.7125,18.2,0.3270884,9.525,2.64825,0.0375169295118884,1949.1345,1.6354425,-0.4961122,7.61285036739032,-6.1695,-0.124863218212529,-0.578872,20.8465198758443,0.294006336593194,19.7575,19.875,20.4675,20.14,19.9225,19.6325,19.6425,20.3475,0.912896110972824,0.830505553313043,0.347403882331537
1,14.25,386.21,-2.25784980190581,-4.083,41.21066,13.546,91.838,-2.0705,249.25,101.591125,696.6,-0.03134292,324.062510532005,51.53625,21.401,21.795025,18.825,18.395,0.3360865,9.600325,2.68,0.0361877854003912,1947.521,1.49465827982421,-0.41332592748841,7.59434173463475,-5.26675,-0.3321905,-0.47828872800147,21.039216421763,0.277710676784311,19.7075,19.815,20.3675,20.32,20.0375,19.8875,19.715,20.64,0.892224159876063,0.833755935333931,0.343585127682973
1,14.75,386.05425,-2.09766,-3.33475,36.9096,13.792,78.85,-2.03025,204.625,101.5888,582.925,-0.0340968725,269.475,52.6265786191208,16.5,21.943,19,18.5,0.332549625,9.62925368993524,2.7075,0.0327398402985948,1947.1,2.26725,-0.337793,7.88334970579226,-4.36975,-0.381606,-0.367662,21.010768248876,0.256404255012389,19.705,19.9,20.35,20.5775,20.3675,20.17,19.815,20.7475,0.877859866052637,0.78309085628743,0.343037456248217
1,15.25,386.19835,-1.798785,-2.512,28.83745,13.8247259041034,75.2264118422077,-1.791,166.55,101.5877,488.775,-0.0328268625,225.941279070699,52.6168712595763,14.2,21.7147,19.1925,18.6475,0.32375,9.5347405,2.6425,0.0293130763775085,1949.9105,1.6109775,-0.22070495,8.17235767694978,-3.54425,-0.579859175,-0.540467425,21.00685,0.214629914038095,19.765,19.86,20.265,20.675,20.41,20.2475,19.895,20.7725,0.846004749417794,0.763928239546494,0.344455658290164
1,15.75,386.00855,-1.49836975,-1.55375,16.92195,13.57013786149,64.363,-1.37025,120.4,101.5839,408.5,-0.0355362,181.675,52.9829292434374,10.15075,21.64,19.305,18.7075,0.32027095,9.4048665,2.607,0.0262400022813376,1948.44939631329,1.6712435,-0.290838048972002,7.31842811711381,-2.93525,-0.867923,-0.584021233194704,20.87,0.181599422241736,19.76,19.7875,20.1775,20.625,20.425,20.335,19.95,20.7175,0.804588382778966,0.69430396801401,0.327660071200557
1,16.25,385.736,-1.271,-0.883,4.3309145,13.8123,50.5395,-1.1935,75.95,101.601,323.875,-0.0351357575,135.525,54.1262125,6,21.3298,19.3775,18.795,0.29982,9.1,2.5615,0.023153036517917,1946.615,1.54057468094511,-0.1838577,7.83120584405302,-1.999,-1.16232075,-0.54240875,20.757,0.167487557562457,19.8175,19.75,20.0575,20.7175,20.5,20.36,20.05,20.5825,0.730692137633901,0.619503026626989,0.300516917353531
1,16.75,385.805,-0.779475731986108,-0.3315,-5.494566,13.96505,37.26485,-0.814,28.135,101.601,201.25,-0.04010553,77.95,55.7045,3.54,20.84,19.41,18.8475,0.2576827,8.1,2.36275,0.0186163035092059,1953.965,1.64120781682261,-0.14523775,7.50902125745668,-1.44125,-1.50577,-0.360112,20.13275,0.134765801512277,19.845,19.7375,20.15,20.6175,20.45,20.245,20.0775,20.4575,0.635644751028323,0.512108540349428,0.256295521677315
1,17.25,385.8792,-0.2285,0.1875,-14.337,14.167,20.480165,-0.1665,-16.1025,101.601,90.375,-0.03744485,37.8575,59.08,1.2,20.0745,19.315,18.8375,0.21018325,7.33,1.87575,0.0168461796802556,1961.1713031488,0.647968126115967,-0.007284701,6.57957787896664,-0.90325,-1.752458,-0.384991,19.7205,0.143498606265009,19.7325,19.6775,19.96,20.375,20.3175,20.09,20.05,20.37,0.496866995997789,0.384066839195826,0.218107300609309
1,17.75,386.111,0.00441745,-0.1015,-22.34196,14.148,7.629,0.5465,-56.18,101.601,18,-0.028155125,7.5,62.755,1.70325,19.2025,18.995,18.695,0.14558975,6.14,1.29,0.0220133959215747,1975.14,-0.27867540824479,0.00898034,5.01968808880805,-0.5755,-2.4639445,-0.482147,18.92225,0.138207235700596,19.78,19.6875,19.82,20.1175,20.1025,20.045,20.09,19.97,0.360209324203719,0.289567352525328,0.173029929818829
1,18.25,387.24085,-0.0218460475,-0.32,-23.443,14.18025,9.274,0.698,-67.46,101.663325,0,0.0003739292675,0,65.458932779498,2.26,18.0835,18.715,18.38,0.084,5.2625,1.036,0.0219692603702436,1989.9935,0.8093809,0.190436671937865,4.85617522539928,-0.582,-1.56207475,-0.66807475,18.311,0.128056728808169,19.85,19.67,19.73,19.93,19.94,19.91,19.9,19.68,0.254598157734044,0.240469189318186,0.110322956459107
1,18.75,388.485,-0.096356475,-0.877,-23.227,14.044,6.92325,0.68725,-64.3875,101.69985,0,0.01727182,0,65.7258,2.8425,17.345,18.555,18.3,0.06151451,4.57309052461601,0.957,0.0231184558307859,2014.59939567708,0.53790925,-0.181905825,4.69481838441646,-1.871,-0.8843785,-0.99395225,17.9030306879193,0.123571128767302,19.96,19.79,19.88,19.87,19.89,19.89,19.68,19.42,0.233667337890696,0.230444481275696,0.0969476923255337
1,19.25,390.0235,-0.066472025,-1.431,-21.944173956177,14.07225,7.57399175,0.706,-64.2,101.7,0,-0.00279463539759548,0,67.418,2.56,16.78,18.475,18.34,0.054603,4.08,0.85,0.0251856622142168,2023.70967035723,-0.1881,-0.0436623754773107,3.92539679522975,-2.51,-0.810090114773,-0.93800775,17.5783,0.118613484873994,20.06,19.93,19.93,19.79,19.74,19.8,19.62,19.51,0.208876925484841,0.206212690388643,0.0897763888781455
1,19.75,391.958,0.00582074,-1.902,-22.400675,13.859,11.29345,0.8025,-62.2,101.703675,0,-0.0095405575,0,68.9613718069173,2.5025,16.3,18.365,18.2,0.0529612625,3.64553510197344,0.83,0.0249198689895001,2034.47775,0.1882655,-0.043752635,4.21130581337236,-3.113,-0.629834,-0.966446,17.236007929484,0.103410755745674,20.13,20.07,20.08,19.66,19.71,19.81,19.67,19.38,0.214583133553125,0.223136057148996,0.0828805767354451
1,20.25,392.214298045908,-0.1278225,-2.862,-20.6993,13.590925,10.9275,0.676,-61.85,101.704,0,-0.0407901,0,68.7406758864285,2.5,15.87,18.33,18.17,0.053,3.46,0.809,0.021120392988768,2047.9405,0.061577695,-0.224080525,4.17736907307519,-3.599,-0.674396,-0.681681,17.118,0.11202494543673,20.28,20.16,20.22,19.64,19.62,19.79,19.55,19.21,0.21762984629871,0.210697887981821,0.085316604480019
1,20.75,391.757010206337,-0.086,-3.64125,-20.902,13.38255,13.631,0.72,-61.42,101.7,0,-0.028574,0,67.9996388300517,2.3375,15.4,18.2225,18.2025,0.05242401,3.41369854809693,0.71575,0.0208557072622598,2059.21083993034,-0.22479591649567,-0.425034,4.07749923359895,-4.456,-0.5878479,-0.490329,16.8982,0.100528886770351,20.27,20.24,20.32,19.53,19.58,19.77,19.45,19.29,0.20948102539371,0.209920937497907,0.0837779207190057
1,21.25,392.782625,-0.12652775,-4.4855,-23.179,13.249,11.42825,0.608,-60.55,101.702775,0,-0.0605,0,68.20967,2.16,15.329,18.14,18.1175,0.052,3.34,0.734,0.0229947967497294,2073.7,0.2426391,-0.2289635,4.1157745322114,-5.149,-0.60803,-0.44859,16.6093,0.101113136093736,20.21,20.27,20.43,19.37,19.55,19.8,19.38,19.03,0.224236928270078,0.215469023295693,0.0858276179326911
1,21.75,392.205228783222,-0.1809472,-5.62825,-22.814,13.045305,11.005,0.684,-56.95,101.7272,0,-0.077503325,0,68.0752940254618,2.09,15.015,18.0625,18.0375,0.053105225,3.3,0.6545,0.0216324039348381,2062.75252633053,0.166184191238791,-0.72327065,3.87619136716209,-5.598,-0.508639836632164,-0.450414175,16.382175,0.0977200081866554,20.26,20.33,20.36,19.12,19.37,19.72,19.35,18.84,0.231001812136657,0.207362183999437,0.0865123326989385
1,22.25,391.995855449807,-0.12864825,-6.4855,-25.935,12.79399,8.895969,0.68625,-57.6760770870493,101.718125,0,-0.113971,0,67.724,1.96,14.775,17.9625,18.085,0.0567321125,3.3,0.65125,0.0243753153825751,2086.74925107564,1.60155,-0.2534663,3.8955977650212,-5.85,-0.59442835,-0.6313725,16.2851210454307,0.100509949644517,20.28,20.38,20.52,18.89,19.25,19.67,19.24,18.66,0.227840875688365,0.201645194570289,0.0839605800501362
1,22.75,392.904606365136,-0.1831975,-7.545,-23.3159,12.527715,10.5578942611133,0.6015,-55.53,101.714175,0,-0.08285606,0,67.51397,1.9975,14.5095,17.7975,18.0025,0.05962919,3.23,0.62475,0.0199689486925176,2089.5180482255,-0.784472,-1.052511,3.58830327714155,-6.828,-0.58633,-0.474097,16.12055,0.101197684971946,20.24,20.44,20.6,18.76,19.12,19.58,19.25,18.67,0.233960497345955,0.21307893569024,0.0895368406915318
1,23.25,391.950246717166,-0.3596985,-8.3225,-26.1867,12.3855,8.298586,0.566,-54.26,101.7,0,-0.0812911,0,66.473517763976,1.82,14.2775,17.7,17.9,0.0611143,3.1,0.67875,0.0202657794102784,2101.1570928244,-2.03380553948212,-2.460127,4.05961820864968,-7.53,-0.4673175,-0.50747,15.72275,0.0924685892614351,20.25,20.4,20.65,18.71,19.06,19.51,19.18,18.47,0.241365487891617,0.211857047092853,0.0943488819961844
1,23.75,393.14505,-0.2715355,-8.6825,-23.03125,12.16865,8.72335835179189,0.5725,-52.29,101.7,0,-0.109475,0,66.868475,1.8225,14.2076,17.7,17.8825,0.058,3.05450728606939,0.69,0.0193597727259387,2050.94173639629,0.5888368,-12.594165,4.10535123508742,-8.12,-0.402237688873209,-0.7062615,15.33375,0.0914118066423635,20.18,20.41,20.66,18.47,19.01,19.4,18.97,18.38,0.247947126702502,0.209873690944779,0.0939693446048245
2,0.25,397.29225,-0.394571987437007,-7.825,-24.2895,13.30505,5.41625,0.843,-52.59,101.631575,0,-0.0950262,0,71.0241462138669,1.5,15.4925,18.5075,18.8075,0.05465659,2.67924615753667,0.58975,0.0287568324301734,2022.5625,-0.8284473,-0.4156489,4.01861994954367,-4.723,-0.70778501708557,-0.33778115,17.026287672043,0.0965743237097729,20.9975,21.1175,21.1125,19.6525,19.8775,20.0825,20.1725,19.3775,0.213127592381052,0.183367969395964,0.0700112551341502
2,0.75,396.957,-0.1901275,-8.3475,-24.5291708231888,13.4009225,4.30825,0.783,-51.6075,101.601,0,-0.1048642,0,71.1800543103854,1.5075,15.18,18.21,18.705,0.055,2.64,0.53725,0.0242862534980746,2022.36338437814,0.865103,-0.630564880278567,3.93521885244644,-5.33475,-0.56699355,-0.460756191043886,16.9838634166295,0.0998415244274645,20.8325,21.085,21.12,19.54,19.7075,19.9875,20.1325,19.2625,0.225136552424803,0.200748034820259,0.0723233328268185
2,1.25,396.231922301237,-0.386473537515309,-9.0025,-21.97535,13.5955,2.14025,0.70025,-51.3125,101.601,0,-0.07952934,0,70.1543814642042,1.505,14.93,18.115,18.6325,0.0511925,2.5711105,0.58,0.0293956422058225,2018.51651338181,-0.16374555,-0.269139586358598,4.00657085298638,-5.78375,-0.55462375,-0.703106275,16.565319981893,0.101669071009821,20.865,21.0525,21.1125,19.3875,19.6325,19.99,20.0625,19.1425,0.21201792377061,0.185923102383754,0.0692800837181942
2,1.75,396.6948,-0.277735219571196,-9.525,-20.52625,13.5145,3.40325,0.80275,-49.9575,101.601,0,-0.07572952,0,70.29275,1.5,14.8142,18.0275,18.5325,0.05086709,2.50863725,0.59725,0.029064621105392,2027.63629562047,1.20731499347678,-0.613247412892488,4.12046525784396,-6.132,-0.481023373696075,-0.8159729,16.562780111525,0.0978039876487661,20.7925,21.1,21.1525,19.3,19.48,19.935,19.8825,19.0025,0.201022884269428,0.18311709368598,0.069717227406976
2,2.25,397.005,-0.332508152220794,-9.9275,-22.18755,13.369,3.231795,0.741,-47.2625,101.601,0,-0.0890544,0,71.7355,1.465,14.691225,17.945,18.395,0.057,2.56683165947174,0.60175,0.0295475041247142,2040.2775,-0.94894491351434,-0.4498957,3.57862301698716,-6.5705,-0.434785899715772,-0.52577,16.432176115248,0.0910603180586299,20.77,21.0525,21.1625,19.1575,19.375,19.8825,19.7875,18.84,0.220444441258223,0.179351159637061,0.0689915867064695
2,2.75,397.927,-0.123707,-10.3625,-22.373275,13.0945,4.90025,0.51,-44.8275,101.579925,0,-0.10123075,0,70.125575,1.3925,14.504,17.815,18.2925,0.053,2.515,0.5875,0.0258664187611377,2052.37,-1.92505833783183,-0.38906352471073,3.80521144525272,-7.165,-0.3331055,-0.539534128753923,16.1731,0.0966235996017536,20.7525,21.0425,21.1725,19.0775,19.3,19.77,19.7525,18.7125,0.231122781222449,0.186548117117274,0.0696553659095981
2,3.25,398.647275,-0.29889175,-10.665,-20.4843954064169,12.904475,4.98494,0.556,-45.475,101.5009,0,-0.119948581789233,0,70.26,1.5025,14.5725,17.7,18.215,0.052016125,2.54585750291532,0.555,0.02520999801666,2036.39354566364,0.483288825,-0.83405175,4.09160051442158,-7.8975,-0.333558732348784,-0.46828452035674,16.26845,0.0979646302428084,20.765,21.0625,21.18,18.9425,19.245,19.725,19.7125,18.6125,0.20995656453429,0.182957887311991,0.0707760019672014
2,3.75,399.178,-0.222051925118279,-11.0225,-18.50455,12.8797,3.862925,0.65075,-43.42,101.503,0,-0.12241645,0,70.465,1.53,14.30475,17.6,18.145,0.0509802,2.5,0.5965,0.0266959565038031,2043.27968867489,0.044001325,-1.46969,3.82592864544022,-8.5275,-0.300771454481761,-0.588198709645745,16.3115119546252,0.0922494038869359,20.7375,21.05,21.1925,18.8475,19.12,19.5575,19.645,18.465,0.201336518388664,0.187673939651215,0.0639796027363582
2,4.25,399.42825,-0.18571,-11.4175,-21.482985,12.5536,2.5584,0.7615,-42.0975,101.502,0,-0.105363,0,71.306,1.345,14.3,17.4725,18.0225,0.052,2.52,0.63575,0.0257627151617063,2037.357,-1.95052,-1.73754,3.65369152071044,-9,-0.354841358479847,-0.516097272338288,16.1147833285865,0.0989248950023273,20.7125,21.02,21.2025,18.7,18.98,19.525,19.5525,18.38,0.208226461294922,0.195569953711507,0.0664541096538747
