DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS,RH,CO2,VPD,NETRAD,H2O
4,5.25,0.159,18.893,1.421,5.538,5.5695,-0.353,-66.9365,-0.844,3.81,-1.983,-10.132,21.663,52.955,318.641,8.87,-59.594,11.739
4,5.75,0.155,18.844,1.492,5.584,5.25375,-0.267,-70.06075,-0.654,6.4255,-1.26,-10.451,21.604,51.408,319.411,8.41,-60.07,11.413
4,6.25,0.188,18.46,1.48,6.357,6.118,-0.119,-70.668,-1.291,2.953,-2.31,-10.1,21.619,50.84,321.101,8.3,-58.8,11.317
4,6.75,0.17,18.791,1.532,5.0305,4.95125,-0.328,-64.821,-0.297,5.71325,-0.595,-9.993,21.559,51.844,316.929,8.66,-50.868,11.673
4,7.25,0.13,19.302,1.45,-1.663,-1.48,-0.138,-49.257,0.77,12.313,1.971,-9.914,21.524,56.025,322.45,8.21,-25.93,12.548
4,7.75,0.17175,20.56125,1.22325,-10.997,-10.536,-1.21875,-27.945,2.38825,30.77575,1.384,-8.58725,21.38,56.83775,322.79375,9.08,15.58125,13.251
4,8.25,0.23325,21.77325,1.21275,-20.91725,-20.48225,-0.63675,-2.197,2.17275,49.9045,1.011,-6.578,21.235,55.51975,319.9495,10.39,73.397,14.12
4,8.75,0.36725,22.72825,2.16325,-29.6945,-29.1365,-0.68125,32.5715,2.1275,85.58025,-0.4395,-4.08375,21.104,52.12125,319.15125,11.5275,131.5135,14.392
4,9.25,0.3985,23.57625,2.4005,-34.855,-34.62275,-0.30675,72.276,1.88475,122.37125,-0.965,-1.31475,21.09475,51.1895,317.2835,12.93,195.23075,14.84825
4,9.75,0.4215,24.06625,2.42725,-42.50375,-42.3605,-0.1865,98.87325,1.39875,153.24575,-0.9815,0.79875,21.1355,50.29375,316.988,13.91,252.11175,14.9815
4,10.25,0.4455,24.41425,2.21125,-44.77925,-44.84,-0.21775,108.9735,0.49475,164.7315,-0.7085,2.49625,21.2715,48.48925,315.44275,14.05,305.792,14.9755
4,10.75,0.421,24.616,2.20325,-50.333,-50.25125,-0.12275,130.467,0.33775,173.446,0.11075,4.28625,21.402,48.79,315.791,14.7625,344.73575,15.35
4,11.25,0.47275,24.93325,2.58325,-51.028,-50.8705,-0.1465,132.57775,0.05,184.0565,-2.089,5.6145,21.38775,47.6985,315.82,15.285,397.59925,15.35975
4,11.75,0.473,25.04575,2.7115,-52.3845,-52.28275,-0.13425,151.573,0.07975,189.675,-1.48125,6.3585,21.5005,47.33425,314.124,15.105,444.35375,15.471
4,12.25,0.521,25.19425,2.70375,-54.739,-54.54125,-0.132,138.644,0.1245,177.91,-1.676,8.6435,21.55625,46.00675,314.22375,15.3875,389.74875,15.531
4,12.75,0.5265,25.2445,2.824,-53.67525,-53.617,-0.1,109.849,-0.917,197.23725,-0.32725,8.98425,21.641,46.476,314.683,14.7825,368.447,15.7475
4,13.25,0.494,25.226,2.78775,-54.333,-54.20125,-0.13725,154.49975,-0.37125,221.7435,-1.14275,10.78075,21.6765,46.476,314.15875,15.16,398.561,15.78175
4,13.75,0.50525,24.93975,3.11025,-53.914,-53.9635,-0.10125,151.001,-0.94375,185.83,-1.69425,12.06175,21.7835,46.7065,314.0715,14.91,361.75375,15.95075
4,14.25,0.52875,24.98575,3.2935,-51.8825,-51.95,-0.0605,144.4245,-0.8385,216.6205,-1.6885,11.00625,21.82125,47.085,314.8145,15.05,413.0025,16.0895
4,14.75,0.56075,24.90775,3.34975,-48.924,-49.59275,-0.111,144.1885,-1.0995,199.88075,-0.668,9.62075,22.0565,48.2395,314.31275,15.115,389.6475,16.1445
4,15.25,0.5635,24.82775,3.40275,-45.76525,-45.82,-0.02125,136.6265,-1.8635,175.0405,-0.9365,10.8845,22.122,48.614,315.75225,14.63,314.91675,16.2685
4,15.75,0.55675,24.5905,3.32675,-41.22875,-41.35375,-0.01625,107.28775,-1.441,170.0875,-1.571,9.644,22.146,49.0595,315.82875,14.0775,282.1575,15.87575
4,16.25,0.562,24.24375,3.60525,-34.3665,-34.38875,0.0495,92.741,-2.0865,125.3165,-2.0325,8.126,22.29025,49.48925,316.91225,13.6475,191.391,15.778
4,16.75,0.52925,23.9565,3.4635,-28.43475,-28.59275,0.03275,55.738,-2.63075,113.1455,-1.73425,6.666,22.4205,50.74675,318.47325,13.185,141.364,15.75225
4,17.25,0.50175,23.5595,3.2725,-20.91825,-21.11975,0.00925,27.00675,-2.738,77.68575,-2.34375,4.638,22.44,52.93625,319.30025,12.425,79.8935,15.8215
4,17.75,0.49375,23.131,3.178,-12.192,-12.422,0.024,3.46725,-2.527,54.07925,-2.7795,1.84825,22.376,53.85875,318.8055,12.175,38.642,15.30425
4,18.25,0.44775,22.58,2.963,-3.52625,-3.668,-0.006,-21.86025,-2.766,43.98725,-2.983,-0.9545,22.342,54.495,319.81175,11.915,-1.11525,15.14925
4,18.75,0.417,22.2125,2.59325,2.3975,2.3005,-0.1025,-42.995,-2.505,26.2375,-3.94525,-3.227,22.34575,54.0785,318.26,11.3125,-41.94425,14.54125
4,19.25,0.36325,21.8705,2.44025,5.481,5.47325,-0.06725,-57.1035,-1.85525,16.796,-3.16825,-5.19675,22.3625,53.1065,316.66475,10.9275,-56.128,14.13725
4,19.75,0.27725,21.63925,1.74375,5.6575,5.7315,-0.06975,-57.948,-1.38525,15.0435,-2.049,-6.2105,22.31975,53.36625,317.70575,10.5975,-58.6785,13.97375
4,20.25,0.23425,21.2775,1.72425,5.973,6.137,-0.0325,-59.249,-1.5815,11.749,-1.44875,-6.89775,22.26425,54.08125,319.8625,10.125,-59.5315,13.699
4,20.75,0.2195,20.938,1.66,6.23125,6.06825,-0.126,-66.84,-1.762,10.81525,-2.403,-7.45,22.23,53.619,320.083,9.6825,-60.8895,13.32475
4,21.25,0.2155,20.89725,1.602,6.2285,6.183,-0.18325,-69.7455,-1.28375,14.146,-1.959,-8.2655,22.1925,54.2205,321.48975,9.7575,-61.1435,13.07075
4,21.75,0.1985,20.858,1.63025,5.83625,5.79425,-0.1115,-68.175,-0.8515,12.017,-1.241,-8.2365,22.152,53.89475,319.864,9.625,-60.3665,13.1855
4,22.25,0.26175,20.75875,1.859,6.4015,6.3265,-0.14575,-68.61875,-1.09075,12.314,-1.1685,-8.5615,22.10375,53.11775,320.02075,9.4525,-60.973,13.10375
4,22.75,0.26675,20.6935,1.997,6.173,6.087,-0.28925,-66.595,-0.79325,8.2475,-1.465,-8.5085,22.0885,54.55,318.13275,9.33,-59.6925,12.8495
4,23.25,0.24775,20.56025,1.88525,5.796,5.7865,-0.0845,-71.91475,-0.83125,9.9325,-1.58925,-8.402,22.06275,54.69275,319.1125,9.4525,-60.9925,12.655
4,23.75,0.212,20.41525,1.631,5.311,5.322,-0.1685,-62.662,-0.749,7.94625,-0.84625,-8.2315,22.053,54.556,318.316,9.1375,-57.99,12.7455
5,0.25,0.505,21.16675,3.48275,4.94175,4.8495,-0.20875,-74.97175,-0.82225,8.397,-1.1495,-8.73325,23.215,38.7415,306.7435,9.91,-65.13225,9.6705
5,0.75,0.497,20.91175,3.467,4.6295,4.674,-0.16975,-74.4785,-0.79475,8.256,-1.1915,-8.2255,23.186,38.52475,305.816,9.9075,-66.0825,9.61775
5,1.25,0.48,20.84125,3.237,4.6275,4.7355,-0.1625,-77.237,-0.89325,5.5145,-1.74,-8.496,23.15875,37.53875,305.57775,9.7825,-66.4095,9.1585
5,1.75,0.486,20.73075,3.383,4.7745,4.641,-0.146,-76.241,-0.50425,11.09025,-0.7395,-8.85025,23.11625,35.598,308.9225,9.5575,-63.31025,9.09725
5,2.25,0.452,20.8915,3.1835,5.03875,4.70375,-0.2235,-75.05525,-0.48175,7.4155,-0.71575,-9.0185,23.09725,35.681,309.3695,9.4875,-62.27125,9.1235
5,2.75,0.3945,20.6315,2.75125,4.94,4.817,-0.117,-78.522,-0.78175,7.643,-1.07375,-9.161,23.07,35.49125,307.78,9.7875,-66.36925,9.10175
5,3.25,0.391,20.544,2.851,4.829,4.87,-0.145,-76.037,-0.67725,7.531,-1.1255,-9.449,23.03325,35.75825,305.8935,9.635,-62.43675,9.048
5,3.75,0.36275,20.37125,2.5325,5.17925,5.139,-0.393,-71.7475,-1.02425,7.5285,-1.9575,-9.30975,23.0025,37.50325,307.4425,9.7675,-66.4455,9.29975
5,4.25,0.4135,20.5295,2.89625,4.68675,4.36775,-0.0775,-73.931,-0.87075,6.76325,-1.02525,-9.42475,22.97025,37.2015,309.2775,9.755,-63.62425,9.03325
5,4.75,0.4275,20.515,3.0105,4.71525,4.539,0.0025,-74.31825,-0.59025,9.371,-0.87375,-9.5735,22.93675,39.272,309.78575,9.7725,-62.24975,10.06525
5,5.25,0.3995,20.61175,2.92325,4.7555,4.92525,-0.271,-71.53725,-0.27975,7.11125,-0.63325,-9.77,22.90625,39.58375,311.025,9.715,-64.217,9.777
5,5.75,0.37225,20.30925,2.6255,4.103,4.071,-0.1775,-71.287,-1.44675,4.19625,-2.44025,-9.4435,22.87425,36.52,309.89175,9.545,-61.114,9.1405
5,6.25,0.34375,20.24525,2.536,4.339,5.037,-0.119,-81.808,-0.816,1.545,-2.0475,-10.0165,22.85575,35.985,309.8145,10.6,-63.285,9.0205
5,6.75,0.4205,20.737,3.0265,2.0005,2.13525,-0.295,-72.50775,0.36975,14.8105,1.10775,-10.3955,22.81425,37.6765,310.61025,10.6825,-46.552,9.428
5,7.25,0.45875,21.22525,3.22325,-8.04525,-9.4255,-0.17425,-36.457,2.00125,30.953,2.78175,-9.26975,22.74675,41.66875,317.021,10.42,7.547,10.934
5,7.75,0.50425,21.97625,3.40175,-16.4375,-16.48175,-0.1975,-1.1915,1.5075,44.65325,0.57275,-7.3785,22.6745,42.09975,317.52425,10.6975,61.822,11.073
5,8.25,0.56125,22.845,3.519,-25.11,-24.93675,-0.4745,32.87025,2.02575,66.546,1.217,-5.0095,22.5995,43.437,316.50925,11.685,139.523,12.3165
5,8.75,0.5805,23.54275,3.72025,-34.676,-34.53575,-0.322,71.06075,1.858,92.485,1.121,-2.413,22.5625,44.22875,314.9395,12.54,227.781,12.86325
5,9.25,0.622,24.01125,3.95375,-40.8545,-40.80375,-0.2045,93.35225,1.682,136.16025,0.74225,0.062,22.57875,44.5905,315.64125,13.6725,307.85,13.2395
5,9.75,0.5935,24.3595,4.10475,-43.498,-43.40975,-0.14775,115.781,1.235,179.994,0.1725,2.1265,22.6475,44.97275,317.739,14.11,383.88575,13.55925
5,10.25,0.62425,24.92675,3.861,-48.771,-48.76975,-0.21725,142.1125,1.06775,195.4485,-0.10375,4.5115,22.739,45.88575,318.12775,14.9425,437.0015,13.93675
5,10.75,0.6155,25.212,3.8665,-53.46375,-53.5505,-0.18925,172.4265,0.90475,226.64975,0.42575,7.35275,22.8015,45.08875,317.21475,15.08,496.79275,14.36225
5,11.25,0.71025,25.53875,4.239,-54.163,-54.315,-0.1765,194.49,0.24525,242.481,-0.099,10.689,22.888,45.591,317.97325,15.585,543.90275,14.881
5,11.75,0.68825,25.70875,4.55025,-56.278,-56.25775,-0.13225,223.1095,-0.39625,287.2035,-0.791,15.08475,22.94225,45.177,317.91575,15.5025,617.90975,15.15775
5,12.25,0.7065,25.4975,4.352,-55.1645,-55.11025,-0.1435,227.00975,-0.53475,275.89875,-2.246,20.36625,23.00425,46.68425,316.4895,15.8975,653.39075,15.1585
5,12.75,0.7745,25.7045,4.92325,-54.88275,-54.979,-0.15325,215.3665,0.03325,311.29925,-0.07725,22.944,23.064,46.492,317.85925,15.655,668.01675,16.25175
5,13.25,0.725,25.6655,4.94125,-53.95375,-53.8395,-0.09,220.04075,-0.8685,291.416,-0.94675,25.46225,23.099,46.20925,317.578,15.77,662.219,16.49125
5,13.75,0.71225,25.6775,4.6145,-55.902,-55.642,-0.1205,246.314,-1.216,291.75675,-2.202,25.513,23.194,47.83025,317.59375,15.4,656.55225,16.518
5,14.25,0.69175,25.4875,4.5835,-53.852,-52.7565,-0.11475,214.5385,-1.264,279.53125,-1.732,24.299,23.33675,48.0295,317.49925,15.325,608.9375,16.52875
5,14.75,0.82575,25.3595,5.40775,-51.0545,-51.077,-0.077,202.81825,-1.85625,257.309,-1.24775,22.208,23.5,48.5065,317.0625,14.1775,580.69025,16.20575
5,15.25,0.825,25.33475,5.1655,-47.03125,-47.07125,-0.09475,190.67725,-1.471,229.0015,-0.66225,20.50325,23.508,48.795,317.261,14.34,500.195,16.5645
5,15.75,0.76575,25.139,4.98175,-42.5185,-42.70575,-0.0025,156.548,-1.246,201.372,-1.73525,15.2105,23.49375,48.9565,317.8855,13.89,404.95275,16.40375
5,16.25,0.7215,24.7415,4.8415,-36.5635,-36.72225,0.05025,117.0185,-1.663,154.059,-2.07375,10.62275,23.59025,51.0685,318.2705,13.335,312.1435,16.3675
5,16.75,0.74425,24.4915,4.9875,-30.65125,-30.917,-0.077,110.385,-1.96125,132.56925,-0.4965,7.26025,23.6585,51.75825,319.43975,12.89,244.598,16.1895
5,17.25,0.7415,24.05625,4.932,-24.12025,-23.88975,0.0745,61.495,-3.01625,100.889,-2.37975,3.56875,23.6735,52.1765,320.1405,12.6375,167.90875,15.71375
5,17.75,0.716,23.5175,4.81525,-15.60875,-15.86625,0.064,15.312,-2.4675,66.23375,-3.1985,0.8975,23.68625,52.70675,317.737,12.36,68.39725,15.3705
5,18.25,0.65775,22.982,4.5885,-6.094,-6.27075,-0.09825,-23.17225,-2.88425,32.275,-4.83475,-1.914,23.7145,51.39625,316.016,11.9375,-7.1455,14.62225
5,18.75,0.645,22.61825,4.42925,0.687,0.5765,-0.11275,-44.67625,-2.432,18.10325,-4.50475,-4.60875,23.67525,50.09975,313.45525,11.4125,-41.53525,13.8105
5,19.25,0.62,22.3405,4.38075,3.77525,3.25925,-0.1365,-57.9105,-1.91275,17.24575,-5.12475,-6.22425,23.63,48.02375,314.67925,10.94,-56.0875,12.76225
5,19.75,0.6395,22.08375,4.43275,4.432,4.807,-0.32875,-65.37875,-1.40875,15.658,-3.3955,-7.482,23.585,45.8095,315.3265,10.385,-60.581,12.271
5,20.25,0.6295,21.833,4.2435,4.113,4.728,-0.46075,-67.039,-1.33125,6.821,-3.3925,-8.05975,23.53125,44.26675,311.671,10.205,-64.52575,11.66075
5,20.75,0.6,21.73125,4.173,4.586,4.828,-0.306,-69.464,-0.78175,13.61325,-2.93825,-8.462,23.481,42.409,309.90975,10.4225,-64.642,11.06425
5,21.25,0.5445,21.63525,3.863,4.469,4.566,-0.1765,-72.744,-0.609,10.573,-1.50425,-8.594,23.43825,40.57125,308.655,10.6975,-64.444,10.57825
5,21.75,0.51325,21.55675,3.6725,3.5505,3.793,-0.12225,-73.51475,-0.633,7.49125,-1.1735,-8.77675,23.3955,40.78975,307.11725,10.405,-62.168,10.7075
5,22.25,0.52075,21.48075,3.79975,5.15675,5.21975,-0.13825,-70,-0.429,11.364,-0.65225,-8.727,23.37025,40.30375,305.662,10.18,-66.19,10.10025
5,22.75,0.4865,21.3955,3.50275,5.2825,4.8335,-0.07975,-72.936,-0.6295,12.9665,-1.508,-8.863,23.328,40.2945,306.86975,10.245,-64.2695,9.98475
5,23.25,0.4815,21.166,3.437,4.897,4.994,-0.1465,-74.274,-0.8345,12.094,-1.113,-8.90625,23.29075,39.843,306.9785,10.1825,-65.10575,9.7955
5,23.75,0.48225,21.1655,3.46825,4.61475,4.4995,-0.1985,-73.76225,-0.77425,10.03675,-1.2465,-8.916,23.25,38.3435,306.98075,9.9425,-64.531,9.48075
6,0.25,0.5235,22.0485,3.62725,6.10875,6.19625,-0.11275,-66.48975,-0.51475,23.98525,-1.486,-8.226,23.64525,60.67925,326.39325,8,-61.34,16.111
6,0.75,0.54575,21.85325,3.718,6.353,6.433,-0.13975,-65.443,-0.654,22.73325,-1.3305,-7.572,23.63475,61.18475,326.1825,7.85,-62.488,16.05825
6,1.25,0.45925,21.854,3.2695,6.43125,6.50725,-0.116,-62.5595,-0.758,19.81075,-1.0145,-7.639,23.60925,61.4525,326.04925,8.1475,-60.835,15.8885
6,1.75,0.45875,21.84575,3.3975,6.259,6.18125,-0.25075,-64.12825,-0.574,20.6745,-1.0335,-7.821,23.56925,62.27575,325.3345,7.495,-60.938,16.10675
6,2.25,0.46175,21.63025,3.3615,6.27175,6.3855,-0.07,-67.46875,-0.65925,21.11625,-1.933,-8.239,23.533,62.475,325.21275,7.4775,-62.1155,16.60675
6,2.75,0.47725,21.528,3.35675,6.511,6.4615,-0.19025,-65.102,-0.65375,18.644,-2.5835,-8.411,23.5455,62.033,325.977,7.8175,-61.087,15.6715
6,3.25,0.49325,21.56,3.48775,6.232,6.22225,-0.044,-62.0865,-0.36825,19.34275,-2.173,-8.30475,23.5245,61.44975,325.472,7.9525,-60.7575,15.52
6,3.75,0.46825,21.38925,3.5125,6.26,6.2965,-0.15175,-70.2255,-0.688,20.7565,-1.46375,-8.54175,23.483,61.4195,326.111,7.6,-63.57025,15.45475
6,4.25,0.499,21.519,3.475,5.993,6.0135,-0.191,-63.5105,-0.603,16.952,-0.934,-8.88425,23.46625,62.2425,326.337,7.505,-61.1795,15.43
6,4.75,0.49225,21.33575,3.55325,6.257,5.888,-0.1,-67.896,-0.968,16.293,-3.136,-8.80275,23.45475,59.59275,325.973,7.4875,-63.937,15.1875
6,5.25,0.485,21.3975,3.2235,6.29025,6.53675,-0.0775,-64.29225,-0.5185,15.1905,-2.09675,-8.628,23.43775,60.16675,326.038,7.8375,-62.4665,15.1175
6,5.75,0.4375,21.2215,3.161,6.11275,5.97025,-0.1475,-61.9685,-0.65775,21.668,-1.319,-8.64025,23.4165,60.28375,326.713,7.3425,-60.72875,14.96125
6,6.25,0.426,21.249,2.986,6.1525,6.136,-0.304,-66.78,-0.239,18.166,-0.777,-8.803,23.41225,59.74125,326.33475,8.0725,-59.057,15.07525
6,6.75,0.445,21.4725,3.1445,2.14425,1.63425,-0.17075,-57.83275,0.29475,15.9035,-0.36225,-9.086,23.36425,61.31275,327.12875,8.01,-35.873,15.35425
6,7.25,0.48425,21.79775,3.3135,-6.02775,-5.9955,-0.272,-36.8815,0.90775,42.76875,0.261,-7.799,23.25675,60.28025,326.74225,8.0325,11.76275,15.93075
6,7.75,0.476,22.54575,3.1145,-14.643,-14.014,-0.44375,-2.086,1.42875,67.943,0.9085,-6.33075,23.18025,59.7565,326.71825,8.8275,66.34475,16.615
6,8.25,0.568,23.1685,3.72075,-20.903,-20.571,-0.3645,25.264,1.7055,85.44,0.472,-4.529,23.11525,59.13825,326.1895,9.48,144.823,17.217
6,8.75,0.553,23.6505,3.8195,-27.82125,-27.70025,-0.3045,65.811,1.17375,128.54025,-0.604,-2.477,23.169,57.36475,324.72925,10.665,224.956,16.852
6,9.25,0.57575,24.05,3.8365,-36.6245,-36.4615,-0.306,92.89225,1.11475,155.716,-0.73425,-0.295,23.1265,57.1065,323.37,11.0225,288.95,17.27825
6,9.75,0.57975,24.39225,3.6075,-39.412,-39.416,-0.147,95.622,1.121,170.268,-1.379,1.8665,23.1225,54.33175,324.991,11.115,315.56225,17.21825
6,10.25,0.60125,24.6315,3.94325,-43.101,-43.1,-0.1495,115.72,0.14925,176.696,-0.84675,4.401,23.1735,53.174,325.10225,11.3625,324.67125,17.80925
6,10.75,0.537,24.94025,3.6645,-44.6755,-44.6305,-0.28075,134.74625,0.356,201.63475,-1.34725,6.48525,23.25125,52.1665,323.6145,12.0125,408.12875,17.728
6,11.25,0.59925,24.91175,3.99875,-47.29,-47.35825,-0.119,142.43925,0.475,222.0505,-2.131,8.98775,23.2965,51.818,324.40175,12.43,484.381,17.8615
6,11.75,0.65575,25.36675,4.4535,-49.439,-49.577,-0.085,151.968,0.58375,252.957,-2.27025,12.10725,23.32075,51.43675,325.197,13.065,509.01,18.115
6,12.25,0.67125,25.68075,4.336,-50.684,-50.704,-0.07125,181.389,-0.98675,249.646,-1.4115,14.67525,23.3715,51.7195,325.5435,13.53,493.299,17.9215
6,12.75,0.7125,25.63425,4.5765,-49.206,-49.13425,-0.086,186.97875,-1.122,248.0995,-1.237,14.83725,23.43225,51.55575,325.949,13.41,507.07125,17.96
6,13.25,0.73275,25.71325,4.792,-47.66175,-48.617,-0.071,210.169,-1.22625,243.405,0.942,16.742,23.43275,51.948,326.35225,12.8375,476.1815,18.09075
6,13.75,0.766,25.81,5.269,-48.5085,-48.2825,-0.11,170.31275,-1.225,245.021,-2.007,15.582,23.525,52.811,325.509,12.52,539.953,18.143
6,14.25,0.7645,25.479,5.04475,-48.36,-48.291,-0.05175,189.974,-1.2845,248.59275,-2.20375,19.072,23.704,52.1895,326.164,12.61,461.52925,18.0655
6,14.75,0.784,25.33875,4.98125,-44.928,-44.603,-0.065,159.4735,-1.416,229.327,-1.6155,16.94325,23.7345,54.81775,325.11775,13.1075,428.2595,18.2835
6,15.25,0.716,25.423,4.95525,-42.283,-42.382,-0.03875,148.529,-1.15575,221.558,-1.87375,14.788,23.793,55.51025,326.20775,12.7075,426.31325,18.281
6,15.75,0.73725,25.22425,4.992,-37.484,-37.562,-0.00775,134.167,-1.38375,190.217,-1.89425,11.16925,23.868,55.64475,326.1595,12.55,362.35575,17.934
6,16.25,0.745,25.0985,5.18775,-32.83425,-33.09825,-0.009,132.70575,-1.29675,179.98025,-1.49375,7.776,23.95575,56.505,326.75725,11.645,300.27575,18.27125
6,16.75,0.709,24.819,4.9035,-27.295,-27.255,0.01125,79.22,-1.69175,141.378,-1.5665,5.3065,23.98475,56.8585,327.18925,11.6825,183.546,18.29025
6,17.25,0.706,24.46775,4.997,-21.635,-21.553,-0.0695,69.674,-1.5095,118.521,-2.11325,2.9865,24.0075,56.42575,326.823,11.21,146.23425,17.82975
6,17.75,0.70225,24.03625,4.78525,-15.976,-16.126,0.0385,37.027,-1.9245,91.426,-2.6635,0.724,24.04775,57.50125,326.96225,10.985,83.7185,17.76525
6,18.25,0.669,23.736,4.70475,-6.627,-6.827,0.01575,-1.891,-2.4675,63.779,-2.794,-1.34725,24.013,58.24175,327.6945,10.4475,28.388,17.309
6,18.75,0.65475,23.263,4.629,1.81,1.754,0.01675,-32.372,-2.721,47.583,-3.414,-3.3975,24.02525,58.943,328.73375,9.89,-35.161,16.87675
6,19.25,0.6375,23.0145,4.67225,5.046,5.199,-0.0665,-45.486,-1.5215,38.241,-2.6405,-5.0755,23.99275,60.95825,326.15375,9.5925,-51.75425,16.674
6,19.75,0.6235,22.826,4.51175,6.56,6.639,-0.0285,-52.773,-1.2745,30.989,-2.21425,-6.16225,23.9355,59.149,326.80525,9.1925,-61.52775,16.309
6,20.25,0.6175,22.651,4.30325,7.141,7.161,-0.028,-56.095,-1.094,28.639,-1.63925,-7.0485,23.895,60.13575,326.40025,8.8775,-63.827,16.22475
6,20.75,0.63225,22.52075,4.34475,7.2765,7.19825,-0.0645,-57.54175,-0.9365,28.1005,-1.21225,-7.5775,23.8505,61.05175,325.94075,8.595,-63.118,16.23475
6,21.25,0.5695,22.449,4.07325,6.63125,6.69425,-0.0745,-64.38875,-0.721,24.25925,-1.96425,-7.81425,23.82325,61.71475,326.7445,8.26,-64.72925,16.209
6,21.75,0.564,22.2765,4.081,6.91625,6.73475,-0.04425,-67.417,-0.3635,27.93425,-1.25175,-8.203,23.78675,61.2505,327.3425,8.39,-65.723,16.40325
6,22.25,0.55325,22.21625,3.84375,6.597,6.415,-0.1215,-68.2965,-0.66,22.3565,-0.605,-8.4515,23.7515,62.363,328.01825,7.9575,-66.093,16.058
6,22.75,0.58875,22.23075,4.02725,6.3545,6.42325,-0.14875,-63.34375,-0.26525,28.10125,-1.66025,-8.23225,23.71175,60.82875,327.44075,7.7675,-65.30975,16.21975
6,23.25,0.5545,22.139,3.9365,6.3485,6.28775,-0.0855,-66.31325,-0.79525,25.979,-1.26875,-8.069,23.6895,60.71325,327.70875,7.9375,-66.096,16.1495
6,23.75,0.55725,22.09025,3.9555,6.592,6.609,-0.158,-68.936,-0.50775,27.095,-1.47125,-8.162,23.6695,61.00825,327.157,7.755,-65.115,16.46525
7,0.25,0.457,22.49525,3.8215,5.348,5.081,-0.066,-65.147,-0.391,16.419,-1.812,-8.18025,23.808,55.0685,315.868,9.575,-59.67625,15.108
7,0.75,0.466,22.34375,3.832,5.14675,4.3345,-0.148,-62.1725,-0.803,13.2265,-1.501,-7.6345,23.78825,54.1245,314.333,9.44,-60.88275,14.398
7,1.25,0.452,22.237,3.5305,4.65,4.11,-0.153,-64.8145,-0.603,13.996,-1.219,-7.94675,23.76825,53.796,313.891,9.41,-60.40025,14.395
7,1.75,0.42625,22.161,3.518,5.2185,5.04075,-0.103,-65.51925,-0.692,16.83625,-1.14,-8.39175,23.74325,55.488,313.581,9.33,-56.628,14.402
7,2.25,0.43425,22.125,3.39925,5.375,5.03675,-0.086,-65.59675,-0.549,13.38925,-1.426,-8.54675,23.719,55.36,315.777,9.505,-56.4905,14.423
7,2.75,0.42975,21.963,3.57625,5.3455,4.976,-0.229,-64.936,-0.618,15.925,-0.987,-8.63625,23.709,55.7045,315.818,9.535,-58.97575,14.654
7,3.25,0.42375,21.9115,3.61275,5.093,3.93425,-0.069,-68.0705,-0.757,14.128,-1.435,-8.67275,23.6855,55.1445,314.562,9.33,-59.31425,14.757
7,3.75,0.38675,21.904,3.104,5.1815,4.55,-0.091,-65.921,-0.621,15.706,-1.743,-9.40175,23.677,54.778,314.782,8.75,-60.0605,13.873
7,4.25,0.39875,22.006,3.20975,5.0825,5.01,-0.291,-61.581,-0.521,17.18,-0.827,-9.4255,23.6625,54.7655,315.428,9.16,-57.3665,14.232
7,4.75,0.314,21.836,3.34575,5.4545,5.251,-0.084,-62.00125,-0.862,15.422,-1.728,-10.4655,23.6215,53.598,315.159,8.77,-53.94525,14.239
7,5.25,0.39975,21.95425,3.371,5.27,4.371,-0.138,-65.169,-0.512,12.719,-1.966,-11.1265,23.603,54.4585,313.366,8.82,-56.8755,14.053
7,5.75,0.41625,21.9335,3.122,5.29175,5.24525,-0.125,-63.95225,-0.724,13.8795,-1.009,-11.1975,23.61075,54.374,313.017,9.125,-57.51875,14.02
7,6.25,0.37575,21.77925,2.95925,5.22225,4.94825,-0.099,-64.424,-0.593,14.9875,-1.834,-11.0495,23.56175,54.439,311.244,8.94,-55.9845,13.968
7,6.75,0.39325,21.7485,3.236,2.992,2.1495,-0.1,-56.98375,-0.017,20.00725,-1.218,-10.4015,23.5365,54.924,313.537,8.88,-39.12725,14.249
7,7.25,0.3965,22.55025,3.69975,-5.1245,-4.462,-0.058,-33.47,1.714,32.726,1.183,-9.3535,23.45,55.4635,314.973,9.44,5.4735,15.142
7,7.75,0.48825,23.08525,3.65975,-13.75075,-13.1815,-0.267,-2.214,2.011,50.9475,1.096,-7.10825,23.33475,54.1475,316.874,10.375,64.45075,15.728
7,8.25,0.5375,23.78975,3.896,-21.444,-21.135,-0.204,21.023,1.431,75.3645,-0.582,-3.99125,23.26475,53.731,317.655,11.265,125.7175,15.681
7,8.75,0.47525,24.15425,4.03875,-29.13075,-28.807,-0.263,42.915,1.11,97.2275,-0.967,-2.5275,23.14475,51.2665,315.754,12.365,206.73325,15.933
7,9.25,0.5445,24.808,4.00275,-35.9475,-35.2215,-0.212,80.6185,1.445,138.0365,-1.012,-0.10575,23.12675,51.295,314.504,12.9275,294.891,16.249
7,9.75,0.60125,25.21575,4.403,-39.292,-38.41925,-0.149,90.0565,0.458,154.46525,-0.879,2.69875,23.14575,49.059,314.989,13.16,353.058,16.385
7,10.25,0.64575,25.585,4.65575,-41.583,-41.3695,-0.194,122.7825,0.697,158.40225,-0.583,4.934,23.1785,49.70175,315.71,13.6425,409.79325,16.801
