DOY2,HR2,CO2_1_1_1,TS_1_1_1,TS_2_1_1,G_1_2_1,G_1_2_2,NEE,NETRAD,G_1_1_1,USTAR,FC_1_1_1,FC_1_1_2,LE_1_1_1,LE_1_1_2,H_1_1_2,H_1_1_1,SLE,SH,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_OUT,PPFD_IN_1_2_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,RH_1_1_1,RH_1_2_1,WS,PA,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,PPFD_IN_1_1_3
1,5.25,410.5085925,-0.8423965,-0.2689005,-2.2979775,-2.46351,-1.3387975,-27.573125,-2.40286,0.040319225,-1.307895,-0.088478475,-3.812155,-0.16494825,-38.336505,-26.7442,-3.50528,-14.9094,-0.1110805,-0.107745,-0.20169625,-0.12564975,-35.4566725,-36.65,-35.851725,70.909,67.26005,0.86185725,96.23,0.17249875,0.79633825,0.81567275,1.2388125,-1.4335925,0.3207155,0.6318545,0.85672025,-0.1110805
1,5.75,410.5593485,-0.80007425,-0.1766905,-2.29607,-2.460495,-0.7643995,-28.474525,-2.37119,0.0269592,-0.998177,-0.1406103275,-4.5789,-1.204711425,-43.9278875,-34.02275,-5.30138,-18.19913,-0.0269995,-0.1188505,-0.2338475,-0.12411575,-35.561785,-36.85525,-36.2853,70.733,66.712925,0.920153,96.05,0.171044,0.796867,0.81432375,1.237765,-1.44283,0.3193605,0.63044725,0.8566305,-0.0269995
1,6.25,410.6101045,-0.7702975,-0.13058275,-2.29406,-2.45862,-0.617667175,-32.7785,-2.5298,0.01563284,-1.1824475,-0.19274218,-4.1214925,-2.2444746,-27.968305,-28.768125,-3.9221,-17.55287,-0.11267475,-0.11051125,-0.207052,-0.12529025,-35.6886125,-36.992,-36.56175,70.231,66.487975,0.9947275,95.95,0.1695225,0.8003555,0.81294375,1.2381625,-1.45147,0.319995,0.629427,0.8558685,-0.11267475
1,6.75,410.6608605,-0.8707165,-0.06539825,-2.29569,-2.4576425,0.01430964,-33.9819,-2.40597,0.0357316,-0.726905,-0.2448740325,-3.7466175,-3.284237775,-20.192495,-24.1736625,-4.71106,-14.60107,-0.07801025,-0.08788775,-0.2523085,-0.09723225,-35.6764475,-37.1975,-36.6858,70.231,66.278675,0.617121,95.95,0.16998625,0.8018805,0.81429425,1.237535,-1.45845,0.32105525,0.630134,0.85655425,-0.07801025
1,7.25,410.7116165,-1.1276675,-0.2643895,-2.3021425,-2.45599,-0.1150325,-29.499325,-2.3753,0.0264092,-0.463848,-0.297005885,-6.8239125,-4.32400095,-32.309835,-40.4786,-3.92093,-16.83446,-0.107594,0.013449,-0.1677875,0.1147485,-35.8232725,-37.0745,-36.629075,70.235,66.35845,0.758788,95.94,0.16896275,0.80291275,0.817439,1.2355025,-1.4629325,0.32167625,0.62966825,0.85655825,-0.107594
1,7.75,410.7623725,-0.90509675,-0.271526,-2.3043875,-2.4533575,-0.178008,-26.21925,-2.34242,0.0318408,-1.2765875,-0.3491377375,-5.443975,-5.363764125,-28.7951275,-28.091975,-3.69893,-17.29361,2.45742,2.373,0.46092225,1.37866,-36.07097,-37.25125,-36.808875,69.869,66.02215,0.98134225,95.92,0.16779625,0.8037465,0.818471,1.23464,-1.4694,0.31974175,0.62847775,0.8555595,2.45742
1,8.25,410.8131285,-0.83834175,-0.099941,-2.302565,-2.451925,-0.6262035,-11.24445,-2.52777,0.058923,-0.89415,-0.40126959,-12.0717,-6.4035273,-20.27804,-17.588325,-3.19439,-10.1039,15.473025,11.794075,2.501495,3.0086225,-35.5865,-37.2365,-36.740425,69.985,65.6272,1.2963375,96,0.1681955,0.80491575,0.821785,1.233785,-1.474,0.318575,0.62918875,0.855907,15.473025
1,8.75,410.8638845,-1.254865,-0.40366,-2.3006425,-2.4512875,-0.4145842375,4.01345,-2.31644,0.104849375,-0.70961,-0.4534014425,-3.3295,-7.443290475,-9.456225,-13.08385,-2.88542,-5.68839,37.708025,24.9381,6.0821275,4.9789425,-35.339575,-35.9325,-36.23285,69.987,65.23135,0.88017725,96,0.1705445,0.80555375,0.8212505,1.2336575,-1.4764375,0.31962325,0.6292335,0.855889,37.708025
1,9.25,410.9146405,-1.672285,-0.92657275,-2.29944,-2.4519125,-0.40446475,7.634235,-2.3168025,0.135135,-0.912102,-0.505533295,-0.584893275,-8.48305365,-2.62589,-1.929035,-1.8248025,-5.21403,59.77755,39.20165,11.808675,7.0578625,-35.03064,-34.549,-35.447,70.003,65.683775,1.0678475,95.92,0.16783375,0.80553075,0.821091,1.231225,-1.458375,0.337731,0.625968,0.8514355,59.77755
1,9.75,410.9653965,-2.03325,-1.34108,-2.29718,-2.45213,-0.428112,8.96028,-2.42006,0.16529625,-1.93254,-0.5576651475,-8.2377875,-9.522816825,-7.9023875,-0.977305,-1.8870525,-3.85811,78.57065,54.23385,14.13005,9.80157,-34.01195,-33.22925,-34.5837,70.13475,65.729025,0.989555,95.83,0.16944825,0.8040955,0.827095,1.23111,-1.45849,0.3371305,0.62633425,0.851785,78.57065
1,10.25,411.0161525,-2.44251,-1.53728,-2.29676,-2.4533975,-2.9358475,10.4952575,-2.4078,0.1112396,-2.273425,-0.609797,-9.08954,-10.56258,0.88384,10.335,-2.2187925,-4.19562,110.941,71.5892,18.04895,10.1491675,-33.18545,-32.2875,-33.466025,70.77875,66.0034,0.945065,95.7375,0.17145475,0.805601,0.8354765,1.230235,-1.45513,0.34016,0.626718,0.8564875,110.941
1,10.75,410.987,-2.36896,-1.2305125,-2.28998,-2.45096,-0.649129,14.276025,-2.50455,0.129644,-2.658075,0.06454125,1.870683,-27.149075,7.634575,16.10275,-1.8003,-2.6806675,130.3385,91.12885,25.414375,10.91879,-32.48711,-31.31425,-32.62655,70.22425,65.283225,0.65145,95.8225,0.17077575,0.8083665,0.831719,1.23011,-1.4504,0.34051,0.624996,0.85440225,130.3385
1,11.25,411.18397,-1.84491,-0.8459805,-2.2869,-2.44437,-1.8036,18.240475,-2.393475,0.18689125,-1.41194,-2.351044,-6.12133,-15.8091,23.54437,26.46529,-1.15706375,-2.316055,145.50875,111.7285,30.534325,12.37795,-31.82356,-30.50925,-31.71675,70.098,63.460225,1.01932,95.73,0.1690025,0.80550425,0.8342795,1.230805,-1.449905,0.3396685,0.622154,0.8517335,145.50875
1,11.75,410.93668,-1.362995,-0.3048155,-2.286,-2.44512,-0.88223125,14.920475,-2.2943,0.16925125,-4.0202,-0.661996,4.525108,-5.22018,10.1185975,15.76438,-1.920905,-3.02499,146.97525,100.04405,30.13125,11.95055,-31.0959975,-29.797,-31.065025,68.672,62.94785,1.0865775,95.8075,0.1686915,0.80492325,0.8351595,1.23087,-1.44872,0.338593,0.62168675,0.85222375,146.97525
1,12.25,410.9114375,-1.26901,-0.03554775,-2.28814,-2.438965,-0.997599,15.84225,-2.418525,0.23530975,-3.049675,-0.93084,-10.53109,-5.1170125,3.4298075,15.13036,-2.9963225,-7.9555275,150.661,116.7595,32.309325,13.28325,-30.3422,-29.31275,-30.659425,67.51725,63.545425,1.048469,95.8075,0.16639925,0.80730525,0.836344,1.23042,-1.44445,0.3384255,0.619227,0.84817825,150.661
1,12.75,410.2415,-1.11562,0.1526675,-2.2885,-2.437215,-0.88683025,16.4632,-2.392925,0.25159125,-2.33041,0.0752454,3.3925175,-24.254175,8.176065,19.17546,-3.081015,-4.82892,153.7125,121.384,33.961325,13.894075,-29.9720225,-28.849,-30.211375,65.52825,62.07955,0.94039275,95.8,0.16637225,0.80777825,0.8370265,1.22938,-1.443995,0.3363,0.61894625,0.846787,153.7125
1,13.25,409.1019,-0.8024675,0.2049535,-2.28956,-2.43587,-0.61549875,18.446175,-2.441975,0.26375875,-1.60362,-0.0983936,6.2729875,-5.41712,14.28327,25.17368,-2.3078925,-6.9493725,132.0185,108.7535,29.045725,15.03185,-29.690345,-28.396,-29.78375,61.037,58.793825,1.00069825,95.7075,0.1662405,0.80823675,0.8378845,1.22994,-1.44154,0.3354715,0.61984325,0.84711475,132.0185
1,13.75,408.9208475,-1.0081795,0.37481975,-2.32452,-2.4341525,-0.8994225,13.715625,-2.51635,0.26124725,-1.5698,-0.3836225,-1.1013,-10.3969,12.3982475,20.0032,-2.80324,-6.781365,112.996,96.50465,25.367425,14.1328,-29.153825,-28.29875,-29.556475,59.55725,55.3903,1.18618,95.6225,0.1650365,0.80791575,0.836312,1.22836,-1.4328,0.334554,0.61909625,0.84669425,112.996
1,14.25,409.8416325,-0.7556335,0.40288925,-2.34918,-2.43364,-1.84512,9.7573825,-2.360025,0.247578,-1.43151,-4.59383,-6.23962,-3.35455,12.9205025,13.9427,-3.4419425,-11.4343425,82.89025,63.47165,18.713875,12.62475,-28.72655,-28.021,-29.152675,61.3225,55.553575,1.2676875,95.4375,0.164669,0.8077175,0.8362955,1.226865,-1.42612,0.3348015,0.6184825,0.846454,82.89025
1,14.75,409.9707975,-0.688745,0.507424,-2.3387,-2.4323,-3.1221875,2.703845,-2.4221025,0.1934065,-1.50982,-3.2608,2.37799,-8.5868,7.7816525,12.959615,-2.232855,-10.2499525,63.4841,60.24795,18.0122,10.908475,-28.66569,-28.16675,-28.6568,57.98575,56.0544,0.879616,95.445,0.161568,0.807762,0.8349275,1.224065,-1.416065,0.3339565,0.615884,0.845186,63.4841
1,15.25,409.7996,-0.352923,0.46920625,-2.3363,-2.4322975,-1.10205,-2.5288,-2.3731,0.205884,-1.6136775,-0.7112155,-8.347351,-2.601905,-14.92381,-15.76916,-3.967665,-15.48877,42.128025,31.36485,8.6535875,7.7784525,-28.1360475,-28.5695,-29.044475,60.279,56.1266,1.218515,95.4525,0.15970875,0.80974875,0.8339065,1.22222,-1.411575,0.3342025,0.61409325,0.8440705,42.128025
1,15.75,410.02635,-0.1532725,0.70068975,-2.33042,-2.432665,-1.8838125,-25.954125,-2.3889,0.1147185,-1.1698,-1.281015,-2.4764,-1.93433,-14.571255,-30.24458,-15.15344,-26.50819,20.784525,15.21265,3.99737,5.7294,-28.836995,-28.8905,-29.176675,62.842,58.54725,1.1532925,95.545,0.15859125,0.808005,0.8320705,1.22112,-1.402725,0.333181,0.613722,0.8439535,20.784525
1,16.25,410.049175,-0.072358,0.87001375,-2.32442,-2.432325,-3.195685,-41.5857,-2.5104875,0.048562625,-0.749319,-1.21644,-1.91844,-2.01415,-33.39417,-42.09838,-10.24747,-24.03032,4.631675,3.672045,0.85423275,2.51654,-29.307635,-29.682,-29.564675,65.805,61.21965,0.8513915,95.66,0.15861775,0.806417,0.827004,1.217895,-1.3894,0.3321435,0.61355775,0.84328525,4.631675
1,16.75,410.123855,-0.080378,0.9696485,-2.32328,-2.43259,-1.2255,-48.8608,-2.4610625,0.037250075,-1.2914,-0.0620098,-6.4981,-1.4808275,-29.17182,-51.15083,-5.68289,-23.84554,0.2175685,0.0277105,-0.0935885,0.71433525,-29.67271,-30.39775,-30.05245,72.021,64.5796,1.2244625,95.76,0.15823875,0.8036015,0.809528,1.217485,-1.369915,0.3328315,0.612919,0.840594,0.2175685
1,17.25,410.14931,0.00332749999999999,0.97296375,-2.32756,-2.4331525,-1.97481,-47.872525,-2.4525825,0.035508225,-1.70156,-0.19229025,-2.233445,-1.263906,-30.07276,-49.57315,-4.14964,-19.38089,-0.02211975,-0.1900045,-0.27705,0.021465,-29.8561325,-30.9255,-30.498825,74.567,67.332275,1.18932,95.94,0.15855825,0.8024035,0.798319,1.21649,-1.371825,0.33249,0.6139255,0.83911075,-0.02211975
1,17.75,410.05908,0.011003,0.86305225,-2.33108,-2.434475,-1.107911,-46.2425,-2.3932025,0.0259884,-1.944325,-0.065074125,-3.1439375,-1.001832,-46.2075125,-50.744305,-4.42724,-17.49946,-0.1230515,-0.182547,-0.276127,-0.23273775,-29.96515,-31.35275,-30.9662,74.957,66.553125,1.06535,96.04,0.15852875,0.8013775,0.796397,1.215855,-1.36213,0.3306645,0.6140075,0.837859,-0.1230515
1,18.25,410.0383875,-0.00518250000000001,0.73568475,-2.33378,-2.4344625,-1.12941,-43.53295,-2.547635,0.03740245,-1.3952025,-0.582162,-8.170175,-3.30962,-34.56006,-45.4050675,-3.87954,-17.82003,-0.07711975,-0.151191,-0.2872615,-0.277793,-30.14467,-31.713,-31.3237,74.683,66.87265,0.97242275,96.13,0.15746825,0.7996375,0.794397,1.21369,-1.356455,0.328712,0.61323775,0.837246,-0.07711975
1,18.75,409.67992,-0.0606625,0.55390875,-2.33398,-2.4336,-0.933019,-42.495425,-2.3812875,0.0232906,-0.71247,-1.094635,-5.33156,-1.8969875,-31.440825,-33.541625,-3.83023,-15.82636,-0.05298525,-0.1336945,-0.27785925,-0.2613655,-30.5107,-32.13775,-31.5142,74.682,68.514375,1.0993375,96.32,0.1563625,0.8003025,0.79273,1.213215,-1.35143,0.327272,0.61204575,0.83662025,-0.05298525
1,19.25,409.452945,-0.229153,0.18975575,-2.33116,-2.4368725,-2.751325,-41.833975,-2.401985,0.0174271,-1.74079,-0.1240875,-3.74751,-3.0546125,-35.79992,-47.63038,-3.67609,-15.67678,-0.0411305,-0.1340495,-0.22732375,-0.2474535,-30.778435,-32.2535,-31.804375,74.974,68.87265,1.3085125,96.41,0.1532735,0.7996365,0.793089,1.212095,-1.349275,0.3287015,0.6112975,0.8361745,-0.0411305
1,19.75,409.840235,-0.2661195,0.0714415,-2.32578,-2.437955,-0.990612,-43.32415,-2.3697075,0.029154025,-1.06531,-0.176482,-4.6827575,-2.491245,-37.06637,-44.32852,-3.49501,-14.34574,-0.11041325,-0.081858,-0.2276445,-0.2390485,-31.082855,-32.54225,-32.042325,74.685,69.5617,0.9121975,96.41,0.152116,0.7994895,0.792987,1.21233,-1.34592,0.329564,0.61006575,0.8368005,-0.11041325
1,20.25,409.85558,-0.3401585,0.14202425,-2.3176,-2.43753,-0.479376,-40.747,-2.30538,0.043289775,-1.0055085,-0.5655445,-8.7052525,-1.023472,-37.025585,-50.38172,-3.98309,-15.02294,-0.10556625,-0.1353155,-0.2321235,-0.20318725,-31.06771,-32.65725,-32.23795,74.643,70.2391,1.1191825,96.42,0.1527105,0.79663775,0.7925945,1.21036,-1.34331,0.3293135,0.6104975,0.83918225,-0.10556625
1,20.75,410.01035,-0.368719,0.13544575,-2.30768,-2.4384175,-1.020778,-41.682475,-2.3494525,0.0160841,-1.432447,-0.26648655,-5.12694,-1.2856885,-46.33646,-44.27786,-4.4245,-18.62797,-0.10453025,-0.123168,-0.24253675,-0.199109,-31.406545,-32.812,-32.5578,74.435,69.9469,1.1392375,96.34,0.1529165,0.79438325,0.793001,1.209245,-1.342375,0.328129,0.61016125,0.8400195,-0.10453025
1,21.25,410.11367,-0.3724345,0.04564525,-2.2767,-2.43762,-0.39106475,-42.971875,-2.34202,0.033714075,-0.75354775,-0.5010525,-7.2272425,-0.8400055,-45.075445,-42.18434,-3.66951,-15.87847,-0.073959,-0.125361,-0.24700475,-0.19718575,-31.648045,-32.762,-32.731,74.901,70.42085,0.8583265,96.34,0.153219,0.790495,0.7901695,1.20914,-1.342075,0.328255,0.6098505,0.838778,-0.073959
1,21.75,410.415005,-0.441217,-0.11146975,-2.2645,-2.440745,-0.4848925,-38.626525,-2.3516425,0.02601475,-1.289939,-0.20458,-7.70605,-2.7021015,-37.28635,-36.41124,-3.88597,-15.80368,-0.05559625,-0.15427,-0.2541935,-0.194962,-31.732795,-32.70175,-32.721825,74.555,69.700125,0.88550425,96.24,0.15157725,0.78803275,0.790091,1.207825,-1.340815,0.32695,0.6087435,0.83649325,-0.05559625
1,22.25,410.37308,-0.454927,-0.216235,-2.26512,-2.4371525,-2.85005,-39.03145,-2.31466,0.041691575,-1.88869,-1.6936391,-3.493545,-6.30813,-44.121605,-41.12232,-5.02229,-15.96361,-0.0762995,-0.1221755,-0.25993525,-0.202479,-32.29974,-33.06975,-32.86395,73.704,68.9505,1.0763875,96.15,0.15217675,0.78698275,0.7898205,1.2064,-1.34157,0.326301,0.60928025,0.83672125,-0.0762995
1,22.75,410.7889475,-0.460912,-0.30382425,-2.26516,-2.437675,-1.07993,-36.0632,-2.3728425,0.0263558,-1.73773,-0.7486119,-6.7819475,-1.032842,-41.921105,-40.90008,-4.52693,-15.92074,-0.047205,-0.127893,-0.2219395,-0.201497,-32.42616,-33.48575,-33.105975,73.618,69.10495,1.0831375,96.15,0.15203275,0.785572,0.7892285,1.20605,-1.34211,0.3256685,0.609761,0.83694825,-0.047205
1,23.25,411.0343775,-0.68908,-0.2314485,-2.2666,-2.4332375,-1.1178,-36.85645,-2.40884,0.0310627,-1.204745,-0.076714,-3.1109175,-3.973301,-28.28374,-35.2302125,-3.93294,-15.83648,-0.184755,-0.099428,-0.23808625,-0.1978695,-32.655785,-33.81475,-33.512475,73.335,69.016475,1.153475,96.33,0.150556,0.784386,0.7900815,1.205775,-1.34258,0.325829,0.60746025,0.83512825,-0.184755
1,23.75,411.06395,-0.747589,-0.06856475,-2.2691,-2.4301375,-3.69224,-35.937975,-2.3183975,0.02091665,-3.0406925,-0.0760765,-3.3088075,-0.63847025,-37.528175,-38.748785,-2.74524,-16.47302,-0.225323,-0.132406,-0.221926,-0.18614425,-32.65793,-33.9755,-33.66905,73.41,69.11325,1.2318925,96.42,0.149564,0.78336475,0.7891645,1.2058,-1.350255,0.326725,0.606787,0.8341185,-0.225323
2,0.25,405.0858275,-0.770735,0.53699675,-1.730675,-1.8082,-0.785024,-48.981,-1.9099775,0.03457875,-0.70216375,-0.8672935,-4.0566025,-4.9015875,-31.84802,-35.7222125,-4.34416,-15.15959,-0.089089,-0.12266,-0.4665475,-0.17593375,-27.00283,-27.98675,-27.80085,73.867,67.162425,0.78349825,96.3225,-0.14951925,0.2320865,0.293575,0.658612,-0.754138,0.094262,0.371092,0.53919025,-0.089089
2,0.75,405.2880475,-0.729722,0.54895425,-1.7382725,-1.8071,-0.495873,-48.309,-1.8510825,0.02919075,-1.815625,-0.376081,-3.4579,-2.4498575,-29.0302,-29.0518125,-3.9491025,-15.2442425,-0.072978,-0.110953,-0.264969,-0.17523025,-27.50608,-28.385,-28.14335,72.96275,66.172475,0.81743,96.345,-0.14908325,0.23192225,0.294816,0.659933,-0.755319,0.094905,0.370923,0.53904025,-0.072978
2,1.25,405.4541875,-0.730319,0.51686125,-1.7391025,-1.8073,-0.7132795,-47.6249,-1.836115,0.03669225,-1.0864725,-0.4875565,-2.8787175,-4.2725,-36.65666,-34.910225,-4.3734875,-15.4537575,-0.113952,-0.100217,-0.22769925,-0.163007,-28.0493,-29.0315,-29.03215,75.62475,68.366025,0.931339,96.345,-0.149344,0.2323985,0.294153,0.659489,-0.759122,0.095895,0.37077825,0.5387305,-0.113952
2,1.75,405.546205,-0.899272,0.50054725,-1.73632,-1.8078,-0.22952175,-46.6968,-1.81854,0.046074375,-0.539582,-0.2667435,-21.8626,-5.8812025,-40.21813,-48.488425,-4.517715,-18.6766275,-0.10400875,-0.082919,-0.26036775,-0.157968,-28.52655,-29.499,-29.34465,76.22925,70.33525,0.820534,96.345,-0.14943475,0.23212525,0.293077,0.659195,-0.765449,0.09677,0.3704555,0.53958175,-0.10400875
2,2.25,405.662905,-1.03241,0.374566,-1.7326975,-1.8081,-0.305121,-45.2445,-1.9400675,0.024177,-1.4239,-0.33946825,-11.812625,-6.11425,-35.58155,-45.3306875,-4.6460225,-18.2176375,-0.0986735,-0.071505,-0.28849875,-0.15660325,-29.00256,-29.905,-29.6567,76.80625,71.2595,0.72357625,96.3225,-0.149597,0.2313955,0.292748,0.659144,-0.770504,0.095481,0.37199775,0.53988275,-0.0986735
2,2.75,405.7621525,-1.17414,0.2619945,-1.7343325,-1.8084,-1.1119805,-44.7483,-1.84958,0.03722025,-4.182975,-0.2002205,-6.1707,-2.692175,-31.04276,-32.97035,-5.9584875,-21.14881,-0.0754935,-0.080941,-0.3063315,-0.15494475,-29.43112,-30.38575,-29.637525,76.67025,71.748125,0.758451,96.3225,-0.1497285,0.2311765,0.293439,0.660145,-0.775531,0.096001,0.37256525,0.54126975,-0.0754935
2,3.25,405.85187,-1.23727,0.37189175,-1.73593,-1.8107,-0.670024,-44.1302,-1.9141725,0.041205,-1.455005,-0.35296775,-2.717745,-1.06952975,-36.52659,-50.99735,-6.23237,-15.782935,-0.06191125,-0.084685,-0.2319495,-0.16261325,-29.82495,-30.571,-29.76625,77.4945,72.2622,1.13529,96.345,-0.149453,0.2313705,0.29263,0.659452,-0.779255,0.096976,0.3705955,0.5395335,-0.06191125
2,3.75,405.940245,-0.995152,0.41181375,-1.735135,-1.8122,-0.289584,-42.7952,-1.92685,0.0504665,-0.878461,-0.28108025,-6.175695,-6.379635,-28.715725,-45.762355,-4.9456575,-16.6808175,-0.083346,-0.097124,-0.2485285,-0.14324975,-30.223775,-30.89175,-29.595625,77.46925,72.3651,1.2987175,96.345,-0.14952825,0.231168,0.291544,0.66023,-0.780179,0.096732,0.37093125,0.5393525,-0.083346
2,4.25,406.2541,-0.918962,0.35569275,-1.7360925,-1.8136,-0.705588499999999,-41.1455,-1.8606225,0.0541892,-2.369135,-2.35591175,-18.309215,-3.605545,-32.705525,-33.52569,-4.7664425,-18.875005,-0.0793555,-0.080448,-0.286949,-0.13513575,-30.4480125,-31.0705,-30.198325,77.1535,72.310975,1.2960075,96.3225,-0.149327,0.229129,0.290369,0.659431,-0.780247,0.096093,0.37100625,0.542411,-0.0793555
2,4.75,406.48954,-1.01605,0.246058,-1.73327,-1.8146,-0.7980535,-39.9287,-1.86826,0.0328158,-0.767604,-0.677524,-21.6189,-2.19005,-17.7788375,-32.9630875,-3.7399375,-18.89193,-0.09389,-0.083382,-0.3450845,-0.142681,-30.575075,-31.129,-30.47845,77.064,72.4613,1.0591425,96.3,-0.149685,0.2276665,0.289459,0.659848,-0.783434,0.096465,0.37101075,0.54133125,-0.09389
2,5.25,406.60289,-1.05158,0.1649665,-1.7342525,-1.8135,-0.45276925,-39.9305,-1.85357,0.0446349,-3.49947,-0.35645625,-12.06738,-2.2653775,-26.64915,-50.9979325,-3.536875,-15.37579,-0.0810925,-0.081821,-0.2370995,-0.12564975,-30.7320625,-31.316,-30.551825,76.60125,72.155025,1.1435925,96.2225,-0.15041025,0.227965,0.289234,0.658838,-0.780871,0.095726,0.37010275,0.53809275,-0.0810925
