DOY2,HR2,CO2,FC,G_1_1_1,H,H2O,LE,PA,RH,TA,TS_1_2_1,WS,PPFD_IN,TS_1_1_1,USTAR,VPD
4,17.25,396.02,-0.567,40.8685,27.545,6.61425,54.962,77.88275,60.42975,13.3105,7.92,6.429,512.05525,10.82375,0.469,11.6875
4,17.75,396.077,-0.241,33.76025,10.802,6.67125,45.931,77.87575,63.924,12.7165,8.0795,6.011,308.79825,10.65475,0.428,10.975
4,18.25,396.564,-0.118,25.646,-5.0545,6.827,31.3065,77.86175,68.42225,11.678,8.258,5.706,133.89725,10.45725,0.393,9.87
4,18.75,397.44175,0.188,16.3995,-5.22425,6.9095,14.30125,77.8595,73.817,9.94125,8.38925,4.76225,31.575,10.16425,0.305,8.3875
4,19.25,397.9735,0.21975,8.15775,-5.211,7.0185,12.95975,77.85525,76.55575,8.741,8.402,4.2035,1.65,9.7555,0.279,7.125
4,19.75,399.7875,0.20225,1.758,-1.68125,6.95375,9.57525,77.8595,77.2035,8.1635,8.4315,3.7695,0.256,9.43325,0.258,5.98
4,20.25,400.082,0.211,-1.99725,-4.057,6.92425,10.4045,77.8645,76.87025,7.435,8.44975,3.52275,0.249,9.04175,0.248,5.79
4,20.75,399.80575,0.223,-3.135,-6.114,7.0705,11.282,77.8635,79.62025,6.693,8.43725,3.522,0.24275,8.64675,0.238,5.25
4,21.25,399.793,0.418,-4.42275,-4.286,6.93475,10.478,77.88575,81.3075,6.204,8.44925,3.8025,0.24475,8.2665,0.245,4.8375
4,21.75,399.95,0.313,-5.97275,-1.187,6.79025,8.845,77.8865,84.84375,5.98925,8.419,3.69625,0.23925,7.90775,0.238,4.78
4,22.25,399.754,0.287,-7.23375,-5.52,6.73,8.939,77.88225,84.8725,5.329,8.3485,3.6105,0.238,7.645,0.238,4.5475
4,22.75,400.269,0.323,-8.519,-7.148,6.7125,10.52675,77.89075,83.56425,4.91025,8.26525,3.5425,0.2385,7.4075,0.254,4.2975
4,23.25,399.53,0.243,-9.96525,-5.68625,6.60075,9.9995,77.8935,83.35625,4.6425,8.1495,3.95775,0.22725,7.175,0.278,4.135
4,23.75,399.64425,0.1875,-10.6255,-5.439,6.56975,9.069,77.888,84.28225,4.5505,8.01325,4.01825,0.22875,6.913,0.274,4.165
5,0.25,398.273,0.668,-14.5945,-11.185,8.43375,11.738,78.111,80.0805,8.51525,13.24825,3.92075,0.26225,12.20675,0.2945,4.9475
5,0.75,398.7225,0.576,-15.395,-10.181,8.39675,13.65975,78.1085,80.7745,8.2065,13.131,4.04375,0.265,11.9595,0.29625,4.475
5,1.25,399.765,0.6295,-16.2705,-10.098,8.35575,12.384,78.09775,82.05875,7.66225,13.01475,4.1435,0.25975,11.66625,0.29425,4.4325
5,1.75,399.9135,0.73,-16.571,-10.8445,8.347,9.4805,78.09075,83.14675,7.429,12.89725,3.834,0.2585,11.372,0.283,4.23
5,2.25,398.9635,0.568,-17.344,-16.415,8.2635,9.635,78.0825,81.5495,7.11075,12.77875,3.994,0.258,11.148,0.308,3.805
5,2.75,399.4395,0.6905,-17.083,-13.607,8.367,10.8705,78.08525,81.32075,6.99125,12.65925,3.7895,0.261,10.9435,0.30775,3.9925
5,3.25,399.156,0.562,-17.327,-9.441,8.35925,10.323,78.09225,83.00425,6.7815,12.536,3.9065,0.259,10.73,0.339,3.58
5,3.75,398.91225,0.654,-18.088,-10.461,8.38775,9.25,78.10125,84.25625,6.59325,12.4235,3.83025,0.2625,10.48975,0.31425,3.8475
5,4.25,399.88675,0.715,-18.08475,-12.0425,8.3445,11.1265,78.101,84.4695,6.942,12.318,4.138,0.29125,10.26325,0.316,3.37
5,4.75,399.333,0.631,-18.17925,-7.4395,8.36075,9.6265,78.106,84.2,6.69875,12.215,3.797,7.93,10.04725,0.2655,3.2975
5,5.25,398.7935,0.25575,-17.8745,-8.401,8.37125,13.303,78.1325,82.73025,7.15375,12.1045,4.014,63.6475,9.84125,0.3105,3.43
5,5.75,398.8955,-0.0915,-17.596,-8.5205,8.522,21.381,78.1665,81.94025,7.4675,11.9895,4.0375,183.82925,9.65125,0.299,3.985
5,6.25,397.883,-0.4495,-17.23425,-1.598,8.75075,32.6505,78.208,79.3355,8.77225,11.782,4.419,308.488,9.5045,0.323,4.6275
5,6.75,395.76275,-1.309,-15.046,15.90975,8.8845,51.711,78.24625,75.384,10.949,11.621,4.931,497.8535,9.437,0.359,5.8775
5,7.25,393.31325,-1.92125,-11.922,34.762,8.86225,70.76,78.283,74.72175,11.716,11.473,5.51375,811.55175,9.478,0.3845,7.6325
5,7.75,393.896,-1.90475,-6.4445,39.893,8.891,75.258,78.31975,69.5315,13.0755,11.342,5.7125,1016.76575,9.64125,0.4295,9.2375
5,8.25,393.913,-2.491,1.49475,51.629,8.91175,102.118,78.344,66.2865,14.525,11.2405,5.871,1194.39725,9.985,0.45175,10.19
5,8.75,393.088,-2.608,12.3945,61.087,8.7615,119.1495,78.343,62.4455,15.9845,11.1725,5.76425,1386.1165,10.4385,0.408,12.12
5,9.25,391.5675,-3.066,24.543,83.53675,8.674,148.331,78.3365,59.887,17.1745,11.1435,5.77275,1517.9505,10.94275,0.37275,13.29
5,9.75,391.289,-3.273,36.489,94.48425,8.571,165.2235,78.3345,56.2165,17.9795,11.1655,6.026,1644.8595,11.59925,0.428,14.18
5,10.25,389.985,-3.4735,47.8245,105.688,8.533,156.787,78.3375,52.9675,18.4745,11.238,6.334,1717.3555,12.29375,0.44,15.845
5,10.75,392.039,-2.7175,56.8065,157.0105,8.4305,185.29525,78.327,53.307,19.2425,11.339,6.292,1826.6185,12.93525,0.466,16.84
5,11.25,389.209,-2.27125,62.4755,166.3835,8.237,184.2275,78.291,49.0805,19.298,11.475,6.5525,1913.5495,13.322,0.50925,16.135
5,11.75,391.689,-2.338,66.3215,165.512,8.09175,183.6105,78.26975,51.699,19.2545,11.659,6.446,1929.52675,13.978,0.51175,16.445
5,12.25,390.375,-3.008,68.752,173.9145,7.95,186,78.229,49.778,19.323,11.8815,6.308,1915.181,14.562,0.48475,17.38
5,12.75,389.592,-2.9605,70.727,174.595,7.931,185.3125,78.207,44.689,19.155,12.1395,6.535,1897.141,15.302,0.49175,17.49
5,13.25,391.036,-3.0525,71.829,146.773,7.994,175.392,78.19,44.201,19.855,12.42775,6.768,1828.729,16.022,0.494,18.37
5,13.75,392.57125,-2.7335,73.791,129.15,7.89,166.962,78.182,45.395,20.071,12.722,7.429,1748.714,16.026,0.5065,18.9
5,14.25,392.4905,-1.689,71.026,125.25475,7.966,186.70425,78.166,48.83,20.114,13.005,7.026,1615.814,16.16,0.489,19.09
5,14.75,392.40175,-2.49825,69.255,117.767,7.894,180.41775,78.152,45.237,20.371,13.0425,7.392,1543.768,16.128,0.52775,19.54
5,15.25,392.752,-2.23525,65.885,111.23425,8.084,164.63975,78.115,47.53,20.131,13.09075,7.396,1415.543,16.386,0.54975,19.45
5,15.75,392.646,-2.031,62.364,105.5915,8.094,145.891,78.182,51.212,19.611,13.3385,7.528,1262.514,16.674,0.53975,18.62
5,16.25,389.54975,-1.32975,57.699,76.3775,7.952,127.441,78.159,53.353,19.089,13.59975,7.373,1073.41,16.666,0.5,18.33
5,16.75,390.608,-1.191,51.292,47.0205,8.035,108.63575,78.173,56.549,18.76,13.84625,6.61,875.868,16.875,0.457,17.61
5,17.25,392.319,-1.02525,45.21,38.313,8.159,85.54775,78.159,58.764,18.511,14.04475,6.815,670.618,17.04,0.43625,17.84
5,17.75,390.267,-0.781,37.425,10.966,8.188,67.425,78.133,60.296,18.298,14.177,6.17,474.671,16.693,0.40775,17.07
5,18.25,392.325,-0.308,30.639,-3.4915,8.581,50.642,78.108,60.75,17.767,14.32375,5.346,285.873,16.368,0.383,15.66
5,18.75,392.251,-0.05,22.24875,-8.38325,8.672,33.775,78.10975,65.492,16.8745,14.395,4.86,120.5105,16.24525,0.308,14.115
5,19.25,394.4175,0.42675,14.491,-3.7115,8.875,21.92725,78.09375,70.429,15.0955,14.44,3.9215,26.6905,15.98375,0.248,12.545
5,19.75,395.81075,0.57925,6.46875,-3.6275,8.81875,16.90775,78.084,72.37625,13.32975,14.4665,4.062,1.533,15.59525,0.2055,10.4325
5,20.25,397.9035,0.731,-0.59625,-1.89075,8.68225,16.705,78.10225,72.28725,12.833,14.4545,3.67375,0.27725,15.159,0.224,9.8175
5,20.75,397.4725,0.6605,-5.10475,-5.38475,8.7325,16.016,78.11975,74.37025,12.24975,14.418,3.6355,0.273,14.779,0.272,9.1325
5,21.25,398.148,0.578,-9.00725,-3.5845,8.67475,12.8635,78.1285,74.58625,10.98775,14.3475,3.61925,0.261,14.4265,0.2635,7.66
5,21.75,399.552,0.417,-11.743,-11.9545,8.6425,17.49025,78.11525,74.9,10.53525,14.233,3.8425,0.2595,14.06575,0.30125,7.02
5,22.25,399.688,0.5425,-13.40275,-9.0715,8.775,13.779,78.1135,80.4245,10.53325,14.108,3.8005,0.257,13.676,0.30325,6.695
5,22.75,398.412,0.72025,-13.71425,-13.889,8.769,16.65625,78.10775,82.3555,9.709,13.9765,3.5675,0.2585,13.3295,0.25725,6.0225
5,23.25,397.738,0.836,-14.4985,-11.616,8.6255,15.338,78.127,81.43775,9.02075,13.838,3.58625,0.257,13.079,0.2415,5.495
5,23.75,397.578,0.6285,-14.784,-12.6145,8.5445,15.236,78.12575,78.91425,8.4875,13.698,3.5645,0.26375,12.83425,0.2615,5.2075
6,0.25,395.587,1.122,-16.94,-5.4205,11.18525,11.287,78.241,81.02,11.827,18.4615,3.6705,0.32925,18.19475,0.25175,8.4025
6,0.75,396.3105,1.047,-17.6235,-9.58525,11.13475,14.1075,78.2335,80.207,11.54475,18.27925,4.0885,0.3255,17.8325,0.28375,7.415
6,1.25,396.478,0.9235,-18.96175,-5.67475,11.104,13.831,78.235,81.0845,11.12525,18.0965,3.623,0.32525,17.49225,0.23175,7.2725
6,1.75,396.733,0.716,-19.15325,-8.66625,10.902,15.0535,78.21975,78.52875,10.7515,17.9065,3.802,0.3295,17.15925,0.23775,6.9825
6,2.25,397.56575,0.81575,-19.6935,-9.97975,10.84225,11.72525,78.218,78.809,10.4855,17.71725,3.75725,0.32725,16.83,0.2555,6.4375
6,2.75,396.73625,1.02,-19.954,-8.72625,10.80325,13.457,78.20625,78.86725,10.02175,17.526,3.68175,0.326,16.509,0.24625,5.995
6,3.25,396.65825,1.07375,-20.517,-9.04525,10.66325,8.84425,78.21,80.6065,10.0615,17.334,3.48175,0.32525,16.19625,0.22775,5.9475
6,3.75,396.8445,0.88,-20.71825,-8.088,10.46425,8.7485,78.2175,81.39425,9.539,17.145,3.393,0.332,15.89225,0.2485,5.5925
6,4.25,397.7745,0.955,-21.12525,-9.2005,10.24325,12.303,78.227,81.132,9.354,16.95475,3.532,1.02025,15.60275,0.226,5.4125
6,4.75,397.7375,0.78225,-21.5005,-7.729,10.04725,10.69825,78.232,79.93225,9.305,16.78075,3.86625,21.23425,15.32175,0.255,5.32
6,5.25,397.93,-0.0235,-21.638,-9.5555,10.15025,24.696,78.2615,77.95725,10.152,16.609,3.97175,111.77775,15.04075,0.252,5.7225
6,5.75,394.4595,-0.668,-21.1275,-9.5025,10.595,43.195,78.308,74.886,11.46,16.437,4.1095,260.195,14.7675,0.2605,6.715
6,6.25,390.935,-1.2595,-19.4375,-7.819,10.78,59.845,78.339,71.2085,13.165,16.26925,4.3715,453.0305,14.53725,0.2975,8.05
6,6.75,389.072,-2.4645,-17.124,2.0675,10.9805,99.612,78.368,68.78,14.6425,16.1055,4.6985,446.69,14.4,0.33,9.32
6,7.25,385.949,-3.7315,-12.956,10.1925,11.1065,133.365,78.38625,62.1325,16.2995,15.95225,5.08375,825.1645,14.3855,0.3425,11.1925
6,7.75,381.4785,-4.1675,-6.437,18.5795,11.2275,182.1635,78.406,58.9485,17.639,15.816,5.322,1061.086,14.4995,0.3845,13.12
6,8.25,378.7545,-4.9165,0.7735,29.4845,11.0885,234.6105,78.4305,56.0155,19.4095,15.709,5.345,1240.0455,14.74425,0.3725,14.895
6,8.75,376.831,-5.297,10.8175,25.4495,10.8175,253.47,78.439,52.7325,20.6275,15.6375,5.598,1424.634,15.1305,0.388,17.325
6,9.25,376.239,-5.603,23.151,38.8185,10.51925,319.1085,78.442,47.327,21.45725,15.6055,5.2885,1573.53875,15.654,0.411,18.865
6,9.75,375.3935,-5.9875,33.82875,44.2775,10.42575,355.145,78.443,46.2795,22.07825,15.61775,5.9075,1710.31875,16.29925,0.4645,19.97
6,10.25,375.117,-6.642,44.83225,71.6405,10.29925,328.895,78.44075,44.37325,22.633,15.678,5.9305,1764.67525,17.038,0.4655,20.93
6,10.75,374.6405,-6.795,52.50425,79.8025,10.186,369.937,78.43825,43.24475,23.2715,15.789,6.6885,1877.62875,17.77275,0.4705,22.115
6,11.25,374.735,-6.558,59.916,89.3585,10.10325,395.29,78.432,40.40175,23.4095,15.94925,6.88425,1954.87675,18.5135,0.529,23.48
6,11.75,375.4255,-6.6785,64.46775,79.4795,9.87575,386.3795,78.4195,37.57875,23.621,16.18525,6.7405,1996.5505,19.318,0.537,23.7975
6,12.25,375.165,-6.413,68.468,88.14425,9.564,375.094,78.3985,35.859,23.864,16.464,6.8485,1839.92,20.17075,0.553,24.845
6,12.75,375.1875,-7.21175,70.235,102.7905,9.562,424.635,78.3865,35.257,24.702,16.776,6.7525,2005.3645,20.876,0.537,25.84
6,13.25,374.517,-6.214,73.0125,95.977,8.8895,370.04525,78.366,34.7365,25.185,17.10825,6.603,1942.3765,21.39325,0.539,25.95
6,13.75,375.4495,-6.21,75.6125,73.573,8.8265,328.041,78.343,33.6805,25.0765,17.42125,7.083,1853.9125,21.85625,0.5305,27.105
6,14.25,375.664,-5.046,74.758,76.602,8.656,340.0415,78.332,33.474,25.091,17.72875,7.1145,1766.9515,22.37675,0.5585,27.045
6,14.75,375.607,-4.5865,72.6475,72.0985,9.1665,288.0835,78.3195,34.89,25.2175,18.009,7.126,1665.095,22.786,0.556,27.275
6,15.25,375.5995,-4.2275,70.3615,58.62475,9.3405,281.016,78.3145,37.981,25.056,18.2005,6.7655,1522.033,23.1265,0.5165,27.16
6,15.75,375.062,-4.06125,67.19,27.047,9.326,261.16575,78.2965,37.582,24.367,18.47,7.035,1371.7715,23.16175,0.556,25.405
6,16.25,375.401,-3.636,60.196,12.5135,9.4975,238.206,78.2905,38.202,24.55,18.7285,6.8455,1185.9795,23.06925,0.4935,24.84
6,16.75,375.127,-2.8835,55.5065,10.15875,9.58,226.861,78.281,39.9695,24.0705,18.9525,6.724,1006.249,23.14025,0.539,24.62
6,17.25,376.1195,-2.741,47.5085,15.65975,10.2135,170.198,78.279,42.174,24.1605,19.12525,6.5415,811.491,23.1325,0.51,24.27
6,17.75,376.20125,-2.203,41.1895,-10.619,10.241,154.08,78.2735,43.153,23.676,19.25825,6.0275,603.6035,23.03675,0.45775,23.72
6,18.25,376.237,-1.57175,33.5475,-17.524,10.338,141.982,78.2745,45.1895,22.856,19.32875,5.675,416.7495,22.88475,0.4495,22.235
6,18.75,377.07,-0.2365,27.0245,-10.9705,10.561,83.9215,78.3,57.239,21.8405,19.42625,5.293,233.9605,22.6215,0.392,19.815
6,19.25,378.17175,0.006,18.825,-10.5595,10.559,58.9965,78.3005,56.058,20.2925,19.48675,4.383,88.4065,22.28725,0.315,17.725
6,19.75,380.956,0.725,11.437,-9.02025,10.8325,30.427,78.2875,60.6575,18.8545,19.5135,3.7375,15.2685,21.89775,0.2705,15.24
6,20.25,382.675,0.819,4.372,-5.282,10.665,20.524,78.2785,67.7835,17.65,19.5095,3.3305,0.79,21.407,0.2805,14.285
6,20.75,385.993,0.973,-1.546,-5.682,10.7075,15.1775,78.278,71.2765,16.259,19.4785,3.4755,0.362,21.0315,0.2695,12.895
6,21.25,389.948,1.1075,-5.5955,-11.55225,11.058,25.3955,78.287,72.1135,15.63,19.423,3.321,0.363,20.641,0.261,11.73
6,21.75,393.67575,1.1155,-8.6285,-6.62575,11.1505,18.14625,78.2935,73.474,15.0545,19.35025,3.2805,0.3545,20.21875,0.2485,11.225
6,22.25,391.796,1.388,-11.057,-4.1255,10.9925,18.8455,78.294,73.628,14.194,19.2585,3.257,0.34,19.80325,0.248,9.835
6,22.75,395.2125,1.22,-12.758,-6.955,11.1105,23.124,78.273,78.878,13.701,19.15425,3.263,0.343,19.393,0.2465,9.56
6,23.25,394.977,0.966,-14.422,-6.258,11.0205,14.584,78.268,80.2895,12.7955,19.0365,3.453,0.343,19.02825,0.238,8.345
6,23.75,394.826,0.951,-15.744,-7.3285,11.129,15.049,78.249,79.6475,12.2715,18.9055,3.3945,0.3455,18.707,0.2555,8.625
7,0.25,389.704,0.87,-12.84975,-3.171,14.17425,4.108,78.4455,68.7245,16.16525,22.90325,3.686,0.44425,22.61525,0.285,10.0625
7,0.75,390.122,0.813,-13.61025,-4.904,13.8485,2.591,78.443,69.882,16.12825,22.739,3.8235,0.44225,22.248,0.289,9.7025
7,1.25,391.097,0.837,-14.396,-5.654,13.9675,3.333,78.4295,71.73975,15.87125,22.60325,3.5355,0.441,21.959,0.291,9.3275
7,1.75,392.879,0.741,-14.996,-7.149,13.6245,4.573,78.428,74.14775,15.27925,22.44775,3.55075,0.44075,21.63925,0.276,9.09
7,2.25,394.261,0.777,-15.438,-4.652,13.76025,1.375,78.42375,77.05075,14.95125,22.28825,3.428,0.43975,21.3255,0.262,8.5775
7,2.75,393.395,0.651,-16.381,-6.947,13.43125,3.108,78.41,76.63725,14.565,22.17475,3.42775,0.438,21.01875,0.246,8.09
7,3.25,394.93125,0.7925,-16.77225,-4.4615,13.1935,2.52175,78.4155,76.83975,14.25325,22.06,3.4475,0.4275,20.71875,0.262,7.585
7,3.75,395.629,0.5985,-17.11375,-3.07675,13.13425,2.055,78.41925,75.6795,14.077,21.92875,3.601,0.43275,20.42575,0.263,7.4575
7,4.25,397.2245,0.698,-17.55425,-6.83975,13.01725,4.07275,78.41675,75.606,13.7965,21.8045,3.62225,0.6345,20.14775,0.262,6.8275
7,4.75,397.847,0.56,-17.6375,-5.384,12.88725,5.831,78.42375,78.6545,13.65075,21.66575,3.434,8.136,19.857,0.24525,6.8
7,5.25,398.187,0.157,-18.08775,-8.618,12.91325,9.087,78.44625,77.14125,13.64325,21.49075,3.40375,65.6825,19.60175,0.23875,6.6275
7,5.75,398.664,-0.21,-17.8725,-2.8515,13.178,22.5735,78.479,72.78875,14.62475,21.329,3.87025,199.39325,19.31175,0.259,7.955
7,6.25,396.1715,-0.44625,-16.86975,8.1605,13.6385,37.9465,78.517,68.302,15.724,21.17775,4.30125,359.74125,19.052,0.29775,9.48
7,6.75,393.05975,-0.8555,-15.7285,23.8895,13.78575,53.79325,78.54225,63.938,17.22975,21.03275,4.61675,512.2185,18.85875,0.309,11.26
7,7.25,388.63775,-1.063,-13.86125,36.95125,14.12925,74.69375,78.574,60.332,19.03975,20.907,4.228,734.11775,18.7805,0.323,12.7575
7,7.75,383.22575,-1.087,-10.23625,50.59725,14.147,96.3605,78.5975,55.4935,20.7295,20.79,4.17275,971.17225,18.836,0.33975,14.965
7,8.25,381.8885,-1.38075,-5.21275,59.95475,13.88225,116.60725,78.61875,50.68225,22.22125,20.68525,3.91125,1157.159,19.00325,0.2775,18.0025
7,8.75,378.78225,-1.73325,1.64825,86.31075,13.5415,141.072,78.6395,42.99675,23.812,20.604,3.3335,1323.58675,19.28375,0.2575,20.985
7,9.25,376.75075,-1.62225,9.49225,98.37,13.053,149.22725,78.6695,40.0665,24.787,20.54825,3.116,1456.9265,19.56525,0.252,22.585
7,9.75,376.0615,-1.25725,17.963,117.14575,12.76925,160.25075,78.6665,37.5685,25.3925,20.526,2.71975,1608.2345,20.024,0.24525,24.78
7,10.25,374.776,-1.257,27.126,152.553,12.62075,183.867,78.6575,33.81525,26.231,20.5425,3.756,1687.0875,20.67175,0.276,26.245
7,10.75,373.943,-0.543,35.9635,167.94,12.601,157.981,78.65325,32.14925,26.83875,20.60025,3.76425,1800.80925,21.407,0.332,28.165
7,11.25,373.1605,-0.963,44.21925,187.79875,12.32,166.2605,78.658,29.183,27.49525,20.65375,4.5315,1899.37225,22.10925,0.327,28.87
7,11.75,373.22375,-0.93175,49.531,196.665,11.7885,167.4795,78.644,28.33825,28.046,20.758,4.902,1951.771,22.81975,0.3565,29.86
7,12.25,373.7755,-1.2665,53.832,209.851,11.11675,156.769,78.6315,26.6255,27.96,20.983,5.25,1928.285,23.5425,0.39025,30.5875
7,12.75,373.49075,-1.09725,57.083,218.2085,11.15475,157.517,78.61425,25.334,28.391,21.208,5.493,1944.143,24.19675,0.4195,31.4025
7,13.25,374.03625,-0.82075,59.82625,197.173,10.928,161.2395,78.6055,26.4335,28.40875,21.38,5.33075,1880.731,24.80325,0.4,31.43
7,13.75,374.22,-0.996,60.53375,201.96,10.788,151.062,78.591,25.8845,28.538,21.59725,5.59175,1818.07625,25.41225,0.417,32.485
7,14.25,373.998,-1.012,60.4545,174.241,11.0625,143.96575,78.5705,28.6335,28.361,21.785,5.963,1732.2945,25.93375,0.435,32.825
7,14.75,374.05025,-0.5625,61.029,160.21025,10.9895,131.878,78.54725,27.767,27.886,22.052,6.41,1620.333,26.44075,0.45575,32
7,15.25,375.334,-1.0595,57.20175,147.1595,10.975,121.338,78.55,26.72,28.54375,22.27125,5.683,1497.46025,26.7685,0.42675,32.775
7,15.75,374.94,-0.745,54.40175,121.891,11.1565,122.785,78.536,27.2025,28.534,22.45425,5.92075,1334.507,27.0455,0.422,33.805
7,16.25,374.586,-0.707,52.79275,104.606,11.2975,125.088,78.519,28.1115,28.36825,22.583,5.85275,1153.0415,27.347,0.387,32.96
7,16.75,374.975,-0.77175,47.942,80.91575,11.754,103.1235,78.495,34.547,28.202,22.80925,6.191,973.468,27.51,0.397,32.955
7,17.25,374.596,-0.325,42.6865,54.258,11.437,84.81,78.4835,36.2555,27.80575,22.98775,6.189,795.15275,27.5005,0.41,31.85
7,17.75,374.59775,-0.255,38.533,28.194,11.7365,70.97625,78.48375,36.134,27.114,23.043,5.542,554.554,27.42075,0.394,31.3975
7,18.25,374.27475,0.02475,33.419,5.853,12.4805,50.087,78.463,38.179,26.29775,23.28125,4.98925,377.62425,27.2855,0.30725,28.715
7,18.75,374.841,0.181,25.79125,0.805,12.733,38.0505,78.459,41.789,25.17525,23.42525,4.756,203.72625,27.115,0.33,26.575
7,19.25,376.768,0.6085,18.979,-0.7915,13.3925,16.702,78.456,45.8415,24.32575,23.5235,3.66,79.671,26.853,0.309,23.535
7,19.75,377.766,0.578,12.66175,-2.351,13.4725,7.743,78.446,46.4005,22.38875,23.61625,3.72675,13.9625,26.4975,0.267,20.675
7,20.25,382.38,0.6655,6.71125,-1.644,14.32,16.249,78.4515,54.192,21.35925,23.67575,3.655,0.87175,26.097,0.254,18.435
7,20.75,381.47,1.058,1.32375,-7.82,14.156,11.807,78.451,58.878,20.35675,23.6975,3.5365,0.4505,25.725,0.276,16.845
7,21.25,382.467,0.68825,-2.248,-7.801,14.3415,7.458,78.4605,58.1995,19.683,23.685,3.79525,0.452,25.2565,0.277,14.81
7,21.75,383.343,0.856,-5.50475,-2.95025,14.337,3.9085,78.468,61.7285,18.94775,23.61175,3.59125,0.45175,24.772,0.263,14.275
7,22.25,385.175,0.807,-8.034,-3.1305,14.1465,11.1085,78.4755,62.6205,18.2895,23.51775,3.51425,0.44875,24.324,0.237,13.045
7,22.75,386.133,0.84,-9.55,-8.703,13.923,7.032,78.4605,63.1265,18.06925,23.40625,3.77975,0.45175,23.88,0.258,12.115
7,23.25,389.00725,0.81225,-10.7475,-4.601,14.117,5.4255,78.46,69.7475,17.33675,23.282,3.527,0.4465,23.445,0.252,11.46
7,23.75,393.077,1.04625,-11.89175,-3.715,14.2325,7.534,78.458,69.898,16.48375,23.14975,3.45925,0.4445,23.034,0.276,10.805
8,0.25,400.9695,0.5845,-16.4145,-7.518,13.344,7.48,78.452,72.551,16.1535,22.12825,3.8995,0.378,21.6725,0.248,10.2
8,0.75,402.4865,0.5275,-16.88,-5.436,13.126,6.023,78.438,72.448,15.6825,22.02675,4.06275,0.376,21.358,0.2515,9.54
8,1.25,404.71225,0.66775,-17.75775,-7.0435,13.037,8.021,78.43,74.77,15.10675,21.882,3.63875,0.38075,21.05925,0.236,9.02
8,1.75,405.6025,0.653,-18.07375,-7.298,13.035,6.993,78.428,74.878,15.2985,21.697,3.58425,0.37575,20.75575,0.24,8.87
8,2.25,404.8245,0.5415,-18.414,-9.12075,13.199,6.6015,78.419,75.043,14.974,21.5465,3.49775,0.375,20.43375,0.2125,8
8,2.75,405.3935,0.488,-18.48375,-5.2235,13.326,4.5265,78.401,75.448,14.37825,21.392,3.35525,0.375,20.14875,0.22,7.63
8,3.25,406.675,0.6405,-18.3935,-7.1925,13.269,3.4795,78.386,75.547,14.299,21.2285,3.3845,0.37325,19.93275,0.2255,7.52
8,3.75,406.1325,0.5715,-18.741,-7.4035,13.084,6.016,78.388,77.412,13.90725,21.1,3.38425,0.37875,19.7355,0.2245,7.28
8,4.25,405.926,0.617,-19.30675,-5.6595,13.003,5.929,78.397,79.402,13.66075,20.98475,3.42275,0.37625,19.53475,0.2215,7.28
8,4.75,406.202,0.445,-19.4765,-4.76375,13.121,3.594,78.406,79.983,13.313,20.87325,3.47475,0.523,19.332,0.2345,6.58
8,5.25,406.612,0.691,-19.68125,-4.9165,13.058,4.977,78.422,82.774,13.17125,20.76025,3.33375,15.13475,19.126,0.235,6.65
8,5.75,407.02225,0.4675,-19.6525,-6.17775,13.203,10.634,78.439,83.846,13.36925,20.652,3.4785,90.98275,18.87275,0.236,6.7
8,6.25,403.8055,-0.07325,-19.753,-1.00475,13.368,30.77525,78.474,78.902,14.5565,20.54225,3.77825,202.91125,18.589,0.281,8.08
8,6.75,402.83875,-0.483,-18.85625,8.925,13.696,44.7515,78.509,73.834,16.05875,20.43575,4.00875,410.768,18.42975,0.2875,9.77
8,7.25,401.49125,-0.43,-16.987,20.3645,13.768,55.1325,78.543,70.141,17.68175,20.3325,4.41625,648.76725,18.288,0.316,11.47
8,7.75,399.3275,-0.90025,-13.252,34.576,13.53,83.086,78.574,65.292,19.332,20.22325,4.70225,843.45475,18.259,0.326,13.66
8,8.25,396.0945,-0.968,-7.275,53.496,13.4325,103.1305,78.59,59.85525,20.8855,20.1135,4.3735,1039.754,18.34925,0.3305,16.275
8,8.75,393.901,-1.0255,1.1935,59.5265,13.585,138.0005,78.63,53.621,22.348,20.005,4.25175,1214.9485,18.55175,0.331,18.63
8,9.25,389.3775,-1.216,10.00175,91.9355,13.32,156.5435,78.657,48.235,23.5915,19.932,3.8225,1374.939,18.96125,0.295,21.11
8,9.75,388.0655,-1.1245,18.93125,125.654,12.69675,179.443,78.65925,43.30775,24.516,19.8625,3.9935,1507.174,19.50225,0.297,23.02
8,10.25,386.2025,-1.35,27.997,146.9235,12.22975,152.435,78.6585,40.527,25.223,19.8275,4.357,1606.483,19.963,0.3895,24.6575
8,10.75,386.5885,-1.0565,36.3225,171.24125,12.00925,177.41875,78.6575,37.6925,26.1505,19.8125,5.1295,1691.8955,20.555,0.403,26.6075
8,11.25,385.0175,-1.14,43.3745,188.6305,11.699,171.12,78.64225,33.74875,26.48,19.877,5.281,1748.358,21.339,0.4235,27.78
8,11.75,386.08175,-1.146,49.5945,203.056,11.557,161.556,78.613,33.4045,26.8625,20.009,5.5045,1799.022,22.157,0.46425,29.19
8,12.25,386.336,-0.899,53.9865,202.4315,11.575,160.25325,78.599,33.661,27.3145,20.144,5.7115,1809.0595,23.005,0.4445,29.08
