DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT
3,23.75,-0.732578475,-98.833815,-63.37456,-42.1892725,0.82438645,0.106346775,-10.36155125,413.467075,3.037888,0.31622275,0.2184739,0.18163465,0.0699475,-4.6972007,-3.886579925
4,0.25,-0.437710175,-87.92394,-139.270925,-40.43988,0.7837034,0.0936214,-3.193768,393.9119,3.998414,0.3416118,0.2908022,0.1727594,0.06996,-4.747909525,-3.9756657
4,0.75,-0.437785725,-126.183,-169.795625,-53.78018,0.8280997,0.10746365,-3.61736075,401.76605,3.8737175,0.36185835,0.222325,0.140687375,0.07836,-4.87183195,-4.0821122
4,1.25,-0.6595706,-58.90874,-107.10842,-36.7608625,1.02577175,0.0976964,-3.71929575,382.53705,3.88679,0.2962539,0.2461772,0.153203,0.07219,-4.83395185,-4.0373038
4,1.75,-0.746562,-83.33272,-128.36165,-10.778392,0.7806734,0.075725,-3.89028525,387.167175,3.84763475,0.294553575,0.220775025,0.17892945,0.06709,-4.682539375,-3.928527875
4,2.25,-0.5316358,-93.7433,-101.24898,-54.0104375,0.9605788,0.1169728,-3.967638,393.260925,3.86857325,0.3905642,0.2367648,0.1810514,0.07474,-4.371332725,-3.6601193
4,2.75,-0.5553344,-117.830725,-125.7286,-29.4960075,0.82816,0.12584505,-4.047374,404.2394,3.8756405,0.3149586,0.234887825,0.161449975,0.07422,-4.422389825,-3.71121565
4,3.25,-0.4784052,-96.9289975,-367.4296,-49.8089725,0.7351722,0.07978,-4.245888,407.9765,3.883889,0.2638764,0.2597724,0.1476156,0.0664,-4.693859375,-3.867124075
4,3.75,-0.5250442,-91.2558075,-57.1368875,-19.219415,0.6397764,0.07662,-4.392924,414.291875,3.7140225,0.276581,0.2849954,0.1267322,0.07426,-4.23135395,-3.55011085
4,4.25,-0.463931325,-83.248355,-75.045875,-23.98052,0.5361882,0.093195,-4.446158,416.89125,3.9352355,0.29416325,0.183337625,0.22658665,0.08014,-4.360539975,-3.658907125
4,4.75,-0.43068,-78.52396,-57.9029875,-40.0286625,0.5952312,0.1120298,-4.624386,414.55365,3.801495,0.2961798,0.2154526,0.160422,0.07272,-4.376495525,-3.67229205
4,5.25,-0.542013375,-155.1989,-67.37112,-30.661,0.2481696,0.083534375,-4.75181,415.562575,3.78010875,0.278087975,0.24994925,0.181587125,0.06452,-4.27471215,-3.534786275
4,5.75,-0.44377445,-118.59715,-34.538235,-28.8642,0.399737175,0.09931485,-4.6561235,409.79055,3.862602,0.28173385,0.28632545,0.15743715,0.072565,-4.1944359,-3.45948815
4,6.25,-0.6248401,-74.32681,-185.4852,-36.9422075,0.6203102,0.1016826,-4.964944,410.83875,3.73882,0.3376433,0.224532175,0.1300164,0.083435,-0.888561095,-0.6812865575
4,6.75,-0.61675635,-147.43915,-102.289375,-35.77548,0.7660144,0.08224515,-4.025202,416.9725,3.653145,0.3974645,0.284923425,0.18031975,0.1064734,4.76869845,3.99430825
4,7.25,-0.5989085,-247.2332,-91.151635,-21.819825,0.8335516,0.1707404,-3.239836,414.244875,3.68765125,0.4315404,0.3288532,0.2388456,0.1218538,11.68760025,9.874352
4,7.75,-0.75929505,-187.7514,-163.5582,-24.660215,0.958429,0.15651485,-2.08698,413.6956,3.76876375,0.5333666,0.386382275,0.2611207,0.1401042,18.77998775,15.75873525
4,8.25,-0.971020225,-222.6738,-69.5266375,-26.347325,1.197388,0.2085384,-1.96949,413.83535,3.8990245,0.5150276,0.3920044,0.280281,0.149601,29.36158875,24.6390545
4,8.75,-1.182509,-330.33305,-104.5172,-46.7017375,1.03547,0.206428425,-1.759308,415.43185,3.789125,0.551122775,0.4102889,0.277291825,0.1698662,41.93053075,35.16709925
4,9.25,-0.98256885,-275.42855,-140.9096,-30.76485,1.0199772,0.15329,-1.867788,414.6288,3.359203,0.5910846,0.4200456,0.3014724,0.1669038,64.14141525,53.84949425
4,9.75,-1.14060125,-323.80535,-237.9817,-28.600285,0.8916044,0.1349594,-1.51567,413.43415,3.61734375,0.6473756,0.4613846,0.3073482,0.1804154,64.9000345,54.48474925
4,10.25,-0.933620125,-384.0738,-144.21405,-35.0699625,0.9710332,0.1885762,-1.355338,411.697,3.566782,0.6123678,0.408641,0.3374902,0.2300148,69.32142825,58.167193
4,10.75,-1.124993,-377.75735,-150.8051,-24.132325,0.8747304,0.24550325,-0.9388616,412.94905,3.685202,0.6379986,0.4507186,0.3322665,0.2120238,56.63112075,47.54645625
4,11.25,-0.97505705,-350.39765,-343.9864,-17.24272,0.73418,0.218928975,-0.8684602,412.8584,3.695414,0.606944425,0.4561596,0.3390072,0.193607775,67.93760075,56.96759875
4,11.75,-0.98984615,-296.86795,-274.2516,-16.418,0.9448696,0.22357565,-0.3772576,412.297875,3.36694625,0.70793225,0.491524925,0.369394825,0.19488475,87.17876175,73.1588995
4,12.25,-1.5649515,-266.75075,-191.999325,-17.6387275,1.0012008,0.2470114,-0.2779668,411.2692,3.345098,0.652657,0.4544052,0.3775762,0.1936868,81.29598675,68.20567
4,12.75,-1.28947125,-304.889,-271.6824,-26.52236,1.207241,0.2221994,0.16584175,412.2839,3.53979,0.798040075,0.51840905,0.38773995,0.2226066,78.5809555,65.95628025
4,13.25,-1.2324425,-327.3242,-150.824,-38.363925,1.115478,0.180802175,-0.5817444,412.6629,3.55410375,0.628502975,0.46168725,0.35965355,0.23621575,76.187541,63.9353425
4,13.75,-1.20682925,-337.9722,-262.5864,-27.69146,0.8954144,0.209548,0.1122004,412.4839,3.47415125,0.6955876,0.4431016,0.3460986,0.2058146,75.3879755,63.27218225
4,14.25,-1.79623725,-382.5221,-218.6798,-21.9605375,1.07328,0.2195338,0.6354924,412.6737,3.6434785,0.8368804,0.44453,0.376837,0.2090776,57.435791,48.16361325
4,14.75,-1.513683,-400.79845,-120.6437,-6.83975925,1.212998,0.2703338,0.474278,412.8281,3.573804,0.7344332,0.5393862,0.3740678,0.1748684,48.59826625,40.738424
4,15.25,-1.2854975,-251.972225,-146.717,-21.66336,1.433406,0.2594002,0.3010742,381.88695,3.41084,0.7364322,0.4884128,0.3391618,0.1656124,49.122201,41.19384175
4,15.75,-0.9557909,-417.90225,-224.2375,-15.637735,1.311232,0.3091694,0.1328062,374.8556,3.333344,0.674744,0.5577746,0.3790256,0.147901,50.908632,42.74172625
4,16.25,-1.022797625,-391.6603,-235.5647,-34.8755575,0.8293865,0.2427738,-1.2194245,399.810975,3.3015775,0.7681352,0.4482196,0.3357654,0.1540184,47.74005125,40.1019225
4,16.75,-0.839944625,-372.556,-103.844595,-65.7354,1.10833475,0.2653196,-0.263706625,410.50905,3.436531,0.551257025,0.45485475,0.3528072,0.122599175,37.2074395,31.20580425
4,17.25,-1.0301742,-280.94215,-155.4707,-21.6428,1.17217575,0.239360925,-0.402368425,412.01335,3.49488825,0.5227015,0.398457925,0.317240425,0.105753725,27.865322,23.437926
4,17.75,-0.9742688,-209.6268,-212.276275,-23.79328,1.34203025,0.22271925,-0.583643,411.9762,3.53967875,0.458751475,0.415389625,0.332322025,0.0945925,16.31570225,13.763361
4,18.25,-0.7230791,-281.8903,-257.6739,-44.6414375,1.21511525,0.188210625,-1.555087075,408.98675,3.467464,0.512549225,0.398497325,0.30045615,0.0890725,7.294473325,6.199303325
4,18.75,-0.6887112,-144.134,-290.834,-66.1372,0.84537715,0.1594208,-1.614408125,414.5174,3.53161625,0.375139875,0.258005,0.2253596,0.0777275,0.5369199375,0.519503655
4,19.25,-0.525869,-130.1656,-284.1586,-25.0113925,0.7366528,0.1485517,-1.716334475,415.07905,3.5577905,0.33057745,0.261073775,0.1868157,0.0776425,-3.2435026,-2.6270181
4,19.75,-0.588109375,-113.54565,-284.614625,-75.251775,0.70494075,0.072171825,-1.775503,410.64325,3.524706,0.3907566,0.27603645,0.1522597,0.08436,-4.98630715,-4.158528425
4,20.25,-0.3830466,-106.882325,-220.3022,-55.215485,0.77781515,0.0917792,-1.909846,337.049175,3.575226,0.313573225,0.2250772,0.13268515,0.0807575,-5.4515728,-4.554395225
4,20.75,-0.3289214,-126.4964,-201.0724,-56.615125,0.644671,0.096504,-1.965522,400.186125,3.0695275,0.345407,0.2307116,0.1298938,0.06286,-5.155638525,-4.32578405
4,21.25,-0.341388375,-128.1273225,-127.988175,-30.16843,0.7991073,0.07336,-2.05225125,412.98655,3.555944,0.350674,0.2466732,0.14027955,0.0762925,-5.207878625,-4.34544505
4,21.75,-0.4919852,-194.0596,-385.3262,-33.023625,0.98438585,0.112558,-2.70824675,408.2763,3.59054375,0.323360925,0.2617962,0.1905468,0.0666,-4.975781725,-4.09911865
4,22.25,-0.4580046,-76.72726,-92.09424,-21.58085,0.77606335,0.0657324,-2.4252815,395.1269,3.6538225,0.3484738,0.2242416,0.169335,0.07193,-4.976744275,-4.138877375
4,22.75,-0.4308467,-147.7476,-127.464875,-23.58268,0.9407547,0.09126,-2.6109815,381.73445,3.458043,0.3686846,0.2446282,0.1662056,0.078085,-4.8604329,-4.05870575
4,23.25,-0.466454675,-88.5855625,-85.474965,-69.88355,0.769104075,0.103429,-2.77670925,386.0954,3.192635,0.35754525,0.27279655,0.1565187,0.077445,-4.919688675,-4.127505875
4,23.75,-0.496237625,-96.30893,-92.6640925,-47.72397,0.937535775,0.123054,-2.947294,377.2029,4.0545865,0.2936452,0.2720222,0.208326,0.06688,-4.6791722,-3.926323325
5,0.25,-0.31098425,-194.02585,-103.2278,-12.59564,0.525148775,0.0574675,3.36437825,408.61455,5.3434125,0.1838499,0.2244944,0.1050995,0.0666975,-4.3491257,-3.56066705
5,0.75,-0.34306015,-54.464195,-143.2064,-32.140975,0.217727075,0.1051668,3.1546905,412.01525,5.24228875,0.2517912,0.1749896,0.10793735,0.0709,-4.498669025,-3.687236375
5,1.25,-0.342547,-71.68052,-182.94805,-30.4837925,0.3979355,0.05982,2.5601065,412.172425,5.47750425,0.222701,0.1852258,0.1578766,0.06394,-4.316697575,-3.533515225
5,1.75,-0.3255282,-115.201,-84.99304,-28.26417,0.611147975,0.0791,2.858011,409.59655,5.543972,0.2349209,0.2090138,0.1269572,0.07376,-4.122332775,-3.37476855
5,2.25,-0.31861725,-70.62142,-146.309925,-25.0516875,0.597102,0.0666825,2.75677325,359.59805,5.67969475,0.2657896,0.201310225,0.10500225,0.06778,-4.12738905,-3.38485695
5,2.75,-0.428920175,-78.35688,-173.016375,-26.5383125,0.456707375,0.0854875,2.648403,399.1256,5.64693375,0.256205475,0.252860675,0.136858775,0.0775525,-4.021181675,-3.280985725
5,3.25,-0.413125,-117.53487,-91.86351,-54.29497,0.449937175,0.05648,2.735677,403.0473,4.375249,0.2392372,0.226125625,0.1198764,0.076745,-3.934511425,-3.219924625
5,3.75,-0.274704125,-101.1681,-73.72159,-52.38092,0.5428394,0.086635,2.59456725,413.19025,4.90469675,0.1915559,0.15487715,0.11656175,0.0684025,-3.973922375,-3.243429225
5,4.25,-0.361614925,-81.231815,-110.864575,-24.6386375,0.660398,0.0889275,2.16218075,401.0018,5.345065,0.2369688,0.24140735,0.150621875,0.05918,-4.1755003,-3.43296815
5,4.75,-0.412583275,-124.361125,-103.2284175,-35.330915,0.64915735,0.096495,2.0477055,410.7195,5.90221875,0.2609831,0.19285055,0.13863595,0.062305,-3.869476925,-3.163791275
5,5.25,-0.4111874,-174.0966,-85.04821,-70.957385,0.662838,0.06016,1.872568,375.01455,5.08939875,0.2636922,0.239317,0.138152,0.06448,-3.07350645,-2.558281775
5,5.75,-0.5093727,-248.877525,-149.28968,-41.4639,0.65102945,0.102592,1.87219675,414.890475,5.5192265,0.330914,0.2673476,0.148451,0.0683225,1.72335495,1.52923135
5,6.25,-0.465335475,-322.114,-194.807775,-47.126585,0.71891835,0.11273665,1.87065275,410.08395,5.493854,0.409507525,0.3291984,0.17770125,0.07414,6.467203275,5.439333075
5,6.75,-0.4918982,-204.0764,-145.637,-55.4083775,0.7171722,0.1101794,1.41979425,400.64075,5.46931875,0.4348618,0.3379148,0.1762816,0.1008292,13.556433,11.3826485
5,7.25,-0.5576514,-212.828,-278.8455,-37.8674225,0.6654418,0.1145738,1.646666,397.38305,5.513221,0.4540504,0.3124974,0.2030208,0.1360388,18.65031825,15.72620725
5,7.75,-0.4814068,-385.343875,-194.2494,-93.109275,0.7251998,0.18465465,3.14154,397.700775,5.668642,0.430003925,0.31507425,0.2409002,0.112511075,23.1272565,19.45795925
5,8.25,-0.729334375,-347.13505,-228.5351,-21.095095,0.49266065,0.134195225,3.11155375,405.1365,4.642484,0.442323075,0.40388005,0.19912375,0.1059664,31.6552735,26.550872
5,8.75,-0.630128375,-289.973275,-310.927325,-50.597725,0.696731425,0.223890425,3.78037125,407.225375,4.89346,0.5041212,0.412326325,0.286014875,0.120004825,36.4694005,30.6436675
5,9.25,-0.56734665,-281.1134,-214.33065,-94.82236,0.846096725,0.2078434,4.6409455,391.68615,4.68129625,0.577722,0.3663392,0.2862842,0.1350062,43.44739125,36.4925035
5,9.75,-0.7718602,-330.9682,-206.206375,-36.40964,0.95746765,0.201409,5.1350725,403.2149,4.636921,0.560322925,0.3950458,0.288034,0.106493,56.893647,47.6933355
5,10.25,-0.7879551,-350.023,-368.706025,-33.004625,1.15062475,0.206108425,5.3654585,373.2549,4.65960525,0.62432305,0.439423175,0.298430775,0.145354125,69.13438375,57.9542005
5,10.75,-0.7111178,-380.9403,-184.61485,-61.85539,1.20581025,0.223818475,5.497392,380.50375,4.594326,0.586142475,0.403218975,0.341763125,0.139464575,78.35628375,65.686165
5,11.25,-0.87564625,-342.173325,-210.550125,-51.7977075,0.535483,0.2020582,6.153812,384.86645,4.658998,0.6006582,0.4096772,0.3474506,0.1209368,70.48605825,59.181446
5,11.75,-1.1787224,-356.773025,-379.0498,-25.03989,0.7944796,0.2117332,6.287978,408.8774,4.6002085,0.616414,0.4322718,0.319459,0.1428716,104.79811,87.9480285
5,12.25,-1.04899,-368.993,-224.4597,-41.441145,0.9304282,0.2473056,6.821904,406.1513,4.4192605,0.556153,0.4671352,0.342284,0.1430842,95.927527,80.48953575
5,12.75,-0.738563225,-416.6228,-243.0501,-52.468485,0.64275605,0.272752275,7.4056045,404.56315,4.716816,0.67021505,0.414428725,0.38511215,0.137475625,81.75269025,68.60843325
5,13.25,-1.398332,-379.833875,-272.449375,-39.8045525,0.717732,0.2188532,7.311484,405.16955,4.6900125,0.665058,0.40391,0.3843906,0.1623876,135.9593075,113.97597
5,13.75,-0.84395495,-358.2184,-264.00565,-37.25184,0.84096765,0.242427625,7.24745625,401.48035,4.49926075,0.639147675,0.407475775,0.393960975,0.131761675,140.3447775,117.7238175
5,14.25,-0.729389075,-374.5019,-254.5331,-47.0987,1.04682075,0.21504775,7.3161735,403.56375,4.78110175,0.7386415,0.4356548,0.3648484,0.166072225,101.30989925,85.001444
5,14.75,-0.819880625,-468.36665,-196.364175,-24.3155525,1.21240725,0.2847548,7.503591,405.418775,4.835375,0.5845044,0.471867425,0.398219225,0.13431205,92.94660675,78.015674
5,15.25,-0.86705385,-426.938825,-209.3831,-10.209995,0.8974195,0.26098045,9.32901825,405.25425,4.86814025,0.74837115,0.528125375,0.42986185,0.1552461,94.94085375,79.60924325
5,15.75,-0.7002798,-331.9464,-195.2197,-12.537885,1.30107275,0.221642525,9.24147325,404.9464,4.8324785,0.63882045,0.45649155,0.42191245,0.13073985,58.94803525,49.41488
5,16.25,-0.7277637,-334.8144,-201.3423,-19.85884,0.9231427,0.292803825,7.98322025,404.4598,4.401774,0.805773275,0.402208425,0.422096675,0.13324685,53.4192055,44.779971
5,16.75,-1.020565325,-220.9564,-184.8877,-11.9277625,1.078858,0.241967675,7.93071625,403.367275,4.3476705,0.631477475,0.407808175,0.3582398,0.125861025,64.18334825,53.89649225
5,17.25,-0.67427505,-246.8602,-150.327225,-52.69205,1.259617,0.25210905,8.08950875,388.8006,4.30498175,0.566567325,0.40353795,0.3773692,0.110220425,51.54336825,43.27926525
5,17.75,-0.630153725,-246.0763,-181.844125,-55.7536,1.185473,0.241797375,8.16625175,401.8941,4.33443175,0.60948935,0.4074669,0.363738825,0.107323325,36.33688325,30.5515585
5,18.25,-0.554857575,-218.49955,-132.589375,-20.282275,1.18280625,0.13438805,5.12169125,405.88755,4.338989,0.493149275,0.334634475,0.28460425,0.1000666,14.246146,12.00911425
5,18.75,-0.4844972,-133.8932,-139.951725,-16.77769,0.787349025,0.15236785,7.40759275,405.739575,4.106847,0.3113955,0.266408825,0.294308975,0.1021757,8.712403625,7.3924097
5,19.25,-0.3214738,-107.5972,-77.5470225,-17.64555,0.6855094,0.138854575,6.85517425,409.7287,4.0004905,0.257137775,0.2447436,0.1956161,0.0670475,2.3405461,1.997098275
5,19.75,-0.245004275,-60.99328,-253.815875,-23.375785,0.6084005,0.123010375,6.4192505,410.03595,4.10198075,0.311779275,0.207581125,0.163407425,0.0896875,-1.804578175,-1.51609125
5,20.25,-0.308118525,-143.01835,-136.9418,-67.46335,0.52911605,0.0841775,5.9349755,410.8904,4.17555425,0.254195475,0.19588735,0.11607265,0.092225,-5.17312115,-4.244374125
5,20.75,-0.3400008,-93.42348,-153.3187,-34.84982,0.477318025,0.0982206,5.50627575,411.14415,4.334111,0.2466844,0.1999238,0.0977814,0.08244,-5.7574898,-4.734027625
5,21.25,-0.2868138,-139.5102,-225.74375,-54.04785,0.371693225,0.08446,5.1382395,410.05725,4.3999805,0.1838858,0.2074798,0.1019806,0.07684,-5.035049275,-4.147242225
5,21.75,-0.301142375,-163.68925,-202.0955,-48.34907,0.38347385,0.05831,4.7566235,407.299775,4.5061,0.19779315,0.176803725,0.079605,0.0797575,-5.28634725,-4.339739475
5,22.25,-0.274287325,-112.2548,-159.2406,-38.894195,0.71483255,0.0941925,4.3681775,407.699925,4.58372,0.2906797,0.205313725,0.0948249,0.07502,-5.102190275,-4.18649375
5,22.75,-0.27993495,-86.3545,-140.40515,-22.56245,0.46612385,0.069145,3.98095825,408.24475,4.8351725,0.29278585,0.200450625,0.137761675,0.07642,-4.739869775,-3.88408125
5,23.25,-0.379148925,-133.502075,-131.8524,-25.5390125,0.6176408,0.078775,3.793254,409.0343,5.3510615,0.354179275,0.24253735,0.13227905,0.069915,-4.7340013,-3.89213915
5,23.75,-0.3264559,-83.2554475,-149.116125,-13.6040775,0.46681245,0.069835,3.61676225,409.413425,5.26948775,0.296355775,0.19452385,0.132783975,0.06408,-4.508373175,-3.6958243
6,0.25,-0.7033827,-140.6579,-163.702575,-34.3913925,0.4818803,0.09341,10.65275,369.4724,9.3785295,0.2524821,0.1926935,0.1384048,0.07345,-4.38236535,-3.582919275
6,0.75,-0.7630591,-58.94521,-96.705625,-30.27796,0.6275883,0.0966016,10.101624,377.5524,9.005983,0.2769319,0.1914177,0.1411835,0.0819,-4.3668222,-3.572700725
6,1.25,-0.4042301,-95.847175,-127.295,-31.7776925,0.53512315,0.097035,9.920996,364.7731,8.79649625,0.17050675,0.1798973,0.15284635,0.07111,-4.335932175,-3.542634575
6,1.75,-0.41099985,-72.44025,-78.8329,-23.7050425,0.34226385,0.093975,9.76189525,399.438425,8.8633755,0.2109274,0.151051275,0.1466487,0.07461,-4.082104225,-3.3293279
6,2.25,-0.305009125,-58.93611,-104.286495,-29.0778025,0.471770475,0.09977485,9.3917065,396.890525,8.9004665,0.226323525,0.124479025,0.13653685,0.077805,-4.25205665,-3.502663825
6,2.75,-0.308244025,-109.922155,-87.8101,-14.712335,0.448413975,0.0811,9.00222125,404.589725,8.75331,0.241124775,0.2043921,0.1485227,0.07451,-3.99750285,-3.269822725
6,3.25,-0.284002725,-172.928305,-64.365455,-29.5244,0.6193683,0.088845,8.788354,398.25715,9.31550925,0.2496019,0.165448125,0.134053475,0.073415,-4.2123217,-3.444841575
6,3.75,-0.2674863,-97.1859,-73.3986275,-14.8478,0.53256005,0.09397145,8.5553185,403.636825,8.35782625,0.2326402,0.1901112,0.15166275,0.072925,-4.062780175,-3.315766875
6,4.25,-0.26371705,-70.06031,-86.901515,-19.02401,0.425324025,0.067205,8.094863,404.9064,8.3064165,0.24927285,0.17963985,0.1455012,0.07093,-3.986202025,-3.251561175
6,4.75,-0.3024348,-157.57815,-136.64601,-13.3131775,0.4659716,0.072635,7.8468115,402.8526,8.1443395,0.26506705,0.20899595,0.1282271,0.05594,-3.073229675,-2.49040165
6,5.25,-0.23951215,-105.1678975,-112.088,-13.3048,0.60689775,0.0661777,8.03186,374.0266,8.16742475,0.2520481,0.1936935,0.126407775,0.0637825,0.940004645,0.860739865
6,5.75,-0.3782096,-124.72297,-101.632525,-57.4989,0.692290675,0.10688,7.6775985,370.74935,8.04251625,0.28623185,0.2500282,0.17978965,0.067595,4.686787,4.02089015
6,6.25,-0.3997646,-170.9623,-162.815425,-53.666405,0.593923125,0.13342835,9.864249,390.583,7.75432,0.29728605,0.251341,0.19349585,0.09296,10.87295825,9.208079375
6,6.75,-0.413928525,-185.423875,-140.010675,-47.038335,0.595115025,0.127773325,10.4108775,404.272725,8.5750975,0.393336375,0.328845625,0.20001375,0.077143175,17.916879,15.09265625
6,7.25,-0.430549075,-300.89405,-188.89955,-35.5922025,0.734835775,0.189460225,11.0983575,394.944,8.65924775,0.41571385,0.3712068,0.2596307,0.1150556,21.511509,18.1050925
6,7.75,-0.446127175,-294.60145,-130.632,-19.52379,0.73372415,0.202372025,11.9447475,355.17825,8.740473,0.479170625,0.341293025,0.28046075,0.119931275,30.65428675,25.79323425
6,8.25,-0.52097335,-277.152325,-288.18225,-13.133205,0.6196841,0.184660275,12.4291525,354.56505,8.71931,0.44670005,0.361604875,0.2662041,0.16407665,41.4815165,34.86707825
6,8.75,-0.636434925,-364.249,-219.675,-12.65827,0.788757275,0.19423265,11.7871075,393.7037,8.45081275,0.56771485,0.440847,0.276711825,0.184529125,52.13179775,43.77861625
6,9.25,-0.79022825,-354,-149.4844,-10.6948,0.7397509,0.229512625,12.008175,390.355525,9.79127425,0.6729614,0.443521775,0.32987595,0.177243125,61.32797925,51.486234
6,9.75,-0.74830905,-351.033,-160.504825,-11.71197,0.94113435,0.25314775,12.45027,389.165025,9.507793,0.5984894,0.3406248,0.3426468,0.18029115,70.535813,59.20468425
6,10.25,-0.99802685,-424.35405,-287.394,-44.6661,0.82762785,0.27364705,13.0923825,387.942,7.88311525,0.6331758,0.490730125,0.364411375,0.239385825,87.73207,73.619588
6,10.75,-0.767387825,-424.5288,-204.88155,-11.990205,0.6426106,0.241586375,13.312645,386.109075,7.974164,0.616089825,0.411513025,0.358380775,0.228425825,128.82471,108.06953475
6,11.25,-0.942069125,-389.33,-232.199225,-13.3516,0.6097598,0.27185945,14.53797,386.0178,7.82095925,0.58123225,0.42621335,0.3751633,0.20295155,123.535425,103.58196475
6,11.75,-0.83387105,-399.86975,-371.218,-37.9110525,0.443008,0.232104025,15.01095,383.34775,7.73332,0.646537475,0.500522475,0.410289725,0.2655566,136.304785,114.285915
6,12.25,-0.89595925,-373.39065,-269.46195,-15.188295,0.8514201,0.2517769,15.5377,376.462775,8.17441,0.549733425,0.501751625,0.362391975,0.255217425,124.384535,103.04684
6,12.75,-1.3069145,-420.048,-213.1671,-20.29648,0.7348624,0.208689975,16.214885,378.138775,8.940705,0.608833925,0.42303435,0.39953855,0.189855825,150.4969375,125.62548
6,13.25,-1.09768,-451.426875,-202.135425,-10.56025625,0.97578715,0.275419,16.5300175,309.749725,9.283389,0.572453,0.497097,0.382708,0.22116595,108.484815,90.38432
6,13.75,-0.853401,-319.032375,-159.48055,-15.80253,1.0001043,0.238256,16.8890675,317.567025,9.124231,0.6273034,0.472056375,0.371307,0.152668,113.89768,95.424058
6,14.25,-1.15296225,-425.91715,-222.92735,-16.67923,1.132861,0.26071385,17.281525,362.6646,9.15735,0.6677065,0.4867482,0.3294489,0.1484135,101.1451765,84.7893235
6,14.75,-1.517503,-424.467,-163.005,-14.313135,0.8341259,0.201496875,17.860615,365.0595,9.10104,0.614017325,0.39173725,0.356739225,0.168593075,81.774027,68.64597425
6,15.25,-1.1685685,-344.605675,-162.05445,-11.026911,1.02098375,0.226217975,17.77583,386.569525,8.75863,0.554786475,0.38989,0.367855875,0.162811225,91.14506,76.478604
6,15.75,-0.87004085,-328.97425,-158.571675,-11.9917335,0.77920265,0.1505661,17.89122,386.81055,8.643791,0.51768015,0.4187919,0.2741284,0.1256806,82.68674475,69.31538075
6,16.25,-0.889650775,-425.936675,-228.021,-13.680985,0.869849325,0.190696175,18.06234,385.0372,8.31981575,0.636842075,0.390364725,0.309540575,0.1597068,74.76855275,62.67796725
6,16.75,-0.9205327,-269.085175,-222.764975,-14.443914,0.970155525,0.28102555,18.0039675,386.8745,8.400252,0.641921975,0.4879624,0.325728925,0.11454535,75.86199075,63.61576925
6,17.25,-0.70819665,-288.633775,-205.04,-4.69711625,1.0682955,0.2312773,17.88728,385.908475,8.70569,0.55503355,0.3935496,0.33376255,0.1284637,68.75466725,57.635786
6,17.75,-0.63986975,-207.98575,-160.118875,-13.65508,0.97612155,0.24572745,17.724175,385.520525,8.17466725,0.49775145,0.36034765,0.3400987,0.10407745,55.00583825,46.205264
6,18.25,-0.6741631,-181.8955,-174.729125,-14.052945,0.8149542,0.2157602,17.51815,386.779525,8.342941,0.4913393,0.3052709,0.3317377,0.0983156,32.435367,27.26280575
6,18.75,-0.512419675,-121.7719,-135.408,-16.1907575,1.01298875,0.186136175,17.1814125,388.007825,8.05716825,0.3731368,0.322544275,0.2884954,0.087782275,18.726057,15.79412225
6,19.25,-0.425211575,-68.9280475,-200.333625,-40.263375,0.8129205,0.1537026,17.01456,386.0738,8.388627,0.335036275,0.232087975,0.24407915,0.091635,5.632358775,4.8144324
6,19.75,-0.5128828,-140.36301,-211.47185,-70.60825,0.626504825,0.123812575,16.5917725,390.542025,8.54792575,0.24621805,0.157474825,0.18355925,0.0922425,-0.2807027,-0.1404763125
6,20.25,-0.553954225,-96.47998,-229.417,-67.4871,0.5046571,0.101842725,15.7811175,394.03915,8.81037025,0.1915759,0.152842825,0.12787305,0.077135,-1.379941025,-1.064528375
6,20.75,-0.2210975,-116.5381,-128.2416,-48.42942,0.448329775,0.100906575,15.00602,396.53085,8.99805,0.170845925,0.146933475,0.12244445,0.08528,-5.08811455,-4.181696725
6,21.25,-0.4120917,-94.97727,-138.5325,-34.8452375,0.5399856,0.06007,14.29004,396.0411,8.97401,0.2272527,0.1211818,0.1248802,0.06531,-5.3235839,-4.369299625
6,21.75,-0.5884681,-119.6482,-87.32716,-51.136705,0.508688875,0.100930775,13.61972,391.752025,8.91522,0.223066425,0.1411953,0.15866075,0.0829,-4.680702425,-3.91876275
6,22.25,-0.619734375,-190.07525,-144.86415,-30.19669,0.558644375,0.0878875,13.106125,397.49525,9.4992055,0.2640865,0.185517625,0.1333015,0.088675,-4.76900065,-3.916786275
6,22.75,-0.5544993,-151.1874,-64.28543,-27.8527,0.564132,0.08464,12.48089,391.3181,9.5024705,0.2628892,0.2463053,0.1415421,0.08782,-4.84554345,-3.991253825
6,23.25,-0.33373545,-66.64205,-74.2203475,-13.4376575,0.426365875,0.08372,11.7677575,361.580275,9.3180655,0.2527889,0.1859175,0.13175385,0.07605,-4.538061675,-3.71139405
6,23.75,-0.52264335,-83.062105,-48.9050625,-18.35817,0.55511575,0.10011595,11.199825,367.2272,9.664267,0.20902895,0.1849999,0.137286175,0.0823075,-4.4330929,-3.6258293
7,0.25,-0.2052738,-54.2943,-56.813245,-19.6491375,0.38906,0.08172,17.80056,401.7038,14.22734,0.2489892,0.2577402,0.1706454,0.06546,-4.1314539,-3.393802475
