DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,T_CANOPY_2_1_1,PPFD_OUT,PPFD_IN,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_1,TS_1_5_A,TS_1_6_A,TS_1_7_A,TS_1_8_A,TS_1_4_A
1,0.25,-104.565,-54.9066125,-8.4478905708,-78.09703,-0.73344,0.067575,372.12974,2.767747624,0.38267955,88.3685755,-1.00835,14.926915046,0.2,-0.90925,13.89438875,0.6594,-3.822875,0,228.15275,305,-2.33975,-4.300125,-0.084,-1.72413,4.79360625,5.6024975,7.5054775,9.1045625,9.559325,10.7974125,12.52425,12.3485,9.870375
1,0.75,-102.8224625,-52.6165125,-6.33019,-72.165075639,-0.577035,0.06998329225,372.05993,2.70551,-0.034640899,88.3805075,-1.1433,15.2944,0.2,-0.99255,14.1883761395,0.720505,-4.0454,0,228.26,305,-2.493325,-4.59935,-0.08881,-1.5472125,4.608064375,5.3942975,7.366685,9.10715,9.5574,10.79035,12.5227625,12.3385,9.872625
1,1.25,-103.36,-52.275275,-8.17715,-82.963975,-0.7973,0.071045,372.34985,2.65145,-0.0832052034999998,88.3653175,-1.35395,14.960261858,0.2,-1.049025,13.89735756325,0.746225,-3.8072,0,227.55105,305,-2.59725,-4.7558,-0.08415,-1.54539,4.4195525,5.2493475,7.26851,9.1105375,9.6283,10.8182375,12.5214875,12.3285,9.8665875
1,1.75,-101.981,-53.95074,-7.66015,-78.45144,-0.5704275,0.073483772,372.357255,2.61673722795,-0.224445,88.3635875,-1.466725,14.9570825,0.2,-1.43405,13.86859622275,0.7403209344625,-3.9296,0,227.55502,303.7275,-2.783825,-4.91455,-0.07937,-1.45472,4.19084,5.0075625,7.108615,9.1121375,9.605975,10.8161125,12.524775,12.3285,9.88255
1,2.25,-101.08,-54.43017,-8.03953,-76.37335,-0.60764,0.06456,372.29531,2.581155,-0.3714275,88.362725,-1.615625,14.34413,0.2,-1.574875,13.69138971725,0.4798875,-3.8782,0,227.11346,301.4325,-2.895375,-5.20015,-0.07833,-1.65203,3.9882525,4.697325,6.907895,9.1169125,9.6187375,10.8087625,12.5190125,12.33425,9.867725
1,2.75,-99.1,-53.9683913265,-6.685525,-81.089249706,-0.58752715633,0.06832,371.72818,2.61312,-0.32208,88.35295,-1.766175,14.42853877325,0.2,-1.38795,13.51555499875,0.573123408535,-3.7458,0,226.7,299.7625,-3.160525,-5.31645,-0.0803,-1.95652,3.80902,4.4595875,6.836835,9.118425,9.59,10.8006,12.52275,12.33425,9.8660875
1,3.25,-99.84855,-54.97372,-7.19063,-76.48666856275,-0.66243,0.0714575,371.6219125,2.623157899875,-0.494135,88.32794625,-1.87715,14.5407625,0.2,-1.423075,13.6488393875,0.6473475,-3.9348,0,227.52613,299.8325,-3.174875,-5.50445,-0.0823,-1.6230775,3.646325,4.3753625,6.757165,9.1071,9.6493,10.849775,12.527525,12.34,9.847375
1,3.75,-98.5825,-55.236971866,-6.7945777682,-80.34571779,-0.6151375,0.0671,371.55589,2.538194856475,-0.61988,88.33356625,-2.322525,14.49511714675,0.2,-1.603375,13.54372644375,0.7610693554825,-4.0644,0,227.63536,298.4175,-3.317375,-5.7426,-0.0781,-1.70912,3.4285,4.2414475,6.562865,9.0890875,9.6395125,10.8439125,12.5205125,12.34,9.8421625
1,4.25,-99.402475,-52.550565,-7.76028393235,-74.105335685,-0.6248,0.0645725,371.774995,2.6785186734,-0.6000654,88.3188095,-2.068775,15.0816799295,0.2,-1.6143,14.07,0.6767075,-3.9964,0,226.46,298.33,-3.27225,-5.6628,-0.07937,-1.6545825,3.2139,4.06075875,6.4271675,9.07055,9.6068,10.8194125,12.527525,12.34425,9.8189875
1,4.75,-100.2475,-53.096425,-5.50825131825,-85.39478841275,-0.7028987815075,0.071645,371.666045,2.6099410864,-0.9413,88.3347,-2.086725,14.848815,0.2,-1.836175,14.0993475,0.59186878032,-3.9758,0,225.34,298.1125,-3.7075,-5.95905,-0.081,-1.836685,3.02232,3.99126375,6.3763875,9.038225,9.6343,10.8329875,12.524025,12.3385,9.807225
1,5.25,-102.1184,-51.720495,-7.903025,-89.0417376725,-0.5865675,0.07212,372.1766275,2.47259698625,-0.834815,88.350205,-2.541875,14.70190039525,0.2,-1.777175,13.472225,0.64695,-4.0906,0,226.02,296.455,-3.748,-6.0992,-0.07737,-1.8317675,2.93629,3.9323125,6.271515,9.0145,9.6425,10.84535,12.5197625,12.3385,9.7995125
1,5.75,-101.71958,-51.8125687505,-6.748942374375,-81.18091,-0.8036,0.07059856375,372.17372,2.51289550775,-1.0148264675,88.36097,-2.416325,14.764574518,0.2,-1.762,13.590830886,0.6536925,-4.232,0,225.4,296.6675,-3.64575,-6.1325,-0.07574,-1.85625,2.79712,3.86109,6.146525,8.9873625,9.651975,10.83105,12.52195,12.34275,9.7634875
1,6.25,-100.7125,-51.3595438895,-8.231495,-80.672759845,-0.61148910971,0.07272,371.8653,2.5802,-1.1323,88.39882,-2.537225,14.62670728675,0.2,-1.878275,13.668891458,0.67852,-3.976,0,225.4075,296.645,-3.9302,-6.233575,-0.0773925,-1.931645,2.66728,3.7339275,6.061055,8.9595,9.6415,10.82275,12.520225,12.34275,9.728525
