DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CH4_1_1_1,CH4_1_3_1,CH4_1_5_1
1,0.25,2.1580562250583,-12.9582781920948,0.606893446701902,0.295605121512358,0.248951340615218,0.382214669904656,2.61515838174149,0.321623710567749,0.215192165405634,-0.711316136712929,4.03726518775848,0.705750486084627,1.6125,0.9,0.43,0.21,-13.025825,-12.81175,-11.4939,-12.7649,-14.770975,-14.8119,98.91178,83.8525,0.355125,-12.18,-13.3925,-11.7,-3.0575,0.925,-1.2525,1.7,-0.6275,-0.3175,245.8,253.25,290.675,294.825,0.3525,0.03,0.16,0.3275,0.2125,0.16,0.07,0.11,-0.05,-3.4285,-2.89125,-1.62,-1.225,-0.046,0.2355,0.16,0.035,-0.011,-5.7625,-5.17525,-3.52675,-2.46675,-0.192,0.1125,0.024,0.036,0.36125,-4.96075,-4.31075,-2.91175,-1.294,-0.393,0.141,0.046,0.01725,0.00925,-6.1975,-5.601,-5.13925,-3.3205,-0.897,-0.21375,-0.13775,-0.2725,-0.12675,-4.21825,-3.8195,-2.4265,-0.32975,-0.12225,-0.06375,0.1055,0.06575,0.0395,-4.23,-4.04375,8.3625,1.94391825158135,2.22307559305828,2.53389915016762,2.28288751625734,2.91238109183354,1.79684501228942,2.17892343700731,2.12640621569424,2.13294122556189,1.65524210238018,1.69386375252266,424.659881750116,424.545982799981,425.718094834953,425.997334340307,423.758574992794,426.451144209915,429.948106187259,427.223132686786,426.253637845807,431.43077786305,432.308407024652,2004.15469491809,2003.85689873679,2009.80748710384
1,0.75,2.07754731874854,-12.9796590568556,0.604550627583396,0.213405655978594,0.238907703466315,0.447840928577099,2.59297448827419,0.714710786344222,0.195576345692827,3.42180471923556,4.2211635144597,0.644254048165975,1.49,0.97,0.44,0.22,-13.4848,-13.15,-11.86885,-12.5745,-15.00945,-14.4604,98.87663,84.185,0.3562,-12.4775,-13.2,-11.7525,-3.165,1,-1.125,1.7,-0.57,-0.1475,246.35,251.7,290.75,294.7,0.34,0.0375,0.15,0.28,0.215,0.165,0.07,0.11,-0.05,-3.379,-2.8825,-1.618,-1.2195,-0.046,0.235,0.16,0.035,-0.011,-5.7995,-5.1805,-3.5405,-2.4685,-0.19075,0.1125,0.024,0.036,0.36125,-4.9445,-4.325,-2.9075,-1.29925,-0.39425,0.141,0.0455,0.017,0.0085,-6.1745,-5.61525,-5.1205,-3.3105,-0.89775,-0.21475,-0.1415,-0.27275,-0.127,-4.2275,-3.818,-2.423,-0.3285,-0.123,-0.06375,0.1045,0.0615,0.039,-5.141,-4.022,8.355,1.8137915636121,2.2822215571798,2.31325630210747,2.28368515225068,2.27859652161471,2.11605457985421,2.23610424938236,2.12061941180908,1.98006105422641,1.68891476833073,1.83101710589224,425.129294249462,424.68494038675,427.133146257312,425.441497570847,424.657572455552,426.415300578105,429.510348933695,427.042193180815,425.418039112189,430.865796742931,432.999567807088,2004.15413527163,2003.8727261469,2013.26284618208
1,1.25,2.35479875942237,-14.0133973349172,0.608422774672813,0.249836385088922,0.112915224579069,0.171290150861673,2.1372394186267,0.100585295699026,0.198626625054107,-1.65515207017882,6.23563693738227,0.635919078621231,1.765,1.03,0.465,0.23,-13.85735,-13.3965,-12.017375,-12.5619,-15.367925,-14.634275,98.9095125,84.2475,0.348175,-13.05,-13.4125,-11.9875,-3.0725,1,-1.035,1.8,-0.5975,-0.195,250.825,251.85,290.675,294.8,0.3425,0.03,0.15,0.2775,0.22,0.1625,0.07,0.11,-0.05,-3.40375,-2.8835,-1.61825,-1.2205,-0.0455,0.2355,0.15975,0.035,-0.011,-5.8955,-5.2205,-3.5715,-2.47475,-0.18975,0.1125,0.02325,0.036,0.36125,-4.9605,-4.307,-2.9315,-1.311,-0.396,0.14025,0.046,0.017,0.009,-6.164,-5.62325,-5.11375,-3.331,-0.89775,-0.21475,-0.1415,-0.2735,-0.127,-4.20975,-3.81575,-2.43,-0.32725,-0.123,-0.06375,0.1045,0.057,0.039,-5.27375,-4.48575,8.42,1.80428454095916,2.27364854224601,2.18860003115389,2.27985552587451,1.91314887574338,2.04391427509504,1.99547391087749,2.03820280824592,1.58448794391414,1.53557465235711,1.73322424166339,424.638868179286,424.790553004284,425.871644975952,425.752723996324,424.775125225791,426.726644695633,428.592020111428,427.191651008602,429.09759841638,431.129978467073,432.471254399027,2004.43426246119,2006.53096988923,2015.33184672589
1,1.75,2.24279320668176,-14.0032091405636,0.608617960797686,0.274672289469494,0.244789112542966,0.321178356708876,2.70858817405824,0.601986574601301,0.227133111375319,-0.551984225621261,3.17892236377668,0.677577344699189,1.68,0.93,0.43,0.22,-14.1384,-13.454,-12.328725,-12.498075,-15.2847,-14.994575,98.8896575,83.6125,0.332875,-12.87,-13.54,-12.0675,-3.005,1.025,-0.9075,1.8,-0.59,-0.265,251.425,250.75,290.75,295.35,0.36,0.03,0.15,0.33,0.21,0.16,0.07,0.11,-0.05,-3.39275,-2.87375,-1.61725,-1.222,-0.04825,0.235,0.1595,0.035,-0.011,-5.935,-5.2025,-3.56975,-2.47925,-0.18875,0.11175,0.024,0.036,0.36125,-4.95275,-4.28675,-2.9325,-1.31275,-0.397,0.1405,0.046,0.017,0.00925,-6.15375,-5.636,-5.1055,-3.3375,-0.89825,-0.21475,-0.1415,-0.27375,-0.127,-4.18525,-3.782,-2.43875,-0.3265,-0.1235,-0.06375,0.1045,0.05725,0.039,-4.376,-4.41125,7.9825,1.85895518067041,2.32359601377741,2.73599484046576,2.34087358555921,2.70061417314289,2.14440036504465,2.18169551201093,1.99053424525065,1.99428577886743,1.57662515381643,1.81817808472099,425.294649069607,424.268057182972,426.508414034136,425.693412414907,424.496698756026,426.560107480783,428.084194961363,427.220104769043,425.082425556922,431.300593575251,431.794620249706,2007.07429665801,2003.89340111126,2015.20135166605
1,2.25,2.18006611911988,-13.717870726638,0.560938676297815,0.368596294775553,0.0121157996517461,0.146976136747267,2.70081692234022,0.474920969289907,0.246825104299985,-3.64067256209705,7.05346318778741,0.649031131081038,1.71,0.96,0.45,0.2225,-14.075825,-13.63425,-12.2702,-12.420175,-15.366675,-14.926875,98.88112,83.775,0.330825,-12.72,-13.5525,-11.7475,-3,0.925,-0.9175,1.8,-0.5475,-0.1175,249.25,250.75,290.55,295.3,0.33,0.03,0.15,0.3175,0.22,0.16,0.07,0.11,-0.05,-3.38175,-2.86475,-1.617,-1.223,-0.04825,0.235,0.1595,0.035,-0.011,-5.9955,-5.23725,-3.56625,-2.483,-0.1885,0.11175,0.024,0.036,0.3615,-4.994,-4.282,-2.939,-1.317,-0.39725,0.1405,0.046,0.017,0.009,-6.14625,-5.6645,-5.09775,-3.344,-0.89875,-0.21575,-0.1415,-0.27375,-0.128,-4.21375,-3.80225,-2.4495,-0.3245,-0.12425,-0.06375,0.09375,0.05725,0.04,-4.45,-4.43025,8.07,1.87535167410969,2.25802870153533,2.48305141245643,2.26823221310575,2.33166681597797,2.03769222492127,2.26924757851338,1.97543115256357,2.31011363119034,1.51375730897384,1.80764782709215,425.012967484616,424.658080582104,426.485803433762,426.076991319507,425.180323872894,426.582721954278,428.81243560245,428.032188686936,425.171401937846,431.892202672481,432.787851567143,2007.63178095709,2003.57146159518,2016.048894428
1,2.75,2.24282503406052,-13.7218133395666,0.537754060292106,0.390898925151515,0.1204102897442,0.551730327851372,2.67436150701589,1.30207250160258,0.200228494476281,-2.17459259671737,7.15978093256588,0.642927982457322,1.72,1.01,0.45,0.2225,-13.7368,-13.54275,-12.521225,-11.98575,-15.27245,-14.75585,98.8657,84.175,0.3398,-12.46,-13.06,-11.5925,-3.07,1,-0.9275,1.8,-0.5875,-0.1025,251.425,251.825,290.5,295.5,0.35,0.03,0.15,0.29,0.22,0.16,0.07,0.11,-0.05,-3.3675,-2.85375,-1.61625,-1.22525,-0.0475,0.235,0.159,0.035,-0.011,-5.971,-5.2635,-3.561,-2.4895,-0.18725,0.11175,0.024,0.036,0.36125,-4.9975,-4.29575,-2.93775,-1.3125,-0.398,0.14075,0.045,0.017,0.00825,-6.149,-5.66075,-5.0915,-3.35075,-0.89925,-0.21575,-0.142,-0.2745,-0.12725,-4.25125,-3.8095,-2.4575,-0.324,-0.12425,-0.06375,0.09375,0.05725,0.04,-7.228,-4.29925,7.37,1.89823711053833,2.20172862404106,2.63412462774162,2.27848298072422,2.77267875311839,1.83680889614753,2.23169838979524,2.10192782334312,2.32335117274691,1.59575701796611,1.73032510161439,424.471395530381,425.194135830972,426.774213560941,426.093056366415,424.536426488324,426.572773537331,430.333783918604,427.388753823199,426.986241703138,430.873348629101,433.209795914145,2007.3787945679,2002.60381541372,2014.89845084325
1,3.25,1.96179959477482,-13.5322103054647,0.6145324098632,0.440476664938539,0.195920215503941,0.324210592435001,2.93550933774949,0.420502838713717,0.259173529196455,-4.25521536237719,4.56878995313172,0.660726634147874,1.44,0.9475,0.43,0.22,-13.7925,-13.141,-13.217875,-12.1801,-15.163175,-15.093325,98.90046,84.0525,0.333,-12.83,-13.28,-11.785,-3.075,1.025,-0.9,1.8,-0.5675,-0.06,250.375,253.025,290.425,295.4,0.34,0.03,0.15,0.32,0.22,0.16,0.07,0.11,-0.05,-3.36075,-2.847,-1.616,-1.226,-0.0475,0.236,0.1595,0.035,-0.011,-5.94575,-5.3205,-3.55475,-2.495,-0.18625,0.1115,0.024,0.036,0.36125,-5.01275,-4.3375,-2.94775,-1.3035,-0.399,0.14,0.04525,0.017,0.00825,-6.1325,-5.6565,-5.09125,-3.35925,-0.89875,-0.21575,-0.142,-0.2755,-0.128,-4.2595,-3.79775,-2.459,-0.3235,-0.125,-0.06375,0.09275,0.05725,0.04,-4.575,-4.187,7.2925,1.89052811870937,2.12537630434329,1.92613655143823,2.26890149360364,2.51805752039447,1.85516985550364,1.80094164350498,1.93715698003282,2.02408284845479,1.59130550538159,1.72772326771061,424.442421369356,425.144979290432,427.13074413158,426.590510095644,427.232061303264,426.952674191086,429.672269432131,427.943975273667,428.547802534205,431.438714078318,434.106103260892,2007.53972968796,2001.04433312267,2017.30372500171
1,3.75,2.12095517162636,-13.4965440321282,0.583116047502323,0.297013553561565,0.115278657113152,0.272977806898358,2.68582346996867,1.13594415364956,0.204256971175496,-2.8133588949596,5.31578454929959,0.566483988611771,1.56,0.96,0.44,0.21,-13.3615,-13.167,-13.583425,-12.16075,-15.43875,-15.5607,98.89335,83.85,0.3443,-12.96,-13.095,-12.66,-3.115,1,-0.985,1.8,-0.62,-0.1225,252.325,252.75,290.425,295.025,0.3425,0.03,0.16,0.32,0.21,0.16,0.07,0.11,-0.05,-3.3545,-2.84075,-1.61525,-1.22675,-0.0475,0.2355,0.16,0.035,-0.011,-5.92225,-5.33975,-3.55125,-2.50025,-0.186,0.1115,0.024,0.036,0.361,-5.00675,-4.342,-2.95375,-1.3015,-0.40125,0.14,0.046,0.017,0.009,-6.12825,-5.65425,-5.0915,-3.36775,-0.899,-0.216,-0.13825,-0.285,-0.12725,-4.2505,-3.788,-2.44775,-0.32225,-0.1255,-0.063,0.10275,0.05725,0.04,-5.221,-4.41925,7.3725,2.00558614826682,2.18536801300051,2.16057548133783,2.24323466662073,1.73631586536492,2.02081560511168,1.9265179209775,1.97893235090207,1.57654424149658,1.54940303188689,1.80047981850705,425.014281282581,425.263479585544,426.583965154209,425.944401181283,426.189691530981,426.609968193845,428.340153043492,428.560208032661,428.196988131081,431.370094113794,433.134799512177,2004.10201684816,2001.30437546996,2016.54282460989
1,4.25,2.15672453112537,-13.1650853628288,0.632294129486532,0.263757148513718,0.0590198737705104,0.0968990518644526,3.89897119275435,1.23065444338554,0.188151617223927,-1.69724445872063,6.31362629242898,0.639611964693586,1.59,1.06,0.47,0.24,-13.6326,-13.27825,-13.57385,-11.4945,-15.7628,-16.0132,98.89975,84.36,0.3356,-12.92,-13.2375,-12,-3.1725,1,-0.89,1.8,-0.55,-0.2175,254.2,251.85,290.425,294.725,0.3425,0.03,0.16,0.32,0.2125,0.16,0.07,0.11,-0.05,-3.3555,-2.84075,-1.6155,-1.2305,-0.047,0.235,0.15975,0.035,-0.011,-5.91175,-5.33875,-3.55125,-2.50125,-0.185,0.1115,0.024,0.036,0.361,-5.0135,-4.32675,-2.951,-1.3065,-0.4015,0.14,0.045,0.017,0.00925,-6.13175,-5.64975,-5.09125,-3.3765,-0.89875,-0.21675,-0.13925,-0.295,-0.1275,-4.263,-3.77875,-2.4445,-0.321,-0.1255,-0.063,0.102,0.05725,0.0405,-5.8135,-4.467,7.3275,2.07781906778508,2.00859476655579,2.50258991260052,2.15793254240999,2.33928576110152,1.56868987959343,2.57263466607303,2.01780823640194,1.66160907338439,1.41067735348823,1.89945455503358,424.584068670885,424.570009288989,426.207991255038,426.303948514976,424.516123729559,426.473241975126,428.715145593248,427.951652871167,424.657816508206,431.607277911329,432.234185177193,2002.44387392265,1999.79903407287,2011.44767237499
1,4.75,2.19628338755805,-13.3633263512436,0.652522618384816,0.312348773184608,0.186546449385843,0.207600040981066,3.50936005062653,1.89473836658925,0.219094189303279,-0.972972328027648,6.06701263985959,0.682032272964432,1.67,1.0975,0.46,0.23,-13.4492,-13.28325,-13.4403,-11.406825,-15.87745,-15.34545,98.87903,84.065,0.342925,-12.55,-13.0525,-12.0275,-3.1475,1.1,-0.91,1.8,-0.61,-0.1875,255.725,252.875,290.425,294.65,0.36,0.03,0.15,0.3375,0.21,0.16,0.07,0.11,-0.05,-3.352,-2.83675,-1.61325,-1.23275,-0.047,0.235,0.16,0.035,-0.011,-5.90925,-5.336,-3.557,-2.503,-0.18425,0.1115,0.023,0.036,0.361,-5.01575,-4.3255,-2.9335,-1.30825,-0.401,0.14075,0.04525,0.017,0.009,-6.14075,-5.6455,-5.0915,-3.386,-0.89925,-0.21675,-0.1395,-0.295,-0.128,-4.27875,-3.7695,-2.44875,-0.32,-0.127,-0.064,0.102,0.05725,0.041,-4.1575,-4.5365,7.4725,2.07716286087634,2.11069777370031,2.70826596639531,2.27473443339535,2.57208793627572,2.14941877755462,2.42633352969266,2.09532995995716,2.50869557226184,1.74363349736631,1.80248363602563,424.8776469163,424.932881428781,426.579061576237,426.465634019327,427.151929353642,426.77591473845,429.64550474988,427.385738394197,423.297143073439,429.87856372035,434.327983744899,2006.3279087238,2001.35862653583,2013.17037935719
