DOY2,HR2,USTAR,TA_1_1_1,WS,NEE,FC_1_1_1,SC,H_1_1_1,SH,LE_1_1_1,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2_1_1_1,VPD,NETRAD,PPFD_IN_1_1_1,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
3,7.75,0.308,-17.565,1.629,0.047,0.3255,-0.43,1.423,3.49475,0.994,0.06275,-1.8745,-0.0035,-0.006,69.865,96.3,388.48175,0.28,47.6315,129.09625,70.2,16.984,10.25,175.01,239.1775,141.515
3,8.25,0.34925,-16.19,1.74675,-0.165,0.2845,-0.3925,19.9935,4.33,2.757,0.034,-1.85125,-0.008,-0.0015,65.14,96.3,387.76,0.32,77.35325,216.403,104.275,26.6455,17.0225,176.175,244.685,187.985
3,8.75,0.3665,-15.7675,1.908,-0.051,0.228,-0.2525,34.3705,5.557,4.026,0.053,-1.8365,-0.0035,-0.0095,62.43,96.4,387.598,0.35,117.11,320.67325,153.5,36.793,24.3,179.27,250.14,225.2775
3,9.25,0.424,-14.965,2.063,0.0395,0.27825,-0.184,70.897,7.023,5.38425,-0.016,-1.8585,-0.0025,-0.0075,58.8325,96.3,387.312,0.41,139.59,381.7705,185.2,48.1615,30.55,184,253.92,240.995
3,9.75,0.444,-13.665,2.181,0.099,0.28,-0.14625,89.216,7.001,6.346,-0.015,-1.843,-0.0145,-0.007,55.46,96.3,387.241,0.45,180.5,489.36925,240.6,57.41525,36.0825,183.08,259.291,263.9775
3,10.25,0.47725,-12.8825,2.366,0.142,0.24,-0.1335,100.641,7.2805,9.106,-0.016,-1.8375,-0.007,-0.0175,52.24,96.2,386.824,0.53,207.91,558.485,270.5,68.91675,43.175,184.84,263.5,271.15
3,10.75,0.4955,-12.34,2.391,0.125,0.24825,-0.088,123.073,6.886,8.91525,-0.108,-1.885,-0.0075,-0.0065,49.875,96.2,386.9325,0.56,239.27,634.77,307.1,76.602,43.78,186.49,266.6,268.655
3,11.25,0.5135,-11.6725,2.403,0.16,0.25725,-0.0995,133.291,6.395,9.42425,-0.355,-1.902,0.001,-0.008,47.0175,96.2,386.7675,0.6075,255.83,668.113,326.8,83.63075,47.8375,190.14,269.77,275.7425
3,11.75,0.503,-11.11,2.515,0.1635,0.28325,-0.085,143.5195,4.876,9.84275,-0.664,-1.8,-0.0115,-0.014,44.52,96.2,387.412,0.69,250.83,675.321,315.6,86.205,47.4025,192.69,272.02,280.8275
3,12.25,0.5205,-10.71,2.476,0.10925,0.2785,-0.0825,149.715,3.574,9.2615,-0.9975,-1.8075,-0.0025,-0.0115,42.5825,96.2,387.26825,0.74,263.17,684.01925,326.6,86.495,50.955,195.75,272.71,281.7775
3,12.75,0.522,-10.355,2.467,0.15475,0.287,-0.075,143.695,3.0315,9.925,-0.89,-1.85225,0.00375,-0.00475,40.7625,96.2,387.31625,0.77,260.7,696.56675,334,81.53,47.47,196.32,275.13,274.2525
3,13.25,0.514,-9.78,2.602,0.211,0.301,-0.061,137.816,2.5045,9.669,-0.6635,-1.8685,0,-0.0055,39.68,96.1,387.30325,0.8,245.26,659.381,311.6,75.068,45.47,197.85,276.85,271.8275
3,13.75,0.502,-9.39,2.588,0.232,0.294,-0.051,118.5535,1.2155,9.3275,-0.6545,-1.8,0.00125,-0.008,38.56,96.1,387.007,0.82,210.59,600.782,273.9,71.3595,42.02,198.31,276.52,262.085
3,14.25,0.533,-9.3675,2.613,0.22175,0.306,-0.05325,95.43325,-0.66425,8.7875,-0.964,-1.778,0.0015,-0.008,37.6525,96.1,386.682,0.84,186.81,512.278,238.4,63.45,36.2025,199.12,277.5,239.4325
3,14.75,0.51475,-9.2275,2.61875,0.19375,0.266,-0.0565,79.17275,-1.9055,7.12425,-1.027,-1.77125,-0.0025,-0.005,36.7025,96.1,386.20525,0.865,159.12,442.30425,209.325,51.635,31.43,197.5975,278.0575,229.375
3,15.25,0.511,-9.04,2.60025,0.2185,0.3045,-0.052,66.68275,-3.0175,6.4315,-0.9535,-1.8325,-0.007,-0.0065,36.01,96.1,386.122,0.87,128.915,373.3105,178.425,42.5925,27.9175,193.265,277.5175,210.28
3,15.75,0.51425,-9.1775,2.587,0.192,0.25,-0.0455,47.81325,-3.6835,5.606,-0.8605,-1.8275,-0.00125,0.0025,35.925,96.1,386.383,0.86,91.87625,304.56,143.475,32.169,20.7125,193.06,276.3625,186.835
3,16.25,0.463,-9.25,2.391,0.2275,0.24775,-0.039,29.64025,-5.9145,4.6145,-1.011,-1.805,-0.00375,-0.00175,36.09,96.1,386.4905,0.77,54.544,200.61175,92.625,22.215,14.66,192.1,274.395,158.775
3,16.75,0.41275,-9.32,2.31025,0.252,0.22475,-0.0235,13.111,-7.9135,3.17225,-0.6535,-1.76575,-0.00375,-0.0015,35.75,96.2,386.577,0.69,-2.163,146.43825,66.5725,14.337,9.43,189.34,272.5325,112.87
3,17.25,0.369,-9.9225,2.09325,0.1975,0.17275,-0.0145,-3.624,-11.185,1.34925,-1.04725,-1.798,0.005,-0.0035,38.375,96.2,386.4295,0.61,-56.54425,64.2355,29.97,7.1965,4.2605,189.355,271.09,62.697
3,17.75,0.2685,-10.405,1.78825,0.1595,0.12825,-0.0095,-14.19575,-16.17675,0.28475,-1.53075,-1.79425,0.00375,-0.0085,40.47,96.2,386.488,0.59,-88.69325,15.55225,5.565,1.9485,0.85225,187.3025,266.7775,14.711
3,18.25,0.1775,-10.85,1.622,0.15275,0.0615,0.01,-22.985,-18.88925,-0.182,-1.691,-1.73175,0.00725,-0.003,41.45,96.3,386.4735,0.53,-97.0605,2.26425,-2.118,0.13825,-0.731,185.3225,263.0625,5.3965
3,18.75,0.14325,-11.56,1.569,0.166,0.064,-0.01,-22.406,-18.809,-0.2635,-1.87925,-1.8065,0.01,-0.0015,43.89,96.3,386.5575,0.54,-95.85225,0,-2.957,0,-1.5955,180.9475,259.37525,2.68075
3,19.25,0.12225,-12.0975,1.61225,0.20125,0.0565,-0.00325,-25.8505,-17.009,-0.201,-1.73925,-1.767,0.00425,-0.003,46.1175,96.3,386.749,0.4925,-92.64175,0,-2.87925,-0.004,-1.5075,181.7375,254.79,2.88375
3,19.75,0.117,-12.4875,1.515,0.197,0.055,0.002,-23.375,-15.22925,-0.294,-1.75025,-1.701,0.00275,-0.0055,48.255,96.225,386.8105,0.46,-88.59825,0,-2.912,-0.01575,-1.661,179.4025,250.5325,3.4755
3,20.25,0.116,-13.1675,1.506,0.146,0.07,-0.0195,-22.71,-14.66625,-0.2055,-2.0175,-1.684,0.021,-0.00425,50.355,96.225,386.7885,0.43,-88.441,0,-2.8025,-0.01175,-1.491,179.61,248.8625,3.8575
3,20.75,0.106,-13.6425,1.529,0.14625,0.07625,-0.03,-22.299,-13.024,-0.36975,-1.79425,-1.7585,0.005,0.00375,52.75,96.2,386.7135,0.43,-84.8135,0,-2.62675,-0.018,-1.381,177.5575,246.2475,4.10625
3,21.25,0.107,-13.76,1.509,0.21675,0.08725,-0.019,-24.23625,-12.66025,-0.26975,-1.96425,-1.73375,0.0295,-0.0075,53.79,96.225,386.73,0.4,-83.8685,0,-2.674,-0.01825,-1.50325,178.405,244.125,4.06675
3,21.75,0.09325,-14.345,1.441,0.141,0.07575,-0.029,-22.16,-12.64225,-0.2125,-1.908,-1.699,0.009,0,56.25,96.225,386.7715,0.38,-81.9025,0,-2.6875,-0.031,-1.417,178.805,241.8475,4.701
3,22.25,0.078,-15.155,1.36025,0.115,0.06,-0.05175,-22.042,-11.6545,-0.292,-1.5375,-1.722,0.00525,-0.00225,57.8925,96.3,387.03425,0.36,-81.48475,0,-2.683,-0.01675,-1.41675,177.8225,240.8525,4.977
3,22.75,0.089,-15.68,1.388,0.131,0.083,-0.05625,-20.5935,-10.944,-0.323,-1.3745,-1.72,0.0265,-0.002,59,96.3,386.9525,0.34,-75.591,0,-2.72,-0.035,-1.297,177.29,240.15,5.102
3,23.25,0.092,-15.87,1.369,0.1265,0.0785,-0.044,-22.339,-11.1585,-0.4905,-1.4835,-1.71975,0.0145,0.0035,60.4275,96.3,386.89575,0.33,-75.08,0,-2.54825,-0.019,-1.2855,176.69,238.63,4.915
3,23.75,0.08,-16.035,1.415,0.151,0.06,-0.041,-22.7475,-10.952,-0.374,-1.6095,-1.7335,0.02875,-0.00075,62.545,96.3,386.973,0.31,-72.028,0,-2.461,-0.025,-1.36775,176.84,237.52,4.9825
4,0.25,0.11975,-3.7495,1.59125,0.357,0.2255,-0.039,-25.493,-7.2915,-0.57825,-1.64575,-0.93,0.3405,0.047,57.8325,96.2,387.32975,0.525,-88.1715,0,-2.41675,-0.0755,-1.079,213.04,290.3075,2.5075
4,0.75,0.125,-4.4685,1.5135,0.347,0.2045,-0.048,-24.685,-7.29475,-0.341,-1.40925,-0.945,0.342,0.04775,59.97,96.2,387.3465,0.4925,-87.87275,0,-2.548,-0.10225,-1.29075,214.8675,290.8375,2.601
4,1.25,0.114,-4.641,1.5015,0.1165,0.0655,-0.061,-27.029,-6.10625,-1.04575,-1.414,-0.926,0.341,0.046,61.8675,96.2,387.879,0.47,-87.31775,0,-2.47675,-0.08825,-1.32425,214.1025,290.18,2.3975
4,1.75,0.119,-4.438,1.475,0.33975,0.186,-0.069,-25.643,-6.44075,-0.661,-1.65125,-0.913,0.34325,0.043,62.865,96.2,387.45275,0.44,-85.9315,0,-2.47775,-0.07275,-1.3285,213.135,288.9575,2.54075
4,2.25,0.113,-4.848,1.33425,0.37825,0.171,-0.033,-25.7225,-6.459,-0.2685,-1.65325,-0.934,0.34575,0.0435,65.3875,96.1,387.549,0.43,-84.75175,0,-3.6065,-0.07,-2.088,217.0075,288.145,2.532
4,2.75,0.107,-5.026,1.4625,0.3515,0.2015,-0.034,-25.5875,-5.60875,-0.527,-1.4135,-0.92,0.34525,0.04475,66.47,96.1,387.79875,0.43,-80.746,0,-3.68025,-0.03475,-2.835,216.8925,287.8625,2.646
4,3.25,0.101,-5.427,1.458,0.31425,0.185,-0.084,-24.43,-5.2975,-0.459,-1.5195,-0.90675,0.34125,0.039,67.3675,96.1,387.854,0.4,-79.02725,0,-3.06,-0.04,-1.599,215.635,286.775,2.72275
4,3.75,0.1045,-5.55625,1.4595,0.30225,0.202,-0.094,-22.93675,-4.6035,-0.3405,-1.504,-0.929,0.347,0.04425,67.115,96.1,387.94575,0.3825,-77.34025,0,-2.39525,-0.048,-1.19775,216.4675,284.0225,2.786
4,4.25,0.1185,-5.77975,1.4605,0.291,0.23,-0.087,-24.3685,-3.85225,-0.226,-1.35875,-0.9055,0.346,0.045,67.2,96.1,388.18175,0.37,-77.5435,0,-2.339,-0.026,-1.2825,216.165,283.6775,2.605
4,4.75,0.105,-5.8295,1.43325,0.3395,0.23075,-0.086,-24.226,-4.21175,-0.39025,-1.3195,-0.898,0.34525,0.05175,69.1375,96.125,388.2725,0.3625,-74.853,0,-1.33,5e-04,-1.26025,219.5475,282.38,3.36375
4,5.25,0.14725,-6.0655,1.51125,0.255,0.258,-0.186,-22.165,-1.9915,-0.404,-0.614,-0.888,0.344,0.05325,70.555,96.2,388.106,0.3625,-58.3055,4.5435,0.8555,0.44025,0.113,218.3925,282.7125,5.105
4,5.75,0.16425,-6.046,1.4865,0.0985,0.26775,-0.3445,-17.23325,-0.01175,-0.2445,-0.0415,-0.96725,0.34425,0.0535,70.155,96.2,388.1485,0.38,-14.749,26.116,11.7375,2.58125,1.511,215.39,284.5825,21.43825
4,6.25,0.226,-5.71975,1.5805,-0.0855,0.282,-0.46625,-10.2465,2.05075,0.899,0,-0.9445,0.34575,0.0475,67.695,96.2,388.1005,0.41,12.61525,69.024,32.295,5.96575,3.841,216.3425,286.5675,61.39925
4,6.75,0.29075,-4.973,1.707,-0.37175,0.2,-0.598,-1.4055,2.57625,2.798,-0.70325,-0.926,0.3435,0.04575,64.76825,96.2,387.7295,0.4425,39.99,119.299,57.11,11.611,6.742,218.46,291.84,111.315
4,7.25,0.363,-4.5445,1.772,-0.576,0.053,-0.4665,11.6735,3.2385,5.707,-0.95875,-0.9415,0.34325,0.0495,61.01,96.2,387.5915,0.4875,65.133,190.58925,90.3,17.997,10.85,221.51,296.22,155.36
4,7.75,0.402,-4.115,2.043,-0.6475,-0.175,-0.333,27.577,3.839,8.725,-1.4685,-0.983,0.347,0.0495,56.195,96.2,387.1065,0.56,92.742,243.079,120.5,24.575,15.645,226.46,298.39,193.3
4,8.25,0.437,-3.757,2.208,-0.87925,-0.471,-0.27,41.1015,3.8165,10.171,-1.4155,-0.946,0.34525,0.04725,52.315,96.2,386.803,0.62,125.25,295.6875,140.5,30.329,19.785,228.42,301.34,226.045
4,8.75,0.4595,-3.459,2.379,-0.8925,-0.497,-0.22075,51.22825,4.545,11.16,-1.32625,-0.92125,0.346,0.04375,50.4875,96.2,386.564,0.69,156.505,376.4905,185.475,34.042,21.32,228.72,303.69,263.965
4,9.25,0.48875,-2.819,2.453,-1.0005,-0.737,-0.165,63.946,4.84825,13.8035,-1.32775,-0.927,0.343,0.04975,48.45,96.2,386.1885,0.8,197.84,480.367,236.5,40.859,27.35,228.92,307.48,284.105
4,9.75,0.513,-2.21825,2.524,-0.9475,-0.8305,-0.149,79.3455,4.95375,14.4465,-1.677,-0.982,0.34525,0.048,45.01,96.2,385.995,0.8825,217.71,511.46,263.7,44.795,28.735,236.24,310.98,302.405
4,10.25,0.528,-1.766,2.584,-1.23375,-1.09525,-0.1315,77.31275,3.9565,15.70525,-1.8855,-0.9755,0.34325,0.03925,42.46,96.2,385.53325,1.03,244.14,606.667,290.6,45.93325,30.965,240.53,313.7,305.88
4,10.75,0.5095,-1.198,2.61,-1.293,-1.081,-0.12775,101.0145,4.4525,16.9695,-1.47975,-0.985,0.3425,0.041,40.83,96.2,385.5995,1.18,253.28,664.44,309.4,47.053,32.73,243.24,316.25,296.35
4,11.25,0.519,-0.517,2.725,-1.2285,-1.22925,-0.124,97.683,4.034,15.67825,-1.212,-0.981,0.34325,0.0435,37.58,96.2,385.486,1.31,274.85,676.945,325.3,53.40225,37.185,245.48,318.47,309.725
4,11.75,0.55825,-0.151,2.869,-1.50175,-1.4,-0.1235,116.209,3.29925,18.301,-1.48,-1.0435,0.34225,0.04325,34.75,96.2,385.38675,1.3375,274.94,707.985,330.2,51.49425,36.9625,246.97,319.04,311.025
4,12.25,0.55925,0.15825,2.831,-1.491,-1.383,-0.1145,121.2205,2.2025,17.614,-1.549,-1.022,0.34125,0.0385,33.535,96.125,385.40375,1.5225,260.36,655.044,321.7,50.9625,36.19,242.81,320.06,316.7175
4,12.75,0.546,0.407,3.003,-1.5785,-1.50425,-0.09275,120.75175,0.8725,16.9125,-1.26025,-0.996,0.3405,0.039,32.595,96.1,385.402,1.52,280.24,698.517,326.7,54.7645,36.22,242.26,321.13,304.495
4,13.25,0.545,0.6675,2.87,-1.50275,-1.40325,-0.107,105.876,0.17125,18.1815,-1.32125,-1.004,0.34925,0.03675,31.34,96.1,385.297,1.6,245.72,668.021,309.9,48.657,36.6,243.16,322.37,293.31
4,13.75,0.5625,0.84925,2.995,-1.3395,-1.26625,-0.1065,106.787,-1.20175,17.2125,-1.57075,-1.005,0.34425,0.0375,31.085,96.1,385.072,1.6875,222.88,584.05,271.5,44.73975,30.19,242.74,321.52,286.36
4,14.25,0.53,0.801,2.91,-1.3145,-1.22325,-0.08275,101.568,-1.477,15.24,-1.333,-1.0105,0.34025,0.036,30.5,96.1,385.149,1.61,219.75,583.367,279.7,40.848,29.75,241.98,321.41,281.48
4,14.75,0.541,0.964,2.804,-1.3895,-1.278,-0.095,75.861,-1.533,14.4825,-1.437,-0.99275,0.344,0.041,28.92,96.1,385.31725,1.64,195.5025,501.7655,237.175,39.1215,26.975,241.0175,320.9475,269.6575
4,15.25,0.535,1.002,2.822,-1.14075,-0.955,-0.07725,58.458,-2.75225,11.879,-1.81925,-1.0305,0.344,0.042,29.39,96.1,385.2565,1.6,150.71,406.119,183.5,35.8585,23.4425,240.49,320.92,246.0675
4,15.75,0.5255,1.08225,2.691,-1.0565,-0.8305,-0.067,43.164,-3.718,11.3665,-1.25,-0.99775,0.34125,0.0415,28.9225,96.1,385.277,1.5975,120.81,361.286,162.5,28.83825,19.56,239.74,321.03,223.665
4,16.25,0.473,0.987,2.704,-0.759,-0.751,-0.0345,20.097,-4.896,8.42,-1.746,-1.0325,0.3455,0.04225,29.02,96.1,385.15575,1.49,92.187,269.493,112.3,23.261,15.735,240.31,320.24,193.5575
4,16.75,0.4765,0.913,2.377,-0.58175,-0.5055,-0.04,10.957,-6.699,8.176,-1.308,-1.027,0.341,0.0435,29.6,96.1,385.087,1.49,51.49,189.654,89.6,18.071,11.9,238.88,318.7,159.9525
4,17.25,0.448,0.663,2.409,-0.26875,-0.324,-0.0195,-0.261,-9.23825,5.69025,-1.00575,-0.93725,0.339,0.041,30.7025,96.1,385.255,1.42,15.577,131.363,60.13,10.264,6.603,236.64,317.47,121.815
4,17.75,0.39625,0.458,2.221,0.06675,-0.0665,0.017,-6.316,-12.485,3.139,-1.30075,-0.954,0.33925,0.04225,31.7775,96.2,385.26625,1.28,-39.531,70.335,31.11,5.798,3.851,234.95,315.57,65.15225
4,18.25,0.30775,0.183,1.981,0.278,0.05225,0.0465,-18.6755,-16.79075,1.6235,-1.38375,-0.987,0.3405,0.04625,34.02,96.2,385.323,1.21,-75.476,30.539,11.76,2.461,1.087,232.84,312.55,25.94075
4,18.75,0.21875,-0.33175,1.719,0.3475,0.1,0.04475,-24.904,-20.58625,0.07225,-1.37175,-0.96325,0.339,0.045,36.49,96.125,385.406,1.1175,-94.893,5.0185,0.58,0.398,-0.014,231.41,309.69,4.101
4,19.25,0.164,-0.763,1.718,0.444,0.15225,0.0785,-30.23,-18.7415,-0.28925,-1.859,-0.98525,0.33925,0.05325,39.3325,96.125,385.259,0.9375,-103.46,0,-2.72,-0.024,-1.082,228.24,308.3,0.71525
4,19.75,0.171,-1.3365,1.766,0.44125,0.156,0.02375,-28.793,-15.486,-0.371,-1.3525,-1.0215,0.34425,0.0485,41.2,96.125,385.4835,0.9275,-100.43,0,-3.09675,-0.101,-1.121,220.4,306.14,0.6895
4,20.25,0.1425,-1.67325,1.691,0.407,0.189,-0.016,-29.52,-11.93525,-0.456,-1.889,-1.0015,0.3345,0.0555,43.5775,96.1,385.66175,0.8175,-98.11,0,-3.042,-0.09,-1.05775,224.49,304.24,0.891
4,20.75,0.124,-1.89075,1.647,0.4195,0.226,-0.0195,-28.8795,-9.589,-0.304,-1.838,-0.9775,0.33925,0.0445,46.0325,96.125,386.39875,0.75,-97.303,0,-2.9075,-0.115,-1.064,223.06,302.45,0.94325
4,21.25,0.139,-2.05975,1.593,0.373,0.219,-0.0355,-28.34025,-8.04875,-0.39875,-1.50925,-0.969,0.34025,0.04675,47.34,96.1,386.422,0.685,-94.583,0,-2.69425,-0.101,-1.09425,220.65,300.63,1.74
4,21.75,0.1415,-2.224,1.707,0.445,0.216,-0.0365,-28.462,-8.043,-0.32325,-1.39,-0.945,0.338,0.05,48.1225,96.125,386.6035,0.585,-93.681,0,-2.58,-0.092,-1.0665,220.21,298.96,1.64425
4,22.25,0.123,-2.59025,1.5275,0.39125,0.17475,-0.0765,-25.4785,-8.436,-0.35025,-1.336,-0.96,0.338,0.046,51.5175,96.2,386.6895,0.5525,-92.3305,0,-2.615,-0.09775,-1.0735,219.795,296.6525,2.251
4,22.75,0.1155,-2.8505,1.5635,0.363,0.213,-0.056,-26.07575,-8.242,-0.505,-1.989,-0.941,0.339,0.047,53.4325,96.2,387.18,0.5525,-91.21375,0,-2.573,-0.093,-1.163,217.49,295.435,2.09175
4,23.25,0.114,-3.19775,1.522,0.36725,0.166,-0.0495,-25.975,-8.025,-0.3115,-1.859,-0.936,0.339,0.046,55.36,96.2,387.191,0.52,-91.205,0,-2.73025,-0.107,-1.18875,218.61,293.89,2.048
4,23.75,0.1105,-3.438,1.531,0.35075,0.1865,-0.0465,-25.317,-7.644,-0.36225,-1.894,-0.93375,0.343,0.046,56.17,96.2,387.3005,0.51,-90.223,0,-2.6245,-0.1,-1.257,215.81,292.46,2.246
5,0.25,0.10925,0.712,1.209,0.5625,0.32275,-0.0855,-27.189,-7.37575,-0.58825,-2.0075,-0.681,0.83125,0.61825,58.23,96.3,388.083,0.75,-80.039,0,-2.5005,-0.054,-1.661,245.79,309.79,0.644
5,0.75,0.10425,0.5765,1.29,0.411,0.28,-0.117,-23.137,-7.64825,-0.331,-2.071,-0.764,0.82925,0.623,58.37,96.2,388.111,0.745,-77.957,0,-2.553,-0.076,-1.68375,246.34,308.47,0.62
5,1.25,0.088,0.1855,1.238,0.33975,0.19,-0.086,-29.06325,-8.089,-0.81675,-2.099,-0.7905,0.8365,0.62025,60.85,96.2,388.83475,0.74,-78.354,0,-2.62025,-0.057,-1.6075,244.04,307.5,0.64075
5,1.75,0.094,-0.122,1.24775,0.301,0.1675,-0.27325,-24.98225,-7.5755,-0.7395,-2.39,-0.788,0.829,0.623,62.35,96.2,388.195,0.75,-79.6035,0,-2.522,-0.0375,-1.461,244.42,306.96,0.653
5,2.25,0.09275,-0.226,1.26,0.511,0.1915,-0.1425,-21.598,-7.2,-0.5655,-2.1295,-0.8705,0.813,0.631,64.24,96.2,388.513,0.7,-77.204,0,-3.859,-0.055,-2.081,243.89,306.81,0.6255
5,2.75,0.0765,-0.39,1.242,0.4025,0.1845,-0.152,-26.096,-6.47175,-0.5735,-2.28175,-0.88,0.813,0.64,65.31,96.2,388.727,0.61,-77.602,0,-3.492,-0.051,-2.799,240.32,305.87,0.6475
5,3.25,0.07325,-0.643,1.317,0.40875,0.17775,-0.179,-25.548,-6.094,-0.56525,-2.09,-0.882,0.813,0.65,67.02,96.2,388.78675,0.5725,-76.19,0,-3.20625,-0.024,-1.6905,240.63,306.3,0.6505
5,3.75,0.08825,-0.9115,1.318,0.32875,0.21025,-0.225,-25.305,-5.29425,-0.77675,-1.9715,-0.90175,0.818,0.647,70.66,96.3,388.93725,0.55,-76.393,0,-2.116,0.003,-1.85075,238.37,305.25,0.712
5,4.25,0.1,-0.83675,1.322,0.123,0.25875,-0.351,-23.67,-2.758,-0.74175,-1.3155,-0.8915,0.815,0.625,70.1675,96.3,389.33725,0.5575,-70.11525,3.2925,-0.203,0.13775,-1.013,239.58,304.8725,1.91275
5,4.75,0.098,-0.84375,1.337,-0.209,0.1935,-0.66425,-20.735,0.176,-0.616,-0.045,-0.81875,0.81225,0.64775,69.375,96.3,389.33875,0.53,-38.31675,16.34125,7.7125,0.72375,0.34325,238.765,305.375,10.3705
5,5.25,0.1565,-0.779,1.29925,-0.99525,0.0865,-1.367,-16.82825,1.465,0.018,0.031,-0.903,0.8105,0.6365,68.8775,96.375,389.211,0.5525,0.3935,45.1875,22.4975,1.5975,1.167,237.82,306.925,42.354
5,5.75,0.2175,-0.507,1.37525,-1.568,-0.36575,-1.85,-8.59475,2.23,2.997,-0.507,-0.936,0.81125,0.64675,67.4075,96.4,388.46975,0.65,27.38275,87.22125,42.6525,2.87875,2.493,240.3425,309.32,79.603
5,6.25,0.31,0.2725,1.53475,-2.2635,-1.121,-1.62,-0.1015,3.064,8.58,-1.329,-0.849,0.8155,0.64275,63.04,96.4,387.796,0.71,54.69675,143.45,66.9575,4.746,3.967,245.59,314.645,137.4775
5,6.75,0.363,0.65825,1.89825,-3.25125,-2.30175,-1.2595,13.406,3.77675,14.5335,-2.709,-0.794,0.81925,0.646,56.835,96.4,387.2435,0.81,98.505,225.1015,118.2,11.17325,8.4375,248.0575,317.0275,164.085
5,7.25,0.39,1.121,2.108,-3.661,-2.9335,-0.61125,25.521,4.2515,16.595,-3.0675,-0.727,0.82025,0.65125,54.405,96.4,386.218,0.995,120.195,272.16125,143.6,19.012,12.0575,249.04,320.4675,182.84
5,7.75,0.4145,1.55225,2.09525,-4.1035,-3.591,-0.50275,37.7835,5.07275,21.236,-3.416,-0.664,0.82375,0.6335,50.915,96.4,385.653,1.165,155.01,361.089,181.425,19.5215,15.1925,253.7675,324.0575,196.25
5,8.25,0.43725,1.88925,2.077,-4.2865,-3.848,-0.379,58.836,5.057,22.852,-3.637,-0.6275,0.82775,0.6385,47.245,96.4,385.0165,1.29,184.1475,391.20475,218.225,21.997,16.77,253.6125,326.365,216.1875
5,8.75,0.4645,2.38675,2.268,-4.731,-4.42275,-0.251,66.64275,3.963,31.286,-3.635,-0.44125,0.8155,0.6395,43.535,96.4,384.421,1.4975,205.4675,463.34675,239.6,20.259,17.64,259.645,329.7,248.1925
5,9.25,0.461,2.719,2.2595,-4.699,-4.482,-0.23,69.5335,4.915,31.00725,-2.7315,-0.457,0.8025,0.6405,40.08,96.4,384.19825,1.81,229.175,519.25275,262.15,21.44,18.9275,261.61825,333.18,283.985
5,9.75,0.4955,3.328,2.3145,-5.079,-4.819,-0.2385,84.012,6.1795,38.533,-2.375,-0.39575,0.809,0.62925,37.13,96.4,383.7735,1.91,251.7725,571.99175,293.6,21.788,19.19,266.3025,335.9225,281.8675
5,10.25,0.498,3.767,2.354,-5.3435,-5.179,-0.21,104.1285,5.605,40.06725,-2.1565,-0.278,0.813,0.647,35.535,96.4,383.31025,2.165,283.335,660.012,332.825,25.0075,22.5,269.3925,339.4075,269.1925
5,10.75,0.54975,4.23325,2.49675,-5.424,-5.213,-0.209,132.404,4.543,47.466,-2.3975,-0.2675,0.81375,0.649,33.12,96.4,383.498,2.2475,319.8175,701.715,367.525,25.43075,24.545,269.3625,341.43,276.9175
5,11.25,0.542,4.829,2.569,-5.0405,-4.93,-0.1925,118.5145,4.29725,46.703,-2.14475,-0.2125,0.813,0.64,32.01,96.4,383.0445,2.58,318.3425,717.001,373.025,26.68725,25.31,270.14,344.385,291.05
5,11.75,0.513,5.375,2.5955,-5.414,-5.173,-0.162,129.529,3.254,53.895,-2.683,-0.01275,0.81775,0.636,31.03,96.4,383.069,2.915,317.2825,748.072,376.65,25.671,25.49,273.925,345.975,316.01
5,12.25,0.561,5.863,2.52325,-5.1265,-5.02175,-0.14325,132.708,2.73,51.21,-2.124,0.0795,0.8295,0.63175,30.705,96.3,382.703,3.05,301.9025,739.844,383.6,25.168,24.96,275.545,346.1675,328.425
5,12.75,0.57275,6.2775,2.77025,-5.1375,-5.0505,-0.12225,117.479,2.006,50.0415,-3.004,0.3075,0.8325,0.633,29.465,96.3,382.46825,3.21,294.815,673.148,327.8,24.98,23.1,277.7025,346.865,301.69
5,13.25,0.55,6.4925,2.745,-4.719,-4.62875,-0.1365,112.8295,0.49,48.30675,-2.31225,0.551,0.8545,0.643,28.925,96.3,382.5015,3.4625,261.5825,622.73475,313.375,22.236,22.2475,277.81,350.7675,271.28
5,13.75,0.5625,6.6495,2.754,-4.777,-4.63675,-0.10575,94.283,-0.51275,44.212,-2.0635,0.4595,0.8815,0.658,27.975,96.3,381.88575,3.52,249.9925,593.6745,296.2,21.6115,20.6125,280.245,349.3175,271.1975
5,14.25,0.548,6.87,2.622,-4.264,-4.21975,-0.1015,91.485,-1.79175,45.07975,-2.17725,0.5215,0.884,0.658,27.7425,96.225,381.964,3.615,217.41,512.042,261.7,20.83,20.4775,280.86,350.56,262.04
5,14.75,0.54925,6.85,2.758,-4.143,-4.07575,-0.09175,73.849,-2.69225,37.8735,-2.4815,0.77925,0.9155,0.6575,27.095,96.2,381.9255,3.66,184.68,471.939,229.2,18.625,14.8,281.39,349.6,246.445
5,15.25,0.551,7.11475,2.795,-3.785,-3.75275,-0.0875,60.752,-2.233,36.73175,-3.224,0.534,0.912,0.657,27.8425,96.2,382.077,3.675,167.77,429.524,215.5,17.416,14.875,277.56,351.52,228.95
