DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
1,0.25,0.03,-36.4942,0.1383,-0.448775,-41.3003,-16.068525,63.74955,304.24855,0.0925,-57.67695,-0.707725,-4.751075,-0.159875,-1.12695,1.1912
1,0.75,0.0291,-36.7275,0.409875,-0.43775,-34.86895,-2.4644,63.932975,303.65545,0.0845,-56.138375,-0.690225,-4.513125,-0.16645,-0.784275,1.1894
1,1.25,0.029325,-36.87575,0.449275,-0.254725,-37.9323,-5.122875,63.98135,305.1103,0.08225,-56.28815,-0.7111,-4.72715,-0.16315,-0.6988,1.1903
1,1.75,0.02855,-37.024125,0.317675,-0.3282,-36.186275,-2.2656,63.9722,303.9154,0.08225,-56.304575,-0.68655,-4.443325,-0.161,-0.907975,1.2146
1,2.25,0.0341,-37.451,0.336125,-0.567575,-36.104275,-4.4212,65.579975,303.7341,0.0825,-56.134775,-0.66965,-4.827775,-0.160175,-0.750275,1.2032
1,2.75,0.0342,-37.406475,0.28425,-1.425925,-40.88515,-4.6572,65.70955,305.64615,0.08275,-55.8433,-0.699375,-4.282925,-0.164875,-0.54445,1.2365
1,3.25,0.033,-37.486175,0.2372,-1.2694,-37.205475,-4.881925,65.79845,310.757025,0.09,-55.077775,-0.510075,-4.16125,-0.15945,-0.7843,1.2626
1,3.75,0.03675,-37.536925,0.239075,-1.051175,-37.495575,-4.212775,65.690775,309.5397,0.08275,-55.99535,-0.66855,-4.373075,-0.16815,-0.6842,1.1744
1,4.25,0.0281,-37.9152,0.1881,-0.861375,-39.3228,-3.76625,65.20675,305.80425,0.08,-56.124975,-0.534325,-4.35405,-0.1606,-0.9155,1.183125
1,4.75,0.0318,-38.36385,0.366,-1.39685,-33.6159,-2.4817,64.8625,305.03975,0.08,-55.8321,-0.49925,-4.471475,-0.157175,-0.87795,1.2969
1,5.25,0.033,-38.513225,0.312825,-1.42575,-34.024725,-2.57125,64.807,305.20385,0.08,-56.214025,-0.5408,-4.2646,-0.160175,-0.49105,1.162
1,5.75,0.02545,-38.194325,0.33245,-1.5227,-32.72655,-8.2406,64.70375,303.540625,0.08,-56.0714,-0.5105,-4.0786,-0.15915,-0.62325,1.296375
1,6.25,0.029725,-38.4073,0.3897,-1.3432,-32.71905,-1.7068,64.552,303.74875,0.0725,-51.71395,-0.6218,-4.236525,-0.1547,-0.71445,1.4428
1,6.75,0.0314,-38.16175,0.3417,-0.2883,-31.1548,-2.95,64.46125,304.537675,0.07225,-54.38775,-0.7054,-4.0589,-0.1636,-0.5259,1.4627
1,7.25,0.0268,-38.75805,0.4607,-1.778375,-29.6495,-3.598475,64.14125,305.89745,0.08,-53.691425,-0.6933,-3.900125,-0.157125,-0.8711,1.4238
1,7.75,0.0249,-39.0878,0.3768,-1.19055,-34.842575,-2.721775,63.185,305.82885,0.08,-52.325475,-0.5394,-4.1411,-0.16425,-0.71915,1.4416
1,8.25,0.0379,-39.27655,0.383125,-1.639,-33.573225,-5.128,62.65575,307.3076,0.0725,-51.895425,-0.5321,-4.07705,-0.14395,-0.62335,1.505175
1,8.75,0.03,-39.39915,0.47265,-0.724,-32.38585,-1.452,62.622,308.9477,0.0725,-48.1517,0.5353,-2.17695,0.148625,-0.04665,1.22335
1,9.25,0.042625,-39.1303,0.2979,-0.217,-26.621775,-10.029,62.5035,307.751925,0.08,-35.902375,4.1131,2.08245,2.194125,0.9491,1.176125
1,9.75,0.0439,-38.4097,0.300575,-0.492,-25.284,-19.016,62.47125,306.1316,0.08,-18.2734,12.5534,8.0799,7.035375,3.06415,1.1709
1,10.25,0.06945,-37.36535,0.3161,-1.794,-25.292025,-21.61725,62.71325,307.8764,0.09,6.559875,22.0685,14.52645,11.413875,5.5949,1.13685
1,10.75,0.0985,-37.408525,0.33725,-1.168,-16.4165,-18.426,63.180325,308.309875,0.09,8.528325,28.3257,18.8197,18.447875,7.032075,1.2248
1,11.25,0.147,-35.63995,0.4985,-0.964,-13.0565,-5.572,61.1344,309.072525,0.1,12.37135,39.9978,28.30725,22.15225,9.567225,1.051
1,11.75,0.13725,-34.4492,0.643,-1.043,-8.53525,-5.967,59.293375,308.58335,0.11,15.9182,43.9242,31.854725,30.636625,12.476425,1.0944
1,12.25,0.14225,-33.5783,0.48075,-0.816,1.698,-3.529,58.71975,309.2011,0.1125,16.8096,44.56425,34.1768,36.2826,14.2552,0.963
1,12.75,0.15875,-32.5787,0.5635,-0.404275,5.31275,-4.561025,57.6787,308.70975,0.13,17.19545,37.8678,35.5582,33.826,14.056825,1.07675
1,13.25,0.15225,-31.88605,0.40575,-0.896625,2.3415,-2.21325,55.477875,310.2476,0.13,17.04165,39.8238,29.4949,32.415125,14.694125,1.0704
1,13.75,0.1355,-31.40765,0.46975,-0.929875,1.97225,-2.30815,53.713025,310.522425,0.14275,15.574125,36.8132,27.184975,28.60975,12.9161,1.09075
1,14.25,0.13825,-30.97115,0.5515,-0.62035,-4.7295,-4.302175,54.0557,307.3316,0.15,13.3362,32.8671,27.776925,26.70695,11.20115,1.13745
1,14.75,0.12225,-30.6159,0.5115,-0.5291,-8.50925,-3.1616,55.78155,305.9586,0.16,6.4147,27.2958,19.557425,23.21355,7.684925,1.16095
1,15.25,0.127,-30.674025,0.62025,-1.0643,-12.9575,-1.9883,57.186375,311.13415,0.16,-12.6086,17.3523,12.616075,14.4609,5.369825,1.149
