DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,CO2_1_7_2,H2O_1_7_2,CO2_1_7_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_1_5_1,T_CANOPY_2_5_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_IN_1_7_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,-0.5067749616,-2.68159109761277,0.060987385,-83.3453812316698,-29.6044872267195,0.199302082870449,402.34634572,1.04249941327838,358.256349428829,0.933654432567318,414.105550745,360.148308319481,1.2736406417553,415.25716594,363.755950423957,1.65027472895036,416.44908506,364.645716298669,2.31938627088686,420.8020933925,3.37870184715,367.086252153665,2.91194602615162,422.96437967,366.963930819374,2.87890802822203,425.93739368809,0.430852889135534,-7.30898387937622,0.0546817495240813,0.4415,0.35,0.20175,0.18925,0.15,-6.13496,-6.7774,-8.02498,-9.19626,-9.57794,-9.96302,-10.19242,-9.858575,77.479385,12.882,0.0770825,-7.432,-7.13,-7.11,-7.986,-5.953,-6.266,0,-4.28025,0.52,-1.176,182.68,278.68,254.34,290.04,-0.25,-0.118,0.11,0.06,-0.6,-0.24,-0.092,0.032,-0.31,-0.01,-0.1732,0.11585,0.8056,1.4404,1.732,1.9238,2.2252,2.6274,-0.2022,-0.1928,0.4844,1.0806,1.7032,2.1568,2.6222,3.082,-0.1868,0.0396,1.1546,1.856,2.4302,-0.45905,-0.31485,0.597,1.04075,1.4714,2.5262,2.965,3.578875,3.5842,-1.0976,-0.5718,0.4714,1.2862,-6.1443,-5.98075,-2.29925,-95.7185
1,0.75,-0.750664451676719,-17.2446574202149,0.0498613086800888,-61.8479225504083,-17.9689352511675,0.184333193533282,401.344805755,1.02615215373982,358.295732566387,0.884523189067739,413.1806439325,361.717739951979,1.28817586997715,415.2428786075,363.845354040738,1.64494694043022,418.71496595,365.329168410613,2.28716365852625,419.71823111,3.288120650225,367.493208284482,2.86040219445916,417.423707780493,366.387705014284,2.68206989442174,421.347036772991,0.49233630645,-7.20464396378086,0.0505599841,0.47125,0.38,0.24175,0.219,0.1435,-6.32651,-6.8774,-8.2281,-9.05682,-9.91148,-10.21098,-10.41344,-10.09975,77.4783685,12.61,0.10968,-7.574,-7.262,-7.35,-8.188,-6.074,-6.422,0,-4.242,0.6,-1.226,185.08,278.5,253.6,288.94,-0.25,-0.11,0.11,0.06,-0.6,-0.24,-0.086,0.03,-0.318,-0.01,-0.3696,0.1056,0.8008,1.4414,1.732825,1.9248,2.2236,2.627,-0.2078,-0.1972,0.4838,1.0802,1.7032,2.1574,2.6222,3.0812,-0.1592,0.0258,1.1534,1.8566,2.4312,-0.485,-0.329725,0.597175,1.0415,1.4706,2.526,2.9656,3.5797,3.5834,-1.1464,-0.627,0.4714,1.28605,-6.2271,-6.0158,-2.3049,-92.864
1,1.25,-0.0642977438,-1.9702137327,0.051363000175,-69.6702066401525,-16.6068630077839,0.161847999725,401.93075412,1.05543032177167,358.343777570587,1.05706447377701,412.17875046,361.752507802852,1.43820691455714,415.23674864,363.766944034636,1.73224218870385,417.61222714,364.789941817928,2.29712823217188,417.44331059,3.153131183875,367.89176818685,2.855639748668,425.688737,366.223612154923,2.62986500694433,427.669384075529,0.4695514049,-6.5274551968855,0.0617767448074129,0.51375,0.395,0.20525,0.209,0.15,-6.029375,-6.7752,-8.04288,-8.997,-9.52112,-10.293985,-10.57606,-10.2801875,77.47555475,13.099,0.140955,-7.696,-7.398,-7.534,-8.322,-6.208,-6.58,0,-4.308,0.6,-0.988,186.22,277.9,253.08,288.24,-0.25,-0.11,0.11,0.06,-0.6,-0.24,-0.089,0.032,-0.318,-0.018,-0.5156,0.0626,0.7968,1.4422,1.733825,1.925,2.2246,2.6264,-0.214,-0.2022,0.483,1.0792,1.7032,2.15705,2.6216,3.082,-0.1766,0.0372,1.154,1.8566,2.4322,-0.5134,-0.330725,0.597175,1.0405,1.4696,2.526,2.9656,3.57905,3.5834,-1.1602,-0.6842,0.4714,1.286225,-5.493375,-5.810425,-2.348925,-89.332
1,1.75,-0.0952742119,-15.4434032794741,0.0431514083324718,-62.1240442074268,-23.502462243211,0.189723048120815,413.1093439,1.06135661794196,358.120863947356,1.22986143591552,413.150664385,361.364076771038,1.65619835535356,414.9719085375,362.528192849828,2.04952597912777,420.138468191015,367.239851930428,2.4937059075669,417.61455105,3.0718408963,368.424179440802,2.81374840384846,417.617027145614,367.431428279002,2.85069800503672,421.327411780814,0.442391229,-6.44491776186977,0.0520597283,0.52,0.39,0.20175,0.21,0.16,-5.835775,-6.6312,-8.40356,-9.3502,-9.75156,-10.637875,-10.91466,-10.5567375,77.4648085,14.9795,0.14722,-7.97,-7.99,-8.1255,-8.594,-6.391,-6.59,0,-4.09,0.52,-1.22,182.16,276.74,253.02,287.7,-0.25,-0.11,0.11,0.06,-0.5905,-0.24,-0.109,0.032,-0.32,-0.018,-0.6224,0.0176,0.7924,1.4432,1.7358,1.926,2.2254,2.6248,-0.2212,-0.2066,0.4832,1.0782,1.7127,2.1577,2.6216,3.0812,-0.201,0.0228,1.1534,1.8564,2.4334,-0.541,-0.3319,0.596525,1.04025,1.46765,2.5266,2.9654,3.58,3.5834,-1.1872,-0.7412,0.4714,1.28605,-5.604375,-5.9212,-2.3594,-89.07375
1,2.25,-0.4955026005,-8.51049185935,0.0456204482,-33.5800532492348,-17.7855314341405,0.202669337710644,413.3062819,1.02970936653635,358.315459865182,1.00241552599408,412.482080655,361.581951176345,1.52133380634427,415.94535434,362.797397267396,1.75983709332923,416.96159034,366.445524365478,2.45156386179175,419.66710295,3.007421328,368.299813043751,2.80148808939129,427.38533655,365.528428008389,2.71616597337879,424.757107146148,0.500737309511385,-6.82490785594283,0.072263161625,0.57,0.41875,0.2135,0.2085,0.16,-5.5394,-6.9624,-8.76416,-9.46902,-9.9669,-10.112605,-11.17974,-10.90064,77.46408425,13.673,0.154205,-7.79,-8.338,-8.5985,-8.882,-6.515,-6.656,0,-3.9665,0.6,-1.31,181.4,276.78,252.74,287.34,-0.25,-0.11,0.11,0.052,-0.59,-0.238,-0.112,0.04,-0.31,-0.018,-0.7166,0.00140000000000001,0.7878,1.44235,1.735825,1.9268,2.2249,2.6242,-0.2282,-0.2118,0.4826,1.0766,1.7127,2.15745,2.6216,3.081,-0.2264,0.0082,1.1512,1.8572,2.4352,-0.5682,-0.33305,0.5968,1.04025,1.467475,2.5266,2.9652,3.58,3.5842,-1.2422,-0.7422,0.4714,1.286875,-6.23575,-6.0276,-2.2946,-89.675
1,2.75,-0.0747819282331499,-5.75624064883764,0.0498384381,-48.0915263944282,-16.1848854600508,0.189982441391006,412.90817324,1.10075382122044,358.281406819691,0.872216343794061,412.5694496,360.8738202717,1.5581742669896,414.97529611,364.580359696352,1.9432686217267,418.532597315,366.136713710329,2.44742436642641,420.341397975,2.8978293545,369.35700825756,2.71690528739729,417.041174948142,368.392760128979,2.72428757636607,422.330070871628,0.47421625605,-7.02110109679797,0.082438795375,0.52125,0.4625,0.2335,0.22,0.16,-5.7337625,-7.2428,-8.92086,-9.663,-10.3209,-10.73528,-11.09598,-11.14674,77.454388,15.204,0.0864375,-8.24,-7.962,-8.857,-8.482,-6.886,-6.95,0,-4.0825,0.5,-1.098,183.08,274.18,252.34,286.64,-0.25,-0.11,0.1,0.052,-0.59,-0.24,-0.082,0.04,-0.32,-0.018,-0.7998,-0.011,0.7824,1.44335,1.735825,1.92695,2.2259,2.6226,-0.2366,-0.216,0.4812,1.0758,1.7127,2.158,2.621,3.0812,-0.254,-0.0058,1.1492,1.857,2.4364,-0.59,-0.334725,0.5962,1.0385,1.466475,2.5274,2.966,3.58,3.5834,-1.2602,-0.7616,0.47105,1.286875,-6.35085,-6.10415,-2.30265,-88.9065
1,3.25,-0.4060748826,-12.37044746735,0.0474123028608451,-88.4255398646086,-16.6859133223609,0.153098541877538,416.165457071922,1.12134269399514,357.822296474489,0.794298568749897,412.20981776,360.971254398095,1.61637928795839,414.77775477,363.918875019519,1.75833088351569,416.5438282125,367.172976158919,2.06387481282947,424.406124185,2.785199550225,368.213053634916,2.56247877107464,431.459394860138,365.729549805748,2.50298283471073,424.455742171474,0.455383300475,-7.19475550429236,0.0482930427,0.51625,0.4225,0.25175,0.20775,0.1515,-5.9667625,-7.2848,-9.09974,-9.98344,-10.88146,-11.23819,-11.4115,-12.12369,77.440884,14.3755,0.13793,-8.806,-8.998,-9.516,-9.14,-7.34,-7.436,0,-4.267,0.6,-0.894,178.64,270.56,252.24,286.02,-0.25,-0.11,0.102,0.05,-0.6,-0.238,-0.099,0.03,-0.318,-0.01,-0.8716,-0.03,0.7736,1.44435,1.736825,1.927125,2.2259,2.622,-0.2466,-0.2196,0.4788,1.0748,1.712525,2.15715,2.621,3.0802,-0.284,-0.0216,1.1472,1.857,2.4374,-0.61315,-0.33555,0.595225,1.0375,1.4664,2.5272,2.9656,3.58,3.5842,-1.295,-0.7898,0.47105,1.287,-6.0152,-6.114525,-2.311125,-93.3745
1,3.75,-0.291534465355055,-5.41668351747871,0.0505528143,-165.90324835,-19.0954595317925,0.177066474320817,406.009914,1.08883667144281,357.70187677867,0.867667870689374,412.712343275,360.824403864159,1.33319355336219,415.14840005,362.905243251554,1.95986491666053,419.225720898402,367.573918913555,2.3059503539837,421.348143825,2.64778489025,368.085147516381,2.30184307480837,416.969182211779,366.029944053838,1.91984641658486,421.094440875787,0.389608013913394,-7.287931035911,0.0609735541667353,0.53,0.4125,0.24,0.189,0.1335,-5.6493875,-7.3462,-8.98776,-9.9291,-11.11382,-11.9009325,-12.15778,-12.636935,77.40737925,13.3625,0.18504,-9.182,-9.624,-10.00825,-9.662,-7.559,-8.09,0,-4.33475,0.6,-0.918,176.42,268.52,252.28,285.38,-0.25,-0.11,0.1,0.044,-0.59,-0.24,-0.106,0.04,-0.318,-0.01,-0.938,-0.0654,0.7576,1.444825,1.7388,1.928125,2.2276,2.6204,-0.2568,-0.224,0.4762,1.074,1.702275,2.1346,2.6208,3.0804,-0.3152,-0.034,1.1446,1.851225,2.3736,-0.6292,-0.3378,0.590525,1.0359,1.4654,2.5268,2.9656,3.58,3.5834,-1.3626,-0.8062,0.47105,1.2868,-6.1532,-5.9851,-2.3133,-92.807
1,4.25,-0.077888773,-17.6238210658144,0.0535957021,-98.585181764421,-12.1286183798223,0.162504399603556,403.8496398,1.07014509684539,357.462868194893,1.04972327809109,412.9551366,361.915970994221,1.27709266104923,414.66609038,364.26109104135,1.72661251214438,416.702092216518,366.70864850773,2.13157617566692,421.6091595625,2.657979415125,367.568299831888,2.15328889319603,440.43729290527,365.954120174734,1.85940275398003,428.23684747137,0.487591137187604,-7.38112948933704,0.0666779370399648,0.6,0.39875,0.22525,0.2,0.13175,-5.6919375,-7.4212,-9.08948,-10.1148,-11.47912,-12.43188,-12.65754,-12.885905,77.3897255,12.268,0.176135,-9.544,-9.92,-10.17,-10.066,-7.639,-8.458,0,-4.229,0.6,-0.942,179.14,267.3,251.7,285.04,-0.25,-0.11,0.1,0.05,-0.59075,-0.24,-0.095,0.032,-0.31,-0.01,-0.9942,-0.099,0.7398,1.4462,1.7398,1.9298,2.2276,2.61945,-0.2678,-0.2276,0.4734,1.073,1.702275,2.1353,2.6202,3.0796,-0.3352,-0.0482,1.1418,1.852,2.3748,-0.6456,-0.3394,0.58045,1.0382,1.4654,2.52745,2.96545,3.58,3.5834,-1.452,-0.8176,0.4768,1.2868,-6.46105,-6.079125,-2.307125,-91.8845
1,4.75,-0.87224064775,-29.83095861415,0.0525856683,-45.2300096526394,-20.7406646077529,0.194941256,402.64831745,1.03254818456253,357.980849450526,0.859033158173659,413.36686704,360.281836719377,1.319917594325,414.7466175,362.962795178911,1.497526365375,418.995467715659,366.135459706263,1.83876060954661,420.296457455,2.856399389975,368.510093577334,2.30827618593435,416.270619799864,367.286540696872,1.84871839602083,419.900896474842,0.393128192923583,-7.52191129466388,0.100820078446875,0.51125,0.43625,0.2335,0.178,0.16,-5.9426125,-7.222,-9.38378,-10.4782,-11.59174,-12.59454,-12.72914,-12.377285,77.407344,10.50075,0.202685,-9.606,-9.62,-10.4325,-9.908,-7.614,-8.35,0,-4.351,0.6,-0.756,182.66,269.18,251.9,284.08,-0.25,-0.11,0.1,0.05,-0.59075,-0.24,-0.095,0.032,-0.318,-0.01,-1.076575,-0.140375,0.72075,1.44595,1.739825,1.929125,2.2279,2.61825,-0.279725,-0.2318,0.470225,1.071875,1.702275,2.13515,2.6202,3.0794,-0.359925,-0.06455,1.13905,1.8527,2.3758,-0.663425,-0.344,0.5801,1.037375,1.46255,2.52675,2.9662,3.58,3.5842,-1.5184,-0.837775,0.474525,1.28735,-6.5446,-6.1328,-2.363,-92.265
