DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,1.62333724483612,0.00558372471828555,1.4807062560721,-1.23823193255442,-2.66274378488297,0.215242875323556,-13.3964808587372,-4.55452415848082,0.514062870311542,426.771504744567,11.5694111996026,432.936647810219,10.3755228205638,428.107377938009,10.1973809875276,436.680640518706,10.5511670208274,426.931041932692,9.69766788792499,435.023068260758,10.4038276745798,426.031064307832,9.04415918033701,435.390128110767,10.5259875100007,429.991453681818,9.04587714199676,438.96363798191,10.2318011291692,430.434046249283,13.877767698266,444.27094569222,10.0506770879455,432.674346277618,13.5798130773588,2.6983068481811,12.4094427723062,0.156746115785298,1.835,0.73,0.51,0.53,0.26,11.72105,11.338,11.2895,10.33445,10.09695,11.9829,10.5237,101.557105,81.87,2.35,10.63,10.35,10.275,10.625,10.89,1.2,-3.2,2.6,-1.4,0.555,318.8,370.2,333.8,361.65,0.085,-0.01,-0.08,0.055,0.04,-0.16,0.33,-0.01,0.15,-0.1,12.0095,12.6285,14.3485,15.007,16.215,16.7245,17.4005,19.198,19.726,12.618,13.5365,14.581,15.1685,16.239,16.6735,17.262,18.647,19.669,13.4725,14.159,15.024,16.216,16.847,17.0295,17.782,19.1925,19.9635,12.7305,13.7935,14.7555,15.7405,16.5,16.944,17.459,18.7845,19.75,12.0525,12.8725,13.857,14.718,15.405,16.0385,16.5965,18.305,19.238,-12.04,-22.906,-18.62,-66.755
1,0.75,1.27020062094184,0.194821162695672,1.73071505461931,-0.966070665118,-0.721462767281694,0.243723518924415,-11.4680757424281,-3.42184614831855,0.49420927952048,427.478678773051,11.8302450556593,432.947940597919,9.96015509222694,429.248016165584,10.1661570262142,436.312713570537,10.0460354928389,430.04968198553,9.88739976508458,435.067648332898,9.76873597399465,429.611927168447,9.8213106585996,436.147771576463,9.81186173155072,430.72973151911,9.70539466759121,440.418570093451,9.86399366829055,432.463055152174,9.4428620418529,444.556750087983,9.9208648529439,441.157167066343,9.31807412927129,2.73249308008042,12.0740512937464,0.16236958670887,1.875,0.78,0.575,0.5,0.26,11.2657,10.9695,11.051,10.4217,10.007,11.2558,10.4766,101.554325,82.465,2.298,10.48,10.34,10.225,10.59,10.66,1.2,-2.98,2.45,-1.35,0.57,317.35,368.25,337.6,360.75,0.085,-0.005,-0.08,0.055,0.03,-0.175,0.33,-0.01,0.15,-0.1,11.781,12.5045,14.2445,14.9595,16.205,16.722,17.407,19.194,19.724,12.4125,13.2665,14.5075,15.091,16.239,16.6785,17.2635,18.6475,19.6695,13.2385,13.951,14.94,16.1235,16.849,17.037,17.7755,19.1945,19.9635,12.5105,13.571,14.604,15.6395,16.501,16.9475,17.4565,18.7805,19.746,11.8905,12.6185,13.7405,14.6295,15.3965,16.0385,16.5925,18.299,19.234,-12.492,-23.096,-19.4185,-63.72
1,1.25,1.44784075051445,0.150899766395803,1.47464393623597,-1.93874040283621,-0.032721309762489,0.24948759188106,-17.1074583298985,-3.45682902515302,0.497607258521967,427.207927708766,12.1145831476282,433.953759180218,10.3114099733372,429.144313685714,10.6194448132111,436.958738720402,10.4942444737349,427.772412765234,10.0880395972567,436.330127918546,10.4871905194137,425.778072532324,10.4397917685885,436.539721506039,10.4011604240784,430.957044820408,9.70669549063927,441.63178949117,10.3257031245722,431.543202088608,9.95237653860691,448.585301519944,10.2851560925986,432.965276289855,13.5843178001603,2.92896995436259,11.6065230025426,0.161019320584845,1.935,0.79,0.59,0.54,0.27,11.2688,10.787,10.49915,10.3274,9.8466,11.1518,10.5156,101.52586,81.95,2.117,10.4,10.32,10.195,10.545,10.67,1.1,-2.96,2.2,-1.36,0.57,327,368.85,343.45,361.9,0.085,-0.01,-0.09,0.055,0.03,-0.145,0.33,-0.015,0.15,-0.1,11.571,12.3765,14.0655,14.922,16.2025,16.7205,17.414,19.19,19.723,12.208,13.09,14.4105,15.0335,16.243,16.684,17.2705,18.6485,19.67,13.009,13.72,14.862,16.057,16.8545,17.0465,17.7695,19.193,19.964,12.311,13.3815,14.4565,15.58,16.506,16.95,17.4535,18.775,19.742,11.74,12.392,13.607,14.536,15.3835,16.038,16.588,18.294,19.2295,-14.182,-24.888,-21.281,-62.255
1,1.75,1.47451148836258,0.53403666450748,2.26817370517291,-2.99414527600698,-0.355542003757026,0.243205355270462,-16.2496979219962,-4.92817892249507,0.492740496877173,427.989721321439,12.6182642814359,434.105477907127,10.2073358814982,429.885933233974,9.67267045931301,437.793032352864,10.2540239348796,429.829293944664,9.67464660748759,436.538476063515,10.2185942708835,430.395864656665,9.40093522658532,437.580711426445,10.2291839167664,433.819371382456,10.2608830756351,443.938356995896,10.3339612962604,435.449984375357,9.50037938153867,452.386221390269,10.1337200853533,445.521067167742,8.61583591682803,2.8857448218274,11.6488213182931,0.165626413364598,1.89,0.79,0.525,0.53,0.25,11.0832,10.7595,10.40685,10.2568,9.855,10.6596,10.2757,101.514785,83.155,1.9843,10.4,10.29,10.335,10.57,10.905,1.2,-2.89,2.3,-1.32,0.495,327.85,369.15,345.35,360.7,0.09,-0.005,-0.09,0.055,0.03,-0.15,0.33,-0.015,0.15,-0.1,11.548,12.294,13.9395,14.8765,16.2035,16.7185,17.4185,19.1885,19.722,12.062,13.0145,14.2315,14.9885,16.25,16.689,17.277,18.6495,19.67,12.944,13.6025,14.767,15.969,16.8585,17.055,17.78,19.193,19.968,12.1635,13.229,14.2785,15.5,16.525,16.9535,17.451,18.7695,19.738,11.5595,12.385,13.5045,14.494,15.3715,16.0445,16.5825,18.289,19.2255,-13.725,-24.512,-21.759,-60.71
1,2.25,1.42607648477026,-0.158306257914277,0.968946510594743,-2.53804788925413,1.81344190171772,0.20495720013303,-13.55207533852,-4.21710169840066,0.456108420215266,428.101500742324,11.3289872287969,434.445926320931,10.199238406768,430.095226683706,10.8112033753915,437.976302103343,10.667126299185,430.493285120172,9.32205820142397,437.223882808492,10.2577537489641,428.894643867841,9.20236531982666,437.917119444117,10.2297930184408,433.241695217391,9.74992506737267,445.20871652668,10.0735264358971,434.876732981526,12.6508580702685,453.91958999729,10.0400555743471,436.79225080756,11.618675853363,2.96095106414311,11.4029277289471,0.168578487769274,1.89,0.8,0.565,0.5,0.26,10.9446,10.568,10.2593,10.0477,9.7431,10.4603,9.9856,101.506035,83.17,1.8893,10.58,10.305,10.36,10.565,10.77,1.2,-3.045,2.6,-1.34,0.485,322.1,368.15,345.2,361.1,0.085,-0.01,-0.08,0.055,0.03,-0.145,0.33,-0.025,0.15,-0.1,11.4635,12.1755,13.8755,14.8705,16.2115,16.7155,17.422,19.182,19.742,11.986,12.8745,14.0305,14.9425,16.2625,16.692,17.284,18.65,19.67,12.909,13.491,14.6105,15.885,16.8665,17.062,17.7565,19.1875,19.962,12.1185,13.102,14.1605,15.417,16.5365,16.9565,17.4485,18.764,19.723,11.419,12.314,13.3395,14.425,15.3555,16.051,16.578,18.284,19.2215,-12.867,-23.034,-19.9815,-61.61
1,2.75,1.8982846537652,0.36609279643642,1.95216201534081,-2.15596924056491,3.56657986470939,0.230891076321937,-16.8800446381387,-3.64558468015891,0.488799979422952,427.999324560156,11.7653090945748,435.2495589048,10.1211164077767,430.703774274194,9.86243570500154,438.440537694597,10.1386369619913,429.143455968084,9.8430849994816,435.978175085852,10.1822030771696,430.677809081524,9.56623103882396,437.700006532843,10.2050418013687,435.285673664474,8.85706488499175,444.153728091622,10.0066063362618,437.242684613307,8.88997544045274,451.056210642109,9.93739055069747,449.958758409646,8.75471741473091,3.00265442521594,11.4441999556892,0.169471818429573,1.905,0.76,0.55,0.55,0.285,10.92095,10.645,10.2083,9.7633,9.6452,10.4063,9.6695,101.48556,84.275,1.8465,10.25,10.115,10.1,10.44,10.505,1.2,-2.845,2.3,-1.31,0.475,325.85,365.65,341.75,360.5,0.095,-0.005,-0.08,0.05,0.03,-0.15,0.33,-0.02,0.15,-0.1,11.305,12.032,13.838,14.823,16.215,16.712,17.426,19.18,19.7195,11.881,12.783,13.9625,14.869,16.2735,16.6965,17.286,18.6505,19.6705,12.824,13.3555,14.4355,15.8075,16.8745,17.068,17.7505,19.186,19.96,12.0295,12.993,14.0615,15.325,16.5175,16.959,17.4465,18.7585,19.721,11.321,12.1265,13.221,14.3605,15.3655,16.0565,16.573,18.2825,19.2175,-13.587,-23.88,-20.331,-57.825
1,3.25,1.64925827475379,0.145327056601418,1.48319595579951,-1.97051202442116,1.21607590440478,0.235621687485663,-19.6799513987916,-1.7794150995074,0.528404812500385,428.168811086455,12.9818493932718,433.389169929826,10.0049754490686,430.306897851406,9.17963572393752,438.62465457879,10.3046875639826,430.608848441121,9.20540504020792,435.929960838847,9.99548547620759,431.930644907947,8.82859071746915,437.897255632892,10.0208466458987,435.82420459322,9.16559843010534,443.235140004157,9.98375172958621,436.015163721311,13.3756874023803,452.408219466983,10.0731778583421,440.525660152104,9.84605702608382,3.0793720095338,11.2647752864919,0.183179829846138,1.96,0.8,0.6,0.55,0.31,11.0334,10.49,10.04025,9.43435,9.2863,10.288,9.5449,101.47949,85.51,1.8017,10.14,9.785,9.835,10.22,10.11,1.2,-2.79,2.35,-1.31,0.495,319.5,363.6,340.2,359.65,0.09,-0.005,-0.08,0.055,0.035,-0.17,0.335,-0.02,0.15,-0.1,11.145,11.9085,13.7205,14.771,16.205,16.715,17.4295,19.176,19.7185,11.8145,12.7505,13.9075,14.796,16.284,16.7035,17.2805,18.6515,19.671,12.6965,13.2915,14.3045,15.701,16.8835,17.074,17.744,19.187,19.958,11.9115,12.8935,13.961,15.2225,16.4925,16.967,17.4445,18.7535,19.726,11.237,12.034,13.153,14.296,15.368,16.0625,16.573,18.2805,19.213,-13.1165,-23.543,-20.815,-58.295
1,3.75,1.63875755225675,-0.129465017148085,1.33250293602937,-3.0151229310494,1.44180187616927,0.237545287340774,-17.3389332845464,-2.63854634231716,0.515791542139592,429.119788936366,13.335390624645,434.709793469293,10.5813731458863,432.342226809678,10.0769248163863,439.177337534074,11.2464353558977,430.938427501608,9.69573136814441,436.99355677635,10.658182127499,428.41375921187,12.1310667978643,438.423741606385,10.46143864892,435.707777284615,9.16518225005629,441.165886406414,10.4349366975524,437.410524514124,8.60288954952295,443.948847037419,10.4220844212169,439.309356,9.63795633357181,3.19505908124033,11.1483192906244,0.181491401444962,2.07,0.86,0.645,0.58,0.32,10.7618,10.344,9.7583,9.1553,9.10165,10.246,9.5685,101.485195,85.96,1.7134,10.17,9.88,9.825,10.13,10.18,1.1,-2.82,2.45,-1.275,0.51,323.95,362.9,339.2,356.85,0.09,0,-0.08,0.055,0.03,-0.16,0.33,-0.01,0.15,-0.1,11.0405,11.7965,13.6915,14.7195,16.1925,16.719,17.4335,19.1725,19.7175,11.762,12.6185,13.8445,14.7005,16.29,16.7105,17.2755,18.6525,19.6695,12.6125,13.188,14.2065,15.6255,16.8845,17.0785,17.7375,19.188,19.9565,11.869,12.7895,13.838,15.1105,16.4765,16.979,17.442,18.748,19.722,11.1325,11.9415,13.0805,14.2035,15.377,16.068,16.576,18.278,19.2105,-13.36,-23.768,-20.4165,-60.415
1,4.25,1.33960419169721,0.288340382641172,1.54200762229648,-3.25069075865748,1.32751411452994,0.2488102880539,-13.6520605396606,-1.41253917868617,0.5045118329137,429.26821593915,12.3465721759691,433.925853722733,10.2047248528871,431.446636782258,9.08592865829927,439.182965208653,11.0861556547142,433.114004647059,8.79670720982556,438.758381137997,10.2176799139653,431.679622488604,8.67300447265808,439.445919348048,10.1483469048323,435.751268724719,9.11938801083676,443.133814682841,10.1448745089744,430.948671654618,10.5293989255009,450.680222911521,10.1715607614708,437.937789909091,9.22202915459767,3.0926056828513,11.0425382640297,0.175222765602641,2,0.84,0.65,0.61,0.31,10.5112,10.3395,9.5025,9.3727,9.01705,10.2439,8.903,101.493875,84.93,1.7049,9.81,9.725,9.58,9.85,9.785,1.1,-2.92,2.15,-1.305,0.5,319,363.55,337,356.6,0.08,-0.03,-0.08,0.05,0.03,-0.18,0.33,-0.015,0.15,-0.1,10.9955,11.7155,13.6395,14.6345,16.181,16.72,17.4375,19.1695,19.7165,11.6865,12.505,13.7435,14.601,16.294,16.717,17.2705,18.653,19.6675,12.547,13.079,14.1455,15.55,16.883,17.085,17.7305,19.189,19.9545,11.764,12.7215,13.7345,14.9975,16.467,16.981,17.44,18.7425,19.718,11.025,11.851,13.0005,14.108,15.388,16.0725,16.578,18.2765,19.211,-14.1665,-24.686,-20.376,-60.23
1,4.75,1.28944346565446,0.313014368134722,1.37465781685188,0.740405041709935,-1.25460580144084,0.220253570517633,-13.7033308608199,-3.19110475832568,0.48859454636239,430.017861685947,11.8784495849461,435.143837515698,10.0977018449233,429.858274849869,10.8073078733381,440.102366288378,10.9982038265644,430.971993732736,10.2862104066437,438.760536557253,9.9961284233124,429.656005378981,11.8023113021225,439.948525171962,10.8947152702149,435.576286515152,9.82290543538947,443.622061275688,10.0014502845275,439.350267895493,9.4629363257026,451.121508777318,10.1614863546165,444.44532997561,8.94693003347174,3.04028881623822,10.5032643077894,0.168791348575605,1.905,0.85,0.615,0.58,0.32,10.4049,9.916,9.3828,9.4247,8.70125,10.2748,9.1547,101.486695,86.455,1.6779,9.87,9.665,9.69,10.065,9.94,1.2,-2.905,2.45,-1.32,0.49,318.25,362.9,338.9,356.7,0.09,0.07,-0.09,0.06,0.035,-0.11,0.325,-0.01,0.15,-0.1,10.8655,11.672,13.54,14.5545,16.182,16.7185,17.4415,19.166,19.716,11.522,12.474,13.6675,14.526,16.297,16.7235,17.2655,18.6535,19.6655,12.437,13.0725,14.1125,15.4405,16.871,17.091,17.724,19.1905,19.9525,11.665,12.6165,13.6625,14.924,16.457,16.997,17.438,18.737,19.714,10.9175,11.794,12.93,14.042,15.393,16.079,16.5805,18.2745,19.2115,-15.683,-26.625,-22.91,-61.515
