DOY2,HR2,CO2,FC,H2O,SC,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,H,LE,PA,RH,TA,VPD,T_SONIC_1_1_1,T_SONIC_1_2_1,T_SONIC_1_3_1,T_SONIC_1_4_1,T_SONIC_1_5_1,T_SONIC_1_6_1,T_SONIC_SIGMA_1_1_1,APAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1
2,20.5,685.60024,0.832547386363636,5.37315673364784,0.143643772740606,-0.39443794,-0.79085545,-0.863206575,-1.84373325,-12.41829,1.57568868132665,93.259502,68.838027,9.5526365,4.39684936461724,6.4283438,5.6536338,4.8178428,5.3546271,4.9689831,4.2632513,0.33596845,0,0,1.703475,293.12995,337.44705,-52.334419,-0.05806344,0.28552758,1.09286660142009,0.696111176481791,0.446800340654594,0.407482459066214,0.384574071897326,0.327102676287165
2,21.5,687.53716,0.703148806818182,5.31084933286342,0.0820689402344169,-0.90873945,-1.0790265,-1.752942,-3.756071,-11.077809,1.31603438743285,93.235031,70.162495,9.1281625,4.08514308701856,5.9153249,4.9276829,3.9152963,4.330625,4.0984908,3.6518947,0.31851615,0,0,1.740077,288.685725,333.168975,-53.792729,-0.05149097,0.25578894,1.0135978030854,0.650215687087516,0.427396290657711,0.400186673549353,0.382340280803779,0.300082559088943
2,22.5,689.37704,0.932344181818182,5.35388935033751,0.0670177806877879,-1.5013007,-1.2796649,-2.7842347,-5.255686,-10.290598,1.54869737248776,93.241436,72.708503,9.0260667,3.13203054499056,5.6087921,4.3947545,3.53692045,4.2407012,3.9806888,2.9464115,0.31632473,0,0,1.815025,279.96563,329.46993,-54.4584125,-0.043700947,0.26506815,0.981899374671439,0.632339356698487,0.426139273912467,0.382339517850563,0.366919051790308,0.29711222181811
2,23.5,690.07064,0.671029522727273,5.34389465572143,0.0688247553849082,-1.521247,-1.402485,-2.964405,-5.579083,-8.378199,-0.222578553828546,93.251405,74.278346,8.257553,3.53319090356666,5.1163108,3.7430685,3.2072204,3.7074608,3.4166172,2.747847,0.316435,0,0,1.754778,282.3947,328.421,-52.9103665,-0.04603409,0.24663305,0.948543593300435,0.587472070164137,0.388632479736612,0.345357792771157,0.350650252269266,0.279803972240369
3,0.5,690.968,1.07410970454545,6.53443375053099,0.0957552988710909,-0.977747475,-0.1428471,-1.4863225,-4.94235,-8.7254299,2.38503318797207,93.2602595,69.355145,8.991154,2.36150908300071,8.1537173,8.2709578,7.37245945,7.7599697,7.3616118,6.6654149,0.3038076,0,0,1.7094411,306.26145,346.67825,-53.175958,-0.049534845,0.26374667,0.937152279978736,0.528616128039537,0.362214093463001,0.331280869142161,0.349378782088799,0.272232085580034
3,1.5,692.57118,0.982114454545455,6.45192365074286,0.0576989298054865,-1.12805,-0.44858655,-1.8591175,-5.4915565,-8.8619195,0.584469368664647,93.2366045,72.0312295,8.8171705,2.14444713527295,7.6358526,7.53036555,6.8009896,7.16831985,6.8767832,6.2836711,0.31150125,0,0,1.73329,303.28765,345.5009,-52.468744,-0.0435825975,0.25083718,0.8464106314478,0.525405550105804,0.357356383292763,0.324005565844703,0.332660812494707,0.256829744730104
3,2.5,693.88694,0.934840113636364,6.32504829776238,0.0623404185750123,-1.42939175,-0.6682914,-2.24845325,-6.06471775,-8.8835055,0.801441409754537,93.2078365,75.0918245,8.6095875,2.02028801551562,7.2537785,7.24205385,6.54911595,7.0796882,6.7933596,6.02735275,0.305182925,0,0,1.6579355,309.2138,344.68735,-48.734489,-0.05463839,0.28323922,0.839946813479433,0.488848270542648,0.328761395863995,0.302578341835585,0.315735570415892,0.259449747346052
3,3.5,694.756365,0.697463204545455,6.06142821032804,0.0750001681430002,-1.7337075,-0.8458341,-2.662351,-6.6532375,-8.782176,0.626516193482783,93.1700365,77.381114,8.31535975,1.49738266885936,6.8949647,6.8742989,6.1976032,6.7604958,6.5796889,5.7643483,0.3027356,0,0,1.66560775,311.3254,343.571775,-45.79956,-0.04433349,0.265921685,0.851947635701571,0.467726388993571,0.311145366482619,0.284236024750146,0.297747413854704,0.238593301060212
3,4.5,696.61033,0.664202704545454,6.24899579836906,0.0989313919180491,-2.0763695,-0.981743675,-2.9262155,-7.03523875,-7.1048055,0.427662845447399,93.187532,77.697345,8.18897175,1.13656512452866,6.7276576,6.6960173,6.02519065,6.5822401,6.39136525,5.64341215,0.28409135,0,0,1.69020665,312.33094,341.7758,-42.6349715,-0.051774715,0.24761531,0.779107108684955,0.446493591443217,0.304192788326005,0.265296657744687,0.270849668711339,0.226039740793559
3,5.5,698.63521,0.965362795454546,6.36002499325482,0.107541492653705,-2.2964295,-1.16653,-3.284354,-7.516226,-7.3372325,0.394557404430917,93.2137305,81.220472,8.047554,0.913079203670989,6.4757223,6.57697415,5.8692822,6.3538319,6.2295138,5.5768888,0.303209625,0,0,1.7126935,311.11195,341.6783,-39.374526,-0.039580035,0.275534535,0.734575595971698,0.424890560665869,0.290632208608014,0.262792146594854,0.268257357990537,0.215242065966205
3,6.5,698.79828,0.644983829545455,6.323852367074,-0.0700262692807044,-2.58488575,-1.31111775,-3.545204,-7.947967,-7.2387835,-0.121642994264194,93.229745,81.1007395,7.8517485,0.773105394741242,6.1741625,6.25721925,5.5692231,6.1232364,5.91509845,5.2213943,0.28356035,0,0,2.06435075,308.2186,339.8065,-38.155232,-0.03833836,0.24656758,0.681465629310504,0.389472596556767,0.266431620576778,0.235181293978385,0.2544593996876,0.208438494073804
3,7.5,698.38577,0.502529840909091,6.63489517566198,-0.650085063995025,-2.76176675,-1.4265775,-3.860234,-8.09212,-2.60964625,4.2788648413753,93.274536,78.72848,7.64130925,1.01076008313589,6.2801333,6.4255805,5.73820935,6.2818208,6.2400041,5.55517515,0.28725325,110.190945,48.69375,6.87439425,311.90595,341.72155,7.57679525,-0.032074527,0.263261595,0.52113061039812,0.298287335615671,0.216091351505723,0.20360542200634,0.224012652357513,0.193714717570085
3,8.5,692.32602,0.431991022727273,7.05654660153582,-0.431536739400849,-2.62216575,-1.604728,-3.9223395,-6.84124725,15.942597,25.901415707196,93.296139,70.656434,8.359974,1.959223271092,7.51615275,7.8840312,7.1920898,7.8284185,7.6255582,6.9830147,0.3357801,487.101955,229.52265,27.505895,308.469225,350.517625,144.81309,-0.078565995,0.32674483,0.785825288963399,0.472548156038486,0.294359415797763,0.261795722113593,0.291904547138728,0.281155277063939
3,9.5,684.27619,-0.542608022727273,7.11495562296376,-0.40399811854287,-1.994498,-1.6860615,-3.178578,-3.333499,47.85722,35.2473413784464,93.3180195,62.98912,9.3684885,3.20790974746636,8.9867692,9.3829575,8.9046474,9.34758145,9.56611695,9.0118917,0.35906145,885.68654,437.3949,47.23103,314.31095,360.44375,321.53368,-0.143788855,0.40257176,1.26087995389283,0.804572299244266,0.485846111486345,0.424052608103754,0.365830531344513,0.319005259509386
